CHARACTER	DIALOGUE
CHARLIE (CONT'D)	They're not working. You're still flipping out about a big box. Now Jane moves to the open garage and starts loading OPEN
JANE	It's an eyesore. I'm trying to convince people to move in, not join the legions leaving town--
CHARLIE	If you say "mortgage crisis" again I'm getting a new mom.
JANE	The guy moves in and puts a giant trash can in his yard! When the Perry's lived there-- Charlie has heard this before. It's a common refrain.
CHARLIE	The Perry's were the greatest neighbors ever. But they moved. I thought you were happy their place finally sold.
JANE	He's not digging a pool. Where do you think all that concrete's coming from?
CHARLIE	You're spying on the guy now?
JANE	He's thirteen feet from our house. That's not spying, that's observing. A BEETLE CONVERTIBLE pulls up. AMY drives and her two hot
AMY	Hi, Mrs. Brewster.
JANE	Hi honey. Hi girls. ANY, 16, is a stunner. And she's as cool as she is beautiful But Charlie is. And he can't believe his luck. Which puts Charlie moves toward the VW. Jane calls after him.
JANE (CONT'D)	Oh hey -- Ed called. Again.
CHARLIE	Okay.
JANE	I'm tired of making excuses, Charlie. If you don't want to talk to him, would you please tell him?
CHARLIE	Kinda defeats the purpose. He gets to AMY and the girls. Amy glances at the dirt bike.
AMY	Still can't get the bike started, huh?
CHARLIE	Wow. No faith.
AMY	So you don't need a ride. Amy calls his bluff and starts to drive off. Charlie grabs
CHARLIE	No, hey, stop-- She laughs, stops the car. Charlie tries to jump in and she Come on! Hey!-- Charlie runs and finally dives into the back headfirst. The
ON JANE	Watching them drive off, gone in a cloud of teen spirit. Charlie's in the front seat now. Amy drives, one hand on the
BEE	Takes a man to wear purple, Chuck.
AMY	Charlie.
BEE	Chuck likes it when I call him Chuck, right Chuck? Intimidated by these girls, he tries to form a witty retort.
CHARLIE	It's -- they're not -- that's, like, puce? That's a macho puce.
CARA	Can you stop someplace? I'm severely under-caffeinated.
AMY	Did you see the poster for the formal? The theme is "Hope"?
BEE	I know. They asked me to be on the committee again but I was like -- hope is completely 2008. Grow up.
CHARLIE	Did you suggest "Despair?" Nobody would see that coming. Or -- global warming? Everybody has to wear tin foil.
AMY	Did you go last year? We basically did the whole thing, Bee and me. Me? I, ah, was in training that week. This big triatha--
BEE	Chuck was still under his rock. We're so glad you crawled out.
CARA	Caffeine!? Hello!
CHARLIE	I have Econ first period. Amy takes her hand off his leg. Charlie notices.
CARA	Charrrliiieeeee. Okay. Yeah. It's no big deal. Amy PULLS into a coffee place. Parks. The girls climb out.
CARA	Thank you, Jesus. Amy catches Charlie looking at his watch, fidgeting.
AMY	You're not going to flunk for missing Econ, Brain.
CHARLIE	Brain? I -- what? No, I'm-- But she's already walking away.
AMY	Five minutes. He watches her move off, anxious and smitten. Kids stream into a nice, modern-looking high school. Amy
AMY	On time. You stress too much.
CHARLIE	I wasn't worried.
AMY	You were doing your worried thing.
CHARLIE	I was? I have a -- what's my-- Ladies! A couple of handsome jock-type guys, MARK and BEN, roll up The cool kids.
BEE	Doods. Looking massive.
MARK	Seriously? A Mochachino? You can't ride with the girls anymore. You let them brush your hair, My Pretty Pony? Mark grabs the cup away from him. Starts drinking it.
BEE	Chuck's secure, aren't you? We see that Ben is also wearing PUMA's. Different design.
CHARLIE	Puce.
BEN	Fuck yeah. I have track after school, maybe we can hook up later?
CHARLIE	Yeah. Hey. Come here. You know, the formal. Don't think I wasn't going to ask you, because I thought it was an obvious go. Together. Hope, puppies, kittens, the whole deal. You and me. Oh, no. Please. Nobody goes to the dance senior year. She smiles, moves off. He watches her, lets out a breath.
CHARLIE	Right. I knew that. MARK and BEN enjoy the view as the girls move off. Wow.
MARK	Did you find a frickin' Genie lamp man? Make a sacrifice to the hot ass Gods? How do you get that?
CHARLIE	Game, my friend. Rock solid. Charlie moves off. And even though he's playing it off, we
MARK	You don't even have a car!
TEACHER	Ben Wegner?
BEN	Here.
TEACHER	Adam Noris? Nothing. Teacher looks around.
TEACHER (CONT'D)	Adam? Courtney Heuer? A girl raises her hand. Charlie, bored, idly checks out the class. Stops when he He's hyper-intelligent, hyper-critical and... just hyper. And
TEACHER (CONT'D)	Nick Straley? Nick? Ed sees that he's caught Charlie's eye. Nods significantly
MARK	Miss Granada. Geometry.
CHARLIE	Holy crap. Where did you get that?
MARK	She's hard up, man. Equations don't keep you warm at night. They stop, see EVIL ED approaching. This amuses Mark and
BEN	I think "it's" going to talk to us. I need a minute.
MARK	"It's" going to talk to Brewster. When are you going to get the message? We don't know you-- He does. Or did. Before the summer and his Jock Lobotomy.
CHARLIE	What's the deal, man?
ED	Alone. Ed stares Charlie down. A beat. Ben and Mark bust out
MARK	Just the two of you. That's sweet. He can school you in the ways of geek-douchery.
ED	It's important. "Brewster." The way Ed says his name is enough to propel Charlie into Ed's tone is dire, serious as a heart attack.
ED (CONT'D)	Adam's missing. Charlie's looking around, self-conscious.
CHARLIE	What do you mean, he's missing?
ED	I keep trying him -- nothing. No texts, no phone. And he's not the only one who's gone. You heard roll call.
CHARLIE	So kids aren't coming to school. What do you want me to do about it?
ED	Meet me at his house after school. We'll check around. See what's up, if he's okay.
CHARLIE	I can't after school. I'm busy.
ED	I don't think you get what I'm
CHARLIE	Look, do we have to do this here? Ed can't believe it. Charlie's totally blowing him off. He
ED	What, am I not even suppose to speak to you now?--
CHARLIE	Keep it down. Don't spaz--
ED	It's so horrible! Crossing the streams! Will High School as we know it cease to exist?! Ed glances at Mark and Ben, who still watch from a distance.
ED (CONT'D)	You want me to tell your pals how well we know each other? The Lego contests, the Farscape conventions,
ED	Or how your first sexual experience was with an Electra figurine--
CHARLIE	No. No.
ED	Then be my backup. Fine. Adam's after school.
ED	Don't be late. Moves off. Charlie sees the guys watching him. A beat. He Charlie and AMY park, climb out of her car with drinks from
AMY	You know what I want? For dinner?
CHARLIE	You're eating right now, you know. As you speak. You literally just forced me to get you a smoothie so large they named a planet after it-- I ran six miles. What did you do?
CHARLIE	I -- watched you. But not in a creepy way. Charlie winces a little. It sounds creepy.
AMY	So don't judge. You don't want me to burn my big ole' booty off, do you? Charlie, on impulse, stops her -- kisses her.
AMY (CONT'D)	What was that for?
CHARLIE	I don't know you're just...
AMY	What? Nothing. A sweet moment. These two have a definite thing. It's real. PUSH IN as the guy looks up. This is JERRY. 30's. Handsome
AMY	Wow.
CHARLIE	Look at Mom. She'sâ
AMY	Damn right. If he followed her home, you have to let her keep him. Amy laughs -- almost skips toward them, milking the moment.
ADAM	Charlie. I'm in front of Adam's. Remember the videos we all made back when? You and me and Adam, bro? In tights. Want your pals to get a load of that?
JANE	.so not a pool, what's the work you're doing? Jerry has an easy-going way about him. An inviting charm.
JERRY	Foundation problems. I had to rip up half the basement.
JANE	These houses were built practically overnight. I'm never surprised when they come apart. Done. Just needed a new stem. Jane sees Charlie and Amy approaching. And gaping.
JANE	Jerry, this is my son Charlie. And his -- do we say girlfriend now? I guess. I mean -- only if she's-- Amy's amused at Charlie's squirming, finally saves him.
AMY	Hi. I'm Amy. He can't help but give Amy an appreciative once-over. She
CHARLIE	Hey.
JANE	Jerry's our new neighbor. The Perry place. He's "handy."
AMY	No kidding.
JERRY	Sorry about the mess, man. I was just telling your mom I'll have the dumpster gone next week.
CHARLIE	Doesn't bother me.
JANE	Jerry does night construction on the strip.
JERRY	You play ball? I'm always looking for a pick up game. Now and then, you know.
JANE	It's more of a collector thing. The shoes. He's obsessed. They sleep on sidewalks to get them. Charlie looks at Jane, thanks for embarrassing me.
JERRY	Well -- they're bold. I like them. Jerry looks back at Jane. A little flirtatious.
JERRY (CONT'D)	So... I'd ask you guys inside, but it's a mess. I've been meaning to.
JANE	Be neighborly.
JERRY	A drink, something. It hangs there, waiting for an invitation. Jane just smiles.
JERRY (CONT'D)	Soon, okay?
JANE	You bet. And thank you so much. For the help.
JERRY	Least I could do. Jane, Amy and Charlie walk toward the house. Jerry moves
AMY	Why did you blow him off? Oh my God!
JANE	A guy that good-looking, still single? Bad bet. He's a player. Mom. Breaking it down.
JANE	I've had enough man trouble. I'm not getting suckered again. Amy and Charlie meet eyes. That was loaded. Jane notices.
JANE (CONT'D)	Don't listen to me. Jaded old Charlie's PHONE buzzes. He checks it.
ON THE PHONE	A VIDEO CLIP from ED. TITLED "KID COMEBACK and SUPER SQUID!"
CHARLIE (CONT'D)	Wow. Okay. I gotta go. Sorry. Call you later.
AMY	Now?
JANE	I have dinner on--
CHARLIE	I gotta go. I'll eat later.
JANE	Charlie! But Charlie's already off and running.
ED	Where the hell have you been?
CHARLIE	You said after school, chill out! Ed is already lugging his big duffle to Adam's front door.
ED	Right after! It's dusk, dude, you know what that means!?
CHARLIE	That the sun's gone down. What's
THE BIG--	Over him, Ed knocks loudly. Rings the bell.
ED	Hey! Anybody home? A long pause. Nothing.
CHARLIE	Not here. Let's go-- But Ed's already heading around the house with the duffle.
CHARLIE	This is nuts. It's the SAME HOUSE we saw in the opening, but completely They move into the house. Ed is wired, scared.
ED	Hello? Ed and Charlie here! Come on. Charlie follows him in. Resigned and placating.
CHARLIE	Okay. Fine. Ed opens his duffle bag. Inside are CROSSES, STAKES, HOLY
ED	Take this. Ed hands Charlie a STAKE. Charlie eyes it, incredulous.
CHARLIE	You've got to be kidding me. Ed stops. This is it.
ED	I hate to tell you this but that guy, your neighbor. He's a vampire. One of the undead.
CHARLIE	My neighbor. Next door.
ED	Yeah.
CHARLIE	I just met him. Jerry.
ED	Jerry. A beat.
CHARLIE	That's a terrible vampire name. "Jerry." Seriously--
ED	I didn't name him, man, I'm just reporting the facts! Ed moves UP THE STAIRS. Charlie reluctantly follows. It's
CHARLIE	Come on, this is a gag -- right? Ed's barely listening -- cautious. Every shadow is potential
ED	Hey! Anybody here? They pass the empty MASTER BEDROOM -- where we saw ADAM's
ED (CONT'D)	Get back, demon! Ed thrusts his cross forward which knocks the door open, A beat. Then Ed lets out a slightly manic laugh.
ED (CONT'D)	Ha! I killed that sucker dead! They're not here, okay? They left town. His dad was a deadbeat-- Ed pulls a MAP out of his pocket. It has lots of red and
ED	No, see, it's not just them. It started -- there was this thing on Channel 13, a lady escaped an attacker who tried to bite her. Ed points to the RED DOTS on his chart. They form a loose
ED (CONT'D)	Adam and me, we graphed the attack, the disappearances. Whole families, gone. And that's you guys at the center, see? His windows are totally
CHARLIE	There's a ton of houses like that. People work nights on the strip--
ED	But every window? No. I've been watching him. It all fits--
CHARLIE	That Jerry's a Dracula.
ED	No. Dracula is a specific vampire.
CHARLIE	I know what you're saying! I'm mocking you. You've been reading too much Twilight--
ED	Fiction, okay? This is real. A real monster. And he's not brooding. Or lovesick. Or noble. He's the fucking shark from JAWS. He feeds, he kills, and he doesn't move on until everyone around him is dead. And that book SUCKS. Charlie can't help but pause. Ed's conviction is so real.
ED	What about your neighbors, the Perrys? He moved into their house. Haven't seen them around, have you?
CHARLIE	Yeah, in San Diego like a month ago!
ED	Exception, proves the rule. You haven't asked him in, have you? He can't get in without an invitation.
CHARLIE	No, but--
ED	Your mom? Lonely divorcee...
CHARLIE	You're on drugs.
ED	No! Well, yeah... I thought you'd take my word, but I have evidence at home. Hard evidence. Charlie stops fighting it and humors him. Ed's lost it.
CHARLIE	Yeah. Okay. We have to stake him in his nest. You and me. Not now, it's dark.
CHARLIE	Right. Cause he's nocturnal.
ED	Just for -- okay -- for a minute pretend you're not a douche now--
CHARLIE	Look, Ed, this stuff, it was fun when we were eight-- Whatever! I grew up, okay? You don't want to, fine. But don't get an attitude because I'd rather have a life than make shit up! Ed stops. Stung.
ED	Right. Got it. You're soooo cool "Brewster." Go ahead, join the Clark High early-peakers. This is the pinnacle for them. And that includes your girl--
CHARLIE	Shut up.
ED	Undeniably doable, but we used to make fun of her and her pals, remember? They're bimbos--
CHARLIE	Shut up! Charlie barely refrains from hitting Ed. Instead he shoves He looks up at Charlie, genuinely hurt and desperate.
ED	Adam's gone -- you act like it has nothing to do with you. We were inseparable, man.
CHARLIE	Yeah. And you know when I got popular? The minute I stopped hanging out with you. Charlie takes off. Ed watches him go. Ed is anxious, watchful. He knows it's not safe. Every dark A few cars pass. Something moves behind him. Footsteps
MARK	You crossed my yard. Tracked your nerdjuice all over it.
ED	Sorry. Sorry--
MARK	My mom works hard on that shit, Ed glances around nervously, it's dark and anything... else
ED	Can you just hit me? I don't have time for the build up. Go.
MARK	Seriously?
ED	Jesus, man! Just do it! Fine. Mark winds up and SWINGS -- a brutal blow. Ed scrambles over a wooden fence, but his DUFFLE BAG GETS
ED (CONT'D)	Crap. Crap! There's not time to get the stuff. He can hear Mark approaching in the dark. He drops into a neighbor's backyard.
ED (CONT'D)	Get away! I'm armed mother fucker! Jerry moves after Ed, angry but controlled. More like a man
MARK	Unbelievable. A beat, Mark glances at the high fence. Decides he's done.
ED	Hey! Let me in! Please! But there's no answer. Ed is desperate, Sees Jerry closing
ED	Forget it sucker! No invite! BAM! Jerry kicks in the kitchen door. Ed, terrified, falls
JERRY	Abandoned. I thought you did your homework.
ED	-- what?
JERRY	You've been watching me. I've been watching you. Seems fair. Ed BOLTS into the house. JERRY's following, but barely breaking a sweat. Jerry has him by the back of the CROSS he's wearing. Ed falls to the ground, watches the cross sink in despair.
JERRY	Bit off more than you can chew. Shaking, terrified, Ed brandishes the STAKE.
ED	We'll see, man. I know my shit. But Jerry doesn't appear to be afraid. He looks at Ed with
JERRY	Really? Who's going to believe you? You see the truth, but what good is it when you're alone? Ed's shaken -- but still grips the stake. Holding on.
ED	Don't play that stuff. That mind crap. Come on -- try me. Try me!
JERRY	You say you're glad you're different. But how can you be in a place like this? These people... Even your best friend. You're nothing to him now. Ed's listening despite himself, hurting now. Jerry moves a
ED	Get back!
JERRY	It can be over. I can make all that pain go away. Ed's fighting tears. Life as he knows it is gone.
ED	No...
JERRY	You were born for this and you know it. Your "life", what you had? That's the illusion. I can take you somewhere great. Somewhere you'll belong. Ed takes this in. His eyes clear a bit. Is it...hope?
JERRY (CONT'D)	It's a gift. And Jerry moves closer, blocking our view.
JANE	Good on his word. A knock at the door. It's Amy. She lets herself in.
AMY	Morning. Charlie?
JANE	You try. My voice seems to be on some frequency he can't hear.
CHARLIE (O.S.)	Coming! Amy looks at Jane, who shakes her head. Amy moves to the
AMY	Talk to Hot Neighbor again? You should facebook him.
JANE	Temptress. I'm resolved. Charlie runs down. Wet from the shower, discombobulated.
AMY	Oversleep?
CHARLIE	Didn't. Weird dreams. Charlie gives Jane a quick peck and follows Amy out.
AMY	What? Charlie snaps out of it. It's crazy to even entertain Ed's
CHARLIE	Nothing. That guy was such a tool. Totally. Poser. She gets in the car. Smiles a little.
TEACHER	Sally Cabella?
SALLY	Here.
TEACHER	Ed Lee? Nothing. Charlie looks up.
TEACHER (CONT'D)	Edward Lee? Charlie looks around. No Ed. And just like he said -- quite
ABOVE CHARLIE	SEATS ALL AROUND HIM ARE EMPTY. This time it makes an
MARK	.she's wearing a jumpsuit, dude. Like -- one zip and POP!
CHARLIE	Huh.
MARK	What's up with you? Dreaming about your little boyfriend? Charlie takes this in, worried.
CHARLIE	You see him around today? Ed?
BEN	I don't track "it's" whereabouts. What did he want, anyway?
CHARLIE	Nothing. Homework stuff. But Charlie's clearly distracted.
CHARLIE (CONT'D)	Look, I have to go.
MARK	Now? You're ditching? I'll bail with you.
CHARLIE	No -- I'm -- I don't feel so well. He takes off. Ben and Mark watch him, perplexed.
VICTORIA	Charlie!
CHARLIE	Yeah, Hi Mrs. Lee. Victoria breaks into a wide smile.
VICTORIA	God you're a sight for sore eyes.
VICTORIA	Rick! Charlie's here! Look at you. So handsome!
CHARLIE	Oh, I -- you don't have to-- Now RICK, Ed's dad comes into the room. Shakes his hand.
RICK	Ed said you'd sprouted. And you're, the-- Rick awkwardly gestures around his face.
CHARLIE	Cleared up. Yes sir--
VICTORIA	Ed will be so sorry he missed you, But -- you should both be in school now, shouldn't you?
CHARLIE	He's not here? Did you see him today?
RICK	He's usually up and out early. Everything okay?
CHARLIE	No, sure. We're working on a class project. I guess we crossed paths.
VICTORIA	I'm so glad you're doing that. Ed, he'd be mad that I said so, but he talks about you all the time. This lands hard on Charlie. How remiss he's been.
CHARLIE	Yeah. That's... He's great. Would it be okay if I went upstairs? Ed has a book we need.
VICTORIA	Of course. Make yourself at home. Charlie goes upstairs. Victoria makes a face at Rick -- There's an art table where Ed has been working on some He looks at the photos on the wall -- including a few
CLOSE ON A PHOTO	Charlie and Ed, arms around each other. Charlie is shorter
ON CHARLIE	Ouch. Best not to dwell. He turns and sees-- Then Charlie examines a WHOLE WALL devoted to Ed's If you didn't know the difference, you'd say it's just more Charlie stares at it all for a beat. Then shakes his head.
CHARLIE	This is crazy. He starts to take off. But sees that Ed's computer is on -- He opens one. Stops. As BLURRY short clips play: Jerry's truck, in motion but it looks like NOBODY'S DRIVING DORIS the neighbor chatting on Jerry's lawn -- with nobody.
OFF CHARLIE	Taking this in. Chilled. BAM -- he walks right into JERRY.
JERRY	Hey guy. Charlie tries to maintain his cool. What if Jerry is what Ed
CHARLIE	Hey. Guy.
JERRY	You could really do me a solid.
CHARLIE	Yeah? What kind.
JERRY	I have a girl on her way over for a beer, and I'm totally out of beer. They're at Charlie's back door, the one that leads to the
CHARLIE	Bummer.
JERRY	Set me up, I'll pay you back two times. A sixer for your mom, and one for you.
CHARLIE	Uh, yeah, sure. Jerry watches Charlie as he unlocks the door.
CHARLIE (CONT'D)	Let me see what Mom's got. She's kind of a "light domestic".. .mom.
JERRY	Nice kitchen. Same floor plan as my place, huh? Jerry leans against the door jamb -- BUT DOES NOT CROSS THE Charlie fumbles, lets one of the wet beers slide from his
CHARLIE	Fuck!
JERRY	Can I help you with that?
CHARLIE	No! No. Thanks. I'll get it. Jerry takes in Charlie's frantic refusal. Now he's darkly Charlie tosses the broken bottle into the sink. Moves to the Charlie hands them over the threshold. But doesn't cross.
CHARLIE (CONT'D)	There you go. Uh...party down. Jerry watches him, intense. His tone shifts -- cocky and
JERRY	This girl tonight -- she's a handful. You know.
JERRY (CONT'D)	Women who look a certain way, they need to be managed.
CHARLIE	Yeah.
JERRY	You don't mind my saying, you got a lot on your shoulders for a kid. Your pal, Amy? She's ripe. Must be a line of guys dying to pluck that. Your mom too -- you don't see it, maybe you do -- she's giving it off. It's on you to watch out for them. You up for that? Charlie's burning. But holds himself in check.
CHARLIE	I think I can manage.
JERRY	Good. Cause there are bad people out there, man. Better keep an eye on your women. Jerry backs away, intimidating even as he retreats.
JERRY (CONT'D)	Thanks for the beers. Charlie watches him move into the dark. His room is free of all geekery. Now it's all sports and AMY's there -- on his bed and surrounded by school books.
AMY	Where've you been? You told me to meet you here an hour ago.
CHARLIE'S POV	Jerry's nowhere to be seen and his house is quiet. Lights on Hello? Charlie breaks away from the window. It's an effort. His
CHARLIE	Sorry. You okay? Everything okay? He checks his phone. Checks for anything from ED. Nothing.
AMY	Yeah. Why shouldn't it be?
CHARLIE	No, it should. Nothing.
AMY	You ever read this? It's good. Sexy, actually. Amy moves to Charlie. Puts her arms around him.
AMY (CONT'D)	In a frustrated, unconsummated sort of way.
CHARLIE	Like us, you mean. Amy laughs, pulls him onto the bed. She's feeling frisky.
AMY	Kinda makes it hotter.
CHARLIE	Yeah, so you keep saying. He smiles a little. She kisses him. But feels his distance.
AMY	Am I boring you? What's up?
CHARLIE	What? No. I'm kind of wiped out, that's all.
AMY	I can fix that. She kisses him again. Despite himself, Charlie gets drawn in
AMY (CONT'D)	Want to get under the covers?
CHARLIE	-- now? Seriously?
AMY	Calm down. Let's just... see how it goes. Charlie's dying inside. Now?! Could not be a worse time.
CHARLIE	Believeme when I say--thereis nothing in the worldI'dratherdo
AMY	Charlie. Don't be nervous. She kisses him again. It's intense, passionate. Charlie
CHARLIE	You hear that? He rushes to the window. Looks outside.
CHARLIE'S POV	DORIS is at Jerry's front door. Holding a bottle of wine.
CHARLIE (CONT'D)	Shit.
AMY	What? JERRY comes to the door. He and Doris start chatting. She's
CHARLIE	Shit, shit, shit-- Amy sees what Charlie sees. Shrugs.
AMY	He's hot. She's a stripper. They were bound to find each other.
AMY	Take away two tiny pieces of cloth, stripper. You jealous?
CHARLIE	What? No-- Jerry is showing Doris in when he stops-and looks DIRECTLY AT Charlie DIVES away from the window, grabbing Amy and pulling He looked right at us.
AMY	Maybe. Not a big deal-- Charlie's freaked now. Doris is IN THERE.
CHARLIE	No, it is a big. A very big. He saw us and he was pissed.
AMY	Okay... Amy moves away. Looking at him skeptically.
AMY (CONT'D)	If you're not into this, say so. Don't do me any favors.
CHARLIE	What? No! I am, I totally am. just -- I don't trust that guy. He glances out the window again. Amy's irritated, not used
AMY	I'm going.
CHARLIE	Amy. Don't--
AMY	No. You've got your neighborhood watch thing.
CHARLIE	Come on, don't be that way-- But she's gone.
CHARLIE (CONT'D)	Crap! A beat. Charlie's torn -- he should go after her. But But are they screams of pleasure or pain? ON THE PHONE -- a diagram. "How to pick a lock." Charlie steels his nerves. At Jerry's back door, he clumsily
CHARLIE (CONT'D)	Crap. He walks away from the door, frustrated. Then turns and Then something occurs to Charlie. He goes into the garden.
CHARLIE (CONT'D)	The Perrys... Charlie finds a FAKE ROCK. Turns it over. It has a KEY in He puts the key in the back door lock. It opens. At first the place seems totally unremarkable. A typical At every turn, Charlie expects something or someone to jump On one wall hangs a TAPESTRY that looks very old, decorated Charlie stops. JERRY'S TRUCK is pulling into the driveway. There's no time to get out so Charlie ducks into the CLOSET. The BACK OF THE CLOSET SWINGS OPEN and Charlie falls back Charlie stands, stunned, see that the hallway is lined by It's clear that these are additions Jerry's added. Each room
WHAM!!	A pale HAND slaps against the window. Charlie jumps.
CHARLIE	Fuck! -- DORIS is in the window now. Bruised and so pale she looks
DORIS	Help...
CHARLIE	Oh my God. Oh, shit-- Charlie tugs on the door. Locked. He stands back, what to do? Charlie hears a NOISE. The
DORIS	Oh... Oh no... Get me out of here! Doris pounds on the door. In a cold panic.
CHARLIE	I'm -- I won't leave you-- But Charlie has no choice. The footsteps are getting CLOSER.
DORIS	Please! No! Don't go! Charlie ducks inside one of the CELLS across from Doris, JERRY steps into the hallway, walks right by Charlie's hiding The door is ajar. Was it that way before? Charlie holds his Jerry moves to the CELL and retrieves DORIS's half-alive body Charlie cautiously looks through the crack in the door.
DORIS (CONT'D)	.no... . God, no... please... The door to Doris's cell open. Charlie can see PART of Jerry is mostly obscured, bent over Doris -- holding her. Please, please... don't kill me. Doris's body TENSES and starts to jerk, as Jerry TUGS AND Doris screams, then starts to cry. It's stark and REAL and It seems to go on and on. Doris weakens, her head lolling to A small stream of blood spreads across the white pavement. Cha... Cha... CHARLIE is petrified. Doris gets it -- smiles a little Then Jerry LOCKS DORIS back into her cell. Pockets the key Charlie looks through the window in Doris's cell. She's Charlie whispers to himself as he uses a bobby pin and a tiny
CHARLIE	Please... Please... The bobby pin slips. Drops. Charlie's losing it. Steadies
CHARLIE (CONT'D)	Come on. The tension is unbearable. Charlie can hear JERRY moving
CLICK	The lock slides open. Charlie breathes with relief. Then he Charlie SLIPS in a pool of blood left behind from Jerry's Charlie looks around, trying to get oriented. A long beat as Jerry returns to the living room with a beer.
CHARLIE	Same floor plan. He grabs Doris and bolts for the kitchen.
DORIS	Thank you, thank you... Doris looks up at him, her EYES TURNING BLACK, her veins
CHARLIE	Doris? In a flash, DORIS starts to BURN. Charlie is helpless to stop
CHARLIE REACTS	Horrified. In shock. The back door is closed now -- but the blinds sway slightly. Jerry takes this in, coldly furious. Jane comes to the door, her knock cursory. She enters.
JANE	You're going to be late. Jane moves to the windows, throws the curtains open. Charlie
JANE (CONT'D)	The hours you keep. It's like living with a vampire. Charlie stops. Looks at her. She has no idea.
CHARLIE	Listen -- promise me -- that guy next door, Jerry? Under no circumstances do you invite him into our house. He's dangerous.
JANE	I think I can handle myself.
CHARLIE	No, no you can't--
JANE CHARLIE	Charlie-- Don't even look in his direction, understand? And at night, you stay inside.
JANE	Because he's dangerous. What kind of dangerous? Charlie starts gathering his things. Getting ready to bolt.
CHARLIE	Can you trust me? For once, don't ask a million questions--
JANE	Charlie. Stop. I'm your mom, not some ridiculous woman-- I'm sorry. Okay? I know... We just don't have time for a big thing! I'm telling you--
JANE	That's enough. I'm done with this conversation. She moves away.
CHARLIE	Mom! Mom-- But she's gone. Charlie looks after her, worried. As various pages pop up--
VAMPIRE FAQ	True VAMPIRE tales! VAMPIRE chat city How to kill a vampire
ON CHARLIE	As he scrolls and frantically scribbles notes. Vamps must avoid all daylight. Vamps can walk in fog or Vamps always sleep in the dirt. Vamps never sleep. Three bites to turn a victim into a vamp. One bite and the Vamps change form -- bats, animals, etc. Vamps absolutely
ON CHARLIE	We see now that he's on a computer in the SCHOOL LIBRARY, He clicks a link on one of the sites -- which leads him to It also claims that there are different TRIBES of vampires.
ON CHARLIE'S NOTEBOOK	He writes in big letters
AMY (O.S.)	Hey. Charlie looks up. Amy stands over him, a little wary.
CHARLIE	Hey...
AMY	You weren't in class. What are you working on?
CHARLIE	Porn. Hacked it.
AMY	Oh, good. I thought it was something creepy. Charlie nods. Smiles wanly. Then--
CHARLIE	Look, I'd better...
AMY	Get back to your porn. Got it. She looks away, losing patience. Charlie rallies.
CHARLIE	No. Sorry. I'm just -- I could use some coffee. She looks back. Okay.
