CHARACTER	DIALOGUE
EMMA	So. Times have changed. We've grown up. Do you have -a girlfriend?
ADAM	NO. Yes. Over there. Vanessa. Is her name. ANGLE ON- Vanessa, by the beer, talking to a bunch of other
EMMA	Oh. The-fat one?
ADAM	What?
EMMA	Look at that McDonald's face.
ADAM	She''s not fat.
EMMA	Why won't she sleep, with .you?
ADAM	What? We. sleep together. All night.
EMMA	Come on. it's obvious. Look how tense your shoulders are. I'd need a flashlight to find: your-balls.
ADAM	Whoa.
EMMA	I'm Pre MEd, I'm really comfortable., with talking about the human body, and male genitalia in piarticular. S could fill, a book with' a.11 the dicks -and balls' I've seen.'I'd call that book.. "Disks -and Balls".. Or "Dicks, Balls, and .Dogs" and'i'd ptit -pictures of dogs in it too. I- don't know, I'm weird, deal with it. So why won't she sleep with you? We're waiting till we're ready. What do you need to be ready for? The rest of your life? It's just' sex, Adam. It's not a marathon.'You don't have-to train.
ADAM	Oh yeah. I guess everyone hapsex at - MIT.
EMMA	MIT can get crazy Kids are pretty much ready to fuck anything-. They know that based on attractiveness, they're on - the bottom of -the ' - biological food chain, so if the' opportunity comes along for procreation, they better fucking. ridethat shit. What's' up with those boxers?
ADAM	What's'up with your.face?
. EMMA	I don't get it.,
ADAM	It's like, beautiful.
ADAM	My girlfriend's not fat-
EMMA	Oh- yeah-. she seems great-
ADAM	She is great- He rips open her shirt.
ADAM (CONT'D)	And I feel really'bad about this. He puts starts kissing her chest. Then starts coughing.
ADAM (CONT'D).	Oh. I got too much boob izi .my mouth.
EMMA	Aren't they cool? They move around and stuff.
ADAM	You didn't have boobs at Camp. Weehawken. Your boobs were still little stars in the sky. I had such a.big crush-on.you, Jesus. Emma starts taking off his pants. Doo-doo-doo. I'll be removing your -pants now. Adam moves away.
ADAM	Hey. Hey. Actually. I can't do. this.
EMMA	Was the trumpet sound weird?
ADAM -	No. I just-I can't cheat on my girlfriend..
EMMA	-Oh. Why not?
ADAM	Because then I turn into.my dad. And then.my worst fears have been realized. And then that sucks. Where do. you go from there? -Once your worst :fears have been realized. You become Bob. Sagat.. I want to. A lot. 'A lot,-alot. But I can't. , Is that okay?
EMMA	Yeah, but I'm keeping your pants.
ADAM	Really? '
EMMA	No. Here. She gives his pants back.
EMMA	Your dad-was on that show?
ADAM	Yeah.-That's him.
EMMA	I always hated that TV show. T think it first came out when I was. teething, and I've just always associated it' with. pain in my gums.
ADAM	So do you do this stuff all the . time? It.'s okay if you 'do, I might. call you a ho but it's okay-
EMMA	No. I don't. But I don't have a problem with it.
ADAM	What?
EMMA	The affairs of the. heart. The fleeting passions of a drunken night.-The wayI .see it we're all just these big dumb.. animals. who, for the most .part; just want to have sex with each other.: So maybe we should stop beating ourselves up for what-we feel and just make sweet bone.
ADAM	You make a c ompelling argument .
EMMA	And also, it's somewhat improbable, but I like you. Adam beams. Don't smile. Jesus.
ADAM	What?
EMMA	You want 'to come with me tomorrow? I have to go to-this-'stupid thing.
ADAM	Um, I think I... . Yeah. Ii11 go with you. ' What is it?
EMMA	Some stupid thing. The people at the funeral are,. on the whole, without style- They are blowing on their hands. Many people are cryin.g.1Emma A bird shits on the coffin. She's the only one to see it. She Adam-and Emma are.-by the food table, loading up.
ADAM '	What the fuck, what the fuck, what the fuck?'
EMMA	You have cookie on your face.
ADAM '	You said "some stupid thing." I thought you were getting your hair cut.
EMMA	Oh. No.
ADAM	You were burying your father.
EMMA	Yes. NEIGHBOR DARIA comes up to-the food table.
NEIGHBOR.DARIA.	1 , .'m so sorry Emma. He was such a good man. He was always sibi.ling.
EMMA	Yes. That was-probably because he' was wasted.
NEIGHBOR. DARIA	Well. I wish you could have been there to say good-bye. But you were at that fancy college, -right?' - Emma looks.-away, we see.for a moment how much pain she's in
NEIGHBOR DARIA (CONT'D)	.And who are you? Are you Emma's boyfriend?
ADAM	No. ."11.m just-
ADAM	I'm.her.baby--daddy. Adam. puts his hand on her stomach. Emma looks up at him, I shot one past the goalie. So. (miming kicking a ball), Score!' I had no idea.
ADAM	But the truth is, I don't even know- if it's mine.
EM	Of course iÂ±s his. He'.s the only ope I bareback with. Well. Oh my.' Congratulations. Aria' I'm sorry for your loss.
EMMA	Yeah, thank you for being sorry for me. Have a nice day. Neighbor Dana walks away. Emma looks at Adam, smiles. I wish:I'could take you to a funeral'every day.
ADAM	You should try the Chex Mix.It',s. theBold Party Flavor.
EMMA	E3ow-do they make it so bold? -A 3-or 4 year old Emma with a pair of - underwear on her 'head. Adam looks out the window out into the backyard.. Emma is
SANDRA-	I should've got him to move this pool out of here before-he went back to the hospital. Sandra hands-the bottle to Emma, who takes a swig.
EMMA	What? Yod were going to stop him from dying so he could come home, first and lift all the heavy stuff? That would'vejustmade him-want-to die faster. Emma, I should have called you, I. thought he was in remission, and then he. just went so quick-
EMMA	It's okay. He was a son of a bitch. She's crying. Enna looks at her.
EMMA	Yeah. He was not the greatest.- You should have left.-
SANDRA	I loved hint. Why?
EMMA	Because you're crazy. Because you thought he'd change. Because you still root for the Tigers.
SANDRA	The Tigers are gonna come back.
EMMA	-Yes..And maybe leprechauns are real.
. SANDRA.	You don't believe in anything hopeless, Emma?
EMMA	The Toothfairy. And paying off my student loans.-Are you gonna come back inside-,-Mom? Because it's kind of depressing in there.- It's like. somebody died.
SANDRA	Yes. I think I will go back in. -You know what I'm gonna do? I'm gonna get-so drunk I can't walk and then I.'m gonna watch "Bambi" and cry for a couple hours.
EMMZ	It's good to have a plan. Sandra watches, drunk and sobbing. Adam is also crying, Look at his little his face- His little deer paws- Emma, sandwiched between them, dry-eyed.
EMMA	Id say- we should hook up or something, but I've gotta get back' before Mom watches "Terms of Endearment."
ADAM	No- I' get it.
EMMA	I'm glad you came.
ADAM	is it weird if during most of-your father's funeral,, i. was thinking about' you naked? Ewa smiles and starts the car. So should 1.1Â±k6 call you or- Adam, you're wonderful, I hope I never see you 'again.
EMMA (CONT'D)	Have fun with McDonald's Face. As.she drives away:-
ADM	She works out all the time. All the tine. A brightly- lit living room. A spunky 30-something woman
'WIFE	Honey, why did I. find a broken blender in my.herb garden?
HUSBAND	I don't know what you're growing
OUT THEREL	A roar of laughter. WIDEN TO REVEAL- We're on the set. of a Sit-Com inside .a sound Standing next to the bleachers filled with audience are Further off to the side, A CHILD-ACTOR sits in a 'canvas
CHILD ACTOR	Can'you get me a no whip .skim latte?
ADAM	Yes. I may.
CHILD ACTOR	You're... so... awesome.-
ADAM	Oh wow, thank ..you. Yeah. ,That means a lot.. Let's-be best friends forever.
ADAM	Dad? is
ALVIN (O.S.	O.ut here l Adam walk's 'out to the pool area. It's gorgeous-. A"massive' i .
ADAM	Wow, I,. should come over and wash my clothes-on your wasbboarcl. abs .
ALVIN	Hit me in the stomach.
ADAM	Really? You want me to punch you in the stomach so'you can-show me how ripped you' are but it's going to fucking.hurt my hand?
ALVIN	Yeah.
ADAM '	Yeah, sounds great. Adam punches him in the stomach.
ALVIN	Let's get some ice on that.
ALVIN	Hey, it's not what you want to be doing after college, but,you have to start somewhere. I spent the first yearI was out here buying horse tranquilizers for Judy' Garland.'
ADAK	I.know-. I've seen the pictures.
ALVIN	How's your mom?
ADAM	Oh,she's clinically depressed. But it looks like she might start' knitting.So. Alvin lights up the-joint.
ALVIN -	Good, good. Are you having sex with anyone?
ADAM	In my mind?
ALVIN	How long has it been?
ADAM	Since Vanessa. 8 months. Alvin offers him the joint.. Adam takes it:
ADAM (CONT'D)	But I've been masturbating like my hands-axe made of Vasoline and someone just took my paints. So. Things'are looking up. It's.good to- see you Dad. Adam sucks on the joint.
ALVIN	Okay. Here's the deal. I'm dating Vanessa. Adam stares., shocked, holding the pot 'smoke''ixi: his 'lungs.
ADAM	owl-owl OW! OW!
Adam sitsona black leather couch with two bags of ice.on	Alvin lies stretched out on. the floor. 'He's' on his side In
ALVIN	I ran into her again at a'party. We just started talking. About you actually. Hey.kiddo. Kiddo? Adam says nothing, does. nothing.,
ALVIN (CONT'D)	I know you guys went out for a
ADAM	Four years.
ALVIN	Four years. Okay. Yes. A'couple years. But you've been broken up for a year now.
ADAM	8 months.
ALVIN	Okay, but she said for the last year, you were barely. having sex. ' Adam's, in agony, but he's trying not to'-let it show. She said you weren't that attentive to her needs? You told her you'd only go down on her if it was her. birthday? Kiddo, ' just ''ask 'ine if you've got questions. I hav.e.years of experience. Tf there's one thing you-learn after two failed marriages, -it's how to eat kitty. Look. I know I'm .not the best. Dad. But I care about her: And I've always believed that the worst thing you can do. in this .life is say no to love. Right kiddo?
ELI	At-least I know my gay dads aren't going to eat out my ex--girlfriend.
SCOTTIE	Drink this. - .Scottie puts a shot in front-of him. Adam downs it.
SCOTTIE (CONT'D)	Are you okay?
ADAM	Yeah I'm fine. Because you've got'a weird look in your eyes. I'm gonna-be honest, you look like Christian Slater." Adam dbwns"another shot.,
ADAM	I.'m totally. ,fine.
ELI	No, no, stop. being so nice. Seriously. Remember when:I.-.stole your inhaler as a joke, arid. you , almost died and you didn't yell at'- me. What did you do?.
ADAM	I threw your toothbrush in the toilet.
ELI	You should've just yelled at me. You've got to let some of this stuff out,. Scottie-puts another shot in front of Adam; Adam dawns it.
ELI (CONT'D)	You. broke' up a year ago.
ADAM	8 months.
ELI	-You broke up 8 months" ago. and now she's-dating' your father: What, are . you going to-do about it?
ADAM	I'm going to get wasted..:
ELI	Perfect.-
ADAM	And then I'm going to puke in that trash--can. outside. That's a fantastic idea.
ADAM	And then I'm going. to call every girl in my phone and tell them,.all. the things-I remember about Vanessa.
SCOTTIE	No, dude--
ELI	That's the: worst idea, I've .ever heard, and we're behind you 100 percent. Gretchen! Hey! What'sup Gretch! Eli and Scottie watch, worried.
ELI	He`s at G.
SCOTTIE	Who's Gretchen?
ELI	It might, be his cousin.
ADAM	You smell so good, Gretchen. I'm gonna make you a sandwich. Of my body. Okay. Put your. mom on the phone. Scottie tries -to take away his phone. Adam fights'back.
SCOTTIE	Give me your phone dude- He drunkenly lashes out at Scottie., ,You'll never take my freedom- Socttie, we gotta let thisplay out. Just let it play out.
SCOTTIE	No,.I think I got it-_
ADAM	1 came to.Scotland to raise cropsi and God willing, a family- out of nowhere., Scottie jumps on Adam, he's -taken down-1
WOMAN'S VOICE (O.S.)	There's Advil on the table. Adam gets up, in a lot of pain,rand heads over to the Advil.
ADAM	I don!t'know who you are. Are you pretty? It doesn'tmatter if you're pretty. You can be ugly, I'm still gonna call you tomorrow,' don't worry about it. I'm gonna take you out.. I'm gonna pay for everything- Emma comes out of the bathroom in a'towel and shoes,.drying
EMMA	I'm gorgeous. Adamlooks at her,.amazed.
EMMA (CONT'D)	You called me last night :and asked if I would fight to get the English out of Scotland..'
ADAM	You don't live . in LA'.
EMMA	I've been living here 'fot ' 4 8 . hours . You were throwing up for three of them. I've never seen anyone puke like you puked. You puked .with passion.. It was like watdhiiig Faulkner write "As.I Lay Dying."
ADAM	You're not wearing clothes.
EMMA	Neither axe you.
ADAM	Did you take advantage of'me? -I hope you took advantage.of me. Will you take advantage of me? Emma just looks at him, it's not clear what she's thinking.
ADAM (CONT'D).	Oh god, I'm sorry, I'm, like, in my underwear.and I'm hitting on you, that's so gross, who am I? I don't even know you that well-.1-mean I went to your dad's funeral, but other than that- Emma's lips are on his.
ADAM	My dad's dating my.ex-girlfriend-
EMMA	You told me last night-
ADAM	I did? Did I tell you in a funny way? Was X kind 'of charming and funny?
I EMMA	No you were crying and covered in vomit.
YOUR BREA	pts are like 'little elf mountains';:
ADAM	Condoms, condoms, condoms-
EMMA.'S VOICE (O.S.)	They're in,the box, down by the- It's like an Easter Egg hunt. But ' we're ,not celebrating Christ ! Inside the box there's ..a box- Adam takes out a large vibrator, the "rabbit",.
ADAM	If some guy had a dick,like this, you would be like: Why does your dick have rabbit ears?,
EMMP.(O.S.)	Is there a Rite Aid bag?,. ,Adam takes out a couple books.
ADAM	00, "Snow Falling on Cedars "- what did you think of that?
EMMA (O.S.)	Jesus. Ema, naked, runs past him, grabs a string of condoms and
ADAM	Those are for, me! You don't get to wear one of those!
ADAM	Wow.
ADAM	It feels like your vagina- is shaking hands with my, penis,
EMMA	Is that a..good thing?.
ADAM	Yes. Yes -it is. JUMP CUB-. In a .different position.
EMMA	You have a weird sex face.
ADAM	.What's my sex face?
EMMA	I don't know- it's like Richard. Nixon and Dan Rather and someone having an asthma attack.. ANGLE ON- His sex face, it does look. like that.
ADAM	Flip it?
EMMA	Affirmative. They flip so 'she's on top.
EMMA (CONT'D)	Look, I'm riding you like a sled.
ADAM	Um. Whee! Ow. Do you want to take your shoes off?
EMMA	I never take my-shoes oft. What if there's a nuclear attack?
ADAM	The shoes aren't gonna help.
EMMA	What if-someone breaks into my apartment, holds me at gunpoint and says: You must run hurdles.
ADAM	I'm gonna cum.
EMMA	That's bullshit.
ADAM	Fine. But you have about-45 seconds to get your shit together.
EMMA	Fine.
ADAM	Fine.
EMMA	Let's.not do the Richard Nixon thing again.
ADAM	No.
.EMMA	It feels wrong.
ADAM	it was a .mistake. Should we-cuddle or something?
EMMA .	I don't think so.
ADAM	I just like to-cuddle otherwise I feel cheap. Emma starts getting dressed- all business.
EMMA	I don't really do relationships. I've tried and I'm not. good at it. After a couple months , my throat - starts to constrict and the walls start throbbing.
ADAM	Like a peanut - allergy. -
ELA	Yeah, like an emotional peanut allergy.
ADAM'	What's an "emotional peanut"? Ha, ha.
EMMA	You're on the rebound, you. should be having meaningless yet sate .sex at every free moment of the day. You need another relationship like you need someone to jump :out of that closet'and throw-a brick-at your head.
ADAM	Oh my god, is that going, to. happen?
EMMA	
ADAM	And I of you. To you.
EMMA	I'm going to be working 14 hour days and I just need someone who's going to be there at'2am, in.my ' bed, and who.I don't have to lie to or eat breakfast with-
ADAM	I hate breakfast. And lying. And also war.
EMMA	We need.to-make some ground rules.
EMMA	Don't call me in the middle-of the - day to tell me you were "just thinking about me." No buying me things. No crying. No jealousy.
EMMA (CONT'D)	Nolong silences where we're looking into each other's' eyes.. No fighting.- No telling m e that I have problems with communicating my feelings. Because I know t do. I -don't need you to tell me that I do.
ADAM	Uh- don't sleep with-my dad.
EMMA	No stealing.
ADAM	Stealing? I dated.'a guy who pathologically stole stuff out of my apartment and then' brought it .back the ' nest d ay and apologized.
ADAM	Okay,'so the bar is really-high here.
EMMA	Don't ask me about my past- relatioziships or my hopes and dreams for the future.
ADAM	II don't care about your hopes and -dreams.
EMMA	I don't care about yours. No' flowers.
ADAM	I'm scared of flowers.. Try to avoid being weak or vulnerable in front of me. Don't tell me about all'the weird things you think about when'you''re alone. Don't talk about your childhood. Don't forward me things..
ADAM	Don't do that passive aggressive shit. Like "Oh I'm:-not upset.â
ENMMA	Oh Ihate that shit. Don't ask me what I think about your body.
EMMA	what do you think about my body? I think-it's great.
EMMA	Thanks. Don't go pee--pee in front of me.
ADAM	Don't ever saypee-pee again. Don't talk' about how hard it is to be a woman. Because it's'not.
EMMA	Don't-list me as your Emergency Contact, because I .Won't".come. This one? She pulls in front of a house. Stops the car.
ADAM	Yeah. Don't say my penis is "cute". Even if- my penis is ' dressed up like a Care Bear and it's giving.you a care--stare .
EMMA	Please don't dress up you$ penis. Ever.
-ADAM	Yeah, that makes sense.
EMMA	And wedo this until one of us starts feeling something more and then we say good-bye. Well it won't be me.
EMMA	Okay.
ADAM	So you want to come in? Adam and Emma are happily going at :it.
ADAM	Sex is so great.
EMMA	Sex is so great! Emma goes down on him.
ADAM	You're blowing me! That's great! Emma looks up at him.
EMMA	Your dick tastes like ma tzo.
ADAM	Really? I should call my mom.'
EMMA	Yeah, let-'s call your mom. Oh wait, I'have your dick in my mouth.-
ADAM	What else does,it.taste like?
EMMA	I don't know-; 'let me see.; Siie'.goes back down to check' it out. -Then comes back up. A hint of oakiness Some.earth tones.
ADAM	That's fascinating.
EMMA	I go on dick tasting touts of Nappa: Valley. She goes back down, Adam starts clapping in rhythm-like'he's
ADAM	You taste like candy canes and
SUNSHINEL	Emma laughs.
ELI,	Oh. Hey guys. That's actually a sink used for washing things. Adam doesn't stop kissing her; just: picks' her up and walks
EMMA	Hey Eli.
ELI	I can't focus on my porn when there's so much real sex going on around me.
ADAM	Bye Eli.
ADAM -	Uh-oh, Bra-ears. Bra-ears,.. Emma screams and laughs and runs away from him.
ADAM	Oh. god, I love you!' j ï¿½ Just kidding!
ADAM	I've never really done role'-play before. What do I do?
EMMA	I don't know. I think we :just start.
ADAM	okay. He does something with his hands. Oh no Doc-
EMMA	What are you doing?
ADAM	Some mime work.
EMMA.	You don't have to -do that'..
ADAM	You don't- think so?
EMMA	No. I don't think it'-s necessary to the scene..
ADAM	Okay. -Re-do. Um, sans mime. Adani puts his -hands on his hips. Oh no Doc. We're running out of giggawatts. Emma puts her hands on her hips.
EMMA	Hey McFly.
ADAM	What Doc? Emma climbs on the bed.
EMMA	There's only one thing to-do.
ADAM	What is that?
EMMA	I think you better get in the De Lorean.
ADAM	Yes. I think I will. He does. This is so'hot..
EMMA.	Is that your dad?
ADAM	Yeah.
EMMA	He's so-attractive.
ADAM	I hate you.
EMMA'	I'd like to put him in a !bucket and have sex with the bucket-.-
ADAM	Seriously. You're a terrible person.
EMMA	So what do you do for, a 1ivin4?
ADAM	Coffee. I get coffee for 'a I0 'year old girl. Cool.
ADAM	I want to do stand-up.
EMMA	So do it.
ADAM	I'm too scared.
EMMA	Why? I can't-feel my legs.
ADAM (CONT'D)	My cholesterol levels have really' been going down.
ADAM	Am I just a body to yoa?
EMMA	Yeah. You're my renewable; source of dick. -Your dick is,powering 5 of my lightbulbs.
ADAM	You have the worst- taste in music I have ever seen. Seriously.- You're like a teenage girl. You're like a tween.
EMMA	What's wrong, with ,it? He presses a button pn her i-pod and "Since U Been Gone" by
ADAM	I don't know if you know, this, but one day, I'm gonna beta big Star. He starts. to dance around.4nd mime a mike. -
EMMA.	No. "Here's the thing, we started out friends, but it was-all pretend, yeah, yeah, since you been gone..."
EMMA	Stop. Stop. This is like my- worst nightmare. He- gets more and more into it, dancing arouund. "And all you ever hear me say is how I picture me with you-, that's all you ever hear me say-" Suddenly, Eauna Jumps up on the bed and goes. nuts.
ADAM	Did we invent-being "fuckbuddies"?
EMMA	No.
ADAM	Who invented it?
EMMA	I don't know. The cavemen?
ADAM	Like.one caveman texted the other, caveman: "Where are you?". And . she- was like: "In the cave. Smiley face."
EMMA	Yeah and then they did it.
ADAM	Probablq;doggy-style.
EMMA	Definitely. And.-then he was like: I'm gonna go spear some pre- ' historic hog. And she was-'like: Cool, I'm-gonna have a kid and pick- a lot of berries.
ADAM	That's beautiful.
EMMA	Yeah, it's really sweet.'
ADAM	Hey. Emma makes a little sleep sound. Are -we having sex? Yeah. Big time.
I	Adam, props. her up against him, opens the door, walks her over
EMMA - .	I'm on the rag.
ADAM	Yeah. I figured that out.:
EMMA	Why- do I look bad?
ADAM	Noi You look. Fantastic. Maybe it's just the way you're eating Advil like it's a bag of M&Ms.;
EMMA	You don't'have to be here.
ADAM	Baby, you're a'-woman, and:I think that's a beautiful thing.' Hello ovaries, I'm Adam. It sounds like.you're pretty busy in there doing all the things you do-
EMMA	Sheddirig the lining of the uterine walls.
ADAM	Shedding-the ew of the-e', ew. But - hurry up and finish soonl
EMMA	Oh my god.
NURSE	Hers seizing-.he's seizing up-
ADAM	.You just left.
EMMA	I know.
ADAM'	Is this against the rules'? Is'there. breakfast anywhere on you? Are you a breakfast smuggler?.- Good, now I don't have to-'brush my teeth..
SUMAIRE	He sleeps with other people?
EMMA	I don't know. I don't ask.
CONNIE	Don't. you want someone'you can rake leaves with? And.you're like: "Brr, it's cold. Let's go makesome hot coco." And he's like: "O1 baby, that's.so cute, I respect your body."
EMMA	Hm. No.
SUMAIRE	I guess my wife is kind of my 'fuckbuddy.. 'Except we don't have sex. And we're not friends.
CONNIE	I don't buy it. You can't sleep with someone and not'feel. something! Come on! Don't you always feel something? Emma and Sumaire look at her, thinking.
EMMA	Uh-uh.'. No, definitely. not.
CONNIE	Wow. I.feel like Cindy Lou Who. I'm like-"Have some milk and cookies, because I still believe.
EMMA	You've got some-brain on you. Connie flicks. it on Sumaire.
SUMAIRE'	That's so immature. You're so immature. He immediately. sticks it on Emma's fair and-runs away.
EMMA	I have brain on my hair, don't I?. Connie nods. DR. HENRY METZNER, still good-looking", ixi his
DR. METZNER	Need you guys back out' there They immediately straighten up, he's the boss. He and Emma
CONNIE'	Of course.
CONNIE	We were just trying to bring some fun into our work day. Like on Grey's Anatomy? Need you guys back out there. You have brain on your hair.
CONNIE	I.hate'him. And I kinda want to do him. But I kinda just -want to go. to
EMMA	Yeah.
CONNIE	So what does this guy do?
EMMA	Adam? I don't really know'. Adam walks out on'stage up to the mike. He's completely
ADAM	Hello Los Angeles. Scottie, Emma,-Eli and JIM and HAROLD are watching. These are my two gay Dads Jim and Harold wave back. on stage, Adam adjusts the mike-' he has huge pit stains.
ELI-	Look at that sweat.
JIM	Oh T thought the shirt had stripes.
EMMA	Wow. I never really see him in clothes. Everyone looks.,at her. Hey, do you guys think, it 's racist that they're called "blackberries".? No one laughs. Emma cringes. A black; person looks. really Okay. So. I guess it's just Inge.
ELI	This is not going to be good.
SCOTTIE	Maybe you could distract him and I could run up and take 'the mike? i
ELI	Yeah, we could pretend to'be bandits. Women.huh? They like to shop.
ELI	That's fresh-territory. That's really edgy.
ADAM	My wife, she likes to-shop. Oy.
EMMA	what?
HAROLD	Does he have a wife?
ELT'	Of course. he doesn't. have :a -wife. Look at him.
ADAM - '	I tell her: Hey, I wish you would diet as much. as you-shop. .No one laughs. A fat woman looks, rea=lly offended.-.
FAT WOMAN	Eat my ass.- She throws a piece of food at him. ..He catches it. Oh.. Wow. This is- this is .a Jalapeno Popper. She throws another one at him.' He catches it.
ADAM (CONT ` D )	Hey, I'd like a beer. Some people: actually chuckle. Adam is' surprised, but it feels Then a beer comes out of nowhere and hits him in the head.
ELT	You asked her to throw a "beer atï¿½ you. -
EMMA	Why did'you say you had a wife?
ADAM	1-don't know. Because people make jokes about their.wives. -
EMMA	Why don't you just talk about your real life? -
ADAM	Because I suck.
EMMA	You don't suck. Just.keep doing it.
ELI'	You sucked. Tell me the next time you do stand-up and I'11see if I can get myself arrested first.
HAROLD	Thanks for being friends with Eli, I know it can't be easy.
JIM	We're going to the bar.
ELI	Dad? Jim and Harold both turn around.
JIM/HAROLD	.Yeah?
ELI	Nothing. I just like when you do that. Hey,' I'm getting you a beer. 'Lou should be drunk when that'woman comes back and sits on you.- Emma leaves with them.
SCOTTIE	So you guys aren't really-going put?.
ADAM	No. We don't have.time toï¿½go out, we're too busy having Sex. '
SCOTTIE	Well do you think I ask her out?'
ADAM	What?
SCOTTIE	Because you're not really. going out.
ADAM	Look at you, you could hasre sex with any girl in this bar, and-look at me- It's like you're taking food out of the hands of a starving child. Shit. Come on Scottie.-
SCOTTIE	What? I just think she's great. They both look over to the bar . En ma sees Adam, smiles r holds.
CATCH L	Adam ducks. Just kidding.
ADAM	Do you sleep with other guys? I know I'm not allowed, to ask -or
EMMA	So.why are you asking?
ADAM	Scottie wants to_ask you Out.
EMMA	What did you say?
ADAM	What do you meat? I told. him No.
EMMA	Why?
