CHARACTER	DIALOGUE
THE PRESIDENT (V.0.)	I respect your caution, Geoff, but we won't get another chance like this... you have a green light. Callister's obviously opposed, but he bites his tongue:
CALLISTER	Understood. We're weapons free. And with deadly calm, Techies execute orders into-headsets:
TECHIE TECHIE 2	-- Switching to Tac-2, -- MTS active, painting the CREDIT SE UENCE: WORDS CLOSE UP... a digitized electronic scan, We land on: "...whenever any form of government becomes
JERRY	damnit... You gotta make a choice. You gotta move--
JERRY	-- I know. Now. Who are you gonna be? So Jerry makes his move, which we see is SLAMMING down a PLAYING
JERRY KWAME	there. Dwarves?: Bullshit -- Bullshit? I just blocked your ass and attacked with (checks card) Ancient Mastery points. --.dwarves don't have that -- -- read the oracle text, my friend. -- shit A thick-mascara/black lipstick BECKY enters, removing her SMOCK:
BECKY	You know what would be great? If you guys took a longer break. That'd be awesome.
JERRY	Hey, Becky? When're you going to start wearing makeup? Kwame laughs as Becky tosses her smock at Jerry:
BECKY	.The collator's broken.
JERRY	Dude: no its not.
BECKY	Oh yeah it is, dude! She heads out as Jerry collects the cash. Kwame puts on his own
JERRY	Your first mistake? Underestimating dwarves. Power can come from anywhere -- tomorrow night I'll give you first roll and a bonus pack if y--
KWAME	I'm not gonna be here tomorrow, remember? I'm going to Cornell. And Jerry stops. A hit to the solar plexus. Wherever we are,
JERRY	That -- wow. Good for you. So it's your last night. You're gonna spend it collating.
KWAME	-- what? But she said the collator's broken.
JERRY	And that's why we have those rubber thimbles in the drawer --.congratulations on Cornell, though, that's huge! TRACK WITH HIM out to... A COUNTER AREA as, he pins on his
JERRY (CONT'D)	Welcome to Kinko's, how can I help you? The CHUGCLICK-CHUGCLICK-CHUGCLICK sound of the machines gets
SHEPARD SMITH	a heightened terror alert due to a series of suicide bombings, believed to be in retaliation for a deadly attack outside Abadan that killed forty people. Though the White House has denied involvement, Shia leaders have denounced the U.S. as responsible... AL-JAZEERA FOOTAGE: A SHIA SPOKESMAN is translated into ENGLISH:
SPOKESMAN	Your embassies were only the beginning! Our warriors are already within your borders. Until American leadership is removed from power, Allah's revenge is upon you! And during all this, Jerry notices something: people are
MRS. WIERZBOWSKI	Jerry.
JERRY	Whatever are you cooking right now? Is the greatest thing I've ever smelled in my life, I swear to God --
MRS. WIERZBOWSKI	is schab wieprzowy po polsku -- you have the rent, yes?
JERRY	-- here's some of it -- most of it -- but I've got something else for you... something special... Eyebrows bobbing. Mrs. Wierzbowsky knows exactly what it is.
JERRY	So I think. No, I'm pretty sure that's the best one so far ---
MRS. WIERZBOWSKI	Yes. Is good -- rent is better. She puts a bowl of STEW into Jerry's hands.
MRS. WIERZBOWSKI (CONT'D)	You are hungry, I am guessing.
JERRY	Oh, no, no. I couldn't -- Unless, you know, you insist. He sits at the table, starts eating. This is their routine.
MRS. WIERZBOWSKI	So where is girl? I don't see her?
JERRY	Oh, the redhead? No. She... that's over. She got smart.
MRS. WIERZBOWSKI	Like the others.
JERRY	Well, womenareIpretty smart. I've discovered.
MRS. WIERZBOWSKI	You are like Johann. Jerry stops eating, mouth full. As Johann looks up.
JERRY	Your -- I'm like your dog?
MRS. WIERZBOWSKI	Look at him. Is big dog. Labrador. But he believe... he is terrier. So is Labrador... but no labrador. Somehow Jerry can't get his eyes off Johann. Quietly:
JERRY	why do you think that is? As she pours a drink into a plastic cup --
MRS. WIERZBOWSKI	Perhaps many things. When I rescue Johann from pound, they say he was abuse.
MRS. WIERZBOWSKI (CONT'D)	As puppy. They kick him when baby, make him feel not big. You need someone for rescuing you. Jerry looks at her, sad-smiles. Takes a sip and holy shit:
JERRY	This is -- vodka -- Jesus, its eight- thirty in the morning --
MRS. WIERZBOWSKI	-- you cannot eat bigos without vodka. Adjusting to it, Jerry drinks again -- as his CELL PHONE RINGS.
MRS. WIERZBOWSKI (CONT'D)	Is the girl? Answer. Tell her you'. are Labrador. Then ask if she give you money for rent. But we've PUSHED IN on Jerry, who stares at the name on the
JERRY	its my mother.
MRS. WIERZBOWSKI	Is problem?
JERRY	is problem.
JERRY	Hey, mom... Jerry stands there in silhouette. LISTENING. Something is
JERRY	-- no! I-- I'm not him! All eyes on him. His voice, sad, heartbroken:
JERRY (CONT'D)	It's okay! I'm not Paul! Locks eyes with his MOTHER and FATHER up in the front pew. A reverbed TRUMPET PLAYS, the tune familiar. In fact, it's:
RACHEL	Okayokay... okay: we came home, put down the leftovers, you turned on the TV, I went over, I said no TV-- She turns to the TV area and walks straight INTO a table. Stuns
KYLE	-- we're gonna be late, huh?
RACHEL	-- absolutely not -- I turned it off, came over here, checked messages, put the leftovers in the--
KYLE RACHEL	--knocked over the phone-- --right, knocked over the phone, put it back, put the food in the fridge-- She opens the fridge: HER KEYS sit atop a Tupperware container.
RACHEL	we need to get a new car --
KYLE	I like your car. We're gonna be late. The engine still SPLIT-SPUT-SPUTTERING.::.. a BUS. whizzes by, slows
RACHEL	No we're not: the bus.
KYLE	-- are you kidding?
RACHEL	I put vitamins in your toiletry bag, don't forget to take two in the morning --
KYLE	and one at night, I know --
RACHEL	And your inhaler, which I may need to use now, is in the outside pocket -- wait!
KYLE	More bills?
RACHEL	Yup -- that's what happens when you have a kid on lay-away. They smile at each other. When SUDDENLY a BUS ROARS PAST the Rachel waves her arms at oncoming cars, runs INTO TRAFFIC-- As she chases the bills, SCREECHING and HONKING around her:
I KNOW, I'M SORRY!	
KYLE	You swore again. Was that our bus? Rachel looks: PAN to across the street, the bus is now LEAVING
RACHEL:	Okay, now were gonna.be late. She puts fingers in her mouth and WHISTLES HARD for a cab --
RACHEL	Scuze us, coming through, sorry -- WAIT!!
WAIT!!	Finally they arrive. Kyle's teacher, MRS. MILLER, smiles:
MRS. MILLER	Under the wire --
RACHEL	Hi -- sorry -- Rachel Holloman, we met--
MRS. MILLER	-- of course, Barbara Miller. You should probably -- And Rachel's stomach drops. Knows they've been racing towards
RACHEL	Okay. Now. I want you to have an awesome time --
KYLE	I will, mom --
RACHEL	-- you can eat junk food, just remember to brush your teeth; and if you're gonna goof off, just be really smart about it; and try not to stay up past your bedtime, you get really cranky when you do that'-- He gets very contrarian if he doesn't get at least eight --
MRS. MILLER	I'm afraid it's time to board, Mrs. Holloman. Tears springing to Rachel's eyes. She tries to hide them.
RACHEL	You see all these kids? They're all calling their mothers. You just do it more --
KYLE	It's only two days,: mom. Y'know... you could try and some have fun too, wouldn't kill ya..
RACHEL	Fun? What's that? I love you so much, baby.You're my everything. Rock the house.
KYLE	-- love you too -- They separate -- she watches as Kyle boards with Mrs. Miller:
RACHEL	Call me!
MRS. MILLER	Your mom gonna be okay?
KYLE	It's unclear. As they head into the train, Rachel steels herself and GOES. We HOLD as the PORTER places Kyle's TRUMPET CASE on a conveyor
WOMAN #1 (V.O.)	you didn't know either?
WOMAN #2 (V.0.)	No idea.
WOMAN #3 (V.0.)	I knew he had a brother. But not a twin, that was... I know, I know... Four WOMEN sit together. Heartbroken, unsettled. One glances
WOMAN #1 (CCNT'D)	when was the last time they saw him?
WOMAN #2	Margaret said years... It's WILLIAM. Their father. The worst day of this man's life.
WILLIAM	Six months without a boo or a bah.
JERRY	Didn't realize it'd been that long.
WILLIAM	Your mom was worried. So where were you this time?
JERRY	Nowhere. Singapore. Alaska for a few weeks. got a job for a while. On a...fishing boat. Met some great p-
WILLIAM	-- that's nice. Looks like you're really seeing the world.
JERRY	I'm trying, you know, just to -- But William has just started crying.. Sobs of absolute loss.
WILLIAM	You sound just like him. Jerry's eyes find a point in space. This is love by proxy. And
WILLIAM (CONT'D)	I want to give you some, uh...
JERRY	No. -- Dad, I'm okay. I'm doing really well. I promise. His father holds out some bills. North of two-hundred dollars. AND WE PUNCH IN TIGHTER ON JERRY, WHO STARES, STUNNED. The What the HELL? Glances back to the people behind him, they want
JERRY	-- whoa -- Jerry stabs cancel again. Now TEN MORE $100 bills-come out. He
JERRY (CONT'D)	-- two seconds, sorry -- Eyes flick back to the ATM CAMERA. He covers it with his hand,
JERRY (CONT'D)	Big date. So... fingers crossed.
MRS. WIERZBOWSKI	Jerry! All day they make delivery! Jerry moves fast to her, a little out of breath -- shoves a
JERRY	Here's the rest of the rent -- next month's, too --
MRS. WIERZBOWSKI	-- where do you get this?
JERRY	Just take it -- it's okay, I owe you --
MRS. WIERZBOWSKI	I had to open your apartment, too many packages come, they come for hours --
JERRY	For me?
JERRY	-- hello? A WOMAN'S VOICE. We can't place why... but it's really creepy.
WOMAN'S VOICE	Look out your window. They're coming for you.
JERRY	-- what? Who is this?
WOMAN'S VOICE	Jerry. You have to run.
JERRY	Who the hell is this?! Rips back the curtain to see a SWAT VAN SCREECHING UP -- a flack-
WOMAN'S VOICE	Leave your residence. Get to the Mathis train station. You have 4 minutes.
JERRY	Jesus Christ -- what's happening?!
WOMAN'S VOICE	Run, or you'll be captured and convicted -- go NOW. CLICK. POUNDING BOOTS AGAINST PAVEMENT OUTSIDE. Jerry whirls,
TEAM LEADER JERRY	Hands behind your head! DOWN WHAT'S GOING ON? HEY! IS
JERRY	Look, man, I don't know what this is -- I don't know how all that shit got in my apartment, but unless you're my lawyer--
MORGAN	My condolences. I understand you've had a tough day.
JERRY	it hasn't been ideal.
MORGAN	Your brother worked for the State Department. This was almost a question. And while it's obviously news to
JERRY	You tell me.
MORGAN	Were you close?
JERRY	Why? What am I doing here. I don't even know who you are. Morgan tosses his black leather BADGE WALLET onto the metal
MORGAN	Tom Morgan, Special Agent attached to the National Counterterrorism Center.
JERRY	Counterterrorism Center? You think I'm --
MORGAN	-- according to phone records, your brother called you twelve times in the last year. You never called him back.
JERRY	If you're asking if we were the kind of freaky twins you see at the mall wearing the same shirt, no. Listen, Paul traveled a lot, so we didn't --
MORGAN	Oh. That's right. He stamped visas in Karachi for a year. Then was a junior FSO in Beirut. Interesting places.
JERRY	What're you... saying.
MORGAN	I'm just saying you didn't talk much. maybe you did.
JERRY	Am I getting a lawyer here? 'Cause didn't hear my rights read to me--
MORGAN	You familiar with the slogan, "Declare War on War?"
JERRY	what? No, why? Morgan pulls out a SURVEILLANCE PHOTO: Jerry, college-age, at a
MORGAN	Because you painted it when you were part of the student activist group "Project Underground" at Berkley.
JERRY	Wait. Come on -- okay: her name was Julia, she was the smokinist girl I'd ever seen and she wanted me -- I would've gone to an "Anti-Oxygen" rally for her. I swear to God, dude--
MORGAN	Don't "dude" me. I'm not your friend. I don't have friends... so: Jerry. Why'd you drop out of school?
JERRY	Why'd you stay in? I don't know, I didn't really see the point.
MORGAN	You haven't been able to hold a job
JERRY	Unless I've been fired from Kinko's, which is a statistical impossibility, I'm holding a job right now.
MORGAN	Construction work, bartender in Singapore, telemarketing, real estate office, messenger, supermarket sign painter, taxi driver, gas station in Florida, fishing boat in Alaska--
JERRY	-- what can I say? Guess I haven't found myself yet --
MORGAN	Who deposited the seven-fifty?
JERRY	For as second I thought God, maybe. The ATM was obviously broken -- or do.. accidents not happen in your . universe?
MORGAN JERRY	The money originated from the --this is all -- listen, this corporation called 'The Star me! Do you understand? of Orion,' a dummy front for Hezbollah. This morning Majid -- alright, this is insane, I destruction are already inside our borders-- -- we find hardware in your -- I told you, it all just apartment, latest military showed up there'. You're not nitrate fertilizer. Just curious if you knew any of Paul's friends in Beirut, or if he knew any of your friends -- what do you mean in Singapore, oh but that's "friends"?! right, we haven't really established whether or not you -- I guess we were rett close when I looked into his open casket this morning and saw the bad make-up job covering the gash in his skull! Or how about when I watched him being lowered into the ground -- that establish anything for you?! Somebody set me up! Morgan stares at him, unmoved.
MORGAN	"Somebody." Who?
JERRY	A woman, I don't know! She called me and told me I was gonna be arrested. GET
MORGAN	No more than Abdul Hamid, Taliban POW we caught in Afghanistan. Except his real name was Johnny Walker Lindh. Grew up in Marin County with a basketball hoop in his driveway and a carton of Tropicana in his fridge. He was blonder than you.. though. When I come back, you'd better tell me who you work for-- And heads out the door, SLAM! Jerry yells;
LATESHA	He fits the profile: disaffected, 'susceptible to radical indoctrination, problem with authority. Doesn't vote or pay taxes, but witness statements all say he's not a player. He does sketches of his landlady's dog. Oh, and he's lying about the woman who called him -- we checked the records, no calls came in before we picked him up --
KREBS	What about the brother?
LATESHA	Mid-level FSO. Been stateside the past three years. No red flags. He was killed when a truck ran a light in Crystal City.
MORGAN	That kind of equipment and a major cash infusion five hours after a terrorist threat and were smiling and saying "coincidence?"
KREBS	So either he's a rank-and-file sleeper or a dumbshit mule.
GRANT	Or a misdirect. There's nothing subtle about him or the gear. He's not exactly a pro-- Morgan levels a look at Grant as Krebs takes .a BEAT. Figuring
KREBS	Get Smith on financials; Rieger on travel; and let's dryclean family and friends. Again. I don't want the FBI rushing in on this. Break him. Fast. And leaves Morgan to twist.. The pressure's on. To Latesha:
MORGAN	v m m putting you on the brother.
LATESHA	Great, I'll access State's database
MORGAN	No, I want you to go there.
LATESHA	But, Tom, I can do everything from
MORGAN'S VOICE	you know those funny things underneath that not-so-stylish pantsuit? They're called leas. Latesha looks at him, not happy.
LATESHA	Yes. Sir.
MORGAN	You know I hate it when you call me that-- He turns to go, Grant immediately following him --
AGENT GRANT	What can I do?
MORGAN	Follow me and don't talk.
MICHAEL	He's out of town.
RACHEL	Yup.
MICHAEL	Which seems like a perfect ;opportunity for a second date. In theory.
RACHEL	In theory -- but I gotta site-check this brief, courier's coming in,.,the morning.
MICHAEL	Didn't we have a good time? Remember that? Our first date? Back in the 40's? He's so agreeably genuine, she wants to let him down easy:
RACHEL	I had a great. time, I told you that but I'm so busy and...
MICHAEL	Ooo.o, shit, the "so busy" speech -- stop -- not worthy of you. Or me. I'm patient, so... call me. When you're not busy.
RACHEL	Kyle goes to college in nine years-- it should be somewhere around then.
MICHAEL	I would so wait a decade for you. Call me his sophomore year, I'll prove it. And with a smile he heads off. She watches him go -- dammit! He gets in the elevator and she's left in her solitude. And now The consequence of not really letting anyone into her life. She
RACHEL	-- hello? It's the same chilling FEMALE VOICE:
WOMAN'S VOICE	Click on the link at the bottom of the page. Rachel's eyes drop down to the LINK at the bottom of her screen.
RACHEL	who is this? As she clicks on the link. And a STREAMING IMAGE APPEARS: A
RACHEL (CONT'D)	What's going on? Who are you --?
WOMAN'S VOICE	Would you risk your life for your son? Rachel jumps to her feet,: trying to breathe through the panic.
RACHEL	This isn't funny! Who are you?!
WOMAN'S VOICE	Ican derail his train. I can kill him at any time. I'll ask again: would you risk`. your life for your son? Suddenly the BROWSER GOES BLANK: "UNABLE TO ACCESS PAGE."
RACHEL	yes...
WOMAN'S VOICE	Follow my instructions precisely. There's a vehicle parked at the northeast exit of your building. The keys are in the ignition. Start walking. Now. CLICK. Off Rachel's stunned, terrified face --
AGENT	Time for your phone call.
JERRY	I thought there was no phone call.
AGENT	Attorney General's office changed their mind.
JERRY	hello? Dad--?
WOMAN'S VOICE	I told you to. run. You didn't. TIGHT ON JERRY now, terrified, breathless --
JERRY	.no wav -- who are you?! Behind Jerry; the steel door UNLOCKS -- he whirls to the OPENING
WOMAN'S VOICE	Follow the water. Or the fire will kill you.
JERRY	What fire?! How'd you get on this phone?! Are you the one doing all this to me? Why?!
WOMAN'S VOICE	Follow the water. Leave the building -- -- and Jerry SPINS BACK. Looks up at a WALL VENT near the -- take Brisbane Street to the elevated train station: you have six minutes.
JERRY	Wait, what d'you mean "follow the water"? Suddenly: TSHHHHH! Jerry turns -- in the hallway, a CEILING
MORGAN	Where's Shaw?
AGENT	Parker took him to make his phone call.
MORGAN	Took him?! On whose authority?!
JERRY SHAW!!	Turns through the wild FIRE, Morgan, at the other end of the
CNN NEWSCASTER	has elevated our alert status to threat level "Orange." Insiders say tomorrow night's State of the Union address will focus on...
CONDUCTOR (V.0.)	Next stop, Montrose Station. A CELL RINGS from a phone peeking out of a SLEEPING PASSENGER'S
WOMAN'S VOICE	Stay on the train for three more stations until you r-- But Jerry HANGS UP -- WON'T HAVE THIS. And as the train slows,
JERRY	-- Jesus --
WOMAN'S VOICE	I told you not to get off yet.
JERRY	-- listen -- lady -- who are you?!
WOMAN'S VOICE	He knows you're here. Jerry turns and sees A TRANSIT COP through the glass doors that
JERRY	--.how do you know that? Where are you? Jerry notices ANOTHER SECURITY CAMERA in the corner as:
WOMAN'S VOICE	Next stop is Damen Station. Take the Northwest exit. There will be a black BMW sedan. Get in the passenger seat.
JERRY	Go to hell. How's that. He hangs up, drops the phone and STOMPS ON IT. Eyes from fellow Jerry watches, stunned, as passengers start answering -- all
WOMAN'S VOICE	The man in the black t-shirt is a wanted terrorist. His name is Jerry Shaw. Everyone TURNS TO Jerry, backs away, but a HUGE MAN stands:
HUGE MAN	-- you Jerry Shaw? EVERYONE looking, a few even start to move for him. Jerry goes The COP pulls his gun, yelling through the glass: Suddenly, the train SPEEDING, the DOORS OPEN! A BLAST OF WIND!
JERRY RACHEL	Okay: WHAT DO YOU WANT WITH -- I'm not doing a thing until ME?! I know for a fact that Kyle's safe -- Do you hear me? I am not fucking around, you tell me now what this is Do you hear me? No, you stop - about! - I will not do a thing for you until -- HEY: I almost died back there! Three times! Shut up! You shut up and -- who?! Who's Kyle? WHO THE listen to me now! You tell me She's HITTING HIM and he's gotta grip her arms to control her --
RACHEL JERRY	MY SON! YOU LET HIM GO! YOU HEY! HEY, STOP! Wait! HURT HIM AND I WILL KILL You're not the woman who YOU!!! called me? And Rachel, out of breath, realizes: holy shit...
RACHEL	the woman? She called you too?
WOMAN'S VOICE	Drive. -- and Jerry and Rachel SCREAM at the horror of THE;WOMAN'S
JERRY RACHEL	--where's that coming from?! --who are you?!
WOMAN'S VOICE (CONT'D)	I'm using the onboard automotive telematics system. Drive. Now. KA-BOOOOM!!! The side window EXPLODES from a GUNSHOT! They
WOMAN'S VOICE (CONT'D)	Stay about fifty miles an hour, you have pursuers.
JERRY	Yeah, thanks, we're on it --
WOMAN'S VOICE	Turn left in two-hundred feet. Indeed they do: TWO POLICE CARS BLAST AROUND A STREET CORNER
JERRY	-- my name's Jerry Shaw, I've been set up -- somehow I don't know -- by -- He dramatically GESTURES around the car, indicating The Voice.
WOMAN'S VOICE	One hundred feet.
RACHEL JERRY	-- you don't know anything Your son?! No, I know about Kyle? nothing! Just like you don't know how to drive: use the clutch before you shift, not while you shift, not while you -- I don't need driving sh-- lessons from you, asshole! -- you drive like. this and I'm
WOMAN'S VOICE (CONT'D)..	Turn now.
RACHEL	I know I got it! And she YANKS the steering wheel and the.car makes a FRIGHTENING
POLICE RADIO (V.0.)	All units, respond code 3 -- suspect's headed south on Stanley -- Morgan makes a hard right, .tearing around a corner --
RACHEL JERRY	--the lights are all changing to green... it's like... -- like they're changing for us...
WOMAN'S VOICE	Accelerate to sixty -- turn right in four- hundred feet...
JERRY	-- oh, no way -- Rachel looks up too -- eyes wide: A TEN-STORY-TALL CONSTRUCTION
JERRY (CONT'D)	-- sixt ! Go to sixty! And suddenly the crane DROPS THE GIRDERS -- Rachel SCREAMS -- And the STEEL BEAMS SLAM INTO THE PAVEMENT, JUST BEHIND THE BMW,
RACHEL	-- this isn't happening!!! Tries to DOWNSHIFT -- GRINNNNNNNND!! Rachel yanks the wheel, SKIDS round the corner -- more police
JERRY (CONT'D) RACHEL	Getoffthe street -- wait, --WILLYOU SHUT UP?!!!!
HERE!!	The BMW barely avoids one collision after another --
WOMAN'S VOICE	You'll turn at the next alley: avoid the police. Rachel skids right, but TWO COP CARS appear. Too late to stop
JERRY	-- you're doing great --
MORGAN	They're headed for the harbor! Gimme roadblocks at Granville and Sheridan! IN THE BMW: Jerry and Rachel speed through an industrial marina.
WOMAN'S VOICE	Turn right in two-hundred feet. MORGAN'S CAR: he SEES Rachel coming right at him. Just before
WOMAN'S VOICE	Accelerate to sixty five. -- are you trying to kill us?! -- slow down! Jesus, slow name? YOU! YOU!!! -- Oh! Rachel! -- Rachel: SLOW THE HELL
DOWN!!!	Just then: KA-CHUNK!! Something just SLAMMED onto the ROOF -- a -- and now we REVEAL: A GIANT, INDUSTRIAL MAGNET attached to the They jump from their cars, look down into the river and see
MORGAN	Seal the harbor, get divers in the water! PAN UP TO the horizon... where the garbage barge floats lazily
KYLE'S VOICE	This is Kyle. Who is not allowed to. use this phone with my friends... so leave a message, Mom. (BEEP --}
RACHEL	Honey? Honey? It's me -- Baby, you need to call me. Soon as you get this, 1 please -- check your messages and.call me. Sweetie. I love y_ou. And she hangs up, staring'off. CRASH! Jerry's knocked the
JERRY	-- this thing's on auto-pilot or something. Which doesn't happen, these barges are operated, by people. He steps out. In thought, tears in her eyes, Rachel asks:
RACHEL	D'youthink -- she could derail a train?
JERRY	Are you kidding me? She changed every traffic light! This woman's called me on other people's phones -- some dude who happened to be sitting next to me! His phone rang -- it was her! For me! She broke me out of maximum-security custod in a way I'm not even gonna tell you cause you won't believe it -- and you saw how she directed us away from the police, then lifted us outta the world and dropped our ass onto the ghost barge! Can she derail a train? She could probably turn a train into a duck. Yes. I think she c-- -- but now he stops, because Rachel is crying. Jerry lamely I mean... I don't know, I'm not sure she could derail a train, what the hell do I know? Rachel brushes her tears away. Afraid, but fighting it.
RACHEL	My son is on a train. She threatened to kill him if I don't do what she says. They share a look. The difference between them galvanized in an
RACHEL (CONT'D)	You tell me -- how does someone do all this? When: RING! A CELL PHONE. Rachel looks down, hoping it's Kyle
JERRY	-- you see what I mean? He wipes it off, holds it to his ear despite the stench;
JERRY (CONT'D)	Hello?
WOMAN'S VOICE	You both need to swim to shore. Go to line tower 108.
"JERRY RACHEL	"Swim to shore? Are you -- she wants us to swim --?!
JERRY	Lady, what if I told you we don't know how to swim.
WOMAN'S VOICE	But you do. I've seen you at the beach house. And the female was once a swimming instructor at the YMCA in Westport, Connecticut. Go now or the authorities will find you. They're more dangerous than the water. CLICK -- she's gone. Jerry hangs up, turning something
JERRY	She called you "the female." That's like... something a foreigner would say, like a bad translation. But she has no accent.
RACHEL	Jerry, that's your name, right? Are we swimmincr?
JERRY	Does it bring back memories of Westport Y?
RACHEL	how did you know that?
JERRY	I didn't. And they turn to look down at the FREEZING RIVER WATER as we PRE-
STORE OWNER	You sure you want to replace it? Sounds pretty good to me. And we reveal MIDDLE EASTERN MAN standing at the counter. Eyes
MIDDLE EASTERN MAN	Yes. I'm sure. Please do it now. The Store Owner looks into the box.
STORE OWNER	I do a lot of custom jobs, never seen something like this before. I can have it for you by the end of the week. The Middle Eastern Man. MUMBLING again in Tajiki. Seemingly,
STORE OWNER (CONT'D)	Sorry, what?
MIDDLE EASTERN MAN	No. Is not possible. it must be done this afternoon --
STORE OWNER	Listen, Mister -- The Middle Eastern Man suddenly touches his ear, BARKS out
STORE OWNER (CONT'D)	-- are you okay?
MIDDLE EASTERN MAN	I will pay you triple. Please. A courier will be by to pick it:'up at three. Do it, please... please. And stepping back, he exits quickly. The Store Owner watches
AGENT GRANT	All the surveillance cameras in the area have turned up nothing -- no ID on the girl, nothing on the VIN --
MORGAN	All I want is a goddamn picture of her -- what about traffic cams? There are more cameras on that route than the Super
AGENT GRANT	Department of Transpo says there was a seven minute equipment failure --
MORGAN AGENT GRANT	Do NOT tell me their equipment was down! Do NOT! Sir, that's what they're telling me... From Northbrook to the 290?! What about the bogus fax from Justice, was that equipment failure too? -- No sir, there's gotta be someone on the inside. -- ya think?! Pissed, Morgan starts -- fast -- for the chopper -- we move with
MORGAN	The getaway car was waiting there -- get me a witness description on the woman driving -- remember witnesses? People who see things?! Jesus, is this a lost art?
AGENT GRANT	I have Markey on that right now Morgan's PHONE IS RINGING -- he answers:
MORGAN	Morgan. When? NO. You tell them hold that 'til I talk to Sanford - WTMZ has a report that there's a terrorist at large in the.city,-- I'm going back to forensics. Find out where the hell that fax originated.-- if you don't have good news for me before I touch down you will be demoted to a job that will require you. to touch shit with your hands --do you understand me?
AGENT GRANT	Yes sir! As Morgan hops up onto the moving chopper --
MORGAN	Nobody who works for me calls me sir. understand?! It's disingenuous -- might as well be calling me 'asshole.' As Grant watches the chopper take off, perplexed.
RACHEL	So you're a twin. Who works at a copy place. And she manages a clipped, judgemental (frankly rude) laugh.
JERRY	Yeah, I know... that's occurred to me.
RACHEL	So this whole situation is obviously about him.
JERRY	Excuse me? I would offer this whole situation isn't "obviously" about anything.
RACHEL	Just think about it: you said your brother worked at the State Department --
JERRY	-- so what?
RACHEL	-- so that means he could've: been into anythinc -- he was a twin -:- you..received a shipment of weapons and cash and airplane manuals -- it seems to me that they sent the stuff to.the wrong brother--
JERRY	Wait a minute -- you're suggesting all that stuff was for Paul? As they approach TOWER 108:
RAC HE L	Hey, I'm sorry that he died, I'm not trying to insult his memory --
JERRY	he hasn't been dead long enough to become a memory! And if you knew Paul, which you did not, you'd laugh all day at the idea that he was a spy or terrorist or whatever you're implying --
RACHEL	I'm implying if not him... then why you?
JERRY	Well hasn't that been the question my whole life. You know how I know Paul wasn't a terrorist? Because if he had been, he would've been the best fucking terrorist in history: he wouldn't have gotten caught, the United States would be a crater -- he would've won awards for being a great terrorist. What about you? Why'd she choose you -- what's your day job? I know it isn't "manual-shift driver."
RACHEL	I did just fine driving, thanks. I'm a paralegal -- I have no connection to anything.
JERRY	Really? Suddenly they're interrupted by the ROOSTERTAIL OF DUST
RACHEL	Someone's coming. And what's approaching is the "Hassad DryCleaners." van. It
