CHARACTER	DIALOGUE
As George strides determinedly out into	he? Where's Chang, or I'll blow your brains out! a moment, Conway shakes him and George and turns the key. He crosses to a door now alert, are puzzled and somewhat him. reason we are being held prisoners here, enjoying every minute of it. about. important of all - do we get the porters, and when? Mr. Chang, I am very much afraid we cannot permit you to leave this room. actually on my way to you. I bring the most amazing news. him. In the gloom only the outlines of his It yields an effect of a fading antique Shangri-La, since your arrival. very much. But my friends do not care for this mystery. They are determined You're the first - who - two hundred years ago— and public hero. I wanted to meet the Conway who in one of his books, said, "There are moments in every man's life when he glimpses the eternal." be sent to bring him here. a profound admiration for you, as have we all. being here is no accident. Furthermore, I have a feeling that we're never supposed to leave. But that, for the moment, doesn't concern me greatly. I'll meet that when it comes. What particularly interests me at present is, why was I brought here? What possible use can I be to an already thriving community? that our community will continue to thrive. In return for which, Shangri-La by the world's standards, a youngish man. Yet in the normal course of existence, of gradually diminishing activity. Here, your life has just begun, and may go on and on. to have a point. I've sometimes doubted whether life itself has any. And if that is so, then long life must be even more pointless. No, I'd need a much more definite reason for going on and me in a vision, long, long, ago. I saw all the nations strengthening, not in wisdom, but in the vulgar passions and man might match a whole army. I foresaw a time when man, exulting in the technique of murder, would rage so hotly over the world that every book, every treasure, would be doomed to destruction. This vision was so vivid and so moving that I determined to gather together all the things of beauty and culture that I could and preserve them here against the doom toward which the world is rushing. what blindness, what unintelligent leadership! The time must come, my friend, when this orgy will spend itself, when brutality and the lust for power must perish by its own sword. Against that time is why I avoided death and am here, and why you were brought here. For when that day comes, the world must begin to look for a new life. And it is our hope that they may find it here. For here we shall be with their books that the brotherly love of Shangri-La will spread throughout the world. at last be fulfilled, and the meek shall heard, scarcely notices the Lama, who purpose of— very narrow sidewalk are of singularly of several of the huts native women sit - some weaving on a tapestry board, this is startling, too - because of its beauty. Sighing contentedly, Conway seconds, when he is attracted by the singing of a chorus of children's voices. an arch, a group of fifteen or twenty of them, a baton in hand, conducting them. under a tree and sits down. The children, and still waving her baton is, for the
Conducting the chorus in all seriousness	so school's dismissed! to run away this time. me, and I'll show you how I put them on.
Of a large coop where pigeons are bred	does the rest. Here's a little fellow who lost his! didn't you? What gave you the idea I'd fit in? things! What have my books got to do with it? full of that. But you were accomplishing nothing. You were going nowhere, and you knew it. cruiser waiting at Shanghai, smoke pouring Do you know that at this minute there are headlines shrieking all over the world the news that Conway is missing? Does that look like a man whose life is empty? Shangri-La to find the only other person in the world who knew it. May I congratulate you? you my pigeons! and bells on my feet! splendor of the valley below. like to know what I'm doing here. Whether I was born here. place in that wild country beyond the pass. My father and mother were in a party of explorers who got lost and wandered around for a year. When Chang But he was too weak to climb the pass. He died on the way. I was brought up here by Father Perrault himself. the rest of the world, with its glorious concepts, and now you come along and confuse me entirely. light. But why do I confuse you? Am I so strange? the same idea about Shangri-La. The sense that I've been here before, that I belong here. I breathe. The Lamasery, with its feet eternal. All the beautiful things I see, these cherry blossoms, you - all somehow familiar. against my will. A crime, a great crime, yet I accept it amiably, with the same warm amiability one tolerates only from a very dear and close friend. Why? Can you tell me why? heart. I have never seen the outside world. But I understand there are millions to be mean and greedy. Yet I just know that secretly they are all hoping to find a garden spot where there is peace and security, where there's beauty and comfort, where they wouldn't have to be mean and greedy. Oh, I just wish the whole world might come to this valley.
Barnard is bringing a reluctant Lovett	at work. - or Mr. Embezzler - or whatever your name may be. effrontery! imagine why I'd allow you to drag me down here. Why, we don't know anything about these people. We're not even armed!
Barnard points to sheepherders with	
Barnard has encountered some beautiful	him with their hospitality - plying him with wine and food. Lovett is off little thirsty, you see? That's all right. I don't just happen to be very hungry. Say look, all I asked for was a glass of water. Look here, I've got to have some help with this.
Favoring Barnard as Lovett comes into	for a glass of wine and look what I got. Come on, sit down. known it. No wonder you couldn't hear me. "Oh, somebody's been sleeping in my bed." And then the mama bear said, "Oh bed!" And then the big papa bear, he roared, "And somebody's been sleeping in my bed!" Well, you have to admit the poor little bears were in a quandary! budget all your life? Here, drink it up! Aren't you having any fun? Where was I? it. had been sleeping in their bed. nuts in May . . . " He is in such a good mood that he improvises the lyrics, He writes: want to know, won't you? You'll tell me who runs this place. And why we were kidnapped. And what they're going to do with us! The two of them look off and pause, their gaze momentarily captured by picturesque the other that's the dream. The outside world. Have you never wanted to go there? about it, it certainly doesn't sound very attractive. egg, and so on. we're not going to get anywhere. And don't ask me why. torture his parent with it? Because it isn't lady-like to do that. Why? Because that's what forks are made for, darling. take her fingers out of the salad bowl her little neck. did - you'd never leave. followed it. That silly shadow racing along over mountains and valleys, covering It was always there to greet us with outstretched arms when we landed. And I've been thinking that somehow you're that plane, and I'm that silly shadow. That all my life I've been rushing up and down hills, leaping rivers, crashing one day that beautiful thing in flight would land on this earth and into my arms. is simply magnificent. Oh, I've looked around. I've seen everything. Your woodworkers so very, very happy. right here you have Utopia.[15] believed that ridiculous kidnapping story. I held a sort of a self-inventory. I said to myself last night, Mr. Chang, I said, "Lovey"— "Here are these people in Shangri-La doing everything in their power to make our stay comfortable and happy and I haven't done one single thing to show my appreciation." permission of course, and while I'm waiting for these porters, I would like to organize classes for those children in the valley and teach them something professor for twenty years? - and a very good one. works. Oh, I'm going to get a great kick out of this. Of course it's just to keep my hand in, but with the equipment in for the whole village down there. Can rig it up in no time. show this whole layout to Chang. in him. Suddenly he sees George and jumps up. You haven't opened your mouth in two weeks.
Your brother seems quite fascinated	lost their way in the mountains. The whole party would have perished but for meeting some of our people. You couldn't drive her out. she should leave the valley - what would happen? around your minds. a pack of lies you told us about those porters! Of course the minute they arrive, they take us. But you knew very well you'd tell them not to! some people. Perhaps it's because they lack the courage to do anything about it. But not me, Chang. You're up against the wrong man. I'll get out of here, if I have to blow this fantastic place into the valley! I'll get out—porters or no porters! that country alive. I came to you for help. is now your problem, Conway.
There is a pause during which Conway	simple statement. long time. I have sat in this room and seen the faces of newcomers. I have looked into their eyes and heard their voices - always in hope that I might find you . My friend, it is not an arduous task that I bequeath, for our order knows only silken bonds. To be gentle of the mind, to preside in wisdom, while history, and add to it a touch of your its vast and legendary treasures. And they will all be here, my son, hidden behind the mountains in the Valley of the Blue Moon, preserved as if by a miracle. it to continue. Following a protracted up in his eyes. While still sitting the High Lama. We hear indistinguishable spread a large map or chart. Barnard
There you are! Barnard, you'd better	on!
Right this very minute! The porters	are waiting for us on the plateau. And that Chinaman thought he could stop me. Come along. business— idiot, I'm not going to waste time coaxing you.
I don't care what you've got started.	Do you want to go?
Lovett immediately dismisses George	you can imagine. It told me all about the origin of the Masonic symbols and— - accompanied by cermonial music and
Getting his view of the magisterial	leave. If you'll let me close that window, I can talk to you. That noise is driving me crazy. the porters. They brought in a load of books or something, and they're leaving us five miles outside the valley. Come on, get your things together. Where's your top coat? now. came here.
Conway combats an impulse to tell him	my life. The answer to the confusion and bewilderment of a lifetime. I've found it, George, and I can't leave it. You mustn't either. You're carrying around a secret that seems to be eating you up. If you'll only tell me about it. I'll burst with it if I don't. It's weird and fantastical and sometimes unbelievable, but so beautiful! and brought here . . . of a cloud's shadow. His last words to me were, "I place in your hands, my son, the future and destiny of Shangri-La." say. Except that you must be completely mad. that? Good heavens, Bob, things like that don't happen today. We're living in the twentieth century. lot of loose-brained fanatics. Why, I wouldn't believe it if I heard it in an English monastery. Why should I swallow it here in Tibet? How do you know the things they told you are true? place. I'd give half my life to fly over it with a load of bombs just for what they've done to you. How do you know the things they told you are true? talk about the Lamas being hundreds of years old. How do you know? Did you see their birth certificates? about reforming the world. And you, Bob Conway - two-feet-on-the-ground Conway - want to join them. It's horrible. no place for you. to stay here until you're half dead? Until your mind starts corroding like the rest of them? bring you here. I didn't want to come. You owe me some responsibility. you're the one that needs looking after. I'm your brother, Bob. If there's something could you? to lose it. like than brotherly love. I'm sorry, George. I'm staying. live where fragile things are loved. Take her out of this valley and she'll fade away like an echo. pathetic. Why, she isn't a day over twenty! anyway. ever happened in this hellish place. her away from this awful place. She's to bribe the porters - for me! a word of it! believe everything they've told you - without proof! I'll prove my story! My brother and I have decided we can't take you along.
She rushes to George and throws her	take me with you!
Over her shoulder George looks victoriously	until he spoke to you! Why can't you leave us alone? this chance to go, and you're not going to stop me now. If I have to, I'll go alone. It was I who bribed the porters. If it weren't for me, you'd never get out! Lama. All they want to know is how much them more gold. I've been stealing it for a year. I'd do anything to get out of this place. To get away from that High Lama - the one who calls himself Father Perrault! Why, he's been insane for years! he? old. He wants them to stay away from near. He's punished me for every minute I've spent with George. If it weren't for him, I would have been out of here long ago, but he always stops me. Six months ago, I tried to escape and he locked me in a dark room. I nearly went
She was kidnapped and brought here two	it. She's lying. say it! reason could I have for lying? The chances are that we'll never come out of that horrible trip alive, but I'd rather die out there in a snowstorm and be buried alive, than to stay here one more minute now. an expedition back after them. London. Can't you just see everyone when we pop out of the blue! with George.
Lucky thing for me you snapped out of	it, too. You saved my life. I never could have made it alone. they first entered Shangri-La. no longer be seen.
Which should be a group of portraits	pictures should be accompanied by music in the appropriate mood. every day. better than to lose us, but we must go on. let me rest! You've got to let me rest! guns. Firing off wildly, they trigger
The only illumination comes from the	her face. But what we see seems to us He lets out a piteous howl, and breaks
As Conway soldiers on, alone, through	over, and rolls down the mountainside, with the pain and effort of a blind man, and just as he manages to cross a bridge spanning a great chasm, the commence shouting excitedly in their native tongue. nothing of his experiences. Is suffering Gainsford."
More newspaper headlines reporting that	Kept talking about Shangri-La, telling a fantastic story about a place in Tibet. and jumped ship during night at Singapore. of Conway and returned to London. chase that lasted nearly ten months. up with him?
Since that night that he jumped off	the ship until two weeks ago, I've been
He was as determined as that to get	back? anything so grim. During these last ten months, that man has done the most astounding things. He learned how to fly, stole an army plane and got caught, an amazingly short space of time. But astounding. Until eventually, I trailed lives. The Man Who Was Not Human, they called him. They'll never forget the devil-eyed stranger who six times tried to go over a mountain pass where no other human being dared to travel, and six times was forced back by the severest whom they locked up in their barracks - but who fought six of their guards and shuddering at the memory. He led them the wildest chase through their own country, and finally he disappeared over that very mountain pass that they themselves dared not travel. Conway. you think of his talk about Shangri-La? Do you believe it? is my hope that Robert Conway will find
Here is my hope that we all find our	it the horizon is filled with a strange
