CHARACTER	DIALOGUE
DAVIS	Did I stutter? Believe me, he ain't breathing, unless he's started breathing spaghetti sauce.
MILLS	The point is, whenever you find...
DAVIS	Begging your pardon, but the guy's sitting in pile of his own shit and piss. If he ain't dead, he would've stood up by now.
SOMERSET	Thank you, officer. We'll need to talk to you again, after we've looked around.
DAVIS	Yes, sir.
SOMERSET	I wonder what exactly was the point of the conversation you were about to get into?
MILLS	And I wonder how many times Officer Davis there has found a dead man who wasn't really dead until Davis was in the car calling it in and eating a donut.
SOMERSET	Drop it.
MILLS	For now.
ERIC	Enjoy.
MILLS	Christ... somebody phone Guinness. I think we've got a World's Record here.
MILLS	Who said this was murder?
SOMERSET	No one yet.
MILLS	Then, why are we wasting our time? This guy's heart's got to be roughly the size of a canned ham. If this isn't a coronary, I don't know what is.
MILLS	Or not.
MILLS	Still... he could have tied himself up, to make it look like murder. I saw a guy once... committed suicide, but wanted to make sure his family could collect the life insurance, right?
MILLS	When we found him, he was lying there with a knife in his back, so what else could it be but homicide? Except, I finally figured out... he held the knife behind him... put the tip of it in his own back and got real close to the wall... then he shoved his body backwards...
SOMERSET	Please be quiet for a while, would you?
MILLS	Oh, yes, sir. Forgive me.
MILLS	There's a bucket here.
SOMERSET	What?
MILLS	There's a bucket. Under the table.
SOMERSET	What is it?
MILLS	It's vomit.
MILLS	It's a bucket of vomit.
SOMERSET	Is there any blood in it?
MILLS	I don't know. Feel free to look for yourself, okay?
O'NEILL	Wonderful.
MILLS	You think it was poison?
SOMERSET	Guessing at this point is useless.
O'NEILL	You girls have got forensics waiting outside. I don't know if we'll all fit though.
MILLS	There's room. Light's the problem.
SOMERSET	Still... two is company here. And, three is certainly a crowd. Detective Mills, go help the officers question the neighbors.
MILLS	I'd rather stay on this.
SOMERSET	Send one of the forensics in on your way out.
O'NEILL	He is dead.
SOMERSET	Thank you, Doctor.
MILLS	You've seen my files, right? Seen the things I've done?
SOMERSET	No.
MILLS	Anyway... I did my time on door-to- doors, and walking a beat. I did all that shit for a long time.
SOMERSET	Good.
MILLS	The badge in my pocket says "detective," same as yours.
SOMERSET	I made a decision, because I have to consider the integrity of the scene. I can't worry whether you think you're getting enough time on the playing field.
MILLS	Yeah, well, all I want is... Just, just don't be jerking me off. That's all I ask. Don't jerk me off.
SOMERSET	We'll be spending every waking hour together till I leave. I'll show you who your friends are, and your enemies. I'll help you cut through the red tape and I will help you "integrate," as the captain puts it. However... No matter how much you beg or plead... jerking off is something you'll have to do for yourself.
SOMERSET	Is that clear?
MILLS	Okay... sure... It's just that, with my old partner, you know...
SOMERSET	I just don't think we should have that sort of relationship. We'd start quarreling over insignificant things.
MILLS	Whatever you say, Detective. Beautiful.
SANTIAGO	He's been dead for a long time, and I can tell you it was not a poison.
MILLS	Ah, man... how does somebody let himself go like that? Look at the blubber.
SANTIAGO	It took four orderlies and me all together just to put this body on the table.
MILLS	How did the fat fuck ever fit out the door of his apartment?
SOMERSET	Yes, it's obvious he was a shut-in. Not an enviable life, but, maybe he still deserves a modicum of respect in spite of that.
SANTIAGO	Are you looking here? First... see how big this stomach is. And, see the strange thing. Stretches. And, here it is distended. Look at the size of that, because of all the foods.
MILLS	I can see what you're pointing at, but...
SANTIAGO	Lines of distention across the stomach, and parts have ripped open.
SOMERSET	Doctor, are you saying... this man ate till he burst?
SANTIAGO	Well, he didn't really burst. Not all the way. But, he was bleeding inside himself, and there is a hematoma on the outside, on the belly. Very large.
MILLS	He died by eating?
SANTIAGO	Yes. And, there's something else here you have to look at and see.
SOMERSET	These bruises on the victim's head...
SANTIAGO	I don't know what they are yet. They...
SOMERSET	They could have been caused by a gun. The barrel of a gun... pressed against the back of his head.
SANTIAGO	If it was jammed against him hard enough, sure. It's possible. Here...
SANTIAGO	Most of the stomach's food contents are in the lab now... but, these... I found these in his stomach too.
MILLS	Plastic?
SANTIAGO	Why these are in a fat man's stomach, I don't know.
SOMERSET	Same color and texture.
MILLS	Have you found any plastic scrapings near the stove or sink? Near the food?
MALE FORENSIC	What do you mean?
MILLS	This doesn't make any sense.
SOMERSET	You always have to find one singular thing to focus on. There's always one thing, and it may be as small as a speck of dust, but you find it and focus... till it's an exhausted possibility.
MILLS	It could be nothing.
SOMERSET	But, why would there be so many pieces in his stomach if it were nothing? It must have been intentional.
SOMERSET	Come here.
MILLS	Holy shit.
SOMERSET	The bruises were caused by the muzzle of a forty-five. So, there was a gun against his head and he was given a choice. Eat, or get your brains blown out.
SOMERSET	He ate his fill, and was forced to continue eating... till his body rejected the food. The killer held a bucket under him, and then kept serving. He took his time. The coroner says this might have gone on for more than twelve hours. The victim's throat was swollen from the effort, and there was probably a point where he passed out. That's when killer kicked him in the stomach. Popped him.
MILLS	This was one sadistic motherfucker.
CAPTAIN	That seems obvious.
SOMERSET	"Dear Detectives, Long is the way, and hard, that out of hell leads up to light." It's the murderer's way of announcing himself.
CAPTAIN	Announcing what?
SOMERSET	There are seven deadly sins. Gluttony, wrath, greed...
CAPTAIN	So what? This victim...
SOMERSET	...envy, sloth, pride and lust. Seven.
CAPTAIN	Hey, so gluttony is one of the seven deadly sins. But, this was a fat guy. The killer may have felt this was the just best way to torture him. And, writing on the walls happens all the time. It's like the fashionable thing to do.
SOMERSET	One is gluttony.
MILLS	This is his stuff. I've been out in the cold all day.
SOMERSET	This is a premeditated puzzle, and it's only the beginning.
CAPTAIN	Always working up there, huh, Somerset? Big brain's always cooking.
SOMERSET	I'm declining this case. I want us reassigned.
MILLS	Whoa, whoa... what?!
CAPTAIN	What's this: "I'm declining this case?" It don't work that way.
SOMERSET	This can't be my last duty here. It will go on and on.
CAPTAIN	I know what you're thinking, okay? You don't want to get in bed with this every night, but it's different now. You're retiring. In six days you're all the way gone.
CAPTAIN	You've left unfinished business before.
SOMERSET	Everything else was taken as close to conclusion as humanly possible. Also... this shouldn't be his first assignment.
MILLS	This isn't my first assignment, dickhead. What the hell?
CAPTAIN	I don't have anyone else to give this to, Somerset, you know that. And nobody's going to swap with you.
MILLS	Give it to me.
CAPTAIN	How's that?
MILLS	There's nothing that says I have to work with him. If Somerset wants out, "goodbye." Give it to me.
SOMERSET	It's too soon for him.
MILLS	Can we talk about this in private?
CAPTAIN	That's not necessary. You're in.
MILLS	Thank you.
CAPTAIN	Go start picking up the pieces. We'll shuffle some paper and try to get you a new partner.
CAPTAIN	You win, Somerset. You're out.
SOMERSET	Come in.
CAPTAIN	Excuse us. We have some business to take care of.
WORKMAN	Sorry.
CAPTAIN	Have you heard?
SOMERSET	No, I haven't heard.
CAPTAIN	There was a second.
SOMERSET	Already.
CAPTAIN	Greed. It was written in blood.
SOMERSET	It's none of my business anymore.
CAPTAIN	I thought you might want to be filled in.
SOMERSET	I'm sure everyone's doing their best.
CAPTAIN	Yeah.
SOMERSET	Good.
CAPTAIN	Come on. What are you going to do with yourself out there?
SOMERSET	I'll get a job, maybe on a farm. I'll work on the house.
CAPTAIN	Can't you feel it yet? Can't you feel that feeling...? You're not going to be a cop anymore.
SOMERSET	What are you talking about?
CAPTAIN	You know.
SOMERSET	Did you read in the paper today, about the man who was walking his dog? He was attacked, and his wallet and his watch were taken. And then, while he was still lying unconscious, his attacker stabbed him with a knife in both eyes. It happened four blocks from here.
CAPTAIN	I heard.
SOMERSET	I have no understanding of this place anymore.
CAPTAIN	It's always been like this.
SOMERSET	Really?
SOMERSET	Maybe you're right.
CAPTAIN	You do this work. You were made for it, and I don't think you can deny that. I certainly can't believe you're trading it in for a tool belt and a fishing rod. Maybe I'm wrong.
SOMERSET	Try putting a little elbow grease into it.
VAGRANT	Spare me a cigarette? Spare a cigarette?
SOMERSET	Sorry, last one.
GEORGE	Sit where you'd like.
SOMERSET	Thanks, George.
MAN'S VOICE (O.S.)	Hey there, Smilely.
SOMERSET	Evening, gentlemen.
FIRST GUARD	Come on, George. Cards are getting cold.
GEORGE	Duty calls.
SOMERSET	All these books, gentlemen... a world of knowledge at your disposal, and you play poker all night.
JANITOR	We got culture.
SECOND GUARD	Yeah, we got culture coming out our asses.
GEORGE	How's this for culture?
GEORGE	Where'd you get to, Smilely?
SOMERSET	Thank you.
GLUTTONY GREED WRATH LUST PRIDE ENVY	SLOTH | VII The Lustful /__| | VI The Gluttonous / | | 7 TERRACES OF / | | PURGATION V The Avaricious / | | and Prodigal / ______| | IV The Slothful / | | III The Wrathful / | | II The Envious / _______________| | I The Proud / | | / THE ISLAND | | / OF PURGATORY |
GEORGE	You know, Smilely... you're really going to miss us.
SOMERSET	I just might. THE CANTERBURY TALES -- THE PARSON'S TALE DICTIONARY OF CATHOLICISM
MILLS	...good. Do it. I'm going back up.
FORENSIC ONE	...going to screw it up. I swear... I've seen...
MILLS	How's it coming?
FORENSIC ONE	Nothing yet.
ANCHOR (V.O.)	...going cut in live downtown right now, where Defense Attorney Eli Gould was found murdered in his office late last night. District Attorney Martin Talbot is taking questions from reporters...
A REPORTER (V.O.)	...a small conflict of interest here? I mean, your prosecutors have lost more than a few very high profile cases to Mister Gould and his defense team... Now, that's ridiculous to the point of almost being offensive. There's no conflict of interest whatsoever, and any claim that there would be, or could be, is irresponsible. Now, hold on... I want to address that. I've just come from a meeting with law enforcement officials, and they've assured me they put their best people on this thing.
TALBOT (V.O.)	You just wait and see how quickly we get a handle on it. This will be the very definition of swift justice.
MILLS	Shut the fuck up.
MILLS	Fucking, Dante, goddamn, poetry- writing, faggot motherfucker...
MILLS	Good work, Officer. Good work.
MILLS	Thank God.
SOMERSET	Let me get out of your way.
SOMERSET	It's a package deal. You get the phone with the office.
MILLS	Detective Mills here. Honey... I asked you not to call me here. I'll call you back... What? Why?
MILLS	Why? Okay... okay, hold on.
MILLS	It's my wife.
SOMERSET	What?
SOMERSET	Hello? Yes, well... it's nice to speak to you. Well, I appreciate the thought... but... Then, I guess I'd be delighted. Thank you very much. Yes... goodbye.
MILLS	Well?
SOMERSET	I'm invited to have a late supper at your house. And, I accept.
MILLS	How's that?
SOMERSET	Tonight.
MILLS	I don't even know if I'm having dinner there tonight.
TRACY	Hello, men. You made it.
MILLS	Hi, honey.
MILLS	I'd like you to meet Somerset.
SOMERSET	Hello.
TRACY	It's nice to meet you. My husband has told me a lot about you... except your first name.
SOMERSET	Oh... um, William.
TRACY	It's a nice name. William, I'd like you to meet David. David... William.
MILLS	Great... I'm, uh, just going to put these things away.
SOMERSET	It smells good.
TRACY	What? Oh, yes. I mean, thank you. Please, sit down.
TRACY	You can put that over on the couch. You'll have to excuse all the mess. We're still unpacking.
SOMERSET	I hear you and Mills were high school sweethearts.
TRACY	High school and college, yes. Pretty hokey, huh? I knew on our first date this was the man I was going to marry. God... he was the funniest man I'd ever met.
SOMERSET	Really?
SOMERSET	Well, it's rare these days... that kind of commitment.
SOMERSET	Don't worry. I don't wear it at the dinner table.
TRACY	No matter how often I see guns, I still can't get used to them.
SOMERSET	Same here.
TRACY	Anyway... what girl wouldn't want the captain of the football team as their lifetime mate? Here... you dropped something...
TRACY	What is that?
SOMERSET	My future.
TRACY	You have a strange way about you... I mean interesting. I'm sorry. It's really none of my business. It's just nice to meet a man who talks like that. If David saw that paper, he'd say you're a fag. That's how he is.
SOMERSET	I guess I won't be showing it to him then.
TRACY	Why aren't you married, William?
MILLS	Tracy... what the hell?
SOMERSET	I was close once. It just didn't happen.
TRACY	It surprises me. It really does.
SOMERSET	Any person who spends a significant amount of time with me finds me... disagreeable. Just ask your husband.
MILLS	Very true.
TRACY	How long have you lived here?
SOMERSET	Too long. What do you think so far?
MILLS	It takes time to settle in.
SOMERSET	Well, you can get numb to it pretty quickly. There are things in any city...
MILLS	Subway train.
TRACY	It'll go away in a minute.
MILLS	This real estate guy... this miserable fuck, he brought us to see this place a few times. And, first I'm thinking he's good, really efficient. But then, I started wondering, why does he keep hurrying us along? Why will he only show us this place for like five minutes at a time?
TRACY	We found out the first night.
SOMERSET	The soothing, relaxing, vibrating home. Sorry...
MILLS	Oh, fuck.
TRACY	I don't think I've ever met anyone who doesn't have a television before. That's... weird.
MILLS	It's un-American is what it is.
SOMERSET	All television does is teach children that it's really cool to be stupid and eat candy bars all day.
MILLS	What about sports?
SOMERSET	What about them?
MILLS	You go to movies at least?
SOMERSET	I read. Remember reading?
MILLS	I just have to say, I can't respect any man who's never seen "Green Acres."
MILLS	You've never seen "The Odd Couple?" This is sick. "The Honeymooners?!"
SOMERSET	I vaguely recall a large, angry man, and someone called Norton.
MILLS	Our guy got into office, probably before the building closed and security tightened up. Gould must have been working late.
SOMERSET	I'm certain. He was the biggest defense lawyer around. Infamous, actually.
MILLS	Well, his body was found Monday night, okay? But, get this... the office was closed all day Monday. Which means, as long as the gluttony killing was done before the weekend, our killer could've gotten in here on Friday. He could've spent all day Saturday with Gould, and all day Sunday.
MILLS	Gould was tied down, nude. The killer left his arms free and handed him a big, sharp butcher's knife. See... the scale here.
SOMERSET	A pound of flesh.
SOMERSET	"One pound of flesh, no more no less. No cartilage, no bone, but only flesh. This task done... and he would go free."
MILLS	The leather chair was soaked through with sweat.
SOMERSET	All day Saturday, and all day Sunday. The murderer would want Gould to take his time. To have to sit there and decide. Where do you make the first cut? There's a gun in your face... but, what part of your body is expendable?
MILLS	He cut along the side of his stomach. The love handle.
SOMERSET	He must have left another puzzle piece.
MILLS	Look, I appreciate being able to talk this out, but, uh...
SOMERSET	This is just to satisfy my curiosity. I'm still leaving town Saturday.
MILLS	Gould's wife. She was away on business. If this means she saw anything, I don't know what. We've questioned her at least five times.
SOMERSET	And, if it's a threat.
MILLS	We put her in a safe house.
SOMERSET	Look at these with fresh eyes. Don't see what the killer wants you to. Don't let him guide you...
SOMERSET	Even if the corpse is right there... it's almost like looking through it. Editing out the initial shock. Look at the room.
SOMERSET	He's preaching.
MILLS	Punishing.
SOMERSET	The sins were used in medieval sermons. There were seven cardinal virtues, and then seven deadly sins, created as a learning tool, because they distract from true worship.
MILLS	Like in the Parson's Tale, and Dante.
SOMERSET	Did you read them?
MILLS	Yeah. Parts of them. Anyway, in Purgatory, Dante and his buddy are climbing up that big mountain... seeing all these other guys who sinned...
SOMERSET	Seven Terraces of Purgation.
MILLS	Right. But there, pride comes first, not gluttony. The sins are in a different order.
SOMERSET	For now, let's just consider the books as the murderer's inspiration. The books and sermons are about atonement for sin. And, these murders have been like forced attrition.
MILLS	Forced what?
SOMERSET	Attrition. When you regret your sins, but not because you love God.
MILLS	Like, because someone's holding a gun on you.
SOMERSET	No fingerprints?
MILLS	Nothing.
SOMERSET	Totally unrelated victims.
SOMERSET	No witnesses of any kind?
MILLS	None. Which I don't understand. He had to get back out.
SOMERSET	In any major city, minding your own business is a perfected science. There's a public crime prevention course offered at the precinct house once a month. The first thing they teach is that you should never cry "help." Always scream "fire," because people don't want to get caught up in anything. But a fire... that's an evening's entertainment. They come running.
SOMERSET	This is the one thing.
MILLS	I know.
SOMERSET	What if it's not that she's seen something? What if she's supposed to see something, but she just hasn't been given a chance to see it yet?
MILLS	Okay. But, what?
MILLS	I'm sorry about this, Mrs. Gould. I really am.
MRS GOULD	I... I don't understand.
MILLS	I need you to look at each one carefully... very carefully. Look for anything that seems strange or out of place. Anything at all.
MRS GOULD	I don't know why... why now?
MILLS	Please, I need you to help me if we're going to get who did this.
MILLS	Anything... anything missing or different.
MRS GOULD	I don't see anything.
MILLS	Are you absolutely certain?
MRS GOULD	I can't do this now... please.
MILLS	Maybe we better wait.
SOMERSET	It should be now. There may be something we're not seeing.
MRS GOULD	Wait. Here...
MILLS	What is it?
MRS GOULD	This painting...
MILLS	What?
MRS GOULD	Why is this painting hanging upside- down?
SOMERSET	You're sure your men didn't move this?
MILLS	Even if they did, those photos were taken before forensics.
MILLS	Nothing.
SOMERSET	It's got to be.
SOMERSET	He changed the wire to rehang it.
MILLS	What the fuck is that?
SOMERSET	A switchblade.
MILLS	Nothing. Damn it!
MILLS	The killer didn't paint the fucking thing. Give it up.
SOMERSET	There must be something.
MILLS	We're screwed. He's fucking with us.
MILLS	Motherfucker!
MILLS	What?
SOMERSET	Bear with me.
MILLS	Oh, yeah, sure. You got to be kidding?!
SOMERSET	Just wait!
SOMERSET	Call the print lab.
MALE FORENSIC	Oh, man... Talk to me.
MILLS	Just, honestly... have you ever seen anything like this... been involved in anything like this?
SOMERSET	No. Well, I can tell you, boys...
MALE FORENSIC	...just by looking at the shape of the underloop on these, they are not the victim's fingerprints.
MILLS	He just may be nuts enough.
SOMERSET	It doesn't fit. He doesn't want us to help him stop.
MILLS	Who the hell knows? There's plenty of freaks out there doing dirty deeds they don't want to do. You know... little voices tell them bad things.
TECHNICIAN	I've seen this baby take as long as three days to make a match, so you guys can go cross your fingers somewhere else.
SOMERSET	You meant what you said to Mrs. Gould, didn't you? About catching this guy. You really want to believe that, don't you?
MILLS	And you don't?
SOMERSET	I wish I still thought like you.
MILLS	Then, you tell me what you think we're doing.
SOMERSET	All we do is pick up the pieces. We take all the evidence, and all the pictures and samples. We write everything down and note what time things happened...
MILLS	Oh, that's all.
SOMERSET	We put it in a nice neat pile and file it away, on the slim chance it's ever needed in a courtroom. It's like collecting diamonds on a desert island. You keep them just in case you ever get rescued, but it's a pretty big ocean out there.
MILLS	Bullshit.
SOMERSET	I'm, sorry, but even the most promising clues usually lead only to other clues. I've seen so many corpses rolled away... unrevenged.
MILLS	I've seen the same. I'm not the country hick you seem to think I am.
SOMERSET	In this city, if all the skeletons came out of all the closets... if ever hidden body were to suddenly rise again, there'd be no more room for the living.
MILLS	Don't tell me you didn't get that rush tonight... that adrenalin, like we were getting somewhere.
MILLS	And, don't try to tell me it was because you found something that would play well in a courtroom.
CAPTAIN	Wake up, Glimmer Twins. We have a winner.
CAPTAIN	He goes by the name Victor, as many of you know, and his prints were found on scene by Detectives Mills and Somerset.
CAPTAIN	Now, this guy's a real beauty. He has a long, long history of serious mental illness. According the head- shrinkers, it seems his parents gave him a very strict, Southern Baptist upbringing, but somewhere along the line he dropped his marbles.
CAPTAIN	Hey, you two can shut-up now!
CAPTAIN	Thank you, fuckheads. Now, Victor spent a couple of months in prison for the attempted rape of an eight year old boy, but his lawyer made sure he didn't stay long. Before that, he dabbled in drugs, armed robbery and assault. We've been doing our best to keep an eye on him, but he's been out of circulation for a while.
FEMALE COP	If he disappeared, what do you want from us?
CAPTAIN	His last place of residence is still in his name. A search warrant is being pushed through the courts as we speak.
CALIFORNIA	So, have the housing cops walk up and ring the doorbell.
CAPTAIN	Listen, California. When you go in, if Victor isn't home, one of his buddies might be house-sitting, so you go in guns first. Besides using, Victor deals, and we know what kind of crowd he runs with.
CAPTAIN	This is what the D.A. has a hard-on for right now, Ladies and Germs, so we do not question why.
MILLS	Does this make it with you?
SOMERSET	Doesn't seem like our man, does it?
MILLS	You tell me. I'm new in town.
SOMERSET	He doesn't have the desire somehow. Our killer seems to have more purpose. More purpose than Victor could ever conceive of.
MILLS	The fingerprints.
SOMERSET	Yes. They were there... so, it must be.
MILLS	We'll tag along.
SOMERSET	Why would we?
MILLS	Satisfy our curiosity?
MILLS	You ever take one?
SOMERSET	Never in my twenty-four years, knock on wood. I've only ever taken my gun out five times with the actual intention of using it. Never fired it though. Not once. You?
MILLS	Never took a bullet. I pulled my gun once. Fired it once.
SOMERSET	And?
MILLS	It was my first one of these. We were a secondary unit, and I was pretty shaky going in. I was still considered a rookie.
MILLS	We busted the door, looking for this junkie, right? The geek just opened fire. Another cop was hit in the arm and he went flying... like in slow motion. I remember riding in the ambulance. His arm was like Jello. A piece of meat. He bled to death right there.
SOMERSET	How did the fire fight end?
MILLS	I got him. I got the son-of-a-bitch. See, I was doing really good up till then. Lots of street busts. I've always had this weird luck... everything always went my way, but this was wild. I got him with one shot... right between the eyes. Next thing I know, the mayor's pinning a medal on me. Picture in the paper, whole nine yards.
SOMERSET	How was it?
MILLS	I expected it to be bad, you know. I took a human life... but I slept like a baby that night. I never gave it a second thought.
SOMERSET	I think Hemingway wrote somewhere... I can't remember where, but he wrote that in order to live in a place like this, you have to have the ability to kill. I think he meant you truly must be able to do it, not just faking it, too survive.
MILLS	Sounds like he knew what he was talking about.
CALIFORNIA	This is it. Give it up.
BLACK COP	Cops go before Dicks.
CALIFORNIA	Police! Open the door!!
CALIFORNIA	Good morning, sweetheart!
CALIFORNIA	Get up, now, motherfucker! NOW!
SOMERSET	Jesus...
CALIFORNIA	I said get up, Sleepyhead!
CALIFORNIA	Fuck me!
MILLS	Holy shit.
SOMERSET	Victor?
BLACK COP	What the hell...?
CALIFORNIA	Check this out, Dick...
MILLS	It is Victor.
SOMERSET	Call an ambulance.
BLOND COP	What the fuck is this?
CALIFORNIA	Somebody call a hearse, more like.
BLOND COP	What is going on?
MILLS	Hey, California, get your people out.
CALIFORNIA	You heard him. Hit the hall, and don't touch anything.
CALIFORNIA	It looks like he's some kind of friggin' sculpture or something.
MILLS	Somerset, you... you better look here.
MILLS	All pictures of Victor tied to the bed. The last one is dated three days ago.
SOMERSET	The first one... it's dated one year ago. To the day.
CALIFORNIA	Mother...
MILLS	What...?
CALIFORNIA	You got what you deserved, Victor.
MILLS	A urine sample, hair sample... stool sample. Finger nails... He laughing at us.
CALIFORNIA	He's alive!
CALIFORNIA	He's still alive!!
SOMERSET	The way this has gone till now, I wouldn't have thought it was possible, but we may have underestimated this guy.
MILLS	I want him bad. I don't just want to catch him anymore. I want to hurt him.
SOMERSET	Listen to me. He's all about playing games.
MILLS	No kidding! No fucking kidding!
SOMERSET	We have to divorce ourselves from emotions here. No matter how hard it is, we have to stay focused on the details.
MILLS	I don't know about you, but I feed off my emotions.
SOMERSET	He'll string us along all the way if we're not careful.
SOMERSET	Are you listening to me?
MILLS	I hear you.
REPORTER	Say cheese.
MILLS	What the fuck are you doing here?
REPORTER	I have a right, Officer. I...
MILLS	That doesn't mean anything! This is a closed crime scene!
REPORTER	You can't do this! You can't...
MILLS	Get the fuck out of here!
REPORTER (O.S.)	The public has a right to know!
MILLS	How do those cockroaches get here so quick?
SOMERSET	They pay cops for the inside scoop, and they pay well.
MILLS	Sorry about that... I just...
SOMERSET	Oh, it's alright.
SOMERSET	It's always impressive to see a man feeding off his emotions.
DOCTOR	A year of immobility seems about right, judging by the deterioration of the muscles and the spine. Blood tests show a whole smorgasbord of drugs in his systems; from crack to heroin... even an antibiotic which must have been administered to keep the bed sores from infecting.
MILLS	He hasn't said anything, or tried to express himself in any way?
DOCTOR	Even if his brain were not mush, which it is... he chewed off his own tongue long ago.
SOMERSET	There's no way he'll survive?
DOCTOR	Detective, he'd die right how of shock if you were to shine a flashlight in his eyes.
DOCTOR	It's funny to think... he's experienced about as much pain and suffering as anyone I've encountered... give or take... and he still has hell to look forward to.
1 gluttony (x) 5 wrath	2 greed (x) 6 pride 3 sloth (x) 7 lust 4 envy
SOMERSET	Victor's landlord says an envelope of cash was in the office mailbox each month. He says, quote, "I never heard a single complaint from the tenant in apartment three-o-one, and nobody ever complained about him. He's the best tenant I've ever had.
MILLS	A landlord's dream tenant: a paralyzed man with no tongue.
SOMERSET	Who pays the rent on time.
MILLS	I'm sick of sitting around, waiting for him to kill again.
SOMERSET	This is the job. It's not an Easter egg hunt.
MILLS	There must be something in this pile of garbage we can follow. I mean, Christ... do we have to let this lunatic make all the moves.
SOMERSET	It's too dismissive to call him a lunatic. We can't make that mistake.
MILLS	Oh, blah, blah, blah. The guy's insane.
SOMERSET	It's a fine line between insane and inspired.
MILLS	Hey, Freud, what brand of bullshit are you shoveling, huh? Right now he's probably dancing around his room in a pair of his mommy's panties, singing show tunes and rubbing himself with peanut butter...
SOMERSET	No.
MILLS	Sooner or later his luck's going to run out.
SOMERSET	No. He's not depending on luck. You've seen that. We walked into that apartment exactly one year after he first tied Victor to the bed, to the day. To the day! Because he wanted us to.
MILLS	We don't know for sure...
SOMERSET	Yes we do. Here...
SOMERSET	This quote... his first words to us. I looked it up. It's from Milton's Paradise Lost. "Long is the way, and hard, that out of hell leads up to light... "
MILLS	And so what?
SOMERSET	Well, he's been right so far, hasn't he?
MILLS	Just because the bastard has a library card, it doesn't make him Einstein.
SOMERSET	Just, realize... this is not some common lunatic. The type of intestinal fortitude it must take... to keep a man bound for a full year. To connect tubes to his genitals. To sever his hand and use it to plant fingerprints. He's methodical and exacting, and worst of all, he's patient.
MILLS	What does all that matter anyway? is it? All we have to do is catching him.
MILLS	What?
MILLS	What is it?
SOMERSET	How much money do you have?
MILLS	I don't know... like fifty.
SOMERSET	I propose a field trip.
MILLS	Somerset... what the fuck?
SOMERSET	At the top of the list, we'll put Purgatory, Canterbury Tales... anything relating to the seven deadly sins. Now, what the killer might research. What would he need to study to do the things he's done? What are his other interests? For example...
MAN	Take one, you stupid fucks! Here... take one! It's a fucking coupon! Take it!
SOMERSET	They had about fifty health violations during the last inspection.
MILLS	Could you at least sit across from me? I don't want people to thing we're dating.
SOMERSET	Give me your money.
MILLS	I'm handing you this, and for some strange reason, I have the idea I should know what the fuck we're doing.
