CHARACTER	DIALOGUE
A STEAM WHISTLE BLOWS	Quitting time. Hundreds of WORKERS trail listlessly from a
A TATTOOED FIGURE	moves through the crowd, people stepping out of his way. We don't get a good look at him. Just FLASHES -- Eyes like nail guns. Tendons clenching over muscle. As he walks,people whisper. He hears all of it. The Figure suddenly stops. He cocks his bald head -- Their LEADER holds her close, BUTCHER KNIFE at her
LEADER	Go ahead ...scream. Scream for daddy. He hears a noise, looks up and sees a SILHOUETTE standing at Looks like daddy's already here. Well, then. Come on daddy...make it better. The Figure steps into a pool of white light, giving us our A LAL RGE AK CROSS TATTOO shadows most of his-- a e. Across The Mark Of The Priest. A Priest! Well, lookie here.. We got us a real life war-hero boysl Heard you guys were real baddasses. The Workers all pull out large knives.
LEADER (CONT'D)	Guess we'll find out. They move in on Priest, chemicals burning in their blood, Priest folds his hands into the prayer position. What's he gonna do. . .BLESS us to death? Pries is holding their knives. Before they can react, he throws the knives into their feet. Scared, the leader clutches the girl, pressing against the
LEADER	This ain't the war no more. You got no right meddlin'. You don't belong here -- You ain't one of us. And with that he RAISES the blade to the girl's throat -- WHOOSHI A sudden RUSH OF AIR. The leader looks at the So is his hand. Priest holds the severed limb, its fingers still clutching
THE GIRL	Gawks at Priest, possibly more frightened of him than the He turns to her, wanting to comfort her but not knowing how -- He moves on.
INSIDE THE BOOTH	FATHER KOEPPEN, body skinny and ravaged. The old man pours
FIGURE'	Bless me Father for I have sinned...again. The voice is like gravel from the bottom of a deep well.
KOEPPEN	I caught the ambulance picking up what was left of the factory boys...figured it was your handywork. The Shape leans forward, we see it is Priest.
PRIEST	This time there was a little girl.
KOEPPEN	if this keeps occurring it'll be .impossible to keep it from the Clergy. You'll get us both excommunicated. Priest gazes into the vestibule, his voice almost a whisper.
PRIEST	I want to see the other Priests.
KOEPPEN	You know you can't. The Clergy forbids it.
PRIEST	Why?
KOEPPEN	They have their reasons. Priest flicks his eyes over Koeppen as if he could see
PRIEST	And their reasons for building more and
KOEPPEN	Since when is. industriousness a sin? Did Jesus not teach us to be productive? As your appointed counselor take my advice, . .Relax -- Take up a hobby, pick a
PRIEST	You're my friend.
KOEPPEN	I'm a wicked old man who'd sell his parish for a pint of whiskey. Priest seems to deflate, his hard shell cracking.
PRIEST	I don't know what's happening to me. (7, Questions. Doubts. I'm not sure what it is. Koeppen slides the vestibule open so they are now face to face.
KOEPPEN	The devil comes in many shapes. Do yourself a favor, keep your head down. Be smart. And most of all remember your oath... He hands Priest a set of ROSARY BEADS.
KOEPPEN (CONT'D)	"To go against the Church is to go against God". This statement has always been the boilerplate of Priest's The elevator arrives and they step inside. Did it hurt? The lift grinds to a stop. The mother quickly pulls her son And only now does Priest answer. Yes. The lift door clatters shut. He goes to the lone decoration in his apartment -- He takes the picture off the wall, studying it. The image From the streets below, the sound of a GUNSHOT.
PRIEST	Who is it?
MESSENGER (0. S.)	Messenger. Priest opens the door. A MESSENGER holds up a PUNCH CARD.
MESSENGER (CONY ' D)	I gota Priority Punch. Originated in the wasteland. Priest takes the card, the man writing up a receipt. L-Lucy's gone. They t-took her. I tried to stop 'em. I knowouu're..."retired". But can you find her? Find her before --. They killed Shannon. The screen goes blank. Priest shuts his eyes, making the sign of the cross. At the Cities center, a municipal of baroque BASILICAS AND
PRIEST	Thank you for meeting with me on such short notice, Monsignors. Even the Monsignors are uneasy'around Priest. Their leader,
MONSIGNOR ORELAS	Father Koeppen notified us of the situation. Our prayers are with your family.
PRIEST	I come before you because I would like my authority to be reinstated.
MONSIGNOR ORELAS	On what grounds? Priest is taken aback.
PRIEST	She's my blood, Monsignor.
MONSIGNOR ORELAS	The proper authorities are handling the situation. I'm sure they'll.do a fine job.
PRIEST	The proper authorities?
MONSIGNOR ORELAS	All occurrences of vampire. disobedience and felonies are strictly a Federal matter now. You Priests did too good a job. The vampire population is classified as endangered. They're protected.
PRIEST	But Monsignor...they are the enemy.
MONSIGNOR ORELAS	Were.the enemy. The war ended a long time ago.
PRIEST	Not so long that we should forget what they are capable of.
MONSIGNOR ORELAS	You would do well to remember the words of our Savior: Turn the other cheek. Embrace your enemies. It is not our place to interfere --- or yours. Priest looks up, obviously in great turmoil.
PRIEST-	I can be of.great service to the investigation. I -can 0 The tribunal shifts uncomfortably, intimidated by Priest.
MONSIGNOR ORELAS	You forget yourself, Priest... It has been brought to our attention that you have engaged in a number of transgressions. Tell me...do you feel yourself to be above God?
PRIEST	No, Monsignor.
MONSIGNOR ORELAS	Engaging in any kind of practice is sacrilege -- You bring shame upon our house. Priest turns the full force of his gaze on him.
PRIEST	"Let your light shine before men, that they may see your good works and glorify your Father which is in Heaven" -- The Monsignor POUNDS the table.
MONSIGNOR ORELAS	You dare quote scripture to met Questioning the . authority. of the Clergy is forbidden1 If you engage in another transgression.you will be stripped from the Order and excommunicated immediately. Do I make myself clear?
PRIEST	Yes, sir.'
MONSIGNOR ORELAS	I said do I make myself clear,. Father.
PRIEST	Yes, Monsignor.
MONSIGNOR ORELAS	You're a soldier. God's soldier-- Act like one. Remember your vow: "To go against the Church is to go against God". The officers start to lead Priest and Koeppen out the chamber,
MONSIGNOR ORELAS (CONT'D)	-- Eather..Kam, please stay behind for a moment, a .we have something we need to discuss.
KOEPPEN	I knew I'd find you here. He sits, pouring himself another drink, toasting the poor
KOEPPEN (CONT'D)	How many nights in this very spot? You with your endless questions on the nature of suffering-Me with none of the answers. Priest doesn't even acknowledge him, lost in his thoughts.
KOEPPEN (CONT'D)	Well, now I'm the one with a question. This one's a riddle. What is greater than God-but more evil than the Devil? The poor have it, the rich need it -- and if you eat it...you'll die. Priest looks, up, his eyes cold.
PRIEST	Why won't they listen to me? A beat. Koeppen takes another drink.
KOEPPEN	Okay. I'm going to.give you one more riddle and if you listen close - you might just hear an answer to your question.
KOEPPEN (CONT'D)	How can a man who spent his whole life searching for devils miss the ones staring him in the face? From behind, a CLICKING sound. Priest turns to find an OFFICER standing, LASER-GUIDED The Church feels it's better to keep you under its care...at least until this trouble with your niece blows over..
PRIEST	You know I can't do that.
KOEPPEN	That's what I figured.
TEN TROOPERS IN FULL RIOT GEAR STORM IN	
PRIEST	Why? "To go against the Church is to go against God'. Priest looks around the room -- FAMILIES AND HOMELESS huddle There's only one thing left for him to do.
PRIEST	Then ...I go against God. In an eyeblink -- Priest strips the gun from the nearby officer, CRACKING it He breaks, from his father.'' knee, slowly moving towards the
PRIEST	Folds his hands into the prayer position.
SILENCE	The: troopers look around confused -- their guns have
ON A NEARBY TABLE	A neat pile of shotguns sit, every FIRED BULLET collected
THE LITTLE BOY	is somehow back with his father, the two safely holding Priest is gone.
KOEPPE4	Looks at his fancy whiskey bottle, inside now floats Priest's
KOEPPEN	Heaven help us. He takes a swig.
AT THE ALTAR	Priest kneels, eyes clenched shut in prayer. A large
PRIEST	oh my God...I am sorry for. having offended you. it was never my intention to do so... His words continue OVER
PRIEST (O.S.)	I want so much to firmly resolve with the help of your grace to sin no more and to .avoid the near occasions of sin. But I can't.
BLACK MOTORCYCLE	if this thing were a horse it'd be the ultimate stallion-- He races onto the street.
PRIEST (O.S.)	All I can do is ask for forgiveness for what is yet to come... The cycle knifes through the city. Expertly working his way
PRIEST (O.S.)	I now know the devil lives within me. The sins coming all too easy... Still on his bike, Priest's foot touches the ground, blocking And all too frequently. Priest REVS his bike, gunning out the doors. UNCONSCIOUS
VROOMI	Priest's cycle streaks across the salt flats. It's glorious. He crouches, examining,a fresh TIRE TREAD. He stares, taking in Then he steps inside the cabin --
BEHIND HIM	Quietly, A COWBOY HAT and a SHOTGUN BARREL emerge from a hole
COWBOY HAT	Alright, now -- Not another step.
HICKS	Thought you'd come back for a souvenir, hub? You gotta be the dumbest bloodsucker I ever come across. Priest steps into a pool of moonlight, illuminating his face.
PRIEST	If I was a vampire you'd be dead already. The cross tattoo, a striking image. Hicks stares, pushing
HICKS	I'll be dammed. He casually spits some ATOMIC CHAW, hitting the floorboards TOWNSPEOPLE gather around a SNAKE-OIL SALESMAN, the man
SNAKE OIL SALESMAN	Do I ask for three dollars?' Do I ask for two dollars? No folks! ONE dollar! One piece of tin and protection is yours!
PRIEST AND HICKS	Pull up in front of the Jail. Hicks eyes the salesman,
HICKS	â¢Scuse me a minute, He heads towards the crowd, the salesman continuing his pitch.
SNAKE OIL SALESMAN	Vampires are a deadly lot! YOU could be next I I seen a Blackblood bite a man like a gingersnap! The only sure way to be safe is a bag of DR. TOMLIN' S WONDER
POWDERT	If you care about your loved ones then you MUST have this amazing elixir in your homes tonight -- WHOOSH! A KNIFE slices through the air, spears the sack and
HICKS	You best get in that van and clear on out, mister.
SNAKE OIL SALESMAN	For what reasons? I'm a legitimate business man. Hicks PULLS his SIX-SHOOTER, cocks it.
HICKS	I got six right here.
SNAKE OIL SALESMAN	Sheriff, I am shocked you can be.so cavalier with the safety of your HAM! A bullet blows out the van's headlight.
HICKS	That's one. KAPOW! The windshield cracks like a spiderweb.
HICKS (CONT'D)	Two. Immediately, the salesman quickly packs up his wares, Hicks pulls the knife from the wall, holds the bag up to the Now you all listen up. This bag ain't good fornothin' but linin' that man's pockets with your hard earned money. Much shuffling amongst the people -- they trust in their
CROCKER	You don't know'that. You're just a kid.
HICKS	I seen enough two-bit hustlers and carry barkers. He ain't no better.
CROCKER	But what if he's right? Hicks tosses the sack to Crocker.
HICKS	Take a look. Ain't nothin' but sand, flour and maybe 'a little garlic.. Oldest trick in the Now I don't blame you for bein' afraid. But those vampires headed clear .on out and they ain't comin' back.
WOMAN	And what about the girl? Hicks pauses. This is not easily said.
HICKS	I filed a report with the Cities last night. I'm sure they're Join' all they can. The townspeople mutter amongst themselves. Hicks looks over
HICKS	I've already had one of the boys send for your brother. We got him put up at Paddy's place. Priest gazes out . the; window. A group of TOWNSPEOPLE are
HICKS (CONT' D)	You're gonna have to excuse the attention.. We don't get strangers `round here too much -- "Specially no Priest. 'Course we ain't never had no vampire attack in.these parts before. But then you're just here to perform the service, right? Priest doesn't reply, staring at a yellowed wanted poster.
HICKS (CONT'D)	Never much of a believer myself. I figure I got one bullet to shoot. I'm gonna shoot it my way... not how some BOOK tells me to. But I do hear things...it true what they may about you folks? You can fold time? At that, Priest turns, looking at Hicks. Before he can
AARON	comes through, looking older than the last time we saw him.
AARON	You came. Overcome, he wraps his arms around his brother, embracing.
SHANNON'S COFFIN	Lies in a freshly dug hole. Priest sprinkles dirt across.the Aaron watches,. silently. A GROUP OF TOWNSPEOPLE encircle the
HICKS	Stands apart from the others, hat in his hands. His eyes
PADDY	Jackrabbit Stew. Never served no man of the cloth before. Hope you like it spicy, Father! He stands over both of them, eager for a response. Priest
PRIEST	.Delicious
PADDY	`Course it isl it was me Ma's recipe. As Paddy jubilantly walks away, Priest puts the bowl on the
AARON	How come you never came round more? You know you were always welcome.
PRIEST	I know.
AARON	After the war was over we figured you'd stay with us. Shannon was real fond of you. Lucy too. She was always asking about you. Uncomfortable with the conversation, Priest pulls out a map,
PRIEST	The pack headed in this direction. There's a reservation up that way so that's where I'll start.
AARON	if anyone finds out you're doing this -- You're my brother. Aaron nods. This is enough,
PRIEST (CONT' D)	I'll find her.
AARON	And you' 11 bring her back to me. Something in Priest's face darkens. He doesn't answer, not With a jingle, the door opens revealing Priest. The clerk
CLERK	Good afternoon, sir! How may I be of service?
PRIEST	I need bullets.
CLERK	How many?
PRIEST	How many do you have? The clerk laughs... then realizes he's serious.
CLERK	No offense, Father. You got a permit, right?
PRIEST	I have this. He pulls out a sack of coins, it hits the counter with a The clerk smiles wider..
AARON	Maybe if I knew how to use these she'd still be alive.
PRIEST	Sometimes things just happen. Fault's got nothing to do with it.
AARON	Funny. I'm the one who used to say that. You were the one who always said everything was God's will. Priest takes the bullet from him.
PRIEST	I'm not so sure anymore. There's a KNOCK at the door. Aaron opens it slightly. It's
HICKS	Aaron.
AARON	Sheriff.
HICKS	You mind if I have a word-with your brother? An awkward BEAT as the two stare at each other. Both knowing
PRIEST (0.S.	It's alright. Let him in. Eyeing Priest, Aaron lets the Sheriff in, shutting the door
HICKS	I'm sure you're well aware of the Vampire Protection Act.
HICKS (CONT'D)	it strictly states it is forbidden for anyone to hunt vampires anymore.
C	Priest doesn't say anything, he just keeps working.
HICKS (CONT'D)	These days, things go through proper channels. Paperwork drawn up. investigators called in. Procedures followed. 'Course we both know after a week, girls taken by vampires either and up dead or worse -- turned. I'm sure you also wouldn't be surprised to know my office's'been contacted. I'm supposed to arrest you on sight. He pulls a SHINY OBJECT from his pocket, puts it on the table
HICKS (CONT'D)	On the other hand -- if I go after Lucy there'll be a warrant on mybead too...and that'll put us in the same briar patch.
O	Priest looks at the object -- It's Hicks' sheriff's badae.
HICKS (CONT'D)	We leave at sun up. Priest turns. A moment as each man studies the other.
PRIEST	Why?
HICKS	We're the only chance she's got. Priest picks a bullet from the table, a carefully notched
PHHHHTTI	Hick's knife FLIES across the room, PINNING the bullet to the
PRIEST	How you with a gun?
HICKS	Better than I am with a knife. Priest considers this.
PRIEST	I'll be there. Nothing more needing to be said, Hicks turns to walk out,
HICKS	What's with all the bullets anyway? I thought Priests don't use firearms.
PRIEST	We don't. They're for you. Hicks nods, realizing Priest was ahead of him the whole time.
PRIEST	Our Father who art in Heaven, hallowed be thy name. Thy Kingdom come Thy will be done on earth as it is in heaven... As he continues THE CAMERA slowly moves OUT THE WINDOW and
PRIEST (O.S.) (CONT'D)	Forgive us our trespasses as we forgive those that trespass against us and lead us not into temptation but deliver us from evil. We see the TOWNSPEOPLE: lock their doors, bolting the
PRIEST (O.S.) (CONT'D)	For thine is the kingdom and the power and the glory, forever and ever. Amen. And now the camera stops on a LARGE SHADOWY FIGURE perched on a The only thing we can see of it is a DUSTER illuminated by
AARON	You never talked much about the war but I know you saw things. Bad things.
PRIEST	Yes.
AARON	What'd you do...to make yourself unsee `em? To make it stop playing in your head?
PRIEST	I prayed.
AARON	Did it help? Priest doesn't answer, the question hanging overhead, a dark
AARON (CONT'D)	I never used to be much on faith. You But then Lucy was born. .and as soon as I saw her I knew. I Just knew -ï¿½- There's no way something so perfect came from me. She was a gift. From God. You find her. Whatever it takes. Find Lucy. Priest nods, his brother's eyes burning into him. Hearing the
HICKS	Didn't mean to be late -- My deputies are a little green about keepin' the peace all by their lonesome. Needed a pep talk. Figure I'll ride point. I know my way `round the Wasteland better than just `bout anyone. ' Without so much as a word, Priest climbs on his cycle and Real charmer, your brother.
AARON	That's just his way. Don't pay it no mind. You just bring back my baby. Hicks nods. Then he REVS the throttle, speeding after Priest. A. THUNDERING past Strange ROCK FORMATIONS, bizarre shadows B. A group of WANDERING MONKS, holy men carrying offerings to C.- We.see a PHOTO OF LUCY now stuck to Hicks' windscreen.
HICKS	The Nightshade Reservation.. Ain't nothin' but red-outs and rejects. They're a fallen tribe.
PRIEST	Either way. We have two hours to get in and out.
HICKS	What happens in two hours?
PRIEST	Sundown. Hicks looks up at the sky. The sun tilting towards the
HICKS	This is how most of the reservations are these days. We see faces peering out from wooden slats. Gaunt,: lifeless
PRIEST	Familiars are illegal.
HICKS	Nobody really enforces it. most come from the fringes. Drifters. They're creepy as all hell -- but harmless. They turn off their bikes and dismout. Hicks stepping A MALE FAMILIAR stands with a butcher knife over a basin. His voice a hissing rasp.
FAMILIAR	Good afternoon, Sheriff... Father. What brings you to Nightshade?
HICKS	We're looking for a Vamp Pack. They woulda' came through here a couple nights ago.
FAMILIAR	Nobody comes through Nightshade. That's the way we like it. Nice and quiet.
HICKS	Then you won't mind if we have a look around? The Familiar picks up another chicken. Raises the butcher
FAMILIAR	Not at all. CHOPI The head clatters to the ground.
PRIEST	We're not going to find anything out here...We have to get into the crypts. Not supposed: to do that without a warrant -- BAMI -- Priest kicks the door in. The Crypt Familiar cowers-in the corner, shielding his eyes
CRYPT FAMILIAR	Got Got You must got Master will be angry! Nicks is grimacing from the stench. He looks at Priest, not
PRIEST	Where's the girl?
CRYPT FAMILIAR	PLEEASE please got
PRIEST	No? Maybe your Master will know.
CRYPT FAMILIAR	NOt NOI THE MASTER CANNOT BE DISTURBEDI Priest rests his hand against the. atone slab covering.the
PRIEST	Wh re is she? Please. Please don't hurtmy Master.
PRIEST	Your.Master'll be dead. He shoves the slab more, the light rays hanging just outside And now The Familiar begins to laugh, a horrible rattling
CRYPT FAMILIAR	No, i don't think so. Hearing a noise, Hicks turns, witnessing a horrible sight
THE NIGHTSHADE FAMILIARS	About ten of them. Real Night Of The Living Dead stuff. Before Hicks can react --
A FAMILIAR	Attacks, BUTCHER BLADE raised. CHOP! the blade buries itself
HICKS	Lets loose with a mean roundhouse. Plugging him in the
FAMILIAR	The blade lodges in his skull and he drops like a sack.
A BUZZSAW BLADE	knifes through the air heading straight for him. He DUCKS,
HICKS	Pulls off his COWBOY HAT. Activating a release. With a A BEAT as the Familiar stands, mouth agape. Then with a wet
PRIEST	Leaps in front. Blocking his way.
PRIEST	Not yet. With a HORRIBLE SCREECH the Familiars attack, LAUNCHING at Priest CHARGES into the frenzy. A juggernaut. His movements When the dust clears, Priest stands alone... and he is holding Now we can do this easy -- He tosses the BUTCHER KNIFE, it sticks in the ground a
PRIEST (CONTID)	Or we can do this HARD -- Priest flings another BLADE. This one PLANTS in the leg of
PRIEST (CONT'D)	Where is she? You're too late, Priest -- He points to the horizon, the last rays of daylight
CRYPT FAMILIAR	We hear a LOW RUMBLE from inside the crypts. Priest looks at
PRIEST	They get your gun arm?
HICKS	Why?
PRIEST	You're gonna need it.
MULTIPLE SHOTS OF	SLABS on each sarcophagus sliding open. SHAPES roiling in
BLACK SHAPES	BURST from the crypt doorways SCREECHING as they fly into the WHOOSH! One of the figures SWOOPS low, touching to the Insect clicking claws. Black eyes. Fangs. More creature than human. The vampire cackles, sounds like dried paper, its voice a
LEAD VAMPIRE	What are you doing here,. Priest... haven't you already done enough?
PRIEST	We don't want a fight. We're just looking for the girl. The vampire sneers and as it speaks the following -- one
LEAD VAMPIRE	Look at us -- Living in ruin, forced to feed off the blood of animals. We once scoured 'this land. We were warriors...we were Gods!
PRIEST	You were murderers.
LEAD VAMPIRE	We were what nature made us. I recommend you leave immediately...You are not welcome here. ONE BLACK FIGURE still flies above. Like a vulture, it
PRIEST	We're not going anywhere until you tell us where she is.
LEAD VAMPIRE	Then you aren't going anywhere,. If there was a tumbleweed in the vicinity this is when it would
PRIEST	,,Yea though r walk through the Valley Of The Shadow Of Death x will fear no Evil -- " The vampires laugh. Fangs glinting.
LEAD VAMPIRE	--'Your words mean nothing to us, Priest. And now we see the book's actually hollow on the inside, Forgive me. in one quick motion Priest scoops a handful, snapping his
THE CROSSES	And then all hell breaks loose. The Nightshade Vampires hiss. Bearing their fangs like WHOOSH! A vampire swoops towards him, fangs bared, claws Leaps at the creature just in time, driving it to the ground. He turns to Hicks.
FOCUS.	And with that he's gone, rolling across the ground like a
HICKS	Dazed, watches as the vampire's body erupts with death
HICKS	Jesus. Another VAMPIRE careens towards him. Coming in low, crawling He twirls the gun, flipping it into his holster.
THE LEAD VAMPIRE	Perched atop his crypt like a gargoyle, raging at Priest and
HICKS (CONT'D)	Should we go after him?
PRIEST	No need. He'll the at first light. Priest goes to the Familiars still lying on the ground.
10 PRIEST (CONT'D)	No more masters. Just you and me. He raises a knife, pressing it to the Familiar's skin.
FAMILIAR	-- The metal beast! She's in the metal beast!
PRIEST	Make 'sense. The smoke. Look for the smoke --
SHARP CLAWS	Suddenly RIP across Priest's back! It's the Lead Vampire,
THE VAMPIRE	Throws Priest into a crypt, SMASHING him through the wall,
PRIEST	Emerges through the hole, exhausted, the LEAD VAMPIRE'S HEAD in He tosses the head and it rolls to Hicks' feet, fangs flashing The two are silent, grimly going about their task -- It's
PRIEST	How's your arm?
HICKS	Lucky I guess. The blade didn't go that deep. Don't know what got into those Familiars to attack like that. They're usually harmless. Priest finds a KNIPE clutched in a dead Familiar's hand,
PRIEST	Usually. A BEAT as they listen to the popping of the fire. A tension
HICKS	You did this on purpose, didn't you? You knew we wouldn't. be out before sundown. You wanted this to happen.
PRIEST	You don't have the stomach for it --head back to Haibridge right now. Hicks glares at Priest.
HICKS	The stomach I got. I was in the Rangers two years. Even fought in the Boondock Uprising...I saw some crazy things. I just ain't never seen anything like this.
PRIEST	Killing a vampire isn't like killing a man. They come at'you like an animal. Tooth for tooth.
'PRIEST (CON'Y'' D)	Claw for claw -- Blood, skin, bones. 6 They take all of it. If you let `em. Hicks studies Priest, in the firelight he looks tired. Old
HICKS	it comes easy to you... don't it?
PRIEST	What?
HICKS	Killin'.
PRIEST	it just comes. Easy's got nothing to do with it. He pokes at the fire, it CRACKLES, feeding off the bodies.
PRIEST (CONT' D)	I take no pleasure in it. Killing. I know I've done more than my share -- Whatever they do to me I have it coming. You think they took her because of you... don't you? Priest stands. Cracks his neck.
PRIEST	Give me your gun.
HICKS	What?
PRIEST	Give me your gun.
HICKS	Why? You gonna shoot me now? Priest's stare is piercing. A pause then Hicks pulls his six
PRIEST	Don't anticipate the trajectory of your target. Know it. He stomps his foot into the fire, launching a GLOWING COAL OF
HICKS	You're teaching me to shoot?
PRIEST	I'm teaching you to kill vampires. No more wild shots --
HICKS	My ass I In case you didn't notice I was pretty damn good out there! And I sure as hell didn't see you doin' much when I had that blade buried in my arm. Must've been too busy "focusing". Priest hands the gun back to Hicks.
PRIEST	There's always-two points. A and B. Know the points and you'll know your target.
HICKS	Ain't nothin' but a bunch of bullshit.
PRIEST	I see ten crypts ...but only eight vampires. We find the missing, we'll find-Lucy.' What's the next nearest town?
HICKS	Jericho. It's clear across the Plains. Gonna be a rough ride.
PRIEST	Then you better get a good night's sleep. This bunch was easy, their bloodlines watered down by man. Whoever took Lucy was a whole different breed. He tosses another body on the fire, tiny sparks floating into We hear the Banshee call of a STEAM WHISTLE, sharp and shrill
A STEAM LOCOMOTIVE	Bearing down like death itself, teeth of the behemoth's grill We only see 12im from behind. PALE ARMS reach from within the coffins, fingers touching the
FAMILIAR	A man came on board at the last stop. Says he has something for you. The Figure nods. We-FOLLOW as he continues to the back of
SNAKE OIL SALESMAN	You told me tQ come to you if I had any information. I have some. Silently, the Figure sits down across from him.
SNAKE OIL SALESMAN (CONT'D)	But before I tell you...and I hate to bring this, up -- there is the small matter regarding compensation.
SNAKE OIL SALESMAN (CONT'D)	Now your group's been REAL good for business so, of course, I'm willing to cut you a deal The Figure suddenly. LUNGES, grabbing the salesman by the
BLACK HAT	I can SMELL the blood racing through your veins... Smells like dinner. The salesman starts to shake. A-After you snatched that girl outside Haibridge...two nights later -- a Priest s-showed up.
BLACK HAT	A Priest?
SNAKE OIL SALESMAN	He was meetin' with the local sheriff. A real shitkicker -- Booted me out of town before I could make a single sell. A pause..,.and then the Figure laughs. The salesman not sure
SNAKE OIL SALESMAN (CONT'D)	W-What's so funny? The Figure BURIES his teeth in the man's neck, taking a deep, THE CAMERA CONTINUES TO FOLLOW as the Figure walks to the
LUCY	Lying on the floor, her face streaked with tears. Vestiges
LUCY	I won't tell anyone if you let me out...I promise. 10 I won't even go to the police.
BLACK HAT	You're in here for your own protection...If I let you out of this car you'll be torn apart a piece at a time. He walks to her, face still hidden in shadow. She starts to
LUCY	My uncle's a Priestl one of the best. Hooll corns after youl The Figure laughs. Bending down to her level --
BLACK HAT	I'm absolutely counting on it. And now we get our first look at her captor. A cross tattoo The mark of the Priest. WE WATCH as the sun crests the horizon and rises quickly
THE PLAINS	They sit parked on a bluff, the emptiness making Hick's eyes
HICKS	Walkin' Pete talked about this place -- said it. used to be really somethin'. Everythin' growin' green as a goddamn dollar bill. 'Course we had to go and screw it up by poisonin' everythin' -- nothin' pretty survives this world ...nothin' decent anyways. Just wish I could'a seen it. Priest pulls out a canteen of water, takes a sip. Hands it
PRIEST	How's your arm?
HICKS	Sore. Cut's still open. As Hicks hands the canteen back, Priest suddenly grabs his arm
