CHARACTER	DIALOGUE
DANNY	Fagle!.. . The TEACHER drones on, writing on the blackboard. DANNY's eyes the student sitting kitty-corner in front of him-a husky youth hasn't heard the prompt. . Fagle! The TEACHER turns from the blackboard and DANNY leans back, eyes twenty up small behind his book.
TEACHER	Ahnee rotzeh lalechet habait hakisai. Mee yodayah? Misaviv tamid anachnoo tamid... The clock-watching child, eyelids sinking, is beginning to drool mouth. The light again flaring the lens. Reverse: looking into a pupil. Objective: the DOCTOR looking through his scope into LARRY's
DOCTOR	Mm-hmm.
HEBREW SCHOOL	A bored child is excavating a bugger from his nose.
DANNY	Fagle!
TEACHER	Hamrah oomoh- He interrupts himself briefly to make a couple of phlegm-hawking . Hamrah oomoh meshiach oomshel zal?
DOCTOR'S OFFICE	The DOCTOR palpates LARRY's midriff, digging his fingers into DOCTOR's Voice Uh-huh. We'll do some routine X-rays.
HEBREW SCHOOL	A young girl holds a hank of her bangs in front of her face, to examine them for split ends.
TEACHER	Ahnoo ahnoo mah? Mah? Talmidim? D'vorah? Ahnee to yodayah. The TEACHER begins to pace the desk aisles, looking back and
TEACHER	Mee yodayah? The bugger-seeker, having succesfully withdrawn a bugger, carefully sharp end of his pencil, to what end we cannot know. cover-sleeve.
X-RAY CONE	A huge white rubberized cone, pointed directly at us. DOCTOR's Voice Hold still. Wider: LARRY is in his shorts lying on his back on an examining of tissue paper. The X-ray cone is pointed at the middle of his There is a brief sci-fi-like machine hum. It clicks off.
HEBREW SCHOOL	The clock-watching student's head is making descending bobs toward
TEACHER	Nefsheh shelach hamilamid-eh?! The TEACHER's circuit of the classroom has taken him around behind book lies face-down on the desk, covering the radio, but the under it up to his ear. The TEACHER yanks at the cord. The cord pops out of its jack and the Jefferson Airplane blares book of torah stories. The TEACHER lifts the book to expose the jangling radio. . Mah zeh? ! Mah zeh? ! Some of the students are singing along; a couple beat rhythm . Shechet, talmidim! Anachnoo lo cam zeh b'bait sefer! Shechet bivakasha! Three other students join in a chorus:
STUDENTS	Shechet! Shechet bivakasha! The nodding student's head droops ever lower. Other students join in the chant: snorfling inhale of sleep. LARRY, now fully clothed, is seated across from the DOCTOR. He nods as he smokes, looking at the file.
DOCTOR	Well, I-sorry. He holds the pack toward LARRY.
LARRY	No thanks.
DOCTOR	Well, you're in good health. How're Judith and the kids?
LARRY	Good. Everyone's good. You know. The DOCTOR takes a long suck.
DOCTOR	Good. Daniel must be-what? About to be bar mitzvah?
LARRY	Two weeks.
DOCTOR	Well, mazel tov. They grow up fast, don't they?
TINTED PHOTO PORTRAIT	The portrait, old, in an ornate gilt frame, is of a middle-aged mustache and round spectacles. He wears a tallis hood-style and strapped to his forehead. A plaque set into the frame identifies Wider shows that the portrait hangs in the Hebrew school principal's cinderblock room. It is quiet. The only sound is a deep electrical Just visible behind the principal's desk, upon which is a low plate identifying the occupant as MAR TURCHIK, is the top of man, with a few whispy white hairs where his yarmulka is not. We boom up to show more of the principal. He is short. He wears hoist-up pants that come to just below his armpits. He has thick with the transistor radio, muttering:
PRINCIPAL	Hmm... eh... nu? He experiments with different dials on the radio.
DANNY	You put the- The old man holds up one hand.
PRINCIPAL	
DANNY	Um... The old man looks down at the little earpiece pinched between it as a superstitious native might a Coca-Cola bottle. around the dial very, very slowly. The Reb continues to squint at the earpiece. DANNY sighs. He encourages:
DANNY	Yeah, you- The principal's tone is harder:
PRINCIPAL	In ivrit! This time his cold look holds until he is sure that the admonishment He looks back down at the earpiece. We hear the door open. The principal ignores it. eyeglasses. She wears thick flesh-colored support hose. She takes toward the desk. The principal is studying the radio.
PRINCIPAL	Mneh... The old woman continues to take slow short steps toward him. performance-art piece. She reaches the desk and sets the teacup down. She summons a hawking rasps and turns to go. She takes slow short steps toward the door. i f ngers push and wobble and tamp the earpiece into place, hesitate, more pushing and wobbling and tamping. The principal keeps DANNY fixed with a stare as his hand hesitantly ready to reach back up should the earpiece loosen. .mneh... Satisfied that neither the student nor the earpiece are about looks down at the radio. He turns a dial. Faintly and tinnily from the earpiece we hear the compressed rabbi stares blankly, listening. DANNY slumps, looking warily at the rabbi. The rabbi continues to stare down at the radio. The compressed The rabbi is expressionless, mouth slightly open, listening.
CLASSROOM	We are behind a man who writes equations on a chalkboard, shoulder quickly waggling. Periodically he glances back, giving us a fleeting LARRY Gopnik.
LARRY	You following this?... Okay?.. So... Heh-heh... This part is exciting... Students follow along, bored. LARRY continues to write. . So, okay. So. So if that's that, then we can do this, right? Is that right? Isn't that right? And that's Schrodinger's paradox, right? Is the cat dead or is the cat
BLEGEN HALL	LARRY is entering the physics department office. The department's castored chair away from her typing.
SECRETARY	Messages, Professor Gopnik. He takes the three phone messages.
LARRY	Thank you, Natalie. Oh-CLIVE. Come in. A Korean graduate student who was been waiting on a straightbacked
LARRY'S OFFICE	He is flipping through the messages. Absently:
LARRY	So, uh, what can I do for you? The messages: WHILE YOU WERE OUT Dick Dutton OF Columbia Record Club REGARDING: "Please call." WHILE YOU WERE OUT Sy Ableman REGARDING "Let's talk." WHILE YOU WERE OUT CLIVE Park REGARDING: "Unjust test results." He crumples the last one.
CLIVE	Uh, Dr. Gopnik, I believe the results of Physics Mid-Term were unjust.
LARRY	Uh-huh, how so?
CLIVE	I received an unsatisfactory grade. In fact: F, the failing
LARRY	Uh, yes. You failed the mid-term. That's accurate.
CLIVE	Yes, but this is not just. I was unaware to be examined on the mathematics.
LARRY	Well-you can't do physics without mathematics, really, can you.
CLIVE	If I receive failing grade I lose my scholarship, and feel You understand the dead cat? CLIVE nods gravely. But... you... you can't really understand the physics without understanding the math. The math tells how it really works. That's the real thing; the stories I give you in don't understand the dead cat. The math is how it really works. CLIVE shakes his head, dubious.
CLIVE	Very difficult... very difficult...
LARRY	Well, I... I'm sorry, but I... what do you propose?
CLIVE	Passing grade.
LARRY	No no, I-
CLIVE	Or perhaps I can take the mid-term again. Now I know it
LARRY	Well, the other students wouldn't like that, would they. If likes. CLIVE impassively considers this.
CLIVE	Secret test. LARRY wraps a hand wearily over his eyes.
LARRY	. No, I'm afraid-
CLIVE	Hush-hush.
LARRY	No, that's just not workable. I'm afraid we'll just have to
CLIVE	Very troubling. He rises. . very troubling... He goes to the door, shaking his head, as LARRY looks on in surprise. LARRY stares at the open door. The secretary outside, her back LARRY. looks stupidly around his own office, shakes his head. his other hand wanders over the papers on the desktop. A ring is clipped short and a warm basso-baritone rumbles through Phone Voice Sy Ableman.
LARRY	Hello, Sy, LARRY Gopnik. LARRY. How are you, my friend. LARRY picks idly at the envelope.
LARRY	Good, how've you been, Sy? Inside the envelope: a thick sheaf of one-hundred-dollar bills.
SY	Oh fine. Shall we talk LARRY. LARRY reacts to the money.
LARRY	What?! Oh! Sorry! I, uh-call back! He slams down the phone.
. CLIVE!	He rushes out the door, through the secretarial area, and into toward the elevators. Empty. He looks at the stuffed envelope he still holds. and, as she goes back to her typing:
SECRETARY	Sy Ableman just called. Said he got disconnected.
BATHROOM DOOR	A hand enters to knock. Man's Voice Out in a minute! SARAH, the sixteen-year-old girl who has just knocked, rolls
SARAH	I gotta wash my hair! I'm going out tonight!
VOICE	Out in a minute!
SARAH	Jesus Christ! She stomps down the hall.
KITCHEN	Judith, a woman of early middle age, is at the stove. SARAH enters.
SARAH	W is Uncle Arthur always in the bathroom?
JUDITH	He has to drain his sebacious cyst. You know that. Will you set the table?
SARAH	Why can't he do it in the basement? Or go out in the garage!
BUS	We are raking the exterior of an orange school bus as it rattles on the side identify it-to some, anyway.
INSIDE	We are locked down on DANNY as the bus rattles like an old crate, gears, belching exhaust. DANNY and the children around him vibrate from their lack of reaction, seem used to it. They raise their voices to be heard over the engine noise and the chassis and a transistor radio somewhere that plays Jefferson
DANNY	I had twenty bucks in it too. Inside the case. Mark Sallerson Twenty bucks! How come.
DANNY	I bought a lid from Mike Fagle. Couple weeks ago. I still owed him twenty.
Mark Sallerson	He already gave you the pot?
DANNY	Yeah but a couple weeks ago my funding got cut off. Fagle said he'd pound the crap out of me if I didn't pay up.
Howard Altar	What funding got cut off? Where do you get your money? Another boy, with thick glasses, is Ronnie Nudell.
Ronnie Nudell	What happened?
Mark Sallerson	Rabbi Turchik took his radio. Had money in it. Ronnie Nudell That fucker!
DANNY	Yeah. I think he said he was confiscating it.
Ronnie Nudell	He's a fucker! Where do you get your money? Mark Sallerson Mike Fagle's gonna kick his ass. Last week he pounded the crap out of Seth Seddlemeyer. Ronnie Nudell He's a fucker!
Mark Sallerson	Fagle? Or Seth Seddlemeyer?
Ronnie Nudell	They're both f ickers!
BATHROOM DOOR	A hand enters to knock. Uncle Arthur's Voice Out in a minute!
SARAH	Are you still in there?! Uncle Arthur I, uh.. . Just a minute!
SARAH	I've gotta wash my hair! I'm going out tonight, to the hole!
Uncle Arthur	Okay!
OUTSIDE	LARRY pulls into the driveway and gets out of the car. The purr looks. His point-of-view: Gar Brandt, the next-door neighbor, is mowing buzz cut and is wearing a white T-shirt. Another noise competes with the lawn mower: rattling, squeaking, orange school bus with Hebrew lettering pulls up across the street. pneumatic hiss to discharge a passenger.
DINNER TABLE	LARRY sits in. His wife and two children are already seated. LARRY projects:
LARRY	Arthur! A muffled voice:
ARTHUR	Yeah!
LARRY	Dinner!
ARTHUR	Okay! Out in a minute!
LARRY	We should wait.
SARAH	Are you kidding! They start eating.
LARRY	Mr. Brandt keeps mowing part of our lawn.
JUDY	Does that matter?
LARRY	What?
JUDY	Is it important? LARRY shrugs.
LARRY	It's just odd.
JUDY	Any news on your tenure?
LARRY	I think they'll give me tenure.
JUDY	You think. Well, I don't know. These things aren't, you know.. .
JUDY	No, I don't know. Which is why I ask.
SARAH	Mom, how long is Uncle Arthur staying with us?
JUDY	Ask your father.
BACK YARD	Twilight. LARRY is stepping onto a hose as he unwheels it from the drum laying out an are to cover the back yard. Intermittent thwacks Gar Brandt and his son, who also has a buzz cut and a white T-shirt, back and forth. Gar Brandt throws hard. The ball pops in the
MITCH	Ow. LARRY walks over to the boundary defined by the fresh mowing. Gar Brandt looks over his shoulder at LARRY, looking. Gar Brandt goes back to throwing.
MITCH	Ow.
INSIDE	Evening. Lights on. LARRY sits at the kitchen table, a briefcase him. Blue books-examination booklets-are spread on the table in front of him. He reads, occasionally making marginal scribbles, grading. DANNY is listening to the Jefferson Airplane. enters.
JUDY	Honey. Honey.
JUDY	Did you talk to Sy? Still absent, without looking up:
LARRY	Sy?-Sy Ableman!-That's right, he called, but I-
JUDY	You didn't talk to him.
LARRY	No, I-
JUDY	You know the problems you and I have been having. Sympathetic, but still absent:
LARRY	Mm.
JUDY	Well, Sy and I have become very close. This brings LARRY's head up. He focuses on JUDY, puzzled. She In.short: I think it's time to start talking about a divorce. At length, trying to digest:
LARRY	. Sy Ableman!
JUDY	This is not about Sy.
LARRY	You mentioned Sy!
JUDY	Don't twist my words. We-
LARRY	A divorce-what have I done! I haven't done anything- What have I done!
JUDY	LARRY, don't be a child. You haven't "done" anything. I haven't "done" anything.
LARRY	Yes! Yes! We haven't done anything! And I-I'm probably about to get tenure!
JUDY	Nevertheless, there have been problems. As you know.
JUDY	And things have changed. And then-Sy Ableman. Sy has come into my life. And now-
LARRY	Come into your-what does that mean?! You, you, you, you barely know him!
JUDY	We've known the Ablemans for fifteen years.
LARRY	Yes, but you you said we hadn't done anything! JUDY suddenly is stony:
JUDY	I haven't done anything. This is not some flashy fling. This is not about woopsy-doopsy. LARRY stares at her.
LARRY	Sy Ableman! From down the hall, a knock on a door. A muffled voice:
ARTHUR	Out in a minute!
JUDY	Look, I didn't know any other way of breaking it to you. Except to tell you. And treat you like an adult. Is that so LARRY does not seem to be listening. His eyes roam the room as
LARRY	Where do I sleep? JUDY narrows her eyes.
JUDY	What?
LARRY	Arthur's on the couch!
JUDY	Look. Sy feels that we should-
LARRY	Esther is barely cold!
JUDY	Esther died three years ago. And it was a loveless marriage. Sy wants a Gett. This derails the conversation. LARRY stares, trying to pick up
LARRY	. A what?
JUDY	A ritual divorce. He says it's very important. Without a Gett I'm an Aguna.
LARRY	A what? What are you talking about? She turns to go, shaking her head, peeved:
JUDY	You always act so surprised. As she leaves: I have begged you to see the Rabbi.
FADE IN	LARRY has fallen asleep at the kitchen table, face-down in a light sweeps across him and he looks up. A short, balding middle-aged man in flannel pyjamas and an old stands in front of the open refrigerator holding an open jar back to drink, his free hand holding a balled-up towel to the LARRY stares at him.
BLEGEN HALL	LARRY enters the departmental office. His eyes are red-rimmed beard stubble. The department's secretary wheels her castored chair away from
SECRETARY	Messages, Professor Gopnik. He takes the two phone messages.
HIS OFFICE	LARRY looks at the messages: WHILE YOU WERE OUT Dick Dutton OF Columbia Record Club REGARDING: "2Â°d attempt. Please call." WHILE YOU WERE OUT Sy Ableman
CALLED.	REGARDING "Let's have a good talk." A knock brings his look up.
LARRY	Yes-thanks for coming, CLIVE. CLIVE Park enters the office. . Have a seat. LARRY uses a key to open the top left desk drawer. He takes out We had, I think, a good talk, the other day, but you left something that-
CLIVE	I didn't leave it.
LARRY	Well--you don't even know what I was going to say.
CLIVE	I didn't leave anything. I'm not missing anything. I know where everything is. LARRY looks at him, trying to formulate a thought.
LARRY	Well... then, CLIVE, where did this come from? He waves the envelope. . This is here, isn't it? CLIVE looks at it gravely.
CLIVE	Yes, sir. That is there.
LARRY	This is not nothing, this is something.
CLIVE	Yes sir. That is something. A beat. . What is it.
LARRY	You know what it is! You know what it is! I believe. And you know I can't keep it, CLIVE.
CLIVE	Of course, sir.
LARRY	I'll have to pass it on to Professor Finkle, along with my consequences.
CLIVE	Yes. Often.
LARRY	Always! Actions always have consequences! He pounds the desk for emphasis. In this office, actions have consequences!
CLIVE	Yes sir.
LARRY	Not just physics. Morally.
CLIVE	Yes.
LARRY	And we both know about your actions.
CLIVE	No sir. I know about my actions.
LARRY	I can interpret, CLIVE. I know what you meant me to understand.
CLIVE	Meer sir my sir. LARRY cocks his head.
LARRY	. Meer sir my sir?
CLIVE	Mere... surmise. Sir. He gravely shakes his head. . Very uncertain.
CLOSE ON A TONE ARM	A hand lays it onto a slowly spinning vinyl record. Through scratches and pops, a solo tenor starts a mournful Hebrew Close on the sleeve: Rabbi Youssele Rosenblatt Chants Your Haftorah Portion
VOLUME 12	Rabbi Youssele wears a caftan and a felt hat and has sad eyes. dark beard that covers most of the rest of his face like owl's woods. Wider, on DANNY, in his bedroom, evening. He lifts the tone arm turntable. He chants the passage. He drops the tone arm at the same place; Rabbi Youssele chants DANNY listens, eyes narrowed. He lifts the tone arm and chants He replays the passage again; before he can lift the tone arm open. Rabbi Youssele continues to chant.
SARAH	You little brat fucker! You snuck twenty bucks out of my drawer!
DANNY	Studying torah! Asshole!
SARAH	You little brat! I'm telling Dad!
DANNY	Oh yeah? You gonna tell him you've been sneaking it out of his wallet?
SARAH	All right, you know what I'm gonna do? You little brat? If you don't give it back? We hear the thunk of the front door opening. DANNY stands, calling:
DANNY	Dad?
FOYER	LARRY is entering with his briefcase. As he stows it in the foyer continues, off:
DANNY	Dad, you gotta fix the aerial. Judith emerges from the kitchen.
JUDITH	Hello LARRY, have you thought about a lawyer?
LARRY	Honey, please! DANNY emerges from the hall. We're not getting channel four at all.
LARRY	Can we discuss it later?
DANNY	I can't get F Troop.
JUDITH	LARRY, the children know. Do you think this is some secret?
SARAH	Dad, Uncle Arthur is in the bathroom again! And I=m going to the hole at eight! She hits DANNY on the back of the head.
DANNY	Stop it!
LARRY	SARAH! What's going on!
DANNY	She keeps doing that!
LATER	LARRY sits in a reclining chair in the living room, head back, the hi-fi. On top of the music is a hissing-sucking sound. There pencil busily scratching paper. We cut to its source: Uncle Arthur sits scribbling into a spiral holding the end of a length of surgical tubing against the back to a water-pik-like appliance on an end table next to him-the source of the sucking sound. After a long beat of listening to the music, LARRY speaks into
LARRY	Arthur? Uncle Arthur does not look up from his scribbling.
Uncle Arthur	Yes. LARRY continues to stare at the ceiling.
LARRY	What're you doing? Still without looking up: Uncle Arthur Working on the Mentaculus. Long beat. Music. Scribbling.
LARRY	Any luck, um, looking for an apartment? More scribbling.
Uncle Arthur	No. The doorbell chimes.
FRONT DOOR	LARRY enters, glances through the front door's head-height window, hand arrested on the way to the doorknob. His point-of-view: framed by the window, yellowly lit by the A middle-aged man, a few years older than LARRY. A fleshy face features, a five-o'clock shadow, and sad Harold Bloom eyes.
LARRY	Sy. Sy, entering, thrusts out a hand. His voice vibrates with a warm,
SY	Good to see you, LARRY. He is a heavy-set man wearing a short-sleeved shirt that his him. In his left hand he holds a bottle of wine. I'll get Judith.
SY	No, actually LARRY, I'm here to see you, if I might. He shakes his head. . Such a thing. Such a thing.
LARRY	Shall we go in the... He is leading him into the kitchen but Sy, oblivious to surroundings, conversation, arresting both men in the narrow space between invading LARRY's space.
SY	You know, LARRY-how we handle ourselves, in this situation-it's so impawtant.
LARRY	Uh-huh.
SY	Absolutely. Judith told me that she broke the news to you. She said you were very adult.
LARRY	Did she.
SY	Absolutely. The respect she has for you.
LARRY	Yes?
SY	Absolutely. But the children, LARRY. The children. . The most impawtant.
LARRY	Well, I guess...
SY	Of coss. And Judith says they're handling it so well. A tribute to you. Do you drink wine? Because this is an incredible bottle. This is not Mogen David. This is a wine,
LARRY	You know, Sy-
SY	Open it-let it breathe. Ten minutes. Letting it breathe, so
LARRY	Thanks, Sy, but I'm not-
SY	I insist! No reason for discumfit. I'll be uncumftable if you don't take it. These are signs and tokens, LARRY.
LARRY	I'm just-I'm not ungrateful, I'm, I just don't know a lot about wine and, given our respective, you know- He is startled when Sy abruptly hugs him. S' okay. He finishes the hug off with a couple of thumps on the back.
SKEWED ANGLE ON PARKING LOT	We are dutch on a slit of a view through a cracked-open frosted school parking lot. The last couple of busses filled with students are rolling out afternoon. A reverse shows DANNY in a stall, standing on a closed toilet, the bathroom window opened at the top. The bathroom outside the stall: Ronnie Nudell leans against a long draw from a joint. DANNY emerges from the stall. Ronnie Nudell offers the joint. Want some of this fucker?
HALLWAY	The bathroom door cracks open in the foreground. DANNY peeks His point-of-view: the empty hallway ending in a T with another crosses, pushing a broom down the far hallway. He disappears. recede. DANNY and Ronny emerge from the bathroom.
RABBI MINDA	The photo-portrait on the wall of Mar Turchik's office lit by We hear a scraping sound. Wider: Ronnie Nudell looks over DANNY's shoulder as DANNY, hunched desk, fishes the end of a bent hanger into the keyhole on the the hanger turns. They open the drawer. In it: squirt guns, marbles set to rolling drawer, a comic book, a Playboy magazine, a slingshot, a small Hands rifle the gewgaws: no radio.
Ronnie Nudell	Fuck.
SANCTUARY	We are behind the two boys who sit side by side on the last pew, the empty sanctuary. Its stained glass windows further weaken In deference to the location, the boys wear yarmulkas. At length, some movement in DANNY's back, his head dips, and the joint. He holds it, exhales, and passes it wordlessly to
SUBURBAN STREET	We are pulling DANNY as he walks along the street, eyes red-rimmed, yarmulka. It is dusk. After a few beats of walking, the front door of a house just husky, shaggy-haired youth emerges on the run. and grabs his yarmulka and clutches it in one of his pumping Pursued and pursuer both run wordlessly, panting, feet pounding. approaching his own. He plunges into the house and slams the Mike Fagle draws up, panting, gazing hungrily at the house. Lights are on inside. The house is a warm yellow citadel in the After a beat we hear, faint and dulled, the Jefferson Airplane.
PUFFY WHITE CLOUDS	A shockingly blue sky with picture-perfect clouds hanging in After a beat the top of an aluminum extension ladder swings in frame and comes toward us. We cut to a side angle as the ladder clunk against a roof. He climbs onto the roof. He takes a couple steps away from the edge and stands tentatively, balance. He looks around. His point-of-view towards the front. An unfamiliarly high perspective the neighboring houses, almost maplike. Very peaceful. Wind rhythmically, waves the trees. LARRY gingerly walks up to the aerial at the peak of the roof. popping noise. LARRY reaches the peak and straddles it. He looks down at the
MITCH	Ow. Foreshortened Gar Brandt and Mitch are playing catch in their the ball pops, alternately in father's mitt and son's. grasps it. He twists the aerial. Something strange: as it rotates the aerial creaks-a high whine sounded from the rim of a wineglass.
MITCH	Ow. Faintly, under the wineglass sound, and clouded by static, a an unfamiliar modality. Cantorial music. LARRY drops his hand. Inertia keeps the aerial rotating slowly away into the sybillant shushing of trees. LARRY reaches out again to turn the aerial. The same crystal and now, layering in, the theme from F Troop.
MITCH	Ow. LARRY's look travels: his point-of-view pans slowly off the steep playing catch, travels across his own backyard, and brings in encloses the patio of the neighbor on the other side. Good toss, Mitch. On the enclosed patio a woman reclines on a lawn chaise of nylon aluminum frame. She is on her back, eyes closed against the sun. Ow. LARRY reacts to the naked woman: startled at first, he moves roof. But as he realizes that the sun keeps the woman's eyes ing to stare. She is attractive. Not young, not old: LARRY's age. Peaceful. table next to her and takes from it a pluming cigarette. The replaces it. Ow. F Troop. Cantorial singing. Blue sky and white puffy clouds. The sound of a pencil scratching against paper.
NOTEBOOK	A pencil scratches equations into a lamplit spiral notebook. evacuator. Wider on Uncle Arthur, in his pyjamas, propped up on the narrow with one hand as he holds the evacuator hose to his neck with Squeezed into the living room next to the fold-out sofa is a nylon stretched over an aluminum frame. On the camp cot is LARRY, out of a rumpled sleeping bag. He stares at the ceiling, a damp his forehead. His face is flaming red. Arthur speaks absently as he scribbles:
ARTHUR	Will you read this? Tell me what you think? LARRY continues to stare at the ceiling.
LARRY	Okay. Uncle Arthur glances up from the notebook, focuses on LARRY.
ARTHUR	Boy. You should've worn a hat. The lights are out. Very quiet. Uncle Arthur lightly snores. squeaks. He shifts again. Another creak.
KITCHEN	LARRY, in his underwear, spoons ground coffee into the percolator. softly on in the other room. From outside, a dull thunk. LARRY pulls back a curtain. Next door, Gar Brandt is going down the walk, wearing camouflage cap, a rifle bag slung over his shoulder. He is carrying an ice and sloshing. The boy Mitch, also wearing camo clothes and cap and also with closed the front door. He now lets the screen door swing shut father down the walk to the car in the driveway. pre-dawn quiet:
GAR	Let's see some hustle, Mitch.
CLOSE ON THE NOTEBOOK	Its top sheet, densely covered by equations, has a heading: The Mentaculus Compiled by Arthur Gopnik After a beat LARRY's hand enters to turn the page. The second covered with equations. This brings LARRY's look up from the Mentaculus. We are in LARRY's the office doorway is Arlen Finkle.
LARRY	Hi Arlen.
Arlen Finkle	LARRY, I feel that, as head of the tenure committee I should tell you this, though it should be no cause for concern. You should not be at all worried. LARRY waits for more. Arlen seems to need a prompt.
LARRY	Okay. Arlen Finkle I feel I should mention it even though we won't give this any weight at all in considering whether to grant you tenure, so, I repeat no cause for concern.
LARRY	Okay, Arlen. Give what any weight? Arlen Finkle We have received some letters, uh... denigrating you, and, well, urging that we not grant you tenure.
LARRY	From who?
Arlen Finkle	They're anonymous. And so of course we dismiss them completely.
LARRY	Well... well... what do they say? Arlen Finkle They make allegations, not even allegations, assertions, but I'm not really... while we give them no credence, LARRY, I'm not supposed to deal in any specifics about the committee's deliberations.
LARRY	But... I think you're saying, these won't play any part in your deliberations. Arlen Finkle None at all.
LARRY	Um, so what are they... Arlen Finkle Moral turpitude. You could say.
