CHARACTER	DIALOGUE
SETH (V.O.)	Through the gag and mask, but I could hear the tune. Deep memories, my mom in a dark room, singing. Back warm and safe, when I coulda still been good. And once I knew it was him... Joe I couldn't. I couldn't. I had to see. Seth pulls the sack off the man's head.
SETH	Joe I can't even tell you. Looking in his eyes. I had to let him talk, then. I don't even remember the words, but I remember believing every one of them, or not even believing, but submitting. I've never felt that small before. I've never felt that happy. He told me. I remember, there's a new holy terror boss-man in the future, and he's closing all the loops. The Rainmaker, they call him. He told me.
SETH (CONT'D)	Then he wanted a cigarette and I untied him, and he gives me this look. And he just starts running.
SETH (V.O.)	And I had my blunderbuss so I know he's got about fifteen strides till he's out of my range. And they come and go, and I just watch him till he's gone.
JOE (V.O.)	This is called letting your loop run. It's not a good thing.
SETH	What do I do? You're the only friend I got Joe you gotta help me
JOE	You fucking idiot coming here. Seth, sucker punched. You can't be here, I'll give you a little money but you gotta
SETH	Joe? A little - where am I gonna -
JOE	You hop a freight train, you beat it the hell out POUND POUND POUND. On the door this time. Seth makes a sound
JOE (CONT'D)	Shut up. Don't move. Goes to the door. Two GAT MEN and Kid Blue stand outside.
KID BLUE	Open up Joe! Watch the window. Joe spins from the door. Considers briefly.
JOE	I can't do anything for you Seth. Seth crumples to his knees, grasping Joe's hand.
SETH	No! You gotta hide me! Joe, hide me, please Christ please Joe please hide me tell em something to buy time and I'll leave please-
JOE	Hold on! Watching Seth, Joe's face breaks in a moment of decision. He Joe takes one last look at Seth's frightened, grateful face, POUND POUND POUND- Joe opens the door. One gat man stays outside, the other casually sits at Joe's
KID BLUE	That took awhile.
JOE	You think it's easy looking this good?
KID BLUE	Tye's going to watch your apartment while we go have a talk with Abe. Joe grabs a jacket.
JOE	There's coffee in the tin.
TYE	Thank you. Two minutes.
LATER	Joe and Kid Blue on benches, facing each other. The Kid
KID BLUE	You know why they call that pea shooter a blunderbuss? Cuz it's impossible to hit anything farther than 15 feet, and impossible to miss anything closer. A gun for fuck up turkeys. Not like a gat. A gat has range. Accuracy. His gun spinning gets fancier. His gun meaner looking than
JOE	Alright, cut it out Kid. You're gonna blow your foot off again. The Kid almost snaps back, but then grins.
KID BLUE	You're right, it'd be real easy for it to accidentally go off. He clicks the safety off. Joe shifts uncomfortably.
JOE	C'mon.
KID BLUE	Don't disrespect a gat man, Looper. Joe stifles a chuckle. In a flash, the Kid stands and pistol-whips him across the What the hell is going on out there- The high door swings open fast, SMACKING Kid Blue hard on the
KID BLUE	S'alright, s'alright. Humiliated, the Kid tries to stand, but falls over again.
ABE	Alright. Joe. Joe climbs into the doorway. Kid Blue stands shakily.
ABE (CONT'D)	You didn't shoot your other foot off, didja kid? The door closes, and the gat men laugh at the Kid.
ABE	My great grandfather always told my grandfather, men's like spiders. It's the little ones you gotta be careful of.
JOE	Dunno I agree with that.
ABE	Oh yeah? Well. What the fuck did my great grandfather know. This man is from the future. He was sent back here by the mob, a one way ticket, to run the Loopers. That's low effort even for Abe, so to pass the time he recruited some real muscle, the Gat Men. Now he runs the city. Any other city, that'd be impressive. Abe settles in his chair. Regards Joe.
ABE	How can you kids stand those chokers? This, the cravats.
JOE	Ties.
ABE	Ridiculous. You're aware we don't have a dress code. Fashion.
ABE	You know, you don't know, the movies you're dressing like were copying other movies. Goddamn 20th century affectations, do something new. Put a glowing thing around your neck or use... rubberized.. Be new.
JOE	Okay. A beat of silence.
JOE (CONT'D)	Well it was nice chatting with you Abe.
ABE	I do like you, Joe. But we're sure enough Seth paid you a visit we're gonna hafta do something about this.
JOE	Seth?
ABE	You're expecting we're gonna break your fingers with a hammer or something awful, and I'm going to diffuse that tension right now, that isn't going to happen. What's going to happen is, I'm going to talk for a little, not even that long, then you're gonna give up your friend.
JOE	My friend Seth? I'm confused.
ABE	Well then I'll talk a little. You know you were the youngest looper I ever hired? You looked goddamn ridiculous they said, the blunderbuss up to here on you. But I remember they brought you in, I forget what it was for,
JOE	Watch shop.
ABE	That's yeah, you had rolled one of our fronts, a watch shop. And they had you, your arms pinned, this kid. Like an animal. But you looked at me, your hair stuck to half your face so just this one eye looking at me. And I thought what's this kid lived through, what he had taken away from him. What's he lost. And I could see, like seeing it happen clear as seeing it, the bad path in front of you, the bad version of your life. Like a vision I saw it happen, you turning bad. So I cleaned you up and put a gun in your hand. I gave you something that was yours.
JOE	You know I'm grateful, Abe. Genuine. But Abe shakes his hands, not where he's going.
ABE	I gave you something that was yours. And I remember that kid, and I think when you ask yourself you ask who would I sacrifice for what's mine, I think Seth is deep and cozy inside that circle. Pause. Both their eyes go to a hammer sitting on the desk.
ABE (CONT'D)	That hammer's there for something else later, that's not, it's a bad coincidence.
JOE	Okay.
ABE	Show you how much I know you, I'm not even gonna break you, just set you back a ways.
ABE (CONT'D)	We know you've been stashing half your bars. Which is smart. You give up Seth, or you give us half your stash. For Seth. Joe holds Abe's gaze for a moment, then his eyes drop and
JOE	Will you kill him?
ABE	No. Would be too cataclysmic a change to the future. What we'll do is dangerous in that regard, but not as dangerous as killing him, and not by twice as having him run free. Joe I let him run more than a few days, the boys in the future get nervous, then bing! my replacement shows up. With a gun. So we'll do what we have to do. Silence.
JOE	Floor safe, beneath the rug. 6742. One of the gat men quietly exits.
ABE	It's the little ones that get you.
ABE	Why don't you kill an hour, Joe. On the house. After Joe exits, Abe and Kid exchange looks.
ABE (CONT'D)	Call the doc.
MADAME	Suzie's just getting off. Doubt she's up for it. He pushes through the velvet curtained door.
JOE	I can't remember my mother's face. I remember her touching my hair. Like this. He takes Suzie's hand strokes it over his hair. She smiles Do you want to go overseas?
SUZIE	Do I want to go overseas? With you? Now?
JOE	Soon, maybe.
SUZIE	Baby that's sweet. You're a sweet boy. You gotta be careful, it's easy to think you know someone once you been like this. What's in here is services rendered.
JOE	Is that how it aughta be?
SUZIE	What, in nature? You know I get this a lot. Especially young guys. I must have wife eyes or something. His face clouds. He pushes it back, and when he lifts his fingers they have a It is a 55 YEAR OLD SETH. He limps up to a razor-wire fence Surveys the sharp wire, rips the lining from his jacket and But stops. On the palm of his right hand, a WEATHERED SCAR. Clearly Then his face changes. Because his arm is no longer bare. Suddenly, out of nowhere,
MINUTESÂ	Old Seth's breath returns, jagged. He pulls his sleeve up His right hand is missing a finger. The ring finger is just Old Seth stares. And now his middle finger is gone as well. He lifts his hand, now with just two fingers, to his face... He looks down at his right hand, fingerless now but for his He speeds up, desperate. Cuts through an alley. And has no
OLD SETH	No no no no no! A bell-like DING. Old Seth spins, sees a WEDDING BAND lying He picks it up with the four remaining fingers on his left Bursts out of the alleyway, limping now, straight into the Old Seth throws open the drivers side door and throws out the Speeding through the streets, hands slipping on the wheel.
The car hits a pole.	Out climbs what's left of Old Seth, his face mangled, missing Street sign - WIRE STREET. The numbers, 45. Makes it to an iron street-side door. 75. And with his one Slumps against it, heaving. After a long moment it swings With no hesitation, a BLAST from the darkened doorway, and Walks to the body, flips it. The man's hands, tied and He flips the man onto his back, stares long and hard at the 1. Joe in the club, drinking, watching more loopers 2. Joe in the field, he shoots a hog-tied man. 5. Joe in the club, watching Suzie with her red hair. 7. In the plant, a body sliding into the fire. 2:30 and change. Waits. Watching the blank space where the Hand on his gun. Breathing shallow. Something is wrong. But different. Not kneeling. On his side, so he flops over Joe raises his gun, scared. Time slows. Finger tightens on Then he sees: the man has NO SACK ON HIS HEAD. And the face 57 YEAR OLD JOE. His eyes fixed on Joe. It's all the hesitation Old Joe needs. He throws his body Joe snaps out of it, and PULLS THE TRIGGER. In what seems like one fluid motion Old Joe's fingers grab Joe flinches, again just for a moment, and when his eyes Joe wakes. Blood caked on his face. Headphones beside him,
JOE	Oh god. Gold bars scattered in the dirt. But no Old Joe. And no
JOE (CONT'D)	Late to my own funeral.
KID BLUE (O.S.)	That's twenty four there. I'm keeping count.
TALL GAT MAN (O.S.)	Uh huh. Two more trips should do it. Joe gently lifts himself off his haunches. A bellowing howl, his fingers withdraw, and the safe door
JOE	Kid listen Kid. I'm sorry. Tell Abe I'm going to fix this. Tell him keep my bars safe cause I swear to god I'm going to fix this, I'm going to find my loop and I'm gonna kill him. Tell Abe- CRACK CRACK! The wood paneled floor above the safe door More blood than you'd think spills down his neck, Joe falls Joe on his feet, slipping in his own blood, sprints across Somehow Joe slips and rolls, grabs at thin air, falling - When he hits the ground the world goes away. This is exactly the scene where Old Joe appears, being Joe approaches the body, and slows. Sensing something. He Joe ignores them, walks out. LATER - sets a hypo down in the ashtray. Dressed in a suit, surrounded by fellow GANGSTERS. Now part The hall is lined with French Gangster, all similarly In his EARLY 40s now. His face a hard weathered mask. A A bar fight blossoms in slow motion all around.
âSORTIE.â	Transfixed and high, Old Joe follows her. Puts his hand on He runs back to his Wife, standing on the beach. They kiss. His Wife walks through, says something inconsequential, puts We stay with Old Joe. His deep breath. The sun warming the A long moment. With all the violence in the world, the cottage's green front Joe runs out of the bedroom half dressed, and GANGSTERS grab Then the door BURSTS open and Gangsters drag Joe out, sobbing Lead him towards a machine, an iron monstrosity with a hatch. A million things in his mind. But just one choice. The Flash and crack and he is sent. At the register, the CLERK bags everything up. Old Joe pulls
OLD JOE	And your jacket.
OLD JOE	Shit. Old Joe turns to go, but STOPS when his eye catches movement It's Joe. Young Joe, hid between the cars, looking up at the Don't do it. Idiot. Don't do it. After a moment Joe dashes across the street and into the
KID BLUE	Two more trips. They enter the building. Old Joe takes a breath, then casually walks down the Old Joe runs up, flings open the door, digs through the Old Joe goes to him, checks his pulse. Behind them the TALL GAT MAN hits the sidewalk with a SPLAT.
OLD JOE	Stupid little shit. He lifts him in his arms. Slowly he takes stock of himself. Nothing broken. A tight A mournful train whistle, and he turns. Through a chain link
ABE (PRE-LAP)	He ain't dumb like the last, we gotta get lucky now. Cover the roads out of town. Sweep the streets, pull in his social circle, pound the pavement.
GAT MAN 3	He'll hop a train. Fast and untraceable.
ABE	Maybe. Sweep the train yard. Every second that passes is bad, go.
ABE	Stupid little shit.
KID BLUE	I can't hear you Abe leans in next to his ear and shouts
ABE	Well that's what happens when you fire a gat in a steel box you stupid little shit.
KID BLUE	I can fix this. I can find him.
ABE	Go home and let the grown ups work. Kid Blue. Joe leaps from the shadows, ducks behind a dumpster. Barely
JOE	Where would I go if I were me. He sprints into an alleyway, but Gat Men are coming down the Goes back the way he came, turns a corner. A suspended sheet of thin plastic turns out to be a computer. Kid Blue pulls a small caliber gun from a holster concealed Old Joe's breath catches. He pulls down his sleeve, Then âA then âTâ... He bares his arm, reading the entire Empty. He deflates. Thinks. Goes to the peephole screen, touches it and a menu comes up. Taps the screen again, it goes back to a live feed, and he's On the screen: Joe enters the apartment. Rifles around a Then goes to a kitchen drawer, opens it, gets something. Kid Blue stops the screen. He goes and sits where Joe sat. Stares where Joe stared. Kid goes finally to the door, looks at the wall. A small
The same from the previous flashback.	Parked in back behind a dumpster, SETH'S SLAT BIKE. Along with his ear, Joe's hand and arm are now wrapped in
âBEATRIX.â	Beatrix the waitress steps up breezily.
BEATRIX	Coffee?
OLD JOE	Please. Black. And water.
BEATRIX	Anything else? Are we eating?
JOE	I ordered something.
OLD JOE	Steak and eggs, rare and scrambled.
BEATRIX	Two steak & eggs coming up. She goes. Another pause.
OLD JOE	We're not going to talk about time travel.
JOE	...ok.
OLD JOE	Must hurt. His arm.
JOE	Yeah. Didn't know if you'd
OLD JOE	I put it together. Clever. Do I get the scar when you're cut, or when the knife is on its way down and it's inevitable that you're going to be cut?
JOE	I'm not cutting myself again to-
OLD JOE	I'm not asking you to.
JOE	It's an interesting question, I've just lost a lot of blood today.
OLD JOE	You know there's another girl here on weekends. Sue.
OLD JOE	Well. Have fun explaining who âBeatrix' is for the next thirty years. Beatrix sets Old Joe's black coffee next to Joe's white.
OLD JOE (CONT'D)	How's the French coming?
JOE	Good.
OLD JOE	I know you have a gun between your legs. Joe's face registers obvious incomprehension.
OLD JOE (CONT'D)	No? Well you'll get there eventually. Obviously.
JOE	I don't care what you're here for, whatever you think you're going to get from me. More time or whatever you want. I can't let you walk away from this diner alive. Because the next 30 years of my
OLD JOE JOE	I'm sorry to cut off - sorry -are mine they're not yours been practicing all night, can say anything you want but
OLD JOE	You know what the voice of god sounds like? See now good you're confused now but you're listening. I hope the voice of god sounds like an old man speaking French. Old men speaking French sound like primeval trees in a strong wind, just irrefutable. Wise, strong, gentle, all these things in harmony, complimentary. At once. Old men speaking French. Young men speaking French sound, without exception, like weenies. Fact. You ever hear a Frenchman under 40 try to sound threatening? It's hilarious. English is a tight t- shirt, flatters the young. Rat a tat tat. French is a double breasted suit. Young man can put it on, but it always feels like he's putting something on. Some things, you just need the years. It's my favorite language.
JOE	I've got a life ahead of me that's mine and I'm not giving it up for you or anybody
OLD JOE	Well you know what you have to do then why don't you take your little gun out from between your knees and do it. One in the head, two in the heart. Boy. It's all âanybodyâ and âneverâ and then you show up here and think you can talk me into dying. Well bullshit we both know you're not going to kill me. Christ you ordered eggs. Old Joe downs two aspirin. Takes a breath.
OLD JOE (CONT'D)	I know why you couldn't pull that trigger. When you're tasked to do the unthinkable, your mind, it'll do anything it can to stop you. Only way is you gotta know why you're doing it, in your bones, so you can say it out loud to someone without apologizing. Or you gotta cut yourself off, go numb. But that'll kill you, down the line. It's hard to make eye contact with you. It's too strange.
JOE	Your face looks backwards.
OLD JOE	Yeah, that helps actually. That little twist of unfamiliar. You're not winning some pissing contest by looking me in the eye, you didn't know what I looked like until yesterday, it makes sense that it's easier for you.
JOE	I wasn't trying to. Do you know what's going to happen? Have you already done all this, right now, as me?
OLD JOE	No not - exactly - I don't want to talk about time travel shit, because we'll start talking about it and then we'll be here all day making diagrams with straws. It doesn't matter.
JOE	When I hurt myself now, it changes your body. Do my actions change your memories?
OLD JOE	It doesn't matter because I don't know how it works. Nobody knows how it works. Time travel was an accident, thirty years from now the smartest men in the world know exactly one thing about it that you don't: they know to be scared to death of it. My memory is cloudy, there's a cloud. It's a, it starts clear then gets cloudy as it goes back.. Goddammit hand me those. Straws. Joe passes him two.
OLD JOE (CONT'D)	And the salt. No, the pepper. The pepper. Old Joe sets two straws about a foot apart, parallel, and
OLD JOE (CONT'D)	Ok, the span between the straws is a timeline of the next 30 years.
THIS	is the present moment, right now.
AND THIS	is the moment thirty years from now when I was sent back. The machine is tuned to a fixed time, you know that, 30 some years, it's not adjustable.
JOE	What's the pepper?
OLD JOE	The pepper is a sort of fog. See my memories start clear here, but as they go back they get cloudier, until they're totally obscured. It's like a fog. Because my memories aren't really memories, they're one possible eventuality now, and they grow clearer or cloudier as they become more or less likely. But then they get to the present moment And they're instantly clear again. Like a wall of fog moving forward with the present moment. I can remember what you do after you do it. He pushes the left straw slowly towards the right, and it
JOE	So you can
OLD JOE	And it hurts.
JOE	So when we're apart you can remember what I do. After I do it.
OLD JOE	Uh huh. But Beatrix brings their food, two identical plates. Old Joe
OLD JOE (CONT'D)	This is a precise description of a fuzzy mechanism. Time travel fucks everything, my brain and body try to catch up. It's messy. That's why it's dangerous. And it hurts. All I know I know two things for sure. I know what's happening in my head. And I know that you're still going to meet her.
JOE	Who? Old Joe takes a worn double of Joe's POCKET WATCH from his This is a woman, what? I'm going to fall in love with?
OLD JOE	She's gonna save your life. Old Joe makes eye contact with Joe, for maybe the first time, The grief is too much for Old Joe to swallow back down, so he
OLD JOE (CONT'D)	For a long time at the beginning she thought we'd have a baby. She would have been a good mother. She wanted that so much. And now I'm saying sorry to a picture.
JOE	She's. How is she, you said save my life.
OLD JOE	Your life. Let's look. At your life. You're a killer and a junkie. And a fucking child mentality, âMy life,â âwhat's mine.â Save your life, you're asking how? The question is why. Why would someone waste themselves on you, give up the good life they had, sacrifice a good life to love you.
JOE	My life is my own, I don't need it
OLD JOE	Shut your fucking child mouth. She's going to clean you up and you're going to take her love like a sponge and you're both going to pretend that she's saved you, you're so self absorbed and stupid. Yesterday. Thirty years from now is yesterday. And I can remember it, it's going to happen. Let me tell you what's going to happen to this woman who saved your worthless life. A GREEN DOOR - Kicked in with all the violence in the world. Old Joe screams, struggles, but cannot stop them from doing
OLD JOE	Have you heard of the Rainmaker?
JOE	Seth said, that night. A new boss in the future, he said.
OLD JOE	The Rainmaker came out of nowhere and in the span of six months took total control of the five major syndicates.
JOE	That would take an army.
OLD JOE	But he didn't have an army. Legend is he did it alone. Alone alone. Don't know I believe the legend but he didn't have an army.
JOE	How did he do it?
OLD JOE	That's the question. And no one knows. Not only that, there's no pictures of him. It's insane. There's stories he has a synthetic jaw. Things like that. But word spread quick about him through the ex-looper grapevine, even before his mass executions and vagrant purges and reign of terror, because the first thing he did was start closing loops. All of them. Exterminating the whole program. Cleaning house. Old Joe pulls the folded papers he printed at the library out
OLD JOE (CONT'D)	Do you know what this is? This number. This number. On the back of his papers he scrawls the number: 07153902935. The wall with the door in it EXPLODES inward. This is a piece of identifying information on the Rainmaker. I can use it to find him, now, and stop him from killing my wife.
JOE	None of this concerns me. We're done we're gonna walk outside now.
OLD JOE	This is going to happen
JOE	It happened to you, it doesn't have to happen to me. You got her picture in there? Show it to me. Show me her picture. And when I see her for the first time I'll walk away, and she won't be with me.
JOE (CONT'D)	I guarantee the instant I look at her picture that fog in your brain will swallow up the memories of her and she'll be gone.
OLD JOE	Gone.
JOE	She'll be safe. And then we can all do what we have to do. A beat. Old Joe holding the pocket watch, gazing at it.
OLD JOE	No you don't understand. We don't have to give her up. I'm going to tell you why I'm here now. He puts his hand on the folded papers.
OLD JOE (CONT'D)	I'm gonna save her. A quick beat. Joe goes for his gun. But Old Joe is fast, he When Joe's hands go to his face Old Joe grabs them and pulls.
OLD JOE (CONT'D)	The Rainmaker is alive right now. Living here, somewhere in this county. And I can find him with this. I need you to lay low, stay out of my way and not get caught. I know how to fix this, I won't stop till I finish it. I'm going to find him and kill him. Joe's face loosens, his eyes on their coffee cups.
JOE	It's been awhile since we've gotten a warm-up. Old Joe realizes, looks around. The diner is eerily quiet.
OLD JOE	It's been thirty years for me, so it's hard to remember. When you stole Seth's bike you stripped out the security tracker. Right? Joe's fearful face says âno.' Old Joe draws his gat.
OLD JOE (CONT'D)	Make it to the field, you can lose them in the field. Go east and hop
A TRAIN	Joe punches Old Joe square in the jaw, and he goes down. His
JOE	I've got him! He's here! A GAT MAN barrels in, his gat blazing. Joe scrambles but Old With an expert shot Old Joe puts the Gat Man down, but there Joe grabs at the papers, Old Joe grabs them first and yanks. Joe scrambles away, down the length of the diner behind the
OLD JOE	Shit. Joe's blunderbuss hacks another shot, and the window behind
DINER GAT MAN	The back, he's running!
JOE	Around back! They all run around back, where Old Joe is halfway to the The seven Gat Men and Kid Blue and Joe fire their guns after When Old Joe hits the wall of corn he seems to vanish. Four It takes a few seconds for Kid Blue to realize that Joe is
KID BLUE	Alive! No, alive! Joe makes it to the Slat Bike, jumps on, hits the ignition.
JOE	No fuck no fucking piece of shit CLICK CLICK. The Kid and the Gats closing in, and just the
KID BLUE	The tracker! Get the tracker! Pained, Joe lies still, breathing hard. Pulls Old Joe's torn One of them is CIRCLED IN BLACK. A YOUNG WOMAN in work clothes named SARA chops away at the Our first good look at her face. Clear and beautiful, but it The morning light changes from steel blue to pale white.
SARA	C'mon baby. Time to get up. Then freezes. Through the screen door, some fifty yards across the front She watches right back for a long moment. Then grabs a shotgun mounted above the door and with no The dark figure vanishes into the corn fields. Does not slow her pace until she is ten yards from the corn
SARA	Listen up fucker. I have shot and buried three vagrants in the past year. If you want to know the Christ's honest truth I'm starting to get a taste for it. So I don't care what hobo sob story you've got, I get a dozen a week and it cuts no cash with me. It's me and my husband here, we're broke and angry at our lot in this world and heavily armed. So take some corn and move on, but if you show your face again I will cut you the fuck in half. Silence. Just the wind in the corn. A long beat. Then Sara Moments later Joe's face pokes through the corn stalks. He
LATER	Joe sits in the same spot, a few feet in the corn but with a His gun on his knee. JOE'S FACE - Pale, sweating. Something's wrong. He winces. The sun pounds down. He looks at the piece of map.
JOE	C'mon. C'mere. C'mon. C'mon. C'mon.
ABE	Well. You found him. And you russeled up a posse and went to git âem. Like a good little cowboy from one of your movie movies. Without telling me.
KID BLUE	I can do it again.
ABE	You can fuck up again? Really. You know what happens to me if I don't get that old bastard? I got too much riding, Kid, I can't afford a fuck-up playing cowboy. Put your gat on the table. Fighting tears now, Kid puts his gun on the desk. But he
KID BLUE	I wanted you to say I did good, that's all I wanted. This is all I have. Abe puts his hand on the gat. Kids' finger still on the
KID BLUE (CONT'D)	Please just give me one more chance, I'll bring him here alive and hold him and you can put a bullet in his brain yourself- Abe grabs the hammer. SLAMS it on Kid's bad hand, crushing The Kid blubbers and bleeds. Humiliated. But he pulls
KID BLUE	I'm gonna make this good again. I will. I'm gonna be back. But the Gat Man steers him back, deeper into the alley. The
KID BLUE	Oh no. Oh no no no no He fights in vain to break from the Gat Man's grip. Weeps, The Gat Man turns a corner -- towards the alley's dead end.
KID BLUE (CONT'D)	No! No! No no no no! Shrieking. Annoyed, the Gat Man throws the Kid hard to the BANG. The Gat Man's face explodes. Staggers, his gun FIRES Kid Blue lies in the rain, hyperventilating. His pant leg
KID BLUE (CONT'D)	Oh. Cradling his crushed hand, dazed, he scampers off like a The dark corn fields, silent and vaguely threatening. She She briskly walks back towards the house, but slows. Stops.
SARA	Hey. Who's there. Sara levels the shotgun at the darkness, and steps back.
SARA (CONT'D)	Stop right there. Stop! His hand goes to his holster but his gun has fallen out, he
