CHARACTER	DIALOGUE
yellowing newspaper clippings and wire photographs of	events of Bloody Friday, with the war on terror marching into yet another year, no end in sight -- new agenda -- but because this party remains deeply divided on so many issues, the choice of a vice presidential nominee may be the key unifying factor for the delegates of this convention in much the way Johnson helped Kennedy in 1960 ... Then he's up on his feet, moving to the kitchen through the own house -- the danger to our country is not from some terrorists at large -- terrorists we've helped engender with twenty years of failed foreign policy -- An open cabinet door behind Marco reveals ROWS AND ROWS OF civil liberties, gutting the Bill of Rights, allowing our fear to destroy our democratic ideals -- ... I am not a professional politician. I am not a professional politician ... constitutional protections, our enemies have won. Not. KNOCKING on his door -- it opens, and Secret Service AGENT do, make me stand out there like room service? -- soft curves conceal razor claws and titanium backbone -- 'wrangler' -- helpful Ms. Freeman -- said you were up here practicing your speech. Honestly, I don't understand why you insist upon isolating yourself, people adore you, Raymond, they crave your company and yet here you are, holed up, as if you were some kind of emotionally challenged individual like your father instead of Raymond Prentiss Shaw, a handsome, intelligent, people-loving war hero with a great deal to offer to his party and his country. a question. Your hair is too flat. And that tie. The tie is wrong. RAYMOND No to all the questions you pretend to want to ask -- Something a little less busy. usual back-door political thuggery to shovel me onto the presidential ticket. you were. Did I miss my cue? here if I wasn't -- but not if it means attacking the reputation of a statesman like Thomas Jordan, which I'm sure was your plan. Let democracy run its course, mother. Let the people decide. Ellie stares at him, mouth agape. it was your father speaking -- that dreaded Shaw blood rising -- and the stink of defeat made me nauseous. the honorable Mr. Jordan, despite the shameful way his daughter misled you that summer at the shore. ELLIE somewhat -- but, yes, okay -- I promise, promise I will stay out of it. You have my word. Raymond stares at her. plenty of party conventions ahead of you in which to discover, as your father did, that democracy is an elusive and imperfect science, and the meek do not happily inherit the earth, but simply get eaten by the alpha dogs, chewed up, digested and deposited on the carefully mown parkways of American politics. Raymond rolls his eyes. She ruffles his hair again, heads
One day, you will, I'm sure, tearfully	memorialize me in your acceptance speech. Don't you have a different tie in here? Your grandfather always let me pick his ties. Raymond smooths his hair back down. No response. politician, although I hold, and have been held -- well, hugged -- in elected office -- -- you all know my mother, Senator Eleanor Prentiss Shaw ... A CHORUS of cheers, and appreciative laughter -- he's won father ... the late Senator John Shaw. I've been honored to serve my two terms in Congress. But I also grew up on the Hill. I've seen how the game is played by professionals -- Marco reaches for his steaming cup of coffee, his eyes never bullied, agendas bought and sold -- and, with apologies to my mother, I wish to remain an amateur. I believe democracy is not negotiable. We need to secure tomorrow, today. Ellie shakes her head fondly, and begins to move away as Raymond's speech echoes incoherently through the corridor.
They should be down on their fat white	knees thanking me for saving this party from committing political seppuku. CONGRESSMAN HEALY
You gave them every opportunity to do the	right thing, Senator. No. I gave them one opportunity. And that was unusually generous of me. She pushes through a door, and into -- Jordan is on the ticket. We don't need your blessing, but we'd like it. Before we get started, I'm dying to know: which genius here hatched the scheme of pairing a Sound Bite from Nebraska with a relic who thinks keeping suicide bombers off our busses is unconstitutional? Jordan ticket sits quite well with the American public and --
'Sits quite well' translates into how	many votes?
Your son is largely unknown outside of	New York. His public service, his Congressional record, while commendable, is -- Governor Arthur has agreed to consider Raymond for a cabinet post. A cold silence. Ellie stands -- ELLIE Did we come here to have a discussion? this, or even push the nomination to a second ballot. Even running against this cut-and-fold vice president, with his party's record of abysmal failure at home and abroad, Arthur is still unelectable without help. Consider. The Governor is a corn-belt candidate who -- scratch and sniff -- looks and smells alot like the kind of liberal-labor-intellectual Dukakis was, but without, thank God, the helmet. Assume our intrepid Arthur can carry the Northeast, plus his home ground, and California. We're still dead in the South, and Southwest, where they win by landslides. The mid-central is a toss- up. Tom Jordan actually becomes a liability in Florida because of his Castro-appeasement profile, and in the Carolinas, where he fumbles the military vote over his "terrorism isn't a war it's a social disease" nonsense. room is surreally silent. Ellie spins and moves like a surveys back me up. You're counting on Jordan to help you get the black vote, women, college kids -- my gut instinct says he won't -- and Arthur holding the center -- where he's soft at best. And who's to say the President won't throw troops into another third- world skirmish, pushing his sidekick's approval ratings up into the eighties again, and the campaign off the front pages? UTLY Ellie. points? Three? I can swing that, and you know it. I can swing seven away from you -- more than enough to split the party and -- -- and deny us the White House for four more years? No. Not even you would do that, Senator. You're bluffing. Ellie stares at them. OUTSIDE, SUDDENLY: the marching band its history, gentlemen. Not just from terrorist organizations both outside and within our borders, but from covert alliances of disaffected nations so terrified of winding up on our shit list they believe the only way to protect themselves is to hit us with everything they can find before we get around to them. Am I the only one in this room paying attention to the NSA reports? We are on the brink of nuclear cataclysm, on our own soil, while our policies remain shackled by Jordan-style One Worlders who insist that human beings are essentially Good ... and that Power is something shameful, and Evil. Make no mistake, the people of this great country are frightened. They know what's coming. They can feel it. And we can shovel them the same old shit and call it sugar, or arm them, with a young, vibrant, populist congressman, a war hero with heart -- forged by enemy fire, in the desert, in the dark, when American lives hung in the balance. name of the next vice president of these United States, RAYMOND SHAAAWWWWWW --! Happy bedlam. -- like a long shot catching the favorite on the back stretch of the Derby ... A STACCATO FLURRY OF IMAGES -- Raymond and his mother, newsTV50B fabled Prentiss family dynasty -- grandson of legendary industrialist and diplomat Tyler Prentiss, son of controversial Senator Eleanor Prentiss Shaw, who took over the seat vacated by her husband, the esteemed John Shaw, when he died tragically over twenty years ago. Marco taking it all in -- enigma: millionaire Harvard honors student who enlists in the military -- INTERCUT: NEWS FILE FOOTAGE of Raymond's personal history: which he was entitled. The Medal of Honor winner beloved by the men of the 'Lost Patrol' he saved from an enemy ambush, and then guided back across the open desert to safety -- Sgt. Shaw? Hell, he's probably the kindest, bravest, warmest, most selfless human being I've ever known. Marco reacts to the image of Melvin from ten years ago: 'selfless' 'ever known') -- as if he knows it by heart -- public service after Desert Storm ... PUSH IN on Marco. His eyes distant, glazed -- tranced: genetics, which has, literally -- through genome-level intervention, from that fragile, fickle, vulnerable fruit one must struggle to simply nurture to maturity -- -- the supertomato slowly bisects itself -- opening, oozing seen before. categorically superior individual in every conceivable way -- -- moving through MARCO'S DREAMSCAPE -- where the MYSTERIOUS ARABIC WOMAN from 52 MYSTERIOUS WOMAN disease, over-ripening and systemic failure -- while, at the same time, fiercely heat and water tolerant -- IMPRESSIONS of soldiers -- MEMBERS of Marco's squad -- flak We hear a SANDSTORM raging outside, causing LONG DRAPERIES frontal lobe -- nevertheless retaining a sweet, juicy plumpness reminiscent of the finest English Beefsteak or Italian Plum. IMPRESSIONS of the American Flag. IMPRESSIONS of SGT.
Those of you with ties to the	Intelligence community may recall the CIA's misguided MK-ULTRA program, the KGB's Novichok research, and similar half- assed ventures in Great Britain and China -- under the lay term of 'mind control.' foil on their heads offer sad proof of the failure of those endeavors. She smiles, creepy, puts a hand on Raymond's shoulder -- ball game. ... and the women's shrill zaghareet PEAKS -- your patrol to command headquarters, what will be among the first duties you will undertake? ON MARCO all rigged up with his wires -- 56 Medal of Honor, ma'am. He saved our lives, terminated the enemy and led us across the desert to safety. Now the dreamscape visuals seem REAR-PROJECTED on luminous, casualties? ... the DREAM SOUNDS (wind, fabric, women chanting) emanate ... IMPRESSION of an OLD MAN shaking a percussive gourd, ... IMPRESSIONS of the squad all rigged up like Marco, with A collection of remote cameras on scaffolding and tripods clinically-induced functional fugue state. Hyperdelusional that they've been bivouacked in a small caravansary to wait out a sandstorm. Marco blinks: sees the mysterious Arabic woman dressed in A simple Pavlovian parlor trick. SNAPPING of fabric, the wind gets louder.
Our Candidate's course of treatment will,	of course, involve considerably more sophisticated intervention over a sustained time period, to ensure that a stable mechanism is irrevocably in place. We employ a kind of neurocellular conversion. Psychological abreaction through genomic repurposing. "But Dr. Noyle, all the literature -- all the literature says you cannot make an individual act against his deepest moral nature -- or his own self interest." Hmmm. Let's see. Sgt. Shaw. Ever killed anyone? IMPRESSIONS of RAYMOND -- hyper-alert -- frighteningly NOYLE
Brilliant. Casualty time.	Raymond's wires and tubes float with him as he circles, IMPRESSION of Raymond thrusting a plastic bag over Mavole's -- Raymond's hands twist it TIGHTLY -- Mavole's limbs in PFC. BOBBY BAKER -- intent upon Raymond's killing of Mavole, any task, Raymond has already forgotten that he has ever been involved in it. RAYMOND SHAW -- all business -- focused and purposeful -- ... Wisconsin makes it official. Raymond Shaw is the vice-presidential nominee ...
Yes sir.	No sir. Beat. Howard looks up at Marco. I'm not sharp -- dream, sir. have an unexpected encounter with a member of your Gulf War recon team, Al Melvin, who mentions some dreams he's been having -- -- and suddenly your own bad dreams come charging back. Made worse by your chronic fear of them. Add in all the recent campaign news about Congressman Shaw, which is obviously rekindling your feelings of guilt and jealousy -- the news from the convention? Marco shrugs. LT. COL. HOWARD
Yes.	Glad for him. He deserves it. Raymond Shaw is probably the kindest, bravest, warmest -- a beat -- says nothing. Holding back what he's thinking.
Look, we've been over this a million	times. Until you forgive yourself for what happened that night in Kuwait, the loss of your men -- for what you did, for what you didn't do ... reaction from Marco. The Lt. Colonel sighs. Intelligence.
Then for God's sake, Ben, go back on your	meds. And stay on them, this time. Get some sleep. I'll see you in two weeks. Marco starts to get up -- gotta have a babysitter. getting into fist-fights with the Navy guys. The old generals laugh, appreciate this. Marco stops -- on the no host bar. MARCO troops, sacrificed on behalf of a disastrous foreign policy which has only served to galvanize our enemies -- AN INSTANT Ellie and Marco lock eyes -- then the crowd I mean -- that's supposed to be the whole point of this great country, isn't it? That everybody matters. Not just the people at this party -- no offense -- but the people who can't afford to be here. Raymond -- -- sorry to interrupt -- she's not. Slipping her arm through his and steering
You must learn not to let yourself get	cornered by the bottom-feeders. ELLIE top or bottom, you know that. join a lively group of corporate heavyweights. DAVID
Hello Mark.	greets Whiting with a fondness she reserves for old grandad would be so goddamn proud of you. following flows, overlapping, easy: Manchurian Global -- Director. Policy Caucus. They're desperate to be of service to you, Raymond. flashes a dazzling Kennedyesque smile, as the men monopoly. market share and potential of a company.
Or a country.	their shared, collegial laughter --
Every great civilization has been	anchored by a great Navy. for some raghead with a rocket launcher to put a hole in your bucket. laughs deliberately, trying to diffuse the tension. If you can't behave yourselves, Generals, we're gonna spend the rest of the day watching the Orioles game back at the hotel. Raymond parades past, with his Secret Service
Congressman -- Sergeant Shaw --	turning, but not stopping -- MARCO Hello Captain. I need to talk to you. But he keeps walking -- -- Marco frowns, watches Raymond weave through the crowd in order to destroy my vice presidential bid so that -- reflected limelight from your son -- Tom, please, just because the party felt a younger, more dynamic man could help the ticket, I don't think it's fair for you to single me out and -- Eleanor, that when I think of you, I actually fear for this country. Raymond is nothing. A riddle. A wild card at worst. But you, you are the smiler who wraps her dagger in the cloak of the flag and waits for her chance to strike. Which I pray will never come. wheels away -- many years -- I've been married and divorced -- great, really -- I see that you have -- congratulations -- mean ... Jocie starts to say something, is at a loss for words -- -- wondering -- how it might have turned out, you know, between us, if -- Raymond -- people can't rewrite their lives -- girl since we ... stopped seeing each other -- doesn't that say something to you? person on earth, and it breaks my heart. Raymond is staggered -- doesn't know what to say -- campaign. She hurries to a waiting limo -- her father's already inside her, but -- turns --
What?	slides in front of him with a disarming grin. ask you -- starts to move away, but Marco grabs his arm -- Corporal Melvin? yanks his arm away -- extremely disturbed about what happened to us, on the recon patrol, back in Kuwait -- Marco's eyebrows go up. secret service agent, ANDERSON slips himself rules. COLONEL GARRET We are: It isn't so much what he said, or didn't say -- but his demeanor, his attitude. Sir, I overheard an exchange he -- I think you hoped Congressman Shaw would say, "yes, Major, I've had those same dreams. Tomatoes and sandstorms. You're not nuts, there's some crazy shit going down here." Marco says nothing. before, yes? what you're saying, and I want to do this through the proper channels. I've had a dozen years of experts telling me I've got Gulf War Syndrome, or a stress disorder. Twelve years being a good soldier, denying what every nerve ending in my body tells me is more real than not. One dream, over and over. Not variations on a dream, the same one, night after night after night --
-- Your guilt and your jealousy require	you to construct this ... elaborate fiction, so that you -- the desert, ten years ago. Not what we thought it was. And it happened on my watch.
Have you contacted any other members of	the unit besides Shaw and Melvin? Asked them about the dreams? Owens died of cancer in '97. Villalobos, a car crash. Atkins committed suicide. Jamison was at the Pentagon, 9-11, body never recovered. Wilson I'm still trying to track down. and Howard trade looks. Congressman Shaw, not yet, but Al Melvin, it's a phone call, a quick q&a; -- look at his notebooks, hear what he's been dreaming -- and either he will support the credibility of what I'm saying, or he won't. And I'll shut up. Major? That you misrepresented -- falsified -- what happened In Kuwait? About the Medal of Honor? In effect, committed perjury. -- No, no, I'm sorry -- you're saying an entire squad of U.S. Army soldiers was hypnotized into believing that Raymond Shaw deserved the Medal of Honor. And somehow you're the only one who knows the truth. Marco looks down at his hands. COLONEL GARRET Congressman Shaw. That is an order. Beat. Marco stands up, to leave, but --
Major, do you ever take a step back and	consider why you've remained at rank for all these years? Missed Bosnia, Afghanistan, Iraqi Freedom. While men of lesser promise and inferior talent have enjoyed the fruits of those campaigns and moved beyond you? Sierra Leone, new terrorist alliances forming in many parts of Asia and South America -- we can't simply, suddenly relinquish our commitment to world leaders who have stood by us. Hello, Victor? Marco. How's it goin'? Public affairs sucks, my friend. I miss you guys. Listen, favor: guy from my old unit, Melvin, Alfred R. -- I need an ... yeah, go ahead. Holding, Marco studies the image of Raymond. in a small American town, is standing in her kitchen -- she's got her medicine bottle in one hand, she's opening the refrigerator with the other. And she's thinking: I can pay for my medicine, or I can pay for my dinner. I can't do both. In America. In America, our mothers and grandmothers shouldn't have to worry about that. VOICE on the other end of Marco's call, but he's slow to Yeah, yeah. I'm here ... As he starts to write an address -- chasms that we need to bridge ... THE SIDE OF A BUS with a HUGE SKIN of Gov. Arthur and MARCO -- crosses the street, walks along a row of between government and people -- -- the area is desolate, depopulated, an economic wasteland. of feeling safe ... Dontcha love this guy? Nothing. He looks at his watch, turns, walks back down the at the door ... the fox is in the henhouse ... the weasel is ... the weasel is ... They take his room keycard from him, open the door -- Are Friends. -- returning to the door and handing Raymond his keycard. He closes the door after them. Breathes out. Glances at RAYMOND Grumpy. I thought you were magnificent tonight. So do all the network campaign experts. "Presidential" was a word they used. Raymond's second line flashes with another call.
This compassionate vigilance thing is	working quite well for you. I might have to convert. Raymond punches a button and puts his mother on HOLD. Sergeant Shaw? Who is this? on RAYMOND'S EAR --
Sergeant Raymond Shaw?	Raymond's puzzled. Cocks his head, eyes searching on RAYMOND'S EYE -- Raymond's senses appear to QUICKEN NOW, as the LIGHTING Yes. everything is brighter, sharper, more luminous -- more
Listen:	Enter the bathroom, and go to the closet there. THE PHONE The man gestures Raymond through the closet passageway -- He's entered some kind of portable, surreal operating The man who is obviously in charge here, starts a digital
Brilliant.	We have twenty minutes for our little check up from the neck up. MARCO did it ... Yeah, I know. I know. Listen, Mrs. Wilson -- can you tell me if Nathan was ever -- preoccupied -- with his experience in Kuwait? Did he ever mention dreams or nightmares ... about what happened ... the firefight, afterward ... -- uh-huh. Sure. No, I understand. Thank you for -- Dial tone. He hangs up. Exhales. Army's got me running statistics on stress disorders, I'm trying to gather information on my old squad members ... yes sir -- -- and plunges precisely and effortlessly through Raymond's NOYLE appears to be in flawless working condition. Raymond can you remember the deaths of Mavole and Baker? The LCD SCREENS show activity in areas of Raymond's brain. Still nothing. He checks the hallway, takes an Army utility ... Marco has a PENLIGHT -- he turns it on, sweeps in front THE ROOM -- stacked floor to ceiling with old newspapers, Marco picks up a notebook. Moves to a desk and sits. Opens crossed out, never right. "The recon ends without incident, and we are heading back to forward command..." ... we're heading back to forward command. The night is clear. Stars but no moon -- Marco closes the book, opens another journal. Same drawings. Same title page. Same cramped writing, that forces with helicopter support. In the ensuing firefight, Bobby Baker gets himself separated to the left. Mavole goes after him ...
... An incoming mortar shell kills both	of them instantly, before I am able to -- retelling: -- instantly before Sergeant Shaw is able to locate and eliminate the source of the ordnance ... ... locate and eliminate the source of -- -- and A DRAWING OF A MAN WHO MIGHT BE MARCO, unfinished, much more -- dominated by tormented, repeated images of Raymond Shaw -- -- Marco is stunned -- PUSHING IN -- as a painstakingly rendered DRAWING OF RAYMOND Is this seat taken? Nothing. An empty seat opposite him. Laurent was a dream. Marco jumps -- looks. The pretty woman is sitting down state anyway. staring at her, trying to figure out -- wondering where, we, you know -- and right at the check-out stand, "paper or plastic," that's me. I see you all the time. Bennett Marco. Checks from the First National Bank, and you always put your spare change into the March of Dimes thing. Romance novels, instant noodles, No-Doz and tomatoes. Anyway, I'm on vacation, holiday in the City and so forth, I saw you sitting here ... I thought, okay, girl -- it's now or never. politics now. We've kinda lost touch. What's your name? all. can call me Jenny. I've always liked the Rosie part better. Eugenie is, well, fragile. said it was Eugenie. fragile. At the time. Beat. Their eyes lock. Marco blinks -- -- and LURCHING toward the back of the train, nearly losing THE PILLS scatter onto the floor -- -- Marco's DOWN ON HIS KNEES, struggling to gather the pills looks up at her blankly. She takes the vial, caps it, head -- -- nothing's ... I wish I smoked.
It's way overrated.	stare at each other. Then: face, take my pill, and get myself together. ducks into the bathroom and shuts the door. KNOCKING at the door, a pass-key rattling in it -- minutes. I thought you'd fallen off. Marco stares at Rosie. Twenty minutes? The train SHUDDERS you somewhere? MARCO
No.	Beat. My cell phone, in case you -- you know. I like to say it the old way -- can you remember the number, or should I write it on your chest with a sharpie? I'll remember. Beat.
What?	Marco feels his shirt -- soaked. Long beat. She reaches freshened up? Cleveland with the road company of 'Mamma Mia.' There's ... a view of the park ... if you go out on the fire escape and kinda ... tilt your head ... Marco puts down the suitcases and waits in the middle of the get nervous. MARCO Another awkward beat. She stands there. Studying him. Catches himself. That's just how Melvin said it. Beat. long time, Rosie. Beat. Rosie smiles at him. worked. Ben? there? Ben, what's going on -- are you okay --? Marco finds a razor blade -- twisting it clumsily in his Just for a sec. You're scaring me. Ben --? Rosie's PUSHING against the door, trying to force it open. 107 -- and the razor in his hand -- she pushes him away -- -- and down the drain -- Marco twists the faucet off, and -- the trap falls to the floor, disgorging soap chips, slimy he wants. It's -- MARCO -- rests his head on the cool tile, eyes far away. Rosie just stares at him. You didn't. You didn't see it.
See what?	Marco closes his eyes. ROSIE paranoid top ten list. Some wicked shit got sprayed on you guys during Desert Storm. Besides all the depleted uranium, I mean ... He stops, unlocks a door, and they go -- who swear that they see only in tertiary colors now -- their cortical block if they get too close to a Con-Ed transformer. MARCO has known Marco too long, and too well, not to take him implantable I.D. thing -- you could imbed it under the skin, then scan it like a bar code for medical emergency information, blood-type, DNA. Pentagon ordered up half a million, and stuck about five thousand experimentally into high-risk soldiers and infantry. But the scanners proved skittish and field hospitals hated 'em, so the whole deal got eighty-sixed and forgotten. How'd you find me? yellow pages -- there was a full page ad.
Ha ha.	stares down into a big pit. Among the racks of
You seriously believe somebody's messed	with your mother board. Macedonian debacle. Now I got this little grant from Wal-Mart. war, in Kuwait ... feel dreamlike to me. And my dreams? About what happened? Feel as real as you and me, here, right now. Delp just waits. the line, I've been ... brainwashed. Or something. You know? All scrambled up. Religion, advertising, television. Politics. We accept what's normal because we're told it's normal and we crave normalcy. Hell, look at the Germans under Hitler. Disco, in the seventies. And if you're really worried about somebody imbedding electric probes and computer chips in your brain to make you do things -- it's horseshit, man. Turns out Pavlov had it right from the getgo. Dogs and all. A little ECT and sleep deprivation will do the trick for a fraction of the price. Ask the Uzbeks. And you would remember it. What if all this is the fucking dream and you're still back in Kuwait? Reality is consensual, man. You just gotta prove it up. Or play it out. Arthur oppose deploying troops in Indonesia? hands. allegation that a nuclear hurting your campaign? attack on this country from a secret alliance of rogue states is certain within two years? second guess my mother. I'm just surprised the rest of you haven't. Heads turning to find Marco, folder under his arm -- strange MORE QUESTIONS lobbed out, overlapping, but Raymond ignores I still visit them -- and Baker's mom -- when I can. Do you keep up with anybody from the unit besides Al Melvin? me. I didn't. I asked you about your dreams. At the fundraiser -- why did you say you needed to talk to me? Mr. Shaw, excuse me -- they want to know if you'll do an interview with Larry King at six.
No.	What do you want from me, Captain? He looks at Marco -- now. And this is as private as it gets for me anymore, so ... Beat. He waits. Anderson staring at Marco. the men in our unit have been having. the night our patrol was attacked -- RPG incoming. Mortar fire, we're ambushed. Total chaos. I can't locate Baker or Mavole. You're knocked unconscious -- I find you and pull you to safety and then -- -- Yeah, that's how I remember it, too. But I dream something else. The limo pulls to a curb -- -- You know. Raymond steps just outside the entrance to his office.
Saving everybody?	PEDESTRIANS pass between them on the crowded sidewalk. MARCO reaches into his folder, pulls out one of Melvin's accidentally -- -- Melvin made drawings, he wrote down what he dreamed, this is one of his notebooks -- it's all in here. and Raymond's staring at the notebook without taking it, Maybe you should ... see somebody -- talk to somebody who specializes in this kind of thing -- which is exactly what Melvin said to him. nods again, numb, makes a vague resigned gesture. jams the notebook back into his folder, starts to walk Captain -- -- Major. Ben. stops, turns. you did. them, either. So it was okay. And, anyway, I remember what we did in Kuwait, I remember it perfectly. But now that you mention it, I don't remember doing it ... exactly. Now he picks up the dream book. Marco watches. Raymond absurd campaign, the sordid world of politics, my whole public life and persona -- sometimes, occasionally, for an instant, the fog clears and I look and I think, what am I doing? I mean, what the fuck am I doing? Posing and grinning like a goddamn sock puppet, shaking hands with total strangers who must be blind if What my mother has made me. looks steadily at Marco ... who nods, interested: but not a Shaw, God forbid -- I was molded by cold hard hands, every detail of my existence preordained. Can you even imagine, Ben, how it would feel never to have a say in what your life would be? I was twenty years old before I had a friend -- no, worse, a girlfriend -- well, almost -- but, yes, a friend, or I thought so -- outside my mother's circle of approved encounters -- and it didn't -- she wouldn't -- precipitating my one act of rebellion, storming off and enlisting -- -- in the Army. Which, ironically, only served ultimately to pad my gilded Prentiss resume. You know: "fluent in five languages, Phi Beta Kappa, Congressional Medal of Honor, blah blah blah." And after the war I came back to her. And the family legacy. This. Mother calls it, "fulfilling my Manifest Prentiss Destiny." happened?
What?	startled, Raymond's reverie is broken. His eyes You know, the truth is, I hate it. I've always despised it. Which? little people. Your pitiful jealousy -- MARCO It's like this. It's as if I know will happen, Ben, but I never get to part where I feel that it actually happen. But I think that's probably normal.
you ever talk to anybody about this	discrepancy? who love and adore me for their pathetically unimportant -- company excluded -- asses? we can go together, tomorrow. You them what you just told me, you do remember, what you "exactly" remember, about Kuwait, 'em run some tests on you -- that. it yesterday. Maybe they put one you. put anything in me. x-ray -- we can check it right now -- moves toward him, Raymond backs away -- do, but -- election. bump. not -- There's nothing there! LUNGES at Raymond -- they fall, together, over the toe boots, a couple of cable cutters and a chainsaw, and they went to town! Neurons got wasted, circuits rewired, brain cells obliterated -- at the door: You don't -- you can't CONCEIVE what they did to you -- and you're worried about some lame-ass reporters!? where Marco (stronger, better-trained) wraps Raymond in a MARCO
If I'm wrong they can put me the fuck	away -- Anderson and other agents SWARM Marco -- there's blood He bit him. Sir, did he bite you? MARCO -- shoved to the floor -- twisted -- handcuffed -- RAYMOND -- his hand goes to his back -- his eyes LOCK with
No. That'd be political suicide. Of	course not. I want you to help him. said I would.
Mother. Look. My campaign people are	getting a restraining order, he's going on all the security watch-lists -- but I won't lock him up. I'm not pressing charges. just complicated and I don't want to talk about it, I want to get back to the campaign and focus on -- soldier and ... my friend. And if his slim hold on sanity requires that I tolerate his delusions until he can get help, I'll do it. It doesn't diminish me. And I'm not afraid of him. humanity and everything. I've never projected humanity. "round up all the towelheads and throw hand. That was a joke, you dreadful boy. A BUSBOY delivers Ellie her meal: a thick steak stuffed with She starts to cut meat into child-like, bite-sized pieces Doesn't it look yummy? food could there possibly be a more vulgar dish?
And eating it is an absolute sexual	experience. Try some. Ellie stops, sighs, puts her fork down and reaches for the about your friend? Ellie finds two thick files and plops them down, as there. Across from him are three impatient FBI AGENTS (RAMIREZ, Marco hesitates -- looks to Lt. Col. Howard, who sits A lone woman, SPECIAL AGENT VOLK, sits in a distant corner his apartment. Did your people check out his place --?
