CHARACTER	DIALOGUE
NEWSCASTER (V.O.)	Prime Minister Bani-Sadr today re- stated demands for the hostages' release... He enters the front doors and crosses the famous EMBLEM He moves past the STARS ON THE WALL, signifying fallen A young Tom Brokaw in a yellow, sleeveless sweater and Week ten of a hostage I'm so afraid that I won't crisis that seems without see him again. That he after the release of some there, because everything -- armed guard have many losing hope -- Under these images we hear an undulating drone -- the
PRESIDENT CARTER (V.O.)	The United States shall not purchase oil from Iran. Iranian assets shall be frozen and the U.S. shall engage in a forceful campaign of international diplomacy against the Iranians... Ten weeks State's sitting on this?
O'DONNELL	The six of them went out a back exit. Brits turned them away, Kiwis turned them away. The Canadians took them in. They've been there since. O'Donnell hands Mendez pages with STAFF PHOTOGRAPHS of
O'DONNELL	Traffic calls them The Houseguests. Haven't left the Canadian ambassador's house since it happened.
MENDEZ	Compromised?
O'DONNELL	Just a matter of time. We've got Revolutionary Guards going door-to- door like Jehovah's Witnesses, looking for escapees. They're out for blood, Tony. Half of them think Khomeini's been too lenient with the ones in the embassy. Walking out of his office, Mendez following.
MENDEZ	White House?
O'DONNELL	Carter's shitting enough bricks to build the pyramids. He wants the six of them out.
MENDEZ	Who else knows?
O'DONNELL	Just the families. Meanwhile, some genius in the embassy was keeping a mug book of everybody who worked there.
MENDEZ	Jesus Christ.
O'DONNELL	We think it got shredded before they got in, but the fuckers have sweat-shop kids in there re- assembling the shreds.
O'DONNELL	They're gonna make an example of the ones who escaped. Standing- room-only for beheadings in the square.
MENDEZ	Who's handling? They walk through a door and out of the Pit.
O'DONNELL	State's coordinating in-house.
MENDEZ	They don't do exfils.
O'DONNELL	They do now. They want to run it by us, strictly as consultants. Off his look.
O'DONNELL	Engell's saying it's lose-lose. These people die, they die badly. Publicly. State wants the blame, he'll give it to them.
MENDEZ	Then why's he want me?
O'DONNELL	So he can tell State he ran it by his best exfil guy. They stop in front of a conference room. Jack looks at
O'DONNELL	Tony. This isn't the kind of meeting where you talk. Other CIA Operations OFFICERS and ANALYSTS sit in
ENGELL	Okay. This is Bob Pender from State O.S. He's been talking to Morgan at ExtAff. GENCO, a State Department Assistant, removes a drape from
PENDER	Mark and Cora Lijek, 29 and 25. He's a consular officer and she's an assistant. Newlyweds. They just got there a couple of months ago. No language skills or in- country knowledge. Henry Lee Schatz. Agricultural attache from Idaho. He was there to sell U.S. tractors to Iranian agro. Hid out with the Swedes during the takeover then made his way to join the others with the Canadians. J Stafford. Late twenties. He's smart and a climber. Speaks Farsi. Arranged the hire of his wife Kathy --
BATES	Understaffed so the faculty wives were the typing pool. That gs without comment in this room of men.
PENDER	Bob Anders. Senior consular officer, oldest of the group. Most likely to be group leader. So.
PENDER (CONT'D)	What we like for this are bicycles. We've identified backroads from the Shemiran district -- a couple of rat lines through the mountains to the crossing at Tabriz. Cars are off the table because of the roadblocks. Pender nods to Bates, who gs to a map, indicating the
BATES	We wait till the weather clears up then we deliver six bikes and provide maps to the Turkish border.
PENDER	We have intelligence they can ride bicycles. Or we're prepared to send in somebody to teach them. The professional spies shifting at the stupidity of it.
MENDEZ	You can send in training wheels and wait at the border with Gatorade. Attention turns to Mendez. O'Donnell shifts. Engell,
MENDEZ	It's 300 miles to the Turkish crossings. They'd need a support crew behind them with a tire pump.
ENGELL PENDER	We've only been asked to sharpshoot this, State's handling the op.
O'DONNELL	Tony's an exfil spesh. He got a lot of the shah's people out after the fall. If these people can read OR add, any minute they're gonna figure out they're six short of a full deck. It's winter. You wanna wait around for a nice spring day for bike rides? The only way out's through the airport. You build them new identities, a Moses gs in, takes them out on a commercial flight.
BATES ENGELL	We're exploring that They wouldn't clear airport option. control. Komiteh own the place.
BATES	They would pose as reporters. The government issued 70-something -- Jumping in--MARIO MALINOV, 30s, an ambitious Bulgarian
BATES MALINOV	-- visas for American 74. journalists.
MALINOV	And the Revolutionary Guards keep them on 74 leashes.
MENDEZ	They get caught with journalist creds, you've got Peter Jennings with a noose around his neck in an hour. PAUL LAMONT, late 20s, a Master's from the Woodrow Wilson
LAMONT	World Noose Tonight. Pender looks at Bates, who is trying to impress his boss.
BATES	North American accents give us limited options. So we get the Canadians to issue them passports...
GENCO	English teachers from the international school. Tested model. It's worked before.
MENDEZ	The school was shut eight months ago. Bates, meanwhile, removing a binder from his accordion
BATES	So do-gooders. They're six Canadians who've been over there inspecting crops. Making sure the kids get enough to eat. Get them creds for an AG NGO -- But he's already lost Mendez, who is going through a
BATES MALINOV	A Feed the Children thing -- These kids are black. starving kids --
LAMONT GENCO	Are there starving kids in We can get ethnically Iran? appropriate kids.
PENDER ROSSI	I'm sure there's skinny A logo with... seeds. kids... Seeds of Hope'... Mendez holds a page from the newspaper up to Pender.
MENDEZ	What do you see in the picture, sir? A beat. Pender dsn't like this, but he'll play.
PENDER	Tehran.
MENDEZ	What's on the ground?
PENDER	Snow.
MENDEZ	So what crops are the do-gooders inspecting under Frosty? Pender shifts.
MENDEZ	Exfils are like abortions. You don't wanna need one, but when you do, you don't do it yourself. The meeting is breaking up. Pender, followed by Bates, You have a better plan? Mendez dsn't respond.
ENGELL	Get one. At dinner around a dining room table: the SIX
TAYLOR	-- Martin was the worst one. Martin the Maximo King --
PAT TAYLOR	-- he looked like a cartoon witch doctor, bone through his nose, so she asked to take her picture with
HIM --	J Stafford, keeping to himself.
KATHY STAFFORD	You okay?
CORA LIJEK	-- if your family's hungry, you don't want to hear about international law --
MARK LIJEK CORA LIJEK	And she's off! Defending Not defending. Explaining.
MARK LIJEK	Same thing. The sound of a fork on a glass. Ken Taylor is standing
TAYLOR	I read today that Tehran was voted the second most desirable city in the world to live in. Everywhere else tied for first. To getting through ten weeks. To our guests.
LEE SCHATZ	Our hosts. Mr. Ambassador...
BOB ANDERS CORA LIJEK	Hear, hear... And Mrs. But the liquid in their wine glasses is beginning to
TAYLOR	You should get into the crawl space.
NEWSCASTER (V.O.)	The White House Christmas tree was taken down today after never having been lit, as the cruel stalemate in Iran continues. This is a --
69 MONTAGE 69	that jumps around the world -- scenes of our principals Today, a clear threat to place the remaining 50 Americans on trial as spies.
J STAFFORD	Kathy dsn't want to go down again.
BOB ANDERS J STAFFORD	Jesus Christ -- She's claustrophobic. Those who remain here are spies. They will be treated as spies who have interfered with the sovereignty of the people of Iran.
MARK LIJEK J STAFFORD	You're putting us all at They're not going to come risk -- into the house.
LEE SCHATZ BOB ANDERS	be. G'head. Put flowers in their gun barrels -- SAHAR, housekeeper, is visible here cleaning up after If Carter ds not send back the Shah, it is possible that they will be tried and if they are tried, who knows what will happen.
RON MILLER (V.O.)	So, like the government in Washington, the people in Pecatonica are grappling for solutions. JACK STROUP, Vietnam vet, red beard, a cap with the
STROUP (V.O.)	Even in our little community here, people are drawn up, they're tense. pieces shreds together to form the words: U.S. Our young people have taken over this nest of corruption. America can't do a damn thing about it -- Rage at an anti-Iran protest in front of the White House.
STROUP (V.O.)	I'm like that guy screamin' in that movie-program Network, y'know? I've had it. And if need be, I'll bear arms again. The trapdoor closes and the crawlspace gs COMPLETELY And that's the way it is, on this, the 70th day of captivity for the American hostages in Iran. Mendez is watching Cronkite on a small television in his He changes the channel and finds a GOOFY SEVENTIES
IAN	Hello.
MENDEZ (V.O.)	Buddy-man.
IAN	Mom's asleep.
MENDEZ	You do homework tonight?
IAN	Yeah.
MENDEZ	What was it? But Tony can hear a television soundtrack with ominous
MENDEZ	What do I hear? Battle for Planet of the Apes.' Am I in trouble? A beat.
MENDEZ	What channel?
IAN	Nine. 81 Mendez turns on his living room television to the three- 81
MENDEZ	Catch me up. Tony listens, staring ahead at the TV . A desert The apes walk into the ruins of what was once a great This is the hell my forefathers used to speak about. (Etc.)
ON TONY	staring at the movie. Wheels turning in his head.
SPACE NURSE	My creation... My creation... The Minotaur lifts his head, KNOCKS into the Nurse. What the fuck, Brian? Cut! A bell. WIDER REVEALS that we're on a...
A.D.	John Chambers. John Chambers make- up...
A.D.	He says the Minotaur's prosthetic is too tight so he can't act.
CHAMBERS	If he could act he wouldn't be playing the Minotaur. He smiles and waves at the Minotaur and begins to work on A P.A. approaches, carrying a PHONE on a long cord.
P.A.	Mr. Chambers. Who is it?
P.A.	Kevin Harkins? Chambers gives the kid a look, takes the phone from him
CHAMBERS	Hey, Tony.
O'DONNELL	Is he coming? Engell nods for the door to be shut. Okay. Our N.E. put together a work-up. David.
MARMOR	They would pose as teachers from the international school.
PENDER	We went through all that -- it's boarded up -- O'Donnell looking at the clock.
MARMOR	Suppose the airport guards don't know that --
PENDER	Suppose. Suppose Heckle and Jeckle go over and save them -- The door swings open.
MENDEZ	Hi. Sorry. Hi.
O'DONNELL	Have a seat, Tony. He dsn't. There's an energy in him we haven't seen before.
MENDEZ	They're a Canadian film crew on a location scout for a science fiction movie -- A shift in the room.
MENDEZ	Star Wars, Star Trek. They need an exotic place to shoot. We put it out -- the Canadian producers put it out -- that they're looking at Turkey, Egypt, whatever. Then we go to the consulate and say we wanna look at Iran. I fly in there and we fly out together as a film crew. Done. In an exfiltration, flamboyant cover identities should be avoided, as it increases
MENDEZ	This is more plausible than foreigners who want to go to school in Iran --
ENGELL	So you're going to wake up tomorrow in the movie business? We have credentials for --
MENDEZ	I've got a contact in L.A. Chambers. John Chambers. He's a Hollywood prosthetics guy, ds contracting work for us on the side. If I go see him, he'll set us up. A couple days to make it look real. Mendez and O'Donnell turn their eyes on Pender, who is
PENDER	Remind me who you are again?
IF YOU USE! DO UNTO OTHERS.	O'Donnell approaches, quietly stands behind him, smoking
O'DONNELL	We want you to go to L.A. If you can make the movie thing credible, we'll take it to the Director. Don't fuck up. The whole country's watching you. They just don't know it. A Komiteh drags away a MAN in his forties while the man's From ACROSS THE STREET, an IRANIAN WOMAN, 20s, watches. Lee Schatz and Bob Anders play poker in a room decorated
LEE SCHATZ	50 caliber?
BOB ANDERS	Mmm. 50, 35.
NIGHT	Pat Taylor helps THE SAME WOMAN we just saw, SAHAR, 20s,
SAHAR	Your friends from Canada, ma'am. All this time. They never go out. A significant moment of eye contact. Then Sahar gs
J STAFFORD	You've washed them three times. He puts his arm on her shoulder. She keeps scrubbing.
PAT TAYLOR	Sahar knows.
MENDEZ	What are you shooting?
CHAMBERS	A monster movie.
MENDEZ	Any good?
CHAMBERS	The target audience will hate it.
MENDEZ	Who's the target audience?
CHAMBERS	People with eyes. Talk to me.
MENDEZ	It's an exfil.
CHAMBERS	From where?
MENDEZ	Worst place you can think of.
CHAMBERS	Universal City. Mendez picks up a Newsweek magazine under a can of Tab on
CHAMBERS	How you getting in the embassy?
MENDEZ	Six got away. They're hiding in the city. I'm going over to get them.
CHAMBERS	What am I making?
MENDEZ	I need you to help me make a fake movie.
CHAMBERS	You've come to the right place.
MENDEZ	I need to set up a production company and build a cover around making a movie.
CHAMBERS	That we're not going to make.
MENDEZ	No.
CHAMBERS	You want to go around Hollywood acting like you're an important person in the movie business.
MENDEZ	That's right.
CHAMBERS	But you don't want to actually do anything.
MENDEZ	No.
CHAMBERS	You'll fit right in. ARGO - Final 36.
CHAMBERS	This one's got an M.A. in English. She should be your screenwriter. Sometimes they go on scouts cause they want the free meals. This guy's the director.
MENDEZ	Can you teach a guy how to be a director in a day?
CHAMBERS	You can teach a rhesus monkey to be a director in a day. Look, if you're gonna do it, you've got to do it. The Khomaniacs are fruit loops, but they have cousins selling eight tracks and prayer rugs on La Brea. You can't build cover stories around a movie that dsn't exist. You need a script. You need a producer.
MENDEZ	I'm the producer.
CHAMBERS	No, you're not. Associate' at best. If it's a twenty-million dollar Star Wars rip-off, you need somebody who's a somebody to put his name on it. Here we see some AUTOGRAPHED 70s CELEBRITY 8X10s hanging The waiter brings a bill.
CHAMBERS	Somebody respectable. With credits. Who we can trust with classified information. Who'll produce a fake movie. For free.
SIEGEL (V.O.)	Yeah, come in. I only got a couple minutes. I'm getting a lifetime achievement award tonight.
CHAMBERS	Mazel tov, Lester.
SIEGEL	Aaah, I'd rather stay home and count the wrinkles on my dog's balls. These fuckin' things are like getting measured for your coffin. He don't look so good. Let's give him an honorary award.' A little experiment. You be me hearing you. The TV we're watching sits in a room with a couple of Six people in the middle of a city of, what, four million -- ON TV, a wild-eyed woman in the crowd (in one of the most
SIEGEL	-- who chant Death to America' all the livelong day. You wanna set up a picture in a week. Lie to a whole town of people who lie for a living. Have Double-O-Seven here sneak into a country that wants CIA blood with their breakfast cereal. Duck Iranian intelligence. Then walk the Brady Bunch out of the most watched city in the world...
MENDEZ	... and past a hundred Komiteh at the airport.
SIEGEL	Look, I wanna help you but... In the Army, we did suicide missions that had better odds. So lemme hit it again for the cheap seats:
NO.	Chambers gives Mendez a look.
CHAMBERS	Enjoy your fish dinner tonight. Chambers stops at the muted television. More images of
CHAMBERS	You ever think, Lester, how it's all for the cameras?
SIEGEL	They're getting the ratings, I'll give em that -- Siegel looks at the TV: at that moment, a HOSTAGE TAKER
SIEGEL	We're gonna need a script. A beat of silence. A LOOK from Siegel to Chambers. How bout The Horses of Achilles?
SIEGEL	Nobody makes Westerns anymore.
CHAMBERS	It's ancient Troy.
SIEGEL	If it's got horses in the title, it's a Western.
CHAMBERS	Yeah, Kenny, please. It's John Chambers, about the office space. It dsn't matter. It's a fake movie.
SIEGEL	If I'm doing a fake movie, it's gonna be a fake hit. Is A006 still open on the lot?
O'DONNELL (V.O.)	The Canadians are done. Say they're bearing too much risk.
O'DONNELL	Foreign Secretary cornered Vance in Brussels and told him she's serving eviction papers. The Cardinal wants all cover options on his desk Friday morning.
MENDEZ	That's too soon.
O'DONNELL	Engell's prepping the Bikes Option and the Teachers Option. You've got 72 hours to make yours better...
ANGLE ON HIM	reading, thinking.
MENDEZ	Fade in on starship landing. An exotic, Middle Eastern vibe. Women gather, offering ecstatic libations to the sky gods.' ARGO. A science-fantasy adventure.' Mendez throws down the script.
SIEGEL	It's in turnaround. It's dog shit.
MENDEZ	It's a space movie in the Middle East. Ds it matter? Chambers looks at the BULLSEYE logo on the cover page. Can we get the option?
MENDEZ	Why do we need the option?
SIEGEL	You're worried about the Ayatollah? Try the WGA.
SIEGEL	He's only a prick if you catch him on the wrong day.
MENDEZ	Is it the wrong day?
SIEGEL	It's always the wrong day. They've arrived at a door with a sign: MAX KLEIN
KLEIN	You're gonna get this into production in one month?
MENDEZ	One month.
KLEIN	Who are you again?
MENDEZ	Kevin Harkins. Studio Six Films.
SIEGEL	He's the money.
KLEIN	I thought you were retired, Lester.
SIEGEL	-- Till I read the Argo. Look, how bout we say fifteen thou and close on this?
KLEIN	You want me to be honest with you, Les?
SIEGEL	Naah, bullshit me, Max.
KLEIN	Okay. Because I enjoyed your films, the early ones. I took this meeting out of respect because I wanted to tell you no' to your face.
SIEGEL	Thank you. Very respectful.
KLEIN	You're done, Lester. You've gotta get your cataracts fixed and read the trades. MGM just capitalized for six new films and they're desperate for Sci-Fi. They've already offered me four times what you are. What can I say? Congratulations. He's got me. A beat. Mendez ready to go --
SIEGEL	But see -- it worries me, what you said, and I'll tell you why. A couple weeks back I was sitting in Trader Vic's enjoying a Mai Tai when my pal Warren Beatty came to wish me well and we had a little chat. Seems he was attached to star in Zulu Empire -- which was gonna anchor that MGM slate -- but Warren confided in me that the picture's gone over-budget cause the Zulu extras wanna unionize.
SIEGEL (CONT'D)	They may be cannibals swallowing each other up but they want health and dental, so the movie's kaput -- which means that MGM deal ain't gonna happen and your script ain't worth the buffalo-shit on a nickel. So. Lester takes some documents out of a folder.
SIEGEL	through the cataracts, I grant you -- is that you can either sign here and take ten thousand for your toilet-paper script -- or you can go fuck yourself. Siegel smiles kindly and holds a pen and the contracts
MENDEZ	You know Warren Beatty?
SIEGEL	I took a leak next to him at the Golden Globes. Taco?
MENDEZ	You got kids, Lester?
SIEGEL	Two daughters.
MENDEZ	You see them much?
SIEGEL	I talk to them once a year, maybe.
MENDEZ	Why's that?
SIEGEL	I was a terrible father. The bullshit business is like coal mining. You can't wash it off before you kiss your wife and kids... You?
MENDEZ	A son. Lives with his mother in Virginia.
SIEGEL	You're divorced?
MENDEZ	Taking time off. He's gotta... stay where he is. Kids need the mother.
O'DONNELL	They caught the shah's chief of security trying to get on a plane to Paris.
MENDEZ	War' sounds like Star Wars. Let's use a different word. Mendez closes the door to his private office.
O'DONNELL	Since the incident, the number of guards at the airport has doubled. Thorough background examinations should be expected.'
MENDEZ	I need another week.
O'DONNELL	You don't have it. They have hung up all their ARGO MATERIALS on the wall
MENDEZ	We've got a script. We've got business cards.We've got a poster. If I'm them? It's nothing we couldn't make at home.
CHAMBERS	I did a movie with Rock Hudson once. You need to sell a lie, you get the press to sell it for you.'
SIEGEL	-- press event and reading... No, I promised Variety exclusive on that one... Mendez is making a list with a PUBLICIST.
MENDEZ	Biggest Canadian production in history.' Canadian Gone With The Canadian Sci-Fi Gone With Studio Six Films. The Wind. As Chambers pulls Mendez --
SIEGEL	I gotta get back to you, Phil. I can't get my own mother a ticket. I had to tell her it was cancelled.
MENDEZ	Are you turning people away?
SIEGEL	You know what gets more suckers than a sign that says Brooklyn Bridge For Sale'? Brooklyn Bridge: Approved Buyers Only.' Philip? You there? Chambers leads us into the main room, leading Tony to a Kirby starts to distribute storyboards. Some hold on to Mendez looks at them. Impressed. He picks up a drawing
MENDEZ	Any way to make the chariots look more -- Middle-Eastern -- ?
KIRBY	Mesopotamia... Egypt...
MENDEZ	Iran. Kirby takes out a marker and starts to sketch a They walk past a sign that reads: PRESS EVENT and Inside he sees Chambers, Lester and a PUBLICIST who
PUBLICIST	Janet from the Times -- You know Johnny Chambers and Lester Siegel. This is Kevin Harkins. He'll tell you a bit about the film -- We leave Mendez with the L.A. Times -- FOLLOWING Siegel -- Jack Kirby's storyboard drawings throughout the room.
WOMAN (O.S.)	Lester. He turns around. NINA, a woman in her early sixties,
SIEGEL	You're gorgeous. You're in the reading?
NINA	I'm playing Serksi, the Galactic Witch. BACK TO: Mendez. A Publicist is guiding Mendez toward
PUBLICIST	Rodd from Variety. Kevin Harkins. BACK TO Siegel and Chambers, walking away from NINA.
SIEGEL	Keep that fucking space witch away from me.
CHAMBERS	You know her?
SIEGEL	I was married to her. Mendez, now talking to RODD, from VARIETY. You said shooting in Iran with an
MENDEZ	Tehran.
RODD	You ever watch the news? Publicist hands Mendez a LASER GUN and a photographer A Hollywood Reporter writer talking to Siegel. The
REPORTER	So the title refers to...
SIEGEL	The Argo, it's the, y'know, the Siegel takes a couple of canapÃ©s from a passing Waiter,
REPORTER	... Jason and the Golden Fleece, or...? -- the spaceship, it flies around space, alllll over space --
REPORTER	Is it the Argonaut? Siegel dsn't know what he's talking about.
SIEGEL	No.
REPORTER	Then what ds Argo' mean? And finally Lester's had it -- with his mouth full --
SIEGEL	It means Argo fuck yourself.
PUBLICIST	Let's all take our places for the reading. And we SETTLE ON MENDEZ. He takes a glass of wine from a
125 ARCHIVE FOOTAGE 125	Tehran Mary speaks into a microphone. As the Imam Khomeini said, we have found no evidence that proves that these people are diplomats. All evidence proves that these people are spies. The ARRAY OF VIDEO CAMERAS on tripods recording her. Our world has changed.
PRINCESS ALEPPA	The fire of hope stopped burning in this galaxy long ago. A HANDSOME LEAD, ACHILLES CRUX, says his line.
ACHILLES CRUX	Fire the thrusters!!
MARK LIJEK	-- fifty-seven -- fifty-eight -- Mark counts out as Lee Schatz ds push-ups. Bob Anders We will not yield to international terror or to blackmail.
PRINCESS ALEPPA (V.O.)	The old ways are lost, but there is still hope.
TEHRAN MARY (V.O.)	We will begin the trials and will carry out the sentences. This MONTAGE: Voice upon voice, image upon image, landing
GREEN JACKET PRINCESS ALEPPA (V.O.)	(Farsi) If we find his ship, we Fire! will find our chance. Aboard the Argo lies my hope. My hero. My husband. They pull their triggers. But nothing happens. It's a He's marginalized the moderates now.
MARK LIJEK	A hundred and twelve --
NESTOR THE DROID	We're hit. We'll never clear the Perseus Range! We see the ROW OF PRESS PEOPLE. Not unlike the ones
MARK LIJEK	And we have a new champion. Bob Anders looks up from Khomeini, who keeps talking in
CHAMBERS (V.O.)	Crane down over the battlefield and hold there...' ... on a single red flower growing from the ruins of the starship in the desert. Fade to black. The End.' And there is a photo of Mendez from the press event.
MENDEZ	Why'd he do it? He did it cause he did it.
O'DONNELL	He saw a covert intelligence officer saying cheese' with R2- D2. They're going with the teachers.
MENDEZ	It's a death sentence, Jack.
O'DONNELL	Well then it's on Engell. It's done, Tony. Wash your hands. He hangs up. Mendez, looking out the hotel window at
SIEGEL	I made thirty pictures. Half of them the pricks upstairs tried to shut me down. Mendez finishes packing, zips up the bag.
SIEGEL	My ass is staying right here and running a movie company. Mendez stops zipping as Siegel takes a bottle of Jack and Ey. The first shot of the picture. Lester gives glasses to each of them. Chambers holds up
CHAMBERS	Argo fuck yourself. They raise to that.
MENDEZ AND SIEGEL	Argo fuck yourself. They each do a shot. Then Tony picks up his bag and
MENDEZ	How'd you always get around the pricks upstairs?
SIEGEL	There's always another prick one floor higher up.
O'DONNELL	What did you do to get the meeting?
MENDEZ	I used your name. Jack looks to Tony.
MENDEZ	You can forget about that time- share in Ocean City, Jack.
DAY	Tony and O'Donnell sit in the waiting area, across from a
O'DONNELL	Brace yourself. It's like talking to those two old fucks on The Muppets.' Vance and Turner enter the room without recognizing them.
DAY	A concept drawing from Argo.
TURNER (O.S.)	Aliens and robots. Yes, sir.
ANOTHER ANGLE	The four men are gathered in the back of Vance's office, TURNER is looking at the storyboard.
TURNER	You're telling me there's a movie office in Hollywood right now that's funded by the Central Intelligence Agency.
MENDEZ	Yes, sir.
VANCE	What's wrong with the bikes again? Vance, with a copy of Comics Week. THE NEXT STAR WARS?
TURNER O'DONNELL	... you think this -- We tried to get the message
TURNER	-- this is more plausible than teachers?
O'DONNELL	One, there are no foreign teachers in Iran anymore --
MENDEZ	-- two, we think everybody knows Hollywood people. And everybody thinks they would shoot during Stalingrad with Pol Pot directing if it'd sell tickets. There are only bad options. It's about finding the best one.
TURNER	You don't have a better bad idea than this?
O'DONNELL	This is the best bad idea we have, sir. By far. Vance and Turner exchange looks. The United States government just sanctioned your science fiction movie.
O'DONNELL	I'm required to remind you that if you're detained, the agency will not claim you.
MENDEZ	Barely claim me as it is.
O'DONNELL	Your In Case Of's' good?
MENDEZ	Just Christine. They don't need to look at one another. A shared
MENDEZ	Guess I should have brought some books to read in prison.
O'DONNELL	Nah. They'll kill you long before prison. Tony gets out of the car, pulls his bags from the back
SIEGEL	Bad news, bad news, even when it's good news it's bad news. Christ. John Wayne's in the ground six months and this is what's left of America.
CHAMBERS	Studio Six.
MENDEZ	We've got a green light. Chambers gives Siegel a thumbs-up.
MENDEZ	Keep the office running till you hear otherwise. Argo fuck yourself.
CHAMBERS	Argo fuck yourself.
BOB ANDERS	-- it was thirty seconds for Christ's sake. To get some air in the yard. I couldn't breathe --
MARK LIJEK J STAFFORD	You know what the rules All it takes is one second are. to spot you.
BOB ANDERS	Who saw me go out?
MARK LIJEK CORA LIJEK	It dsn't matter. You did I did, actually. I saw go out. you.
BOB ANDERS	Miss Hall Monitor. Creeping around with her notebook -- Don't talk to her that way.
CORA LIJEK BOB ANDERS	I'll defend myself. Okay? Watching every move --
LEE SCHATZ	Dad's home. Ken carrying his briefcase, cheerfully oblivious to what
TAYLOR	You're getting a visitor.
