CHARACTER	DIALOGUE
HALLENBECK	He came by to talk business. He had a case he was to busy to continue with, a routine surveillance. He farmed it out to me.
UNIFORM COP	I see. Is that all you talked about? HALLENBECK Yeah. That's all. looks the Officer in the eye. Betrays nothing.
GYRATING BODY	for the record. Signaling us that we are now: strip club in West Hollywood. Just like the name MUSIC, played LOUD. The Monday crowd stomps and to one side, a twenty-five-year-old BEANPOLE speaks Flash of green buys a flash of pink, gentlemen. So reach into your pockets if you aren't there already, and reward the lovely and talented Ms. Vixen...! black man shakes his head.
HARP	My son. He writes his own material, he's proud of that. Some people are proud, they cured leukemia. Old guy stops beating off long enough to laugh, my son thinks he's Eddie Murphy. uncaps a beer and raises it in a toast. JIMMY Alex the astronaut. raises his own glass.
HARP	Alex the astronaut. seems to be a common ritual between them. Jimmy
JIMMY	I've had it, Harp. HARP Had what?
JIMMY	It, man. I've had it. I don't remember what I did last night. I'm an idiot, Harp, I act like a complete dickhead. I don't have friends. I drink too much. I fuck anything that's warm and breathing.
HARP	Stay on that side of the bar.
JIMMY	I cheated on my girl friend again. HARP You cheated on her? You must be crazy. JIMMY Maybe so, Harp. Maybe so. gaze wanders across the crowded room, fixating on -- WAITRESS makes her way between the tables. She is beautiful. at the table is a broad-shouldered man in a bad
HALLENBECK	The police won't help you, huh?
CORY	Sure. After I'm dead they'll perform the autopsy. HALLENBECK Guess you don't want to wait that long. CORY Guess not. HALLENBECK They only play this kind of music? CORY What did you expect? HALLENBECK Pat Boone? The Four Freshmen?
CORY	What are you, my father?
HALLENBECK	Yes, I'm your father. Get your clothes on. I hate this funk shit. It's gonna be an extra hundred bucks. CORY You're hilarious. Sit next to the speaker, you'll get used to it. After a while you'll be screaming play that funky music white boy. HALLENBECK The screaming part I believe. smiles and moves away. sips his drink. Scans the crowd with shrewd
ANGLE	lovely Cory approaches Jimmy at the bar. Harp looks CORY Hello, handsome. How'd you like to buy me a bottle of champagne?
JIMMY	How much for a bottle? CORY Forty dollars.
JIMMY	No thanks. Nothing personal, my seventh grade teacher was killed by a drunk driver. CORY Tall guy? Sandy hair?
JIMMY	That's the one. CORY I had to swerve three times to get him.
JIMMY	Ha-ha.
CORY	So no bottle, then?
JIMMY	For forty bucks I'd rather drink my own piss.
CORY	That's extra. with that, she leans over and moulds her lips to his. JIMMY Hi, Cory. Rough night?
CORY	Arrgh. I've had it to here. JIMMY I'll bet you have. slaps his face. He feigns innocence. Points to JIMMY Who's the stiff? CORY He's nobody. I have to get ready to dance. JIMMY Come back soon. I want to buy you a drink. smiles and moves off, swishingly. Jimmy watches her
ANGLE	the stage, the would-be Eddie Murphy steps up to
EMCEE	You know, crowd, these ladies are fine, but let me tell you the three reasons men prefer sheep: they're always in the mood, they never bitch, and after you fuck 'em you can eat 'em. few chuckles. Some coughs. More coughs than chuckles.
EMCEE	And now, here's a lady that's always in the mood, put your hands together for the lovely and talented Ms. Cory...! A syncopated DRUM BEAT kicks in. AEROSMITH'S then she comes on. even Joe Hallenbeck must draw in a sharp breath. body is exquisite. She moves like breath. Her eyes
	with his drink untouched before him. Pats his
DIX	up, looking less than friendly. He looks at
JIMMY	Hi. You're nobody. HALLENBECK Shhh. Don't tell anyone.
JIMMY	That's what Cory said. She said you were nobody. Hallenbeck's eyes move. He looks up, regards Jimmy
HALLENBECK	Easy, Junior, I'm not raining on your parade. She's too young for me. I'm just keeping an eye on her for a few days.
JIMMY	I see. What are you, some kind of bodyguard? HALLENBECK Something like that. You got a cigarette? JIMMY No. Is Cory in trouble?
HALLENBECK	I hope not. You tell me.
JIMMY	She didn't mention anything to me. HALLENBECK Mmmm. That bothers you, doesn't it? JIMMY Maybe. HALLENBECK Don't sweat it. Women have secrets. Water is wet, the sky is blue, and women have secrets. I'll buy you a beer. Sit down. remains standing.
JIMMY	She hired you, huh? What, you in the phonebook?
HALLENBECK	Yeah. Actually, she hired my buddy Mike. I'm filling in. JIMMY Where's Mike? HALLENBECK He died. JIMMY Sorry to hear it. HALLENBECK Don't be. He was a lousy surveillance man. leans forward, palms flat on the table.
JIMMY	Look, friend, I don't know who you are or what's going on. But Cory is my girl friend and if she's in trouble, I want to hear about it. HALLENBECK That's client confidential.
JIMMY	Tell me anyway. HALLENBECK Nope. I say two words to Cory and you don't get paid, asshole.
HALLENBECK	Do it.
JIMMY	You sure? I'm looking at your suit, you could use the dough. HALLENBECK You don't like my suit, guess what? I don't like your money.
JIMMY	Good, 'cause you're not getting any. HALLENBECK Story of my life. JIMMY What is?
HALLENBECK	Not getting any. stare each other down. Hallenbeck calmly sips his JIMMY You couldn't protect a cup of warm piss.
HALLENBECK	Hit me. JIMMY Excuse me?
HALLENBECK	Hit me. Bust me in the chops, chickenshit. You're not afraid, are you, Jimmy...?
JIMMY	You know who I am? HALLENBECK James Alexander Dix, L.A. Stallions, '86 and '87. Barred from the N.F.L. on gambling charges. Allegations of point shaving to support a cocaine habit, never proven. Busted once for possession. You had the makings of a first class dumbshit. Mister... You are now pissing me off. HALLENBECK About fucking time. Joe Hallenbeck. I'm a private detective.
JIMMY	I don't know, Joe... You look like a dumb wop to me. HALLENBECK At least I didn't shit my talent away on coke, motherfucker. JIMMY Can I hit you now? HALLENBECK Absolutely. throws a short jab at Hallenbeck's chin. moves, lightning quick, and suddenly Jimmy's fist releases him.
HALLENBECK	Please, have a seat. JIMMY You think you're some kind of hot shit tough guy, huh?
HALLENBECK	It's not a question of tough. I'm bigger than you, and I was trained. So I can take you. That's just the way it is. You can throw a better pass. How about that beer?
JIMMY	Piss off. HALLENBECK You were a great quarterback, Jimmy. I watched you play at Washington State. Red shirt freshman in '82. Followed you with the Stallions. Good scrambling ability, seventy percent completions from the pocket... You had the best gun in the N.F.L. looks at him, puzzled. Didn't they just swap
JIMMY	Yeah. Thanks. I guess. HALLENBECK Hell. I'm a fan.
ON STAGE	the MUSIC GRINDS TO a CLOSE as Cory dispenses "steamy" scene here, for several good The things that I find steamy are none of your damn The two actors involved will no doubt have wonderful, fat-assed writers anyhow, and finally -- My mother reads this shit. So there. to say, they fog the screen. last, Jimmy rolls over and pours champagne into two JIMMY Alex the pediatrician. CORY Alex the pediatrician. drink. And from this blissful affirmation of life at his watch. Looks at the dressing room door. front of him, on the wall of the club, is a poster: regards it balefully. HALLENBECK I didn't vote for you, you bastard. looks away, and suddenly notices something on the half-smoked cigarette butt. sitting there. stares at it. Thinks it over. to walk away. Stops.
HALLENBECK	You're a fuckin' lowlife, Joe. bends to pick up the butt. steel sap whistles over his head, missing by inches. over, staring up. muddy, indistinct. HITMAN #1 That's him. He was with her. HITMAN #2 Shit, he's packing. What should we do? HITMAN #3 Get him away from here. Then kill him. HITMAN #2 There's no contract for him. HITMAN #3 Then do it for free. Just do it elsewhere. HITMAN #2 Start walking. I'm right behind you.
ANGLE	two other Hitmen return to their gray, late-model rusty chain-link fence separates the lot from the boule- Wrong place at the wrong time, buddy, that's all it is. Just want you to know it's nothing personal.
HALLENBECK	That's what you think. Last night I fucked your wife. gunman cracks up. Hallenbeck grins drunkenly.
CRAG-FACE	Oh, you did, huh? How'd you know it was my wife? HALLENBECK She said her husband was a greaseball with bad breath. guy cracks up again.
CRAG-FACE	You're pretty cool for a guy gonna take a bullet. HALLENBECK After fucking your wife, I'll take two. hitman wheezes laughter. Joe just grins. CRAG-FACE You're a funny guy. It's a shame to take you off. Here, kneel down. HALLENBECK Are you kidding? We barely know each other. hitman is now giggling, shaking his head. CRAG-FACE This is wild. I never shot no funny guy before.
HALLENBECK	You need a special funny bullet. CRAG-FACE Come on, cut it out. Head or chest? HALLENBECK That's what your wife said. CRAG-FACE Would you quit with the wife? Enough is enough. HALLENBECK Ask me how fat she is.
CRAG-FACE	How fat is she? HALLENBECK She's so fat I had to roll her in flour and look for the wet spot. You wanna fuck her, you gotta slap her thigh and ride the wave in. Like the Pillsbury doughboy, except when you poke her in the stomach, she farts. I got a buddy he's an archaeologist, organized an expedition to her chin. They got lost in her nasal hair. But seriously, her eyes are like the streets of Paris: crossed. They're so crossed when she cries the tears run down her back. She's got back-tearia.
CRAG-FACE	Oh, that's awful. Buddy, you're a fucking rio -- a kneeling position, Hallenbeck flings a handful of man cries out. Stumbles backward. Hallenbeck moves like a coiled spring. Not drunk at the GUN once, into the ground. Drops it from nerve- CRAG-FACE Bastard. meets his gaze. A savage, feral gleam in his HALLENBECK And then some. guy pitches over dead. kneels beside him. his .38, holsters it. Slips the hitman's pistol
HALLENBECK	I'm playing Tahoe on the 15th. takes off running. and Jimmy emerge from the club into the parking lot. CORY I can't believe it. The bastard split on me. I'm staying at a motel for a couple days. Will you follow me?
JIMMY	Sure.
ANGLE	Hitmen wait in the darkened sedan. Jimmy and Cory. driver keys the ignition. Starts the car. Hallenbeck is running full out. down the sidewalk. Gasping for breath.
HALLENBECK	Move!! slams into a man. Knocks him flat. Groceries fly. Dix is behind the wheel of a silver Jag. comes to a red light. Pauses. Turns right onto a slows, pausing at the intersection.
SEDAN	Jimmy. Accelerating. ENGINE REVVING. inside is armed to the teeth. JIMMY Oh God. This is a hit this is a fucking hit!!
SEDAN	up behind Cory. Comes up fast.
	floors the pedal of his Jag, pops the clutch roars with anger. open the door. out and runs forward, screaming: JIMMY Cory, get out of there!! late. Cory is already out of her car, yelling:
CORY	Hey, can't you fucking drive?? eyes go wide with shock. Hitmen burst from their car. OPEN UP on full auto. JIMMY Oh Gooood!! without missing a beat, the Hitmen turn -- takes a running start. the hood of his Jag in a single leap.
HITMEN	toward him, triggering THREE SHOT BURSTS.
HALLENBECK	into the intersection. Screaming bloody murder. like a puppet, racked by gunfire. one problem. He forgot about Jimmy Dix. Jimmy's Jag slews around the corner, laying rubber. the Hitman between the two cars... holy Christ, the guy's still alive. like a butterfly, legs broken... raises his rifle, screaming. a BULLET in his head. He stops screaming.
	still huddled on the front seat in a sea of broken
HALLENBECK	Hey. Back up.
ANGLE	puts it in reverse. The car backs up. Hitman, now freed, collapses to the street.
MANAGER	outside a door marked OFFICE. a pump action shotgun leveled at Hallenbeck.
HALLENBECK	It's all over, compadre.
MANAGER	Get off my property, mister. HALLENBECK Sidewalk belongs to the government. turns and looks at Jimmy. The kid is in pain. fill the air. Jimmy snaps out of it long enough to reach into his
CRUISERS	SQUEALING up, flashers turning. BESSALO Something stinks in here. My God, it's this statement! flings the paper onto his desk. McCASKEY Sarge? It's shit. Hallenbeck is hiding something. McCASKEY How do you know? BESSALO I know how the bastard's mind works. Every lie has eighty percent truth to it. Guy scares me. is staring out the window at Hallenbeck. We lookin' at the same guy?
BESSALO	Go ahead. Tell me what you see. McCASKEY I see a guy, looks like he just slept in his suit. BESSALO Yep. That's what most people see. McCASKEY There's more? BESSALO Oh, yeah. There's more. A long time ago, that son of a bitch saved the President's life. JIMMY That stuff Cory fed you about a weirdo hassling her. That was all bullshit, wasn't it...? HALLENBECK Yeah. I don't know what she was into, but those were professional hitters tonight. Mob style. Tell me about Cory. What was she like? JIMMY None of your fucking business. HALLENBECK Listen up, friend. I'm trying to get a handle on this. How was she fixed for money? JIMMY I don't know. Pretty strapped, I guess.
HALLENBECK	Always kept an eye out for work?
JIMMY	No hooking, if that's what you mean. HALLENBECK It isn't. Tell me what she did at the club, besides dance. JIMMY The usual. Waitressing. Get a guy to buy you a bottle of champagne. Sit in a private booth, let the poor fuck spill his troubles. Used to say she'd make a great psychiatrist.
HALLENBECK	She get many high rollers?
JIMMY	Sure. Even rich guys get lonely.
HALLENBECK	Fine. So suppose one night, her 'guest' gets a little too drunk, and brags to her... reveals something about himself. Something that could hurt if it came out. What would she do?
JIMMY	I don't get it. HALLENBECK Would she blackmail him? JIMMY Jesus, I've had about enough of you --
HALLENBECK	Would she consider the possibility of blackmail?
JIMMY	She'd consider it. If she could get away with it. But she'd need hard evidence. Otherwise, it's 'I never said that,' his word against hers. Right. So what does she do?
JIMMY	I don't know. Follow the guy? Have him followed?
HALLENBECK	Bingo. Kid, this is making sense. She hires somebody to follow the mark and obtain blackmail evidence. JIMMY Who does she hire? HALLENBECK Ah. She hires my buddy Mike. Right? Right. It makes sense. Except -- JIMMY Except you told me that Mike was a shitty surveillance man.
HALLENBECK	Exactly. He got spotted. They made him, and they killed him. Then they took out Cory. JIMMY Christ, what did the two of them stumble onto? HALLENBECK Whatever it was, it was way over their heads. They knew they were in trouble. JIMMY How you figure? HALLENBECK Because Mike was scared. He bailed out and threw the case in my lap. JIMMY He handed it to you... without telling you how dangerous it was? stares straight ahead. Sighs and says:
HALLENBECK	He was fucking my wife, Jimmy. I die. He gets my wife. that moment, McCaskey pokes his head out of Bessalo's
McCASKEY	Okay, you guys are cleared to go. Pick up belongings at the property desk. is collecting his firearm from the property eyes his rumpled trousers. Ripped shirt.
JIMMY	Shit. This shirt cost me eighty bucks. HALLENBECK Glad to see, at a time like this, at least you got your priorities straight. JIMMY Do me a favor and shut up. You think I don't care that Cory's dead? Christ, I feel like I been rode hard and put away wet. HALLENBECK Get some sleep. JIMMY Wow. What stunning advice. I was gonna go hiking. HALLENBECK Fuck you. start down the hallway, side by side.
JIMMY	You know something, Joe, for a private eye, you sure don't go in for snappy comebacks. HALLENBECK How's this? Fuck you and the horse that looks like you.
JIMMY	Get some sleep. passing PATROLMAN stops. Eyes Jimmy thoughtfully. PATROLMAN You look real familiar. Do I know you? grins, shrugs. Obviously flattered.
JIMMY	You might. Some people recognize me.
PATROLMAN	Got it. Peanuts Morton. Used to sell hash in Crenshaw District. JIMMY No, man. I played football. Jimmy Dix, L.A. Stallions. PATROLMAN What position? JIMMY Forget it. PATROLMAN Fuckin' football. Free agents ruined the damn game. walks away. Jimmy scowls. Grumbles to himself.
HALLENBECK	We gotta cross the parking lot. You wanna borrow my sunglasses? JIMMY Fuck you.
HALLENBECK	Hey, snappy comeback. You a detective? the two cross the muster room toward the front doors, is a heated exchange. The pimp slaps her. Hard.
JIMMY	That son of a bitch! ready to clean the pimp's clock when Hallenbeck from trouble.
HALLENBECK	What the fuck are you trying to do, Tarzan?
JIMMY	He hit the chick. HALLENBECK You don't start a fight in a police station, dickhead. Are you really this stupid or did you take lessons?
JIMMY	Guy shouldn't treat a woman like that, is all I'm saying. He just shouldn't, okay? HALLENBECK Why? Because they're weak and need protecting? JIMMY Yeah. serious. Hallenbeck starts to chuckle. Shakes his
JIMMY	Mind if I catch a ride with you? HALLENBECK Yes. My car's fucked up, remember? HALLENBECK Take the bus. JIMMY Cut it out. Look, you sorta saved my life. Let me buy you a beer. HALLENBECK I'm not thirsty. Good night. approaches his battered Plymouth. Jimmy scowls.
JIMMY	That's it. Good night? HALLENBECK Go home. Get some sleep. JIMMY What are you gonna do?
HALLENBECK	I'm gonna get a message to the people who killed your friend. JIMMY What's the message?
HALLENBECK	That we're out of it. That whatever they're doing, they don't have to worry about us.
JIMMY	You're kidding. gets in the car. Says nothing. JIMMY You're backing off, you're not gonna do anything? I watch T.V., what the fuck kind of private eye doesn't do anything?
