CHARACTER	DIALOGUE
BRAVURA	ook at this from my perspective: I've got two bodies in ten body bags. You M were the last person to see either one...
AX	And some of that blood is mine. Good luck with your case.
BB	Nice work, detective.
BRAVURA	You've been around long enough to know I'm his only way out.
BB	Well, I hope that felt good.
BB	It makes you look guilty. You understand that, right? Now it's not just Alex's unit that thinks you're the guy... ALLWAY - CONTINUOUS
BB	You need friends on the force right now. There's only so much I can do outside...
BB	Where are you going? Hey!
DETECTIVE #1 (cont'd)	Hey asshole, that door's locked for a reason. God damn it, that means you need a-- M ax gives the knob a final twist, and the door swings open.
MAX	There wasn't ever a key. What are you doing in there?
T	he SLAMMING sounds outside push Max deeper into the desk, ut on the street, the Man's SCREAMS mix with the howling
MAX	Lose your dog?
MONA	We need to talk about my sister.
MAX	hoever killed your sister did the same thing to my partner-- It was the same person.
MONA	Yeah. You.
MAX	So stupid...
MONA	You left your wallet lying beside her body. Who's stupid?
M	ax slumps to the side, spitting out a stream of blood...
MAX	Does that sound like something a Homicide cop would get wrong?
MAX	You know somebody named Owen?
MONA	Owen Green?
MAX	Natasha called him on her way out of my apartment. Give me one day to--
ONA	No. Now.
MAX	Who is this guy?
MONA	Somebody my sister used to hang around with. Nice kid. You better hope he backs your story up.
MAX	I have things I need to ask him, myself.
MONA	Owen, open up.
MONA	Open--
MAX	Owen?
M	ax lowers his pistol - ready for anything, not for this.
OWEN	Help me.
MONA	Owen? He doesn't seem to hear - sweat streams down his terrified
MAX	Owen, wait... is attention is torn from their reflections on top of the
OWEN	Make them stop, tell them I can't fly... Mona races up to join Max in the window. For a stunned beat
MONA	What did we just see? I NT. TATTOO PARLOR - NIGHT
MAX	You're sure this is the place?
MONA	Natasha had all her work done here.
ARTIST	Something I can help you with?
MAX	What if I wanted this tattoo?
TATTOO ARTIST	Then you're probably in the Marine Corps.
MAX	This one.
MONA	What is it?
TATTOO ARTIST	It's a Norse superstition. The Vikings used to wear them for protection.
MONA	Trust me, my sister had all the guardian angels she needed.
TATTOO ARTIST	Not angels. Valkyries. T he Artist goes to a shelf bulging with old books - his
TATTOO ARTIST	In Norse mythology, the only way you get to go to heaven is to die in violence. Die in your sleep, you go to hell. Valkyries fly over the battlefields, picking out the righteous dead. They reward the people who draw first blood. A soldier's angel.
TATTOO ARTIST	I'm generally thrilled to have referral business, but I tell people looking for those wings to find ink closer to home.
MONA	Where's home?
TATTOO ARTIST	Some club down in Alphabet City.
MAX	Protection from what? Suddenly, all the lights go out.
T	he pipes stop glowing, blackness replacing the blue lights. PPRENTICE They see you...they see you...
MONA	Do you know this guy?
MONA	Maybe it isn't anything new. People get strung out, act crazy...
MAX	You think they were both on something?
MONA	Crystal meth, maybe, some amphetamine that raises your body temperature in an overdose. Explains why they were both sweating like that, trying to cool off. Of course, a junky won't usually jump out the window if there's someone left in the room to beg or rob.
MAX	You were standing right beside me.
MONA	And?
MAX	Jumped is not the word I'd use.
T	he streets are more crowded there, people shuffling towards
MONA	They all look...
MAX	Like Owen.
MAX	This isn't anything I've seen before.
ONA (CONT'D)	You ever been to Rome?
MONA (CONT'D)	Better cities than this one have fallen. This is far enough.
MONA (CONT'D)	Sorry about the chain. T here's some flicker of movement on the rooftop... Max leans closer. It's the corner of a piece of paper, or a moment, Max is caught between his desire to protect the
MAX	No... BACK BOOTH
BB	It was sitting at this very table that your father told me I needed to retire. For about a minute, I just sat here thinking about knocking him out of his chair. The job was everything to me, to the point that I couldn't see the writing on the wall - what it was doing to my marriage, my health. Your old man knew if I was going to listen to reason, it B could only happen in here.
BB	There's nothing you can't say in here. It's like hallowed ground.
MAX	I watched a guy throw himself out of a window tonight. The things he was saying-
BB	Any guy who throws himself out a window, I wouldn't pay any attention to the things he said.
MAX	The problem is, I knew what he was talking about.
MAX	I haven't been really afraid of anything since...that night.
BB	And you are now?
MAX	There's something going on, and I can't find a rational explanation for it. There's...something out there, hurting people--
BB	Okay, calm down.
MAX	It's real. I'm not crazy.
BB	Then stop acting like it. Max, you're breaking into offices, I.A. is all over you, you won't even show up for work...
MAX	The night Alex died, there was something else in the room with us. I saw it.
B	B goes a bit pale, smile fading as Max's words continue.
B	It's really important that you be careful how you talk to people about this, okay? You're already under suspicion--
MAX	It's the same thing these people are seeing right before they die. I think Michelle saw it, too.
BB	For God's sake, don't drag her into this.
BB	What's really going on here?
MAX	Alex found something out about what happened to her. Something new.
B	There's no way. He would have told us.
MAX	He was trying, right before he died...
BB	Listen, okay? Why don't you come back with me, let Beth make up the guest room for you. Just for tonight.
BB	You need to take some time. Get some sleep, heal up. See if it still feels real after that...
MAX	It's real. elpless, BB can only bury his hands in his pockets and watch
ATTENDANT	You riding?
ATTENDANT	If you're coming, you better come on. Way it's looking, might be the last train tonight.
A	dingy, dark bar on the first floor of an even sleazier
VINNIE	In or out, asshole.
VINNIE (CONT'D)	So?
MONA	We need to talk. Talk.
VINNIE	Shut the door, then. You Ruskies may be used to it, but I'm freezing my dick off over here.
VINNIE	Okay. So talk.
MONA	Something was taken from me. It involves a club in Italian territory, so I need your blessing to go make it right. V
INNIE	You're asking my permission? Well in that case, sweetheart... Mona looks Vinnie over, bored to death by the whole thing.
MONA	I said `blessing.'
VINNIE	Oh. Well, blessing might cost extra. Which club are we talking about?
MONA	Ragna Rok.
MONA (CONT'D)	Over on Avenue--
VINNIE	Yeah, I know. Sure, fine. You have my permission...blessing, whatever.
MONA	You do still control that block, right? It's south of--
VINNIE	The guy's name is Jack Lupino.
MONA	Well, that sounds Italian to me.
VINNIE	He's no kind of Italian I've ever seen. Tattooed freak, a real sicko from what we hear.
ONA	You're afraid of tattoos, now?
VINNIE	When the club first opened, I sent somebody down to collect the...you know, fire insurance. A day goes by, and I don't see him. Then I get two boxes delivered to me. One box's got my guy's hands and ears in it. The other box has a quarter of a million dollars in cash. This neighborhood has been your family's forever. Two-fifty large is all it takes to--
VINNIE	What got my attention, Mona, was that the boxes were delivered by a cop car. A guy in uniform hands them to me in broad daylight. I'm not scared of tattoos, or freaks, or mouthy Russian bitches. But whoever's watching over Lupino, whoever it is you really need to bless you walking inside Ragna Rok...him, I am scared of. T HE HOUSE
BB (V.O.)	She was thirty-five. The daughter, two months. From what we could tell, it started out as a robbery. oth of the men had records, mostly bullshit - possession, petty theft.
BB (V.O.)	ut that day...I don't know. They had something else on their minds.
BB (V.O.)	ax was maybe ten minutes late. regular home-cooked meals. Shave and a haircut. Nice suit.
MAX	Michelle!
MAX	Michelle?
MAX	Michelle, I'm right here... other keeps rushing, swinging a long knife at Max's neck.
JUNKIE	It's okay. They're angels, now.
MAX	Michelle!
M	ichelle huddles on the bed, baby wrapped tight in her arms.
MAX	Michelle...
BB (V.O.)	We looked everywhere for the third guy, but there was nothing to go on. Not a hair of him left behind.
B	I called in a favor before I retired, had him transferred to Cold Case while he dealt with the shock of it. I thought it we were patient, gave him time, Max would come back to his old self again. doesn't reveal any hint of emotion.
B	Look, I called you because I thought I recognized something in you. I thought if we could talk off the record--
BRAVURA	I'm listening.
BB	This isn't just some job stress freak- out. This is a man who lost everything, and who deserves a little understanding from the rest of us. If you'd known him before... You'd want to believe him, too.
BRAVURA	Believe him about what?
BRAVURA	Are you saying you think Max did have something to do with Alex's murder?
BB	Absolutely not. Alex was his partner, they were like brothers...he couldn't have. There's no way.
BRAVURA	Then what are we talking about?
BB	Look, Max is like a son to me. Don't put me in a position to have to hang him. But you should hear the kinds of things he's saying...hallucinations, none of it makes any sense to me. I'm worried he's going to get into another situation before I can convince him to come in. B RAVURA Are you telling me he was--
T	I'm telling you to find him tonight, before somebody else gets hurt.
BB	Is there anything we can do to help you bring him in? Unofficially, of course...
BRAVURA	Bringing him in won't be a problem. Where I need your help will be his--
B	Why do you say that?
RAVURA	A New Jersey unit ID'd him near his old house. It shouldn't be long.
BB	You have to find him first, protect him. Some of the guys from Alex's unit beat you to him, they won't wait for a trial. NT. STORAGE SPACE
M	neatly labeled with feminine script.
MAX	Okay, Chelle. Help me, here...
OICE (O.S.)	Stay where you are!
M	with panic. He assumes an awkward, textbook firing position.
AX	Relax, I'm a cop.
YOUNG COP	Don't move! I know who you are.
MAX	Just relax. I need you to trust me for a minute...
YOUNG COP	Yeah? Is that what you said to your partner?
MAX	You don't understand.
YOUNG COP	Lay down on your face.
MAX	Okay, just take it easy.
YOUNG COP	Word's gotten around about the sick shit you did to him, too. If I were you, I'd get ready for sort of a long ride back into the city... knee into his chest and wrenching the pistol away.
F	ootsteps ECHOING, he reaches the desk and waits for a beat.
COLVIN	We have a problem.
MAX	Subjects? tartled voices MURMUR. Windows that had been black glow to
CONDUCTOR	Ladies and gentlemen, please remain calm. The storm's caused a power failure, but it's absolutely nothing to worry about. We'll be up and running again before long.
CONDUCTOR (cont'd)	Our policy is to move everyone up to the front car until the lights come on again. It'll be a little warmer if we're all together... M ax splits his attention between the other passengers and the
MAX	Get out of the train.
MAX	Get out-- Moving comfortably through the shadows, Mona follows the NT. RAGNA ROK - NIGHT B turns, startling as Max steps out of the shadows - steps
BB	Max? What are you doing?
M	I
BB	Those grunts who went crazy in Iraq?
AX	Go a little further, read what they did to the bodies. It's the same as what happened to Alex and that girl.
B	Where did you get this?
MAX	Michelle.
MAX	It's all in her notes: people describing fevers, hallucinations...their lymph nodes swell until their necks bruise like something's been choking them. The angels they all talk about? Michelle talks about eye spasms that make things seem to flutter. Mixed with the other delusions, that starts looking like wings... She wasn't seeing them. She was trying to figure out why other people were. B B thought she was working on allergy medicines.
AX	Somebody at Aesir knows what--
BB	Oh, my God.
BB	It's me. I killed Alex.
B	What are you talking about?
BB	He came to me about six months ago, asking about one of the executives at Aesir. At the time I had no reason to connect it to Michelle, I just thought... I tried to warn him, this guy has connections to some scary people--
MAX	Who? What's his name?
BB	Jason Colvin. He used to be the head of the pharmaceutical division, but he's moved up over the last few years. I guess Michelle probably reported directly to him...
BB	ou've got copies of this stuff, right?
BB	e careful, Max. ETECTIVES wander between yellow tarps in the train, sipping
HOMICIDE COP	Looks like ten bodies, give or take. Even in New York, that ought to be enough to earn Payne the spike. The blast point is outside the train.
BRAVURA	ased on the spread of the wreckage... they moving very fast, either.
HOMICIDE COP	He forced them to stop, first.
BRAVURA	So he had the bomb with him inside, but he decided to walk outside to detonate it?
HOMICIDE COP	Are you asking if that seems like odd behavior from a guy who cut his partner's head off?
OUNG COP	You wanted to see me?
HOMICIDE COP	Careful what you say to him, if you ever want to make detective...
YOUNG COP	I already filled out a report.
BRAVURA	Show me where it happened, then. E XT. STORAGE FACILITY - MORNING
YOUNG COP	He jumped out and wrapped that cord around me, and before I had a chance...
BRAVURA	He was coming out of here?
HOMICIDE COP	Hey, real cops are working here...
BRAVURA	Where's the stuff you guys moved?
CSI TECH	Nothing's been moved.
HOMICIDE COP	What, you playing detective now?
B	RAVURA This is his wife?
BRAVURA	spent four hours up at Homicide going through Alex's desk and cataloging pictures of this woman, and not one of you bastards bothered to mention that she was Max Payne's wife?
HOMICIDE COP	If Alex was getting a little something on the side--
BRAVURA	Who are you protecting?
HOMICIDE COP	Nobody, we just...why would anybody talk to IA without a reason?
BRAVURA	You've got a reason, now. Tell me everything you know about this woman, starting with her name. Jason Colvin steps out of a cab and marches up the steps.
COLVIN	You should go on home, already. There's nothing going on today...
RECEPTIONIST	Well, there's someone in your office...
MAX	This your daughter?
M	
COLVIN	Yes, it is. Three years old.
COLVIN	Is there something I can help you with, detective?
AX	You can tell me about Project Valhalla.
COLVIN	I think you might have the wrong...
MAX	eed to make a call?
COLVIN	Maybe I'd better.
COLVIN	What did you say your name was? M AX Max.
AX	She was my wife.
COLVIN	Excuse me?
MAX	Michelle Payne was my wife. What color there was to begin with drains out of Colvin.
COLVIN	What--
MAX	Before you say anything else, I want you to know who I am.
COLVIN	Please, wait...
BRAVURA	I need to talk to somebody about a woman who used to work here.
COLVIN	Please don't hit me again. AX A week ago, I thought the universe had turned against me. Everything I loved was gone, and for some reason I'd been left here to suffer alone.
MAX	ut it wasn't the universe that took my family away from me.
MAX	It was you.
MAX	Tell me about Valhalla.
COLVIN	There is no--
MAX	Tell me.
COLVIN	There's no Project Valhalla anymore. I shut it down years ago.
COLVIN	It was a disaster. The drug was so addictive, the damage it did to the mind was so devastating that we lost our government funding. By the end, we couldn't even guarantee the safety of our scientists administering the experiment. Test subjects would follow them home and kill them for an extra dose. M AX Is that what happened to Michelle?
COLVIN	Nobody knows what happened to her. Max brings the wires closer to Colvin's wet skin.
OLVIN	People thought Michelle might be a whistle-blower. That she wasn't loyal enough to Aesir, and she might go public about the program.
GUARD	Authorized personnel only.
BRAVURA	Don't look at him. Move aside. I 'm authorized.
COLVIN	Why are you asking me about this?
MAX	I already told you. Be quiet, now.
COLVIN	But why today? It's over, I got rid of everything before they moved me out of the division--
F	
MAX	Then you haven't been Downtown lately, because you missed a spot.
COLVIN	Are you telling me that there are people out there taking the drug again? How many of them?
COLVIN	I knew it, I knew something was going on. I told her the numbers were too good--
VOICE (O.C.)	Mr. Colvin, are you okay in there? Security's on its way...
COLVIN	They're not coming for you.
MAX	What are you talking about?
C	OLVIN You only know my name because somebody high up decided to cut me loose. There's a safe in the wall. It's open.
COLVIN	Show that to whoever will watch. If this thing spreads, nothing will keep the rest of you safe.
COLVIN	Wait, I'm not ready...
MAX	Back up, all of you. Make a path.
MAX	Stay back, or I'll--
T	he crowd goes crazy, SCREAMING and trampling each other...
BRAVURA	This is Jim Bravura, IA. You need to tell the units responding to the Aesir call to come equipped for automatic-- The Aesir building, nobody's called anything in yet? Hell yes, I'd like to report something. We've got machine gun fire in Midtown. ax gets a few careful SHOTS off from his new elevation,
BRAVURA	Put your hands up!
BRAVURA	You need to come in now, before anything else gets pinned on you.
MAX	She was trying to stop it.
BRAVURA	Stop what? Tell me what's happening--
W	hile Max scrambles for cover, Bravura charges forward,
BRAVURA	NYPD! Hold your fire!
BRAVURA	Hold your fire!
M	AX You need to see this. From the beginning of time, great generals have all wrestled with one undeniable truth - morale wins battles.
ANNOUNCER (V.O.) (CONT'D)	Fear, fatigue, loss of focus...the future of combat medicine lies in the mind of the soldier.
NNOUNCER (V.O.) (CONT'D)	Thanks to breakthroughs made by Aesir Pharmaceuticals, the military of tomorrow will be able of unlock the limitless potential inside every soldier.
H YOUNG SOLDIER (V.O.)	ow has my experience in combat changed since being selected for Project Valhalla? I'm never scared, for starters.
MONA	That's the guy.
MAX	What are you talking about?
MONA	He's the one behind Ragna Rok. It's his club where the drug's being sold.
LUPINO (V.O.)	You face down a group of insurgents and instead of fear, you're filled with...peace, I guess. Like you're aware of the power you have in your own hands to make the world a better place.
ONA	So what do we do now?
MONA	What are you doing? Uncuff me. Hey!
W MONA	hat is this? You think just because he killed your partner, you can decide whether I--
MAX	He killed my wife.
MONA	I've been inside that club. You don't have a chance on your own. But you don't care.
MONA	You don't want my help, because you think if he puts you out of your misery, you'll get to see her again.
E	Without a look back, Max starts out the door.
MONA	I hope that's really the way it works. nto a bent spoon, Lupino taps greenish powder from a small
GUARD #1	All quiet, 4 a.m.
GUARD	Screw this... He pulls the door shut. It won't. Something's blocking it. W ait here, Mr. Lupino.
UPINO	I don't need protection. I have my own. ax melts out of the smoke, weapon raised. Hunting.
LUPINO	an you hear them, now? XT. RAGNA ROK - NIGHT
LUPINO	We'll see which one us they're flying for. We'll see who they love best. In that instant, Max pulls the knife from his own shoulder
MAX	Who is your contact at Aesir?
MAX	Who sent you after Michelle? L UPINO You are so blessed.
MAX	ou don't know what I'm talking about, do you?
LUPINO	The angels are not done with you yet.
MAX	BB? And BB walks right on by.
AX	What's going on here, BB?
B	B t ease, soldier.
MAX	Hey!
JOE SALLE	Now?
BB	Not unless you feel like carrying him out of here. Max knows me, and I definitely don't know Mr. Lupino.
MAX	Look at me, BB. At least face what you're doing...
BB	row up.
B	Happy New Year. Look at it from my perspective: this thing is going to be a true epidemic. One hundred percent dependence within a few doses, and we control the only source. This is so much bigger than Lupino's little bar. This is every street corner in the City in a month, nation wide in two. B B I hope you're not over there blaming me. Really, this is Michelle's fault.
BB	She had no right to put me in that situation. Asking me to pass up this kind of an opportunity to help her rat out my bosses...I'm sorry, but that's unreasonable.
BB	But then again, who could blame her for getting confused, being married to such a righteous man. So maybe it is your fault, after all. Just like your old man. Always knew you were better than everyone else--
MAX	No. Just better than you.
BB	For what it's worth, he didn't know Michelle was going to die.
BB	He thought they were going out there to scare her, destroy her research. FLASHBACK: MAX'S KITCHEN - DUSK
R	
BB	I'd arranged with the other guys to finish the job.
BB (V.O.)	He locked them out of the bedroom, tried CPR...boy scout shit.
BB	And as thanks, you nearly blew his head off while he crawled out the window.
B	B watches eagerly, waiting for what comes next... FLASHBACK: MAX'S BEDROOM - DUSK That's funny, to me.
BB	You really didn't know?
AX	You should have killed me then, when you had a chance.
BB	I learned something from your father, years ago. Always give people a choice.
BB	He gave me the choice between early retirement or facing the charges he was going to bring against me. He sat me down in that bar and explained that I could either give up the thing I loved, or I could have it taken away by force. That (was my choice.
I	You could have put a gun in your mouth any time you wanted. Or, you could have kept living in the hell I made for you. That's your choice.
BB	Just out of curiosity, though: why don't I have a chance now?
MAX	Because now I know it's you.
BB	Well, you're--
JOE SALLE	Okay, enough. This is far enough.
B	B Hang on.
JOE SALLE	BB...
BB	've got something better. B motions for Max and Joe Salle to follow him out onto the
BB	Grab me some of that rope.
BB	It's not like we didn't see it coming.
BB	Sullen, withdrawn...Max just never seemed the same after the tragedy.
BB	It's a good thing his father didn't live to see it, though. Bill Payne's only son, a strung-out suicide.
BB	It would have eaten him alive.
MAX	Bravura's not going to buy it.
BB	Sure? Not even once the autopsy turns up traces in your blood?
BB	dosed you that night at Alex's, just to make sure things were fuzzy. Compliments of the house.
J	
BB	oe, why don't you calm down... IER
BB	It's fine, as cold as that water is... Just in case, though. Make sure.
JOE SALLE	How? stepping quiet, past the bloody and motionless bodies.
MICHELLE	Are you home? he CAPTAIN steps out onto deck, zipping his coat against the
APTAIN	You know how blind I am, I'm not crashing into the dock again. When the power--
CAPTAIN	ang on a second.
APTAIN	Jumpers.
CAPTAIN	oly shit... Somebody get out here!
FIRST MATE	It's too late. He's frozen solid.
CAPTAIN	Somebody get some blankets.
CAPTAIN	all the cops, he's bleeding everywhere.
CAPTAIN	on't move. We've got help coming.
IRST MATE	What is that? What's he...
APTAIN	Great, a junkie bleeding on my boat.
M	He doesn't really feel that bad...
CAPTAIN	What do you mean, he's a block of ice...
FIRST MATE	Maybe it's a fever already. Let him go, then.
BRAVURA	Okay. Again, from the beginning.
U RANKING OFFICER	nder what authority are you interrogating these men?
RAVURA	An investigation into departmental corruption. They're material witnesses--
RANKING OFFICER	Just between you and me, I wouldn't count on these men being any kind of witnesses at all. I served with a few of them, and remember what kind of officers they were.
BRAVURA	What kind would that be?
RANKING OFFICER	Cops. Real cops.
RANKING OFFICER	o offense.
BRAVURA	None taken. Agent Taliente, I'd like you to meet a real cop.
DETECTIVE	Let me talk to BB.
JOE SALLE	What's going on downtown?
BB	Bravura called in the Feds.
BB	or God's sake, come on. Max is dead, they've got nothing else.
B	Get up to the armory, hide the--
JOE SALLE	He's not dead. He's here.
BB	Bullshit. There's no way--
JOE SALLE	Who are you calling?
BB	Her.
NICOLE HORNE	This isn't a number you use. building. NThe storm's breaking...
NICOLE HORNE	here was a shoot-out in my building yesterday, twenty floors from where I'm sitting. A secretary was killed.
BB	I understand an executive named Jason Colvin was also among the dead. Senseless tragedies, all.
BB	Everything's fine, we're just--
NICOLE HORNE	This was more than you were ready for.
BB	What is that supposed to mean?
NICOLE HORNE	Perhaps our partnership has run its course.
BB	Think pretty hard about that. I'm about to be surrounded by Federal agents--
NICOLE HORNE	Good heavens, BB. Best of luck.
BB	Who needs luck? They're going to love the stories I can tell.
NICOLE HORNE	Careful.
BB	Send the helicopter, then.
NICOLE HORNE	It's on its away.
