CHARACTER	DIALOGUE
RAND	C'mon. He won't bite. Billy forces himself to take the creature. Mogwai nestles
RAND	He likes you. Billy looks nauseous. Lynn stands.
LYNN	You two look so cute together. I have to take a picture. Lynn walks to a nearby drawer, opens it and removes-a Mogwai is on Billy's shoulder, licking his cheek.. Billy I want you to take good care of him. Lynn focuses the camera on Billy and Mogwai.
LYNN	Okay smile. Billy forces a smile. Mogwai still licks his cheek. Mogwai lets out a high scream. Frightened of the bright
BILLY	Little bastard. Mogwai scurries back to Rand. He pets the creature, Settle down, Billy-There's no reason to get upset. The little fellow's scared. He hates bright light.. Billy shrugs. He wipes his fingers along the scratch on There's blood on hisï¿½4ingertips. Billy looks at Mogwai. The creature looks at Billy. It giggles. Mogwai watches Billy. from the darkness of the book shelves.
BILLY	Shut up. Mogwai stops singing. Billy goes back to his writing.
BILLY	Get off of me. Mogwai just looks at him.
BILLY	Get.off`my desk. Billy shines the bright.desk light into the creature's
BILLY	Stay down there. Billy goes back to his work. Mogwai is-bored. The creature leaps up to the bed.. It Billy turns. Mogwai takes a step back. Guilty. Frightened.
BILLY	You stupid little... Billy raises the sword over.Mogwai. He's ready to kill Mogwai loo] .s up at Billy. The creature is shivering. It I'm sorry.. .just try to be more careful. Billy holds Mogwai to his chest. He's petting it, com-
CAR. RADIO (V.0.)	It looks like the snow has stopped for awhile. But don't put away those ear muffs, more flurries are scheduled for tonight...
BILLY	Starting work early today?
TRACY	Oh, hi. Well, I thought the roads would be icy.
BILLY	We've got a half hour before work. Wanna go have a cup of coffee? She.pauses and smiles.
BILLY	.and if I sell the novel, I'll â¢be able to quit the bank.
TRACY	I'd love to quit. I'd run straight to the airport and buy a one way ticket to Paris.
BILLY	Why Paris? T
TRACY	I've only seen it in movies and T.V... . But it seems like it's got everything that this town doesn't...Museums...great restaur ants... Beautiful artworks and architecture... Listen to me, talking like I've been there 10 times. I shouldn't get so carried away. It's only a dream.
BILLY	Hey...Don't give up on your dreams. They just might come true. Tracy shrugs and takes a sip of coffee.
BILLY	Can I ask you a personal question? What is it with you and Gary? Is he your boyfriend?
TRACY	He thinks he is.
BILLY	Do you think he is?
TRACY	No. I think of him more as a friend. But he thinks of me as a lot more.
BILLY	So there's a possibility...I mean... I.just might have a chance with you?
TRACY	Don't give up on your dreams. They just might come true. They both laugh. Standing across the street, looking into the coffee shop look fills Gary's eyes. Mggwai's case sits on the ed. The creature is inside.
PETE (O.S.)	Hello? Is anybody home? n here, Pete. Billy holds the tray of brownies to him.
BILLY	Want some?
PETE _	I'm s'posed to be on a diet... He grabs a brownie. He notices Mogwai's case.
PETE	What's in there? Pete walks over and opens the case. Mogwai hops out, onto
PETE	What is it?
BILLY	A present from my Dad. Pete picks up the creature and pets it. Pete likes Mogwai.
PETE	It's neat. Billy shrugs. Mogwai sees the brownies. The creature hops
PETE	Hey, Billy.. .You think I might be able to borrow it? Just for a night?
BILLY	I dunno, Pete...
PETE	C'mon...My Mom will never know. I'll hide it under my bed. Pete reaches down to pick up Mogwai. His hand clumsily A few drops of water splash Mogwai. The creature arches its back and lets out a high pitched Billy is surprised. Pete takes a step back. Scared. Billy can't believe his eyes. Mogwai writhes in pain. The spots on its body expand more, Billy and Pete stare. Fascinated. The spots burst.
FOUR NEW CREATURES	popout. Clones of Mogwai. The spots on Mogwai's body bond together and disappear, as There are now five identical creatures on the desktop. Billy grabs the water bottle. He has to be certain that The process begins again. The creature's body,contorts. Billy tries to make sense out of it all. EIGHT CREATURES stand on.the desk top, examining their Billy picks up his glass of milk. He splashes some milk Nothing happens.
BILLY	They must only multiply with plain tap water. Wow..â¢.thisâ¢is better than "Twilight Zone ( )
PETE	Now can I have one?
BILLY	Huh? Well, yeah. I guess so. Pete grabs one of the creatures, taking it from the group. Maybe I won't take one. The creatures have moved to the brownies. They rip the clothes, licking his face. Rand loves the adorable Billy has a worried look on his face. Barney, the dog, sits in a corner of the rood. He glare
I RAND	What are you so worried abot?
BILLY	Dad...We don't know anything about these things.
RAND	We know they're cute.. We know.." they're intelligent. And now we know they multiply by water.
BILLY	Yeah, but isn't that pretty weird? I mean, if I throw water onï¿½Barney over there, we're not gonna;getjten copies. A creature licks Rand's ear. He chuckles.
RAND	All I know, is that I've got a million dollars sitting in my lap.
BILLY	Huh?
RAND	I'm going to market these things.
BILLY	Oh, Christ. C'mo'i,Dad...that's ...
RAND	Just imagine the excitement when word gets out. Everyone will want a Mogwai of their very own.
BILLY	Don't you think we should have them checked out first? Just to make sure...
RAND	No. If we want to make a big profit, we have to move:fast I have some investors coming over to the house on Thursday. Who,knows?...Mogwai could replace dog as man's best friend. wls from his corner. Rand continues to play with the creatures. Billy watches.
BILLY	Oh, hi Gary. Look, I'm kind of in a hurry. Gary grabs Billy by the collar and throws him against
GARY	a< ; Listen, Peltzer...she's my girl- friend. Keep your hands off. Under- stand? Billy nods.Gary lets him go.He turns and walks away.
ROY HANSON'	the Biology teacher, stands at the sink. He's washing out Pete knocks on the door. Billy enters with him. Roy turns.
ROY	Hey, Pete-what's up?
PETE	Mr. Hanson...this is my friend Billy. He wants to talk to you about somethin'.
ROY	Well, sure... .I'm Roy Hanson. What can I do
F	or you?
BILLY	Well, you're the closest thing this town's got to a scientist... and I need some information about an animal.
ROY	What kind of animal?
BILLY	That's what I'm trying to figure out. The curtains are drawn. The lights are dim. The eight Billy enters with Roy and Pete. Roy stares at the
ROY	I've never seen anything like this. Billy grabs the water bottle.
BILLY	Watch this. Billy squeezes a drop of water on one creature. Mogwa' Roy watches with wide eyes. Suddenly, another creature bursts from Mogwai's body.
.ROY	Holy shit. He remains-speechless for a few moments. He looks at Billy.
ROY	May.I stay for a while?...Run a few tests?...
BILLY	My parents won't be home until 7:00. You've got three hours. Roy takes off his coat and opens his black leather case. "How The Grinch Stole Christmas" plays.
BILLY AND PETE	sit on the sofa, watching the T.V. Roy enters. He sits I
ROY	I discovered some interesting things... The creatures are drawn to water. if they sense water nearby... they'll go to it. Als , unless)th y're hunting for foo or water.. they hate to be separated. I t ied to move one from the others. They cried out. Clawing. Screeching.
PETE	Yeah...that's what happened when I tried to take one.
ROY	If one is separated. The others will follow.
BILLY	Anything else?
ROY	They qan't multiply by water if their environment temperature is below '25 degrees- It's amazing. They have no bio- logical link with any other species of animal...in the whole world. Billy gives an uncertain nod.-
Silent. Dark. Billy sleeps.	Distant sounds are heard. Animal-like noises. Gurgling. Billy wakes. He sits up in bed. The sounds continue. The creatures are gone. Billy notices his room door.
REV. 4/30/82 35.	He gets out of bed. He looks at his sword, hanging above
HALLWAY	Billy walks. Sword in hand. The noises get louder. Crisper. Clearer. Nervous, Billy descends the dark stairs. He arrives at The sounds are coming from the living room.
LIVING ROOM	Billy enters. He looks to the floor. Beneath the'Christmas The creatures surround Barney. They have killed the dog. Billy tries to move. He's frozen. The creatures are eating the dog. They look up at Billy. Their bright green eyes are fiery. Blood covers their mouths. They smile. They giggle. Billy screams. The bag moves. Squirms. Shakes. The creatures are Rand carries the bag up a ladder that leads into the Lynn and Billy stand a few feet away, in the hallway.
RAND	This should keep them out for the rest of the niht... Tomorrow we'll take them out in the sun...
RAND	.and.finish them off. Lynn nods. Rand looks at Billy.
RAND	I'm sorry, son. I never expected to...
BILLY	Forget it. Billy stares coldly at his Father. Embarrassed, Rand looks
RAND	We should all get back to sleep. Rand puts his arm around Lynn. They walk to their bed- Billy looks up at the attic door. They s ine the lights through the attic, looking for the Billy spots something. He nudges his Father.
RAND	What in the hell?... Billy picks up a broomstick andl pokes one of the things.
BILLY	Damn things are stuck to the floor. Rand picks up a baseball bat. He raises it over his head The bat snaps in two. The pod is unblemished. Rand rubs his stinging hands. Billy and Rand just look r?1ND Like a butterfly?
ROY	Exactly. Those things in the attic-are cocoons. Inside,. the creatures are going through some sort of change...a metamorphosis.
BILLY	Why did they attack my dog?
ROY	Simple. They're animals. They were hungry. Aside from water, food is their main concern.
RAND	How long until they hatch?
ROY	A week...a month...I really can't say. I'm not waiting around to find out.
ROY	Billy, don't be hasty...You've stumbled onto a new life form. What comes out of those cocoons could be a major scientific discovery...
BILLY	Screw'science. I want them des- troyed.
RAND	Billy ...Maybe Mr. Hanson's got a point...
BILLY	Dad, they killed Barney. Or have you already forgotten? Rand just looks'at his son. Lynn pops a valium in the
CLOSE-UP	Red hot light. The flame of a torch.
CAMERA PANS UP TO	RAND. He's holding the gas torch, aiming it at the cocoon.
RAND	Not even warm. They're indestructible.
BILLY	Now what do we do?
RAND	I get back from Seattle on Wednesday. I'll call some con- struction people. They'll come in next week and cut these things out of the floor.
BILLY	I don't think we should wait. Let's do it ourselves.
RAND	No. It's late. I've got an early plane to catch. The attic door is locked. There are no windows up here. Nothing can get in or out. Rand pats Billy on the back.
RAND	Son, you've got to stop worrying.
CLOSE UP - BILLY	A doubtful, uncertain expression on his face. Snow comes down. Fast and hard. RADIO (V O.) Cas swerve on the; road. for this evening. Sto and Little children build snbwmen. So if yoi don't have t go out, please stay indoors. Tricksiplow the roIgds. Anjelderly man snow-blow his driveway. a sign hangs on the-door:
INSIDE	A wall clock reads 5:25. Billy counts out money to a Finished with the customer, Billy looks to the line of
BILLY	Next.
MRS. DEAGLE	walks to Billy's window.
BILLY	Hello, Mrs. Deagle. How are you this afternoon? Horrible. My arthritis acts up when it snows. see they still haven't fired you. Billy shrugs, trying to remain-ca-lm. Lynn removes freshly bakedSanta Claus sugar cookies from Do not try and tell me what to do, young man!
BILLY	M'am...I'm only suggesting that you see a bank officer to...
MRS. DEAGLE	I want to speak to Mr.. Fresco! Mr.Fresco! ...Mr. Fresco!. Roland Fresco, the Vice President, gets.up from his desk. Everyonein the bank is watching. Billy bites his bottom lip, holding in his anger. Suddenly, a crack appears on one. Then another. And They're hatching.
ROLAND	Apologize to the woman, Billy. But, sir...I didn't do anything wrong. Really.
ROLAND	Apologize. Now. Billy turns to the woman. Everyone in the bank is.watching. Especially Tracy.
BILLY	Mrs. Deagle, I...
BILLY	Mrs. Deagle, I... I think you're an-ugly old fart and I; hope yo u fall down on the ice a td breath your fucking neck! Mrs. Deagle is sho ked. fi e other customers hide their Gary smiles. Tracy is proud. Peltzer, you:are fired! Do you understand me?!? You're fired! Billy smiles.
A THREE FINGERED BLACK CLAW	suddenly breaks out of one cocoon. It clutches at the
ANOTHER CLAW	breaks through the shell of another cocoon.
LYNN	slowly moves to the kitch n doorway. Sh listens.
THE ATTIC DOOR	The wood surrounding the lock begins to splinter. It finally The door pops open. The lock falls to the floor. A loud
LYNN	jumps at the noise. Scared, she runs to the kitchen phone.
TRACY '	Billy...I thought you were great. He smiles. Gary watches the two of them.
ANOTHER TELLER	Billy...You have a phone call. Billy hurries to the phone. He answers.
BILLY	Yeah?...
LYNN	stands in the kitchen, tightly holding the phone receiver.
LY'N	Billy-those things in the attic... They're alive...I hear noises upstairs... gets scared. His face goes white.(
BILLY	Mom...stay downstairs. I'll be right home. He drops the phone and runs out of the bank.
LYNN	standing in the kitchen. Frightened. She downs two Lynn exits the kitchen and slowly walks upstairs.
BILLY	Nervous. Sweating. Behind the wheel of his car. He tries Outside, the sun is going down.
LYNN	She's arrived at the top of the stairs. It's dark up here. Lynn--gets -a chill. She slowly walks to the door.
BILLY	still driving. He tries to pass a slow truck. He hits
THE CAR	swerves and spins off the road. It lands in a ditch. The
BILLY	tries to start it. Nothing happens. It's stalled.
BILLY	No...Not now... He tries again. No good. It's dead. Frustrated, Billy
LYNN	standing below the open attic door. She tightly clutches Nothing but darkness. Lynn pops another valium. She climbs theladder, into
TRACKING SHOT	Billy. He runs home through the snow. It's dusk. People have begun to turn on their Christmas Billy runs harder. Faster. His house comes into view. REV. 4/30/82 r 47. She sighs. Relieved.
SUDDENLY	Something leaps out and grabs Lynn by the throat. Other dark figures come at Lynn. More creatures. They Lynn watches in horror as the creatures surround her head. There are a few seconds of silence. Then we hear the sounds. Chewing. Swallowing. Giggling.
BILLY	sprints down his driveway. He arrives at the porch of his home. He opens the front door.
INSIDE	Dark. Silent. Billy calls out before entering.
BILLY	Mom?.. Scattered giggling echoes from inside. Billy'slowly enters. He's scared. He looks to the top of the stairs.
BILLY	Mom?... More giggling. Shaking'. Nervous. Billy climbs the stairs. Billy spots the open attic door. He walks beneath it. He looks up into the dark attic.
BILLY.	Mom?...
AN OBJECT	is thrown out of the attic. It lands at Billy's feet.
LYNN'S VALIUM BOTTLE	Stained with her blood. Billy picks it up. A giggle from the attic. Billy takes a few stepsback. He dashes into
INSIDE	Billy grabs the sword off his wall. He walks back. into the. hallway. Billy stands several feet from the open attic doo He takes a deep breath and flips out the hall light. Billy waits. A few seconds pass.
A CREATURE	leaps from the attic, into the hallway. Billy jumps back. Mogwai snarls at him. Mogwai has changed. It stands two feet tall. The brown fur is gone, replaced by rock hard, rippled armor. The tail is long and pointed. Reptilian. It thrashes Sharp white horns have replaced the ears. The giggle remains, undercut with a hungry animalistic growl
THE CREATURE	leaps at Billy. Billy raises his sword and swings. He hits the. creature Mogwai fal is to the gro4nd. Thick green blood pours from Billy stabs the creatur Mogwai dies with a long hiss. Sword extended, he rushes to the ladder and climbs into the
INSIDE	Billy sees Lynn's body. She lies on the floor. Dead. Lynn is covered with bites and scratches. Billy looks away. Angry. Saddened. He notices the cocoons. All hatched. Sounds echo from downstairs. Thumps. Giggles.
UPSTAIRS HALLWAY	Billy walks slowly. Clutching his sword. Ready for an He descends the stairs.
A CREATURE	leaps from the overhead chandelier. It lands on Billy's The creature tries to bite Billy's neck. Billy slams his blade 'nto Mogwai. He whacks the creature. Finally, Mogwai falls to the floor. Billy brings down his blade. Hard. It slices Mogwai's head off. The creature's body quivers. Billy moves to the living room.
LIVING ROOM	Dimly lit. The fireplace burns. The Christmas tree lights Billy enters.
AN OBJECT	flies at Billy from across the room. He ducks. A CREATURE sits on the middle shelf. Giggling. It throws He bats the plate away with his sword. Mogwai continues to throw plates at him. The creature screams, writhing in pain. It falls from the Billy slowly moves across the room. His eyes dart back He walks by the fireplace. Three large RED VELVET STOCKINGS hang from the mantle.
A-CREATURE	pops out of each stocking. Growling. Snarling. The three creatures hop to the floor and move towards
BILLY:	He clutches his sword. Tight. Two creatures leap at him. He spears one in mid-air. He quickly spins around, knocking the other Mogwai to the Billy cries out in pair. Mogwai stays on. Biting hard. Billy kicks his leg near the fireplace. Scared of the firelight, Mogwai lets go. Billy removes his steaming sword. The charred creature collapses into the flames. Dead. He walks to the kitchen. TWO LARGER GREEN EYESâshine from inside the tree. The eyes
TWO CREATURES	are inside. They don't notice Billy. One has crawled into the large blender. It laps up the The other sits on the table. It nibbles on the Santa cookies. The remaining creature growls at Billy. Mogwai leaps out of the way, onto the kitchen cabinet. Mogwai stands in front of the open microwave oven. Billy still pokes at Mogwai, forcing the creature into Billy quickly closes theoven door. Mogwai is trapped inside. Billy flips the oven switch to "bake". The microwave Inside, Mogwai screams and pounds against the glass door.
LIVING ROOM	Billy enters. He looks at the dead creatures. He sighs. Billy rests his sword against the wall. He picks up the
BILLY	Yes, could you connect me with the Sheriff's Office?...
A SWIFT SHADOW	moves across the floor, behind Billy.
BILLY	Hello? ...Is this Sheriff Lucia?...
A CLAW	tears the phone cord from the wall. Hello?...Hello?...
THE CREATURE	walks toward Billy, ready to attack from behind.
BILLY	Hello?... It hisses. Billy turns. Face to face with Mogwai. Mogwai takes a step closer. Billy reaches for the sword. The creature leaps and lands on Billy's chest, knocking .Billy wrestles with the creature. He tries to grab the Billy stands. He raises his sword to finish off the creature. Mogwai smashes through'the window, escaping into the night.
OUTSIDE	The blizzard is starting up. Billy arrives at the broken window. He looks to the ground They stretch across the backyards of suburbia, disappearing Following the footprints, Billy runs after the creature. backyard. She is building A snowman.
PEGGY'S MOTHER	opens the back door of their home. She calls to her daughter.
MOTHER	Peggy! Come inside! It's too dark! You'll ruin your eyes building the snowman!
PEGGY	Just five more minutes.. And 'Skippy The Snowman' will be finished. Please, Mommy? Alright, young lady. But if you're not inside this house in five,' minutes...
PEGGY	Thanks, Mommy. She goes back inside. Peggy inserts pebbles for "Skippy's" eyes.
BILLY	running through the snow. Following Mogwai's footprints.
PEGGY	inserting the final pebble for "Skippy's" smile.
PEGGY 0	Gee, Skippy...You look cute. Before Peggy can scream, Mogwai grabs her.
BILLY(	arrives in Peggy's backyard. He sees the young girl's Peggy brushes the snow from her face.
E BILLY	Are you okay?
PEGGY	A monster came out of Skippy the Snowman. Billy quickly attacks the snowman with his sword. But there is no sign of Mogwai. Billy spots footprints leading away from the snowman. Billy runs after the footprints. Peggy watches him disappear around the corner of the house.
MOTHER	Peggy...What happened to your snowman?
PEGGY	This ugly little monster came out of Skippy's chest! It tried to pull me inside and eat me! But this man with a big sword came over and saved me! Peggy's Mother just.stares at her. She shakes her head.
MOTHER	I think you've been playing too many of those video games.
CAROLERS	A group of thirty high school students stand on the front
CAROLERS	'Joy To The World, the Lord'-has come...
CAMERA PANS	their bright cheery faces.
PETE	stands in the back row, wearing his orange down jacket and
THE CREATURE	pops out of a snow drift, behind the carolers. Mogwai eyes
BILLY	running through the backyards, following Mogwai's footprints
THE CAROLERS	loudly singing.
