CHARACTER	DIALOGUE
FATHER BRENDAN	I wish I knew what to say. I mean, welcome to the human race. Every day someone breaks someone else's heart. And as I said, I'm here for you. I just wish I had something more useful to offer. All I have are these vague ideas about life and death that priests are equipped with. Have you ever thought of discussing your feelings with a therapist?
MARK	Not as yet. Father, I think I need a hug. Rod is in the front yard picking up the newspaper. He sees
ROD	Hi. Vera?
VERA	Yes.
ROD	I'm Rod. I do four to twelve. Vera sits in the same spot where Amanda was interviewed, but
MARK	Have you had any experience?
VERA	Some.
MARK	Would you get that, please.
VERA	Hullo.
VERA (CONT'D)	It's Sandy, from Pacific News Service.
MARK	Could you press that button and put it on the speakerphone.
MARK (CONT'D)	Hi, Sandy. Hi, Mark, how you doing?
MARK	I'm good. I have a new attendant. She answered the phone. Her name's Vera. Welcome, Vera.
VERA	Thank you. Mark, we've gotten sponsorships to do a series on sex and the disabled and we'd like you to do some interviews in the Berkeley area. Could you do that? Say in the next week or so?
MARK	Why now?
SANDY (V.O.)	No particular reason. If you're working on something else, then we can talk about it later.
MARK	No, now is fine. Vera wheels Mark towards his first interview. The more we see There was no denying it. A door had opened which I could not close, and in invisible writing it said: "Do not enter". We see the slowly rotating reels of a portable cassette
CARMEN (V.O.)	Some positions, like that one, are pretty much impossible.
CARMEN	I don't know if you can quite visualize it. It's called a lateral, or sideways reverse cow- girl. worry about it then. It's a question of depth of
CARMEN (CONT'D)	To some people it's really important, like my partner, for example. It's not such a big deal for me. I get just as excited when he licks my nipples, if and when he bothers to do it.
CARMEN (CONT'D)	I think the tape's about to run out.
CARMEN (CONT'D)	Do you want to keep going?
MARK	Uh, I think I've actually got enough to work on. Thanks.
CARMEN	Get back to me if you need anything else. Oh, and let me give you Greg's phone number. He's full of stuff you wouldn't think was possible. Rod vacuums the floor while Mark taps away on his typewriter.
MARK (V.O.)	Okay, shall we start?
GREG (V.O.)	Sure.
GREG	Oral sex is a matter of taste.
GREG (CONT'D)	And one thing that really works in my favor is that I smoke so much weed that my taste buds are pretty jaded. This gives me a great deal of stamina in the tongue department, and stamina is key in cunnilingus. The alley cat creeps in through the open window. Mark watches
MARK	Who are these people? I feel like an anthropologist interviewing a tribe of headhunters. A lady with a crisp voice answers the phone.
LADY (V.O.)	Good morning. UCSF.
MARK (V.O.)	Uh, may I please speak to someone in the Center on Sexuality and Disability, please.
LADY (V.O.)	I'm sorry sir, the Center on Sexuality and Disability has been shut down. Mark looks immensely relieved. He closes his eyes.
MARK	Thank God.
LADY (V.O.)	Sir?
MARK	I'm sorry to have bothered you. It's no bother...Sir, before you go, I can give you a phone number for one of the therapists who used to work there. Would you like that? Sir, are you there? It is a typical, modern, multi-purpose office building. We There is something of a commotion going on at one of the
MARK	It won't fit. It's not going to fit. Let's go back.
LATINO	Hey, it's fine. We got you. This is going to work just fine.
VERA	The top has to go over to the left. 17A.
MARK	I don't feel so good about this. Let's forget it.
VERA	Look, do you want to see this woman or not?
MARK	No!
MARK (CONT'D)	Aah!
VERA	Well, it's too late. Laura, a well-dressed, attractive woman in her late 30s, sits
LAURA	Did you ever discuss sex with your parents?
MARK	No. That would have been unthinkable.
LAURA	Why?
MARK	That's the way they saw the world. It wasn't just that polite people didn't think about sex. No-one did. It was never discussed. As far as they were concerned, there was nothing down there.
LAURA	Sorry about that.
MARK	What's that from?
LAURA	Cerebral palsy.
MARK	You'd hardly notice.
LAURA	People notice. It's not easy, the whole thing, attracting a guy, dating, sex, all very problematic.
MARK	I find that hard to believe in your case.
LAURA	Well, you better believe it.
MARK	So, what sort of chance do you give me?
LAURA	Of achieving your romantic fantasy? Very small to minute.
MARK	Look, there's no need to pull any punches. You can be as direct as you like with me.
LAURA	Mark, I'm just a humble sex therapist. I try to help people with sex problems that can be addressed. Your problem, I understand, is that you have never had sex.
MARK	That's correct.
LAURA	Would I be correct in assuming you're unable to masturbate?
MARK	Correct.
LAURA	Has anyone done it for you?
MARK	No.
LAURA	Have you ever asked anyone?
MARK	Not specifically. I asked someone to marry me. She declined. Does that come close to masturbation?
LAURA	You know, being with the person you love is not the only way of expressing yourself sexually. There are people called sex surrogates.
MARK	Oh?
LAURA	Psychotherapists and psychiatrists are not allowed to have sex with their clients, even if it seems like a good idea. Sex surrogates don't have that limitation.
MARK	Would this be covered by my medical benefits?
LAURA	Unfortunately, no. You'd have to pay the full fee, whatever that was.
MARK	So, basically, I would be paying for sex.
LAURA	Yes Mark, you would be paying for sex. But the person you would be paying is not a hooker. She is a highly trained and sensitive professional, who is not motivated by money. Just as I'm not. In fact, you can think of a surrogate as an extension of me. Do I seem like a hooker to you? MARK What sort of cost would I be looking at?
LAURA	It depends how many sessions you need.
MARK	Say, one, just to try it and see if I like it.
LAURA	I'm sorry, it doesn't work that way. It's a process. You have to be patient with yourself. There can be quite a lot of talking involved.
MARK	I've set aside $500. Do you think that would cover things?
LAURA	Oh yes, that's ample. So, what do you think? Rod wheels Mark into the church. Mark waits in the little side chapel. Father Brendan enters.
FATHER BRENDAN	Hi, good to see you. How are things?
MARK	Things are sort of confusing at the moment. I would appreciate your advice, as a friend, if you know what I mean.
FATHER BRENDAN	Sure, and I understand what you mean.
MARK	Do you remember at one point you suggested I might see a therapist?
FATHER BRENDAN	Yes.
MARK	Well, one way or another, it's a long story, I ended up seeing a therapist, a particular sort of therapist, a sex therapist.
FATHER BRENDAN	Uh-huh.
MARK	My penis speaks to me, Father Brendan. Sometimes I ejaculate during a bed bath in front of my attendant.
MARK (CONT'D)	All I feel is shame and mortification, while other men, apparently, get pleasure. I'm sorry if I sound angry.
FATHER BRENDAN	Don't worry about it. Go on.
MARK	This therapist suggested I could work with a sexual specialist, have sex with someone known as a sex surrogate, who would be sensitive to my special needs. I've been giving it some thought.
FATHER BRENDAN	Hold on. What do you mean "have sex"? MARK Well, I don't really know how to describe...
FATHER BRENDAN	Sorry, that wasn't what... I mean, are we talking about sexual intercourse? MARK I think so.
FATHER BRENDAN	Outside marriage? MARK I did do my best on the question of marriage.
FATHER BRENDAN	What is the difference between this sexual specialist and a common prostitute? I don't know, but I think there's a difference. 23A.
FATHER BRENDAN	do you know she's not some gussied up as a social who's just going to rob
MARK	trust what my therapist said her.
FATHER BRENDAN	old are you?
MARK	
FATHER BRENDAN	exactly now?
MARK	never had any spare cash before. a major factor, and I'm getting close to my use-by
FATHER BRENDAN	this is what you want my advice Fornication?
MARK	advice as a friend.
FATHER BRENDAN	do I have the casting vote, so speak?
MARK	say I value your advice just much as I do the therapist's.
FATHER BRENDAN	serious, aren't you?
MARK	think sex is a serious matter. one of the most persistent in the bible. So, is it possible for me to know a woman, in the biblical sense, and do I want to find out?
FATHER BRENDAN	And you want my opinion?
MARK	Please.
FATHER BRENDAN	I know in my heart that He'll give you a free pass on this one. Go for it.
MARK	What?
FATHER BRENDAN	I said, go for it. MARK Really?
FATHER BRENDAN	If you feel up to it. Do you feel up to it?
MARK	To tell the truth, I'm scared.
FATHER BRENDAN	Then we should pray.
FATHER BRENDAN (CONT'D)	Sweet Jesus, Mark and I sit at your feet and pray that You bless this little journey, this one small step for a man.
OMITTED 35	ROD is wheeling Mark along in his gurney.
MARK	I really feel proud of myself, imposing on someone I hardly know, to fornicate in their home.
ROD	Get over it. It's perfectly normal. Carmen, in her electric wheelchair, is the woman Mark had
CARMEN	Tada!
MARK	Wow!
CARMEN	There are all sorts of useful things in that drawer there, if you guys feel like exploring.
MARK	No, I'll bring my own sheets, towels and anything else we need.
CARMEN	No, no. Everything will be provided. I'm honored that you asked me. It'll be great karma for the house. Rod is wheeling Mark back home.
MARK	Great karma for the house. My God, the pressure, already. I can't stand it.
OMITTED 42	We are outside an old-style wooden house with a Volvo wagon We hear the sound of sneakers on a wood floor. TONY, an
TONY	Hey, this is Tony.
TONY (CONT'D)	Cheryl! What is it?
TONY	Phone!
TONY (CONT'D)	She's coming.
CHERYL	I'm not your girlfriend. When someone calls, particularly someone you don't know, you can use the word 'Mom'.
CHERYL (CONT'D)	Hullo, this is Cheryl.
LAURA (V.O.)	Hi, it's Laura.
CHERYL	I haven't heard from you in a while. How are you? Pretty well. Look, I called to ask how you would feel about working with a severely disabled client.
CHERYL	Hold on a moment, please.
CHERYL (CONT'D)	Hey, cut that out! Mark is having a bed bath. His shoulders and neck are covered
MARK	Would you get it please?
ROD	Sure.
ROD (CONT'D)	Hullo, Mark O'Brien's phone.
CHERYL (V.O.)	Hi, this is Cheryl Cohen-Greene. May I speak to Mark? Rod holds the phone toward Mark like a question. Mark's face
ROD	Just one moment, please. What am I doing here? Yes or no? Make up your mind.
MARK	Hullo, this is Mark.
CHERYL (V.O.)	Hi, Mark. I'm Cheryl. Laura called to introduce you. I understand you'd like to meet. Is that right?
MARK	Uh, yes. I could see you on the seventeenth, at eleven o'clock. Would that be any good for you?
MARK	Uh, yes, I think that would be fine for me.
CHERYL	Hey, where you from?
MARK	Boston. You?
CHERYL	Salem. Small world.
MARK	Wouldn't want to paint it. Cheryl is on the phone, holding the receiver with one hand
CHERYL	We'll be talking for a while to begin with. Then, if you agree, we can also start doing some body awareness exercises in your first session. The iron lung pumps away. Mark is alone. He stares at the
MARK	Holy Mother of God, what are "body awareness exercises"? Vera lets herself in. Vera holds up two shirts for Mark to see, a dark red and a
VERA	Which one?
MARK	Doesn't matter.
VERA	Will you stop acting as if you're going to your own execution.
MARK	I'm not acting. Vera wheels Mark to his doom.
VERA	Try and think of something else. Baseball, for example. That's what they usually tell boys to do.
MARK	Who are "they"?
MARK (CONT'D)	She's forgotten.
MARK (CONT'D)	My God, she's forgotten, or she's gotten the date wrong. Okay, we might as well turn round and go back. Come on, let's go. 30A.
VERA	She hasn't forgotten. Vera eases Mark onto the bed, positioning him so that he can
CARMEN	Okay, I'm going. I'll be back some time after one. If I'm not here, just let yourselves out.
VERA	Bye.
MARK	Bye.
CARMEN	Have fun.
MARK	What's the time?
VERA	Twelve after eleven.
MARK	I think there's a strong possibility she's had second thoughts.
VERA	Mark, please calm down.
MARK	And if she does arrive, she would be perfectly within her rights to turn around and run.
CHERYL	Hi, I'm Cheryl. I'm sorry I'm late.
VERA	No, that's fine. Come in. I'm Vera, I'm one of Mark's helpers.
CHERYL	Hi, Mark O'Brien.
MARK	Hi, Cheryl Cohen Greene.
VERA	I'll be back, say, in two hours?
CHERYL	Yes, two hours, that would be perfect.
CHERYL (CONT'D)	So...
MARK	Your money's on the dresser.
CHERYL	Thank you.
MARK	That was the wrong way to start off.
CHERYL	Yes, it was. Shall we start again?
MARK	Please, you start.
CHERYL	Although the aim is for us to have sex, I'm not a prostitute and you don't need to pay me up front. I've nothing against prostitutes, but there's a difference. We can talk about that later.
MARK	I'm sorry.
CHERYL	The other thing is, there is a limit to the number of sessions we can have together. Did Laura mention that when you saw her?
MARK	I'm sorry, I don't remember.
CHERYL	The limit is six. But that gives us plenty of opportunity to explore. Now, I understand you are able to have an erection.
MARK	Yes, but not out of choice.
CHERYL	Do you know how many men there are on this planet who would give anything for a natural erection?
CHERYL (CONT'D)	Is this your place?
MARK	No, it's a friend's. The only bedroom furniture I have at my place is an iron lung. I've sometimes thought about buying a futon, in case the need arose.
CHERYL	It's worth thinking about.
MARK	I've got the space. It can be expensive though, a nice futon. I mean, how much do you think a good one would cost?
CHERYL	Mark, just take a deep breath, then let go.
MARK	Do I seem anxious?
CHERYL	You do a little. lies down beside him.
CHERYL (CONT'D)	Laura told me you were a poet. What's it like to be a poet?
MARK	It's a way of living inside your own head, which is where I spend most of my time.
CHERYL	But not today. By the way, I like your shirt.
MARK	Thank you.
CHERYL	So I need to ask you some basic questions. Okay?
MARK	Sure.
CHERYL	What is the iron lung for?
MARK	It keeps me breathing. I can spend a few hours outside of it, with my portable respirator, depending on how I feel. But I work and sleep in the iron lung. 34A. do you feel right now?
MARK	Out of my league.
CHERYL	I meant your breathing. MARK Oh...fine. In fact, better than usual.
CHERYL	That's great. Do you have any areas of unusual sensitivity? Any parts of your body you don't want me to touch?
MARK	I have normal sensitivity all over. It's just that my muscles don't work. You can touch me anywhere.
CHERYL	Shall we get undressed then?
MARK	Sure.
MARK (CONT'D)	Ow! Ow! Stop! It hurts!
CHERYL	What's wrong?
MARK	Holy Mother of God!
CHERYL	Tell me what's wrong.
MARK	My fingers! They're caught!
CHERYL	Okay, okay, I've got it. Don't worry.
MARK	Be careful, please.
CHERYL	Mark, I'm going to be really careful with you. I don't want to hurt or injure you in any way, but it's really not sexy when you yell at me. Okay?
MARK	I won't yell at you any more.
CHERYL	But you'll tell me calmly the moment anything starts to hurt? MARK Yes. CHERYL Now, let's do the other arm.
CHERYL (CONT'D)	Nice shirt.
MARK	You already said that.
CHERYL	Did I? I guess I'm a little anxious, too.
CHERYL (CONT'D)	Okay, I'm going to slide these down. Hold your breath.
MARK	Shit, fuck! No, don't do that! 36A. Cheryl sits down on the edge of the tub and takes a couple of Mark, his body now under the sheets, looks towards the Cheryl turns off the tap. She has done a great job of pulling Cheryl emerges from the bathroom and starts to undress.
CHERYL	Ready?
MARK	No.
CHERYL	Okay, the difference between me and a prostitute is that I don't want your return business. I'm here to help you communicate about your sexual feelings, so you can share them with a future partner.
MARK	Whenever I'm naked, everyone else in the room is usually dressed. Now that I'm in bed with another naked person, I'm very confused.
CHERYL	So, why is it confusing?
MARK	I'd always expected that God, or my parents, would intervene to keep this moment from happening.
CHERYL	Mark, close your eyes and focus on your sense of touch. I'd like you to tell me how it feels each time I touch a different part of your body. If something feels good, tell me. If something feels ticklish or bothers you, let me know. I don't want you to tolerate anything. I'm going to start with the top of your head...
CHERYL (CONT'D)	You have soft hair. It's nice to the touch. So you like it?
MARK	I do.
MARK (CONT'D)	That feels weird.
CHERYL	Weird good? Or weird bad?
MARK	Just weird.
MARK (CONT'D)	Good.
CHERYL	Still good?
MARK	Everything good so far, except the ear. 37B. these the body awareness
CHERYL	You're clever to have worked that out.
MARK	People tell me I'm very perceptive.
CHERYL	Would you like to see what I feel like?
CHERYL (CONT'D)	Are you wearing cologne?
MARK	Yes.
CHERYL	Mmm, my favorite brand. Okay, I'm going to move my hand along your stomach... and down to your pen...
MARK	Oh, oh. The clock on the mantelpiece says 12:48. Cheryl is now fully
CHERYL	Next week, Friday the twentieth, same time?
MARK	That's good for me.
CHERYL	Next time we'll start to work on intercourse.
CHERYL (CONT'D)	Were you afraid at the thought of seeing me?
MARK	I was terrified.
CHERYL	You can be proud of yourself. You did great. We've made real progress.
MARK	Can I ask you something?
CHERYL	Of course. What would you like to ask?
MARK	Anything, really. Tell me something about yourself. Anything.
CHERYL	Sure. I'm a very private person. I have a private life, I do need you to be aware of that, but that's about it. This therapy is about you.
MARK	Welcome back.
CHERYL	Perfect timing.
CARMEN	I hope you guys kept the noise down. Vera wheels Mark back the way they came. She is very discreet
VERA	do you feel?
MARK	and victorious.
VERA	get any better than that.
MARK	me about your first sexual
VERA	me think. It wasn't all that I mean, it was consensual everything, and I really was in with the guy, but his dick enormous to me, I didn't it would fit. It was scary. he was nice. I guess he help it.
MARK	he Chinese?
VERA	you kidding? I only hung out white guys at high school.
MARK	is that?
VERA	don't know. To stick it to my mum dad, I suppose.
MARK	they happy now you've got a boyfriend?
VERA	happy. I'm happy.
MARK	his dick like?
VERA	size.
MARK	do you call it a dick instead a penis?
VERA	Penis sounds like some vegetable you don't want to eat. Dick sounds like what it is.
MARK	The thing is, it was all over so damn quickly.
VERA	Yes, tell me about it. Cheryl's car is parked outside. The house is mostly dark. Cheryl is at a tiny desk, dictating into a recorder.
CHERYL	First session. Mark is the oldest of four children and raised Catholic. He was extremely nervous. He yelled a lot when I took off his shirt, but I think more out of fear than pain. He cannot masturbate. Has only had the occasional kissing experience. He is capable of achieving an erection easily, but the unusual curvature of his body could be a serious obstacle to intercourse. Cheryl gets into bed beside her husband JOSH, who is
CHERYL	This gentleman I just started working with. He spends most of his life trapped in a big metal box.
CHERYL (CONT'D)	Did you hear what I said?
JOSH	Yes, I heard what you said. You're a saint.
CHERYL	Don't forget to put the trash out in the morning. Mark is in the little side chapel with Father Brendan.
MARK	I don't know what I had envisaged it would be like, the first time I mean. But that wasn't the image I had. I thought there would be more to it. Not that it was unpleasant. After all, I was in bed with a naked woman. She complimented me on my shirt and my hair. She held my penis. I haven't even seen my penis for over thirty years. Anyway, onward. Am I sharing too much?
FATHER BRENDAN	No, I'm used to it. Mark is in his iron lung. With his mouth stick, he turns the
MARK	"Sometimes the head of the penis may be too large to penetrate the vaginal opening smoothly, in which case the application of lubricant is recommended to avoid possible..." Oh, my God! This time Rod is wheeling Mark. He seems only slightly less
ROD	What's on the menu today?
MARK	We're attempting intercourse.
ROD	Uh-huh. That's a big one.
MARK	What do you think of it? Intercourse.
ROD	Overrated, but necessary. There's plenty of other ways of achieving the same result, but somehow you don't feel you've actually done it till you've gone all the way in. Cheryl takes off her clothes.
CHERYL	I want you to look at me this time. Go on, lift your eyes, look at me.
CHERYL (CONT'D)	Do you like watching me undress?
MARK	I do.
CHERYL	From now on...
CHERYL (CONT'D)	You're going to start to understand the signals from your body...
CHERYL (CONT'D)	...and learn how to control... Then suddenly... 43A.
MARK	Oh God! Oh God!
MARK (CONT'D)	Damn! Shit! Mark is in the side chapel with Father Brendan.
MARK	I did it again. This time, I ejaculated on her thigh.
MARK (CONT'D)	I felt cursed, that the whole enterprise was cursed. It seemed like a totally just punishment. God wasn't actually denying my sexuality. He was merely pointing out to me how useless it was.
FATHER BRENDAN	It's amazing to me how often God is brought into the sex act. I understand that even amongst non- believers, the most common expression of sexual ecstasy is "Oh, God!" Cheryl returns from the bathroom and slides back into bed.
CHERYL	Okay, I don't want to hear any more about God cursing you. I want the credit. It was my overpowering beauty that did it. It took you by surprise. Now, where were we?
MARK	What do you mean, where were we?
CHERYL	I'm going to touch you... I'm touching you... and when we both feel you're aroused, then I'm going to guide you into my vagina. Is there anything I need to do?
CHERYL	Close your eyes, feel your body, that's all you need to do.
MARK	It won't fit. It's not going to fit.
CHERYL	No, Mark, it will fit just fine.
MARK	No, it's dangerous. It's too big.
CHERYL	It's not too big. Relax.
MARK	It won't fit. It'll hurt. It's too risky.
CHERYL	Please, stop this. I promise you, nothing bad will happen. Now, let's try again while you're still hard.
MARK	Shit! Cheryl steps out of the shower. Cheryl gets into bed.
MARK	I'm really sorry.
CHERYL	Stop being sorry. And stop reading those stupid sex manuals.
CHERYL (CONT'D)	We still have some time. We can talk, which you seem to like, or you can suck on my nipples, which you also seem to like. Or, which one would you like to do first? Cheryl's Volvo is parked in its usual spot out front. There Cheryl is at her desk, dictating her notes. She also has a
CHERYL	Mark seemed to be at his most relaxed when I sucked his penis. At the moment he is fixated on penis- vagina and his anxiety is focused around that. The root of his anxiety is his parents and his religion. He believes he doesn't deserve sex. He believes he is responsible for his little sister's death at the age of seven, because his mother was too busy looking after him. A copy of Cheryl's notes comes through on Laura's fax
CHERYL (V.O.)	We discussed his fantasies. They are mostly masochistic.
CHERYL (V.O.) (CONT'D)	Again, the idea of being punished. He has never seen female genitalia before and seems quite frightened by the idea. Mark and Father Brendan are in the little chapel.
MARK	I'm sorry to lay all this on you, Father. My worry now is that it's never going to happen. I'm never going to have intercourse with Cheryl, or any other woman. Maybe intercourse would prove I was an adult. Maybe I don't want to cross that line. Maybe this was a bad idea.
FATHER BRENDAN	Do you want to know what I think?
MARK	Please.
FATHER BRENDAN	I'd forget the psychobabble. I grew up on a farm. It even takes the animals a few times to get it right. Can I suggest you try and enjoy it more? Don't worry about the technical stuff. You're a poet. Be romantic. Vera wheels Mark and his gurney to a rack in front of the Vera carefully does up the buttons on Mark's new silk shirt.
VERA	You nervous?
MARK	Only a little.
VERA	Would you like a shpritz?
MARK	Yes, of course I would.
MARK (CONT'D)	I have a good feeling about today, a very good feeling.
VERA	Great.
MARK	I had a terrible feeling it was never going to happen, but I think today's the day.
VERA	Can I make a suggestion?
MARK	Please.
VERA	Stop thinking about it. Vera wheels Mark up to the front door.
MARK	You couldn't have wished for nicer weather.
VERA	You're not listening, are you? I said, stop thinking about it.
MARK	Beautiful weather. The doorbell rings, amidst a loud background chatter. We
CARMEN	Oh, my God, I forgot! Oh, Mark, I'm so sorry. Cheryl, Mark and Vera are by the car. Mark looks grim.
VERA	She was very apologetic.
CHERYL	Look, it may not be exactly what we had in mind, but I noticed there's quite a nice motel just a couple of blocks from here. Maybe it's worth checking out. Mark and Cheryl wait outside while Vera goes in.
VERA	Have you got anything on the ground floor?
CLERK	I've got a single.
VERA	How much?
CLERK	Thirty-five plus tax.
VERA	My boss is the gentleman in the gurney.
VERA (CONT'D)	He's supposed to be having a therapy session right now, but the facility we normally use had a scheduling mix-up. We only need the room for two hours. Can you do it for twenty cash? The clerk leads them to the room and opens the door.
CLERK	There's a soda machine around the corner.
MARK	Thanks.
CLERK	And an ice machine, if you need it.
MARK	I'm sure it'll come in handy. Cheryl, Vera and the gurney enter the room. The clerk watches
VERA	Okay, I'll see you. I've got a book to read. I'll just hang around the reception if you need me.
MARK	Very atmospheric.
CHERYL	Some people find motels exciting.
MARK	Do you think I could be one of those people?
CHERYL	Another nice shirt.
MARK	As in racy and sophisticated?
CHERYL	You took the words right out of my mouth. Vera is having coffee with the clerk.
CLERK	What's wrong with your boss?
VERA	Basically, he can only move his head.
CLERK	So what sort of therapy are they doing?
VERA	They're having sex.
CLERK	You're bullshitting me.
VERA	Okay, I'm bullshitting you.
CLERK	No, tell me for real, what are they actually doing?
VERA	Well, today, after some appropriate foreplay, they're going to try to achieve full penetration. We see Cheryl from the breasts up. We hear violent coughing I'm choking
MARK	The mouth-piece.
CHERYL	I guess that one's off the menu until further notice.
CHERYL (CONT'D)	Come on, lighten up, will you.
