CHARACTER	DIALOGUE
BIANCA	Have fun.
	your estimate?
ETHAN	there's several ways to go .
	Come in, have a drink, we'll talk.
	You must be very popular in the neighborhood. I always your truck parked around.
ETHAN	have a lot of repeat business. People seem to like my
SELENA	bet they do.
ETHAN	that big black scar on the ground? Like a fire.
SELENA	you know how parties are. Always some damage.
ETHAN	Now we could put in rhododendrons or lilacs...depending how alkaline your soil is.
SELENA	I just love plants and growing things. It must be to have green thumbs. Cheers!
	Uh, no thanks, I don't drink during the day. gestures outside.
	But look, it's almost sundown!
	Really, I'm not thirsty. Now I could put in some there and there...
	take a sip or .I'll be hurt. It's an old family I'm famous for them. pauses. He doesn't want to offend his rich new customer over such a trifle.
	is it?
SELENA	passionfruit smoothee.
ETHAN	just one.
	To us. And to the seeds we'll plant together.
	drink to that.
	Delicious!
	about my fee...
	Sleep well. And when you wake, drown in my eyes be all mine.
	If that's the Jehovah's Witnesses again...
	Don't go away, gorgeous. I'll be right back.
	get lost.
	I have to talk to you.
SELENA	You're wasting your breath.
NIGEL	You used to listen to me. When you asked me to you something of the Craft.
SELENA	could teach you a thing or two now.
	...trust the wisdom of the ancients, trust the Great to protect us... Why. are you staring at me that?
	I was just thinking, if I had your skin problems, I'd use a tannisroot ointment. Every night.
	Nothing's wrong with my skin.
SELENA	Such a shame. You ought to take better care of
	bitch!
	. .honeysuckle. . .
SELENA	Come back. You'll spoil everything!
DANVERS	I think you'd better be getting back to the dorm, Linda. housemother'll expect you to sign in by eight.
	Thank you both so much. It was a lovely lunch, Mrs. I had a wonderful time. And you're a chess player MR. Danvers.
MR. DANVERS	Me?
	Sure. Mate in five moves.
	...and there goes my king. Got to hand it to you, I didn't it coming. Well, bye.
. DANVERS	What a lovely child. Such nice manners. We must her back, don't you think?
	Show me Ethan.
	silly fool!
	Linda! my roommate. You'll love her. She's really off wall!
	Linda babes! There's this all-night party at Eddie's... folks are away...
	I don't know. I'm not signed out an overnight.
LUCY	back, sign in, and climb out the bathroom McCloskey's always zonked out: never hear you.
LINDA	doesn't seem right.
LUCY	as a favour to me? So I won't be the only girl?
	at that guy!
LUCY	What a space cadet. you dingleberry! Get outta the street! ignores them, and continues to teeter deliriously.
	Why is he acting so strangely?
LUCY	I dunno, but he's gonna get creamed. mirror.
	Power of Shadows...bring him to me. box in her hand glows with an inner light.
	Omigod, it's a runaway!
	come back!
LUCY	gotta do something!!
	baby!!!!!
	My baby.
	Everything's going to be all right. She's just No broken bones.
	beautiful. beautiful.
SELENA	was meant for me!
	you. I'm going to close this up again.
	leave me in here...
	It's for your own protection.
	happening?
SUPERGIRL	taking you to the hospital.
ETHAN	me out. I have to talk to you.
	Later.
	Where's the casualties? You can't tell me there's casualties.
	I came as quickly as I could. What is the danger?
	It's what we were warned about.
	Storm Dragon?
SELENA	a super girl.
INTERN	was that?
SECOND INTERN	we better take a look.
ETHAN	leave me.
SUPERGIRL	have to.
ETHAN	can I see, you again ?
SUPERGIRL	Tomorrow this will all seem like a bad dream. gives the gurneys a shove.
INTERN	Did we use the laughing gas tonight?
SECOND INTERN	was last night.
FIRST INTERN	Then this is really happening.
INTERN	fella, can you talk??? begins to babble deliriously.
	The girl. Where is she? It never hit me like this I love her. My angel.
	Where is she? I love her, don't you understand? I'll die I can't have her.
INTERN	right here fella.
ETHAN	not her. The blonde, the one who carried us the air:. She can fly. She's an angel.
INTERN	This is Stenzl in Emergency. We got a 412. Send down the boys from psycho.
	No! She's real ! I saw her !
	Why did she have to show up now?
	her.
SELENA	easy for you to say, Bianca.
BIANCA	can do it. You're the most powerful woman Earth.
	I? Still?
	Yes! You own the Coffer of Shadow. Nothing can its power.
	been saving it. For the right moment.
	That moment is now! What good is a sword unless be unsheathed? Use it, and no one will dare you again. No one.
	even Nigel.
	What do I do? I don't know her name.
BIANCA	The Naming of Names is not necessary. Just concentrate her face. Your Shadow will do the rest.
	Power of Shadow hear me. Find her wherever she be. her and destroy her.
	Next time, remind me to do this out in the yard.
	Yes, of course, it was foolish of me.
	I think I'd better keep it.
BIANCA	you say.
	Whatever I say. From now on.
DANVERS	The housemother still doesn't answer.
DANVERS	Probably drunk again. I'm sure Linda got back all right.
DANVERS	We should have driven her.
DANVERS	I'll just drop by the school and. make sure she's all right.
	Hey, that's my roommate's car!
	Leave this place and do no harm. is lying asleep on Linda's bed.
DANVERS	A Supergirl... Linda...is it Linda?
	I didn't want anyone to know... but I was so
DANVERS	Are you all right?
	Just need rest, that's all. Sorry about all the damage I had to fight some terrible thing...
MR. DANVERS	But why?
	An evil force. Trying to destroy me.
	You won't tell anybody, will you?
DANVERS	even my wife. And, if there's anything I can do to be honoured.
	Thank you, Mr. Danvers.
	...come see me. And smuggle in a pint, they won't me have anything, but make sure it's Jamocha Fudge . . Listen, I got to run, my just walked in. Bye.
	Hey, Linda-babes! I've got so much to tell you, I know where to begin! Oh -- this is Jimmy he works with Clark and my sister at the
JIMMY	Nice to meet you. Lucy's told me all about you. Your Clark taught me everything I know about newspaper business.
LINDA	to meet you.
	I'm afraid I have some bad news about your car.
LUCY	Mr. Danvers called. I'll get a new one with the money. B.F.D.
	Do you have any theories about last night?
LINDA	Theories?
JIMMY	How Lucy and that guy got to the hospital. And all damage at the school. The police are calling it freak tornado. I'd like to interview you for the Daily- -
	Jimmy, can't you forget about your career for one
	-- Planet. I mean, you were there. Do you think it was natural, or like some people are claiming, supernatural?
LINDA	I believe there's a rational explanation for everything. But don't know what it is.
JIMMY	I quote you? hands Jimmy a stainless steel urinal.
	Jimmy, would you please put those poor flowers water before they die?
	Oh, sure.
	Listen, I know I've been saying you ought party but keep your hands off this one, will yak? private property. I've been waiting years him to develop.
LINDA	nice.
	Nice? He's cute enough to melt lead!
	Where is your cousin Clark, by the way?
LINDA	He's off doing a top secret uh, investigation.
JIMMY	I knew it ! He's working on a hot scoop !
	This won't take long. Keep the motor running.
ETHAN	Oh no, not you again.
SELENA	What an adorable hat.
ETHAN	They think I have a concussion.
SELENA	And you think you're in love.
ETHAN	know it.
SELENA	"love" of yours will soon wear off. I gave you temporary love potion.
	Why should I believe you?
SELENA	It's the truth. In twenty-four hours you'll forget all that girl.
ETHAN	Then I'm not the only one who saw her. You did too!
	Yes, yes I saw the whole thing. How could you be in that puny little girl?
ETHAN	she is real, it wasn't just a concussion.
SELENA	her, you're mine. I saw you first.
sits on the side of the bed. She removes a vial of liquid from her bodice.	saw you
	Here. Drink this. It's an antidote to the love drug I you.
	Nurse!
	can't escape from me that easily. I'm afraid don't know who I am.
ETHAN	
SELENA	think I'm weak, just because I'm a woman. I have Give in, stop fighting me, Ethan. I always get I want.
	Help !
NURSE	Would you stop screaming. There are sick people trying sleep.
	Get her away from me. She's crazy.
NURSE	you family? Visiting hours are over.
	They're over for you sweetheart.
	Now you see who you're dealing with.
	me alone.
SELENA	This is your problem, right here. This girl's driving insane, Ethan. Let me help you.
ETHAN	don't want your help.
SELENA	back to my house. My car's outside.
ETHAN	No!
SELENA	I never met a man I couldn't have--and you're no from the rest!
OFFICER	Okay, what's going on in h-- gestures with the gargoyle box at the men and their guns fly out of their hands and up to the ceiling. The men stare at the ce1ling, astonished. Ethan takes advantage of the distraction to dash out through the open door. Selena turns to look at Ethan escaping and the fall to the floor and discharge. The security men run into Ethan's bathroom, slamming the door behind them.
	Power of Shadow---seize him.
	Doctor, I think you' re going to have a gas
DOCTOR	shouldn't have had the cabbage at lunch.
	Omigod.
BOY	you want this?
LUCY	by the window. It must be from my sister. Give him tip, Jimmy.
JIMMY	Gosh, what do you suppose .that is?
LINDA	Well, Lucy, it's nice to see you're feeling better. Nice to you, Jimmy.
LUCY	not gonna stay for the ice cream?
LINDA	have to get back. I'm having dinner with the Danvers.
LUCY	You're getting real tight with them. You're gonna a straight-A student---just kidding, thanks for coming.
	Phillip! When are you gonna come see me?
	Can I give you a lift?
	no thanks.
JIMMY	no trouble. I'd like to ask you some more questions.
	Give up?
	Never!
SELENA	What goes up must come down. Cadillac.
	probably would've got a ticket without this press pass the windshield. Does Clark get many tickets?
	wouldn't know. Look. Up in the sky.
	escaped wacko! What a picture!
	Come down from there, you foo1...
	you get blown off and kill yourself.
	chasing him.
JIMMY	think that's the same guy who was in the with Lucy?
	Yes.
JIMMY	The scoop of the year!
	It'll be dark soon. And cold. Come down while you've the chance.
	No. She'll come for me. Like she did the last time. angel.
	She's not coming for you. I killed her. She's dead.
	No. I don't believe you. It's not true. She's alive My angel. My love-- falls off the chimney, and catches himself on the lip of the brickwork. He hangs there by hand.
VOICE	idiot!
JIMMY	There goes my Pulitzer Prize.
	
	Hey lady, did you see that? gives him a glance of contempt.
	See what?
JIMMY	The girl---dressed like Superman--caught that guy in
BIANCA	Maybe you should check into the hospital and your head examined.
	You're alive! She didn't kill you!
SUPERGIRL	didn't?
ETHAN	woman who's after me. She hates you. Because knows I love you.
SUPERGIRL	love me?
ETHAN	angel. My goddess. I feel I've always loved you all my I'll die if I can't spend the rest of my life just looking you, holding you in my arms...
SUPERGIRL	have to have a long talk about all this.
ETHAN	know just the place. Hang a left at the Amalgamated Tower. of power. He drops his useless Nikon into his camera bag and starts rummaging for another camera.
	Home?
SELENA	No way. I'm not going to let that little hussy make a monkey out of me.
BIANCA	Is it her that's bothering you--or your gardener?
SELENA	I use men, but I'm not addicted to them. I can quit I want.
	
SUPERGIRL	Are you sure it's all right for us to be here?
ETHAN	They don't care, they're tearing it down for a centre.
	Like it?
SUPERGIRL	Yes. It reminds me of home.
ETHAN	Superman's from? Krypton?
SUPERGIRL	Argo City. It was on a chunk of rock that was part of once---but we moved it to inner space.
ETHAN	sorry, I don't understand.
SUPERGIRL	not important. The important thing is I'm here to something and I think you can he1p me.
ETHAN	on, let's ride.
	I used to work here summers when I was a kid.
	Ethan, tell me more about this woman who's after you.
ETHAN	Let's talk about us, not her.
SUPERGIRL	Tell me where I can find her.
ETHAN	I don't want you to go near her. She's bad news. puts his arm around her shoulders, casually, no big deal.
	But be reasonable. If I don't do something to stop her try again. And maybe hurt you.
ETHAN	be safe with you. We can stay together the rest of lives.
SUPERGIRL	can't do that.
ETHAN	not ?
SUPERGIRL	from different worlds.
ETHAN	give me a chance to show how much I love Love changes everything. Love makes possib1e.
	All this talk about love, it's silly.
ETHAN	You don't like me? You hate me? is such a look of tragedy on Ethan's face, that Supergirl is afraid he might instantly fling himself to his death if she said yes.
	Of Course I don't hate you. I don't hate anyone.
	What do you feel about me?
SUPERGIRL	I...I don't know. This is all so sudden.
	There's one sure way to find out how you feel.
	that?
ETHAN	me kiss you.
	No.
ETHAN	You're not afraid are you?
SUPERGIRL	Of course not, but...there are things we don't understand.
	If we wait until we understand everything we'll be dead. on. You can learn more from one kiss than from in school.
SUPERGIRL	guess one is all right.
	this how?
ETHAN	
SELENA	What a touching scene!
	Who are you ?
SELENA	I am Selena. Give him to me. Now. Or you'll both sorry.
SUPERGIRL	I don't scare that easily. rummages down deep in her handbag and pulls out the gargoyle box.
	All right, Miss Know-it-all. If I can't have him, can.
	Coffer of Shadow, show your Power!
	That ought to keep you out of my hair for a while.
	cheap trick.
SUPERGIRL	but effective.
	
	Yookoohoo! No, that's not it. Sis-o-reb! Nope.
BIANCA	Sure glad you didn't let make a monkey of you.
SELENA	Shut up, and get me a hacksaw.
	Why don't you use the Coffer of Shadow?
SELENA	don't feel like it right now.
BIANCA	She didn't take it from you, did she?
SELENA	That little girl? Ha. Now go on, get me some tools.
	There's no need. I learned the Craft from my grandmother.
	f'kah s'koo...
	Good. Now bring the car. We must call a meeting of seven.
	mistress.
SELENA	There you are. Come to mama.
	I thought I'd show you one of my favourite places.
ETHAN	paradise . We could be very happy here.
	But I have to go back. I brought you here so be safe. From her.
ETHAN	can't just abandon me. Alone.
	stay for a while.
	Great! I'II build a house-- right over there, with veranda looking out to sea. And I'll plant a Papayas, pineapples, bananas, mangoes--- grow here. And I'II fish in the lagoon, we can go sailing in a dugout canoe, and---
SUPERGIRL	I said 'a while' I meant a couple of hours.
	Well, maybe a little longer than that.
	late.
ELD ERL Y MAN	President was giving a speech. I couldn't just out.
SELENA	more afraid of the President than me???
ELDERLY MAN	of course not.
SELENA	Let us begin. I invoke the rule of seven.
IN UNISON	Circle is complete.
NIGEL	better have a pretty good explanation for Selena.
SELENA	are in great danger. A being has come to Earth powers far beyond those of anyone member of Craft.
INDIAN WOMAN	Superman has been away.
SELENA	is not Superman I speak of, but his cousin Kara. She we exist..
ELDERLY MAN	she must be destroyed.
NIGEL	did she find out about us?
ELDERLY MAN	is unimportant. Now that she knows, she will curious and learn more. When she learns plan to restore the ancient religion of this planet avenge the centuries of persecution---she will to stop us.
BIANCA	must destroy her first.
ERICA	how can we destroy her?
	By the Rite of Ultimate Power. One person must to take on the combined power of us all.
	You want to take our power for yourself! reacts calmly, speaking in low, modulated tones, as if to an overstimulated child.
SELENA	Nige1, you know the one who takes on Ultimate must sacrifice the last sparks of her own spirit.
SELENA	Which of you is willing to make that sacrifice?
NIGEL	You would! You revealed our existence so you could all of our power.
SELENA	you'd like to get rid of this Supergirl yourself,
NIGEL	get rid of her at al1? You've used the Coffer Shadow too much. It is beginning to rule your heart.
SELENA	
	quibbling. Let us vote.
SELENA	I invoke the rule of seven. Do you agree? speaks with the voice of someone pronouncing his own death sentence.
	have no choice.
SUPERGIRL	Ethan, what IS wrong?
ETHAN	She said it wouldn't last.
	What wouldn't last? What's the matter with you?
ETHAN	I don't love you any more.
	like that?
ETHAN	turning off a light.
ETHAN	I feel awful. All that romantic garbage. All that talk.
	are you going?
	From you.
SUPERGIRL	why?
	Because you remind me of all the dumb things I said.
SUPERGIRL	I sort of like what you said.
ETHAN	That makes it worse.
SUPERGIRL	But I don't understand. stops and stares at her for a moment.
ETHAN	Of course you don't. We're from two different remember?
	At last. Ultimate Power.
BIANCA	And the first thing we do is get rid of Supergirl!
SELENA	What do you mean we? turns on the kneeling six. They cringe from her. Selena raises her hands and the kneeling six cry out in fear.
	Hi.
SUPERGIRL	Hello. Are you still mad at me?
ETHAN	I'm not mad at you.
SUPERGIRL	It seemed that way to me.
ETHAN	I know I was acting funny---I'm sorry. It's just...I miss it.
SUPERGIRL	what?
	What I had before. What's not there now. It's like I up and found part of me wasn't there any more: that made me feel really alive and aware of It was like, for the first time in my life, everything together perfectly---you and me and the world us--like we were a wonderful song...
	And now?
ETHAN	And now...the guitars are out of tune, and the words make sense, and somebody unplugged the mike...
SUPERGIRL	don It know much about these things, but maybe you had that feeling once...it can, come back.
ETHAN	think so?
SUPERGIRL	don't see why not.
ETHAN	what if---it wasn't real?
	Feelings are real. Once you've had them, they're yours
ETHAN	Hey, listen, when all this blows over, maybe we get together every now and then and see each And maybe something might. happen again. do you think?
SUPERGIRL	you asking me for a "date"?
	Why not? You're a good-looking girl. And I'm---
SUPERGIRL	you forgetting about Selena?
ETHAN	forget about us eventually.
	something very dangerous about her. Something evil...
ETHAN	know what it is. She has this lead container shaped a gargoyle. Inside there's a silvery ring...
SUPERGIRL	That's the Power Source that was lost from Argo That's what I came: to find! Where does she live?
ETHAN	this big old house on Orchard Avenue---but you better away from there.
SUPERGIRL	can see through walls. I could surprise her. The only I can't see through is lead, that's why I didn't the Power Source at the amusement park.
ETHAN	Wait. Don't leave me.
	You'll be safe here. I'll come back as soon as I have Power Source.
	you go...
SUPERGIRL	
ETHAN	one kiss. For old times' sake.
SUPERGIRL	you can see how you feel about me, right?
ETHAN	
SUPERGIRL	Ethan!
	Hey take it easy. I won't hurt you.
	I thought .it was her, coming back. Spared me. I thought. . . maybe changed her mind. warned us. Wouldn't listen to him.
SUPERGIRL	are you talking about? Where's Selena?
	No. Don't want to know. She's bad. Don't go near her. Hurt you.
	have to find her. Tell me.
	Supergirl! She's waiting for you. On Taliesen Mountain. her before it's too late!
ETHAN	I'm wise to your tricks, lady.
SELENA	I could force you.
ETHAN	If that worked, you would've done it already. No, want me to drink it of my own free will. Well me tell you, sweetheart, it'll be a cold day in hell I fall for that one again.
SELENA	on, talk big! I'll soon have you purring like a kitten.
	You've been without water for a whole day. Let's how thirsty you get in a week.
ETHAN	vicious--
SELENA	don't make me angry. I start fires when I'm angry. glances meaningfully at the faggots piled around his feet and walks away. the garden.
	I told you I'd win.
	Kiss me. grotesque, towering monstrosity, that seems to brood threateningly over the landscape.
	Ethan!
	Enjoy your prison, Supergirl. It's forever.
	Ethan! Don't let her do this!
	No. It isn't true.
ALURA'S VOICE	where are you?
KARA	I can hardly hear you.
ALURA. S VOICE	You're alive. We were so worried. You disappeared the scanners...
	I'm lost, Mother. In some awful place. I can't fly anymore. I'm weak.
ALURA'S VOICE	you must not give up. We must retrieve the Source. The City is dying.
KARA	Then send someone else. I failed.
ALURA'S VOICE	We can't. The' dimension barrier is stronger. We no have the power to push through.
	But Mother, I'm lost.
ALURA' S VOICE	must try. . . it's cold. And dark. . .
	tried. I really tried. sprawled in their seats listening to the simultaneous translation over earphones. The dign1fied PRESIDENT of the General Assembly is sitting on the dais behind the ranting delegate. With a FLASH OF LIGHT and a chok1ng cloud of sulfur fumes, Selena appears beside the podium. She is in her shimmering white robe. The dozing delegates wake up with amazement. The URITANIAN delegate stares at her with his mouth open as she slides him away from the microphone.
	Nations of the world! I bring you tidings of a new age!
	I bring you a return to the ancient true worship of our Sovereign Queen and Mother. And bring you myself as her representative here Earth.
	From this moment forth, all science, religion and other unnatural beliefs are forbidden. And in their place I teach the One True Way of our ancient
President of the General Assembly has recovered enough from the surprise of the eel to	Selena.
PRESIDENT	You are talking about the end of Civilisation as we it.
