CHARACTER	DIALOGUE
The seaweed is always greener	In somebody else's lake You dream about going up there But that is a big mistake Right here on the ocean floor Such wonderful things surround you What more is you lookin' for?
Under the sea	Under the sea Darling it's better Down where it's wetter Take it from me Up on the shore they work all day Out in the sun they slave away While we devotin' Under the sea
Down here all the fish is happy	As off through the waves they roll The fish on the land ain't happy They sad 'cause they in their bowl But fish in the bowl is lucky They in for a worser fate One day when the boss get hungry Guess who's gon' be on the plate
Under the sea	Under the sea Nobody beat us Fry us and eat us In fricassee Under the sea we off the hook We got no troubles Life is the bubbles Under the sea Under the sea Since life is sweet here We got the beat here Naturally Even the sturgeon an' the ray They get the urge 'n' start to play We got the spirit You got to hear it Under the sea The carp play the harp The plaice play the bass And they soundin' sharp The bass play the brass The chub play the tub The fluke is the duke of soul The ray he can play The lings on the strings The trout rockin' out The blackfish she sings The smelt and the sprat They know where it's at An' oh that blowfish blow
Under the sea	Under the sea When the sardine Begin the beguine It's music to me What do they got? A lot of sand We got a hot crustacean band Each little clam here know how to jam here Under the sea Each little slug here Cuttin' a rug here Under the sea Each little snail here Know how to wail here That's why it's hotter Under the water Ya we in luck here Down in the muck here Under the sea The sea king? He wants to see you right away - something about Ariel. (Sotto) I mustn't overreact. I must remain calm. (Five octaves Now, Sebastian, I'm concerned about Ariel. Have you noticed she's been Peculiar? You know, moaning about, daydreaming, singing to herself. . . . You Oh - well, I - Sebastian. . . . Hmmm? I know you've been keeping something from me. . . . Keeping . . . something? About Ariel? Ariel . . . ? In love? I tried to stop her, sir. She wouldn't listen. I told her to stay Humans? Ho ho ho ho. . . . Who said anything about humans? You'll see. It's a suprise. (Sees statue of Eric.) Oh, Flounder- Flounder you're the best! it looks But Daddy!- Is it true you rescued a human from drowing? Daddy, I had to- Contact between the human world and the mer-world is strictly for- He would have died- One less human to worry about! You don't even know him. Know him? I don't have to know him. They're all the same. Spineless, Daddy, I love him! No . . . Have you lost your senses completely? He's a human, you're I don't care. So help me Ariel, I am going to get through to you. And if this is the (Still crying.) Just go away. (He leaves and Flotsan and Jetsam appear.) Poor, sweet child. She has a very serious problem If only there were something we could do. But there is something. Who - who are you? Don't be scared. We represent someone who can help you. Someone who could make all your dreams come true. and Jetsam: Just imagine - You and your prince - and Jetsam: Together, forever. . . . I don't understand. Ursula has great powers The sea witch? Why, that's - I couldn't possibly - no! Get out of here! Leave me alone! Suit yourself. It was only a suggestion. [Jetsam flicks the statue's broken face towards Ariel.] [Looking at the face] Wait. and Jetsam: Yeeeeeeeeeess?
(snif) Poor Ariel.	I didn't mean to tell, it was an accident. (Ariel passes by.) Ariel - where are you going? Ariel, what are you doing here with this I'm going to see Ursula. Ariel, no! No, she's a demon, she's a monster! Why don't you go tell my father? You're good at that. But . . . But, I . . . (To Flounder.) Come on. (They travel towards and Jetsam: This way. (Ariel enters and is hung up in the garden of Come in. Come in, my child. We mustn't lurk in doorways - it's rude. you - he is quite a catch, isn't he? Well, angel fish, the solution to your yourself. Can you DO that? My dear, sweet child. That's what I do - it's what I live for. To help
I admit that in the past I've been a nasty	They weren't kidding when they called me, well, a witch But you'll find that nowadays I've mended all my ways Repented, seen the light and made a switch True? Yes
And I fortunately know a little magic	It's a talent that I always have possessed And here lately, please don't laugh I use it on behalf Of the miserable, lonely and depressed
Poor unfortunate souls	In pain In need This one longing to be thinner That one wants to get the girl And do I help them? Yes, indeed Those poor unfortunate souls So sad So true They come flocking to my cauldron Crying, "Spells, Ursula please!" And I help them? Yes, I do
Now it's happened once or twice	Someone couldn't pay the price And I'm afraid I had to rake 'em 'cross the coals Yes, I've had the odd complaint But on the whole I've been a saint To those poor unfortunate souls No Ariel! (He is silenced by Flotsam and Jetsam.) Have we got a deal? If I become human, I'll never be with my father or sisters again. That's right. . . . But - you'll have your man. Life's full of tough But I don't have any - I'm not asking much. Just a token, really, a trifle. You'll never even My voice? You've got it, sweetcakes. No more talking, singing, zip. But without my voice, how can I - You'll have your looks! Your pretty face! And don't underestimate the
The men up there don't like a lot of blabber	They think a girl who gossips is a bore Yes, on land it's much preferred For ladies not to say a word And after all, dear, what is idle prattle for? True gentlemen avoid it when they can But they dote and swoon and fawn On a lady who's withdrawn It's she who holds her tongue who gets her man
Come on, you poor unfortunate soul	Go ahead! Make your choice! I'm a very busy woman And I haven't got all day It won't cost much Just your voice! You poor unfortunate soul It's sad But true If you want to cross a bridge, my sweet You've got to pay the toll Take a gulp and take a breath And go ahead and sign the scroll! Flotsam, Jetsam, now I've got her, boys The boss is on a roll This poor unfortunate soul. Paluga, sarruga, come winds of the Caspian Sea. Now rings us glossitis and max laryngitis, La voce to me! Now . . . sing! Keep singing! (Giant magical hands rip out Ariel's voice and give it to Well, look at what the catfish dragged in! Look at ya! Look at ya! right? You've been using the dinglehopper, right? No? No huh, well let me I knew that. Ariel's been turned into a human. She's gotta make the prince fall in And she's only got three days. Just look at her. On legs. On human we could get that witch to give you back your voice, you could go home with Now, Ariel, I'm tellin' ya, if you wanna be a human the first thing (Whistles.) Ya look great kid. Ya look - sensational. (They hear Max. Max . . . Max - Quiet Max! What's gotten into you fella? (Sees Ariel.) 1: Well you must have at least heard about this girl. 2: Well, Gretchen says . . . (Sebastion is dunked.) . . . since when has Madame, please ! . . . 2: . . . not my idea of a princess. If Eric's looking for a girl, I know I'm tellin' you, Grim, she was REAL! I'm gonna find that girl - and I'm Ha Ha. Come on honey. Don't be shy. (Ariel enteres in a beautiful Oh, Eric, isn't she a vision? You look - wonderful. Come come come, you must be famished. Let me help you my dear. There Oh, my! Ahem, so sorry Grim. Why, Eric, that's the first time I've seen you smile in weeks. Oooh, you're gonna love it. Chef's been fixing his specialty,
	Les poissons Les poissons How I love les poissons Love to chop And to serve little fish First I cut off their heads Then I pull out the bones Ah mais oui Ca c'est toujours delish Les poissons Les poissons Hee hee hee Hah hah hah With the cleaver I hack them in two I pull out what's inside And I serve it up fried God, I love little fishes Don't you? Prepared in the classic technique First you pound the fish flat with a mallet Then you slash through the skin Give the belly a slice Then you rub some salt in 'Cause that makes it taste nice Zut alors, I have missed one!
Sacre bleu	What is this? How on earth could I miss Such a sweet little succulent crab? Quel dommage What a loss Here we go in the sauce Now some flour, I think Just a dab Now I stuff you with bread It don't hurt 'cause you're dead And you're certainly lucky you are 'Cause it's gonna be hot In my big silver pot Toodle loo mon poisson Au revoir! Louis! What are you doing? Well - I - I was just - er, er, I'm sorry, madame. I'm sorry, Grim, what was that? You can't spend all your time moping about, you need to get out. Do Easy, Grim, Easy. (Ariel lifts her own plate cover and signals for This has got to be, without a doubt, the single most humiliating day Now - we got to make a plan to get that boy to kiss you. Tomorrow, when he
Any sign of them?	No, Your Majesty. We've searched everywhere. We've found no trace of your daughter - or Sebastian. Well, keep looking. Leave no shell unturned, no coral unexplored. Let Yes sire. (He leaves.) Oh, what have I done? What have I done? (As they pass water.) Has he kissed her yet? Not yet. Ohh . . . (Ariel and Eric go dancing and see the town.) No, not yet. Hmm. Well they - they better get crackin'. (They leave town and Ariel Move over - move your big feathers. I can't see a thing. Percussion. . . . Strings. . . . Winds. . . . Words. . . .
There you see her	Sitting there across the way She don't got a lot to say But there's something about her And you don't know why But you're dying to try You wanna kiss the girl Yes, you want her Look at her, you know you do Possible she wants you too There is one way to ask her It don't take a word Not a single word Go on and kiss the girl
Sha la la la la la	My oh my Look like the boy too shy Ain't gonna kiss the girl Sha la la la la la Ain't that sad? Ain't it a shame? Too bad, he gonna miss the girl Ariel? Ariel? Well, that's kinda pretty. O.K. - Ariel. . . Now's your moment Floating in a blue lagoon Boy you better do it soon No time will be better She don't say a word And she won't say a word Until you kiss the girl
Sha la la la la la	Don't be scared You got the mood prepared Go on and kiss the girl Sha la la la la la Don't stop now Don't try to hide it how You want to kiss the girl Sha la la la la la Float along And listen to the song The song say kiss the girl Sha la la la la The music play Do what the music say You got to kiss the girl You've got to kiss the girl You wanna kiss the girl You've gotta kiss the girl Go on and kiss the girl Whoa, hang on - I've gottcha. (Flotsam and Jetsam congradulate each What is this idiot babbling about? Right - as if you two didn't know, uh? The whole town's buzzin' about Well, uh - err, Eric. I-it appears that I was mistaken. This mystery We wish to be married as soon as possible. Oh, yes - of course, Eric, but, er - but these things do take time, you know. . . . This afternoon, Grimsby. The wedding ship departs at sunset. Soon I'll have that little mermaid and the ocean will be mine! Are you sure about this? Have I ever been wrong? I mean when it's important! What are we gonna do!? (Ariel hears Ursula's voice in her head as the . . . Before the sun sets on the third day. . . . (Ariel jumps in water I'll try. I've gotta get to the sea king. He must know about this. What - What about me? What about ME? You - find a way to STALL THAT WEDDING! Stall the wedding. Wh- what am I - what - that's it! (He flies off to Yes, um, do you Eric, take Vanessa, to be your lawfully wedded wife, for as long as you both shall live? (Under spell.) I do. Eh, and do you . . . (Birds and animals swoop in for attack, causing Get away from me you slimy little- Oh, why you little- (In the Ariel? Eric. You - you can talk. You're the one. Eric, get away from her! It - it was you all the time. Oh, Eric, I - I wanted to tell you. ERIC NO! (The sun sets and Ariel becomes a mermaid.) Ariel! (Ursula and Ariel go overboard.) Poor little princess - it's not you I'm after. I've a much bigger fish to - Ursula, stop! Why, King Triton! Ha ha ha - How ARE you? Let her go. Not a chance, Triton! She's mine now. We made a deal. You see? The contract's legal, binding and completely unbreakable - Grim, I lost her once. I'm not going to lose her again. No . . . Oh, No! Oh, your majesty . . . Daddy? . . . (Picks up crown.) At last, it's mine. Ho, Ho . . . You - You monster! Don't fool with me you little brat! Contract or no- AAAAHH! (She is hit Eric! Eric look out! After him! (Flotsam and Jetsam attack.) Come on! . . . Say goodbye to your sweetheart. (Ariel makes her miss Eric and blast No, I won't leave you. (Now very large.) You pitiful, insignificant, fool! Look out! Now I am the ruler of all the ocean! The waves obey my every whim! ERIC! (He gets on board one of the ships as Ariel falls to the bottom (Laughing wickedly.) So much for true love! (As Ursula is about to Well, it's like I always say, Your Majesty. Children got to be free to lead their own lives. You - always say that? (sighs) Then I guess there's just one problem left. And what's that, Your Majesty? How much I'm going to miss her. (He turns her into a human and she goes Yes, Thank you, thank you. (Ariel and Triton hug.) I love you Daddy.
Now we can walk,	Now we can run, Now we can stay all day in the sun. Just you and me, And I can be, Part of your world.
