CHARACTER	DIALOGUE
RHODES	We'll open up the access panels, put in a couple grenades. The nukes won't go nuclear, but they will go dirty. I won't lie and say we'll be all right. We won't. But if we're gonna go, might as well take those bastards with us. Rhodes scrambles off.
KELLY	Just one thing, sir. What?
KELLY	This. Kelly opens fire with his rifle. Rhodes is thrown back, dead.
KELLY	Done! Kelly grabs the rope, climbs fast.
THE TWENTY DOLLAR BILL	From his flightsuit and puts it into his shirt pocket.
KELLY	Climbs into view. Colonel Wilkins? You there?
WILKINS	Who is this?
KELLY (V.0.)	It's Lieutenant Kelly, sir.
WILKINS	What happened, Kelly?
KELLY	Colonel Rhodes is dead, sir! They're all dead! What happened? Deakins puts the shaver to the radio mike. There's a wash of 40
KELLY	It's the nuke, sir! It's open! Wide open! Oh, God, what am I going to do?! Deakins puts the shaver to the mike again -- more static. He
WILKINS	Call back the teams and get me the Room. We're gonna need NEST in here.
DEAKINS	Brought a tear to my eye.
KELLY	I'd just like to thank the members of the Academy.
PRITCHETT	I hope you've got another surprise up your sleeve. If I'm not mistaken, there are two attack helicopters headed this way.
JOHNSON	Not any longer. They look at him; he taps his radio headgear.
JOHNSON	They've just been recalled.
DEAKINS	You see, Mr. Pritchett, they think they've got an exposed core. They'll want to get a satellite to take a look, but it'll take ninety minutes minimum to shift the orbit. Until then? Well, people get a little weird when it comes to radiation. No one'll have the balls to come near here unless it's NEST -- the Nuclear Emergency Search Teams --and it'll take the nearest team at least two hours to get out here, and we only need an hour to reach our connection with the transport squad. Not that I'm not delighted with your presence, but you really don't need to be here.
HALE	What's your dog's name?
TERRY	Bear. I was going to call him Death, so I could say things like, "I walk with Death," and "Death chewed my boots," but I chickened out. You?
HALE	No dog.
TERRY	Do you have a name, or is that classified? Before Hale can answer...
THE SEARCH AND RESCUE HELICOPTER	Rises up in front of them, Novacek piloting. Novacek thumbs a
TERRY AND HALE	Terry jumps on the brakes. She and Hale bail out as...
THE TRUCK	is riddled with bullets and explodes.
TERRY AND HALE	Sprint up the trail.
HALE	We've gotta hide!
TERRY	Follow me! Terry leads Hale up a short slope. Hale scrambles over the top
HALE	Hide where?
IN THE HELICOPTER	Novacek grins, shoots.
HALE	Looks at the helicopter as the bullets whistle in. When he
HALE	What the --?
TERRY (O.S)	Come on! Hale runs in the direction of her voice.
NOVACEK'S POV	Aiming at Hale's back. But then Hale suddenly drops from view.
HALE	Arms flailing, drops fifteen feet, to deep sand.
TERRY	This way. Terry runs. Hale follows.
HALE	How do you --?
TERRY	I'm a Ranger. I've been over these trails a million times. Not looking, Terry runs straight into a wall, smacks her head
IN THE HELICOPTER	Novacek can't see his prey. He gets an idea and reaches back.
TERRY AND HALE	Terry is trying to get her eyes to focus.
TERRY	Please don't tell anyone I did that.
IN THE HELICOPTER	Novacek has a box of grenades beside him. He pulls the pin on
TERRY AND HALE	Hale is helping Terry to her feet as BOOM -- the first grenade
THE HELICOPTER	Chases them, strafing them. BOOM! -- a grenade goes off in
HALE	Can you climb up?
TERRY	Yeah ...?
HALE	Give me your gun.
TOP OF CLIFF	Terry climbs up into view of...
NOVACEK	Who sees her.
TERRY	Pull herself up, stands, hands up.
THE HELICOPTER	Novacek swivels the helicopter around.
TERRY	This has nothing to do with me.
NOVACEK	Tell me where he is!
HALE	Is down in the fissure, pointing the revolver straight up at the
HALE	Blackhawk ... Moved pilot seat back a foot ... Puts him right about ... here. Hale hesitates -- he's never shot at someone before -- then
IN THE HELICOPTER	The bullets fly up from below. One hits Novacek. He slumps,
THE HELICOPTER	Starts to lean over sideways.
HALE	Is surprised -- it worked!'
TERRY	Watches in horror as...
TERRY	Dives and rolls over the edge of the cliff as...
THE ROTOR BLADES	Hit the rock, sparking, grinding, right over Terry's head. The Up and over, in a high arc.
TERRY	Looks up. Is swinging over fast and the tail rotor is coming right for her.
HALE AND TERRY	Hale runs up, grabs Terry, pulls her to her feet as...
THE TAIL SECTION	Swings down, rotor spinning. It digs into the dirt and sand a
HALE AND TERRY	Run clear.
PRITCHETT	We don't have to worry about the other pilot? Deakins shakes his head.
PRITCHETT	Then how come the helicopter crashed?
DEAKINS	Pilot error. Deakins turns and walks away, over to...
BAKER AND KELLY	Who have taken the three-foot, pointed, front section off each
PRITCHETT	Tell me again how I don't need to be here.
DEAKINS	Mr. Pritchett, I understand your concerns. You and your associates gave me a lot of money to mount this operation. But they're getting ten times that back if we succeed.
PRITCHETT	If we succeed?
DEAKINS	All I can do is my part. We've got the weapons, we're ... ... seventeen minutes ahead of schedule and everything will be in place within two hours. But I can't guarantee that the assholes in Washington won't do something stupid like not pay.
PRITCHETT	What if they don't?
DEAKINS	Then the next census for this region is going to show a very sudden drop in population.
GILES	Colonel Wilkins? I'm Giles Prentice. My word from your search and rescue team?
WILKINS	No.
GILES	I'm sorry. Picked up any radiation? Wilkins shakes his head.
GILES	That's kind of strange -- if there's an exposed core out there.
WILKINS	Point?
GILES	Probably nothing. I asked for a transcript of the last cockpit transmission...? Wilkins nods to a CORPORAL who hands some papers to Giles. Giles
WILKINS	I don't know what you expect to find.
CU TRANSCRIPTS	We see COLONEL DEAKINS: "This is Deakins! Hale lost it! Oh,
GILES	You know these guys? The pilots?
WILKINS	Just on the radio. Never met 'em. Why?
GILES	What if this wasn't pilot error?
BAIRD	No rhetorical questions, Giles. Spit it out.
GILES	In the last transmission from the plane, Colonel Deakins said Major Hale lost it and made the plane crash. We all assumed that meant pilot error. But what if Deakins meant Hale made the plane crash. Murmurs of "That's insane" "No way" fill the room.
BAIRD	Why would he do that?
GILES	Two nuclear weapons would be worth a hell of a lot of money.
CHAIRMAN	To whom? Son, there are easier ways for someone to buy nuclear weapons. You go to one of the old Soviet republics, you can get one for the price of a BMW.
GILES	I meant they'd be worth a lot of money to us. How much would we pay to get them back? To make sure they weren't used in this country? A flurry of looks around the room.
BAIRD	Hold on, hold on. These nukes have codes or something that prevent people from using them.
CREELEY	Of course.
BAIRD	No one has these codes -- outside of the President and you guys.
CREELEY	Access to the codes requires the highest security --
BAIRD	I mean, not even the pilots have these codes, right? Creeley starts to stammer. Baird slumps. The chairman turns.
CHAIRMAN	Where's that NEST team now?
ASSISTANT	They just took off.
HUNT	Listen up, sportsfans. Word is, this particular broken arrow has broken open. Our ETA Utah is ninety-six minutes. I want everyone to take that time to triple-check the seams and seals on their E-suits. Let's go!
GILES	You think I'm nuts. You don't think NEST or the satellite will find anything weird.
WILKINS	That's right. But it wouldn't hurt to get some gunships fueled just in case. Wilkins reaches for a phone. Giles smiles.
HALE	How do they get out of here?
TERRY	Get out? I don't think that helicopter's going anywhere.
HALE	Deak'd have a back-up. He'd be prepared.
TERRY	If they've got trucks they could take the four-wheel-drive trail we were on.
HALE	He wouldn't want to go towards town.
TERRY	He could go to the river. Hale looks at Terry -- that's exactly what Deakins would do.
IN THE SECOND HUMVEE	Kelly drives, Deakins beside him, Johnson and Pritchett in back.
DEAKINS	You a fan of boxing, Mr. Pritchett?
PRITCHETT	I think it's barbaric.
DEAKINS	Me, too! I love it! Two men trying to do as much damage to the other as he can. As basic as you can get, don't you think?
PRITCHETT	I think it should be banned.
DEAKINS	So do I! God, wouldn't that make it more exciting? Having to go into dark alleys and basements to see a fight? I bet we see eye-to- eye on a lot of things, Mr. Pritchett. Deakins grins; Mr. Pritchett steams.
THEIR POV	The two Humvees make their way along the trail.
HALE	See the one in front? It just has a driver? They wanted to keep the weight down. It has the nukes. Hale takes Terry's gun from her.
TERRY	You gonna shoot out the tires?
HALE	Humvees can reseal and inflate with the flick of a switch. That's why Deak chose 'em. Terry looks at Hale -- then what is he going to do?
HALE	I'm gonna steal it. You get to a phone and call McMurran.
TERRY	The nearest phone is a two-hour walk.
HALE	Then you better start walking.
TERRY	Look, I know my way around here. You're gonna need me.
HALE	I appreciate what you've done so far. But now it gets hairy. Go to the phone. He scrambles off over the rock.
THE HUMVEES	Come around a corner. The trail hugs the face of a ten-foot-
HALE AND TERRY	Jump down onto the roof of the lead Humvee. Hale looks at
IN THE HUMVEE	Baker swerves, trying to throw them off. He pulls out a pistol,
HALE AND TERRY	Bullets punch up. Hale pulls out the gun. It falls from his
HALE	Flying. He lands hard behind the Humvee.
IN THE SECOND HUMVEE	Deakins points at Hale, getting to his feet.
DEAKINS	Run him down.
HALE	Sprints after the leading Humvee. Deakins' Humvee closes fast.
TERRY	Looks back, sees Hale's predicament.
TERRY	Here! She slides the pistol along the truck roof.
HALE	Grabs the gun out of the air as...
BAKER	Slams on the brakes.
TERRY	Comes flying off the top, landing on the hood, barely holding on.
HALE	Is going to be crushed between the Humvees. He jumps up,
DEAKINS AND KELLY	Kelly ducks below the dash and slams on the brakes but Deakins
IN THE LEAD HUMVEE	Baker sticks his gun out the window and aims at Terry and starts
HALE	Is behind him. Hale gets into the passenger seat.
HALE	Gimme the gun and get out. I don't know. I think we got ourselves a little stand-off.
HALE	No, we don't. Hale shoots Baker in the thigh. Baker howls.
TERRY	Reaches forward and grabs Baker's gun as...
HALE	Kicks Baker out of the Humvee.
BAKER	Bad timing for him. He tumbles out, right in front of...
DEAKINS' HUMVEE	And is run over.
HALE	Holds the steering wheel, yells to Terry.
HALE	You drive!
TERRY	Climbs into the Humvee, takes the wheel from Hale. She jams
HALE	I'd yell at you for coming after me, but you did just save my life. There's a look between them, then Hale climbs into the back. He
DEAKINS	What're you doing, Hale?
IN HALE AND TERRY'S HUMVEE	Hale keeps his back to the other Humves. He pulls gaffer's tape
A FLARE	Out of the tool kit.
KELLY	Maybe he'll set off a nuke. That'd show us.
BETWEEN THE HUMVEES	Hale tosses the jerry can of gasoline out the back of the Humvee.
THE JERRY CAN OF GASOLINE	Flies through the air. There's a burning flare taped to the
ECU TIP OF FLARE	As the plastic of the can bubbles and melts and...
DEAKINS	Stop! But it's too late and...
THE JERRY CAN	Explodes.
THE SECOND HUMVEE	Skids to a stop, showered with burning gasoline. Deakins and
DEAKINS	Coolly grabs a fire extinguisher and starts spraying. Hale climbs up into the front seat. Terry looks at him,
HALE	We need somewhere to hide. I know a place.
TERRY	It was a copper mine, barely squeaking along for years. They shut it-down a few months ago when they hit an underground river. The hinges on the metal doors buckle and snap and the doors rip
HALE	They hardwired in their frequency. We can't call out.
TERRY	What are we gonna do? Hale goes to the back of the Humvee, pulls down the tailgate.
HALE	I'm gonna take away Deakins' reason for being here. Hale grabs a screwdriver from the tool kit and pries open a
INSIDE PANEL	There's an LCD DISPLAY, a NUMERIC KEYPAD and a CLOCK showing the
TERRY	Fisher-Price makes nuclear weapons?
HALE	They're designed to be used by guys wearing gloves in Alaska. He reaches in, hits a key and the LCD display lights up.
HALE	These nukes have security codes. If you enter the wrong code three times, the nuke goes dead -- all the circuitry shorts out and shuts down. Kind of like the security systems with car radios.
TERRY	And people say the public doesn't benefit from defense spending. Hand me the radio. Terry goes for the radio mike. Hale sees something.
A PLASTIC NAME TAG	Sticking out from under one of the nukes.
HALE	Pulls it out, looks at it.
ECU NAMETAG	It's from "St. Judes Hospital, Radiology Department."
