CHARACTER	DIALOGUE
MEDIUM SHOT THE PLATOON	kneeling over their rifles, laid out on shelter halves. Prew
HENDERSON	-- rifle's your beat friend. In case them weapons jams in combat could mean life or death. You got to know 'em inside out. Now I want you to strip them weapons and put it together again. Go!
MEDIUM SHOT PREW AND MAGGIO	stripping rifles. Prew is efficient and brilliantly fast,
CLOSE SHOT PREW	as he strips the rifle. (This mechanical operation should be
HENDERSON'S VOICE	'at's fair time. Now lemma see you put it together.
CLOSE SHOT THE RIFLE	in Prew's hands, assembled, CAMERA PULLS BACK as Prew stands
CLOSE SHOT HENDERSON	looking along barrel. SHOT FEATURES his thumb as he flips the
HENDERSON	Your rear sight's way off! You'd be fifty feet off your target at three hundred yards! That's what comes when a soljer don't know how to assemble a rifle. You better get down to the track and carry it around a few times. Maybe that'll teach you...
MEDIUM SHOT PREW	running around track to sun, rifle held before him. The smile
GROUP SHOT BAYONET PRACTICE	The platoon is divided into teams of two. Thornhill is the
THORNHILL	Wide open, ey, Prewitt? Maybe seven laps'll teach you to watch yourself...
MAGGIO	Hey, I saw that -- I saw what you PULLED --
MEDIUM SHOT PREW AND MAGGIO	toiling around track together, holding rifles.
TRUCKING SHOT OUTSIDE SUPPLY ROOM	
MAGGIO	I use to think a shipping clerk was a dog's life. What I would not give to be back in Gimbel's basement!
WARDEN	Chow's almost over, men. Better hurry up and wash. `less of course you'd rather go in the way you are. Maggio gives Warden a dirty look. Prew's expression is
LONG SHOT FROM WARDEN'S POV	as Karen drives by, turning her head slightly toward Warden.
MEDIUM CLOSE SHOT FEATURING WARDEN	as he turns to watch the departing car.
LEVA	I'm tellin you, Top, she's trouble. You better keep your mind off what you're thinkin.
CAMERA MOVES TO CLOSE SHOT	of Warden, still looking after the car, thinking.
MEDIUM SHOT WARDEN AND HOLMES	It is a gloomy, rainy day and the lights are on in the
HOLMES	I won't be back in time to take Retreat. Or Reveille either, probably.
WARDEN	Yes, sir.
HOLMES	All work and no play, Sergeant. All you do is sit around sweating over this paper and that. There are other things in this world beside work.
HOLMES	You ought to get out more yourself, Warden.
WARDEN	I've been considering it.
HOLMES	Well, I'm going.
HOLMES	I'm leaving it in your care, Sergeant.
WARDEN	It'll be here when you get back.
MEDIUM CLOSE SHOT WARDEN	standing on the open porch, in the rain. He wears a GI
KAREN	Oh. If it isn't Sergeant Warden. You better step inside or you'll get wet.
MEDIUM SHOT	as Warden jumps in. He takes off his rain hat.
WARDEN	I am wet.
KAREN	If you're looking for my husband, he isn't here.
WARDEN	And if I'm not looking for him?
KAREN	He still isn't here. If that does you any good.
WARDEN	Well, I'm looking for him. Do you know where he is?
KAREN	I haven't the slightest idea. Perhaps he's in town. I guess it was `in town' the way you put it, wasn't it? Or perhaps he's at the Club. Having a drink.
WARDEN	I got some papers it's important for him to sign. Today.
KAREN	I'll try phoning him at the Club for you.
WARDEN	I never like to disturb a man drinking.
KAREN	What is it you want, Sergeant?
WARDEN	I could use a drink myself right now. Bad. Anyway, I got a faint suspicion the Captain's `in town.' Ain't you going to ask me in? Karen finally smiles, faintly. She goes into the kitchen,
MEDIUM SHOT	The kitchen is small and undistinguished. Karen takes a
KAREN	You're taking an awful chance, you know. My maid is liable to be home any time.
WARDEN	No she won't. Thursday's her day off.
KAREN	You think of everything, don't you, Sergeant?
WARDEN	I try. In my position you have to.
KAREN	Are these really important?
WARDEN	Yes. But not important they get signed today. Tomorrow's okay.
WARDEN	I got carbons of those back at the office. So it won't be much work to fix them up.
KAREN	That's what I like about you, Sergeant. You have confidence. It's also what I dislike about you.
WARDEN	It's not confidence. It's honesty.
KAREN	Honesty? How did you acquire such an old-fashioned virtue?
WARDEN	I figgered out one day it was the shortest distance between two points.
KAREN	Well, he's clever as well as virile.
WARDEN	No -- it's just that I hate to see a beautiful woman goin all to waste.
KAREN	Waste, did you say? Now that's a subject I might tell you something about. There's we. And then there's waste. Positive and negative. The negative is sometimes more interesting... more evil. For example -- what about the house without a child? Tell me your thoughts, Sergeant.
WARDEN	You're going to cry.
KAREN	Not if I can help it.
WARDEN	Please don't cry... I can't stand to see somebody cry. Karen turns to face him as he picks up his raincoat, is about
KAREN	What are you doing?
WARDEN	I'm leaving. Isn't that what you want?
KAREN	I don't know, Sergeant. To be honest, I don't know.
WARDEN	I know a beach near Diamond Head. Nobody ever goes there. The cars on the highway pass above and they never know it's there. You feel like you used to feel when you were a kid, hiding by yourself in a cave, watching the others hunting you.
KAREN	Maybe... why not?
WARDEN	How about Payday?
KAREN	You don't have to spend money on me, Sergeant.
WARDEN	I just like to have some on me when I take out a woman. Can you get away?
KAREN	Maybe. Warden grins as he puts on his raincoat. He goes to the door
WARDEN	I'll be in Kuhio Park. Say, nine o'clock. Payday.
HOLMES	-- this man Prewitt's been here over a month now. I expected you mend have him around before this.
HENDERSON	We've been runnin him pretty hard. But he don't faze.
HOLMES	Maybe he needs a good dose of The Treatment.
GALOVITCH	A double dose needs him to be given.
THORNHILL	The Treatment'll bring that puppy boy around...
HOLMES	You understand. I don't want any rough stuff. But we all know good athletes make good leaders. And good leaders --
EFFECT MONTAGE	The MONTAGE consists of a continuous stream of SUPERIMPOSURES
FLASHES PREW	running around track, staggering despite a tremendous effort
OBSTACLE COURSE	with the platoon going through, crouched low, live ammunition
CLOSE FLASH WILSON AND PREW	Wilson bawling Prew out, thumbing him to one side of obstacle
FLASHES PREW	chinning himself on bar setup near obstacle course; he is
OBSTACLE COURSE PREW	going through alone, on his belly in deep mud.
MEDIUM SHOT PREW	bent over the sink, scraping, washing and rinsing cooking
MEDIUM CLOSE SHOT SERGEANT STARK	The Mesa Sergeant, a tall, gaunt man, surveys the scene
MEDIUM SHOT PRIVATE TREADWELL	A slow, lazy, heavy man, peeling potatoes. There is a large
TREADWELL	Ah+m suppose to be a automatic rifle man, not a spud-cutter.
STARK	Rifle man, huh? All somebody'd have to do would be holler war at you and it'd be over the hill and far away.
TREADWELL	... they just give me my chance they'll see...
MEDIUM SHOT PREW AND WILLARD	The faucet is still on and we cannot hear what Willard says
PREW	No cook ever used that many panel Not even for an officers, banquet, ladies invited! Want me to grow couple more arms?!
WILLARD	All I ask is that you keep the pans washed up so they're clean when I need them. In order that I am allowed to cook the kind of food required for men who work hard all day and who need good nourishing food to get their nourishment.
STARK	Hole up 'at noise. This man's hot as a forty-five shootin downhill.
WILLARD	How you think I can do my job if the Mess Sergeant takes sides with a goldbricking KP? What do you think I am?
STARK	I think you're a fat cook who can't cook.
MAGGIO	Comin through! Comin through! Me and my table waiters! We workin our tail off. They runnin us to death. Hot stuff! Comin through hot stuff one side!
MAGGIO	Hello, Prew! Bettern being threwn in jail, ain't it?
WARDEN	You look awful tard, kid.
CLOSE SHOT PREW	working over the sink.
WARDEN'S VOICE	How do you like straight duty?. Life in a rifle compny, eh?
PREW	What makes you think I mind it?
WARDEN	I didn't say you minded it, kid. I just said you looked tard. Drawn to a fine edge.
PREW	I don't mind it, Top. It's a great life, this. I find a pearl, I'll cut you in. Fifty-fifty, If you hadn't put me here, I wouldn't have had no chance to find it.
TWO SHOT WARDEN AND PREW	
WARDEN	Well, well, there's a man for you. I'll see if I can fix you up with a lot more since you like it so much. How you like the garbage detail?
PREW	Thanks, Top, I've had it. You give it to me Tuesday. Remember?
WARDEN	Well, then, how 'bout street cleaning detail?
PREW	That, too. Yesterday.
WARDEN	You got a better memory than me. Guess the best thing to do is leave you right in the kitchen a while, huh?
WARDEN	Course if you was an ath-a-leet you wouldn't have to pull KP. Or any fatigue duty for that matter...
PREW	If you think you can push me into fightin, Warden, you're wrong. Not you and Dynamite and The Treatment. I'm twice the man you are. If you dint have them stripes I'd take you out on the green and beat you to a pulp.
WARDEN	Don't let the stripes worry you, kid. I can always take my shirt off. Take it off right now.
PREW	You'd like that. You could get me a year in the Stockade for that one, couldn't you?
CLOSE SHOT PREW'S HAND	closing around a heavy mug in the sink.
MEDIUM CLOSE SHOT PREW AND WARDEN	
WARDEN	Don't throw it, Prewitt. It might break on my head. And that would cost you one thin dime next Payday.
CLOSE SHOT PRIVATE FRIDAY CLARK	He is blowing the bugle, sounding Pay Call. The rays of a
MEDIUM SHOT	The bugle is heard over shot. A line of spruced-up men
HOLMES	-- and just see you don't drink all this up in one place.
WARDEN	Prewitt.
PREW	Robert E. Lee, RA 345071. Holmes looks them over, then up at the perfect knot in his
HOLMES	Have you given any thought to the boxing team recently, Prewitt?
PREW	I feel the same way, sir.
HOLMES	What's this man's pay?
MAZZIOLI	Private Prewitt, thirty dollars base pay. Deductions-laundry, insurance, PX checks.
MAZZIOLI'S VOICE	Total due twelve dollars thirty cents.
FULL SHOT	Payday night. A gay, noisy jamboree. Soldiers, mostly in
MEDIUM SHOT AT ENTRANCE	Maggio and Prew, dressed in slacks and Aloha shirts, stand in
MAGGIO	Greetings, Mrs. Kipfer.
MRS. KIPPER	Why, it's Angelo Maggio.
MEDIUM SHOT	as Prew enters behind Mrs. Kipfer. The vestibule has an old
MAGGIO	Okay... so there y'are. Dues all paid up. Who ya got playin the piana -- a hippo?
MRS. KIPPER	Angelo, I don't believe I've met your friend. And you know how I hate to find you boys in this condition...
MAGGIO	There. You see. Any time women see a soldier, think he's drunk. Why? You know why?
PREW	Because he is.
MRS. KIPPER	Heavy drinking simply doesn't mix with the entertainment business. Every respectable place must consider its future.
PREW	Mrs. Kipfer, ma'am, I give you my solemn word your future will be safe with us. Maggio nods vigorously in agreement, then pushes through the
MRS. KIPPER	Angelo is one of my favorites. Annette, dear, take care of this gentleman, will you, please?
ANNETTE	It'll be eight bucks, Babyface. Four for initiation fee, four for April dues.
PREW	Say, what do I get for it?
ANNETTE	Members are entitled to all privileges of the club which includes dancing, snack bar, soft drink bar, and gentlemanly relaxation with the opposite gender so long as they are gentlemen and no hard liquor is permitted. Got it?
PREW	I got it.
FULL SHOT	Several rooms branch off from this main one. There are about
MEDIUM CLOSE SHOT SERGEANT "FATSO" JUDSON	
ANNETTE	... Girls, here's some new poison. This is Billy and Jean and Nancy.
MEDIUM SHOT LORENE FROM PREW'S POV	
MEDIUM SHOT FEATURING PREW AND ANNETTE	
ANNETTE	Don't tell me the Princess is your style.
ANNETTE	Meet Suzanne and Roxanne.
ANNETTE	Much as I adore your company, you must allow me to tear myself away. I see a few friends at the door. Also I can see I will be of no use to you much. She walks off. The other girls resume talking to the soldier.
MEDIUM CLOSE SHOT LORENE	smiling back. Her head tilts up slowly as if someone is
LORENE	Would you like to sit down?
PREW	Oh... sure.
LORENE	I'm Lorene.
PREW	Lorene...
LORENE	I haven't seen you in here before.
PREW	I dint know about this place till now. A friend of mine brought me. We're stationed at Schofield.
LORENE	Oh. Somehow I didn't think you were a soldier.
PREW	Well, I am. And I'm in for the whole ride. I'm a thirty-year man.
LORENE	I suppose it's different when a fellow is going to make a career of it.
PREW	There ain't anythin wrong with a soljer that ain't wrong with everyone else.
LORENE	I like you just the same. I liked you the minute I saw Annette bringing you in.
PREW	Me, too. I mean when I came in. I saw you over here --
FATSO'S VOICE	I'll play loud as I want, ya little Wop!
PREW	Friend of mine. You wait right here for me, will ya?
LORENE	Surely.
MEDIUM SHOT AT PIANO	where two men are holding Fatso and three girls are
MAGGIO	Mess with me, Fatstuff, I'll pull you apart!
FATSO	You're the kind of character I eat for breakfast, ya little --
MRS. KIPFER	Now, you gentlemen know I will not have any of this sort of thing.
MAGGIO	Shut up, you Wop, he says to me!
FATSO	Little Mussolini here tryin to tell me what way to play the piano.
MAGGIO	Yeah, my ear drums fit to bust already with that noise!
MRS. KIPFER	You man can simply leave if you're not going to behave yourselves.
PREW	Come on, Angelo, come on --
MAGGIO	-- Ony my friends can call me Wop --
MEDIUM SHOT AT SIDE OF ROOM	where Prew hauls Maggio away from the piano.
SOLDIER	You know who that guy is, buddy?
MAGGIO	Sure, I know who he is. Whadda I care?
PREW	Who is he?
SOLDIER	Fatso Judson. Sergeant of the Guard at the Post Stockade.
MEDIUM CLOSE SHOT FATSO JUDSON	settling down at the piano again. He glances over in
MEDIUM SHOT MAGGIO PEW SOLDIER	as the music starts, Maggio stiffens, turns as if to go back.
SOLDIER	-- I'm tellin you, leave him be. Nets danger. I seen him nearly murder a guy once. He likes it. Sandra comes over, disengages Prew's arm from Maggio's, puts
SANDRA	All right, bully boy, now you won the war, let's dance.
MAGGIO	First I got to calm my nerves. Come on with me to a phone booth or some thin. Where I will unveil this fifth of whisky I got under this loose flowing sports shirt.
MEDIUM SHOT FROM PREW'S POV	Lorene is looking at another soldier, on the couch beside
TRACKING SHOT PREW	as he crosses room to Lorene, hurt and disappointed. CAMERA
BILL	-- you go along as fast as forty miles per through that surf and your balance has got to be letter perfect.
PREW	Hey, I thought you were gonna wait.
LORENE	Bill here was telling me about surfboarding.
BILL	Hello, friend.
LORENE	Sit down and just listen. He describes it thrillingly.
BILL	You know anything about surfboarding?
PREW	No. Nothing. Not a thing.
BILL	You must be stationed inland then. I'm at DeRussey so I get lots of chances.
PREW	Yeah? But then we got mountains. You know anything about mountain climbing?
BILL	A little bit. Are you a mountain climber?
PREW	No. You know anything about flying an airplane?
BILL	I've had a few lessons.
PREW	Well, I can't fly either. What do you know about deep sea diving?
LORENE	Do you want to move into another room, Bill?
BILL	Sure. The air in here seems to have gotten very smelly, hasn't it?
PREW	Yeah, I noticed that, too --
BILL	Listen, fellow --
LORENE	Shall we go, then? She and Bill rise. She smiles tremulously at him as she takes
MEDIUM CLOSE SHOT PREW	He settles lower in the couch, the picture of frustration and
MEDIUM SHOT PARK BENCH	Karen sits on the bench, her ankles crosses primly, very ill
KAREN	Why, hello. I didn't think you were coming.
WARDEN	Why not? I'm not late.
KAREN	No, I guess you're not. But then I came a little early. I must have been overanxious. You weren't overanxious though, were you? You got here right on the dot.
WARDEN	Maybe I'd of been early too only I stopped to get a drink.
KAREN	You certainly chose a savory spot for our meeting. Would you rather it'd been the cocktail lounge of the Royal?
KAREN	No, but I've had five chances to be picked up in the last few minutes.
WARDEN	That's par for the course around here.
KAREN	Well, I don't care for it. I never went in much for back-alley loving.
WARDEN	Didn't you?
KAREN	You probably think I'm a tramp, don't you?
WARDEN	What makes you think I'd think that?
KAREN	Don't try to be gallant, Sergeant. If you think this is a mistake, come right out and say so.
WARDEN	Listen, what started all this, anyway? Why'm I shakin inside like a school kid out with teacher! Where'd I come up with a yen for of all things the Compny Commander's wife! And her actin like Lady Astor's horse all because I only got here on time!
KAREN	On the other hand, I've got a bathing suit under my dress.
WARDEN	Funny. I got one in a U-Drive-It parked around the corner.
MEDIUM SHOT COUCH	Fatso's piano music o.s. Prew is slumped on the couch. He
PREW	How's the surfboard rider?
LORENE	That was a terrible way to have acted. What you did.
PREW	I was jealous.
LORENE	You're a funny one.
PREW	What do you dames want? To take the heart out of a man and tie it up in barbed wire?
LORENE	Now, look here, what do you think Mrs. Kipfer pays us for? We're hired to be nice to all the boys. They're all alike. Is it so important?
PREW	Yes, it's important. Maybe we seem all alike but none of us is ever all alike. All right, I'm sorry about before.
LORENE	That piano is about to drive me out of my mind. Let's go up to Mrs. Kipfer's suite and sit there. She lets us use it sometimes... for somebody special.
PREW	Are you mad?
LORENE	No, I'm not mad.
PREW	Because if you're still mad I'd just rather we called the whole thing off.
LORENE	You certainly are a funny one.
FULL SHOT WAVE	sweeping over camera, spray flying.
MEDIUM SHOT ON BEACH	A tiny beach set among rocks. The pale sand glows in the
KAREN	I hope the ocean's ice cold. I hope I freeze in a solid chunk.
WARDEN	Just so long's you melt afterwards.
KAREN	I love the way you laugh.
FULL SHOT WAVE	near shore, as Karen dives into it. Warden follows her. The
