CHARACTER	DIALOGUE
VIZZINI	But it's so simple. All I have to do is divine from what I know of you. Are you the sort of man who would put the poison into his own goblet, or his enemy's?
VIZZINI	Now, a clever man would put the poison into his own goblet, because he would know that only a great fool would reach for what he was given. I'm not a great fool, so I can clearly not choose the wine in front of you. But you must have known I was not a great fool; you would have counted on it, so I can clearly not choose the wine in front of me.
MAN IN BLACK	You've made your decision then?
VIZZINI	Not remotely. Because iocane comes from Australia, as everyone knows. And Australia is entirely peopled with criminals. And criminals are used to having people not trust them, as you are not trusted by me. So I can clearly not choose the wine in front of you.
MAN IN BLACK	Truly, you have a dizzying intellect.
VIZZINI	Wait till I get going! Where was I?
MAN IN BLACK	Australia.
VIZZINI	Yes--Australia, and you must have suspected I would have known the powder's origin, so I can clearly not choose the wine in front of me.
MAN IN BLACK	You're just stalling now.
VIZZINI	You'd like to think that, wouldn't you? You've beaten my giant, which means you're exceptionally strong. So, you could have put the poison in your own goblet, trusting on your strength to save you. So I can clearly not choose the wine in front of you. But, you've also bested my Spaniard which means you must have studied. And in studying, you must have learned that man is mortal so you would have put the poison as far from yourself as possible, so I can clearly not choose the wine in front of me.
MAN IN BLACK	You're trying to trick me into giving away something--it won't work--
VIZZINI	It has worked--you've given everything away--I know where the poison is.
MAN IN BLACK	Then make your choice.
VIZZINI	I will. And I choose--
VIZZINI	--what in the world can that be?
MAN IN BLACK	What? Where? I don't see anything.
VIZZINI	Oh, well, I--I could have sworn I saw something. No matter.
MAN IN BLACK	What's so funny?
VIZZINI	I'll tell you in a minute. First, let's drink--me from my glass, and you from yours.
MAN IN BLACK	You guessed wrong.
VIZZINI	You only think I guessed wrong-- --that's what's so funny! I switched glasses when your back was turned. You fool.
VIZZINI	You fell victim to one of the classic blunders. The most famous is "Never get involved in a land war in Asia." But only slightly less well known is this: "Never go in against a Sicilian when death is on the line."
BUTTERCUP	Who are you?
MAN IN BLACK	I am no one to be trifled with, that is all you ever need know.
BUTTERCUP	To think--all that time it was your cup that was poisoned.
MAN IN BLACK	They were both poisoned. I spent the last few years building up an immunity to iocane powder.
HUMPERDINCK	Someone has beaten a giant! There will be great suffering in Guilder if she dies.
MAN IN BLACK	Catch your breath.
BUTTERCUP	If you'll release me... whatever you ask for ransom... you'll get it, I promise you...
MAN IN BLACK	And what is that worth, the promise of a woman? You're very funny, Highness.
BUTTERCUP	I was giving you a chance. No matter where you take me... there's no greater hunter than Prince Humperdinck. He could track a falcon on a cloudy day. He can find you.
MAN IN BLACK	You think your dearest love will save you?
BUTTERCUP	I never said he was my dearest love. And yes, he will save me. That I know.
MAN IN BLACK	You admit to me you do not love your fiancé?
BUTTERCUP	He knows I do not love him.
MAN IN BLACK	"Are not capable of love" is what you mean.
BUTTERCUP	I have loved more deeply than a killer like yourself could ever dream.
MAN IN BLACK	That was a warning, Highness. The next time, my hand flies on its own. For where I come from, there are penalties when a woman lies.
HUMPERDINCK	Iocane. I'd bet my life on it. And there are the Princess's footprints. She is alive... or was, an hour ago. If she is otherwise when I find her, I shall be very put out.
MAN IN BLACK	Rest, Highness.
BUTTERCUP	I know who you are--your cruelty reveals everything.
BUTTERCUP	You're the Dread Pirate Roberts; admit it.
MAN IN BLACK	With pride. What can I do for you?
BUTTERCUP	You can die slowly cut into a thousand pieces.
MAN IN BLACK	Hardly complimentary, Your Highness. Why loose your venom on me?
BUTTERCUP	You killed my love.
MAN IN BLACK	It's possible; I kill a lot of people. Who was this love of yours? Another Prince, like this one, ugly, rich, and scabby?
BUTTERCUP	No. A farm boy. Poor. Poor and perfect, with eyes like the sea after a storm.
BUTTERCUP	On the high seas, your ship attacked, and the Dread Pirate Roberts never takes prisoners.
MAN IN BLACK	I can't afford to make exceptions. Once word leaks out that a pirate has gone soft, people begin to disobey you, and then it's nothing but work, work, work, all the time.
BUTTERCUP	You mock my pain.
MAN IN BLACK	Life is pain, Highness. Anyone who says differently is selling something. I remember this farm boy of yours, I think. This would be, what, five years ago?
MAN IN BLACK	Does it bother you to hear?
BUTTERCUP	Nothing you can say will upset me.
MAN IN BLACK	He died well, that should please you. No bribe attempts or blubbering. He simply said, "Please. Please, I need to live." It was the "please" that caught my memory. I asked him what was so important for him. "True love," he replied. And then he spoke of a girl of surpassing beauty and faithfulness. I can only assume he meant you. You should bless me for destroying him before he found out what you really are.
BUTTERCUP	And what am I?
MAN IN BLACK	Faithfulness he talked of, madam. Your enduring faithfulness. Now, tell me truly. When you found out he was gone, did you get engaged to your prince that same hour, or did you wait a whole week out of respect for the dead?
BUTTERCUP	You mocked me once, never do it again-- I died that day!
BUTTERCUP	You can die too, for all I care!!
MAN IN BLACK	...as... you... wish...
BUTTERCUP	Oh, my sweet Westley; what have I done?
HUMPERDINCK	Disappeared. He must have seen us closing in, which might account for his panicking in error. Unless I'm wrong, and I am never wrong, they are headed dead into the fire swamp.
WESTLEY	Can you move at all?
BUTTERCUP	Move? You're alive. If you want, I can fly.
WESTLEY	I told you, "I would always come for you." Why didn't you wait for me?
BUTTERCUP	Well... you were dead.
WESTLEY	Death cannot stop true love. All it can do is delay it for a while.
BUTTERCUP	I will never doubt again.
WESTLEY	There will never be a need.
THE KID (O.S.)	Oh no. No, please.
GRANDFATHER	What is it? What's the matter?
THE KID	They're kissing again, do we have to hear the kissing part?
GRANDFATHER	Someday, you may not mind so much.
THE KID	Skip on to the Fire Swamp--that sounded good.
GRANDFATHER	Oh. You're sick, I'll humor you. So now, where were we here? Yeah, yeah, yeah. Ah. Oh. Okay. Westley and Buttercup raced along the ravine floor. Ha. Your pig fiancé is too late. A few more steps and we'll be safe in the Fire Swamp.
BUTTERCUP	We'll never survive.
WESTLEY	Nonsense--you're only saying that because no one ever has.
WESTLEY	It's not that bad. I'm not saying I'd like to build a summer home here, but the trees are actually quite lovely.
WESTLEY	Well now, that was an adventure.
WESTLEY	Singed a bit, were you?
BUTTERCUP	You?
WESTLEY	Well, one thing I will say. The Fire Swamp certainly does keep you on your toes.
WESTLEY	This will all soon be but a happy memory because Roberts' ship "Revenge" is anchored at the far end. And I, as you know, am Roberts.
BUTTERCUP	But how is that possible, since he's been marauding twenty years and you only left me five years ago?
WESTLEY	I myself am often surprised at life's little quirks.
WESTLEY	You see, what I told you before about saying "please" was true. It intrigued Roberts, as did my descriptions of your beauty.
WESTLEY	Finally, Roberts decided something. He said, "All right, Westley, I've never had a valet. You can try it for tonight. I'll most likely kill you in the morning." Three years he said that. "Good night, Westley. Good work. Sleep well. I'll most likely kill you in the morning." It was a fine time for me. I was learning to fence, to fight, anything anyone would teach me. And Roberts and I eventually became friends. And then it happened.
BUTTERCUP	What?--go on--
WESTLEY	Well, Roberts had grown so rich, he wanted to retire. So he took me to his cabin and told me his secret. "I am not the Dread Pirate Roberts," he said. "My name is Ryan. I inherited this ship from the previous Dread Pirate Roberts, just as you will inherit it from me. The man I inherited it from was not the real Dread Pirate Roberts, either. His name was Cummerbund. The real Roberts has been retired fifteen years and living like a king in Patagonia." Then he explained the name was the important thing for inspiring the necessary fear. You see, no one would surrender to the Dread Pirate Westley.
WESTLEY	So we sailed ashore, took on an entirely new crew and he stayed aboard for awhile as first mate, all the time calling me Roberts. Once the crew believed, he left the ship and I have been Roberts ever since. Except, now that we're together, I shall retire and hand the name over to someone else. Is everything clear to you?
BUTTERCUP	We'll never succeed--we may as well die here.
WESTLEY	No. No. We have already succeeded.
WESTLEY	I mean, what are the three terrors of the Fire Swamp? One, the flame spurts. No problem. There's a popping sound preceding each, we can avoid that. Two, the Lightning Sand. But you were clever enough to discover what that looks like, so in the future we can avoid that too.
BUTTERCUP	Westley, what about the R.O.U.S.'s?
WESTLEY	Rodents of Unusual Size? I don't think they exist...
BUTTERCUP	Westley!
BUTTERCUP	We did it.
WESTLEY	Now, was that so terrible?
HUMPERDINCK	Surrender!
WESTLEY	You mean you wish to surrender to me? Very well, I accept.
HUMPERDINCK	I give you full marks for bravery-- don't make yourself a fool.
WESTLEY	Ah, but how will you capture us? We know the secrets of the Fire Swamp. We can live there quite happily for some time. So, whenever you feel like dying, feel free to visit.
HUMPERDINCK	I tell you once again--surrender!
WESTLEY	It will not happen!
HUMPERDINCK	For the last time--SURRENDER!
WESTLEY	DEATH FIRST!!
BUTTERCUP	Will you promise not to hurt him?
HUMPERDINCK	What was that?
WESTLEY	What was that?
BUTTERCUP	If we surrender, and I return with you, will you promise not to hurt this man?
HUMPERDINCK	May I live a thousand years and never hunt again.
BUTTERCUP	He is a sailor on the pirate ship "Revenge." Promise to return him to his ship.
HUMPERDINCK	I swear it will be done.
HUMPERDINCK	Once we're out of sight, take him back to Florin and throw him in the Pit of Despair.
RUGEN	I swear it will be done.
BUTTERCUP	I thought you were dead once, and it almost destroyed me. I could not bear it if you died again, not when I could save you.
RUGEN	Come, sir. We must get you to your ship.
WESTLEY	We are men of action. Lies do not become us.
RUGEN	Well spoken, sir--
RUGEN	--what is it?
WESTLEY	You have six fingers on your right hand--someone was looking for you--
WESTLEY	Where am I?
ALBINO	The Pit of Despair.
ALBINO	Don't even think-- --don't even think about trying to escape. The chains are far too thick. And don't dream of being rescued either. The only way in is secret. And only the Prince, the Count, and I know how to get in and out.
WESTLEY	Then I'm here till I die?
ALBINO	Till they kill you. Yeah.
WESTLEY	Then why bother curing me?
ALBINO	The Prince and the Count always insist on everyone being healthy before they're broken.
WESTLEY	So it's to be torture.
WESTLEY	I can cope with torture.
WESTLEY	You don't believe me?
ALBINO	You survived the Fire Swamp. You must be very brave... ...but nobody withstands The Machine.
HUMPERDINCK	She's been like that ever since the Fire Swamp. It's my father's failing health that's upsetting her.
RUGEN	Of course.
GRANDFATHER (O.S.)	The King died that very night, and before the following dawn, Buttercup and Humperdinck were married.
GRANDFATHER (O.S.)	And at noon, she met her subjects again. This time as their Queen.
HUMPERDINCK	My father's final words were...
THE KID (O.S.)	--hold it. Hold it, Grandpa.
THE KID	You read that wrong. She doesn't marry Humperdinck, she marries Westley. I'm just sure of it. After all that Westley did for her, if she does not marry him, it wouldn't be fair.
GRANDFATHER	Well, who says life is fair? Where is that written? Life isn't always fair.
THE KID	I'm telling you you're messing up the story, now get it right!
GRANDFATHER	Do you want me to go on with this?
THE KID	Yes.
GRANDFATHER	All right, then. No more interruptions. ...at noon, she met her subjects again. This time as their Queen.
HUMPERDINCK	My father's final words were "love her as I loved her, and there will be joy." I present to you your Queen. Queen Buttercup.
BUTTERCUP	Why do you do this?
ANCIENT BOOER	Because you had love in your hands, and you gave it up.
BUTTERCUP	But they would have killed Westley if I hadn't done it.
ANCIENT BOOER	Your true love lives and you marry another-- --True love saved her in the Fire Swamp, and she treated it like garbage. And that's what she is, the Queen of Refuse! So, bow down to her if you want. Bow to her. Bow to the Queen of Slime, the Queen of Filth, the Queen of Putrescence. Boo! Boo! Rubbish! Filth! Slime! Muck! Boo! Boo!
GRANDFATHER (O.S.)	It was ten days till the wedding. The King still lived, but Buttercup's nightmares were growing steadily worse. See? Didn't I tell you she'd never marry that rotten Humperdinck?
GRANDFATHER (O.S.)	--yes, you're very smart. Shut-Up.
BUTTERCUP	It comes to this: I love Westley. I always have. I know now I always will. If you tell me I must marry you in ten days, please believe I will be dead by morning.
HUMPERDINCK	I could never cause you grief; consider our wedding off. You returned this Westley to his ship?
RUGEN	Yes.
HUMPERDINCK	Then we will simply alert him. Beloved, are you certain he still wants you? After all, it was you who did the leaving in the Fire Swamp. Not to mention that pirates are not known to be men of their words.
BUTTERCUP	My Westley will always come for me.
HUMPERDINCK	I suggest a deal. You write four copies of a letter. I'll send my four fastest ships. One in each direction. The Dread Pirate Roberts is always close to Florin this time of year. We'll run up the white flag and deliver your message. If Westley wants you, bless you both. If not... please consider me as an alternative to suicide. Are we agreed?
RUGEN	Your Princess is really a winning creature. A trifle simple, perhaps, but her appeal is undeniable.
HUMPERDINCK	Oh, I know. The people are quite taken with her. It's odd, but when I hired Vizzini to have her murdered on our engagement day, I thought that was clever. But it's going to be so much more moving when I strangle her on our wedding night. Once Guilder is blamed, the nation will be truly outraged. They'll demand we go to war.
RUGEN	Now, where is that secret knot? It's impossible to find. and it opens, Are you coming down into the Pit? Westley's got his strength back. I am starting him on The Machine tonight.
HUMPERDINCK	Tyrone, you know how much I love watching you work. But, I've got my country's five hundredth anniversary to plan, my wedding to arrange, MY wife to murder, and Guilder to frame for it. I'm swamped.
RUGEN	Get some rest--if you haven't got your health, you haven't got anything.
RUGEN	Beautiful, isn't it? It took me half a lifetime to invent it. I'm sure you've discovered my deep and abiding interest in pain. At present I'm writing the definitive work on the subject. So I want you to be totally honest with me on how The Machine makes you feel.
RUGEN	This being our first try, I'll use the lowest setting.
RUGEN	As you know, the concept of the suction pump is centuries old. Well, really, that's all this is. Except that instead of sucking water, I'm sucking life. I've just sucked one year of your life away. I might one day go as high as five, but I really don't know what that would do to you. So, let's just start with what we have. What did this do to you? Tell me. And remember, this is for posterity, so be honest--how do you feel?
RUGEN	Interesting.
HUMPERDINCK	Yellin.
YELLIN	Sire.
HUMPERDINCK	As Chief Enforcer of all Florin, I trust you with this secret: killers from Guilder are infiltrating the Thieves' Forest and plan to murder my bride on our wedding night.
YELLIN	My spy network has heard no such news.
BUTTERCUP	Any word from Westley?
HUMPERDINCK	Too soon, my angel. Patience.
BUTTERCUP	He will come for me.
HUMPERDINCK	Of course.
HUMPERDINCK	She will not be murdered. On the day of the wedding, I want the Thieves' Forest emptied and every inhabitant arrested.
YELLIN	Many of the thieves will resist. My regular enforcers will be inadequate.
HUMPERDINCK	Form a Brute Squad then. I want the Thieves' Forest emptied before I wed.
