CHARACTER	DIALOGUE
I have something very important to	tell you. makes a no-brainer of a decision pointing to the woman perfect cod..Best one I've seen all season and he was swimming twenty minutes ago. fish is that special, a sentence that kicks out for a
Knockout.	You want to learn something? You want to pack it away? kid nods.. he picks up the fish. but not on its side.. In the same position it swims. And check the ice pack..make sure it can drain away..if it can't the chlorine can hurt the flesh. Do all that and nobody can put a fish in the fridge better than you...and that's a solid start.. First day and you already did something perfect. Yes, I understand. whispers in John's ear.. JOHN sent her out just for us. Here's what she ordered. walk.. breathing thing. about... how I'll cook? That's not the problem.. The lady wants fish. Get the fish. starts to prepare for cooking. York that got four stars. It was like a line formed for the chance to become an asshole. People's accents changed. The heart went out of the place. You understand. I agree with everything you've said. I admire you for your feelings. I hope to adopt them as my own.... He is talking quickly..almost to himself. thought of one star makes me nauseous..but with four there's no place to go but, "Oh my God, they took away a star." Three..three and a half. That's what you want..No. Wrong! Three and a half you feel disappointed that you just missed out on four. You know what you want? Three and a quarter.. That would be perfect!! It would mean you're good..but you're not good enough to feel disappointed that you just missed out on excellent..but nothing truly bad happened, you still got your three and a quarter stars. Which encourages you to try and improve..And you still get enough respect so that you can get good people to work with you..Business is good but not crazy. You're right there underneath the radar where you get to mind your own business. That's a solid life. He tastes a sliver of the food dish he is preparing. Aw, man..this is amazing. No three and a quarter here. and this little hip hop girl..what's her name..Grammys - adorable -- big voice..subtle phrasing...oh, she's famous..the kids know her...oh - little blue shoes..darn me. Flor looks concerned over Evelyn's displeasure with herself,
God Bless the language barrier, it	keeps you from being bored with me. to directly like this, Flor is confused..
Anyway, she said, "aren't you	Evelyn Wright?" First of all, that she recognized me from the old covers and then she .... Oh, please her name..it makes the story so much better...She said, "Whenever I think everything is.." Pardon my French..pardon her French "a mother hmmmhmmm...I put on one of your records.." looks transparently vulnerable for a second. Flor
Just such a lovely thing to come	from the blue.... enters, carrying a load of packages. With lightning It's almost two o'clock. could you come with me? No. Deborah leads the way out...but Flor stops before following whose policies many consider responsible for the Great Depression...
And this vacuum whooshed all this	money out of everyone's pockets.
And Hoover was followed in office	by.. embarrassed. It's my own fault I spent my time on math, which I'm lucky if I don't flunk anyway and.. ruse..
Phony. So this president was not a	ruse..He was the real thing. JOHN Ruse?? Rusevelt..If I'd ever heard of the word before - that would lock it in..It's so stupid it might work anyway... Deborah enters followed by Flor. They are carrying several
Surprise new clothes..	Bernie gasps..As she looks at a sweater..
Warehouse sale..	Bernice tries on the sweater over her T-shirt..and mirth get here a little earlier or else I wouldn't be able to tell you that your gift is a ruse. Please, excuse me.. She exits to her bathroom.
She's right between the two	sizes..I thought about it..what am I supposed to do encourage her...what is it? - DENIAL? Or motivate her to get herself in shape. Flor tries to slide by..Something surreptitious in her She holds out her hand in a "we women understand" gesture. Sure. Go. And that fast they are gone.
Sorry. I'm cracking.	As he moves back to his side of the vehicle. Shiiiiiiit! Flor hears this from inside and nods in agreement. lady of the house. Flor doesn't understand his words...yet fully agrees. But
But you know, you gotta watch out	for the times you think you're absolutely right..But, man, Bernice has finals tomorrow. She didn't need this one..And just that look on her face when she got the gifts-- --like for a second she thought all her problems with her mother had been solved... is flabbergasted..she peeks to see if he is actually
My mother did not understand her	male boss. His heart was good and he was rare in not flirting with her. But they were starkly different. Privacy and dignity were the same word to my mother. Naturally, when she found herself sitting next to a man who cried over his child's hurt she had no idea how to process the event. he has stopped for traffic near the end of the opens the door and starts to get out though the car is all the way. she re-enters the car..It rolls another ten feet
No es nada.	doesn't quite know what that means...indicates same in a template for confusion let alone frustration. While waiting for the bus, Flor suddenly turns and runs a few
It was so unusual for my mother to	ask my help that I realized immediately she was losing her battle to be uninvolved with the Claskys. Flor asks her daughter how to say something in English. Flor asks again in Spanish...trying to find a precise Flor knows the word "please"..it's not what she wants...what Just try it on. Just try it on. FLOR Just try it on...just try it on.. She's got it.
Our culture embraces fullness in a	woman. You, the women of the admissions committee, as intelligent as you are, have no idea how casual and complete such acceptance is back home, in the land of the size 16 bikini.
This is one of the cultural	differences between us which I wish to explore academically at Princeton. American women, I believe, actually feel the same as Hispanic women about weight. fullness. for style and deprivation allowed to rule...
Left.	And then passes.
...dieting, exercising American	women become afraid of everything associated with being curvaceous, such as wantonness, lustfulness, sex, food, motherhood..all that is good in life. Flor holds up the new clothes and indicates that they are Yes..Well, taste she has.. Bernie starts her morning routine..her back to us when: Just try it on. though her back is to us, does a "take" then turns Just try it on.. clearly doesn't understand.. extends a blouse and skirt. steps behind a closet door to try the clothes on, World's most trim Mexican learns her first sentence and uses it to watch me grrrrunt my way into... then....silence...Bernie, open mouthed, steps out wearing Lo siento. No. Chum, momentarily depressed, walks away..Bernie enters. She
Hey..	Flor turns..Bernie moves to embrace her. teach him one of my old songs. That way the nightmares have a purpose. anyone. He likes to know that stuff. She was huge. EVELYN great for a jazz album. They resume harmonizing. As John leaves, the song lyric I am okay. Deborah around?
She run.	John nods and heads upstairs. Georgie enters the scene.. show you. He starts to follow him to his room. important.
You don't even know how important	the trade is.. He hands her the newspaper...
He says he'll give me any three	silvers for him. started with..You really want to give up your first card? Note: this is an involved discussion on both their They are interrupted by a never quite heard before sound of aren't YOU screaming?.. thing has to get dealt with... John Clasky, who at 25 made his mark on the New York restaurant scene when JAMMED lived up to and survived its silly name, has re- emerged as a young and confident veteran taking chances with his combinations in so subtle a manner.." Wait a minute, your sister's talking. Evelyn indicates to Flor that the good news is about of appetizers, each one with its own stunning and fully realized agenda, is constantly yet casually daring." Ah, Dad...this is so great... Now here's the thing... She tears up...Evelyn rubs Bernie's back..looks at Flor and passionate restaurant inspires one's own abandonment of caution. To wit: John Clasky is the best chef in the United States." Look how great you read it. Perfect, Dad. Evelyn and Bernice hug him.. look different to me.... She rips at her own clothes and then exclaims in passion. New York Times.. CRISTINA en Los Estados Unidos.. Ah, bravo... do? Everything seems so surely pointless...
Okay here...okay there...good,	good, good. She falls off him...an arm across her eyes, lying on her back Yeah? He scoots to her side. getting a little blue after intercourse...But DURING..?? She grabs something and starts walking toward the bedroom. JOHN If I stay, I will say awful things to you that I might not even mean..You pick. She exits to the bathroom. Yo leÌ la crÌtica buena. The woman tells Flor how to say it in English. I read your good review. He nods..still the light doesn't change. The light changes. The light has changed - cars are beeping..she is about to let He nods and drives off. VICTOR booked for two months solid. keep some walk-in business..I want this to stay neighborhood. riots..You should hear the desperation in their voices..Best day of my life. then. waiting for a table? It won't work. on fire and start punching myself in the face. unusual way for me to make myself understood..But you'll do the bar thing? They walk into the cooling room. my own place..Everybody wants to back me since the paper came out. very unusual reaction. and it won't go away. Like I'm riding on the back seat of a bus with bad shocks and every other passenger is a gorgeous woman with a yellow sports top whose leaning over. It's like every dream I ever had and some even I didn't have the balls to dream.. Okay, here's the thing. I can't lose you and still keep the hours I'm keeping. I can't do my life unless I can hold onto you. I think I just gave you an incredible bargaining position.
So you gave away twenty percent of	the restaurant without talking to me about it. been coming home just to sleep. DEBORAH Remember the other day when you asked me the perfect response to something I said?...I'm asking you now..what would you like my response to be to your giving away twenty percent of the business without asking me? "You're ma man!" I'm not quite there..Actually, I just had this flash that the reason women in the old days used to faint was to avoid doing acts of violence against men. And I was all worried about figuring out the timing just to talk to you about renting a place for the summer. realtor's here..Okay, see you later. She clicks the gate open and walks to the man..perfect 40 that just came on..so we're starting at the top.. As they pull away... whose hair blows perfectly in a convertible. Puzzled, she uses the electric lever and the seat budges The Realtor uses his switches and raises his window a On his small laugh... beautiful. What word is the same in Spanish? Thanks. place is getting a fixing. She leads Flor to a small bedroom. This will be yours.. Flor doesn't understand..certainly doesn't want to.
Did you ask her if she could live	in? to here. There's no question. Double come on... Deborah uses her hand as if weighing something momentous like Barrio - Carbon Beach. What to do? Don't worry. I'm putting nicer stuff in here too. When Flor gives no indication of anything - just standing,
You must learn English. Why won't	she learn English? I'm going to have to learn, "you must learn English," in Spanish. should do all we can to keep her from changing. of my mouthay. He looks at Flor..my God. He speaks to her in Spanish..a lavish, poetic compliment.
Wait till I say something before	you start in.. I rented a house here for the summer and now she must sleep at the house because of the bus schedule. He translates along with Deborah's speech.
What? Why?	Flor talks briefly in Spanish. whole daughter you haven't mentioned..How old? DEBORAH It's a little crazy that I don't know that. man translates. Don't translate asides. man says in Spanish to Flor.."You work for her?"--Flor
Okay..	Her daughter can also live with us for the summer.. man tells Flor..she answers directly to Deborah.. No, sorry.
Why?	man asks Flor who speaks in Spanish.. to.
Will you please just tell me what	she said. child she has to have a deep sense of privacy. We can figure out how she can still live at home. Hell, I don't mind driving her at night. roads. Well, what do we do? The Hispanic man translates the last sentence. Deborah and I'm sorry, my friend, this is what I need. It's just for the summer. I don't want to lose you. But .... Flor indicates there is no need to translate. A beat. Yo vivo aquÌ. The man says something in Spanish to Flor as she starts to boss." The first time one sees natural beauty which is owned by others confounds the senses.. I had never imagined the word "money" could be associated with anything but the anxiety of not having enough. I didn't know God had a toy store for the rich. wants to go swimming? The dog goes crazy with excitement -- then, droll for a nine Who wants to go swimming?..Huh.. the summer after next. John enters the scene.. GEORGIE mine.. Georgie laughs.. You're good. Bernice, just outside the open patio door, is putting on a Look at this child..Flor, you could make a fortune at surrogate pregnancy.... Flor looks to her daughter for some understanding of what
Que?	Cristina is as nonplussed by the remark as her mother. Great.. Hi. This is my daughter, Bernice..I'm Deborah..And out there...are Georgie and. she turns to gesture toward her mother and son, Evelyn has of your mother's.
I'm Cristina.	all acknowledge each other Deborah tugs at Bernie's top No comparisons, please, no comparisons. shoves her granddaughter for the self- out of the way and put our things away.
Have you ever been to the beach	here? and Texas.....before today. goes to a big toy box and opens it up..it is filled with the house..grab this stuff whenever you want. Thank you..thank you so much. Que? Sin acento. Her mom, not crazy about the lack of accent to begin with, Thank you..there's an A.P. total fluency class where they work you pretty hard at sounding American. Flor doesn't want her daughter to have an extended conversation with Deborah of which she doesn't understand a here. DEBORAH Hey, Cristina...hey...hey..What are you doing up? Cristina looks around -- then up.. excited. talk my husband into this? Would you believe I had to talk my husband into it?...do you hear me? I didn't know what to say? Do you want to come with me? -- I'm going to the flea market. miles, of great things for sale for God's sake...We can have brunch in Pasadena. early. She goes to Cristina's bed...atop the bed is a note. She I decided to steal your daughter for a bit. "Steal...robar" And then she flips some pages feverishly..Her finger "daughter .... hija" company.
It was an adventure which I'll	remember. dream in Spanish or English? English. can't tell ..This is so uncomfortable.
You could have just said you didn't	remember. She shows her the letter. Evelyn reads it and hands it John moves after Flor as Bernie reads the letter..
Aw, shit..	Sorry about the word, Georgie. She turns.. He indicates his watch -- then holds his fingers together. Flor starts to cry. She sits in a chair..He sits not far from
Hey, Flor..	Embarrassed, she says, in Spanish, to please leave her understand how you feel...Do you understand me at all, generally? Is simpático the word? pats her on the back..She looks at him..
Simpático, yes.	when he seeks to add another pat, he misses, because she stops and turns to him. I just want you to know that. I am real sorry. taps his heart as an indication of sincerity -- then a makes a gesture of ardent love.. a person to person innocent gesture..She finds herself idiot is that every once in a while you cheer people up..Got to get to work. played around with your hair..she can put it back..no hurt feelings.
Not right now.	Flor puts an arm around her shoulder, leading her off and
You can't just take someone	else's..... I'll go there and you know where "there" is. Evelyn stops on a dime. She leaves. Deborah crosses to
Can you believe what Flor is making	this into..Shoot me if I ever get that hard to deal with. Bernice, unseen by Mom, does a long, muted, mock scream.
You cannot take my child without my	permission..And, if you had asked me I would not have given permission. Is this why you did not ask? Because you knew this. You have no rights over my private life.
If you have any disagreement with	this, I no longer wish to work here. Flor shakes the letter at her. Showing Cristina hidden but looking on... like a stage Flor with enormous emphasis stabs her finger at her own written in anger. You sleep on it and then if you still want me to have it -- fine..I don't think you will once calm and rational thought returns. Just sleep on it. Deborah exits to a bathroom and closes the door...leaving had a daughter - then, on the first day, you take the kid without asking. I think that's... What!?! Insensitive? Elitist? Irresponsible? Perverse? Dizzy? Dumb. She looks at him...He has been atypical...Her immediate
When is anyone in this damn house	or this damn life going to consider my feelings? I just tried to make a lovely kid feel welcome. There's no reason to rake it over...I let it go..and gave Flor the room to let it go. Which I'm sure she has! It's over!! So get on board. have upset you. Especially in light of the deep connection, as women, I believe us to have. And to think I was worried about Flor living here with her kid? a serving platter for serving fish using sea glass like this.. He holds out some sea glass. free minute when I apprenticed in Italy. This is bits of broken glass that the ocean sand blasts over the years..great looking, huh? So you guys go hunting and I'll pay 50 cents for any piece, a dollar for anything as big as this and five dollars for any color that isn't brown, clear or green. Oh, come on... Georgie and Bernice start off.. JOHN Her eyes widen and off she runs, intoxicated with being Georgie becoming bored and stopping.. Bernie stopping.
Lots of people on their decks..hot-tubbing, sunning,	He looks up and steps around to where she is...there is a She overturns a large bucket and a small mountain of sea CRISTINA No..you don't have to pay..I'm sorry. Don't worry, please. platter -- I'll just build a sea glass building and serve fish inside... Great, Cristina..Why don't you count it and.. sleep. I counted. eyes locked on his. It depends on whether you consider these four a color other than green, brown or clear.. takes them from her pocket.
Oh my God, you found a blue..Nobody	finds a blue..You know how a blue happens? I mean, before the ocean blasts it for 30-40 years. Somebody had to throw away an old Milk of Magnesia bottle. You know what Milk of Magnesia is?
Unfortunately.	smiles broadly. The kid's a trip. He likes her. Eleven hundred and one dollar. reacts..then.. when I get home from work. She gasps.. She turns...the wad of money in her hand..
My mother wishes me to represent	exactly what she says, nothing else. so, for the remainder of the scene, Flor will speak in nods...not comfortable breaking the rule of only Sure you can talk to me.. begins translating as her mother speaks in Spanish.. waves the money..Cristina waves an empty hand as she daughter? the kids to... Please.. advances on him past her daughter so Cristina now when you give a child a fortune for looking on the beach for stones..what is the word for this.. hearing the translation of "sea glass" an exasperated Flor CRISTINA AS FLOR name for the act..what you did.. rough.
taking the emotional stance of her mother to	It's hard to translate. takes half a beat..finds the word and now spits it out. gets up and takes a conciliatory step toward Flor so that kind of money..I thought --- sort of tops fifty dollars. has no idea where to take it from here -- the two females Ah, shit.. fast Cristina translates.. Before Flor can react. John upset. It might not look it but I am good at getting things. Doing something about it is something else..I was going to talk to you before I actually gave her the money..but maybe I should have checked before I started the whole thing. I know what it's like when you feel your kid is being messed with..I get the message. It won't happen again. It's late..I'm sure we'd all like... lets it out...her daughter hard pressed to keep up. enough to be helped by some little apology, I would be a fool to bring it up..I need to say more no matter what the result. I need to be impolite. You leave someone else's child alone. It's simple, no? It is too easy for children to feel contradictions..It encourages questioning their parents..and that makes them less safe. Your wife takes her for rides and changes her hair..You give her money. Here.. Take back the money???????????? hands John the envelope under her daughter's wrenching only emotional.. turn to leave. John speaks with sudden volume and turns back..confused..her mother asks her for a you didn't do the same thing... No!
Oh, yes. So go lecture	yourself..you won't need a translator for that one...I mean what am I lately... A recycling bin?..just anyone dump in your garbage and hope I make something useful out of it... is confused and getting pissed but he is moving now and think I didn't know about altering those outfits for Bernie..She tells me her stuff....So, am I missing something? Is there a real difference between that and what you are complaining about? waits for a comeback from her mother to the right thing keeping it to myself. It felt disloyal to Deborah..but my daughter really needed someone to be kind to her right then..so..so. right. Hypocrisy..yes. JOHN I'll tell you, it's pretty wild to say something and have the other person just concede the point. I'm dazed here. for you and... talk like this?
You can't quit even if you want to	and you know why. is worried as John looks right at her..Is he coming on?
Because then Cristina will blame	herself for costing you the job...and that guilt...I don't know if you know about guilt.. doesn't have to check with her mother on this one. Catholics. Culpa, si..Por Dios, Si. We know. We know. gestures that there is nothing to be done. Flor nods. JOHN She smiles..gets up..extends her hand..they shake. backs to John, daughter following mother...Flor speaks to her daughter. No te puedo tener haciendo esto por mi. Ahora tengo que aprender inglÈs. I can't have you doing this for me. I must learn English now. That translates to "No, I meant that for you, not John." But
Learning English would cost five	hundred and ninety nine dollars down and 15 monthly payments of one hundred and ten dollars...which represents 48 percent interest..Mexicans marketing Mexicans. But not a penny was wasted.
My mother showed an extraordinary	facility for learning the language. obsessive work ethic, which blocked out all else..She was her daughter's mother. As Flor silently mouths some English while listening to a Hey, boy, I can use some up company. But Chum feverishly digs his snout against a nearby piece of she speaks English, at this point, her words are
You gotta do something about	Chum..Your arm's going to go. waves it off and hurries to get her tape and get out of Your wife go out.
No.	Sorry. out..don't be a smart ass. Uh-oh..well, you and I communicate mostly in apologies anyway..I'm sorry. I should be whipped. I should be stoned- it's been a while - I meant to say, I think, don't be smart, don't be kind, don't be sensitive, don't be beautiful. I meant to say, "hi, Flor, good night Flor..that show you're watching is going to be a hit." staggers out. Flor watches his lonely back for a beat and you go with my mother?
Well, your mother just said she	could use my help on a few errands while you're in class... Bernice nods. Then unconsciously moans. I'm not sure I can explain to you the concept of not doing well in a class..in this case math...and the system kind of insists on the illusion that you've learned math -- so they make you go to summer school..It helps them avoid facing that they have failed in their mission. a real sense of humor. Thank you, God. Joking...
That you're better at everything	than I am...and I was thanking God for there being this one thing where I might have my nose in front. Deborah can't think of what single thing Bernice could Bernice deeply resents the question..She turns to her mother.
Sexual experience..	Cristina laughs. That one even she knows is funny. Cristina gives Bernice an appreciative push from behind. own, everything on Bernice's summer reading list..And she's two grades behind..Imagine if she went to Bernice's school..And they'd kill to give her a scholarship. Yeah..she's so open to new things.
Can't find my keys..	Another woman, ARLENE FOLSOM, calls to her.. Hi, Arlene.. Come on. They walk to greet Arlene. always raving about..This is Arlene Folsom..the school director. Hello..a pleasure to meet you, Ms. Folsom. I couldn't believe how beautiful the grounds were as we drove in. I just think the balance of the buildings to open ground is so wonderful and must have been very difficult to achieve. Deborah smiles with pride at the elegant first impression NARRATOR
The experience was literally mind	boggling. My mind did boggle. My cranial cells stunned. Even if I had enough sense of wonder to imagine such a school existed; my sense of fairness made it unthinkable that any school could offer this much more than my own.. this one on me. I've got to finish packing up. I just don't....Out of space this school wants her to go for free? want diversity...Cristina knocked her out...I had nothing to do with it. By the way, the scholarship is worth twenty thousand dollars. And early registration is tomorrow. phrase is "NO, thank you." CRISTINA heart and make her understand what this school would mean. Thanks for never judging me..Love you. Love everybody. That's what's killing me.. Sleep well. JOHN
Me?	Deborah will be home soon. I just talked to her. John does not answer immediately. The brief pause is noted.
Sure.....	You have me a little worried... He glances back, hoping to have his fears assuaged, they are
