M	REPORTER	my right I have Lieutenant oldest son Derek. do you feel about all this, son?
M	DEREK	do I feel? How do you think I It's typical.
M	REPORTER	how, Derek?
M	DEREK	at our country. It's a for criminals. Black...brown...
M	REPORTER	you're saying the murder of your is "race" related?
M	DEREK	problem in this country is related. Every problem, not crime. These problems are rooted the black community, the Hispanic the Asian...every non- group in our society. at the shit. Immigration... all the of the non-white. Look at statistics.
M	REPORTER	of these issues you're referring though son are related to--
M	DEREK	no no! Don't say poverty right now that's not it. They're not a of our fucking environment Minorities don't give two about this country! They're to exploit...not embrace.
M	RASMUSSEN (O.S)	Alexander got his hands on this copied it, sent it out it became the Gettysberg Address hate groups across the country.
M	DEREK	of white Europeans came to country and flourished within a A generation! So what fuck is wrong with these people?!
M	REPORTER	does any of this have to do with father?
M	DEREK	my father was doing his job! Saving a nigger he didn't give two shits And he got killed by some drug who still collects a fucking check. puts his arm around her and escorts her back inside Venice Beach residence. The camera pans back to reporter who just stands there, speechless. turns it off.
M	RASMUSSEN	was quietly released from on Saturday after three and some years. And I think it's something might want to keep an eye on for a days.
M	SWEENEY	don't wanna be an alarmist. But is out there. I know it is. in this particular case...if gets popped...more people will popped.
M	RASMUSSEN	not exactly LAPD policy but I 24-hour surveillance on Vinyard a few days.
M	COP #2	hour surveillance, sir?
M	RASMUSSEN	for a few days.
M	ANOTHER COP	doesn't sound like Mr. Lovely here, You want us to bust him or him?
M	SWEENEY	don't think Vinyard's gonna be the to start anything. It's his
M	RASMUSSEN	way...let's keep it low. The day is cloudy and overcast but that bother the local SURFERS. A twosome paddles to get a better break on the next set. Danny as he skateboards down the strand.
F	LIZZY	Hi Danny.
M	DANNY	Hey Lizzy. DARYL DAWSON, pale and thin, is shoved into the and he trips into the sink. LITTLE HENRY, a black kid, enters with two of his buddies. Danny up and faces them.
M	LITTLE HENRY	Tellin' Baker I'm fuckin' cheatin'? I've never cheated in my life.
M	BUDDY #1	Beat his ass, Henry!
M	LITTLE HENRY	Why you trippin' on me?
M	DARYL	I didn't say anything, Henry. I swear.
M	BUDDY #2	He's lying, man! I was right there! him down with one shot. A bleeding Daryl to his hands and knees behind Danny.
M	LITTLE HENRY	Next time, man. tries to be discrete.
M	OFFSCREEN VOICE	the students to solve.
M	OLDER TEACHER	late.
M	OLD TEACHER	it looks like you got bigger
M	DANNY	man! Come on. Get a job. as she types and talks on the phone. do not have a problem with him as an alright!? shit Murray sure you do. You hate kid. over and spots Danny listening outside. Murray over and shuts the door. He looks at DR. SWEENEY, now has his jacket off. Vinvard - American History" is in the upper left corner.
M	MURRAY	paper is a travesty, Bob! for Hitler as a civil rights You've gotta draw a line.
M	SWEENEY	says in your syllabus that could do their report on any book to the struggle for Civil
M	MURRAY	come on, Bob!
M	SWEENEY	me finish! He needs help...I'm disputing that. But I read it and not going to throw him out.
M	MURRAY	brother probably put him up to it.
M	SWEENEY	can guarantee you his brother didn't anything to do with it, Murray.
M	MURRAY	let him walk scot-free here. his sake...not mine. You might be he has left.
M	MURRAY	Thanks, Bob.
M	SWEENEY (O.S.)	Okay. Get in here, Dan!
M	DANNY	I knew it was you.
M	SWEENEY (O.S.)	Shut up and get your ass in here!
M	SWEENEY	What's it gonna be, Dan?
M	DANNY	What's what going to be?
M	SWEENEY	This petty shit you're pullin'.
M	DANNY	Well...I don't know.
M	SWEENEY	You said it, all right. Sit down. and leans back in his chair.
M	SWEENEY	Are you okay?
M	DANNY	Yeah.
M	SWEENEY	Any time you wanna talk, Dan--
M	DANNY	Okay.
M	SWEENEY	How's Derek?
M	DANNY	Fine.
M	SWEENEY	okay?
M	DANNY	
M	SWEENEY	was a student of mine. Honors He was a great student... you...but he hung out with Also like you. That's why ended up in the pen, hunh?
M	SWEENEY	writing. I can't correct it It wreaks too much of shit.
M	DANNY	on, man! I followed directions wrote an "A" paper. It's got to do with Derek.
M	SWEENEY	you do now has something to with Derek. Who told you to do
M	DANNY	us get on with our lives, man!
M	SWEENEY	I'm not worried about Derek--he take care of himself. I'm worried his little brother. Kampf, Dan? I should expel you!
M	DANNY	it. What? You don't think I could it?
M	SWEENEY	street would kill you, Danny. not tough. The second a pulls a gun on your ass you'll holierin' for Doris. here's the drill. Take it or leave cause I'm sick of babysitting. I'm history teacher from here on out. gonna deal with shit happening now. Call it American I see your ass once a Any more, any less, and you're a at Venice High. Clear?
M	DANNY	took me a week to read Mein Kampf. on, Sweeney.
M	SWEENEY	name is Dr. Sweeney. And I want a paper on my desk tomorrow.
M	DANNY	am I doing it on then?
M	SWEENEY	not a "what", it's a "who." A HOMELESS LATINO MAN searches a trash dumpster. VENDORS sell tie-dye and water bong paraphernalia. FAT WOMAN walks past eating a hot dog. BLACK GANG play basketball in their low-rider shorts and tricks and spinning the board. He eats shit, and looks off into the distance.
M	DANNY (V/O)	look at me...and they see my That's how things have gone the murder of our father. He and Little Henry from earlier exchange a cold
M	DANNY (V/O)	Henry Hastings and his older Jerome. Jerome's a Shoreline on his way. stare down Dan. Danny doesn't flinch. Jerome sips a 40 oz. beer and resumes playing.
M	DANNY (V/O)	Beach, man. It didn't always like this. I mean...our Dad used take us down here to run...and it cool. Derek fucking owned this Since then though...the gangs,
M	DANNY (V/O)	moved west from Inglewood South Central and have really over. Especially at my school. The Venice Locos are big but they hang out in bumluck Mar It's scary. then there's The Disciples of The D.O.C.
M	LAWRENCE	Let's go! Set some picks!
M	SETH	it on, boy.
M		
M	SETH	piece of shit! I'm through around with your ass!
M	LAWRENCE	pasty, pale, pastrami eating, motherfucker. A hundred says I make you my bitch.
M	SETH	we go! Trying to make ends meet that cut in welfare. waits for Seth to take it further. Danny looks him, concerned.
M	DANNY	eight-six, Seth.
M	SETH	I want your fucking opinion I'll for it, fuckhead. me cover here, guys.
M	CAMMERON	got a big fucking mouth, fat kid.
M	SETH	take this negro down.
M	DEREK	can't take a shit, Seth. Shut up. He shouts for all to hear.
M	DEREK	got a bet.
M	DEREK	come in, same score now, first one eleven. Black boys against the boys.
M	LAWRENCE	your price, Cracker.
M	DEREK	money...for the court. We win, you your shit and find a different to run. Not just today... You win, and we don't come No hitching, no fighting, here front of everyone. Six-eight, our nods.
M	LAWRENCE	got a lot of fucking balls, man. it. Right now. gets his team together. team is black. a thirty looter. Curtis grabs a rebound and uses elbows to get defenders off him. Big Lawrence fouls hard and Derek stares at him. Big Lawrence makes a foot turnaround. Lawrence advances on a three on and dunks it. Derek pump fakes three times and uses glass for a deuce. Finally, Derek drives the lane dishes to Seth at the last minute for a bucket.
M	SETH	Yes! Ten a piece! Nice fucking dish. Derek stares at Lawrence. CAMMERON watches
M	CAMMERON	all you, Der!
M	LAWRENCE	BYU, man! All right! All we is one now! boundary. A look filled with rage.
M	CAMMERON	that fat ass and keep him out,
M	LAWRENCE	ain't losin' in my house! Clear it teammates clearing out the key. Defensively, Derek solid. He tries to pass Derek but Derek's defense is Again. With another tricky move, Lawrence puts his LEFT ELBOW into Derek's face, him quickly to the pavement. EVERYBODY STOPS.
M	CURTIS	fuckin' offense!
M	LAWRENCE	the fuck outta here! He was his feet!
M	DEREK	go if you want to.
M	LAWRENCE	wanna piece! Bring it!
M	DEREK	you wanna go...I'm ready. Don't be fuckin' elbows.
M	LAWRENCE	you! She has a water bottle and a towel waiting him. He wipes his BLOODY LIP and takes a sip. stares at Derek.
M	CAMMERON	Are you copacetic?
M	CAMMERON	gonna do that 180 spin move.
M	DEREK	know what he's gonna do.
M	DANNY	gotta call offense on that shit.
M	DEREK	on point game you don't.
F	STACEY	that, D. That chucker can't pull shit. It's fucking-
M	DEREK	on point, honey. gets it back. Lawrence dribbles up top, makes a 180 spin with the ball, and pulls up for a ten jumper. Derek reads it perfectly and REJECTS IT. trips to the ground, Derek grabs the ball off fast break and DUNKS IT.
M	DANNY	shit! ignoring all the hand slaps being offered. is riveted on Derek.
M	SETH	off my fucking court! This is my
M	DANNY	Fuck...yeah! drink of water, spits out more blood, looks at his opponent, and says nothing.
M	KAMMI	Danny!
M	DANNY	going tonight, right?
M		
F	LIZZY	party. Go there. BY SUICIDAL TENDENCIES on the stereo Jason throws on a ZOG T-SHIRT, the tops of their hang down. dick for waves.
M	CHRIS	don't care. I just wanna get wet. On the nightstand to his left is a digital that reads 4:47 p.m.
M	DANNY	been trying to buy this. You find it anywhere.
M	JASON	dropped us off a copy. Dope shit, man. It's all about the country. I'll let you it when I'm done.
M	DANNY	that. I just read Mein Kampf.
M	JASON	you go.
M	CHRIS	What was this Daryl shit you talking about?
M	DANNY	Hastings almost kicked Daryl ass. He would're too if--
M	CHRIS	Henry the negroid?
M	DANNY	there's something over there,
M	CHRIS	do you think we fuckin' quit?
M	DANNY	hear you.
M	JASON	Dawson's a pussy faggot. their surfboardS and suits. Chris looks at Jason's
M	CHRIS	ZOG again?
M	JASON	somethin'.
M	DANNY	As Jason passes, he smacks her with his surfboard knocks her to the ground. They all laugh and Danny off and heads east on Rose. lays under a pink blanket, burdened by the flu. Derek grabs Doris' hand and leans over to kiss
M	DEREK	gonna be fine. the street. Two plainclothes cops from the meeting sit in their car and stare from afar. goes through the gate. wishing the day would just end.
M	DANNY	man--! Come on! What are you about now?
M	DEREK	got it.
M	DANNY	you feeling better at all?
F	DORIS	need a kiss. so he won't get sick.
M	DEREK	Unhuh. Unhuh. Did you expel him? opens the door and tries to shut it immediately. FAT SETH, from the game earlier, wears a GOOD STEREO UNIFORM. He pushes the door back open.
F	DAVINA	What do you want!?
M	SETH	Open up, bitch!
F	DAVINA	Jesus! Are you sure you can fit through the door?
M	SETH	Fuck off. Where is he?
F	DAVINA	Back in his bedroom.
M	SETH	Where are you, you free motherfucker?
M	SETH	Vinyard!
F	DAVINA	He's on the phone, asshole!
M	SETH	Fuck off.
M	DEREK (O.S.)	be out in a minute! stares at Seth's GUN on the bathroom counter. Danny at him. After a few seconds--
M	SETH	are you lookin' at?
M	DANNY	still trying to figure it out.
M	SETH	in here and I'll show you,
M	DANNY	off. When'd you start carryin'?
M	SETH	dropping the kids off at the pool, Shut the fuckin' door!
M	DANNY	Chew your food, dude!
M	DEREK	right. Thanks. I'll take care of Yeah. hanging on ropes hooked to the ceiling.
M	DEREK	Okay. I'm what? What channel? the correct channel.
M	DEREK	is it, Danny?
M	DANNY	got pigs outside.
M	TV ANCROR (O.S.)	prison release of a former gang leader has many leaders up in arms tonight.
M	SETH	the t.v., nigger. open it earlier. He heads for the living room. same station. Doris, once beautiful, is now aged and NYQUIL, PEPTO BISMOL, two PRESCRIPTION and a spoon rest on the coffee table. angrily to the reporter covering the story. black protestors nod and comment in the
M	BLACK WOMAN	now whites will understand the behind people like Malcolm X the Black Panthers. Just put the on the other foot. Doris soon join in. Vinyard deserved the death for what he did to that young And now he walks the street as as you and I.
M	DANNY	about OJ, bitch!?
M	BLACK WOMAN	done it to us again. in an awful state, lays back down.
M	SETH	lovin' Jew media calling the Watch cartoons. It's the only that's safe nowadays.
F	DORIS	one's safe--until we all are. door and looks at the family pictures on the door. in front of church. Seth appreciates Dennis in a and tie. Below that, a picture of a dirty and Dennis and a young Davina, wearing her father's HELMET. Danny with Doris.
M	SETH	Come in here, Dan. through the fridge. He pulls out a leftover piece steak and gnaws on it. Seth looks over at Dan
M	SETH	Where the fuck you find that?
M	DANNY	Goin' to Cam's party tonight?
M	SETH	Is Davina's ass water tight?
F	DAVINA	Hurry up and leave, Goodyear. You've taken your dump now go.
M	SETH	Listen to you. You callin' me a blimp, you fuckin' Democrat?!
F	DAVINA	Yes! I am!
M	DANNY	I'm there tonight.
M	SETH	Oh yeah? You ask Derek?
M	DANNY	Noo...but he's got two kegs.
M	SETH	can think of me drinkin' then when you're studying with White Trash in there.
M	SETH	is the fucker, by the way!? hiding from us. at her.
F	DAVINA	not even human.
M	DANNY	Cam playing sticks?
M	SETH	course, man.
M	SETH	down. I wanna ask you some
M	DANNY	got homework, Seth.
M	SETH	fucking seconds, dude!
M	SETH	me your convictions.
M	DANNY	off.
M	SETH	me some of the shit you've luckbrain or I'll pistol-whip
M	DANNY	Adolf?
M	SETH	anything. What do you believe
M	DANNY	believe in filth and destruction and and death and greed.
M	SETH	else?
M	DANNY	believe in my family.
M	SETH	
M	DANNY	your father and your mother. curses your mother and is to be put to death." 15-4.
M	SETH	What else? Tell me what I want hear, asshole.
M	DANNY	mean that stuff about your mother?
M	SETH	wanna get beaten?
M	DANNY	
M	SETH	tell me about Adolf and Mein.
F	DAVINA	Seth? Cut the shit.
M	SETH	not fuckin' talkin' to you, shut up! Do you believe in
M	DANNY	man. I believe in Adolf.
M	SETH	do you hate, Danny?
M	DANNY	hate everyone that isn't white
M	SETH	And say it with some fucking
M	DANNY	they're a burden to the of the white race. Some them are all right--
M	SETH	of them are all right, Danny. all a bunch of fucking Canuneron. "We don't know we don't want to know them, the fucking enemy." What you like about them?
M	DANNY	don't know. I feel threatened by
F	DAVINA	feel threatened by you!
M	SETH	else, Danny? And speak you little queer faggot.
M	DANNY	hate the fact that it's cool to be these days.
M		
M	DANNY	hate this hip hop influence on white suburbia.
M	DANNY	hate Hilary Clinton and all of her MTV pigs telling us we should along. Save the rhetorical honey, it ain't gonna happen. revelation.
M	SETH	the best shit I've ever heard out of that mouth.
F	DAVINA	feel.sorry for you, Danny.
M	SETH	up, Davina.
F	DAVINA	shut up, you poison to fuckin' Get out of our house! this any way to treat a guest?
F	DAVINA	hates you, Seth. do you know who I hate, Davina? tats hanging down his arm. A black jacket wraps his waist. do you mean?
M	SETH	How are you, man? Fuckin' A. time no see. Look at that hair.
M	DEREK	just one second, okay?
M	DEREK	you do a book report on Mein Kampf?
M	DANNY	it to you?
M	DEREK	it to me?
M	DANNY	mean...how'd you find out?
M	DEREK	of your fucking business how I out.
M	SETH	thought it was a great idea.
M	DEREK	figures. You're more stupid than is.
M	SETH	nice to see you too, man.
M	DEREK	you do it, Dan? Because of
M	DANNY	
M	DEREK	
M	DANNY	did it cause I felt like it.
M	DEREK	you do everything you feel like? feel like smacking you in the head. Would you mind if I did report on that?
M	DANNY	
M	DEREK	a clue, you dumbshit. Hey! Look me! Don't be a dickhead. Sweeney about you.
M	SETH	does? Since when?
M	DANNY	that him on the phone?
M	DEREK	So wise up. You hear me?
M	SETH	a fuckin' nigger on a power Vinyard. That's what he was when we were there and that's how is now. It'll never change either. nigger is a nigger. fills a glass of water and goes in there. her the water, and caresses her head. The others at her in the background.
F	DORIS	put me out of my mercy.
M	DEREK	be okay. You want me to pick up any more medicine? out the couch.
M	DEREK	I can't believe I ever let it this bad.
F	DORIS	not that uncomfortable.
M	DANNY	you gonna to live or what, Mom?
F	DORIS	need a cigarette.
M	DEREK	My ass. You smoke two packs a day. That's why you're spittin' phlegm.
M		Mrs. Vinyard. I think a lung came up. hand on his mother's cheek.
F	DORIS	high as a kite.
M	DANNY	got any more?
F	DORIS	I know you got homework.
M	DANNY	goin' in a second. Relax.
M	SETH	I'm gonna re-wipe and we're out here.
F	DAVINA	a pig.
F	DORIS	don't like him in this house.
M	DEREK	knew.
F	DAVINA	' s a fuckin ' loser, Nazi scumbag.
M	DANNY	he's not.
M	DEREK	Yes he is. Open your eyes.
M	DANNY	Whatever, dude. I'm gonna go power that shit and I'll see you later.
M	DEREK	at Cammeron's you won't see me.
M	DANNY	on, Der! It's gonna be fuckin'--
M	DEREK	Forget it, Danny! It ain't gonna happen for you tonight. shoved into the wall, and reacts like it's an occurrence. Seth moves out the side window and out.
M	SETH	Hurry up. I'm starving.
F	DAVINA	What else is new?
M	DEREK	see ya.
F	DORIS	Be careful. seat. Seth starts the engine and drives As the truck disappears, we pick up on a WHITE UP JEEP CHEROKEE turning the corner. Tinted it cruises past the apartment complex.
M	DANNY	This sucks. on the sofa opposite, tries to sleep.
M	DANNY	Hey.
F	DAVINA	what?
M	DANNY	here.
M	DANNY	here for a second!
F	DAVINA	got shit to do, Dan.
M	DANNY	read it.
F	DAVINA	History X? Take home paper assigned by Principal Robert is he giving you homework? What to Murray?
M	DANNY	turned me in.
M		
M	DANNY	read.
F	DAVINA	in detail your opinion of historical event that took place the early morning of October 4th, What's that?
M	DANNY	night Derek wasted those guys.
F	DAVINA	gave you this?
F	DAVINA	and after...how has this event or hurt your present concerning life in America. Use the five paragraph format, blab blah--this'll be good for you..
M	DANNY	be good for you.
F	DAVINA	me, Dan.
M	DANNY	on! Dick Nixon's playin' at tonight. You owe me.
F	DAVINA	not doing your homework for you! gotta spreadsheet due!
M	DANNY	
F	DAVINA	the matter with you? You wanna a fuckin' loser your whole life?
M	DANNY	Sweeney. "People look at me and they see my brother. That's way things have gone since the murder of our father," distant corner we see a few parked cars and a group skins gathering.
M	DANNY (V/O)	was lunacy after he left us. All time. Derek believed in was angry...that gave them bodies. White of gettin' their asses by black and mexican gangs at leans in from the backseat.
F	STACEY	hope you kill that fucker.
M	CAMMERON	might have a gun.
M	DEREK	you going in or not?
M	CAMMERON	know I got the cops on me. If I up on one of those cameras I'm a man.
M	CAMMERON	needs to drive, Derek.
M	DEREK	right. You can turn it off now. right on his tail, right?
F	STACEY	hate that fucking Korean. I hope smash his face in.
M	DEREK	be ready, okay?
M	DEREK	on. Let's pull it together. We're not playing fuckin' games Let's go. makes Derek wait for him. Derek walks over to the man, takes the joint, and throws it onto the
M	DEREK	the fuck, Curtis? You a fuckin' now? Want some crack?
M		
M	DEREK	your fucking stupid head out of ass then.
M	CURTIS	Jesus.
M	DEREK	here tonight cause we got problems spiralling out of We got Asians up the ass... over our land with their Yen. Mexicans...flocking into place like some giant fucking was shattered.
M	DEREK	laugh. It's tragic. On the of Liberty it says "Give me tired, your hungry, your poor, huddled masses...yearning to be It does not say give me your your greedy, your indolent, criminals, looking for a free
M	DEREK	here tonight to show the how we feel about taking over our country. treat us like criminals while they them with jobs and fucking checks. And it's only getting
M	ET AL	yeah it is.
M	DEREK	you ready to do something about
M	AL	
M	DEREK	then. Angry. He pulls it down over his face.
M	DEREK	No names. Danny? Stay on my fucking ass, man. behind them, we see their destination. scream and scramble for cover. Derek grabs a boxboy and throws him to the ground. Seth up to another and gets him on the ground.
M	SETH	your fucking green card, like she's not even there and pushes over an shelf, knocking over another worker with CANS OF
M	DEREK	hide from me, motherfucker! a head. Another skin throws a BLACK CHECKER into a of POTATO CHIPS. AND PROCEEDS TO KICK HIM. Danny looks at Derek like Superman.
M	DEREK	go! We're outta here! Move ! and pour out the aisles and pass us through the TIRES SCREECH. THE CAMERA HOLDS ON THE WRECKAGE THE MARKET AND THE MOTIONLESS BODIES ON THE FLOOR; before Derek could even blink...he a crazed army behind him.
M	DANNY (V/O)	to follow his word like it was word of God. Stacey and Murray Rosenberg, Doris' then who we met earlier, round out the clan. Stacey close to Derek.
M	DANNY (V/O)	then came October 4th, 1993. his head at Derek as he chatters away.
M	DANNY (V/O)	were fine on the homefront. My had a good job but a below average We had a four-bedroom that Dad left us with. Everyone happy. draws their attention as he rambles over the rainfall.
M	DANNY (V/O)	but Derek.
M	DEREK	you, Murray. White men don't the streets of LA killing each
M	MURRAY	You guys make bombs.
M	DEREK	so fucking lame. A couple of in cabins in Montana is not significant. Americans don't take PCP and and drive a hundred and twenty miles an hour! We pull over trust the law.
M	MURRAY	kidding, right?
F	DAVINA	you know, Murray? White people break the law. We're perfect angels.
M	DEREK	not what I said, Davina. different times Rodney King at those officers with the to hurt them. To hurt them! times! But since we see it on fucking tampered videotape...the heart media makes you believe he only comes at them once. All see is Powell, Koon and Wind him and-- kickin' him in the back of the skull with his boot. Still, dumbfuck's tryin' to get up and their asses! That's how stupid motherfucker is. Those cops used tactics and if Dad were here he'd say the same damn
F	DORIS	doesn't make it right.
M	DEREK	it does. Yes it does. They're They are taught to use that and they did.
M	MURRAY	
M	DEREK	Appropriately. Appropriately! have been granted a certain of authority by society and people, unfortunately, are the ones who acknowledge it. I a cop's authority.
F	DAVINA	who's talking about respecting law? Mr. K.K.K. here.
M	DEREK	two errors in one sentence, so take a fucking course in First error--I didn't say respect the law. I said I respect a authority. Second error...I'm a member of the fuckin' low rent, redneck Ku Klux Klan.. your head outta your ass and look who you're dealing with.
M	MURRAY	speak to her that way, Derek.
M	DEREK	stay out of it. You're not a of this family and you never be.
M	MURRAY	the hell does that have to do anything?
F	DORIS	know...sometimes it's hard to I gave birth to you.
M	DEREK	thanks to the food on the table then believe it, Doris.
F	DORIS	both put food on this table, fella.
M	DEREK	enough. The point is...if Dan walking across the street that and Rodney King plowed into him--
F	DORIS	we forget about Rodney King for
M	DEREK	hopped up on Chivas and consider the force those used to be justified!
F	DORIS	didn't hit anybody!
M	DEREK	he did though! If that shithead Dan...you would have believed beating to be justified and so everybody else. But since he hit anyone...it's "Hands Across for the son of a bitch.
M	DEREK	are still so hung up in this notion we have an obligation to help the black man and all you to it! Lincoln freed the a hundred and thirty years ago! off your fucking asses!
F	STACEY	with you, honey. All the way. one...giant...ploy.
F	DAVINA	we go.
F	STACEY	mean...nobody likes Chief whatever name is, right?
M		
F	STACEY	So here comes this filthy piece garbage in his Hyundai. He pulls in front of a perfectly lighted where a video camera is sitting waiting for him, man. happens next? Chief Gates is It's total-- looks at her mother. Everyone stares at Davina.
F	DAVINA	I be excused please?
M	DEREK	interrupt, Davina.
F	DAVINA	didn't interrupt shit.
M	DEREK	hell you didn't. I was listening Stacey and then I heard you. called interrupting. Wait 'til finished and you can be excused.
F	DAVINA	the hell do you think you are?
M	DEREK	don't know when to shut up.
F	DORIS	Derek!
M	MURRAY	are you trying to prove, man?!
M	DEREK	trying to teach my sister some Murray.
M	DAVI NA	go of my fucking hair!
M	DEREK	See the way she speaks! Tell me gonna shut up and I'll let go.
F	DORIS	Let go of her hair and sit
M	DEREK	will when I hear an answer, Doris. you going to shut up, Davina? BACKHAND, dropping him back into a cabinet. A crystal with flowers crashes to the floor, just missing head.
M	DEREK	are you thinkin'?
F	DORIS	Danny?! Are you okay?!
M	DEREK	a real easy question, Davina. A yes or no will suffice. Tell what I want to hear and I'll let
F	DAVINA	it in her mouth. Me holds the whole piece inside she can't spit it out. Davina cries as she chokes on meat.
M	MURRAY	can't breathe, Derek!
M	DEREK	back, both of you! It's her bed, gotta lie in it. can cry all you want, Davina. I'm gonna let go until you tell me I wanna hear! Are you going to that fat fucking mouth of your's let my girlfriend tell her Are you?! arm like he's actually going to smack his mother. grabs his arm though, forcefully.
F	DORIS	go of her hair and get out. beef onto the floor. She runs into the back crying, choking and coughing. hate you, you fucking asshole! and Stacey all stare at Derek. Derek calmly faces brother.
M	DEREK	okay?
M	MURRAY	to Murray. ON THE TRACK we hear a few keys being and then silence. A cigarette sizzles. runs his hands over his stubbly head, marveling at past.
M	DEREK	you care to repeat that, Murray? not sure I got all of it.
F	STACEY	called you a "psycho", honey.
M	DEREK	that it? Thanks Murray.
M	MURRAY	Here we go again with this, Making me out to be the bad again.
F	STACEY	callin' me a liar, RosenKike?
M	MURRAY	goddammit! You talk to me with or--! what, Murray!? What're you gonna Give her fucking detention?
F	DORIS	of you get out right now.
F	DORIS	you think you're the only one who's around here? watches and waits as Derek turns to Murray.
M	DEREK	of respect for my mother...I'm let that comment go, Murray. I bash your face in. But let me you somethin'...man to fuckin' here. Normally in a situation this I'd take my steel-tips to fucking Jewish temple. That goes anyone making comments about me, family, Stacey, whomever. You know I know that I could crush that fuckin' skull of yours in a So it's beyond me why you say something like that without able to back it up? What's you sack of shit, is you the woman I love a liar.
M	MURRAY	never said she was a liar.
M	DEREK	like that again Murray...you ponytail, pussy, bagel eating, faggot...and I'll cut your nose off. Make no mistake. the Jewish celebration song "Hava Naghila." Stacey in and the two laugh. Doris goes after Murray.
F	STACEY	Rosenberg...International Jew. the door.
F	DORIS	a stupid kid, Murray! I'm sorry!
M	MURRAY	not a kid, Doris. We were kids. didn't call people kikes.
F	DORIS	just gonna take some time with What can I do?
M	MURRAY	don't know your children, Doris! have no clue about the world they in. Your son is a terrorist.
F	DORIS	not a terrorist, Murray. Jesus!
M	MURRAY	a member of the Disciples of You remember that grocery incident?!
M	MURRAY	sister and her two kids got from her Temple in Woodland
F	DORIS	Please! Derek would never anything to do with bombs, okay?! don't know him like I do.
M	MURRAY	And I wouldn't want to. Goodbye.
F	DAVINA	this, you fucking dick!
M	DEREK	It's okay! Calm down.
F	DAVINA	you! Let go!
M	DEREK	sorry, Davina. Come on.
F	DAVINA	go of me!
M	DEREK	on, Davina. I'm sorry. I lost Please. I screwed up. gripped as desperately by remorse as he was moments by rage. He kisses and repeats his apology over over. Finally, she succumbs and puts her arms around Derek looks to Danny.
M	DEREK	guys are my life and I'd do for you. You do know that?
F	DAVINA	don't believe you anymore.
M	DEREK	swear to God I would, Davina.
M	DANNY	believe you, Der.
M	DEREK	Please forgive me. Please. sorry.
F	DAVINA	fuckin' sucked, Derek.
M	DEREK	know it did. And I'm sorry. just really hate that guy.
F	DAVINA	couldn't tell.
F	DORIS	an apartment because I want you of here.
M	DEREK	I'm sorry but that guy's--
F	DORIS	don't wanna hear it anymore! I want out!
F	STACEY	can move in with me.
F	DORIS	
F	STACEY	
F	DORIS	One of them looks up. Danny flips the blinds down. the other room, he hears Doris break into another fit.
M		
F	DORIS	you, honey.
F	DORIS	Come here. Sit with me.
M	DANNY	got this thing to do.
