M	CHARACTER	DIALOGUE
M	GEORGE	Shut up, Tah. Alice and everyone laughs. George reading the roofing
F	ALICE	That's not helpin', George.
M	RED DOG (GAIL)	Look at that fat thing! They all crack up.
M	GEORGE	You can't beat that ass, come on. George pats his son's shoulder as he stands behind Micky at She glances up at him once in the midst of her bartending.
F	CHARLENE	Are you gonna say anything? Are you gonna order a drink? Are you gonna just stand there lookin' at my ass? Your father looks at my ass but at least he talks. Micky looks at her.
F	CHARLENE	He thinks you're the greatest, but he didn't tell me you're mute.
M	MICKY	You're Kenny Fleming's sistah.
F	CHARLENE	Oh, you talk. You pave streets, right?
M	MICKY	I do, and I'm a fightah.
F	CHARLENE	I heard you're a steppin' stone.
M	MICKY	A steppin' stone?! I'm no steppin' stone. What do you mean steppin' stone?
F	CHARLENE	The guy -- they use -- against othah fightahs to move the othah fightahs up. Micky and Charlene stare at each other. He is taken aback.
M	MICKY	Maybe I had a few -- tough fights, but that's not who I am. [she stares at him, gauging him]. Next's gonna show who I am.
M	DRUNK GUY	He's gonna lose again! [Micky looks away, pissed, like he's gonna leave]. Scotch & soda one for me and one for Charlene, move that sugar ass and get the drinks! Micky suddenly slaps the guy fast twice with one hand, the
M	MICKY	Be nice! Be respectful. Don't disrespect her. Charlene watches, slightly turned on.
M	DICKY	Don't hurt ya hands, we got a fight next week! - What you say to my bruthah? What you say to me? OTHER BARTENDER plunks down the drunk's drinks.
M	DRUNK GUY	I'm sorry. I'm sorry, Micky.
M	DICKY	And whatta ya say to me?
M	DRUNK GUY	I'm sorry, Dicky.
M	DICKY	That's right, and I'm takin' ya drink. My bruthah's gonna beat Saoul Mamby! This guy's gonna be a champion, he's a great guy, a great fightah. He takes the guy's drinks, kisses smiling Micky on the cheek.
M	MICKY	That's my big brothah. Taught me everything i know. HBO's doin' a movie about 'im.
F	CHARLENE	Everybody's talkin' about it. But who are YOU fightin'? Saoul, Sal, Saul? Mamby, Mamby. Momby. What kinda name is Saoul Mamby?
M	MICKY	Black. And Jewish.
F	CHARLENE	Where'd they find a guy like that?
M	MICKY	He's no joke, Formah World Champ.
F	CHARLENE	Formah champ.
M	MICKY	But I match up good against him.
F	CHARLENE	What's that mean?
M	MICKY	I'm lightah, not gonna brawl him, I'm gonna outbox him.
F	CHARLENE	I didn't know there was a difference.
M	MICKY	Brawl, ya slug it out, I hit you, you hit me; boxin', like a chess game, I pick my punches to take him down. I'm gonna go head, body, head, body, see I go up his side, I hit him here, arm comes down, I go back up [demonstrates on her, close, looks at her shy] I'd like to maybe take you out some time. Charlene smiles at Micky's awkwardness, drinks. A DRUNK GUY
F	CHARLENE	Are you married?
M	MICKY	Married? Would I ask you out if I was married?
F	CHARLENE	It happens all the time, trust me.
M	MICKY	I'm not married. I wanna get to know you bettah. I could take you to dinnah and a movie, how 'bout that? I'm not married. I got a daughtah I see every othah weekend. Let me take you out.
F	CHARLENE	When?
M	MICKY	Saturday I get back from Atlantic City. She holds his gaze a moment. She picks up a pen and starts
M	MICKY (CONT'D)	Next Saturday. Dinnah and a movie. A fight breaks out next to Micky, jostling him but he remains Why is Gail the toughest?
M	SHERRY	Cuz she's quiet, but she'll straighten anyone out. Gail makes a fist, cracks up, covers her missing teeth.
M	HBO CAMERAMAN	Whose your mother's favorite?
F	TAR	The princesses.
M	SHERRY	The girls. They all crack up.
M	RED DOG	They never had to do nothin', never take out the garbage, or clean--
M	SHERRY	You can never wake 'em up, shhh, the babies ah sleepin'.
M	MICKY	That's cuz we hadda train! Come on!
M	SHERRY	[STARTS CRYING] This is ah family and they're makin' a movie, it's us
M	RED DOG	She's the baby, Sherry's the baby, very emotional.
F	TAR	Ah mothah's excited about the movie, Dicky comin' back. And we hope Micky wins (crosses herself). Dicky's six years older than me. (pause) I used to carry his bags (pause) to his workouts, some of his fights. He's a born fighter, very natural talent. I always hadda work harder, and he's been my teacher. He's -- ya know - [real love] Dicky, nobody talks like him, moves like him, he fought Sugar Ray Leonard, ten rounds, he's the hero of Lowell. Everybody knows Dicky.
M	HBO PRODUCER	He's s'pposed to be trainin' you right now, right? Is he still coming or did we mix this up? He'll be here -- should be --
M	MICKY	He kinda goes on his own schedule sometimes. He'll be here. -- You know where he is -- They turn and look: MICKEY O'KEEFE, 50, COP IN UNIFORM, walks
M	MICKEY O'KEEFE	You gotta fight next week, Micky, you gotta be trainin' on time.
M	MICKY	He'll be here.
M	MICKEY O'KEEFE	Come on, I can do the mits for ya, but then I gotta get back to work. He jumps into the ring and holds the mits for Micky who hits
F	ALICE	What's he doin'? Where's Dicky?
M	MICKY	Look at Alice! All dressed up for the movie!
F	ALICE	Outta the ring, O'Keefe, you can't do what my Dicky does!
M	MICKEY O'KEEFE	Your Dicky ain't here, Alice. Where could he possibly be, Ma? Undah the cabbage patch?
F	ALICE	Oh, Micky. Micky's a clown. Dicky went to the store for me.
M	MICKY	Yeah. He'll be here.
F	ALICE	Get outta the ring, O'Keefe, Dicky's the numbah one trainah, should be that way in the movie.
M	MICKEY O'KEEFE	Jesus, I come by to help! I gotta go back to work anyhow, it ain't fair to Micky. He needs to be trainin'. He's not bein' handled right.
F	ALICE	Don't -- he's not part of this, forget him. He's numbah two man
F	ALICE	You need me walkin' in again? - I wasn't ready last night, but I'm ready today. She's all dressed up! Look at her!
M	MICKY	Alice is dressed up. Producer nods for cameraman to turn to door. ALICE RE-ENTERS.
F	ALICE	That's the Golden Gloves, before that the Silvah Mittens, Micky did that too. Micky used to follow his big brothah everywhere, Dicky taught ya everything, right, honey? Micky raises eyebrows, nods.
M	MICKY	He's not only a great fighter, he's also a pretty great trainer.
F	ALICE	My Dicky had went pro at 12, Rockingham Race Track with a 26 year old jockey. Both weighed 106 pounds. Dicky lied he was 18. In the ring, push in on Micky looks up, eyes wide.
M	MICKY	Tell 'im about Sugar Ray, Ma. Dicky knocked down Sugar Ray Leonard. In '78 -- we got the offah to fight Sugah Ray Leonahd.
M	MICKY	He just won the Gold Medal at the Olympics, Sugar Ray. He was the, ya know, the big new welter weight at that time.
F	ALICE	And Dicky was just a kid from Lowell.
M	MICKY	Dicky was undefeated!
F	ALICE	Dicky had never been knocked down in his professional career, neither had Sugar Ray. They were both 21- yeahs-old.
M	MICKY	It was Dicky's first ten roundah. I know ya could question the judgement, first ten roundah against Sugar Ray Leonard, right? But as his managah, how could I not take a Sugah Ray? Do you see what I'm saying? It was the biggest thing that evah happened to Lowell.
M	MICKY	It was huge. People still talk about it to this day. It was a great fight.
F	ALICE	Tonight my son is gonna surprise everybody and beat Sugar Ray Leonard. Believe it, I know it. Micky and Sugar Ray are described over HBO clips.
F	ALICE	It's true! Sugar Ray had a hard time hitting Dickie, didn't really knock him down, but Dicky knocked Ray down! I wore a new white dress. This fight was gonna change our lives forevah, and it did. BACK TO VIDEOTAPE, 2ND ROUND, Dicky, 21, bobbing moving BACK TO THE TAPE, Sugar Ray seems to either punch or pull think so either Larry, he was wrestled down. Not a knockdown."
M	DICKY	Wasn't a knockdown. Dicky kneeling smoking a crack pipe. He exhales crack smoke
M	DICKY	BooBoo put ya hands up, stand like Sugah Ray I gotta get ready for my movie!
M	BOOBOO	Why they doin' a fuckin' movie on you? Legend-a Lowell, BooBoo! Comeback! Come on! The Fighter 8/28/09 GREEN DRAFT 14. Karen, 33, Dicky's Cambodian girlfriend, sitting on a stained
M	DICKY	I stahted the ovahhand right in the 8th. Slippin' his left, settin' him up for the knockdown in the 9th.
M	DICKY	THERE IT IS! First knock downa Sugar Ray's career!
M	WOLFIE	Ain't ya 'sposed to be trainin' Micky in the movie right now? That's not til 9.
F	BECKY	It's 11:45, Dick.
M	DICKY	What?!
M	DICKY	Where'd you fuckin' pahk the cah, BooBoo?
M	BOOBOO	I didn't pahk it, you did! They are on the street of row houses, CAMBODIAN IMMIGRANTS.
M	DICKY	Fuckit, I'll run, I need the Dicky starts running down the street ...BooBoo shakes his
M	BOOBOO	Roadwork?! Are you crazy?
M	WOLFIE	He runs great even when he's high. Hey, Pappa! George looks up as he kneels, roofing, and sees Dicky. Kids
M	DICKY	Quackah!
M	MICKY	Quackah! Look who decided to show up, Dicky Donuts.
M	ALICE AND SISTERS	Ahh! Dicky! Quackah!
M	DICKY	- This is nice. She slaps his hand away half coyly.
M	DICKY	You been talkin' to the camera, Mick? Introduce everybody! Hoppy cut!
M	MICKY	-Hoppy cut! CARLOS GARCIA, 50, short, Puerto Rican, points back, laughs
M	DICKY	Goncho, goncho, no goo' for yooou, Deeckie, no goo' for youuu!'
M	CARLOS	No goo for you, Deeckie! Micky cracks up. Ray Ramalho, cerebral palsey limps up to
M	RAY RAMALHO	Dickyeeeee!
M	DICKY	Ray-Ray! Put ya hands like this, turn that punch. Turn it. Ya ready for the camrahs? Micky's stands waiting, watching Dicky putting on a show. Are you annoyed that Dicky's late? Micky smiles, fades, a little annoyed, sorta covers.
M	DICKY	Micky, how do ya make a girl sound just like a porpoise?
M	MICKY	I don't know, how?
M	DICKY	Ya go for the back door [Looks over his shoulder, shakes his head 'no' ]" "Eh-Eh! Eh-Eh!' [Everyone cracks up] I had a lot of eggs this mornin' I'm full of yokes! Micky laughs as he punch/taps Dicky in the ribs.
M	DICKY	My back! My back!
M	MICKY	"My back! My back! I'm full a yokes!" Quackah!
M	DICKY	We got Saoul Mamby. Jewish, black, formah World Champ. I think we got all the bases covahed, right? (laughs) Micky lost three fights in a row, he can't get used to losin', it becomes a mental thing, we're gonna break it with Mamby, right?
M	MICKY	Yeah, let's train!
M	DICKY	Enough a you wastin' time, Mick, half the fuckin' day's gone, we got work to do! Micky glares at Dicky like he's going to fucking hit him.
M	DICKY	Oooh, Alice, he's mad now, look at him. Ya hit one those guys like ya wanna hit me right now maybe ya woulda won one of them fights! (laughs to HBO producer) See? He's a quiet guy, he needs the fire. Micky, mad, motivated, works mits with Dicky. As they flow
M	DICKY	Work, work, head, body, head, body. [To camera] Set it up sneaky, switches stances inside. No! [shoves Micky] That's too far out, switch inside, see, he switches outside, I'm gonna catch him like this, [upper cuts Micky, nails him], don't switch OUTSIDE! Micky, mad, throws a fast combination back but Dicky leans on Gimme Jose! .Micky sparring Jose in the ring, headgear, mouthpiece.
M	DICKY	Micky does everythin' I tell him, he's goin' all the way to a world title! Now move, that's why you dropped the weight! We're gonna out box Mamby. [Now to Producer] Three months. I can get myself back in shape in three months.
F	ALICE	My Dicky can do anything! Micky looks over annoyed.
M	DICKY	Hook-- Head-Body-Head! C'mon! That's ya fuckin' combo, head-body- head!
F	ALICE	Dicky taught him that!
M	DICKY	Ya know Sugah Ray's gonna be there callin' the fight for ESPN. I ain't seen him since since I knocked 'im down 14 yeahs ago. You don't wanna embarrass yaself in front a Sugah Ray, do ya Mick?! Micky scowls at them, gets inside, unloads a vicious hook to
M	DICKY	That's ya punch, Micky.
F	ALICE	Both my boys are gonna do it!
M	MICKY	Hey Jose, I'm sorry. [helps Jose
M	DICKY	That's a kidney punch, shuts the whole body down. Right heah - [pokes HBO producer on the spot and he bends over in pain, Dicky laughs].
M	MICKY	I feel good. I feel lightah.
M	DICKY (CONT'D)	You look good! You can definitely do this. You look good in there, Micky, real good. [false teeth sideways, crazy face]. I'm Saoul Mamby, Micky Ward hit me - Dicky arm around Micky, walks up to Alice at her car, Little Micky smiles as Dicky acts crazier, zinging him in the sides
F	ALICE	shoulder, squirms away I can't stand that, Dicky, JESUS, Micky, how's it goin'? Ya know I don't think Laurie's expecting -- LAURIE CARROLL, 32, dirty blonde, thin walks up.
F	LAURIE	What's he doing here? This isn't your visitation day, Micky.
M	MICKY	I just wanna say hi to Kasie.
F	LAURIE	It's not your day, goodbye.
M	MICKY	I'm not around next weekend --
F	LAURIE	Now you're ditchin' the days you DO have?
M	MICKY	I have a fight I told you that. (To Jimmy) Jimmy --
M	JIMMY	I can't get in the middle.
M	MICKY	I'm asking YOU, Jimmy. I can't talk to her, so I'm asking YOU.
M	JIMMY	Kasie, talk to your father. .Micky's daughter, KASIE WARD, 10, curly hair, cute, comes
F	LAURIE	Goddamnit, Jimmy!
M	JIMMY	Don't put me in the middle-a this
F	KASIE	Daddy's gotta fight Saoul Mamby-
M	MICKY	That's right, and I wanna tell ya that after I win --
F	LAURIE	Talk to her on your days!
M	MICKY	I'm gonna staht makin' good money
F	LAURIE	Hah! That's a good one!
M	MICKY	I'll move to a biggah apahtment so you can live with me more days like we talked about.
F	LAURIE	Don't hold ya breath, Kasie. It's cruel to mislead ya child, Micky. She closes the door, arguing inside with Jimmy.
F	KASIE	Good luck, Daddy!
M	MICKY	Thanks, Kasie. Micky's apartment above a two-car garage, next to a gray
M	EARLY MORNING	Micky parks in front of his parents' house; a limo out front. Alice checks her hair, smooths her dress in the mirror.
F	ALICE	Little Dicky, listen to Mummy, you be good for ya Aunt Cathy so ya daddy can help ya Uncle Micky win a fight, OK?
M	MORNING	.Micky, Alice, George, Pork, Sherry, and Red Rog standing
M	MICKEY O'KEEFE	It's none a my business, but I been goin' to meetin's, and they say let go and let Gahd. You don't need this shit, Micky. Let's just go without 'im.
M	MICKY	- thanks, Mick, but Dicky taught me everything, he's been in my cornah, ya know. I can't do it without 'im.
M	MICKEY O'KEEFE	You're already doin' it without him.
M	WOLFIE	Dicky, YOUR MUTHUAH'S OUTSIDE!
M	DICKY	I'm not here! Bonnie laughs as Dicky rushes for an open window in the back .Dicky flying, falling... lands hard on top of some garbage
M	MICKY	What the fuck are you doin'? Don't tell Ma I'm here, pick me up back at the house, I'll go through the yahds -
M	MICKY	We gotta go to the airport now. You know how important this fight is. Pick me up at the house! Micky gives Dicky a boost onto a fence to climb over. Hurry up, she's out front, and we gotta flight to catch. But as Dicky struggles to climbing over, George comes This is what you do to ya brothah the day we travel? George pulls Dicky off the fence, swings at him with a big
M	MICKY	Could we please just go to the airport for once? Alice comes around the corner. Ohmygawd, Dicky, why do you come to this place?
M	DICKY	No, no, I just came to check on some friends, I'm not mixed up in this. Micky looks at his mother in disbelief, his father down on
M	MICKY	Help ya husband up, Alice. Ya husband's on the ground there. Instead Dicky helps Alice up the driveway to the limo. Micky Everybody sits in the limo in silence looking out different
M	MICKY	Close the door.
M	DICKY	Hold on. BOO BOO STARTS TO CLIMB IN, 'COSMO' written on forehead.
M	MICKEY O'KEEFE	What the fuck is he doin' here?
M	DICKY	We got a promotional thing we're doin', for the bar, it's gonna be good, you'll see.
M	MICKEY O'KEEFE	No. That's distracting for Micky.
M	DICKY	Nobody asked you!
M	MICKY	No. No BooBoo. BooBoo looks to Dicky who rolls his eyes; BooBoo leaves.
M	DICKY	See his right ahm goes leaves his side open, light him up like a pinball machine, he'll be pissin' blood, no way you lose, no way - .Alice and LOU GOLD, 40s, balding, mustache, the matchmaker
M	DICKY	ESPN couldn't get us bettah rooms than this, Lou?
M	LOU GOLD	I wouldn't worry about the rooms, Dicky, we gotta bigger issue.
M	DICKY	Like what? The doctor won't let Mamby fight.
M	MICKY	Why not?
M	LOU GOLD	He's got the flu.
M	MICKY	Mamby got the flu?!
M	MICKY	feels his whole fight plan go out the window.
M	LOU GOLD	We can still have a fight, Micky. Micky stares at him.
M	MICKY	With who?
M	LOU GOLD	Mike Mungin.
M	MICKY	Mike Who? Mungin?
M	DICKY	The guy from Philly, ain't he in prison?
M	LOU GOLD	He's been out a few months. It's the only guy we could find, I called everybody.
M	MICKY	The last few fights were rough, Lou, this one's 'sposed to be a little easiah.
M	LOU GOLD	The guy just got off the couch today, it's an easy win for Micky. Dicky and Alice nod, Micky unsure.
M	LOU GOLD	Joey Ferrell knocked this guy out.
F	ALICE	Micky knocked out Joey Ferrell.
M	LOU GOLD	Exactly, and Mungin just got off the couch. He can't make weight, of course, he's a bit over.
F	ALICE	How over?
M	LOU GOLD	Maybe 162, 165.
M	DICKY	He's a fuckin' middleweight, Ron!
F	ALICE	Micky got light! He's 146!
M	DICKY	We're gonna box Mamby, not slug it out with a middleweight!
M	LOU GOLD	He's fat! He just got off the couch!
M	DICKIE	OK. And Joey Ferrell knocked him out. I gotcha.
M	MICKY	Hold on, 165's big.
M	DICKIE	You knocked out Joey Ferrell.
M	MICKY	So what? The guy's a middleweight.
M	DICKIE	He just got off the couch.
M	MICKY	He's 20 pounds bigger than me.
M	DICKY	Joey Ferrell knocked him out! You knocked out Joey Ferrell.
M	MICKY	You just said that.
M	DICKIE	You can't be scared.
M	MICKY	How 'bout you go fight him? He's a middleweight.
M	DICKIE	He's fat. You knocked out Joey Ferrell.
M	MICKY	How many times ya gonna say I knocked out Joey Ferrell? A beats B B beats C so A can beat C? But what if it rains that day, anything could happen --
M	LOU GOLD	You don't fight, nobody gets paid. Whoa. Micky sees Alice and Dicky looking at him.
M	MICKY	OK. Joey Ferrell knocked this guy out. And I knocked out Joey Ferrell. They all nod.
F	ALICE	You gotta pay us somethin' extra for the change, Lou. [He nods]
M	OS ENDING PREVIOUS NEGOTIATION.	Micky's in white trunks, robe with "'Irish' Micky Ward" on
M	MICKY	I don't spell my name with an 'e.
M	MICKEY O'KEEFE	Don't fuckin' ask me. I just take what ya give me. O'Keefe turns back to Micky who's staring at MIKE "MACHINE
M	MICKEY O'KEEFE	That guy's not a welter weight.
M	MICKY	Dicky, look at that guy. .Dicky's not listening, waving to the HBO cameraman filming
M	DICKY	Ray! Sugah Ray! Ovah heah! Sugar Ray doesn't respond to Dicky. He's talking to the ESPN
M	DICKY	We gotta talk latah!
M	MICKY	Dicky, listen to me. I can't lose again. Look at that guy.
M	DICKY	Holy shit. [rubs Micky's neck]
M	MICKY O'KEEFE	Yeah, holy shit, stop lookin' at Sugar Ray and wake up. We'll hafta run the first few rounds, get 'im tiahed, he can't be ready, right? He just got off his fuckin' couch.
M	MICKY	He did not just get off his fuckin' couch.
M	DICKY	Look at me, Mick, don't look away. He grabs Micky's chin and makes Micky look him in the eye.
M	DICKY	You can't go back to fightin' scared, you gotta hit back like you know you can and I know you can. I don't care who that guy is, you're Micky Ward. Micky nods, but we see he's scared; it's not a fair fight. expected from a last minute substitute, but he surely couldn't have expected this." .Dicky screaming from ringside for Micky to move.. .Alice, .Micky heads for his corner, blood running, Dicky jumps
M	DICKY	- Button it up, Ed. If you can't stop the bleedin', we'll fuckin' sue ya. .Ed Aliano smiles, sticks swabs up Micky's nose to stop the
M	DICKY	You okay?
M	MICKY	
M	DICKY	What're you doin' out there? You feel like fightin' or what? You gotta jab and move. Don't stand in front of this guy, keep 'im off ya, jab and move - Jab and move. What are you ascared of? You're fightin' scared again! Micky just nods. .Micky gets back onto his feet, looks into his corner at .Blood, sweat dripping into Micky's eyes, he knows he lost,
M	DICKY	We nevah shoulda fought that guy. Forget about it. Alice, HBO's waitin' for us. Sugah Ray's out there! C'mon you come too, Mick. Dicky heads back out. Alice looks at Micky, pats his cheek
M	DICKY	RAAAAAAAY! Hey, Ray,-- The bodyguard stops him. Sugar Ray sees Dicky and waves him
M	SUGAR RAY LEONARD	Tough night for your brother, he shoulda jabbed more, stayed away.
M	DICKY	That's what I was tellin' 'im! I told 'im, Ray. But Mungin weighs like 160 pounds! ESPN fucked us,-- Ya know I knocked Ray down.
M	SUGAR RAY LEONARD	Come on, Dick, I tripped.
M	DICKY	Oh don't say that now. I know I look like shit, but,-- I went 10 rounds with you, Ray, I knocked you down. C'mon, lemme buy you guys a drink.
M	SUGAR RAY LEONARD	Thanks, Dick, but we have to get going, I have a plane to catch.
M	DICKY	HBO's doin' a movie on me, Ray. And I'd like to call ya sometime, I'm gonna get a fight, and I'd like ya to be there for old time's sakes, ya know, maybe you can commentate on it or somethin'.
M	SUGAR RAY LEONARD	OK, Dick, you let me know. What's the movie about?
M	DICKY	My comeback. Sugar Ray just nods at Dicky, sees Alice walking up to them.
M	SUGAR RAY LEONARD	- You look great Mrs. Ward, hope you're well.
F	ALICE	Nevah bettah, Ray, nevah bettah. God bless. Sugar Ray smiles and slips out of the casino with the girl
M	DICKY	What's he talkin' to Mike Toma for? He starts to head over.
F	ALICE	Stay heah, Dick, stay heah, don't go ovah thayh.
M	MIKE TOMA	You goin' to the hospital? They said I need stitches.
M	MIKE TOMA	Listen, Mick, I'm just gonna cut to it, you never shoulda fought that guy. You should be doin' better. With all due respect, I don't think you're bein' handled properly. I wanna give you a real shot. I want ya to come with me. I wanna pay ya to train with my guys.
M	MICKY	Where?
M	MIKE TOMA	Las Vegas. Do it right and make one last run at this thing before it's too late.
M	MICKY	You'll pay me to train in Vegas?
M	MIKE TOMA	Change of scenery's good, get outta Lowell. Micky looks at him, eyes widen as he looks over Toma's
M	MICKY	What about my brothah?
M	BOB ARUM	With all due respect, he's too much trouble. You owe it to yourself to come to Vegas.
M	MORNING	Hear his mother and father and brother laughing, kibbitzing,
F	ALICE	What did Mike Toma want?
M	MICKY	He wants to train me in Vegas. Alice and Dicky glance at each other, and study Micky.
M	DICKY	You can't trust that guy, Micky, you don't know 'im. Did he say anythin' about me? Did he say I could come?
M	MICKY	No, he didn't mention you.
F	ALICE	Who's gonna look out for ya in Vegas, Micky? They're all crooks out there. What would you do without Dicky? Or the family?
M	MICKY	Yeah I know. That's what I told 'im. Micky looks back out the window, face bandaged, no emotion. Everyone walking away from the limo, suitcases in hand.
M	DICKY	Take care, Mick, we'll talk tommorrah. Little Dicky runs out of the house into Dicky's arms.
M	DICKY	Hey, champ! Daddy's home!
M	LITTLE DICKY	Did Uncle Micky win?
M	DICKY	Not this time, Dicky, try and gimme a sock in the nose-- Micky, lost in thought, stands at his car watching Dicky We'll get you anothah fight, Micky.
M	MICKY	Nah, I don't think I wanna do this no more.
F	ALICE	What?
M	DICKY	What're you talkin' about? George walks over to his Micky sympathetically as Dicky grabs
M	DICKY	ESPN screwed us, they owe us. We'll get anothah fight. Just get healed up, Micky, you're okay -
F	ALICE	Listen to your bruthah, honey, they owe us big time. Maybe they could even do Dicky's comeback fight too. Micky just nods okay. Dicky pats him on the back as Micky
M	GEORGE	Christ, Alice, he's been through the wringah -
F	ALICE	What're you talkin' about? - And what's your fuckin' problem? Mickey O'Keefe shakes his head and walks away.
M	MICKY	What,-- What is it? He gets up off the couch and peeks through the shade.. .AND I saw your shadow. And I heard you talk two seconds ago! Micky doesn't move. Why don't you open the door and tell me to my face why you didn't call me yestahday? Micky thinks, goes to the door, opens it. Charlene is
F	CHARLENE	- Why'd you stand me up last night?
M	MICKY	I was gonna call, I started to call, but I couldn't call.
F	CHARLENE	'Cuz you lost the fight? Maybe, yeah, 'cuz I lost the fight. They stand there looking at each other.
M	MICKY	How'd you know my house anyway?
F	CHARLENE	I asked my brothah,-- Your, ahhh, your thing is comin' off. She points to his face. He touches the right side bandage.
F	CHARLENE	No, the othah thing. It's a mess. It IS a mess.
F	CHARLENE	Ya got any tape? Micky sits on the edge of the tub while Charlene carefully re- Did the Jewish black guy do this to you? Micky looks away. Charlene fixes the bandage.
M	MICKY	I didn't get to fight the Jewish black guy.
F	CHARLENE	You didn't go head-body-head.
M	MICKY	He got the flu, the guy who took his place had 16 pounds on me, I nevah shoulda fought him.
F	CHARLENE	So why'd you fight him?
M	MICKY	Nobody woulda got paid. Everybody said I could beat 'im.
F	CHARLENE	Who's everybody?
M	MICKY	My mothah and my brothah. She looks at him as she takes this in.
F	CHARLENE	So are you gonna take me to dinnah and movie tonight or what?
M	MICKY	Wow, you look great. You got a nice house.
F	CHARLENE	Thanks. It's an apahtment building.
M	MICKY	Oh.
F	CHARLENE	There's five of 'em in there, one-a my old roommates lives in one.
M	MICKY	Old roommates from where?
F	CHARLENE	College, but a lot a good it did me, I'm workin' in a bah.
M	MICKY	You seem to enjoy it. You're very populah down there -
F	CHARLENE	Uh yuh. Popular. I need to get the hell outta that place. If I don't drink while I'm workin' I'd kill myself -
M	MICKY	What college?
F	CHARLENE	U.R.I. Full boat.
M	MICKY	Scholarship? For what?
F	CHARLENE	I was a high jumpah.
M	MICKY	A high jumpah?! You gotta be kiddin' me.
F	CHARLENE	Fuck you, I cleahed 5-10, I was New England Champ, but so what, I nevah graduated. I pahtied too much.
M	MICKY	You?! Charlene laughs lightly through her nose. Night. Micky pulls up to an art house movie theater in
F	CHARLENE	What the hell we doin' in Richie Rich Lexington? You come to this theatah a lot?
M	MICKY	Oh yuh, it's a good movie theatah. They have good movies.
F	CHARLENE	Like what? Bell-ah Epa-cue. The marquis says "BELLE EPOOUE" is playing.
F	CHARLENE	I think Belle Epic is how ya say it and I nevah heard of it. Is it only playin' up here in Lexington?
M	MICKY	Oh yuh. And I heard it's a good movie.
F	CHARLENE	From who?
M	MICKY	Guy at work - She looks at him puzzled as she they enter the theater.
F	CHARLENE	That's what you wanted to see? There wasn't even any sex. What Lowell guy on a road crew saw that movie in Lexington and recommended it?? Micky walks quickly ahead to the car, can't find his keys. Where's the keys, I musta lost 'em in the theatah, I'm a dummy [WALKS
F	CHARLENE	Micky. [He stops, turns] They're in your hand. Micky looks at the keys in his hand, embarrassed.
F	CHARLENE	What's going on? You afraid to run into your girlfriend? You have a girlfriend, just say it, that's why you took me to Lexington. then stops, puts the car in park and turns the engine off. The Fighter 8/28/09 GREEN DRAFT 41A.
M	MICKY	I don't have a girlfriend. I came here because I don't wanna show my face in Lowell. Charlene stares at him. He doesn't look at her.
F	CHARLENE	- What do you have to be ashamed of? I told everyone I was gonna win that fight and get back on track. I told Kasie we'd get a biggah place so she could move in.
