M	CHARACTER	DIALOGUE
M	BUDDY	You want to be at your funeral.. party.. alive? But.. it's not a funeral if you're not, you know, deceased..
M	FRANK	Hold on now, it's a detail, we can look at it.
M	BUDDY	Pretty big detail. Frank cuts Buddy a look then smiles at Bush.
M	FRANK	So you'd like to have a funeral party while you're alive so you can go?
F	BUSH	Yes or no?
M	FRANK	Yes. Buddy is lost.
M	FRANK	Buddy, get some paper. We need to make of list of who Mr. Bush wants to invite.. As Buddy starts to get up.
F	BUSH	Sit down. Buddy sits right down.
F	BUSH	I want everybody to come who's got a story to tell about me.
M	FRANK	Say again.
M	BUDDY	That probably covers 4 counties.. Bush shoots him a look. Frank shoots him a look. Buddy thinks
F	BUSH	Then I want 4 counties worth of people at the party.
M	FRANK	Well, sir, the thing is, how would you get people to come and tell stories about you that I'm guessing might get them, you know.. shot? Bush scoops up the ball of money and heads out. Now all Frank
M	FRANK	You know what, you go ahead, don't worry about it, we'll think of something. A couple of ideas just came to me.
M	BUDDY	Like what? Frank sees Mattie and flicks his hair back nervously and
F	MATTIE	Felix?! Feigning deafness, Bush walks on. Sensing something, Kathryn
F	MATTIE	Felix! Say hello to me! Frank, eyes wide with surprise, mouths, "Felix?".
F	BUSH	Hey Mattie. Buddy comes out, surprised to see Mattie and Bush together.
F	BUSH	Heard you moved off.
F	MATTIE	I've been back a while. Well.
F	MATTIE	How are you?
F	BUSH	You look like you always did. He abruptly rips himself away and is gone.
M	FRANK	How would she know him?
M	KATHRYN (O.S.)	It's none of our business.
M	FRANK	So? We got to know. Kathryn shakes her head and goes back outside. FRANK has
M	FRANK	See the size of that thing?
M	BUDDY	What?
M	FRANK	What do you mean, what? Goddamn ball of money! He wants a party with pink balloons on his ears, we're gonna give it to him.
M	BUDDY	But..
M	FRANK	I sold 26 of the ugliest cars ever made one December, in Chicago, with wind blowing so hard up my ass I was farting snow flakes in July so don't tell me we can't do this.
M	BUDDY	But..
M	FRANK	That's the last "but" I want to hear out of you. You're a salesman now, sell!
M	FRANK	She called him Felix.
F	MATTIE	A thousand years ago he was the most interesting man I'd ever met.
F	KATHRYN	Get out of here.
F	MATTIE	He was. And I don't mean just the way he looked.
F	KATHRYN	I hope not.
F	MATTIE	Oh no, listen, he was beautiful.
F	KATHRYN	Are you serious? Most people are just laid out nice and simple, you know? You always know what they're thinking and where you are with them. But he was this.. big old cave that went deeper and deeper. You'd never get to the end of him.
F	KATHRYN	Good Lord, you had a crush on him!
F	MATTIE	All the girls did. I know he's something wild that crawls out of the hills once in a while and gets into trouble now but there's still nobody like him.
M	FRANK	We have a plan. All we need is a little bit of your time.
F	BUSH	What for?
M	BUDDY	Seeing it is better than hearing about it. Bush looks at the hearse, back at Buddy and Frank.
F	BUSH	How much is it gonna cost? Did you say anything about money? I didn't say anything about money. If we can't get you what you want you don't owe us anything. Buddy is lost in serious thought. Frank is preoccupied about the deal and driving too fast.
F	BUSH	It moves, don't it? This is nothing.
F	BUSH	Fancy car for the dead.
M	FRANK	Didn't buy it for them.
M	BUDDY	We say that funerals are "For the Living" but we forget what that means sometimes, I guess. I was thinking about your funeral party before I went to sleep last night and I think I understand it a little now. When I was a kid, my folks where killed in a bad car wreck and the people at the funeral home... they did the impossible as far as I was concerned. I don't know what I would've done without them. And I remember wishing that my mother and daddy were there to see how beautiful they made everything. Frank is hearing this for the first time and is shocked. Bush
M	FRANK	Where's he going? I wish you wouldn't do that yet. Bush gives him the hairy eyeball then speaks to Mr.
F	BUSH	Don't leave me naked.
M	FRANK	Mr. Bush, you can get all the hairs cut you want after we take your picture, I'll pay for it. Mr. Tollerude doesn't know whether to cut or not.
F	BUSH	Why you want my picture made?
M	BUDDY	That's what we're trying to tell you. We're gonna run an ad in some papers about your party and put up posters of you.
F	BUSH	And you want me to look like this?
M	FRANK	Yes.
F	BUSH	Why?
M	FRANK	Why?
M	BUDDY	It's how people recognize you, sir.
M	FRANK	And you want as many people to come as possible so..
F	BUSH	So a crazy old nutter draws more.
M	FRANK	Basically. Don't you think?
F	BUSH	Do you ever say what you mean? Bush rips the bib off as Tollerude whooshes him to the floor. Buddy snickers. When the Photographer gets back to the
M	FRANK	Take it. I'd go see that. Buddy and Frank are in the mirror too, staring at him. Damn. You look pretty good.. Bush suddenly gets up and nods at Frank.
F	BUSH	He's paying. As Bush blows out the door, Mr. Tollerude leans against the Buddy is staring at him with honest disbelief.
M	FRANK	Son of a bitch, it's almost worth it. What do you think?
M	BUDDY	I wouldn't know you, sir.
F	BUSH	Maybe the Devil won't either. Might work out. Where's the shoes?
M	FRANK	Well, normally people don't wear shoes in a casket so.. .what are you, about a 10D?
M	FRANK	Pretty optimistic taking a change of clothes to the grave. How you set for underwear?
M	BUSH (O.S.)	Don't wear none.
M	FRANK	One question too many.
M	FRANK	I don't mean to be nosey but uh.. how do you know Mattie?
F	BUSH	She's a peach. Frank and Buddy cut Bush a look. He looks ahead.
F	BUSH	We had a go. Frank nearly drives off the road.
M	HORTON	"The Lord loves a cheerful giver.."
F	MATTIE	Oh please.. you think the Lord's taking sides in a poker game in a funeral home? Horton shrugs and points to the divine evidence.
M	FRANK	If He is, the Divine's cheating.
M	RAY	Exactly.
M	FRANK	Don't agree with me Ray, it makes me doubt myself. Ray sighs and studies his perfectly cut nails.
M	RAY	I would have turned down your loan if you were my own dear mother, Frank.
M	FRANK	You made my point and don't even know it.
F	MATTIE	Jesus, would you two stop it! You're worse than two old women.. Ray shrugs, sweetly blase. Frank tries to rein in his temper What were you doing with that old bastard in town today, anyway?
M	RAY	Oh yes. Buying him clothes, getting him a haircut..on credit. Frank shoots him a look.
M	HORTON	Took out ads in a bunch of papers too, something about a party?
M	FRANK	God, I love small towns.
F	MATTIE	Who are you talking about?
M	RAY	That hermit, what's his name..
M	FRANK	"Felix" Bush.
F	MATTIE	You're giving him a party?
M	FRANK	A funeral party.
F	MATTIE	Whatever you're drinking is not being good to you at all.
M	CARL	What the hell is a funeral party?
M	FRANK	Hey, the man wants to be at his own funeral. What can I say? I'd like to be at my funeral so I could tell my ex-wife to kiss my..
F	MATTIE	What makes you think she'd show up for you?
M	FRANK	Because, Dear, vultures are constitutionally unable to ignore the dead. Mattie grins which delights Frank, no end.
M	HORTON	It's that big wad of money of his you're after. There is a crack in Ray's disinterest that he tries to hide.
M	RAY	What money is that?
F	MATTIE	Felix has money? Everyone is looking at Frank but he shuffles the cards.
M	HORTON	He came to see me, wanting a funeral, had a big old greasy ball of money. Talked like he thought he could buy his way to heaven with it. How much has he got? Maybe he can. Hearing that Bush wants or needs a real funeral Mattie is
F	MATTIE	Is he sick, Gus? Horton shrugs. Frank notes the concern and doesn't like it.
M	CARL	I'll tell you one damn thing, ain't nobody gonna go to a funeral for that son of a bitch. Mattie gives Carl a look
M	HORTON	Language..
M	FRANK	They might. He's inviting everyone who has a story about him to come. You could tell about him kicking your ass, Carl. Carl looks at Frank as if he wants to cold cock him.
M	RAY	Old man is going to ride the Weird Train right into the ground, isn't he?
M	FRANK	Wouldn't you like to know what everybody says about you behind your back, Ray? Yeah, probably not.
M	HORTON	I already know way more about people than I need to.
F	MATTIE	Or want to.
M	HORTON	Amen.
M	FRANK	Let's play some cards.
M	RAY	Oh for God's sake, face it Frank, you're broke. This is not about cards. It's a declaration meant to
M	RAY	Please. I've won that 4 times already.
M	FRANK	It's who has it last that counts.
M	CARL	Say what you want but if there hadn't been anybody there the other day he would've killed me. And I guarantee you it wouldn't have been his first time. It sounds true and everyone is quiet except Mattie.
F	MATTIE	Everybody knows you started it. Don't look at me like that. I remember when you were born. You were the sweetest little boy. What is wrong with you? Momentarily shamed, Carl's face softens and we can see a
M	CARL	I made a mistake. But there's a line.. and he crossed it.. and everybody knows that too. Ya'll go on and have a party with the devil for his money but I'll dance on his grave someday. Carl snatches his few dollars up and heads out.
M	HORTON	it comes to Carl but he's got a point. You don't know what Bush is doing. What if he just wants to get everybody in one place so he can turn his shotgun on them?
F	MATTIE	He wouldn't..
M	HORTON	I looked in his eyes. The truth is nobody knows what he's capable of. Maybe even he doesn't know. She looks into him. Frank starts to deal the cards.
M	RAY	Go ahead and lay your watch down, Frank. But I am going to keep it this time, alright, on principle.
M	FRANK	I got an idea. Let's try something different. The cards in your sock? Leave'em there. Everyone freezes. Ray shakes his head.
M	RAY	What are you trying to pull now?
M	FRANK	You really think you're that good that nobody sees?
M	RAY	Sees what?
M	FRANK	You cheat at everything you do. Even at the bank, you loan people just enough to get'em deeper in so you can foreclose on them.
M	RAY	You are a pathetic man. And a goddamn..
M	FRANK	Am I? Then stand up and roll down your socks. Stand up or I'll stand you up. Ray looks around the table and suddenly realizes that he is He walks out, trying to find his old confident rhythm and
M	FRANK	I'll walk you home.
F	MATTIE	No. Thank you. You sure? You're not going to play anymore, are you?
F	MATTIE	Oh, I don't know. Thank you for inviting me though.
M	FRANK	I'm sorry about the..we don't always fight, okay, we do, but he's had that coming for..
F	MATTIE	It's not that. I just..(trails off)
M	FRANK	You came because you don't know what to do with yourself. I slept on the same side of the bed my whole life, right? But after my wife left me, I switched sides, just like that, and never been able to go back.
F	MATTIE	When someone you love is gone, you can pour everything, even a lifetime of things into the place where they were but it's still always empty. He sees that her thoughts are not with him at all but a
F	MATTIE	'Night. He stares after her, wishing that she could see him the way
F	KATHRYN	I didn't hear him wake up.
M	BUDDY	He didn't. Everything's all right, hon.
M	BUDDY	I'm glad you don't know how quick it can change. She gently kisses his arm and the baby's head. Buddy looks at
F	MATTIE	Good Lord. Have you completely lost your mind? Straighten up for heaven's sake before somebody throws a net over you! But she smiles in spite of herself, glances around to see if
M	ANNOUNCER	Friends, we have a treat for you today on WCGM. Our special guest is going to tell us about an event that everyone is talking about. And here he is, Mr. Felix Bush, the mysterious hermit of Caleb County! How are you today, sir?
F	BUSH	I am. Bush is surprised by the sound of his own voice.
M	ANNOUNCER	So tell us, sir, exactly how did you come up with the idea of having a funeral party before you die?
F	BUSH	I dreamed it.
M	ANNOUNCER	Really?
F	BUSH	Why would I make that up? Two seconds of dead air as the announcer finds his feet.
M	ANNOUNCER	Okay. Now I have to say that you don't look quite like you do on the posters.
F	BUSH	I got pruned.
M	ANNOUNCER	Well, you're a bit of a local legend, sir. I was a little nervous about our interview. I've heard some pretty wild stories..
F	BUSH	Like what?
M	ANNOUNCER	Well uh, just.. from what I understand, you want everyone who has a story about you to come and tell it. Is that right?
F	BUSH	You come and tell yours.
M	ANNOUNCER	Thank you. Now how long have you been living out there by yourself?
M	BUSH (O.S.)	40 some years. 40 years with nobody to talk to?
M	BUSH (O.S.)	First 38 are the hardest. Mattie grins.
M	ANNOUNCER	But why would you do that, Mr. Bush, shut yourself off like that? Frank isn't happy with this but Buddy wants to hear.
F	BUSH	Come to the funeral and maybe you'll find out.
M	ANNOUNCER	You heard it here on WCGM, folks, find out the answer to the mystery February 16..
F	BUSH	One more thing, boy. FRANK and Buddy tense. What's this?
M	BUSH (O.S.)	Gonna be a drawing. What kind of drawing, sir?
F	BUSH	You buy a ticket for $5.00 The day of the funeral we draw names. Then when I die, the winner gets my place, 300 acres of timber that hasn't been touched in 40 years. Mattie accidentally cuts a bloom off of a flower.
M	ANNOUNCER	For 5 dollars?
F	BUSH	Send it to the Quinn Funeral Home. Frank's eyes light up like fiery pinwheels and he almost
M	ANNOUNCER	You heard him! If you want a chance to win 300 acres of virgin timber worth thousands and thousands of dollars, send 5 dollars along with your name and address to.. Frank Quinn at Quinn Funeral Home. As the Announcer begins a song, Bush moves his head in time I could almost kiss you on the mouth!
M	ANNOUNCER	I'll take a ticket.
M	BUDDY	You're betting on a man dying..
M	ANNOUNCER	I didn't mean it like..
M	FRANK	Hey, it's his idea! They look at Bush who has taken off the headset and looking
M	FRANK	It's what you want, right? Buy a ticket, son. INSERT PHOTO: The BEAUTIFUL YOUNG WOMAN stares at us as we
F	BUSH	Mattie?
F	MATTIE	Felix? Mattie enters, straining to see into the barn. Her eyes
F	MATTIE	Look at you. I wondered if you were still under that beard.
F	BUSH	Wasn't nowhere else to go.
F	MATTIE	I heard you on the radio.
F	BUSH	Well.
F	MATTIE	You've gotten downright chatty.
F	BUSH	I reckon so. This is nice. I drove by a few times after I got back but..
F	BUSH	You want to see it?
F	MATTIE	Do you want me to? Bush is squatting down staring at the markers. Mattie stands
F	BUSH	You always know where you stand with a dog. Want to lay here with them someday if they'll have me.
F	MATTIE	It really is beautiful. Probably looked like this everywhere a hundred years ago.
F	BUSH	You leave things alone, they know what to do.
F	MATTIE	Like you?
F	BUSH	No, Ma'am. I don't know what to do about anything much.
F	MATTIE	You've been alone a long time.
F	BUSH	Some people are more suited to it than others, I reckon.
F	MATTIE	That's funny cause I never thought that it'd suit you. I knew you wouldn't be like anybody else but.. no one to talk to, no one to.. be with.. never. He looks into her then looks away at something.
F	BUSH	How you sleeping these days, girl?
F	MATTIE	How am I what?
F	BUSH	You sleep good?
F	MATTIE	No, not lately. How'd you know? He veers off the path and pulls up a plant and brings it back
F	BUSH	Chamomile, it's good when the nights get long. Helps you nod off. She takes it and smiles up at him.
F	BUSH	Want to go on a ways?
F	MATTIE	Yes.
F	BUSH	Would you stay for supper?
F	MATTIE	I don't want to be any trouble.
F	BUSH	A supper guest every 30-40 years is not much trouble, Girl.
F	MATTIE	Alright then. He holds out his arm.
F	BUSH	Better stay close, some big old wild cats been eating my chickens.. She looks around and takes his arm.
F	BUSH	.or maybe it was me.. She snorts and slaps his arm but doesn't let go..
F	MATTIE	You always were good with your hands. He puts a glass of tea in front of her and sits down.
F	BUSH	You still play the piano?
F	MATTIE	I teach a few girls.
F	BUSH	I got a good feeling when you played. Remember that time you was playing and the lamp burned out? And you went right on in the dark? I hear that song sometimes at night. She shrugs shyly and sips the tea. Seconds tick by.
F	MATTIE	Sure is quiet out here.
F	BUSH	What?
F	MATTIE	I said it's.. I tried to write you at times but I didn't know what to say.
F	BUSH	Well. I heard you married.
F	MATTIE	He was a Doctor; a real good man. We lived in St. Louis for awhile. He died unexpectedly about a year ago. I came back here because.. I have no idea why.
M	MATTIE (CONT'D)	The list of people who are gone is getting longer and longer and sometimes I feel like all I'm doing is waiting for my name to come up.
F	BUSH	You have a tender heart, always did. She gives him a curious look.
F	BUSH	You can't wait for anything, Mattie. Close your eyes, hold your breath.. stay in one spot your whole life, but you're still moving, like the world's moving under you. There's no waiting.
F	MATTIE	And there's no getting over some things either, is there?
F	BUSH	Reckon not, Little Bit.
F	MATTIE	Little Bit?! Oh my God, nobody's called me that in.. But suddenly she is lifted from the chair as if by strong She walks right up to the picture at the edge of the lamp Finally she whirls and looks at him, her face a tortured He gets up and stands there staring at the floor.
M	FRANK	Jesus, kid!
M	BUDDY	Yeah! But, but it's not our money. Well yeah, no, but some of it's gonna be! We're putting this thing on! Frank rips open two more envelopes and dollar bills rain down
M	BUDDY	He should be here. I'm gonna go get him. They lock eyes. Frank finally tosses him the hearse keys.
M	FRANK	I don't know exactly how much your land's worth but looks to me like you could get maybe 10 times that or more. I don't know what to do with it. I mean it's yours to do with what you want but I'm getting a little nervous about it. Never thought I'd see enough money to make me nervous. We should probably talk about the price for everything, the clothes, the ads, the food and drink for the party, the music.. our fee for everything, we'll be fair about that, I'm not worried about it. Bush is looking at Buddy who is looking across the room.
F	BUSH	What do you think, boy? Buddy jerks, looks at Frank, at Bush.
M	BUDDY	Money makes people do funny things. Frank scowls.
M	BUDDY	I think you should probably put it in the bank, sir.
M	FRANK	No! Ray is not.. I mean, if it was my money I'd put it in a bank out of town so everyone didn't know my business. This bank here, you can't trust, that's all I'm saying.
F	BUSH	Can I trust you?
M	FRANK	Every name, every dollar, is right there!
F	BUSH	Not what I asked.
M	FRANK	I've done a hell of a job for you. I don't see why..
M	BUDDY	Mr. Bush, I didn't mean to imply..
F	BUSH	Hush.
M	FRANK	I've sold horses, cars, houses, hell, pocket watches pinned to the inside of my coat. I'm not ashamed of it. I don't rob banks, don't cheat at cards, and I sleep all right the nights I sleep. What was the question..?
F	BUSH	They goddamn.. He nods at the money and suddenly becomes the "other" Bush.
F	BUSH	Take out for the expenses you've already had and give me the receipts. As the bills come in for things, give them to me and I'll pay them. Put this money in a box and the boy and I'll take it someplace in the morning. Whatever new comes in, keep it in the bottom of one of them ugly caskets in there 'till I come get it. After the party, name a fair price for what you've done and we'll settle up. I'll be at the car. After he's gone, Frank and Buddy stare at each other.
M	FRANK	Is it just me or is he extremely fucking articulate when he wants to be?
M	BUDDY	I don't know who's selling who what anymore.
M	FRANK	It's not clear, is it?
M	BUDDY	Not only that but something feels really wrong.
M	FRANK	Hold on. I told you that you were working on commission..
M	BUDDY	Yeah, but..
M	FRANK	So whatever our end of this is, you get a piece.
M	BUDDY	A piece?
M	FRANK	Half. It could help set you up, Buddy. So whatever feels wrong is gonna feel right pretty damn quick,okay? We just have to close it out. From here on, watch me, do what I do, and we'll be fine.
M	BUDDY	But..
