M	CHARACTER	DIALOGUE
F	MARCUS	A member since 1991. Oh-kay. He smiles, wickedly handsome. Ali pivots and heads
M	JACK	Dewar's rocks, bottle of Dom, keep it coming.
F	ALI	So Asshole's a regular?
M	JACK	Marcus Gerber. Real estate guy.
F	ALI	He's with Nikki?
M	JACK	This week. Vince goes over to Marcus's table, shakes hands, joins him.
F	ALI	Who's that with him?
M	JACK	Technically your boss: Vince Scali. Tess's partner. And ex... Jack is about to lift the AmEx off the tray, when Sean swoops
M	SEAN	A black AmEx! The backstage pass to life! He sees Coco walking by, swipes the AmEx in her cleavage.
F	COCO	Access denied!
M	SEAN	Now there's a first! Jack sees Ali laughing at their banter. She heads off with
M	ON STAGE	LIGHTS UP on TESS, CENTER STAGE as she begins a new number, ON THE FLOOR, Nikki is sitting in Marcus's lap, nibbling his
M	VINCE	She's on the verge.
F	MARCUS	That's what you said last time.
M	VINCE	She has no choice. We owe a balloon payment of 100 grand on the first, she took out a second to buy me out of the condo. And she just got turned down for another loan today.
F	MARCUS	There's a handful of these clubs around town, I could buy one of them tomorrow.
M	VINCE	But it wouldn't be in the heart of the Sunset Strip.
M	AT THE BAR,	Ali brings a tray of empties over. Sean is there.
F	ALI	She's funny.
M	SEAN	Thanks. My lines. Our secret. Jack gives Sean his drink. He walks off. MUSIC UP: An Jack notices Ali watching the stage... she lights up and Song CONTINUES over a SERIES OF SHOTS: IN THE CLUB, BURLESQUE GIRLS strike a similar pose ON ALI'S BED, Ali flips to a picture of Mae West IN ALI'S HOTEL ROOM, Ali eats Chinese take-out as she pores IN ALI'S HOTEL ROOM, Ali, in the bath, still reading, turns IN ALI'S HOTEL ROOM, Ali vamps, dancing to the song in her The cat watches her, yawns and slinks away. IN ALI'S HOTEL ROOM, Ali thwacks down on an old mustard- FIND Ali, in her waitress outfit, watching the girls on
F	TESS	Nikki, do you even own a watch? Or do you measure time in Patron shots? Ali enters with a tray of drinks. Nikki swipes one.
F	ALI	Hey, no, that's for -- Nikki opens a bottle, pops 3 pills in her mouth, washes them
M	ALI (CONT'D)	You, I guess. Nikki turns to the mirror and starts getting to work. As Ali Tess? Do you have a second? Tess doesn't answer. But a slight glance at Ali in the
M	ALI (CONT'D)	I was thinking -- see, I grew up listening to all this music, I'd play the records over and over --
F	TESS	Fast-forward, babe. I gotta rebuild Rome in the next two minutes--
F	ALI	Now see-- that's what I've been thinking about. There's one thing I don't get.
F	TESS	Just one?
F	ALI	It's the vocals. You have the girls lip-synching. which is fine, I guess, but wouldn't it be so much better if they actually sang? The Girls trade looks, knowing Ali's overstepping here. Ali
M	ALI (CONT'D)	I've been reading up on it, and back when burlesque started, that's what they did. Silence. Nobody moves. All eyes on Tess.
M	SEAN	Oh, no she didn't? Tess slowly spins around in her chair to face Ali. Peers at
F	TESS	"When burlesque started"? Which was...when?
F	ALI	Oh. Well... this book said it came after...
F	TESS	Vaudeville -- is the word you're looking for. Derived from the 15th- century French expression "voix de ville" -- "voice of the city". Popular songs of the time that were strung together into stage shows. Which, over time, gave birth to another kind of show in which talented girls showing a bit more skin danced, did skits, and, _ yes, sang. In addition to being raunchier, these shows were funnier, hence the new name. "Burlesque": "comical" in French. Ali sees the Girls enjoying this dressing-down immensely.
M	TESS (CONT'D)	Dance major. Juilliard. I did my thesis on Burlesque.
F	ALI	Oh. Ok. It's just-- It's just that ...I CAN sing and--
F	TESS	We can all sing. But they don't come to hear us sing. They come to see the best dancers in town backed by the greatest singers in history. But tell you what: when you find someone with better pipes than Sarah Vaughn, Billie Holiday and Etta James-- you let me know. She sashays out leaving Ali standing there with what's left
F	ALI	Georgia? You okay in there? A FLUSH. The stall door opens. Georgia comes out shakily
F	GEORGIA	I don't know why they call it morning sickness when it hits at every freakin hour of the day. She rinses her mouth out at the sink.
F	ALI	There aren't many women who could dance the Charleston on a chair at - - what are you, three months? Georgia turns sideways to the mirror, inspecting her bump.
F	GEORGIA	Four. Can you believe my boyfriend hasn't noticed yet?
F	ALI	You haven't told him?
F	GEORGIA	I guess as long as he doesn't know, I can still imagine he'll be happy about it. Oh my God, look what the cat dragged in. She gets to work wiping away her smudged mascara.
F	ALI	You look pretty hot to me. Georgia reaches into her corset, yanks one breast skyward,
F	GEORGIA	Yeah, well -- you take what Mother Nature gave you and milk the hell out of it, right? Coco enters carrying a glass of tonic for Georgia.
M	GEORGIA (CONT'D)	Thanks, Coco. Shouldn't you be on the floor?
F	ALI	I had to pee. Is that okay with you?
F	COCO	Not when you're blocking my mirror it's not. Ali sees she's in the way. As she steps aside:
M	COCO (CONT'D)	That's us. You okay, or are you gonna puke on me during the number?
F	GEORGIA	I can't make any promises. Coco drags her out, leaving Ali alone. Ali looks at herself
F	ALI	Hey! They tear past her. She shakes her head, reaches her
M	ALI (CONT'D)	No. No! She runs down the hall.
F	ALI	No!!! God damn it!!! She looks out the window, SEES the ROBBERS running off,
M	ALI (CONT'D)	Damn it! Damn it, damn it, damn it, damn it, damn it! She sees the cat watching her from behind the bed.
M	ALI (CONT'D)	A lotta help you were. The cat creeps out, slinks around her legs. Ali plunks on
M	ALI (CONT'D)	Shit. Then she sees, on the floor, the PHOTO she took from Nanna's. She takes the picture out of the broken frame, smooths it out
M	JACK	Ali? What's wrong? You okay? She tries to speak, but can't -- so she just nods.
M	JACK (CONT'D)	Really? Cause, in my experience-- when you're on someone's doorstep surrounded by everything you own, there's usually a not-so-good story And as she expected, as soon as she talks, she starts to cry.
M	JACK	Shit. No way!
F	ALI	Came in -- busted the lock-- and stole all my MO-NEY-EY-EY-EY!!! She sobs--trying to talk, with high-pitched SQUEAKS only
M	ALI (CONT'D)	And there's no way I-- sleep there-- with-- like that-- the manager said- - not till Monday-- and I don't-- anyone else-- but then-- so I remembered I had...but it went straight to...so I... She reaches in her pocket, pulls out a card. It's Jack's that
M	JACK	Okay. I have no idea what you just said, but come on in here and we'll get it sorted out. She looks at him. Wiping her tears. He picks up the heaviest
M	JACK	Have a seat. I'll get us BOTH a drink. Here -- He hands her his phone. She looks at it. -- call whoever you want, long- distance, whatever--
F	ALI	I can't.
M	JACK	Sure you can. Go ahead. Her chin starts quivering all over again.
F	ALI	I.. .don't ...have anyone.
M	JACK	What do you mean?
F	ALI	To call.
M	JACK	No parents? Siblings? Aunts? Uncles? Friends? No one! No one, okay? Do I have to spell it out for you? I am -- completely -- alone! Jack susses out the situation. So...you're not here to use my phone. She starts to cry again.
M	JACK (CONT'D)	Okay. Wait. No, stop, stop, stop, it's okay, it's fine. You'll crash here. No problem. Just, please -- no more crying. She nods. He grabs a bottle of Tequila and a couple of
M	JACK (CONT'D)	Better? She nods.
M	JACK (CONT'D)	Okay. Good. She wipes her eyes.
F	ALI	Just for one night, I swear. Just till it's light outside and I can figure out my next move.
M	JACK	Deal. Then she opens her small bag and the cat strolls out.
M	JACK (CONT'D)	Whoa, whoa, you didn't say anything about a cat.
F	ALI	What? You don't like cats? It slinks around his leg. He shakes it off.
M	JACK	I hate cats.
F	ALI	How can you hate a cat?
M	JACK	It's easy, I'll show you. The cat bolts into the bedroom.
M	JACK (CONT'D)	Where's it going? If that thing pees on my bed --
F	ALI	He goes outside. We just have to open a window. He's very independent. She opens the window. The cat scurries back in, leaps onto
M	ALI (CONT'D)	I don't have a name for him yet. It purrs. Jack eyes it warily.
M	JACK	One night?
F	ALI	One night.
F	ALI	You're good.
M	JACK	Thanks.
F	ALI	Why don't you play at the club?
M	JACK	Make more money bartending.
F	ALI	You in a band?
M	JACK	Was... Guitarist moved to Reno, Drummer went to med school, bassist is in rehab. I'm subbing around town till I regroup. This is for a punk fusion band -- their keyboardist is a flake, so they call me a lot. A flaky punk-rock-fusion keyboardist? No way. He smiles. Continues playing. HIGH ANGLE, seeing both of them on either side of a wall.
M	ALI (CONT'D)	Hey... He stops playing again.
M	ALI (CONT'D)	Why'd you leave Kentucky?
M	JACK	Why'd you leave Iowa?
F	ALI	Cause I looked around and realized there wasn't one person whose life I wanted.
M	JACK	Exactly. A beat. Then as he starts playing again:
F	ALI	Hey Jack? He stops again.
M	ALI (CONT'D)	Thank you. I'm really glad I'm not alone tonight. He smiles.
M	JACK	Get some sleep. He continues playing. She closes her eyes. CLOSE ON: THE CAT'S FACE, staring right into camera.
M	JACK	Aauuuugggghh. He hurls the cat away and bolts out of bed, disgusted.
F	ALI	Morning. Coffee? Black. Like my soul. She pours him a cup. Sees a picture of a BEAUTIFUL GIRL on
F	ALI	She's pretty. Your sister?
M	JACK	My fiancee. Natalie.
F	ALI	Fiancee? You're straight?
M	JACK	Of course I'm straight. You thought I was gay?
F	ALI	Yes?
M	JACK	Why?
F	ALI	I don't know, the...make-up?
M	JACK	It's a look.
F	ALI	Okay.
M	JACK	A straight look.
F	ALI	Okay. And the floral couch...?
M	ALI/JACK	Natalie. As Ali realizes she's barely dressed in front of a straight
F	ALI	I should put on pants.
M	JACK	Probably. She bolts out to the living room, starts digging through her
F	ALI	Where is she?
M	JACK	New York. Doing a play.
F	ALI	For how long?
M	JACK	Six more weeks. She can't find pants. She shifts, so now her ass is facing Oh, God, now I feel bad about this.
M	JACK	For what?
F	ALI	I don't know. Now that you're straight and engaged, it feels weird that I came here.
M	JACK	Well, you did, and it was fine. Aha! Pants. She pulls them out, starts putting them on. He
M	JACK (CONT'D)	Or at least it will be as soon as you get dressed. She tumbles out of view, thumps against some furniture.
F	ALI	Alrighty then-- I'll get outta your hair now...
M	JACK	Wait, where're you headed?
F	ALI	Oh, don't worry about me. I've got a plan. Come on, cat. She zips the cat into the bag he came in.
M	JACK	Hang on, let me at least spot you some cash. I'm a little strapped, but I could --
F	ALI	No, I'm good, if you could just She nods at the door. He opens it for her.
M	ALI (CONT'D)	Thank you. For everything. You are my knight in shining... eyeliner.
M	ALI (CONT'D)	I'll see you at the club.
M	JACK	Cool. She leaves. He closes the door behind her. Stands there.
M	JACK	So, this plan of yours?
F	ALI	.was to sit here at the bus stop and come up with a plan.
M	JACK	Come back inside.
F	ALI	No, Jack, I--
F	ALI	I'll figure it out, this is not
M	JACK	It's pouring!
F	ALI	It's only water for chrissakes--
F	ALI	Jack-- you've done enough and-- In ONE MOVE he SCOOPS HER up as she lets out a WHOOOOP!
M	ALI (CONT'D)	Jack-- No! Stop it! He grabs her bags and carries her back across the street-- He sets her down--
M	JACK	Look, you have nowhere to go, I have a couch. You may as well stay here for a few days.
F	ALI	You really don't need to do that. I'll be fine --
M	JACK	You'll be homeless. You always have this much trouble saying yes when someone is trying to help you?
M	AL I	It's never happened before. The Cat jumps up on the back of a chair, all wet, and SHAKES,
M	JACK/ALI	Aaaaargh! As his PHONE RINGS.
M	JACK	There's a towel in the bathroom-- dry yourself and that damn cat off. Ali collects the cat-- heads for the bathroom. Jack checks Hey, baby, how's it going?... Really? That's awesome... That...? Just this person from work What? No, she's just a friend, I'm helping her out. Nat, it's nothing. O.S. MUSIC UP: "BABY YOU'VE GOT WHAT IT TAKES" by Brook
F	TESS	Okay, front row, thank you very much. They walk off stage, dismissed. Tess turns to Sean.
M	TESS (CONT'D)	What happened to all the great dancers in L.A?
M	SEAN	They're busy "Dancing with the Stars." Last group, please. HALF A DOZEN DANCERS move to the stage. Ali watches from ON THE FLOOR, Tess and Sean check their clipboards,
F	TESS	All right, ladies, and five, six, seven -- whoa. There, in the back row, is Ali, in her white platform shoes.
M	TESS (CONT'D)	What the hell do you think you're doing? Coco and Georgia ENTER-- surprised to see Ali on stage.
F	ALI	Trying out.
F	TESS	I don't think so.
F	ALI	Tess, I've been singing and dancing my whole life and--
F	TESS	The girls here have years of training and experience. This stage is for serious and professional
F	ALI	Hey_. This is your club and you can be as rude as you want--but don't you dare tell me I'm not serious. Sean's eyebrows reach for the ceiling as Nikki enters, SEES
M	ALI (CONT'D)	I may not have been to a professional dance school, but I have a lot of talent and I came to this town to do something with it. And the only reason I've been putting up with all the bullshit "attitude" I get from you is cause I want to do it here. For the first time in my life, I don't want to be someplace else. So you're gonna give me MY shot. Right here. Right now. Everyone in the club just stands there. Jaws dropped. Tess One song. You don't like it, I'll quit and do us both a favor. Your call, lady. I know every number in the show. Sean, eyes big as saucers, looks from Ali to Tess, then back You know every number.
F	ALI	Which one do you wanna see? Tess looks at her in disbelief.
M	ALI (CONT'D)	I said, which one do you wanna see? Ali just stares at her. Calling her bluff, Tess yells up to
F	TESS	Tough Lover! Tess plops down in a booth-- crosses her arms indignantly.
M	TESS (CONT'D)	Okay then, next?
F	ALI	Hang on. Start it again, please? As Dave resets the music. Ali regroups: takes her hair down Nikki ENTERS, SEES Ali on stage-- What the hell's going on?
F	COCO	Shhhh. On stage, Ali takes a beat; inhales, breathing in attitude.
F	ALI	Anytime. The MUSIC starts in again. And this time, Ali comes alive. At the bar, Jack freezes, a huge rack of glasses in his arms - As the SONG CLIMAXES, Ali finishes with an alluring toss of Then Georgia jumps up, APPLAUDING EFFUSIVELY.
F	NIKKI	What are so you happy about, that's your replacement.
F	GEORGIA	Yeah, but she's really good. Tess and Ali are in a stare down.
F	TESS	I want so badly to say something bitchy, but nothing's coming.
M	SEAN	There's a first. Tess sighs, not wanting to give Ali any props.
F	TESS	You were off the whole second half.
F	ALI	So, I was spot on the first half? Tess narrows her eyes at Ali. Then looks over at Nikki, Coco Tess rolls her eyes, looks back at Ali.
F	TESS	Oh, you're gonna be such a pain in my ass. Ali tries hard not to beam--
F	ALI	Do I have the job, or not?
F	TESS	You're not great. What you are is lucky. Because I need someone tonight.
F	ALI	And I know all the routines. As Tess turns and leaves--
F	TESS	Even in those shoes that time forgot.
M	SEAN	Theeeere's bitchy. Nikki watches Tess go-- turns and pours herself a shot.
F	NIKKI	Well-- this totally sucks ass. Sean jumps up on the stage.
