M	CHARACTER	DIALOGUE
M	WILL	Yep. Caught the whole show. Really classy move at the end. You know, the kiss. Putting your tongue in her mouth right after you fucked it. CHET Hey, a nice girl decides to pleasure me on a weeknight, in her car no less...I'm not gonna make her feel like an untouchable. I'm gonna make her feel like a lady.
M	WILL	What manners. May I offer you some alcohol, sir. To wash the taste of yourself out of your mouth. Will offers his beer. Chet takes a slug, gurgles for effect.
F	CHET	By the way, she said she had a friend. Maybe we can go on our first double date since you tried to talk Jackie Fortunato and her cousin into having a four-way with us.
M	WILL	I misread their body language. It happens.
M	WILL	Come on. Let's go inside, drink your beer and watch shit get crazy. Old favorites. You choose. Lethal Weapon, Lethal Weapon 2...was gonna get the third Lethal Weapon, but decided on a porn. So it's really between the first two.
F	CHET	I choose sleep. I gotta teach a class at eight.
M	WILL	You're a sub. Just call in sick. Like the real teacher did.
F	CHET	Come on, man, you know I got promoted to full-time last month. You bought me a laser pointer.
M	WILL	Yeah, I know. I guess I'm just having a hard time accepting you as "the man." You know, flunking kids, giving out spite detentions to girls you wanna fuck, laser pointing at shit.
F	CHET	I also get healthcare and my summers off. It's not perfect, but it's a career.
M	WILL	I guess that's just the difference between you and me.
M	WILL	I'm like Riggs. Cruising the streets. No rules, no attachments. Every other day some asshole is trying to take my badge. You're fucking Murtaugh. Always worried about your pension. Well, guess what, it gets old after the first movie.
F	CHET	I just got head. I'm totally Riggs. Will shakes his head, turns and walks off. Will wakes up, legs dangling over the edge of a tiny couch.
M	WILL	Fuck. Will jumps in and starts the engine. As he tucks his
M	WILL	You asshole. You titanic asshole. Come on down and get your prize.
M	DWAYNE	Fruit motherfuckin' salad!
M	JAY	This one's gonna blow even bigger.
M	DWAYNE	Boy, if you weren't such a skinny little bitch you coulda been in the military or something.
M	JAY	Whatever. I don't need the military. I taught myself how to do this shit.
M	DWAYNE	I hear that. I taught myself how to eat pussy. And cut my own hair.
M	DWAYNE	This one's all me. Mr. President, we have enemies at the gate. Give me the order. Fuck that, sir. I don't negotiate with terrorists!
M	DWAYNE	Wanna make sure I get enough calories.
M	JAY	I thought you wanted to get diesel for the summer. Bang that towel girl at the community pool.
M	DWAYNE	It's obvious you don't know shit-all about physical fitness. You gotta bulk up first, then you slim down. I'm clearly in the bulk up phase. I told you to watch Pumping Iron like a month ago. If you'd listened to me, maybe you'd know what the fuck I'm talking about. Grab some RC Cola.
M	JAY	Shit, man! It's so real!
M	DWAYNE	Check it out. I ain't afraid of Jason. I'm fucking him. You like that, Jason!? In the mask! Who are you two fags fucking?
M	JAY	Afternoon, Major.
M	DWAYNE	Dad, we're watching a flick. We got 45 minutes and a potential 3D sex scene left. You're sorta coming in at the worst possible moment.
F	MAJOR	I bought that TV set so I could watch my programs, not so you and your friend could louse up my couch.
M	DWAYNE	You gotta learn how to share the common space.
F	MAJOR	The only thing common in this house is you. You remind me of your damn mother. Fat, dumb, and in my way.
M	DWAYNE	Let's get outta here. This movie sucks anyway.
F	MAJOR	I paid for the damn cold cuts, too. Maybe if you had a job, or a fucking prospect, or a clue how to find any of the above, I'd let you eat 'em.
M	DWAYNE	You know, you can be a real sonofabitch, dad.
F	MAJOR	That's what it takes, boy. In the Corps, men like you wore dresses to keep us entertained.
M	DWAYNE	That's pretty fucking disturbing!
M	DWAYNE	Fuck The Major!
M	DWAYNE	- and he thinks he knows me. He don't know shit. I got ideas he could never dream of. I got plans bigger than his fucking house. He didn't even raise me. My mother did. That was a good woman.
M	JUICY	Oh yeah? What happened to her?
M	DWAYNE	She passed on.
M	JUICY	I hope you're not one of those guys that comes here looking to get mothered.
M	DWAYNE	I wouldn't mind nursing on them titties, mamacita.
M	JUICY	Sure. Whatever you say. Maybe just keep quiet for a while, forget about your old man and let me do my thing.
M	DWAYNE	I wish I could forget about that asshole for good. I'm just waiting around for him to drop dead. Don't wanna mess with my inheritance.
M	JUICY	What kinda inheritance?
M	DWAYNE	When my dad got outta the service, he started buying lotto tickets. He'd play his dog tag numbers. In '91, the fucker won five million bucks. INSERT PHOTO: The Major holding a giant cardboard check.
M	DWAYNE	He had some health problems a few years back, and since then he's been burning through the money like an NBA draft pick. Probably only got a million or two left. But it's mine as soon as he kicks. Behind inch-long fake eyelashes, Juicy's shrewd eyes narrow,
M	JUICY	You know, with a million bucks, you could have anything. Be like a king. King Dwayne. DWAYNE That's right. And maybe I'll make you my queen. Let you polish my royal scepter. JUICY Practice makes perfect. Juicy pantomimes a long, slow chicken head. Dwayne is blissed JUICY Let me ask you a question...do you really hate your daddy? DWAYNE Hate him like the Steelers.
M	JUICY	Then maybe I can help you get that money now. Before he spends another penny.
M	JUICY	I know a guy in Baltimore. He could help you out. Probably do it for... ...100Gs.
M	DWAYNE	Do what?
M	JUICY	Kill your mean old dad.
M	JUICY	So, what do you think...you ready for your crown?
M	WILL	Rio?
F	KATE	That's the plan. Five days, six nights. Culture. Beaches. Acceptable probability of kidnapping. I leave in the morning.
F	KATE	This morning I loaded up an African Safari and a cruise to Alaska.
M	WILL	Oh, the places you'll go.
F	KATE	Fuck Expedia. Travel Advisor. Making it seem so easy.
M	WILL	It is. Just do it. Get away for a while.
F	KATE	Even if I could afford that...they fired two other paralegals last week. Now's not the time to be putting in for vacation days.
M	WILL	Ok. Done. I've got my dose of the actual working world. Can we eat?
F	KATE	How do you keep sneaking up here past the security guard?
M	WILL	He's there like half the time. The other half I smile at him. I'm relatively certain he's a homosexual.
F	KATE	Interesting theory...
F	KATE	Maybe I should set him up with Tom Small. He came out to me today on Facebook.
M	WILL	That kid beat the hell out of me and Chet in grammar school. Wow.
F	KATE	Tell me about it. He fingered me at junior prom while they were playing "No Scrubs."
M	WILL	Really? What a fucking scrub.
F	KATE	So, I've got some news...
M	WILL	I thought the Tom Small stuff was enough of a headline, but go ahead.
F	KATE	I'm getting back together with Mark.
M	WILL	But you...you broke up with him...ended the relationship. Finality was had.
F	KATE	Yeah, but we were talking and -
M	WILL	Forget it. I don't want to know.
F	KATE	You sound like Chet.
M	WILL	Woah, don't compare me to your brother.
F	KATE	Well, neither one of you seems to care that I don't have a life. Mark's not perfect...but a relationship is better than working late every Friday because I have nowhere else to be.
M	WILL	Sure. I get it. Here we are. Friday night. Nowhere to be.
F	KATE	You know what I mean.
M	JAY	I don't wanna stick my nose into a family matter...but killing your old man? That's pretty messed up...I mean, unless you think it isn't.
M	DWAYNE	What we have here is a classic "lesser of two evils" debate. You got one evil: me shaving a few years off The Major's shitty life. Then you got the other evil: The Major ruining my entire awesome life by blowing through my inheritance. Maybe I'm biased, but mine sure as shit seems like the lesser.
M	JAY	I guess I...sorta see where you're coming from. And you have been waiting around forever for that money. You deserve it, Dwayne.
M	DWAYNE	You know, there's a reason I sleep 'til noon everyday. And it ain't 'cause I'm lazy. It's on account of me having so many goddamn dreams. Big ones. And once that money's mine, they're all gonna come true.
M	DWAYNE	Like I had this one dream last night. I was cruising through town in a Lamborghini Diablo. The wind was blowing through my hair, ruffling my open shirt. There was a hot little piece of ass sitting next to me. And in the back seat, Jay...was you. Strapped. Wearing a pair of Oakleys.
M	JAY	Wow. I didn't know you dreamt about me, Dwayne.
M	DWAYNE	It was only this once, Jay. To be honest, I didn't know what to make of it. So I consulted my dream book, and found out it means this: you're my road dog. You got my back.
M	DWAYNE (CONT'D)	That's why I want to make you my partner.
M	JAY	In what?
M	DWAYNE	In crime. And business. You see, it ain't just about the inheritance money. It's about what I'm gonna do with it.
M	DWAYNE	I'm about to clue you in on something. And then you'll understand the true magnitude of what's at stake here. Are you ready?
M	JAY	Yes. I'm totally ready.
M	DWAYNE	Then answer me this...what's this town missing? I'll give you a hint. It's a cash business, crawling with sexy bitches.
M	JAY	A Chinese food restaurant?
M	DWAYNE	No. A tanning salon. Think about it. All that green. All that brown flesh.
M	DWAYNE	It's also the perfect front for a prostitution ring.
M	JAY	Yeah, of course. Because of the booths.
M	DWAYNE	Yes. And because of the bitches. It can all be ours. 30 percent for you, 70 percent for me. You just gotta help me out here.
M	DWAYNE	I'm starting to wonder if my dream book was wrong about you. Maybe you sitting behind me doesn't mean you're my road dog. Maybe it means you're plotting to stab me in the back, like some snake in the grass.
M	JAY	That's crazy. I'd never do something like that. The dream book was right!
M	JAY	Ok. I'll do it. But I'm not shooting him or anything. I'll hold him while you shoot him. That's it.
M	DWAYNE	Here's a fact: they don't build prisons for criminals, they build them for idiots. Shit, they got three different types of CSI on TV, just laying out how the police do their business...and still, idiots like you think you can just go out and do a murder yourself. If you wanna be a millionaire, you gotta think like one. And millionaires don't kill people. They hire assassins. Which I did. We gotta pay him on Tuesday.
M	JAY	What? Why would you do that?
M	DWAYNE	I was presented with an opportunity. I took it. 100 thousand bucks for a highly trained assassin is a steal.
M	JAY	But we don't have that kinda money.
M	DWAYNE	Now we're addressing the real problem: how do we get the 100 grand? 'Cause once we get that, we get the million.
M	DWAYNE (CONT'D)	And once we get the million, we will literally own this town and every single thing in it.
M	JAY	I guess we could just...rob a bank. One of these local banks with nothing but a dipshit security guard.
M	DWAYNE	Again, not quite thinking like a millionaire.
M	JAY	Okay, then let's hire someone to rob a bank.
M	DWAYNE	Fuck hiring them, we could just force someone to rob a bank for us. Like with blackmail, or death threats, or -
M	JAY	A bomb. Everyone's scared of a bomb.
M	DWAYNE	I was gonna say hypnotism...but I like that. It's out of the fucking box. We just strap one to some motherfucker's chest, like we did to those watermelons. Think you can you build some kinda bomb vest?
M	JAY	Yeah, I mean...camel jockeys do it in caves. I got a garage workshop.
M	DWAYNE	I'm pretty sure this is exactly how a millionaire would do it. And the beauty of it is: we don't lose any sleep, 'cause no one gets hurt.
M	JAY	Except The Major.
M	DWAYNE	Yeah. The Major dies. But no one gets hurt.
M	DWAYNE	There's just one problem. Where do we get our guy? 'Cause if we do a kidnapping, then we're right back where we started...doing shit that's gonna get us caught. What we need is someone to come to us...to a place where we can control the situation. Someone without any connection to us.
M	PIZZA CHEF	We'll deliver anywhere in 30 minutes or less! Or your pizza is free! Giorgio's Trattoria, where the customer gets what they want...pronto!
M	DWAYNE	Sometimes fate just takes out its cock and slaps you in the face with it.
M	VOICE (O.S.)	You're not trying to draw a psycho pension...you really are crazy!
M	RIGGS	I'm hungry. I'm gonna get something to eat.
F	CHET	Maybe you should pace yourself. It's noon on a Saturday.
M	WILL	Fridge is full, man. We're all good.
M	WILL	Let me ask you a question. You remember Tom Small?
F	CHET	Yeah, he used to kick our asses.
M	WILL	Turns out he was probably jerking off to it afterwards. He's gay.
F	CHET	I hope he chokes on a dick. I never liked him.
M	WILL	Your sister did. She let him finger blast her. Big time.
F	CHET	What the fuck are you talking about? I don't want that shit in my head.
M	WILL	Sorry. Kate told me about it last night. I thought you should know.
F	CHET	You two were swapping stories about getting fingered? That's pretty cute.
M	WILL	The point I'm trying to make is this: Tom Small was an asshole. He was totally wrong for your sister. Just like every other guy she's ever dated. Right through to that Mark dude she's gonna get back together with. Un-be- fuck-me-lievable...
F	CHET	Whatever. Why the fuck are we talking about who my sister goes out with?
F	CHET	You sneaky son of a bitch...you want to fuck my sister, don't you?
M	WILL	Chet, I really don't...
F	CHET	My twin sister!? Which is basically like fucking me!
M	WILL	Hey, if you guys had that twin ESP shit this would be a completely different situation. There'd be logistical problems.
F	CHET	We look exactly alike!
M	WILL	You look like a lot of people. You're a normal looking dude.
F	CHET	This is so fucked up I can't even begin to process it. How long has this been going on?
M	WILL	If I had to put my finger on it...middle school-ish.
F	CHET	So all those sleepovers, they were just some kind of opportunity for you to peek in Kate's bedroom?
M	WILL	It might have happened a few times. Most of them were accidental.
F	CHET	You're a peeping Tom. You realize that, don't you? You're a sexual fucking deviant.
M	WILL	Fuck you. I'm as normal as they come. Your sister is attractive. She excites me, in a sexual way. Fucking sue me. Can't we just be adults about it?
F	CHET	You? An adult? Sort of stretching the term.
M	WILL	Hey, let's not say shit we can't take back.
F	CHET	Take back? Will, you got kicked out of junior college for punching a professor that made fun of some poem you wrote.
M	WILL	That poem was about your sister!
F	CHET	That is, literally, the saddest thing I have ever heard. Like retards playing freeze tag sad. No wonder you deliver pizzas for a living.
M	WILL	Fuck you! Maybe I was just hanging out with you for your sister. You were always a whiny little bitch. And you stuttered. All the kids used to call you "Chutter."
F	CHET	Whatever. I only started hanging out with you because you had a Nintendo.
M	WILL	Did you see my Nintendo naked? Because I saw your sister changing into her swimsuit at your thirteenth birthday pool party. And it was the highlight of the whole shitty event.
F	CHET	Okay. You wanna do this?
M	WILL	I think we already are.
F	CHET	Well, you know who I saw naked? Jenny Rifkin. While I was nailing her. The week after she dumped you. Why do you think every time you wanna bet on whose cock's bigger I'm always willing to go in? 'Cause I know mine's bigger. 'Cause she told me!
M	WILL	Wow...wow. You pulled a Judas on Jenny fucking Rifkin. That is messed up. Almost as messed up as how I sold your Cal Ripken signed ball for 200 bucks.
F	CHET	My grandpa left me that ball in his will! You helped me look for it for a month!
M	WILL	Now you know why we never found it.
M	WILL	We done here?
F	CHET	Not quite yet. There's actually a mystery I wanna solve for you. I was the one who told John Tanner about how your mom fucked that lifeguard. And I always felt awful about it, because even though he swore secrecy, he told everyone else in town. And then your parents wound up getting divorced. But now...I don't give a shit.
M	WILL	What!? You ruined...my fucking life!
F	CHET	Krav Maga, bitch. I bet your poetry professor didn't know this shit.
M	WILL	Get offa me!
F	CHET	You threw the first punch!
M	WILL	I'm gonna break this hold and then kick your skinny ass!
F	CHET	Try it!
M	WILL	What the fuck is that!?
F	CHET	My knuckle in your spine! No holds barred you backstabbing fuck!
M	WILL	I'm gonna pass out...
F	CHET	Good!
M	WILL	I love her, Chet...I love Kate...
F	CHET	Let me tell you something. And it's the truest thing you'll ever hear, from the person who knows you best in the world...you're not good enough for my sister. And you never will be. You're the lowest common denominator, Will. You're the square root of fucking zero.
M	WILL	Fuck you...Chutter! Square this!
F	CHET	Get out of my house. You're a shitty friend.
M	WILL	Right back at you.
M	CHRISTOPHER	Come on, wake up and get to work.
M	WILL	Where the fuck is this?
M	CHRISTOPHER	How should I know? It's 30 minutes away or the pizza comes out of your paycheck. Tick tock.
M	WILL	Hello?
M	DWAYNE (O.S.)	Hey, bud! Sorry for the hike! The county's got us doing repairs at the ass end of the night!
M	WILL	What the -
M	WILL	Holy fuck!
M	DWAYNE	Stop! We got a gun, you asshole!
M	DWAYNE	Fuck! Get him!
M	WILL	What the hell!? Rape!
M	DWAYNE	Step one.
M	DWAYNE	You thought we were gonna rape you. Idiot.
M	DWAYNE	Just shut up. The tape is there for a reason. 'Cause this next part is gonna take a measure of calm. Are you with me? Can you be calm?
M	DWAYNE	Will Dixon, of 112 North Whatever- The-Fuck Street, right now you are wearing an explosive vest.
M	DWAYNE	Calm the fuck down!
M	DWAYNE	Now stay still and my associate will show you.
M	JAY	Take it easy, man. You're fine. I built this thing. It's pretty stable.
M	DWAYNE	For a fucking bomb. So don't trip over your shoelaces or anything. That thing's full of C-4. And the C is for chaos.
M	JAY	Actually, the C stands for "composite." But, yeah, I'd try not to slam into stuff.
M	DWAYNE	Can I take that tape off now, pizza boy?
M	WILL	Help!
M	DWAYNE	You know where you are? You might as well be in space, motherfucker. Nobody can hear you scream.
M	WILL	Why are you doing this to me? I don't have any money.
M	DWAYNE	Not yet. But you're gonna go get us some.
M	WILL	Okay. Sure, man. Whatever you say. I'll go sell my car. I'll get you like a thousand bucks.
M	DWAYNE	I want 100 thousand.
M	WILL	Where the fuck am I supposed to get that much money?
M	DWAYNE	The Donner-Wells National Bank on Charles Road.
M	JAY	Across the street from the Olive Garden.
M	DWAYNE	Yeah, the one across the street from the Olive Garden.
M	WILL	Do you guys have an account or something?
M	DWAYNE	No, I don't have an account! You're gonna rob it!
M	WILL	How the fuck am I supposed to rob a bank?
M	DWAYNE	Figure it out. You got a bomb strapped to your chest. That's a start. It'll scare the fuck outta people. Maybe use your brain and go get a gun. Borrow one from a friend for all I care. It ain't rocket science.
M	WILL	Then do it yourself.
M	DWAYNE	I would, but I'm already wearing this gorilla mask and you're already wearing that bomb. Tell him about the vest.
M	JAY	You seem like a pretty trustworthy guy. I mean, you got a job and all. But just in case you were gonna try to take the vest off, we booby trapped it to shit. There's also a remote detonator on the back, so we can trigger it by dialing a number.
M	DWAYNE	And it's on speed dial. So do what you gotta do, but we'll be watching.
M	DWAYNE (CONT'D)	You go anywhere near a police station, and Fourth of July comes early this year.
M	DWAYNE	It's 9:00 AM. You got 8 hours.
M	DWAYNE	Once you have the money, call this number and you'll be given instructions on where to drop it. You do good, we give you the six-digit combination that stops the timer and opens the lock. Tomorrow morning, you can go back to delivering pizza, the mail, whatever the fuck you want. Now let me demonstrate what happens if you don't get us the money.
M	DWAYNE	Hey, Teddy Ruxpin...what's that? You don't have the money? It was too tough to rob the bank, so you just went back to your bear cave and cried like a bitch? Well, guess what my stuffed friend...time is up.
M	DWAYNE	I liked that bear. I don't even know you.
M	DWAYNE	Go on. Get outta here.
M	WILL	Guys, can we please just talk about this?
M	DWAYNE	Yeah, of course we can.
M	DWAYNE	Be careful!
M	DWAYNE	That's right! Get the fuck out of here! You're wasting time!
M	JAY	What the hell, Dwayne? You told me that was a replica gun.
M	DWAYNE	It was. Then I paid a Mexican 50 bucks to put a firing pin in it. Now it goes boom.
M	JAY	We didn't discuss a loaded gun! Especially not with the bomb around!
M	DWAYNE	Don't you ever question me. I'm fucking this bitch. You're just holding the camera.
M	JAY	Sure, Dwayne...whatever you say.
M	DWAYNE	Good. 'Cause this ain't the Marines. This is cash money. You hesitate, you fuck up...and I will leave you behind.
M	DWAYNE	Let's go get some breakfast.
M	WILL	Oh, god! Holy shit! Fuck me! Someone please fucking help me!
F	CHET	This whole region here, about 830 thousand square miles, was part of the initial Louisiana Purchase.
M	SEVENTH GRADER	Nice laser.
F	CHET	Take out your workbooks. Chapter 3.
F	CHET	What do you want?
M	WILL	We gotta talk.
F	CHET	I'm working here. Do not mess with me at work.
M	WILL	Chet, for the love of god, just talk to me in private for one minute.
F	CHET	You wanna apologize, don't you? You look like shit. You've probably been up for days thinking about what an asshole you were. Well, it's gonna take a lot more than some pathetic groveling -
M	WILL	Chet! Shut up! I don't wanna apologize to you!
F	CHET	Then what do you want? Because we don't have anything left to say to each other.
M	WILL	Here goes. And this is gonna sound crazy. Because it is fucking crazy. But last night two guys in masks jumped me and strapped a bomb to my chest, and now I have less than eight hours to rob a bank.
F	CHET	You're hysterical. Got me. Great joke. I'm going back to work now.
F	CHET	What the fuck? Is that real?
M	Will nods.	
F	CHET	Stay away from me! What the fuck are you involved in!? Terrorism!?
M	WILL	Chet, do you really think I'm a terrorist?
F	CHET	Yes! One of the dumb ones! The ones they convince to wear the bombs!
M	WILL	I am not fucking around here. Two guys did this to me. And if I don't rob that bank in time this thing is gonna blow.
F	CHET	Seriously?
M	WILL	Seriously.
F	CHET	And your first idea was to come to a school filled with young children?
M	WILL	I didn't -
F	CHET	Just back the fuck away from me with that thing.
M	WILL	Listen, I think the vest is safe for now. These guys don't want me to blow myself up on accident before I get their money.
F	CHET	Oh, so you figure the two psychopaths that rigged a bomb to your chest made sure it was safe? There's no margin for error in their fucking bomb vest design!?
M	WILL	I don't know! All I do know is that this is real. This is happening. And I'm sure you hate me as much as I hate you right now, but I have nowhere else to go.
F	CHET	For what?
M	WILL	For help, Chet. I need your help. Please. I can't do this alone.
F	CHET	Damn it! I'd like to tell you to get fucked, but you know what the problem is...I'm a better man than you. And someday, I might actually forgive you. So if I let you blow up, or whatever, that shit might come back and eat at my conscience, and totally affect my relationships with other people. Like my wife and kids and shit.
M	WILL	That's a...very rational way to look at the situation. And you're right, about being a better guy than me.
F	CHET	Are you sure that thing isn't gonna blow at any second?
F	CHET	Could you just walk a few feet in front of me for a while?
M	WILL	I can do that.
M	WILL	Thank you.
F	CHET	Yes, I'm still here. I really am this stupid. Just pay attention to where you're going.
M	WILL	I think I can handle it.
F	CHET	These floors get waxed once a week. On Tuesday, which today is. You hit a slick patch, trip and fall, and I got a classroom full of kids wearing their skin inside out.
M	WILL	Chet, I'm fucking nervous enough as it is. Please. I don't need you back seat driving me right now.
F	CHET	Obviously.
M	WILL	Just for the record, this isn't a nuclear weapon strapped to my chest. And there are metal lockers on either side of the hallway. If I fall, and if this thing goes off, I'm probably not taking out the whole school.
F	CHET	Do you really want to debate this?
F	CHET	You're an asshole.
M	WILL	Whatever. It's over.
M	WILL	Who was the chick in the white jeans?
F	CHET	Kristi Evans. Why?
M	WILL	You know why.
F	CHET	Oh, come on. Just keep walking.
M	WILL	Come on yourself. You knew exactly who I was talking about.
F	CHET	Fuck you. She's in the eighth grade.
M	WILL	I bet you love it when she calls you Mr. Chet.
F	CHET	She doesn't call me "Mr. Chet." She's not a foreigner.
F	CHET	...thanks so much, Mrs. Davis. I'll call you after I talk to the doctor.
F	CHET	So, this is it?
M	WILL	This is what?
F	CHET	Once I step inside this car, I'm basically in a steel coffin with you and...that thing. And if it goes off, all they're gonna find in there are two charred bodies and pieces of a bomb. They'll assume we were driving to a government building to blow it up. It'll be all over the news. Next thing you now, some militia or Islam group is claiming us as members. My family will be humiliated.
M	WILL	We'll also be dead, in that particular situation, so it won't really matter.
F	CHET	Exactly!
M	WILL	I get it. Take your time, man.
F	CHET	This is the world's biggest favor, you motherfucker. You didn't even help me move last winter.
F	CHET	Given the situation, I think you should obey all traffic safety laws.
M	WILL	Fine.
M	WILL	Okay, so where are we going?
F	CHET	I have no idea. I just got in your car. I thought you had a plan.
M	WILL	Well, I don't! I've been sorta preoccupied with this crushing fear of death!
F	CHET	No plan. I can't say I'm surprised.
M	WILL	Your plan is probably better. Just condescend me until I explode.
F	CHET	Maybe we should turn on the radio. See if the signal sets the bomb off. That would be an interesting experiment.
F	CHET	Listen, let's just go back to my place. Figure out our options. Maybe you can get the vest off or something. I just don't want to do anything stupid.
M	WILL	Unless we have to.
F	CHET	Holy fucking shit!
M	WILL	Stop it! You're scaring the fuck out of me!
F	CHET	Okay. Okay. Fuck!
F	CHET	I'm cool now.
M	WILL	Why did you do that?
F	CHET	Do what?
M	WILL	I saw you.
F	CHET	It's in case I have to jump out.
M	WILL	If I survive the day, and you don't because you jumped out of a moving car and broke your neck, I'm gonna laugh my ass off.
F	CHET	And if abandoning ship saves my life, then that laugh will be mine.
M	WILL	It's too tight!
F	CHET	What if we try to separate your shoulder? Fuck you!
F	CHET	Well, all these sites say different shit. There's not a lot of consensus in the bomb disarming community.
M	WILL	This is pointless.
F	CHET	I agree. We gotta call the cops, have them fly in the bomb squad or something.
M	WILL	We can't. These guys said they'd be following me. And I don't have a clue what they look like. For all I know, they're outside right now. They see the cops show up, they blow the vest and cut their losses.
M	WILL	What do I do, man? What do I do now?
F	CHET	I don't know, Will...I guess you gotta rob the bank.
M	WILL	I haven't been inside a bank in three years! How the fuck am I supposed to rob one!? They wouldn't even give me a savings account!
F	CHET	It's gonna be okay.
M	WILL	No, it's not! I'm gonna blow up! That's way worse than getting stabbed or shot. At least some people survive that. No one survives being blown up.
M	WILL (CONT'D)	No one is ever like, "Yeah, I heard Steve got blown up, tough break, but how's he doing now? Is he still in the Rec basketball league?" No of course he isn't, 'cause there's nothing left of Steve except a stain on the wall and a pair of fucking high tops!
F	CHET	Pull yourself together!
M	WILL	Ow! Fuck! I think you popped my eardrum.
F	CHET	Sorry. Shit. I didn't mean to do that. But just listen to me now. You're not gonna die. You wanna know why? Because you know exactly how to rob a bank.
M	WILL	What are you talking about?
F	CHET	Point Break.
M	WILL	The movie?
F	CHET	Yes. That movie is like a how-to guide for bank robberies. You just bust in. Masks. Guns. Move fast. Stick to the tellers and don't bother with the vault.
M	WILL	Yeah...I guess it's pretty simple, right? And it's just a local bank. The Donner-Wells on Charles Road.
F	CHET	Really? I applied for a job there like a year ago.
M	WILL	You wanted to be a teller?
F	CHET	Yeah, so what? It's a good job. You get benefits.
M	WILL	Like what, a name tag?
F	CHET	What kind of benefits do you get? Free toppings?
M	WILL	That's really clever. No one ever said that shit to me before. Anyway, this is perfect. You know the whole layout of the bank.
F	CHET	Not exactly. They didn't hand me the security schematics with the application. But I sat in the waiting area for like 20 minutes. I know what the place looks like.
M	WILL	How many guards?
F	CHET	One. I think.
M	WILL	That's a start.
F	CHET	It's a great start. You can do it.
M	WILL	You're gonna do it with me, right?
F	CHET	I was actually gonna stick to giving tips, ideas...motivational speeches. More of a consultant or advisory role.
M	WILL	Jesus Christ, Chet. Please. I'm begging you here. I need you on this. If I do it alone, I'm dead.
F	CHET	Are you gonna cry again?
M	WILL	That was a moment of weakness. Yes. I'll fucking cry again if that's what it takes.
F	CHET	I should make you blow me.
M	WILL	Sure. Whip that shit out. I'm actually kinda curious. I wanna see if Jenny Rifkin lied to you. She obviously lied to me.
M	WILL	All these guys want is 100 grand. We can do this.
F	CHET	We're gonna rob a bank for 100 grand? Just leave the rest of the money sitting there? Why?
M	WILL	I don't know. I guess they're very modest criminals. Who the fuck cares? Wait...you said "we" right?
F	CHET	I'm putting my life on the line for 100 grand...what does 100 grand even buy these days?
M	JUICY	I missed you so much, baby.
M	VAUGHN	You don't got enough dicks to keep you warm in that place?
M	JUICY	You know it's not like that. Those guys get Juicy, but you get Marisol.
M	VAUGHN	Well, Marisol...what I want is to get my money, kill that old ass man, then get the fuck out of here. Then that's how it's gonna go. We're just waiting on a call.
M	VAUGHN	This is my impatient face.
M	JUICY	Well, I think I can keep you entertained.
M	WILL	Should we go with the handguns...or the Uzis?
F	CHET	Handguns.
M	WILL	That's such a Murtaugh choice.
M	REGISTER WOMAN	You sure you don't want to grab some condoms?
