M	CHARACTER	DIALOGUE
M	CHIEF OF STAFF	His defense argued post-traumatic stress and delusional disorder. He evidently couldn't account for a similar incident during his service in Desert Storm.
M	DR. BECKER	[Beat] So why isn't he just in the psych ward of the county jail?
M	CHIEF OF STAFF	Apparently, he's a decorated vet. And had another one testify for him. Who knows? [To DR. BECKER] Tom, do you mind taking him?
M	BECKER	William? William, can you hear me?
M	BECKER	I've given you some drugs to help with your adjustment... What kind of drugs? [Beat] 'Cause these seem pretty...pretty serious.
M	BECKER	Well, your condition's pretty serious.
M	STARKS	[Beat] So they say. [Off Becker's steady gaze] What?
M	BECKER	I'm just looking at you. Does that make you uncomfortable?
M	STARKS	Depends on what you're seeing.
M	BECKER	You said you couldn't remember killing Officer Harrison. Correct?
M	STARKS	[Beat] You don't believe me, do you? It's not my job to believe you. You're a doctor. I would think... It's not my job to believe you or to understand you. It's my job to try to cure you and if that's a no-go, then to...take some kind of care of you.
M	STARKS [Flatly]	Lucky me.
M	BECKER [Stupefied]	You shot a man three times: first in his heart, then in his stomach and then...point blank, in the back of his head. And then you just...forgot all about it. A whole life erased with three easy little words: I. Don't. Know. What would it be if we could all not know what we didn't want to have to face.
M	STARKS [Softly]	I don't belong here. I don't...
M	STARKS [Mumbling]	I'm sorry. I didn't mean... I'm sorry. I didn't mean it. Will you listen to me? I'm not going to hurt you. Please. I didn't mean to bump...I'm sorry.
M	BECKER	It's ok, Harold. It's ok. I don't belong here... Get him to his room.
M	NURSE HARDING	Come on, army boy. Time for some therapy.
M	STARKS	Wait. Wait a minute... Please.
M	STARKS	I, I don't belong here.
M	BECKER	No. I don't think you do either. [Beat] But neither of us can do anything about that. BECKER barely nods and STARKS is trussed in the JACKET with
M	BECKER	Take him out of it.
M	BECKER	William. William, can you hear me? Pulse is 16, temp, just a hair under 90. 'Bout right for three hours of psychosis.
M	NURSE HARDING	That's not enough, is it? It's enough for now. Take him to the infirmary and let him recover there. Let's get you a destination other than this wall.
M	MACKENZIE	That's Kingsley. Old bastard hears us, I'm sure. He just doesn't want to bother answering so he makes us think he can't talk. I know. I tried it on my mother for two months once before she fished out my tongue. Literally. [Beat] You're the cop killer, right?
M	STARKS	Yeah, guess so. How'd you know?
M	MACKENZIE	TV. Helps numb [makes a "crazy gesture"] any active mind. [Sticking out a jittery hand] Rudy MacKenzie. Welcome to the village, William Starks. I'm not really in the mood to talk. That's too bad. I don't believe in disposable language either -- you know, the small talk, the little talk. Chit. Chat. Useless. The game's something else though. Think about it: What can we trade with each other in the air between us? This... [running his hand through the air] is our court. [Beat, so eager it's sad] I'm ready to throw the ball. Come on.
M	STARKS [Relenting]	What are you in here for?
M	MACKENZIE	I tried to kill my wife.
M	STARKS	Don't you go to jail for that?
M	MACKENZIE	I tried something like 30 times. There is, as STARKS rightly figures, no suitable response to
M	MACKENZIE	She's bigger than me, and she's stronger than me. And I never planned on doing it. It was always in the heat of the moment. I didn't beat her or anything. Hell, she beat me. But when we'd start fighting, I'd go for the knife. Then she kept threatening to have me put away, and [looking around] she finally did.
M	STARKS	Yeah, well 30 times probably would make you seem crazy.
M	MACKENZIE	Or just plain stupid. You'd think by the twentieth time, I'd have found an alternative method. Maybe a more effective one, if you know what I mean.
F	DR. LORENSON	Morning, gentlemen. How are you doing today?
M	MACKENZIE	It's a hard one for me, Dr. Lorenson. [Finally turns to face her, grimly] The world around me, it's shrinking. There's not even room for light to make its way in. [Beat] Da-da-bum! Da- da-bum! I feel like the horseman of doom is coming for me, Doc. Only today, he's not carrying flowers.
M	MACKENZIE	What? It's better than fine.
F	DR. LORENSON	And you, Mr. Starks? I'm fine.
F	DR. LORENSON	Mr. MacKenzie, do you think I could talk to Mr. Starks privately?
M	MACKENZIE	Of course you can, Doc. William, it was an absolute pleasure. Thanks for playing. woods tonight and invite the wolves, dance with them. [Beat] They don't eat you when there's music playing.
F	DR. LORENSON	So you're ok?
M	STARKS [Still distracted]	What?
F	DR. LORENSON	I asked you if you're ok.
M	STARKS [Suspiciously]	I don't know. You tell me, Doc. You think there's anything wrong with me?
F	DR. LORENSON	I don't know. You're not my patient.
F	DR. LORENSON	You look like you've lost some weight. Are you eating?
M	STARKS	I am. One of the few things I remember doing is eating. So I guess I must be exercising it off in my dreams.
M	STARKS	You done with your small talk?
F	DR. LORENSON	Sure.
M	STARKS	Good.
M	DAMON	I'm sorry, Starks. Must have not seen you coming there. Were you worried about me? [Smiling] That's so sweet. Thanks.
M	NURSE HARDING	You gonna get the fuck up?
M	BECKER	I'm glad to see you're cooperating this time, Mr. Starks.
M	DR. GRIES	Hold him while I get the tranquilizer.
M	DAMON	Fuck the tranquilizer! I got a foot.
M	BECKER	No. That's not necessary.
M	BECKER	Let him go. [More firmly] I said, let him go! What, Starks? What are you going to do? End me just because I'm an inconvenience to you? [Beat] Just like you did with Officer Harrison?
M	BECKER	The only thing your mind is missing is a conscience.
M	DR. GRIES	Wait...Dr. Becker, how long do you want us to leave him in for?
M	DR. GRIES	Just strap him in for now.
M	DR. GRIES	You ok?
M	BECKER	I'm fine.
M	DR. GRIES	[Beat] Listen, I hate to bother you...
M	BECKER	Then don't. But... what about Starks?
M	BECKER	What about Starks?
M	DR. GRIES	Should we be... Should we be what? Trying to change him any way we can? [Beat] Yes.
M	DR. GRIES	But the Jacket? I mean...should we be leaving him in like that? BECKER [As if stunned by the question] Leaving him in? [Beat] The medication I'm given him is intended to adjust -- maybe even reset -- his violent proclivities. You know, peel away some of those layers of hate. The Jacket's merely a safe place for that to happen. The grounds and the halls -- where I can't monitor side effects I can't predict -- aren't. But, but...what about... But...but what about the gun? I mean, should he have been firing away like that? [Shaking his head at GRIES] You can't fuck up a life that's already been fucked up. [Turning away] There, there's the insurance you're looking for.
M	DR. GRIES	I'm not looking for anything.
M	BECKER	[Beat] It's Christmas Eve, Justin. Don't you have somewhere to be?
M	NURSE HARDING	Ah, man, look, It's A Wonderful Life.
M	DAMON	You got any booze? 'Course I do. [Smiling] And it is the season for giving so let's get to it. When they take you out to the woods tonight and invite the wolves, dance with them.
M	MACKENZIE (O.S.)	They don't eat you when there's music playing.
M	WAITRESS	Where do you think you're going?
M	WAITRESS	You gonna answer me?
M	WAITRESS	If you're deaf, read my lips...I don't need a psycho following me today.
M	STARKS	[Beat] I'm not deaf.
M	WAITRESS	Good.
M	WAITRESS	[As if she owes him an explanation] I forgot my purse.
M	WAITRESS	In case you hadn't figured, it's Christmas Eve. You're never gonna get a cab here.
M	STARKS	[Beat] Thanks.
M	WAITRESS	All right. [Beat] You got somewhere you need to go, Mister?
M	STARKS	I'm not sure.
M	WAITRESS	Let me ask you that again. This time, look around and consider your options.
M	WAITRESS	[Beat] You got somewhere you need to go, Mister? Yeah, I do.
M	WAITRESS	Great, get in. So, where do you want me to drop you?
M	STARKS	I'm not sure.
M	WAITRESS	You don't have anywhere to stay?
M	STARKS	I don't think so.
M	WAITRESS	Well, where are you from?
M	STARKS	I'm not sure. [Beat] I don't really know.
M	WAITRESS	Of course you don't know.
M	STARKS	Why "of course"?
M	WAITRESS	Because in my life, it wouldn't make sense for me to pick up some normal guy with a place where he's from and a place where he's going to. It'd be too simple. I probably wouldn't know how to handle a situation like that.
M	STARKS	Well, you definitely didn't pick normal or simple this time either.
M	WAITRESS	At least you're honest. That's some kind of start.
M	WAITRESS	That's great. You're not sure where you're from or where you're going, but at least you've got manners.
M	WAITRESS	Well, you got a coat or something? No. Doesn't look like it.
M	WAITRESS	Well, how'd you get here?
M	STARKS	[Beat] I was dropped off.
M	WAITRESS	Do you have a motel or something? Money?
M	STARKS	No.
M	WAITRESS	Well, don't you somewhere? Stuff? Belongings?
M	STARKS	No. [Beat] Not around here. All right, we'll get to my place and call around, see where I can take you. [Beat] Just don't think of trying anything. I have the biggest defense for gun control living upstairs from me. She's armed and angry even when she's asleep. I could have him there in 15 minutes. [Beat, disappointed] Hmm. Yeah, thanks. Merry Christmas to you, too.
M	WAITRESS	Great. That was our last option. What am I going to do with you?
M	STARKS	Nothing. [Getting up] Thanks for bringing me this far.
M	WAITRESS	Where are you going? You'll freeze out there. You don't even have a coat.
M	STARKS	I'll manage.
M	WAITRESS	No, you won't. You'll die of cold out there and then I'll have to feel guilty. And I've already got more guilt than I know what to do with. [Beat] Do you want something to drink?
M	STARKS	No, I'm ok.
M	WAITRESS	Shit! That was one of my good glasses! Hey, you ok?
M	STARKS	[Beat] Yeah, I'm fine. You know what? It's Christmas Eve. And you look clean -- I mean, you're normal-looking. [Resolutely, for her own benefit] It's Christmas Eve, and I have a couch.
M	STARKS	I'm not gonna hurt you.
M	WAITRESS [Softly]	I know. [Clearing her throat] I'm gonna go take a bath. Make yourself at home. You know, fix yourself something to eat if you're hungry or anything. There's nothing to steal, but don't be a jerk and take something anyway. And don't snoop, ok?
M	STARKS	Ok. [Beat] My name's William by the way. No, no. Let's not do the name stuff, 'cause you see, I don't want to meet you. I may want to help you tonight, but I don't want to know you. Honest.
M	WAITRESS	What's this?
M	STARKS	The best I could do with what was in your fridge. She looks and sees a SANDWICH on a BUN in one plate and a
M	STARKS	I only lit it because it was so cold in here. I'm sorry if...
M	WAITRESS	No, it's fine. [Beat, swallow] Thanks.
M	WAITRESS	You want a drink?
M	STARKS	Sure.
M	WAITRESS	This is pretty good. Considering...
M	STARKS	Thanks.
M	STARKS	So you're a waitress, right? I mean...from the uniform you were wearing.
M	WAITRESS	Yup. That's me.
M	STARKS	You like it?
M	WAITRESS	[Beat] I do it.
M	STARKS	Have you always been a waitress? No. I used to be a nurse.
M	STARKS	[Beat] Why'd you stop?
M	WAITRESS	Shit happens, and your life changes. 'Bout the best explanation of a lot of things that happen. [Beat] So how come you don't know where you're coming from?
M	STARKS	I don't know, but I think part of it's...
M	STARKS	That I don't really know what's real.
M	WAITRESS	Well, good for you.
M	STARKS	[Beat] Why?
M	WAITRESS	[Beat] Real is overrated.
M	STARKS	You don't think that's crazy?
M	WAITRESS	Maybe. [Beat] Maybe not.
M	WAITRESS	Sometimes I don't know the difference myself. And, you know something? I think I like it better that way. [Finishes her drink] You want another one?
M	BOB DYLAN	If you go when the snow flakes storm When the rivers freeze and summer ends. Please see she has a coat so warm To keep her from the howlin' winds...
M	STARKS	This is a great song.
M	WAITRESS	You remember it? It's like I feel like...I know who I am. I just can't remember anything that made me this person.
M	STARKS	But hey, who can forget those words? The man just wants simple and good things for his woman -- that she be warm and happy. How hard can that be to remember?
M	WAITRESS	May be easy to remember, but not easy to get. Being warm, maybe -- but, look, you don't even have a coat and I still have to chop wood to make a fire. [Beat] And, being happy...you tell me if that's simple. Why don't I try to get them to stop blinking?
M	STARKS	They told me I joined the army when I was seventeen. That's when my father died and, before that, it was apparently just me and him since I was born 'cause my mom split.
M	WAITRESS	So you never knew your mother?
M	STARKS	I guess not. But, as of now, I never knew either.
M	WAITRESS	I'm sorry.
M	STARKS	Yeah. [Beat] How about you?
M	WAITRESS	Never knew my father. I grew up with my mother. Actually, I grew up around my mother. She was great though. I mean, the way she was with her friends... She was this woman who had so much life in her, she had to find ways to kill some of it just to be like the rest of us. [Beat] She died young.
M	STARKS	How?
M	WAITRESS	She fucked herself up day after day and then, one day, she fell asleep with a burning cigarette. [Beat] I came home from work and she was gone.
M	STARKS	I'm sorry.
M	WAITRESS	Yeah, me too. [Softly] Every day for the last ten years.
M	STARKS	That when you stopped being a nurse?
M	WAITRESS [Exhausted]	Yeah, that's when I stopped being a nurse. I never thought I could stop being one, I wanted it for so long, but... you just can't do it anymore when you lose someone like that. You can't take care of other people. STARKS' EYES search the room for ANYTHING that could help him
M	DR. GRIES	William, can you hear me?
M	STARKS	Jackie? Jackie?
F	JACKIE	Hm... Jackie? [Beat] What year is it? What? What year is it? Jackie? [Beat] What year is it? She SHOOTS UP from the sink, staring at her reflection.
M	JACKIE [Desperately]	Who are you?
M	STARKS	[Beat] I'm William Starks.
F	JACKIE	Get the hell out of my house!
F	JACKIE	What'd you do? Snoop all over the place? You had no right. You had no right to go through anything.
M	STARKS	[Beat] I know it doesn't make sense. It doesn't even make sense to me. If you don't get out of my house right now, I'll call the police. Your mom was passed out on the side of the road when I found you. Her name was Jean. [Beat] She was dizzy the whole time...
M	JACKIE [Trembling]	Why would you do something like this? I tried to help you.
M	STARKS	Jackie, I'm William Starks. I can prove it.
F	JACKIE	What? Now you're gonna show me some kind of driver's license?
M	STARKS	No, I don't have anything to show you. I'm here from a mental hospital.
F	JACKIE	Well, you belong in one.
M	STARKS [Solemnly]	[Beat] You and your mom were in a truck and she kept a rifle in the back of it...
F	JACKIE	Stop it! Stop it! JACKIE covers her ears and looks at him, pleading with her
M	STARKS	I'm sorry for upsetting you, [beat] but I'm not lying to you.
F	JACKIE	You can't be William Starks. He's dead.
M	STARKS	[Beat] What? William Starks is dead... [Beat] I've been to his grave. [Beat] What?
F	JACKIE	His body was found New Year's Day, 19...1993. At Alpine... Alpine Grove. That's the mental hospital. How do you know that?
F	JACKIE	I looked it up.
M	STARKS	How? Then he remembers -- understanding with a chill that what she
M	STARKS	I gave you my dog tags.
F	JACKIE	No, you didn't. They found William Starks' body dead in the snow.
M	STARKS	How'd he die?
F	JACKIE	I don't know. But he did die. STARKS falters under the news. JACKIE looks around, through
F	JACKIE	I know what this is...I picked you up when I was drunk and you probably thought I'm just fucked up enough to fall for this. But the thing is I know what I'm doing when I drink. I just usually don't care. Right now, I do though. And I want you out. Now. It's December 25th, 1993 today.
F	JACKIE	No, it's not. [Beat] It's December 25th, 2004.
M	STARKS [Desperate]	That can't be. That's...just, I mean... You're telling me I died in less than a week in the time I'm in.
F	JACKIE	I'm telling you I don't care what time you think you're in. You're not William Starks. [Beat] I don't believe in many things, but I believe in death. And it doesn't give back what it takes. So whoever you are...I did a nice thing, you've made me regret it enough already, so please, just leave.
M	STARKS	I'll leave. But look at me. Look at my face, Jackie. I'm not lying. I met you and your mother. I told you then that I'd lost my memory. [Beat] There was no one for miles around so I know you know there's no way I could have known that from a pair of dog tags you had lying around.
F	JACKIE	Please...
F	JACKIE	Happy Birthday.
M	MEDLEY	You walk on. They pick up their guns and fire at you, you stay. They pick up and fire at each other, and you walk on!
M	STARKS	He's got his gun pointed at a kid.
M	MEDLEY	That is not our problem. Yeah, well, none of this is our fuckin' problem.
M	MEDLEY	We are leaving this site right now. Hey! You left him in all night?
M	NURSE HARDING	Shit, he's probably dead.
M	DR. GRIES [Defensively]	I tried to ask you if we should leave him in yesterday...
M	BECKER	Don't get all worked up, Justin. I expected some common sense on your part and clearly I was expecting too much. [Beat] Just open the drawer.
M	DR. GRIES	We never should have done this to him... Well, what are we gonna do about it now?
M	DR. GRIES	Is he? [Impatiently] Is he dead?
M	BECKER	No. [To Harding and Damon] Get him upstairs.
F	LORENSON	Where's William Starks.
M	NURSE	I'm not sure. Dr. Becker had him moved. Dr. Becker! Dr. Becker!...Tom, wait! Where's William Starks?
M	BECKER	He's recovering on the third floor.
F	LORENSON	Are you kidding me? He's not psychotic!
M	BECKER	Then how would you describe him, Beth? Merely rebellious?
F	LORENSON	He'll be a zombie in a few days, Tom. His behavior's hardly suggested he needed neuroleptics.
M	BECKER	And you know that from what, a couple two-minute stares across a room?
M	LORENSON [Firmly]	He didn't need anti-psychotics, if that's even all you're giving him...? After he slashed me with a hospital instrument, I determined, in my professional opinion, that Mr. Starks, needed a little placating.
F	LORENSON	[Beat] You sure he wasn't provoked?
M	BECKER	You sure you want to begin making that kind of insinuation? [Beat] I took five stitches during a routine therapy session.
F	LORENSON	I'm sure he took some, too. Happens sometimes when you've got to restrain them. You watch the rest of us work. You know that. Our patients are sick.
M	BECKER	Yes, they are.
F	LORENSON	He's not gonna end up like Casey, Tom. Whatever happened to him is not going to "happen" to Starks. I don't know what you're trying to do here ...but he's not a lab animal, Tom. You can't reprogram him no matter the drugs or the treatment.
M	BECKER	Jesus, you really don't let up, do you? Just because you failed your patient doesn't necessarily mean the rest of us did, too. [Beat] Sorry to tarnish your war hero's image, but he is psychotic.
M	BECKER	Now, if you'll excuse me, it's Christmas, and I have a family I'd like to see. How can I help you?
F	JACKIE	Hi, Claire.
M	CLAIRE	Jackie, hi. How are you, honey?
F	JACKIE	I'm ok. [Beat] I need a favor. National Epilepsy Conference include Dr. Lorenson,
M	STARKS	What the hell kind of drugs are you people giving me?
M	BECKER [O.S.]	Just something to help you sleep. Did you say something?
M	BECKER	I said the drugs were to help you sleep. [Beat] Did you sleep well?
M	STARKS [Doubtfully]	But I wasn't asleep. Was I?
M	BECKER	Yes. You were. You were asleep for nearly a whole day. It's December 26th, William.
M	STARKS	It's December 26th?
M	BECKER	That's right, William.
M	BECKER	Yes. [Caustically] And that's the sun and you're on earth. [Beat] And I know you know better.
M	STARKS	I don't know better. All I know is that you left me in there.
M	BECKER	In where?
M	STARKS	[Uncertainly] In that thing...the Jacket.
M	BECKER	We were forced to use restrains if that's what you're referring to.
M	STARKS	That wasn't a fucking restraint.
M	BECKER	Actually, that's exactly what our equipment is.
M	BECKER	Relax.
M	STARKS	Don't act like I don't know what's real. [Beat] I'm not the one that's crazy here.
M	BECKER	[Pointedly] Of course you're not.
M	BECKER	You're just suffering from delusions that are unfortunately part of your condition.
M	STARKS	Don't give me that. I know what's real, goddamnit! You strapped me in something and stuck me in a drawer.
M	STARKS	I didn't dream it. I may have been asleep but it wasn't a dream. BECKER sits down in a CHAIR, half-shrouded in the light.
M	BECKER	I had a patient a few years ago. His name was Ted Casey...
M	STARKS	I don't give a shit about your patient!
M	BECKER	I wasn't pausing to see if you did. [Beat] But, incidentally, you should, because you're birds of a feather.
M	BECKER	Ted raped and sodomized a seven-year old girl. [Beat] His lawyers asked me to have a look at him because, after his deeds were done... he climbed into the trees of the forest where he killed her and woofed like a dog. He couldn't even remember his name when I spoke to him, but, curiously enough, he could speak back. [Beat] Ted never went to prison because everyone -- including me -- was convinced he was sick. So he came here.
M	BECKER	Then one day a little girl came with her mother to visit a relative and I caught Ted stealing looks at her -- the kind you really have to steal if you know what I mean. [Beat] I asked Ted then if he could remember what the little girl who he had... slain ...was wearing. [Beat] He gave me a look I'll never forget, and, when he answered, it wasn't with a color or any sort of physical description I'd expect. "Oh yes," he said. "I remember it. I remember it well." [Beat] Those were actually his last words I think.
M	STARKS	We are not birds of a feather.
M	BECKER	Maybe not. [Beat] But I do think you're in a tree... woofing like a dog. And I'm just trying to help you the only way I can think of. happened... What happened to your cheek, Dr. Becker?
M	BECKER	I was careless. Happens sometimes.
M	JACKIE [O.S.]	They found William Starks' body dead in the snow.
M	STARKS [O.S.]	How'd he die?
M	JACKIE [O.S.]	I don't know. But he did die. Hey. You're not supposed to be out here. STARKS stiffens as he realizes he could be in the place where What are you going to do to me?
F	LORENSON	Well...
M	LORENSON [Nonchalantly]	I thought I'd just ask you to come back inside with me.
M	STARKS	And if I didn't want to come?
F	LORENSON	I guess I'd ask you why.
M	STARKS	Because I don't think I'm crazy.
F	LORENSON	You're not crazy.
F	LORENSON	You suffer from delusional disorder. That doesn't mean you're... crazy. It just means you're confused. And you're here, instead of in jail, because that was determined to have played a role in your killing of a police officer. Alleged killing of a police officer.
F	LORENSON	You were convicted of the crime.
M	STARKS	That conviction doesn't convince me of anything. Until I know that I did it, I'm not going to accept that I did.
F	LORENSON	You may never remember at all. [Beat] Your mind's grasp of reality and the real events that have happened to you has been damaged.
M	STARKS	No. The real events that have happened to me have been fucked up. Not my mind.
F	LORENSON	[Beat] William, I'd like to ask you something if I can.
M	STARKS	Since when do people around here have to ask permission to do anything? How's your treatment progressing with Dr. Becker?
M	STARKS	Fine. [Beat] Why made you ask?
M	LORENSON [Carefully]	I just hope you'd let me know if that wasn't the case.
M	STARKS	Why, what would you do?
F	LORENSON	I could try to...make it stop.
M	STARKS	No. I don't want it to.
F	LORENSON	So it's helping? STARKS [Choosing his words carefully] [Beat] It's making me feel like a different person. You comin'?
F	LORENSON	You should be careful. You could be killed if they found you out here.
M	STARKS	Believe me, I know.
M	STARKS	What were you talking about the other day?
M	MACKENZIE	I wasn't talking about anything.
M	STARKS	Yeah, you were. What you said about them taking me out to the woods...
M	STARKS	What do you know about the Jacket?
M	MACKENZIE	I know you need one when it's really cold.
M	STARKS	[Cutting in] MacKenzie, listen to me. Listen. I'm going to die.
M	MACKENZIE	Mortality's actually a great thing to be familiar with. It means you're sane on some level.
M	STARKS	[Gravely] No, I mean in four days, I'm supposed to die.
M	MACKENZIE	[Beat] How do you know?
M	STARKS	The Jacket.
M	MACKENZIE	Oh no, you're pretty young. Your body'll be able to handle a lot more of it than you think...
M	STARKS	No. [Beat] I mean I found out while I was in it that my body's gonna be found in four days.
F	HARDING	What are you two yappin' about? [Beat] We're talking about our ability to go forward in time, to go into the future. [To Starks] That is what we're talking about here, right?
M	STARKS	Yeah, it is.
F	HARDING	You know something? You're two fucking freaks is what you are.
M	STARKS [Smiling]	Well, no shit, Einstein. What do you think we're doing in this place?
F	HARDING	I want the two of you to shut the fuck up and eat your food. I gotta get back in it, MacKenzie. It's gonna be sticky.
M	STARKS	Why?
M	MACKENZIE	'Cause Lorenson's got her claws in it now. When she started getting suspicious about me was when they stopped using it on me. Women!
M	STARKS	So what am I supposed to do?
M	MACKENZIE	You could still always give Becker an itch. 'Course you might get killed when he goes to scratch it, but seems to me you're saying that's about to happen anyway. [Beat] Just be careful not to walk yourself right into something.
M	DR. GRIES	We're late.
F	LORENSON	I wish they'd skip the formality of this annual review and just cut our budget. Our silence on the matter should be enough to appease the civic conscience without wasting an hour we don't have.
M	DR. GRIES	Maybe it's not such a waste.
F	LORENSON	It's the ticking of a box on a sheet of paper no one cares about.
M	DR. GRIES	They don't care about all the things we do right. [Beat] But they might ...they might care about what we're doing wrong. [Beat] That's what they should come here to look for.
F	LORENSON	What should they be looking for?
M	DR. GRIES	They should just be looking harder.
F	LORENSON	Where? [Beat] It's Becker isn't it? He's doing stuff, isn't he?
M	DR. GRIES	Later. I'll tell you about it later. We got a session to catch now. You ok?
F	SALLY	Are you ok?
M	STARKS	Yeah, Why are you in this ward alone? Where is everyone? There's a state rep visiting so they've moved everyone around. But I've been alone before...
M	STARKS	Where are the other orderlies?
F	SALLY	In the therapy session downstairs. That's what the rep's sitting in on...
M	STARKS	Ok, listen. I want you to get out of here and lock the door behind you. I'll go get some doctors. Sorry I'm late, Dr. Becker.
M	BECKER	Mr. Starks, this session is for our civil patients. Damon, please take Mr. Starks back to his ward. STARKS cuts him off and threatens with his gaze.
M	STARKS [Derisively]	No. Please, Dr. Becker. You can strap me in a Jacket or even gag me, but please don't leave me out of therapy. This is where I feel like I make the most progress.
M	BECKER	Fine, Mr. Starks. You can pull up a chair for yourself.
M	BECKER	Mr. Jensen, please continue. about to...
M	JENSEN	Well, [beat] I've been approached by the Federal Trade Organization.
