M	CHARACTER	DIALOGUE
M	RAINEY	That's a helluva insight. Jesus!... You're not Jesus, are you? You gonna walk on that water and get her back for me?
M	CHRIS	Actually, I'm a little afraid of water.
M	CHRIS (CONT'D)	It's true. But it's something I've got to get over sometime.
M	CHRIS (CONT'D)	So, I'll swim in it if you'll carry the firewood back to the campsite.
M	RAINEY	I'll carry. Shit-yes I'll carry.
M	RAINEY	I thought you guys might need a little heat.
F	JAN	That's not hot enough. Put your arms around me.
M	CHRIS	I'm going to go down the beach a ways and read a little bit. I'll bring the rest of that wood back before nightfall.
M	RAINEY	Alright. We might take a run into town to grab some food for tonight.
M	CHRIS	Sounds good. 8. OVER Chris' shoulder, the sun sets and day becomes
F	JAN	You know what Alex ought to do, Rainey? He ought to come out to the Slabs this winter.
M	RAINEY	Oh yeah.
M	RAINEY (CONT'D)	You'd like that if you're still on the road. Lot of fellow travelers.
M	CHRIS	What is that? The Slabs?
M	RAINEY	It's down in Niland, California. You know where the Salton Sea is?
M	CHRIS	Near San Diego, yeah?
M	RAINEY	Well about 200 miles Northeast of there, but yeah. Niland's off the east shore of Salton. Wild place. The navy bulldozed and abandoned a base there. All that's left is a grid of concrete foundations. They're scattered over about a square mile or so.
F	JAN	rest of the country, people show up there by the thousands: snow birds... RAINEY Drifters...
F	JAN	Sundry vagabonds...
M	RAINEY / JAN	Like ourselves.
F	JAN	Livin' on the cheap under the sun.
M	CHRIS	You sell your handcrafts there?
F	JAN	Oh yeah. And a lot of second-hand goods. There's a swap meet. The people are cool. There's even some kids running around sometimes. Most everyone there, if they're not avoiding the cold, are at least dodging the IRS.
M	RAINEY	Or the FBI. CIA! DDT!!!
F	JAN	It's good. You should check it out. If you come, I'll make a proper hat for you. Well, Alex. I'm gonna clean up and the old man and I are gonna get some rest. Looks like you got yourself a good bag there.
M	CHRIS	Yeah...my mother made it from a kit.
M	CHRIS (CONT'D)	I'm gonna sleep out here by the fire. I want to read a little bit.
F	JAN	You're wonderful. Don't make me worry about you. passage: Chastity is the flowering of a man; and what are called
F	JAN	He reminded me...
M	RAINEY	I know. Go to WIDE SHOT: Jan and Rainey remaining as they were.
M	CARINE (V.O.)	In early September, mom and dad got a call from the Annandale police notifying them that Chris' abandoned car had been identified by the Arizona Highway Patrol after a group of rare flower hunters stumbled upon it in the desert. There were no signs that Chris had intended to return to it. But there wasn't any evidence of struggle. The police said they thought Chris had chosen to leave it behind and not that it had been taken from him. Nonetheless, the initial comfort that gave mom and dad, quickly turned to their realization that Chris was actually trying not to be found.
F	CARINE	The year Chris graduated high school he bought the Datsun, used. He wanted to drive it cross-country and visit our old neighborhood in California. The day before he left was my dad's birthday. Chris made a speech...
M	CHRIS	Dad, you and I have had our differences over the years...but on your birthday I want to tell you how grateful I am for all the things you've given me. And that you did it starting from nothing to working your way through college and busting your ass to support us kids. So, in return, I've been busting my ass a bit...at Domino's Pizza -
M	CHRIS (CONT'D)	and I've gotten you this token, this damned expensive token, as a token of that appreciation.
M	WALT	Would you look at that. Walt holds the telescope up for all to see. And the
F	CARINE	Jesus, you must've had a lot to drink.
M	CHRIS	Too much and not enough. I used to believe all that stuff. That whole story. I thought maybe if I said it again, I'd believe it. But I don't.
M	CARINE (V.O.)	The day after the party, Chris left on his trip and ended up staying away most of the summer. It was nearly three months before he walked back into our house in Annandale. He had a scruffy beard, his hair was long and tangled, and he was rail thin. As soon as I heard he was home, I ran into his room to talk to him. In California, he'd looked up some old family friends who still lived there. He'd found out that long after he had been born, our dad had continued a relationship with his first wife Marcia in secret.
F	CARINE	And that one lie had led to another. That two years after Chris was born, dad had had another son with Marcia. Worse yet was that it was Marcia to whom he was still legally married at the time. And it was Chris and I who were the bastard children.
F	CARINE	Dad's arrogance made him conveniently oblivious to the pain he caused. And mom, in the shame and embarrassment of a young mistress, became his accomplice.
M	CARINE (CONT'D)	and my dad had decided to bend the about this other child saying that wasn't the father and they maintained their fraudulent marriage was real.
M	CARINE (CONT'D)	was quiet when he told me this. He it made his "entire childhood seem a fiction"; that "the truth had been everyday." If something bothered he'd usually keep it to himself. he made me promise to do the same.
M	CARINE (CONT'D)	He never did tell mom and dad that he knew. But Chris measured himself and those around him by an impossibly rigorous moral code. He loathed what he considered mom and dad's hypocrisy and resented what they considered guidance. Chris submitted to dad's authority through college but I knew he raged inwardly the whole time. It was inevitable that Chris would rebel. And when he did, he did it with characteristic immoderation.
M	CARINE (V.O.) (CONT'D)	My father is a brilliant man. But he had made some terrible mistakes. And to some extent, it seemed Chris was making him pay an awful price.
M	WAYNE	moving forward with the truck, his knees rattling up How're you doing? Wayne Westerberg.
M	CHRIS	Hi Wayne. Alex McCandless.
M	WAYNE	Seems like every time I come on this road, there's somebody hitching out here who looks as skinny and unfed as you. Look, I gotta stop in Ethridge to drop something off (know what I mean?)
M	WAYNE (CONT'D)	How `bout you and I grab something to eat down there?
M	CHRIS	Oh, I wouldn't want to burden you.
M	WAYNE	How long has it been since you've had anything to eat?
M	CHRIS	Couple of days. I kinda ran out of money.
M	WAYNE	Well, there's no choice about it. I'm gonna get you some dinner.
M	WAYNE	So where is it you're headed?
M	CHRIS	I was thinking about doubling back through the Canadian side of Glacier Park.
M	WAYNE	Yeah, I used to have a girlfriend who'd go there, camp on the Black Feet Res. She was into all that American Indian stuff.
M	WAYNE (CONT'D)	I can bring you to the border at Sweet Grass once you've had some food.
M	CHRIS	Well, that'd be great. What do you do out here?
M	WAYNE	Well, I do a lot of things. Computer programming. Video game repair. I'm a licensed pilot, own a grain elevator in Carthage and another one a few miles out of town. But in the summertime I run a combine crew, follow the harvest from Texas way the hell north to the Canadian border. We just got done cutting barley for Coors and Anheuser Busch. But then I got this little black box deal on the side (You know what I mean?)
M	CHRIS	You mean those free satellite TV deals?
M	WAYNE	You said it, not me.
M	WAYNE (CONT'D)	OOOOOOH. doesn't respond, digs into the food. Points to the
M	CHRIS	Who are these guys?
M	WAYNE	Those are my Hudderites. Agriculture's a pretty transient business. These guys come off the Hudderite colony looking for work. I always got work for people. Then that guy -
M	WAYNE (CONT'D)	That's Kevin. He's with me most of the time. He's not a Hudderite. He's from Madison.
M	CHRIS	Madison. Okay.
M	WAYNE	Listen, you don't want to go out there on the road tonight. Why don't you just roll your sleeping bag out and play like a Hudderite until morning.
M	CHRIS	Thanks Wayne. I will.
M	WAYNE	Get a good sleep. See you in the morning. Okay. Now take hold of the joystick, get the feel of header, idle it down with the toggle switch...
M	WAYNE (CONT'D)	That's it. That's it. Now take it on out and make yourself some money.
M	WAYNE	I'm gonna break out some whiskey. Alex, you want anything other than that beer?
M	CHRIS	I'd take a White Russian if you've got it.
M	CHRIS	No, I just like White Russians.
M	WAYNE	I haven't got anything like that here. But I tell ya what. And I know I speak for everybody. You wanna come work with us in Carthage, we'll hook you up on the grain elevator and get you a White Russian down at the Cabaret.
M	CHRIS	Really?
M	WAYNE	Dawn tomorrow, engines roaring. "Pot o Gold. Oh that pot o gold."
M	ALL	"Pot o Gold. Gotta get that pot o gold!"
M	CHRIS	To Carthage.
M	WAYNE AND HIS MEN	To Carthage.
M	WAYNE	Okay Kevin, get all the machines back to the elevator. I'm gonna show Chris to his room. I've got dibs on that shower, that shower's all me.
M	WAYNE	First come, first serve buddy. Wayne signs off and veers off the road.
M	WAYNE	Come on up in here. This'll be your room for as long as you hang about.
M	WAYNE	Shower's down the hall. If you hurry you can beat the rest of the boys to it. But you do want to grab a shower cause we're all heading over to the Cabaret in exactly thirty-six minutes. So, get your dancing shoes on. There's foo-foo in the medicine cabinet. I think it's Brut. Then you want to put your charm in overdrive cause we like to PAH-TAY! MAN #1 I got first!
M	MAN #2	You had first last night!
M	MAN #1	Well, if you wanna wash my back, cowboy...
M	MAN #2	You go ahead, fairy. Just don't use all the soap.
M	WAYNE	Alex, this is Gail . This is the one to go to for that White Russian you've been wanting. Of course the quid pro quo can be hazardous.
F	GAIL	Shut up, Wayne. You want a White Russian, sweetie?
M	CHRIS	Yes please, ma'am.
M	WAYNE	Yes please, ma'am? Ain't he great? GAIL Don't pay any attention to him.
M	WAYNE	Anything to do with hunting, preserving the meat, smoking it or whatever, you talk to Kevin over there. That's your man.
M	WAYNE (CONT'D)	Outdoors-man. What's the interest in all that?
M	CHRIS	I'm thinking about going to Alaska.
M	WAYNE	Alaska, Alaska? Or city Alaska? The city Alaska does have markets.
M	CHRIS	No, Alaska, Alaska. I want to be all the way out there. On my own. No map. No watch. No axe. Just out there. Big mountains, rivers, sky. Game. Just be out there in it. In the wild.
M	WAYNE	In the wild.
M	CHRIS	Yeah. Maybe write a book about my travels. About getting out of this sick society. WAYNE Society, right.
M	CHRIS	Because you know what I don't understand? I don't understand why, why people are so bad to each other, so often. It just doesn't make any sense to me. Judgement. Control. All that.
M	WAYNE	Who "people" we talking about?
M	CHRIS	You know, parents and hypocrites. Politicians and pricks.
M	WAYNE	This is a mistake. It's a mistake to get too deep into that kind of stuff. Alex, you're a helluva young guy, but I promise you this: You're a young guy. Blood and fire! You're juggling blood and fire!
F	GAIL	Who are you to be giving advice to anybody?
M	WAYNE	Blood and fire...What? Mr. Happy. That's who I am. Gimme a kiss.
M	WAYNE (CONT'D)	Come on, give Mr. Happy a kiss!
M	CHRIS	Now, that's who could be President! Wayne buries his face in his hands.
M	WAYNE	Workin' time!
M	WAYNE	So, what do you think about all this?
M	CHRIS	I like all this.
M	WAYNE	I gotta take a piss.
M	MAN #1	I warned him about those little black boxes. WAYNE You wanna get that zipper for me? Sorry boys. Gonna have to shut down for a while. Alex! You come back and work for me anytime. Gail's got all your checks, guys. I shouldn't be away too long.
M	GAIL (O.S.)	Where are you gonna go?
M	CHRIS	I've been thinking a lot about Alaska.
F	GAIL	Alaska? What kind of nut-nut are you? Alex, it's October for Christ's sake. You go to Alaska, you go in the Spring. This time of year you wanna head south. Personally, I like Las Vegas. One-armed bandit. That's what I like.
M	CHRIS	Yeah, maybe I ought to put off going to Alaska, at least so I can get settled up there in decent weather.
F	GAIL	South. You want to go south. You want me to take you out to the highway?
M	CHRIS	Little lady, I walked in, I can walk out. He puts a few bills down on the bar, saddles up his
F	GAIL	You take care of yourself now, Alex. You got a whole family here depending on it.
M	CHRIS	I will. Thanks Gail . And tell Wayne, I'll drop him a line.
M	GREEN SUIT	Can I help you?
M	CHRIS	Yeah. If I wanted to paddle down the river, where's the best place to launch out of? "To launch out of?" What's your experience level?
M	CHRIS	Not much.
M	GREEN SUIT	Any? Do you have a permit?
M	CHRIS	A permit for what? GREEN SUIT You can't paddle down the river without a permit. If you like, you can apply for one here, get yourself some experience, and I'll put you on the wait-list.
M	CHRIS	Wait-list? To paddle down a river?
M	GREEN SUIT	That's right.
M	CHRIS	Well, how long do you have to wait?
M	GREEN SUIT	I've got an opening May 2003.
M	CHRIS	Twelve years?
M	GREEN SUIT	Well, you could always join a commercial raft trip and go with a licensed guide. They usually have a few last minute cancellations. I think it's about two- thousand dollars.
M	CHRIS	Thanks for your help. Fear becomes determination
M	CHRIS	I'm Superman. SuperTramp.
M	MADS	Hello!
M	CHRIS	Hello.
M	MADS	You can join us! We have hotdogs!
M	MADS (CONT'D)	I am Mads.
M	CHRIS	Hi. Alex.
F	SONJA	I am Sonja.
M	SONJA (CONT'D)	Hello Alex.
M	MADS	We are from Copenhagen. And you are from the rapids.
M	CHRIS	I am.
F	SONJA	My Got!
M	MADS	Crazy man. You're a crazy man! Sonja, he is a crazy man. I'll make you a hotdog.
M	MADS (CONT'D)	Just one minute. One minute... I love this. Don't you love this? This is nature. We see it in the American movies. How come you're crazy?
M	CHRIS	Well...
M	MADS	Because that's crazy! You come down the rapids. What do you want on your hotdog? Mustard and relish?
M	CHRIS	You have ketchup?
M	MADS	No, I have mustard and relish.
M	CHRIS	Mustard and relish it is then.
M	MADS	Sonja, you want a hotdog?
F	SONJA	Of course I want a hotdog. Why are you stupid?
M	MADS	She asked me why I'm stupid. And I say, well...like I ask you why you're crazy and you say "well." Where are you going?
M	CHRIS	I haven't decided.
M	MADS	We like it here very much. We went to Los Angeles. And then, we went to Las Vegas.
F	SONJA	Las Vegas is very nice. The universe is very good.
M	MADS	then, we come here. Maybe you go to
M	MADS (CONT'D)	You can take kayak around Lake Mead and then take the river down to Mexico.
M	CHRIS	How far are we from Lake Mead?
M	MADS	Sonja, how far is Hoover Dam?
F	SONJA	Maybe three hundred thirty kilometers...like two hundred miles.
M	CHRIS	Man, I wonder if I could go all the way down into the Gulf of California.
M	MADS	I go with you. We leave Sonja here. You and me in kayak - we go to Mexico.
F	SONJA	You're embarrassing. Idiot. with a burst of re-exhilaration, grabs Chris' hand,
M	MADS	I like the meeting you.
M	CHRIS	Thank you. I'm very happy to meet both of you too. then, something catches Chris' attention upriver. Well, guys I really appreciate the hospitality but I wanna make camp down- river a ways so I better take off before dark.
M	MADS	He went thattaway! The crazy man - he went thattaway!
F	SONJA	Just like in the movies.
M	CARINE (V.O.)	It would be Christmas in a couple of months. And the last news we'd had was about his car being found. I woke up a couple of days ago, and for the first time, I was surprised to realize that it wasn't only my parents who hadn't heard from Chris. I wondered why he hadn't tried to call in case I might answer. He could've hung up if it wasn't me.
F	CARINE	But why he didn't send a letter, maybe through a friend. I got mad. But I told myself it was good. It made me remember that there was something more than rebellion, more than anger that was driving him. Chris had always been driven, had always been an adventurer. When he was four years old...
F	CARINE	...he once wandered six blocks away from home at three o'clock in the morning.
F	CARINE	He was found in a neighbor's kitchen, up on a chair, digging into their candy drawer.
F	CARINE	Whatever drawer he was opening now must have something sweet in it. ...AS THERE IS LITTLE FRUITING AGRICULTURE DOWN HERE AT THINK OF YOU AS A FRIEND...
M	IMMIGRATION OFFICER (V.O.)	Why'd you go to Mexico?
M	CHRIS (V.O.)	I thought I'd run the whole river into the Sea of Cortez. The stupid dams dried it up.
M	IMMIGRATION OFFICER (V.O.)	How long were you on your own down there?
M	CHRIS (V.O.)	36 days.
M	IMMIGRATION OFFICER (V.O.)	How'd you know?
M	CHRIS (V.O.)	Fingers and toes.
M	CHRIS (V.O.) (CONT'D)	After the river dried up, I ported the kayak and got a lift to Golfo. I paddled south about 20 miles.
M	CHRIS (V.O.)	That's when I saw the cave and everything went upside down.
M	CHRIS (V.O.)	A sandstorm hit and I was pretty much stuck. My kayak blew away, so I left it and walked up the beach, hitched back north, and here I am.
M	IMMIGRATION OFFICER	36 days, wow. I guess they're gonna have to watch that spillway a little better.
M	CHRIS	What they ought to do is open up the dams and let the rivers flow.
M	IMMIGRATION OFFICER	I can't disagree with you on that. Okay, Alexander SuperTramp. I think we're gonna let you out of here shortly but you've got two working weeks to get an ID card in the United States. You can't be crossing these borders without identification, are we understood?
M	CHRIS	Yes, sir. I've eaten enough sand to send me back to the city anyway.
M	CHRIS	One...Two...Three - with that he accelerates to a run, throws his pack
M	CHRIS	As Alexander Supertramp returns to civilization...a hobo. I'm a for real hobo.
