M	CHARACTER	DIALOGUE
F	AUDREY	Stanford. I'm delivering a paper.
M	FLETCHER	O h really? Where I live, we use a boy on a bike.
M	MAX	Hey mom, dad's taking me to see wrestling! Oh, Fletcher! Oh, Audrey!
F	AUDREY	Do you have to take him to tho se things? They're so violent.
M	FLETCHER/DAN GEORGE	The boy must learn the way of the war rior . An d wh o be tter to teach him than Rowdy Rod- . Piper and Big John Stud? Audrey can't help but LAUGH.
M	FLETCHER/DAN GEORGE	He must be schooled in the way of the face-claw, the sleeper- hold, and the purple nuxple. For only then-- Shut up!!
M	FLETCHER/DAN GEORGE	The squaw will never understand us. A HORN HONKS. It's the good-natured, affable JERRY. Max
M	JERRY	Max, my man! Jerry gives Max "five", then kisses Audrey on the lips.
M	JERRY	Fletcher, good to see you?
M	FLETCHER	What? No kiss for me?
M	JERRY	What do you say, Max? Give me a hand? Fletcher grits his teeth as Jerry gives Max a piggyback
M	FLETCHER	I didn't know the boyfriend was going.
F	AUDREY	Jerry. His name is Jerry and yes, he's going. Audrey heads inside.
M	FLETCHER	T o Stanford? Overnight? Does this mean you two are...
F	AUDREY	I've been seeing him seven months, what do you think?
M	FLETGHER	I was hoping that after being married to me, you'd have no more strength left.
F	AUDREY	. Well you have to remember when we were married, I wasn't having sex nearly as often as you were.
M	FLETCHER	MEDIC!! I've been hit.
M	FLETCHER	Well, great... I'm so happy for you two. I am just Mister H appy man. Happy, happy, happy.
F	AUDREY	Relax, Fletcher. It looks like Jerry's taking that job offer in Boston. Fletcher turns sincere.
M	FLETCHER	Aud, I am so sorry...
M	JERRY	Ready? Audrey and Jerry say goodbye to Max. They get in his
M	FLETCHER	Yo u gonna be okay? Because if not, we could leave Max with your sister and I could go out with you two, does that appeal to you at all? They drive off.
M	FLETCHER	Wave to the soon-to-be ex- boyfriend, Max. You drive.
M	MAX	Dad, are we really going to go to wrestling?
M	FLETCHER	Absolutely, Maxattacker. We just have to stop by the office for one minute. Max SIGHS. He's heard this before.
M	KONIGSBERG.	As they head inside, Fletcher and Max pass a BEGGAR.
M	BEGGAR	'Scuse me, sir. Do you have any change?
M	FLETCHER	'Fraid not. Sorry. On their way to the elevators Fletcher and Max pass PHILIP,
M	PHILIP	Fletcher!
M	FLETCHER	Philip!
M	PHILIP	And this must be Max!
M	FLETCHER	. Yes. Yes it is. Well, it was good seeing you-- Fletcher starts off with Max, when Philip calls after him.
M	PHILIP	You know, Ethel and I had a blast at our last little get- together.
M	FLETCHER	Oh, me too. I can never get enough of charades. We'll have to do it again sometime. Fletcher heads into an open elevator... only to find the
M	PHILIP	When?
M	FLETCHER	Soon. The door again begins to close... when Philip stops it.
M	PHILIP	How 'bout tonight?
M	FLETCHER	Not that soon. I'm taking Max to see wrestling--
M	PHILIP	We love wrestling. We could--
M	FLETCHER	I don't think so. See, Max is really shy around strangers. Max looks up at Fletcher. He isn't. Tell you what -- give me your card as a reminder. I'll call y o u . Soon. Promise.
M	PHILIP	Great! Philip hands him his card just as the door closes.
F	JANE	Hi, Mr. Reid. What do you think?
M	FLETCHER	Fabulous! I love it. What's this?
F	JANE	I don't know who sent it. But it's for Mr. Allan. It's his anniversary.
M	FLETCHER	Ah... The Partnership Committee meeting still scheduled for Friday?
F	JANE	Yep... Fletcher quickly removes a gift card from his pocket,
M	MAX	What are you doing?
M	FLETCHER	Oh, I'm... fixing the card, Look, they spelled Mr. Allan's name wrong. Have an apple.
M	FRED	I can't do it.
M	M IRANDA	present the strongest case possible.
M	FRED	The strongest case possible, consistent with the truth.
F	MIRANDA	Let the Judge decide what's true. That's what he gets paid for. You get paid to win.
M	FRED	If you insist on my taking it to trial, I'll represent Mrs. Cole aggressively and ethically. But, Miranda -- I won't lie. Miranda looks out her window, calculating.
F	MIRANDA	Then we'll just have to find someone who'will.
M	FLETCHER	Hey, Pete! Great tie! ·. Max looks at PETE, -whose fashion-disaster tie startles him.
M	FLETCHER	Thomas--looks like you're losin' weight. THOMAS glances up from a file. Max notes that he's
M	THOMAS	Gained three pounds.
M	FLETCHER	On you, it works. Fletcher arrives at his office. WE MEET his secretary, the
M	GRETA '	M ax ! What's new?
M	.MAX	Well. . . it's my birthday tomo rrow. We're having a party and everything. Flet cher's EYES WIDEN. He has clearly forgotten.
M	GRE TA	I'm sure your dad'11 give you something wonderful. Fletcher tries to wave her off, awkwardly stopping when Max
M	MAX	Yeah?
M	FLETCHER	Oh, yeah. You're going to love it. Uh, why don't you play in my office for a minute? Fax something, sue someone, have a good time. We'll be leaving in a second.
M	FLETCHER (CONT'D)	Damn! I completely forgot.
F	GRETA	Oh, there's a surprise. Greta produces a wrapped GIFT.
M	FLETCHER	You're a saint. I should get you something.
F	GRETA	You did. She holds up another, smaller package.
M	FLETCHER	Ah. Well, I always do the classy thing. Any calls? She hands him a stack of mail.
F	GRETA	. Let's see.. . · Judge Patterson's clerk. He needs your filing.
M	FLETCHER	Tell him it's in the mail.
F	GRETA	Right. You'll do it next week. Mr. McKinley phoned, questioning that fourteen hours you billed on Christinas Eve.
M	FLETCHER	Write him a long, explanatory letter. Then bill him for the letter.
F	GRETA	. note). .. Done. Your mother called.
M	FLETCHER	I ' m on vacation.
F	GRETA	This is your fifth week. . · .
M	FLETCHER	It's a long vacation.
F	GRETA	"Break mother's heart." Done. And that's it, except Miranda's looking for you.
M	FLETCHER	As if I don't have anything better to do than bow and scrape at her royal perfumed p artner feet. Tell her I'm in court.
F	GRETA	Court's closed.
M	FLETCHER	Tell her I broke my leg and had to be shot. Why don't you tell her yourself? As Miranda approaches, Fletcher switches gears in an
M	FLETCHER	--And then send out a notice of judgement on my win today! I'll get right on it. Fletcher turns -- and pretends to be surprised.
M	FLETCHER	Miranda! I didn't see you. Hey, you look lovely, today. Here, I bought you a gift.
F	MIRANDA	Thanks. I heard about your victory today. You're making quite an impression on the partnership committee. Oh, that's right. You folks are meeting again soon. "Allan, Stewart, Konigsberg, and Ried." There's something about the rhythm of fours. It's like a full measure. Well, anyway, I've got a client waiting in my office--
M	MIRANDA .	Actually, something important h as come up. You're not busy tonight, are you? Before Fletcher answers, we:
M	MAX	We're not going, are we?
M	FLETCHER	Of course we are. A promise i s a promise. We are gonna see wrestling or my name isn't Fletcher T. Reid.
M	FLETCHER	Could you hand me that? Thank you. We are having some fun, eh Maxer? PUSH IN on Max; he isn't.
F	AUDREY	Are you alright?
M	JERRY	Uh, yeah, just, uh... how long are you gonna be on the phone?
F	AUDREY	I just wanted to say good- night to Max, but he must still be out with Fletcher, Will you marry me? She's SHOCKED. Uh...would I . . . ? What did you say? I proposed, I . . . Look, I know this Boston thing is a great opportunity, good job, mo ney .. . everything. But I started to think about being three thousand miles away from you and Max. And I didn't like it. I-- Look, I know it's a lot to ask, to move and everything, but I . . . . I love you marry me? She stares at him, excited, but nervous.
M	FLETCHER	Max Factor... Happy birthday. How old are you today? T h ir t y ? Forty?
M	MAX	Five.
M	FLETCHER	Well, you've held up well. I only wish there was some way to commemorate such an occasion, some small symbol to mark this day, like.... Fletcher produces --
M	FLETCHER	. . . A present! .
M	MAX	What is it?
M	FLETCHER	It's... it's. a surprise. Max knows his father doesn't have a clue but he rips the
M	MAX	Baseball stuff! Baseball stuff.
M	MAX	Will you play catch with me?
M	Absorootentootenlutely.	Max beams.
M	FLETCHER	Tonight. After your party, you have my word on it. Max nods sadly as Fletcher turns back to his work.
M	AUDR EY	Jerry, these are for tomorrow.
M	JERRY	The company wants me to get started right away.
F	AUDREY	I can't just pick up and move to Boston with two days notice.
M	JERRY	Ju st come check it out. You a nd Max, see the town. Let's . pick out a place together. Then, if you want to turn me down and scar me for life, fine.
F	AUDREY	It's just not that simple... What about my job? I've been at UCLA three years.
M	JERRY	It's New England. They're lousy with colleges. You can't swing a bat back there without hitting a college. second.
F	AUDREY	There are other factors involved. T here they are now. ·. They pull up in front of Fletcher's building where Fletcher
F	AUDREY	Did you have fun? How were the wrestling matches?
M	FLETCHER	Big fun. Manly fun. Am I right, Maxie? It was fun..
M	FLETCHER	So how were the wrestling matches ? Did you have fun?
M	JERRY	Max , my man! My happy birthday man! Max and Jerry exchange "fives" and'a hug. Jerry gives Max
M	JERRY	One-two-three-four-five... and one for good luck.
M	FLETCHER	Did you see that? He struck the child!
M	MAX	Look what dad got me!
M	JERRY	Whoa! Great! I have my glove in the car. We'll stop in the park on the way home and play c atch. Then tonight we'll oil
M	it, wrap a rubber band around	it. . . It'll be great. Great birthday present, dad! Fletcher hates him. Jerry and Max go to Jerry's car.
M	FLETCHER ·.	When is it his birthday?
F	AUDREY	Some thing's come up. We need to talk.
M	MAX	Mom, let's go. I want to play.
F	AUDREY	We'll talk tonight.
M	FLETCHER	Tonight?
F	AUDREY	Max's birthday?
M	FLETCHER'	Oh , yeah, right. Seven. I knew that. I did. I blocked it out weeks ago. The se ven tee nt h of May. Max's birthday.
F	AUDREY	It's the eighteenth.
M	FLETCHER	The seventeenth of May is the day I .remind myself that the eighteenth is Max's birthday. See you tonight. They drive away.
M	VIRGINIA	This is good. This is really smart.
M	FLETCHER	Thank you.
M	VIRGINIA	Only i t ' s . . . Like not true. Every word of it is a lie. Fletcher and Miranda exchange glances. I mean... isn't that a problem?
M	FLETCHER	here is that after you've provided years of faithful service and loving support, of raising his children -- They are his?
M	VIRGINIA	H m ? Oh yeah. One for sure.
M	FLETCHER	After all that, your husband wants to deny you a fair share of the marital assets based on one single act of
M	VIRGINIA	Seven.
M	FLETCHER	Hm?
M	VIRGINIA	Seven single acts of indiscretion.
M	FLETCHER	--Seven acts of indiscretion, only one of which he has any evidence of, and all of which he himself is responsible, for.
M	VIRGINIA	He is?
M	FLETCHER	Mrs. Cole, I stayed up all night last night studying your c ase. Not just your case... b ut you. And, by now, I feel I know you. You are the victim here. The wife of a cold, distant businessman. Starved for affection, driven into the arms of another man--
M	VIRGINIA	Seven.
M	FLETCHER	--Seven .other men. You're not trying to deny him what is r ig htf ull y his. All you're insisting on is what is r ig htf ull y yours. And maybe an idgy-smidgy bit more. I think you're bending over backwards.
M	VIRGINIA	Well, I did agree to give him j oint custody of the kids... He's always been a good father.
M	FLETCHER	And you've always been a good wife.
M	VIRGINIA	Yeah. . .
M	FLETCHER	There's such a thing as being t oo nice. That's why you need aggr essive representation. To show the court that there is more than one side to this st ory. All I'm asking is the opportunity to see that justice is done on your behalf. Will you give me that opportunity?
M	VIRGINIA	Yes! I ' m tired of getting kicked around.
M	FLETCHER	Good for you!
M	VIRGINIA	Thank you, Mr. Reid. I ' m so grateful I have an attorney I can trust. S he gives him a HUG and momentarily grabs his ass. With a Miranda turns, smiles at Fletcher, then shuts the door.
F	MIRANDA	You're good. You're really good.
M	FLETCHER	Oh, pshaw. She picks a piece of lint off.his jacket.
F	MIRANDA	N o, I mean it. The Cole case is worth a truckload of money to this firm, not to mention the press it's going to g en er at e . You win this case and I guarantee you'll make partner. Actually, how would you like to make a partner right now?
M	FLETCHER	Excuse me? She grabs his lapels and pulls him in for a deep KISS. Captain Fuzzy is my name, Making children happy is my game, With a shake and a juggle, And a big belt buckle, You'll all be glad I came. ' He flops down on his back causing something in his pants to
F	AUDREY	What do you think?
M	JERRY	Well, if you don't hire your brother, who will? She heads into...
M	JERRY	They called me again from B oston. They really want me there tomorrow.
F	AUDREY	. . . I can't go to Boston.
M	JERRY	How come?
F	AUDREY	Max.
M	JERRY	He'll love it there.
F	AUDREY	It's Fletcher.
M	JERRY	Fletcher?
F	AUDREY	I can't move Max three thousand miles away from his father.
M	JERRY	Audrey, I have never said a bad word about your ex --
F	AUDREY	I know.
M	JERRY	But how much responsibility does Fletcher take for Max, now? He'd never come over if you didn't remind him.
F	AUDREY	I know. But if they're three thousand miles apart they'll never see each other. Fletcher will never come to Boston and how can I send Max cross-country to him?
M	.JERRY	So because your ex-husband is unreliable, we can't-'-
F	AUDREY	I know, it's not logical, it's emotional. I'm sorry. Pause.
M	JERRY	I still want to marry you.
F	AUDREY	Are you sure? Jerry picks up the PHONE, pulls out a piece of paper,
M	JERRY	Mr. Crisitelli, Jerry She!ton... I hope I'm not calling too late... Mr. Crisitelli, I'm afraid I have to turn down your offer..'. So am I . . . Well, I've fallen in love with this beautiful woman in L.A. and she doesn't want to leave and I won't leave without her... Well, thank you very much... Yes, good-bye. He wasn't there, but that's 1 the speech I would've made. She smiles and KISSES him. The PHONE RINGS. Audrey
F	AUDREY	Hello...
M	A UDREY	Fletcher, where are you? We're getting ready to cut the cake.
M	FLETCHER	Urn, actually, something has come up. A problem on a new caaa-- . Miranda bites one of Fletcher's nipples.
M	F LET CHE R	A-h-h-h-!
F	AUDREY	What happened?
M	FLETCHER	Nothing. I just nailed my ·knee into the desk... Listen, I'm really sorry I can't 'make it.
F	AUDREY	Max is going to be so disappointed.
M	FLETCHER	I'll make it up to him, I promise. I'll pick him up from school tomorrow, okay?
F	AUDREY	Do you want me to put him on the phone? Miranda starts "reeling in" the phone cord.
M	FLETCHER	Ah, no. I have to go. Right. ANGRILY, she hangs up. Fletcher stares UNHAPPILY at the
F	AUDREY	All right, birthday boy, make a wish. Max doesn't respond. C'mon, honey. It can be anything-- whatever you want most in the world. When he .doesn't respond, she leans down to him..
M	AUDREY (CONT'D)	Max, your dad is sorry. He had to work.
M	MAX	He said he was coming. He promised.
F	AUDREY	Yes, well, he... promises he'll see you tomorrow. Max doesn't believe it. < He turns his full attention to the candles on the cake. In
M	MAX (V.O.)	I wish, for just one day, Dad couldn't tell a lie. He takes a breath --and blows out all the candles. A A clock on a wall. It's 9:15'. We are-- To the credenza, where Fletcher's pants hang...
F	MIRANDA	S o . . . was it good for you? Without thinking, Fletcher responds in the most astonishing
M	FLETCHER	I've had better. Miranda turns to him in disbelief -- but it's nothing The door SLAMS SHUT again, leaving him without his pants.
M	FLETCHER	"I've had better?"
M	FLETCHER	"I've had better?!"
M	FLETCHER	"I've had better?" I t arrives. He steps in.
M	FLETCHER	New in the building?
M	MODEL	I just moved in Monday.
M	FLETCHER	Ah. Well, you must allow me to give you the grand tour. O h? Do you do that for all the new tenants?
M	FLETCHER	No. Just the ones I want to bang like a drum. Fletcher's face REGISTERS extreme SHOCK and...
M	BEGGAR	Any change, Mister?
M	.FLETCHER	Absolutely. But he continues walking.
M	BEGGAR	Could you spare some?
M	FLETCHER	Unquestionably. Fletcher walks faster, PUZZLED that he has answered
M	BEGGAR	Will you?
M	FLETCHER	No.
M	BEGGAR	How come?
M	FLETCHER	Because I resent your p re sen ce. You fill me with an unpleasant mixture of disgust and guilt. Further, I don't believe you'll use the money for food, but I believe you'll use it for, at worst, drugs, or, at best, whiskey, or . cigarettes. Also, I'm cheap. As Fletcher heads up the stairs...
M	BEGGAR	Jerkoff.
M	VIRGINIA	You look like you're having a rough morning.
M	FLETCHER	I've had better. He WINCES as he recognizes the words. Then, an extremely
F	DANA	Good morning, Fletcher.
M	FLETCHER	Dana. "
M	RICHARD	All right, Virginia, how much will it take to put an end to this?
M	FLETCHER	Fifty per cent of your estate. Richard is SHOCKED.
F	DANA	Fifty per cent? With a pre- nup and proof of adultery? What's your case?
M	FLETCHER	Fletcher opens his mouth to enlighten her -- but he CAN'T
M	DANA .	Interesting, though based on your track record, I expected a little more. Nearing panic, Fletcher whirls to his BRIEFCASE and grabs
M	FLETCHER ..	Wa it! Wait! I've got it in writing! But when Dana tries to take the document, the astonished
F	DANA	Let go!
M	FLETCHER	I'm trying!
M	BAILIFF	All rise for the Honorable Judge William Stevens.
F	DANA	Very funny, Fletcher. You want to play hardball, I'm game. JUDGE STEVENS takes the bench.
M	JUDGE STEVENS	Calling case BA 09395, Richard Cole versus Virginia Cole. How're we doing this morning, counsel?
F	DANA	Fine, thank you.
M	JUDGE STEVENS	And you, Mr. Reid?
M	FLETCHER	Well, I'm a little upset about a bad sexual episode I had last night-- Fletcher screeches to a standstill, suddenly aware of what Well, you're still young. It'll happen more and more. In the meantime, what do you say we get. down to business? First, Mr. Reid, I see that your client was previously represented by Mr. Rand of your office.
M	FLETCHER	Yes, Your Honor.
M	JUDGE STEVENS	I take it you're seeking to substitute in as counsel?
M	FLETCHER	Yes, Your Honor.
M	JUDGE STEVENS	Fine , fine. And for the record, the reason is?
M	FLETCHER	Mr. Rand had severe ethical objections to my client's case. Fletcher is incredulous. Somehow his greatest asset in the
M	JUDGE STEVENS	I take it you don't share the same ethical objections, Mr. Reid?
M	FLETCHER	I have lower standards, Your Honor.
M	JUDGE STEVENS	I see. Well, if Mrs. Cole wants the substitution of counsel, I'll allow it. Is that what you want, Mrs. Cole? Virginia looks to the judge, then to Fletcher, whose Yes?
M	JUDGE STEVENS	Fine.
M	VIRGINIA	What are you doing? I don't know. Your Honor, I ' d like a continuance!
M	JUDGE STEVENS "	This case has already been delayed several times, Mr. Reid.
M	FLETCHER	I realize that, Your Honor, but I ' d really, really, really like a continuance.
M	JUDGE STEVENS	I'll have to hear good cause, counselor. What's the problem?
M	FLETCHER	I can't lie! Commendable, Mr. Reid, but I'm still waiting for the good caus e. Now, do you have it or . not? Not.
M	JUDGE STEVENS	Motion for a continuance denied. Is there any chance of a settlement in this case?
F	DANA	I don't think so, Your Honor. Mr. Reid made it abundantly clear that the last thing in the world he wanted was to -- Dana and Mr. Cole look at Fletcher with surprise.
M	JUDGE STEVENS	There appears to have been a change in strategy. Let's go to my chambers and negotiate. He BANGS the gavel.
F	DANA	Your Honor, under the terms of the prenuptual agreement, if Mrs. Cole commits adultery, she is entitled to nothing. We have in our possession an audiotape made by a licensed private investigator of an explicit act of sexual congress with a man who is not her husband.
M	JUDGE STEVENS	Sounds pretty damning, Mr. Reid.
M	FLETCHER	It certainly does.
F	DANA	However, my client has no desire to see his ex-wife destitute. Against my advice, he's willing to offer her a cash settlement of.two point four million dollars.
M	JUDGE STEVENS	Two four seems like a pretty fair offer, Mr. Reid.
M	FLETCHER	Fantastically fair. Phenominally fair. In fact, I'd say beyond fair, bordering on stupid. Dana fumes. The judge finds Fletcher's boldness
M	JUDGE STEVENS	What are you suggesting, Mr. Rei d? That Ms. Appleton's willingness to proffer such an offer betrays a lack of faith in her position?
M	FLETCHER	No, not at all. She's got my client dead to rights. When night, they dream of having a case as strong as hers.
F	DANA	Can the sarcasm, Reid. All right, I admit it -- I've seen you make even the lamest case fly. But this time I have you. Even Clarence Darrow couldn't explain this away. She brandishes the audiotape.
M	JUDGE SAMIOAN	Wel l, Mr. Reid? without a dynamite explanation, I'd say you're dead in the water. How's you client's story?
M	FLETCHER	The best that money can buy, Y o u r Honor. ·
M	JUDGE STEVENS	Strong corroborating evidence?
M	FLETCHER	We have evidence that you are not going to-believe. Despite herself, Dana is beginning to look worried.
M	JUDGE STEVENS	You're pretty confident how this trial is going to come out, eh, Mr. Reid?
M	FLETCHER	"Confident" is too weak a word, Your Honor. I am certain what will happen if I take this puppy to trial. The verdict will be a stunning, humiliating defeat that will cut a spectacularly promising legal career off at the knees. Fletcher is referring to himself, of course, but Dana
F	DANA	All right! Double the offer! Four point eight! And not a penny more. Bastard! She storms out, leaving an astounded Fletcher behind.
M	JUDGE STEVENS	You are some negotiator, Mr. Reid. If your client has half a brain, she'll jump at the offer.
M	VIRGINIA	No! We are --
M	FLETCHER	No? ! Mrs. Cole, this offer was a miracle. I'm talking about a walking-on-water, Lazarus-rising-from-the-dead,
M	FIND-NO-LINE-AT-THE-FRIGGIN'-	DMV miracle! You've gone from two point four to four point eight million in... four minutes. Think of it this way -- now you're getting paid seven hundred thou per schtupp!
M	VIRGINIA	Mr. Reid, you convinced me yesterday -- I'm the victim here, starved for affection, driven into the arms of another man--
M	FLETCHER	Seven! ·
M	VIRGINIA	-- Seven other men. With the story you came up with, I don't think I can lose. I want to proceed.
M	FLETCHER	Mrs. Cole, you don't ·. understand, I-- But before Fletcher can finish, the judge enters.
M	JUDGE STEVENS	Well , Mr. Reid. Do we have a settlement? Fletcher looks pleadingly at his client, but she is firm.
M	JUDGE STEVENS (CONT'D)	Th ere' s no settlement. Trial to start at one-thirty sharp. He BANGS the gavel. Fletcher emits an involuntary whimper.
F	JANE	What do you think?
M	FLETCHER .	I think you need help. HORRIFI ED, Fletcher hurries on. The heavyset Thomas
M	THOMAS	What's shakin', Fletcher?
M	FLETCHER	Your cellulite, Tubster. The now panicked Fletcher breaks into a run, passing Fred.
M	FRED	Hiy a, Fletcher. How's the Cole case going?
M	FLETCHER	'Straight into the crapper, you wuss, with my career right behind it.
M	P	Fletcher is RUNNING NOW, COVERING HIS EARS and SINGING
F	· GRETA	Hi, boss. What's happening
M	PLEASE DON'T ASK!	-- And races into his office. Do n't panic. You can beat this -- it's all a matter of willpower. He dives for his desk and rifles through it.
M	FL ET CH ER	A test. . . Something small... Aha! He holds up a BLUE PEN.
M	FLETCHER (CONT'D)	Red. Red. All right. Focus, The color of this pen is · r--. R--. R--! The color of this pen is--blue! AAAAHH! Ahhhh! One' tiny lie and I can't say it!! ' I'll write.it! He takes a sheet of PAPER, his pen and writes "This pen
M	INADVERTENTLY:	"This pen is blue." Greta enters to find-- FLETCHER running around the office, shaking the blue pen in
F	GRETA	Boss, what's wrong?
M	FLETCHER	. The pen is blue!! The pen is . b l u e ! ! The GODDAMN PEN IS
M	BLUE !!!	Almost weeping, he collapses into a chair. A moment --
F	GRETA	Red? FLETCHER Oh, that's easy for you to say?!
F	GRETA	Are you all right?
M	FLETCHER	I have to go home.
F	GRETA	Home? Was the case settled?
M	FLETCHER	No. I have to be in court at one-thirty.
F	GRETA	Well, then how can you.go home?
M	FLETCHER	I don't know, I don't know!!!
F	GRETA	Okay. Before I forget -- Rubin and Dun n called. They want to know where the Darvis settlement offer stands.
M	FLETCHER	I only proposed a settlement t o dick with them. I never had any intention of going th ro ug h with it. . Not certain why her boss would .shoot himself in the foot,
F	GRETA	'·...dick with them." Okay. Your accountant, Philip, called to remind you about getting together. .
M	FLETCHER	I'd rather shave my ass and sit in vinegar..
F	GRETA	Got it. And your mother called again. Are you still on vacation? No.
F	GRETA	So then you're here? Yes.
F	GRETA	I ' m having a little trouble following you. what do I say to your mom? Tell her I'm a thoughtless son who'd rather spend ten hours clogging the wheels of justice than five minutes talking to her-- but only if she asks. You.might also add that she deserves better, though I hope to God you don't.
F	GRETA	Thanks for clearing that up. And that's it, except your ex called and asked when you were cowing over to see your son. He reacts, particularly stunned by this truth.
M	AUDREY'	Hey, Fletcher. T was wondering if you were going to still pick up Max after school today.
M	FLETCHER	I don't think I can. I had a case I was certain would settle and it didn't. I have to go to trial this afternoon, God help me.
F	AUDREY	Right.
M	FLETCHER	It's true... I really do want to see Max, today. Fletcher considers what he just said, realizes it is true.
M	FLETCHER (CONT'D)	How about that. I really do. But things keep coming up at the last minute.
M	FLETCHER	Yes, but-this time it's different.
F	AUDREY	I see. And how is that?
M	FLETCHER	This time I'm telling the truth.
F	AUDREY	But last night you weren't?
M	FLETCHER	No.
F	AUDREY	What were you doing?
M	FLETCHER	Having sex.
F	AUDREY	It must have been with someone very "special."
M	FLETCHER	No. It was with someone I don't even like. But I thought it would help my career and at the moment that attending my son's birthday!
M	A U D R EY	M y God!! She SLAMS DOWN the phone. Audrey gets out. She leans over to say good-bye to her
M	MAX	Is dad picking me up?
F	AUDREY	No, I'm sorry, Max. He can't make it. I will. I'll work it out. Max is disappointed.
M	MAX	I guess my wish didn't come · true.
F	AUDREY	What wish?
M	MAX	I wished that, for just one day, Dad couldn't tell a lie. Max heads toward his teacher. Audrey is deeply moved.
M	FLETCHER	Answer, answer, answer... Hello.
M	FLETCHER	Audrey, let me explain. Something has happened to me--
F	AUDREY	Fletcher, something else is about to happen to you. What do you mean?
