M	CHARACTER	DIALOGUE
M	BILLY	I mean.. .not that you don't look pretty every day...But you look especially pretty today. You're cute. Gary walks up. He puts his arm through Tracy's.
M	GARY	Let's go. I'm hungry. Hey, Peltzer...Whydidn't you stand. up to that old bag, today? Billy shrugs. Embarrassed. Gary notices the book. He takes it from Billy's hand.
M	GARY	What's this?
M	BILLY	It's a book. You read 1t. Billy exchanges a smile with Tracy. Gary isn't amused.
M	GARY	I know that, asshole. I meant what's it about?
M	BILLY	King Arthur. . .Sir Lancelot... Knights of the Round . Table... Dragons...
M	GARY	Aren't you a little old for that kinda' junk? Beats T.V. I'll take 'Monday Night Football' over this crap any day. C'mon. Let's go. Tracy gives a wave to Billy. She and Gary walk away. Gary notices Billy. Gary nudges the others.
M	GARY	What a nut. Laughin' to himself. That's the kind of guy who'll shoot a president. I don't see anything wrong with him. I'm sure he's very intelligent.
M	GARY	Yeah, and those are the guys who always crack. The real smart guys. He's gotta be a psycho. 26 years old, still lives with his parents. Doesn't have a girlfriend. He's always alone. Real weirdo. The others agree. Tracy doesn't. She likes Billy.
M	CAR RADIO (V.0.)	.And the snow keeps coming, folks. Looks like we're gonna have a White Christmas. Another three inches is expected tonight... Billy looks out of his side window and sees
M	PETE FOUNTANE	walking home from school. Pete is 16 years old. A chunky, Suddenly, Pete.slips on the ice. Bam. Right on his ass. Billy stops the car. He gets out and hurries to Pete.
M	BILLY	Pete...You okay? Pete nods. Billy helps him up. Pete brushes himself off.
M	BILLY	You want a ride home?
M	PETE	Thanks. That'd be nice. Billy helps Pete pick up his schoolbooks.
M	BILLY	Lancelot raises Excalibur and... Wham! He knocks the Black Knight down ! Then with-another swing... Wham! He finishes him off!
M	PETE	Wow... Billy digs into his pocket and gives Pete the copy of
M	BILLY	Here. You can borrow it. Pete takes the book.
M	PETE	Hey, Billy...You know so much about Vikings and stuff...You should write one of these stories yourself.
M	PETE	Really? 'Savage Hearts Of The Round Table'. A Trilogy Of Honor., Adventure nd Romance by William :C. P.eltzer
M	PETE	Sounds gre t. When can I read it? I've only got about 70 pages done... But as soon as it's published, you'll get one of the first copies. Speci- ally autographed by the author. Pete smiles. Billy makes a turn. He pulls into the parking
M	DOUGAL'S ANTIQUES	A huge, three story home, with an antique shop set up on Billy and Pete get out of the car and enter the store.
M	DORRY DOUGAL	the 64 year old storekeeper, stands behind the counter.
M	DORRY	
M	BILLY	Hi, Dorry. Is it ready yet? Dorry smiles. He reaches to a shelf behind the counter. Billy watches with.wide eyes. Pete is curious.
M	DORRY	It's an authentic replica of an Eleventh Century sword. Billy's eyes examine every inch of the sword. It's
M	DORRY	I got most of the rust off...But there were a couple spots that wouldn't budge. Billy runs his finger along the blade.
M	DORRY	Careful. It's sharp. A big smile covers Billy's face.- He's in love with the
M	BILLY	What do I owe you?
M	DORRY	Two hundred. You can pay me twenty a week. Billy pulls a twenty from his wallet and pays Dorry.
M	BILLY	Thanks, Dorry.
M	DORRY	My pleasure, son. Billy and Pete exit the store. All are decorated for Christmas. Some are simple and
M	' HE PELTZER HOME	blends in with the others. But it's a little nicer, Billy's Pinto pulls into the drive. He gets out, sword
M	BARNEY	a friendly Irish Setter, greets Billy. He pets the dog
M	LYNN PELTZER	Billy's Mother. 53 years old. Slightly heavy. Well
F	LYNN	Billy? Is the'.t you honey?
M	BILLY	sighs.He hates to be called "honey".
M	LYNN (O.S.)	Dinner will be ready in ten minutes. Okay. He hurries upstairs w Iith
M	1 I i	Furnished with a sing Ile bed, two chairs, ajdesk and dresser. The walls are covered with Medieval drawings, a poster of Billy enters. He rests the sword on his bed. He unwraps He turns to the mirror and poses with the sword. He holds He takes a few swings with the sword. He stops and smiles to himself. A real warrior.
M	DINING ROOM	Billy sits at the table, eating dinner with Lynn.
F	LYNN	How was work?
M	BILLY	Okay.
F	LYNN	Have you asked that Tracy girl out yet?
F	LYNN	I was just curious.
M	BILLY	Yeah,.well it's none of your business. Nervous,Lynn popsvalfum with her wine. I guess it's none of my business that your clothes are washed and ironed, or that you have a hot meal on the table...
M	BILLY	No. It isn't. I'm old enough to take care of that stuff myself. I'm old enough to get a place of my own.
F	LYNN	Don't start that again. Your Father's coming home tonight.
M	BILLY	Good. I think we should talk about it.
F	LYNN	It'll put him in a bad mood.
M	BILLY	No, it'll put you in a bad mood. Lynn and Billy exchange a glare. They look down at their A few silent, uncomfortable moments pass. Lynn looks back to Billy. She smiles. Time for the
F	LYNN	Billy, honey...
M	BILLY	Stop calling me 'honey'. She smiles and tries again.
F	LYNN	Dad and I just don't want you to have to struggle like we did. We want to help, until you can support yourself as a writer.
M	BILLY	Bit it's gonna take me another- year to finish my novel. . .and what if it doesn't get published?
F	LYNN	It'll get published.
M	BILLY	But what if it doesn't? Are you gonna take care of me until I'm old and grey, working on my 25th unpublished novel?...
F	LYNN	If it takes that long, yes. Don't you understand?.. .I've got to 'leave now! I rve got to try and make it on my own now! Before Lynn.can reply, A VOICE INTERRUPTS.
M	RAND (O . S . )	Is anybody home? Lynn stands and whispers to Billy.
F	LYNN	Please, let's forget about this. Just for tonight. Okay? Billy pauses. Finally gives in and nods. Suitcases rest on the floor.' Beside them, is, Mogwai's Billy enters. Rand sees him. Billy .. , Billy walks to his Father. They embrace.
M	BILLY	Hi, Dad. They hold each other for a second. Lynn closes the front
M	RAND	Not now. I've got a surprise for both of you. Come on. He leads them into the living room. Lynn and. Billy exchange Lynn and'Bill are startled. They stare at the creature in Barney hates it. He growls at Mogwai. Rand lights a cigarette. He turns to Mogwai and claps Lynn and Billy are amazed...
M	BILLY	What is it? A.monkey? A rat?.
M	RAND	Your new pet. Mj Oh, yeah?... Mogwai starts to sing, humming in that unearthly falsetto.
M	BILLY	What's that?
M	RAND	He's singing.
M	BILLY	Sounds kind of creepy. Barney still growls.
M	RAND	Barney! Be a good dog and go up- stairs! Barney reluctantly hops off Billy's lap and exits.
F	LYNN	I think he's just darling. Mogwai. Rand holds the creature out to Billy.
M	RAND	Hold him.
M	BILLY	Maybe later.
M	RAND	C'mon. He won't bite. Billy forces himself to take the creature. Mogwai nestles
M	RAND	He likes you. Billy looks nauseous. Lynn stands.
F	LYNN	You two look so cute together. I have to take a picture. Lynn walks to a nearby drawer, opens it and removes-a Mogwai is on Billy's shoulder, licking his cheek.. Billy I want you to take good care of him. Lynn focuses the camera on Billy and Mogwai.
F	LYNN	Okay smile. Billy forces a smile. Mogwai still licks his cheek. Mogwai lets out a high scream. Frightened of the bright
M	BILLY	Little bastard. Mogwai scurries back to Rand. He pets the creature, Settle down, Billy-There's no reason to get upset. The little fellow's scared. He hates bright light.. Billy shrugs. He wipes his fingers along the scratch on There's blood on hisï¿½4ingertips. Billy looks at Mogwai. The creature looks at Billy. It giggles. Mogwai watches Billy. from the darkness of the book shelves.
M	BILLY	Shut up. Mogwai stops singing. Billy goes back to his writing.
M	BILLY	Get off of me. Mogwai just looks at him.
M	BILLY	Get.off`my desk. Billy shines the bright.desk light into the creature's
M	BILLY	Stay down there. Billy goes back to his work. Mogwai is-bored. The creature leaps up to the bed.. It Billy turns. Mogwai takes a step back. Guilty. Frightened.
M	BILLY	You stupid little... Billy raises the sword over.Mogwai. He's ready to kill Mogwai loo] .s up at Billy. The creature is shivering. It I'm sorry.. .just try to be more careful. Billy holds Mogwai to his chest. He's petting it, com-
M	CAR. RADIO (V.0.)	It looks like the snow has stopped for awhile. But don't put away those ear muffs, more flurries are scheduled for tonight...
M	BILLY	Starting work early today?
M	TRACY	Oh, hi. Well, I thought the roads would be icy.
M	BILLY	We've got a half hour before work. Wanna go have a cup of coffee? She.pauses and smiles.
M	BILLY	.and if I sell the novel, I'll â¢be able to quit the bank.
M	TRACY	I'd love to quit. I'd run straight to the airport and buy a one way ticket to Paris.
M	BILLY	Why Paris? T
M	TRACY	I've only seen it in movies and T.V... . But it seems like it's got everything that this town doesn't...Museums...great restaur ants... Beautiful artworks and architecture... Listen to me, talking like I've been there 10 times. I shouldn't get so carried away. It's only a dream.
M	BILLY	Hey...Don't give up on your dreams. They just might come true. Tracy shrugs and takes a sip of coffee.
M	BILLY	Can I ask you a personal question? What is it with you and Gary? Is he your boyfriend?
M	TRACY	He thinks he is.
M	BILLY	Do you think he is?
M	TRACY	No. I think of him more as a friend. But he thinks of me as a lot more.
M	BILLY	So there's a possibility...I mean... I.just might have a chance with you?
M	TRACY	Don't give up on your dreams. They just might come true. They both laugh. Standing across the street, looking into the coffee shop look fills Gary's eyes. Mggwai's case sits on the ed. The creature is inside.
M	PETE (O.S.)	Hello? Is anybody home? n here, Pete. Billy holds the tray of brownies to him.
M	BILLY	Want some?
M	PETE _	I'm s'posed to be on a diet... He grabs a brownie. He notices Mogwai's case.
M	PETE	What's in there? Pete walks over and opens the case. Mogwai hops out, onto
M	PETE	What is it?
M	BILLY	A present from my Dad. Pete picks up the creature and pets it. Pete likes Mogwai.
M	PETE	It's neat. Billy shrugs. Mogwai sees the brownies. The creature hops
M	PETE	Hey, Billy.. .You think I might be able to borrow it? Just for a night?
M	BILLY	I dunno, Pete...
M	PETE	C'mon...My Mom will never know. I'll hide it under my bed. Pete reaches down to pick up Mogwai. His hand clumsily A few drops of water splash Mogwai. The creature arches its back and lets out a high pitched Billy is surprised. Pete takes a step back. Scared. Billy can't believe his eyes. Mogwai writhes in pain. The spots on its body expand more, Billy and Pete stare. Fascinated. The spots burst.
M	FOUR NEW CREATURES	popout. Clones of Mogwai. The spots on Mogwai's body bond together and disappear, as There are now five identical creatures on the desktop. Billy grabs the water bottle. He has to be certain that The process begins again. The creature's body,contorts. Billy tries to make sense out of it all. EIGHT CREATURES stand on.the desk top, examining their Billy picks up his glass of milk. He splashes some milk Nothing happens.
M	BILLY	They must only multiply with plain tap water. Wow..â¢.thisâ¢is better than "Twilight Zone ( )
M	PETE	Now can I have one?
M	BILLY	Huh? Well, yeah. I guess so. Pete grabs one of the creatures, taking it from the group. Maybe I won't take one. The creatures have moved to the brownies. They rip the clothes, licking his face. Rand loves the adorable Billy has a worried look on his face. Barney, the dog, sits in a corner of the rood. He glare
M	I RAND	What are you so worried abot?
M	BILLY	Dad...We don't know anything about these things.
M	RAND	We know they're cute.. We know.." they're intelligent. And now we know they multiply by water.
M	BILLY	Yeah, but isn't that pretty weird? I mean, if I throw water onï¿½Barney over there, we're not gonna;getjten copies. A creature licks Rand's ear. He chuckles.
M	RAND	All I know, is that I've got a million dollars sitting in my lap.
M	BILLY	Huh?
M	RAND	I'm going to market these things.
M	BILLY	Oh, Christ. C'mo'i,Dad...that's ...
M	RAND	Just imagine the excitement when word gets out. Everyone will want a Mogwai of their very own.
M	BILLY	Don't you think we should have them checked out first? Just to make sure...
M	RAND	No. If we want to make a big profit, we have to move:fast I have some investors coming over to the house on Thursday. Who,knows?...Mogwai could replace dog as man's best friend. wls from his corner. Rand continues to play with the creatures. Billy watches.
M	BILLY	Oh, hi Gary. Look, I'm kind of in a hurry. Gary grabs Billy by the collar and throws him against
M	GARY	a< ; Listen, Peltzer...she's my girl- friend. Keep your hands off. Under- stand? Billy nods.Gary lets him go.He turns and walks away.
M	ROY HANSON'	the Biology teacher, stands at the sink. He's washing out Pete knocks on the door. Billy enters with him. Roy turns.
M	ROY	Hey, Pete-what's up?
M	PETE	Mr. Hanson...this is my friend Billy. He wants to talk to you about somethin'.
M	ROY	Well, sure... .I'm Roy Hanson. What can I do
M	F	or you?
M	BILLY	Well, you're the closest thing this town's got to a scientist... and I need some information about an animal.
M	ROY	What kind of animal?
M	BILLY	That's what I'm trying to figure out. The curtains are drawn. The lights are dim. The eight Billy enters with Roy and Pete. Roy stares at the
M	ROY	I've never seen anything like this. Billy grabs the water bottle.
M	BILLY	Watch this. Billy squeezes a drop of water on one creature. Mogwa' Roy watches with wide eyes. Suddenly, another creature bursts from Mogwai's body.
M	.ROY	Holy shit. He remains-speechless for a few moments. He looks at Billy.
M	ROY	May.I stay for a while?...Run a few tests?...
M	BILLY	My parents won't be home until 7:00. You've got three hours. Roy takes off his coat and opens his black leather case. "How The Grinch Stole Christmas" plays.
M	BILLY AND PETE	sit on the sofa, watching the T.V. Roy enters. He sits I
M	ROY	I discovered some interesting things... The creatures are drawn to water. if they sense water nearby... they'll go to it. Als , unless)th y're hunting for foo or water.. they hate to be separated. I t ied to move one from the others. They cried out. Clawing. Screeching.
M	PETE	Yeah...that's what happened when I tried to take one.
M	ROY	If one is separated. The others will follow.
M	BILLY	Anything else?
M	ROY	They qan't multiply by water if their environment temperature is below '25 degrees- It's amazing. They have no bio- logical link with any other species of animal...in the whole world. Billy gives an uncertain nod.-
M	Silent. Dark. Billy sleeps.	Distant sounds are heard. Animal-like noises. Gurgling. Billy wakes. He sits up in bed. The sounds continue. The creatures are gone. Billy notices his room door.
M	REV. 4/30/82 35.	He gets out of bed. He looks at his sword, hanging above
M	HALLWAY	Billy walks. Sword in hand. The noises get louder. Crisper. Clearer. Nervous, Billy descends the dark stairs. He arrives at The sounds are coming from the living room.
M	LIVING ROOM	Billy enters. He looks to the floor. Beneath the'Christmas The creatures surround Barney. They have killed the dog. Billy tries to move. He's frozen. The creatures are eating the dog. They look up at Billy. Their bright green eyes are fiery. Blood covers their mouths. They smile. They giggle. Billy screams. The bag moves. Squirms. Shakes. The creatures are Rand carries the bag up a ladder that leads into the Lynn and Billy stand a few feet away, in the hallway.
M	RAND	This should keep them out for the rest of the niht... Tomorrow we'll take them out in the sun...
M	RAND	.and.finish them off. Lynn nods. Rand looks at Billy.
M	RAND	I'm sorry, son. I never expected to...
M	BILLY	Forget it. Billy stares coldly at his Father. Embarrassed, Rand looks
M	RAND	We should all get back to sleep. Rand puts his arm around Lynn. They walk to their bed- Billy looks up at the attic door. They s ine the lights through the attic, looking for the Billy spots something. He nudges his Father.
M	RAND	What in the hell?... Billy picks up a broomstick andl pokes one of the things.
M	BILLY	Damn things are stuck to the floor. Rand picks up a baseball bat. He raises it over his head The bat snaps in two. The pod is unblemished. Rand rubs his stinging hands. Billy and Rand just look r?1ND Like a butterfly?
M	ROY	Exactly. Those things in the attic-are cocoons. Inside,. the creatures are going through some sort of change...a metamorphosis.
M	BILLY	Why did they attack my dog?
M	ROY	Simple. They're animals. They were hungry. Aside from water, food is their main concern.
M	RAND	How long until they hatch?
M	ROY	A week...a month...I really can't say. I'm not waiting around to find out.
M	ROY	Billy, don't be hasty...You've stumbled onto a new life form. What comes out of those cocoons could be a major scientific discovery...
M	BILLY	Screw'science. I want them des- troyed.
M	RAND	Billy ...Maybe Mr. Hanson's got a point...
M	BILLY	Dad, they killed Barney. Or have you already forgotten? Rand just looks'at his son. Lynn pops a valium in the
M	CLOSE-UP	Red hot light. The flame of a torch.
M	CAMERA PANS UP TO	RAND. He's holding the gas torch, aiming it at the cocoon.
M	RAND	Not even warm. They're indestructible.
M	BILLY	Now what do we do?
M	RAND	I get back from Seattle on Wednesday. I'll call some con- struction people. They'll come in next week and cut these things out of the floor.
M	BILLY	I don't think we should wait. Let's do it ourselves.
M	RAND	No. It's late. I've got an early plane to catch. The attic door is locked. There are no windows up here. Nothing can get in or out. Rand pats Billy on the back.
M	RAND	Son, you've got to stop worrying.
M	CLOSE UP - BILLY	A doubtful, uncertain expression on his face. Snow comes down. Fast and hard. RADIO (V O.) Cas swerve on the; road. for this evening. Sto and Little children build snbwmen. So if yoi don't have t go out, please stay indoors. Tricksiplow the roIgds. Anjelderly man snow-blow his driveway. a sign hangs on the-door:
M	INSIDE	A wall clock reads 5:25. Billy counts out money to a Finished with the customer, Billy looks to the line of
M	BILLY	Next.
F	MRS. DEAGLE	walks to Billy's window.
M	BILLY	Hello, Mrs. Deagle. How are you this afternoon? Horrible. My arthritis acts up when it snows. see they still haven't fired you. Billy shrugs, trying to remain-ca-lm. Lynn removes freshly bakedSanta Claus sugar cookies from Do not try and tell me what to do, young man!
M	BILLY	M'am...I'm only suggesting that you see a bank officer to...
F	MRS. DEAGLE	I want to speak to Mr.. Fresco! Mr.Fresco! ...Mr. Fresco!. Roland Fresco, the Vice President, gets.up from his desk. Everyonein the bank is watching. Billy bites his bottom lip, holding in his anger. Suddenly, a crack appears on one. Then another. And They're hatching.
M	ROLAND	Apologize to the woman, Billy. But, sir...I didn't do anything wrong. Really.
M	ROLAND	Apologize. Now. Billy turns to the woman. Everyone in the bank is.watching. Especially Tracy.
M	BILLY	Mrs. Deagle, I...
M	BILLY	Mrs. Deagle, I... I think you're an-ugly old fart and I; hope yo u fall down on the ice a td breath your fucking neck! Mrs. Deagle is sho ked. fi e other customers hide their Gary smiles. Tracy is proud. Peltzer, you:are fired! Do you understand me?!? You're fired! Billy smiles.
M	A THREE FINGERED BLACK CLAW	suddenly breaks out of one cocoon. It clutches at the
M	ANOTHER CLAW	breaks through the shell of another cocoon.
F	LYNN	slowly moves to the kitch n doorway. Sh listens.
M	THE ATTIC DOOR	The wood surrounding the lock begins to splinter. It finally The door pops open. The lock falls to the floor. A loud
F	LYNN	jumps at the noise. Scared, she runs to the kitchen phone.
M	TRACY '	Billy...I thought you were great. He smiles. Gary watches the two of them.
M	ANOTHER TELLER	Billy...You have a phone call. Billy hurries to the phone. He answers.
M	BILLY	Yeah?...
F	LYNN	stands in the kitchen, tightly holding the phone receiver.
M	LY'N	Billy-those things in the attic... They're alive...I hear noises upstairs... gets scared. His face goes white.(
M	BILLY	Mom...stay downstairs. I'll be right home. He drops the phone and runs out of the bank.
F	LYNN	standing in the kitchen. Frightened. She downs two Lynn exits the kitchen and slowly walks upstairs.
M	BILLY	Nervous. Sweating. Behind the wheel of his car. He tries Outside, the sun is going down.
F	LYNN	She's arrived at the top of the stairs. It's dark up here. Lynn--gets -a chill. She slowly walks to the door.
M	BILLY	still driving. He tries to pass a slow truck. He hits
M	THE CAR	swerves and spins off the road. It lands in a ditch. The
M	BILLY	tries to start it. Nothing happens. It's stalled.
M	BILLY	No...Not now... He tries again. No good. It's dead. Frustrated, Billy
F	LYNN	standing below the open attic door. She tightly clutches Nothing but darkness. Lynn pops another valium. She climbs theladder, into
M	TRACKING SHOT	Billy. He runs home through the snow. It's dusk. People have begun to turn on their Christmas Billy runs harder. Faster. His house comes into view. REV. 4/30/82 r 47. She sighs. Relieved.
M	SUDDENLY	Something leaps out and grabs Lynn by the throat. Other dark figures come at Lynn. More creatures. They Lynn watches in horror as the creatures surround her head. There are a few seconds of silence. Then we hear the sounds. Chewing. Swallowing. Giggling.
M	BILLY	sprints down his driveway. He arrives at the porch of his home. He opens the front door.
M	INSIDE	Dark. Silent. Billy calls out before entering.
M	BILLY	Mom?.. Scattered giggling echoes from inside. Billy'slowly enters. He's scared. He looks to the top of the stairs.
M	BILLY	Mom?... More giggling. Shaking'. Nervous. Billy climbs the stairs. Billy spots the open attic door. He walks beneath it. He looks up into the dark attic.
M	BILLY.	Mom?...
M	AN OBJECT	is thrown out of the attic. It lands at Billy's feet.
M	LYNN'S VALIUM BOTTLE	Stained with her blood. Billy picks it up. A giggle from the attic. Billy takes a few stepsback. He dashes into
M	INSIDE	Billy grabs the sword off his wall. He walks back. into the. hallway. Billy stands several feet from the open attic doo He takes a deep breath and flips out the hall light. Billy waits. A few seconds pass.
M	A CREATURE	leaps from the attic, into the hallway. Billy jumps back. Mogwai snarls at him. Mogwai has changed. It stands two feet tall. The brown fur is gone, replaced by rock hard, rippled armor. The tail is long and pointed. Reptilian. It thrashes Sharp white horns have replaced the ears. The giggle remains, undercut with a hungry animalistic growl
M	THE CREATURE	leaps at Billy. Billy raises his sword and swings. He hits the. creature Mogwai fal is to the gro4nd. Thick green blood pours from Billy stabs the creatur Mogwai dies with a long hiss. Sword extended, he rushes to the ladder and climbs into the
M	INSIDE	Billy sees Lynn's body. She lies on the floor. Dead. Lynn is covered with bites and scratches. Billy looks away. Angry. Saddened. He notices the cocoons. All hatched. Sounds echo from downstairs. Thumps. Giggles.
M	UPSTAIRS HALLWAY	Billy walks slowly. Clutching his sword. Ready for an He descends the stairs.
M	A CREATURE	leaps from the overhead chandelier. It lands on Billy's The creature tries to bite Billy's neck. Billy slams his blade 'nto Mogwai. He whacks the creature. Finally, Mogwai falls to the floor. Billy brings down his blade. Hard. It slices Mogwai's head off. The creature's body quivers. Billy moves to the living room.
M	LIVING ROOM	Dimly lit. The fireplace burns. The Christmas tree lights Billy enters.
M	AN OBJECT	flies at Billy from across the room. He ducks. A CREATURE sits on the middle shelf. Giggling. It throws He bats the plate away with his sword. Mogwai continues to throw plates at him. The creature screams, writhing in pain. It falls from the Billy slowly moves across the room. His eyes dart back He walks by the fireplace. Three large RED VELVET STOCKINGS hang from the mantle.
M	A-CREATURE	pops out of each stocking. Growling. Snarling. The three creatures hop to the floor and move towards
M	BILLY:	He clutches his sword. Tight. Two creatures leap at him. He spears one in mid-air. He quickly spins around, knocking the other Mogwai to the Billy cries out in pair. Mogwai stays on. Biting hard. Billy kicks his leg near the fireplace. Scared of the firelight, Mogwai lets go. Billy removes his steaming sword. The charred creature collapses into the flames. Dead. He walks to the kitchen. TWO LARGER GREEN EYESâshine from inside the tree. The eyes
M	TWO CREATURES	are inside. They don't notice Billy. One has crawled into the large blender. It laps up the The other sits on the table. It nibbles on the Santa cookies. The remaining creature growls at Billy. Mogwai leaps out of the way, onto the kitchen cabinet. Mogwai stands in front of the open microwave oven. Billy still pokes at Mogwai, forcing the creature into Billy quickly closes theoven door. Mogwai is trapped inside. Billy flips the oven switch to "bake". The microwave Inside, Mogwai screams and pounds against the glass door.
M	LIVING ROOM	Billy enters. He looks at the dead creatures. He sighs. Billy rests his sword against the wall. He picks up the
M	BILLY	Yes, could you connect me with the Sheriff's Office?...
M	A SWIFT SHADOW	moves across the floor, behind Billy.
M	BILLY	Hello? ...Is this Sheriff Lucia?...
M	A CLAW	tears the phone cord from the wall. Hello?...Hello?...
M	THE CREATURE	walks toward Billy, ready to attack from behind.
M	BILLY	Hello?... It hisses. Billy turns. Face to face with Mogwai. Mogwai takes a step closer. Billy reaches for the sword. The creature leaps and lands on Billy's chest, knocking .Billy wrestles with the creature. He tries to grab the Billy stands. He raises his sword to finish off the creature. Mogwai smashes through'the window, escaping into the night.
M	OUTSIDE	The blizzard is starting up. Billy arrives at the broken window. He looks to the ground They stretch across the backyards of suburbia, disappearing Following the footprints, Billy runs after the creature. backyard. She is building A snowman.
M	PEGGY'S MOTHER	opens the back door of their home. She calls to her daughter.
M	MOTHER	Peggy! Come inside! It's too dark! You'll ruin your eyes building the snowman!
M	PEGGY	Just five more minutes.. And 'Skippy The Snowman' will be finished. Please, Mommy? Alright, young lady. But if you're not inside this house in five,' minutes...
M	PEGGY	Thanks, Mommy. She goes back inside. Peggy inserts pebbles for "Skippy's" eyes.
M	BILLY	running through the snow. Following Mogwai's footprints.
M	PEGGY	inserting the final pebble for "Skippy's" smile.
