M	CHARACTER	DIALOGUE
M	MARY (V.O.)	Sometimes crosswords are even better than life. Here's how. They don't discriminate. Crosswords don't care if you're young or old; black or white; male, female or intersex. Crosswords only care if you're an idiot. And, really, that's okay, because if you have the IQ of a yam, finishing a crossword should be the least of your worries. Mary glances up at the TV news once more, then walks away. PRODUCERS, SOUNDyT all in a mad rush to go get An unshaven and surprisingly calm STEVE balances camera Steve heads to an open van where a disheveled, mid
M	ANGUS	Where the hell is he?
M	STEVE	Probably doing his nails. -- paper 40ish reporter HARTMAN HUGHES rushes to the van on his face.
M	HARTMAN	What do you mean "the big one"? Terrorists, natural disaster, what?
M	ANGUS	Pandemic. Hartman's eyes light up.
M	ANGUS	Half of the Midwest and spreading. Nobody's safe. Steve tries on a gas mask.
M	HARTMAN	Please let it be the bird flu.
M	STEVE	Bird flu is for pussies. This thing's unstoppable.
M	HARTMAN	How's it spreading? Angus looks at Steve.
M	STEVE	Squirrels. Hartman can barely contain his excitement.
M	HARTMAN	Oh my God, they're everywhere!
M	STEVE	Exactly.
M	HARTMAN	Al Qaeda connection?
M	ANGUS	Always a possibility.
M	STEVE	Who wishes he was in Iraq now?
M	HARTMAN	Not me!. Hartman grabs a gas mask and rushes to the van's side mirror.
M	HARTMAN	I need blush. No, wait. I'll go pasty. It'll look like I could be the first media victim. "Hartman Hughes, no such thing as too close to the story". Hartman looks back at Steve and Angus. They're just standing
M	HARTMAN	Assholes! I knew it was too good to be true. He throws his gas mask down, storms off.
M	ANGUS	Hartman, come on. Hartman gets in the elevator, hollers out to them.
M	HARTMAN	I had a perfectly good bologna sandwich going on upstairs. Wasted! Angus and Steve watch the elevator door close, shrug it off.
M	STEVE	Next E-coli story breaks, he'll be fine. Face still in the newspaper, Mary trips up the steps and
F	MARY	Crap. Mary steps out of her boots and marches into the living room
F	MARY	"Brilliant" is what they said. Never in the history of St. Margaret's Career Day have the children's brains been so inordinately stimulated as they were today by my presentation.
F	MRS. HOROWITZ	Good for you, sweetie. Mary pulls the newspapers out of her bag, sorts through them,
F	MARY	"Inspired", the teacher told me.
F	MR. HOROWITZ	You get the Post? She hands him the paper.
F	MARY	"Engrossing" one child exclaimed.
F	MR. HOROWITZ	A ten year old said that?
F	MARY	I'm sure that's what he meant. And "ebullient"-
F	MR. HOROWITZ	What happened to your knee? Mary looks down at the blood dripping down from her knee onto
F	MARY	Dad, some of the greatest orators of all time had their heads chopped off for their labors. I'm lucky to escape with a simple flesh wound. Mary hands over the last newspaper, heads out to the hallway.
F	MRS. HOROWITZ	Change those socks before your date.
F	MARY	I told you I'm not going.
F	MRS. HOROWITZ	Mrs. Alchessi says you'll like this one.
F	MARY	Mrs. Alchessi has gliomatosis cerebri.
F	MRS. HOROWITZ	What?
F	MARY	A brain tumor characterized by, among other things, dementia. She's nuts. Mary walks up the stairs.
F	MRS. HOROWITZ	Mary, it's just a date. This is what normal girls your age do. Mary stops on the stairs.
F	MARY	I'm normal. Silence from her parents. Mary marches back into the living
F	MARY	In fact, I'm normalis extremes. That's the kind of normal that doesn't get more normal.
M	MRS. HANCOCK	Of course you are, sweetie. Mary looks at her obviously lying mother and uncomfortable
F	MARY	I'll go. Mary bolts up the stairs to her room. Mr. and Mrs. Horowitz look at each other, surprised, happy.
F	MR. HOROWITZ	You ever want to see grandchildren, you better burn the damn boots. She swats him with her book, tries not to laugh. On the dresser, a bunch of photos of Mary Tyler Moore in the - MTM in a wears the exact same outfit. Oddly, surprisingly current and actually hot. She leans over the gerbil cage next to her desk, taps to wake
F	MARY	Carol, tonight I have a date. A blind one. Not the guy, I mean the situation. We are, as yet, unknown to one another... It's nerve wracking, I know. Try not to have a spontaneous epileptiform seizure. The doorbell rings. Mary freezes, listens for the muffled She sits on the corner of her bed and breathes rapidly into a There's a knock on her bedroom door. Mary folds up the bag,
F	MRS. HOROWITZ	Guess who's here.
F	MARY	I'd rather not. Mrs. Horowitz opens the door wider, takes a look at Mary,
F	MRS. HOROWITZ	Look at you.
F	MARY	i already did. Repeatedly.
F	MRS. HOROWITZ	You're beautiful.
F	MARY	Please don't mean on the inside.
F	MRS. HOROWITZ	Beautiful and smart. And fun. And interesting. Mary takes a deep breath, lets it out fast.
F	MARY	Let's hope all that does it for him. As Mary reaches the bottom step --
M	STEVE	Mary, hi. I'm Steve. She puts up a finger - "just a second". She turns around and runs back upstairs. Steve looks at Mrs.
F	MRS. HOROWITZ	And how's your mother?
M	STEVE	Great. Thanks. She just stares at him and smiles.
F	MARY	Gods. You may have noticed that I'm wearing clean socks. Translation: I'm really trying and thus should be amply rewarded. Thanks for your support. She gets up, has a second thought, gets back onto her knees.
F	MARY	And by support I don't mean, you know - She hikes up her bra.
F	MARY	I mean your assistance, your furtherance, your advocacy of my efforts to get out there and... do what I'm supposed to do. She concentrates hard, opens her eyes. Now she's ready.
F	MRS. HOROWITZ	There we go. Mary makes it to the bottom of the stairs, steps into her red
M	STEVE	Ready? Mary nods a bunch of times.
M	STEVE	Mrs. Horowitz. Goodnight. Sir.
M	MR. HOROWITZ (O.S.)	You kids have fun.
F	MRS. HOROWITZ	Be careful now. Don't forget your seatbelts. Mrs. Horowitz sees them out the door then heads into the
F	MR. HOROWITZ	She'll be fine. They look at each other - a bit of hope, a bit of dread.
M	STEVE	Sorry about this blind date thing. My mother -
F	MARY	I never went to kindergarten! He looks at her, totally confused.
F	MARY	They skipped me to the forth grade.
M	STEVE	Okay. She gets in the car, fastens her seatbelt. Steve hesitates
F	MARY	I missed finger painting. He has no clue what to say.
M	STEVE	Sorry?
F	MARY	Me too. She lunges for his lips but the seatbelt snaps her back
M	STEVE	Whoa! Undeterred by the whiplash, Mary undoes her seatbelt and
M	STEVE	Mary... uh, what about your mother? She straddles him and keeps kissing.
F	MARY	You're not her type. And she's married.
M	STEVE	No, we're right in front of your house and... She undoes her sweater.
M	STEVE	And I have no problem with that whatsoever. She kisses his neck. He looks up with a "thank you, God".
F	MARY	Steve?
M	STEVE	Mary.
F	MARY	Is it Steven with a V or Stephen with a P-H? She works over his face over like it's an ice cream cone.
F	MARY	I thought so. There are almost a million Stevens with a V in the country, you know. It's much more popular than the P-H way, almost twice as popular in fact. I think it's the Brits who prefer the P-H. They love their P-H's over there. Not as much as they love their fish and chips but still, they love them. It was the media thing, you know, that's why our moms wanted us to get together. You work in the media, so do I. We really have to hand it to our moms, Steve, we do, and not just for raising us, or for thriving during a time when women painstakingly struggled for equality, but I mean we should hand it to them for being visionaries and predicting our all encompassing compatibility. We're professionally compatible, yes, but it's occurring to me at this particular moment that we're also sexually compatible, and I don't know if you noticed like I noticed but we're also both wearing blue. What are the chances of that? Actually, if I really think about it, the chances are probably pretty good. Blue is one of the most popular three colors, however, yours is- She leans forward and checks the fabric tag on the neck of
F	MARY	Nylon. And mine... She grabs her own tag and reads it, just about elbowing Steve
F	MARY	Polyester! See? Both synthetic fibres! And the chances of that are much smaller than the chances of us just wearing blue. Steve looks at Mary - suddenly fully aware of her craziness.
F	MARY	Do you like crosswords?
M	STEVE	Sure. She just about jumps out of her pants with excitement.
F	MARY	Me too! And semantics, the study of the meaning of words? You love words, right?
M	STEVE	What's not to love.
F	MARY	I know! She can hardly believe her good fortune. Her mind reels just
F	MARY	Steve with a V, you know what we are? We're didymous. Two of a kind. Two rare earth elements brought together by Norns, that's Scandinavian for The Destinies. You want to make out for ten to fifteen minutes more then go get a six pack of Twinkies and Mountain Dew and stay up all night and talk? Steve is frozen. No escape - then it hits him. He jumps a
M	STEVE	Sorry. I have to get this.
F	MARY	I didn't hear it ring.
M	STEVE	Vibrate.
F	MARY	I didn't feel it
M	STEVE	You didn't? This is Steve... What? Really? Now? If I don't have a choice... He hangs up, looks at Mary like he feels bad.
M	STEVE	Work. I have to go to... Boston. This happens all the time. You know how it is. Wherever news happens... Mary gets off of him, slides back into her seat, buttons her
F	MARY	It's okay. When you get back we can have plenty of quality time.
M	STEVE	Sure. I'll call you. He leans over, opens her door.
F	MARY	remember.
M	STEVE	No kidding. You certainly are - He searches for any word that will do. Mary jumps in.
F	MARY	Normal.
M	STEVE	You read my mind. Never happier, she jumps out of the car. As he drives away, she pulls the paper bag out of her pocket,
F	MRS. HOROWITZ	Sweetie, what's wrong? What happened? My God, you've barely been gone ten minutes. Mary stops on the stairs, turns back.
F	MARY	Mom, sometimes that's all you need to know he's the one! Mary smiles big, takes the rest of the stairs up two at a
F	MR. HOROWITZ	That girl makes up her mind the moon is green, it's green. Leave her be. It'll pass. Eventually. Mrs. Horowitz moves away from the stairs, no less worried.
F	MARY	Eleven letter word for serendipity. She screams into her pillow.
F	MARY	The perfect answer: S-E-R-E-N-D-I-P- I-T-Y. Serendipity. Why would you ever need a better word than that? She sits up, grabs her notebook, starts to draw out a new In the Editor's office, JIM SOLOMAN looks over the newspaper
M	SOLOMAN	Let's split the gardening feature into two weeks. Keep them in suspense. He steps back, looks at the whole layout.
M	SOLOMAN	Looks good. How are we doing here? He checks his watch.
M	SOLOMAN	Five minutes to spare. Look at that. The Assistant points to a blank corner of page 26. Soloman's
M	SOLOMAN	Horowitz.
M	MARY (V.0.)	When I was a fledgling (that means novice) crossword constructor, I would find comfort in the words of the learned crossword sages. Above all, my hero is Manny Nosowsky, frequent New York Times contributor and all around cruciverbial master.
M	MARY (V.O.)	Manny says that a crossword puzzle's greatness can be determined by asking three simple questions. She marches in the direction of the Editor's office.
M	MARY (V.0.)	Is it solvable? She almost collides with a mail cart but keeps walking.
M	MARY (V.0.)	Is it entertaining? She arrives at the Editor's office, plants her feet in the Does it s arkle? She looks down at the crossword puzzle in her hands, smiles, Soloman grabs the crossword and hands it right to the The other Old Lady holds up her blank crossword, shrugs.
M	TAXI DRIVER	This is bullshit. A long haired GUY gets up from his seat, puts his coat on.
M	GUY	Don't even bother, man. I don't know what the deal is, but it looks like all the answers are --
M	SOLOMAN	Steve? Mary sits and smiles.
M	SOLOMAN	Every single answer is "Steve"? Who the hell is Steve anyway? No wait, I don't care, but I do care that you pissed off our readers. Mary's smile falls a bit.
M	SOLOMAN	I thought you knew better than to pull something like this. It's unprofessional, it's -- to him. He's too frustrated, the words aren't coming
F	MARY	Romantic?
M	SOLOMAN	No!
F	MARY	Creativo? That's Italian for "creative".
M	SOLOMAN	No.
F	MARY	How about -
M	SOLOMAN	Mary. We're letting you go.
F	MARY	Oh.
M	up her Kroger	She looks like she's going to cry. She picks bag, fidgets.
F	MARY	Maybe I could make it up to you by doing a fishing themed crossword. I know how you love the piscatology. Soloman shakes his head -- it's done. Mary hesitates then finally gets up.
F	MARY	Okay. I'll just give you some time then. We'll talk next week. He ignores that. She walks out, seemingly content, a bit of A PAYROLL CLERK sees the elevator doors close behind Mary.
M	PAYROLL CLERK	She forgot her severance.
M	ASSISTANT	Don't you mean "Steverance"? They both laugh.
M	THE	waiting for her. She sits down beside him. He holds up
F	MR. HOROWITZ	Interesting way to go.
F	MARY	Indeed.
F	MR. HOROWITZ	They like it? She points to the other newspaper in his lap.
F	MARY	Finished with the Times? She goes to take the paper. He stops her.
F	MR. HOROWITZ	Neshama, the puzzle. How'd it go? She looks around. Nowhere to run.
F	MARY	How do you think? She looks at him -- worry all over his face. She hesitates
F	MARY	Because if you're thinking that they loved it, that they thought it was imaginative and bold and evocative... you would be right. He's not sure how to take that.
F	MR. HOROWITZ	And Steve?
F	MARY	He works a lot, you know. Travels all the time. 'Tis possible he has not yet espied it. She picks up the crossword, admires it.
F	MARY	But when he does, I'm sure he'll say, "that Mary Horowitz... is a catch. Where oh where has she been all my empty life? From here onward my life will be divided into 'before I met Mary' and 'after I met Mary' with the second part being far superior. I am lonely no more. The missing letter in my puzzle has at last been found."
F	MR. HOROWITZ	I don't want you getting your hopes up too much.
F	MARY	I'm not.
M	ANGUS	We're going to hit rush. We'll have to take the second flight. Exec. Producer DAN CORBITT walks in, heads straight for his
M	CORBITT	You're set. KDFW's on site now. Angus and Steve start to get up.
M	CORBITT	Hang on. They sit. Corbitt grabs the remote control, turns the TV on.
M	CORBITT	Anybody want to tell me about this? He fast forwards through footage of Hartman reporting from a The camera gets closer and closer - each time it pulls away
M	ANGUS	Take a look at those... plants. Corbitt pauses it on the worst shot, looks at Steve.
M	CORBITT	We can't use this. Hartman fakes disgust.
M	HARTMAN	Of course not. Nice camera work, Stevie. Steve glares at Hartman. Corbitt points at the frozen shot
M	CORBITT	You want to go back to the Weather Channel, try that again. Corbitt checks his watch, points them out the door.
M	CORBITT	Get out of here. Don't embarrass me in Dallas. Hartman, Angus and Steve walk out. Steve nods to Hartman - In the hallway, Steve's cell phone rings. He answers it.
M	STEVE	What?... Mom, let me call you back. He listens, signals to Angus he needs a minute, then stops at
M	STEVE	What page? He finds Mary's crossword. He looks at it closely, totally
M	STEVE	Jesus.
F	MARY	Four letter word for am I going to wait my whole life for Steve to call? She suddenly stops writing.
F	MARY	Nope. She flails out of the tub like a salmon heading upstream,
F	MARY	Ow ow ouch. She gets off the banister, slops the rest of the way down the
F	MARY	The news is Steve's life! It's not just what he does, it's who he is, imbedded deep down in his polymer of nucleotides. I should be out there by his side. That's what girlfriends do, isn't it? Let him concentrate on his work. I'll concentrate on the relationship. It won't be easy, I know, but neither is quantum physics or... the Heisenberg Uncertainty Principle or... paper mache, but I've managed to do fine with those, haven't I? She looks at her parents. They sit at a table playing bridge
F	MRS. HOROWITZ	Mary, you remember the Hancocks.
F	MARY	Top of the evening. Mr. Hancock checks out Mary's bare legs as she stands in a
M	MRS. HANCOCK	Loved this week's puzzle, dear. Whoever Steve is, he must be a very lucky young man. Mr. Horowitz gives Mrs. Hancock a look - "don't encourage
F	MARY	Exactly! And all I have to do is go to him, be near him, and do my best to radiate... me. Mr. Horowitz doesn't like the sound of this.
F	MR. HOROWITZ	And where exactly will this radiation take place? Mary rushes to the TV, turns it on, flips it to CNN. A shot of the Medieval Times castle in Dallas, TX. The
F	MARY	Wherever news happens, Dad. Wherever news happens.
F	MR. HOROWITZ	This is nuts. Mary takes the bags from him.
F	MARY	Abe, Catherine, I'm off. I don't know where I'm going - The Greyhound Bus DRIVER hollers from behind her.
M	DRIVER	Dallas.
F	MARY	Geographically yes, I know. Figuratively, philosophically, spiritually, much less so. My entire life is before me. The world is my ostrea edulis... That means the edible kind of oyster.
F	MRS. HOROWITZ	That's beautiful, sweetie. You sure you won't take mine instead? She tries to switch her leather bag for Mary's Kroger bag.
F	MARY	Mom, two handles, two handles, they both hold stuff, what's the difference? Mrs. Horowitz goes to explain, gives up.
F	MR. HOROWITZ	That Steve shows any disrespect, you're on the next bus back here.
F	MARY	Disrespect. Do you mean unmannerly, tactless, vulgar? Because he's a straight man, Dad, and some things can't be helped. But if you mean inconsiderate to me, contemptuous toward me, insulting, irreverent, uncivil -
M	DRIVER	Let's go already! She steps up one more step, yells out to her parents and the
F	MARY	I don't know when I'll be back but I do know this- The door shuts in her face.
F	MARY	I'm not coming back alone.
M	HARTMAN	Paula, what started out as a routine rehearsal here at the Dallas Medieval Times turned deadly when an employee allegedly turned on his fellow performers. Twenty- four hours later, at least thirty employees are still being held hostage by the assailant, their lives hanging in the balance. He listens to his earpiece, nods.
M	HARTMAN	The castle you see behind me is one of eight medieval Times dinner theatre restaurants. Guests who cross the drawbridge enjoy a medieval style feast while watching the main attraction: knights engaging in a battle of strength and skill. The restaurant promises "fun, feasting and fighting" but it appears that this time, fun was in short supply. A few feet away, Angus frantically takes notes as he talks to
M	HARTMAN	Paula, devastating news just in. We have one confirmed death - an Andalusian - a purebred Spanish horse. One of many that perform in the show, and the first innocent victim of a rogue knight's rage... He takes a moment to fake compose himself, barely getting the
M	HARTMAN	At times like this, I like to think there's a heaven just for horses. A rolling meadow, lush grasses, unlimited supply of... those things horses like to lick - or is that cows? Nevertheless, a beautiful, peaceful place. He turns and looks toward to the Medieval Times.
M	HARTMAN	May you long roam in that heaven, noble horse - Angus hands him another note. Hartman scans it, instantly
M	HARTMAN	But not quite yet. We're the first to report, the horse is not dead, Paula. Not dead. The horse is alive and well after having merely fainted, as it was trained to do for the show. One happy, blessed miracle... while a deranged madman continues to hold the lives of his coworkers in his depraved hands. And they're out. A pissed off Hartman pulls out his
M	HARTMAN	Dammit, Angus. Get it a bit closer to right before you hand it to me. Josh moves in, removes Hartman's mic.
M	STEVE	But then we wouldn't have heard about horse heaven. Josh and Angus laugh.
M	HARTMAN	It's that kind of genius that won me the Southeast Idaho Christian Family Coalition's Journalist of the Year award, you ingrates.
F	MARY	Omaha... Einstein... cholera... grenade... Bach... oui... potbelly... Oreo. The man drops the crossword, glares at her.
F	MARY	Sorry. She looks away, starts biting her nails, then spots a sign on
F	MARY	Bessemer, Alabama! Named after Sir Henry Bessemer, a Brit. Guess what he did? Perfected the way steel is made, of course. I won't bore you with the whole story, just the best parts, like how it involves molten pig iron which does not, as one might think, have anything to do with pigs. It's actually a raw iron made from iron ore, plus limestone, plus coke - and by coke I mean the carbonaceous residue, not the cola, or the booger sugar. Mary looks around for a response -- nothing.
F	MARY	You know what else is in Bessemer? The city, I mean? Hitler's typewriter. It's crazy, I know. That guy was such an asshole. The Driver's eyes glaze over. Please let this and.
M	DRIVER	We'll just take five minutes here. He steps off the bus. Mary turns to the man next to her.
F	MARY	Can you watch my stuff? He glares at her -- you have got to be kidding. Mary grabs On the TV: "MEDIEVAL TIMES HOSTAGE CRISIS".
M	HARTMAN	Perhaps the greatest obstacle the hostage negotiators face is the suspect's refusal to communicate using modern day technology. In keeping with his role as a medieval knight, he's insisting on an eleventh century messenger to deliver all communication. The screen splits with a female news ANCHOR.
M	ANCHOR	What are we talking about here, Hartman? Carrier pigeons?
F	MARY	Homing pigeons. A few of the Diners overhear.
M	HARTMAN	Actually, homing pigeons. The Diners look at Mary.
F	MARY	Carrier pigeons, despite their name, are more or less useless when it comes to actually carrying anything. Homing pigeons are better for messenger work... The Diners lose interest. Mary catches the eye of a WANDERER
F	MARY	You know who used them all the time? Genghis Khan. Loved the pigeons, scared to death of pooches though. The Wanderer just stares at her.
F	MARY	You know, dogs, canines, de honden? Still nothing. She looks back at the TV.
M	ANCHOR	Have the negotiators located any homing pigeons? Where do you even get them in this day and age?
M	HARTMAN	You can buy them on the internet for twenty-five bucks a pop. Mary looks at the Diners, smiles, points to the TV.
F	MARY	My boyfriend is probably holding that camera right now. The Diners ignore her and just eat their pie. Mary realizes
F	MARY	Crap! Crap, crap, crap! She looks down the road -- no sign of the bus anywhere. She
F	MARY	Dallas goes through here?
M	TRUCK DRIVER	Can't say I do.
F	MARY	I missed mine. She breathes double time into the paper bag. He takes pity
M	TRUCK DRIVER	I'm headed that way. He points to his truck. Mary looks at the truck, looks at With no sign of an answer forthcoming, the Truck Driver keeps
F	MARY	You ever killed animals? He looks at her, surprised but amused.
M	TRUCK DRIVER	Road kill?
F	MARY	Set a garbage can full of kittens on fire or anything like that? Now he's disturbed.
M	TRUCK DRIVER	No.
F	MARY	Humans?
M	TRUCK DRIVER	Would I tell you if I did?
F	MARY	Touche, sir. Touche. Mary thinks some more.
M	TRUCK DRIVER	Wait for the next bus if that suits you. He climbs into the truck. Mary runs to catch up with him.
F	MARY	Do you have a .light? Matches, Zippo, blow torch, et al?
M	TRUCK DRIVER	Afraid not.
F	MARY	May I see your license? Why not. He pulls his license out of the visor, flashes it.
F	MARY	Norman James Durwood. She reaches up and shakes his hand.
F	MARY	Mary Magdalene Horowitz.
M	TRUCK DRIVER/NORM	Good to meet you... I think. Still holding the license, she digs in her Kroger bag, pulls
F	MARY	Norm, if you're going to rape and murder me, you'll have to cut me up into a million chunks and scatter me all over four states, otherwise this appendage - She holds her arm up, shows him.
F	MARY	Will lead homicide detectives right to you. She smiles at him warmly, puts the marker back in her bag.
F	MARY	And you already told me you don't have a light to burn the flesh off. Norm can't believe this. Before he can say a word, Mary
F	MARY	Moon Pies! Want to go halfsies? At a loss, Norm motions for Mary to help herself. As she
M	ANGUS	Rebecca wants you to come for dinner when we're back home. Her cousin from Florida -
M	STEVE	Forget it.
M	ANGUS	What?
M	STEVE	It's a set up.
M	ANGUS	She's hot.
M	STEVE	I don't care. Never again. My mom set me up with this chick -
M	ANGUS	You let you mother set you up? What the hell is wrong with you? There's a commotion in the distance. Every photographer on Hartman touches up his make-up, roots through his bag. He Which one of you bastards hid my bronzing shimmer? The police surrounding the castle take aim.
F	MARY	And my other rule about crossword puzzles is this. No pencils. Doing a crossword with a pencil is like screaming with your lips duct taped together. It's weak. If you're going to do a crossword, you should do it fearlessly, with abandon, and with a pen. I prefer a medium tip, felt, blue -
M	NORM	Quiet time might be good right about now.
F	MARY	Oh. She thinks about it, whispers.
F	MARY	Do you mean quiet as in softly hushed like this? Or do you mean quiet, as in silent? He nods. Mary squeezes her lips together, holds them. It
F	MARY	Norm?
M	NORM	What?
F	MARY	Thanks for not raping me.
M	NORM	My pleasure.
F	MARY	Eight letter word for "screwed". Mary crosses to the Medieval Times parking lot, steps over
F	MARY	F-A-S-T-E-N-E-D. Fastened. She looks around. There's nobody for miles.
M	MARY (V.O.)	That's what's great about crosswords, and life. Every once in a while, you get a surprise. She heads back to the interstate, starts walking.
F	MARY	All roads lead to Oklahoma, Papa.
F	MR. HOROWITZ	Last time I checked, freeway 20 still heads right back here.
F	MARY	My road, dad. My road. You don't commit to a relationship and then give up because you'd rather be at home curled up in front of the fireplace with a thesaurus. This is what people are supposed to do - go out on a limb for love. My limb just happens to be in Oklahoma. It's only 850 miles away from home. No big deal. Just think of this like the time I went to Girl Scout camp, except for the part where I got kicked out. This time, no unsupervised butane experiment is going to ruin the adventure, I swear.
F	MR. HOROWITZ	Oklahoma. Images of the Oklahoma hospital vigil are everywhere. A long line of news crews, views of the hospital's admitting
M	KOCO REPORTER	Eleven months ago, the child we've come to know as Baby Peggy was born with an extremely rare birth defect, a third leg. Shortly after the birth, her parents Misty and Bill Dunlevy separated. Now with joint custody, one parent wants the baby to keep the third leg, the other wants it gone... A few feet away, a female FOX NEWS REPORTER is on camera.
M	FOX NEWS REPORTER	After months of legal wrangling, a judge has ordered in favor of the mother. Amputation surgery is scheduled for Wednesday but the father, Bill Dunlevy, isn't about to give up. As his lawyers work to secure an injunction, the devoted father rallies public support for the extra limb. At the end of the long line of news crews, Steve has the "God wouldn't have given my child the third leg if he didn't want her to keep it." But for now, the fate of that precious child's third leg is the hands of a judge... This is Hartman Hughes reporting, live from Oklahoma City. Steve signals they've cut, lowers his camera. Hartman calls
M	HARTMAN	What if next time I say Baby Peggy is like the wishbone of her parents' dispute? Hartman acts out a wishbone pull. Steve's disgusted.
M	STEVE	Yeah, go ahead and suggest that. Corbitt will love it. Steve turns and looks toward the edge of the fenced off
