M	CHARACTER	DIALOGUE
M	WOMAN	I know. I know. She moves to him and they are kissing fierce. Bishop grabs the woman who LAUGHS in ecstacy. He reverses
M	WOMAN'S VOICE	Stay for breakfast? He turns. She's standing in the doorway, tying a robe around
M	BISHOP	Do I ever?
M	WOMAN	No. But there's a first time for everything. Bishop goes to the DVD player, slots out the DVD they watched
M	BISHOP	Thank you. This was a good one. See you next time.
M	WOMAN	Bishop... You all right? He turns, studies her. This is new ground. He nods and ... a BLACK BENTLEY sits parked in front of the house. A MAN
M	MAN	Yes, I just got here. No, not yet. He turns, REACTS as Bishop is there, CLOSE, barely sweating. Hold on, I got him. The man holds his cell phone out for Bishop. A beat, Bishop
M	MCKENNA (O.S.)	Arthur? Jesus Christ, Arthur, is that you?
M	BISHOP	...How are you, Harry?
M	MCKENNA (O.S.)	Oh you know, I'm God Damn perfect. I'm redecorating my fucking office and I wanted your advice on the god forsaken curtains is how I am. This is... this is something, Arthur. I need to see you, for old time's sake.
M	SECURITY	Sorry, gotta do this... Patient, Bishop puts his arms out as the man searches him. A tapping gets Bishop's attention. The corner office is Harry comes out from behind his desk, points Bishop to a big
M	BISHOP	I like the new digs. McKenna LAUGHS, like a grunt. Fiddles with his hearing aid,
M	MCKENNA	Has it really been that long? Jesus. You know how they say youth is lost on the young? They're right. If I had my nineteen year old body back, I wouldn't be here, I'll tell you that. I'd be out there, making it my personal life mission to bang every stewardess who ever dared put on one of those whatchamacallit skirts.
M	BISHOP	Times have changed, Harry. They don't wear skirts anymore. McKenna eyeballs Bishop, shakes his head. He goes to the
M	MCKENNA	You know what all that is? That's their money, getting moved, exchanged. Made clean and neat and proper for Uncle Sam. And I have always been extremely careful. McKenna goes to his desk, tosses legal papers on the table
M	MCKENNA (CONT'D)	You know what that is? That's a God damn subpoena from the Justice Department. We get a new face in the white house, all of a sudden they want to look at my records. They got accountants want to go through MY BOOKS. Are you kidding me? I got the left hand coming after me for what I did for the right hand. Bishop looks over the papers, nods.
M	MCKENNA (CONT'D)	So I call them up. I say "hey, you guys gotta get your own house in order..."
M	BISHOP	And...
M	MCKENNA	And? And that's the point! Nothing. I tell them they have a problem here and instead of dealing with it I get silence, zippo, fuck- all. What are they, twelve?
M	BISHOP	...I don't see how I can --
M	MCKENNA	That's bullshit, Arthur. Your father -- they still talk about the guy like he walked on water. You, they'll listen to. You --
M	BISHOP	I'm not a part of that. McKenna stares out the window at the street below, nervous.
M	MCKENNA	You remember that fishing trip we all took, back in the day. You were, what? About eight, right? You fell out of the boat... couldn't swim a stroke. City kid. You're in the water, splashing around.
M	MCKENNA (CONT'D)	You got these big eyes like saucers, like you're sure you're gonna drown. Splashing... swallowing water... just STARING at your father and he's not making a move. Remember? Just looking down at you like... Suddenly it's gotten less funny.
M	MCKENNA (CONT'D)	I finally had to grab you by the hair, pull you back into the boat. You're shivering like hell and he -- your dad -- gives one of those laughs. Those big laughs everyone loved him for. Anyway, the whole time you're in the water, you didn't cry out. Not once. You were a tough sonofabitch, even then.
M	BISHOP	That was a long time ago, Harry. McKenna turns from the window, takes in all his monitors,
M	MCKENNA	Well, I'm in the water this time, Arthur. You think it's easy for me to ask? It cuts like hell. But that's what I'm doing. Bishop eyes the barely open doorway into a small room off the A long beat. Bishop... nods. The tension seems to DRAIN
M	MCKENNA (CONT'D)	...Thank you. Thank you. THROUGH THE GLASS WALL OF THE OFFICE. Bishop's eyes track as Even as Steve nods to one of his father's security and pushes
M	MCKENNA (CONT'D)	And here's the prodigal son, arrived to bilk me for ransom. Steve, this is Arthur Bishop. Steve shakes Bishop's hand. Strong. Observant.
M	STEVE	Hey. Nice to meet you. You work for my father?
M	MCKENNA	No, quite the opposite. Arthur's doing me a little favor.
M	STEVE	So you're a criminal?
M	MCKENNA	That's enough.
M	STEVE	Relax, relax. I'm kidding. A last beat between Steve and Bishop, then Steve lets it go, I need you to make a donation to Louise's charity. She's mounting some kind of fundraiser and she wants to make sure we do our part.
M	MCKENNA	What's it for?
M	STEVE	I have no idea. And don't pretend you care, either. Write the check, go to the party, smile when the
M	ORPHANS-SLASH-HOMELESS-WIDOWS THANK	you and call you a great and generous man. You ever think of having kids, Arthur?
M	BISHOP	Nope. Wearily, McKenna brings out his checkbook.
M	MCKENNA	Wise man. How much?
M	STEVE	Thirty thousand. You know, I can't tell what you're thinking, Mr. Bishop. Usually, I'm very good with that, with people. Sort of like a bullshit detector I developed. But you're very... hard to read.
M	BISHOP	Sorry.
M	STEVE	Don't be. So what are you thinking?
M	BISHOP	I was thinking that a son, should be more grateful to his father. I agree. I agree. I often wonder why I'm not. McKenna tears the check out, hands it to Steve.
M	MCKENNA	There. Now go away.
M	STEVE	Thank you, dad. Are we going to see you at the house any time soon?
M	MCKENNA	Yeah, this is just a few more days. We got this... situation. Steve hears the dark in his father's tone, tracks it.
M	STEVE	Anything I can do?
M	MCKENNA	You? Yeah, you can earn some money. Get married. No, it's going to be okay now. Arthur's helping me out. Steve glances between the two men. Ego slightly bruised.
M	STEVE	Well it's good to meet you Mr. Bishop. My father seems to trust you, which is... unusual. Bishop and McKenna watch as he hits the atrium, hands Louise
M	MCKENNA	We will take from our children for a lifetime what we would not suffer from another man for an instant. Explain that to me. Okay. Okay, call me when you hear something.
M	BISHOP	You take care of yourself, Harry.
M	MCKENNA	Well, that's your job now, isn't it?
M	ART DEALER	Arthur. Glad you're here. Right this way. As they move across the space Bishop catches sight of a This way. Bishop follows the Dealer into another area where they
M	ART DEALER (CONT'D)	Zak is almost finished. It will make a wonderful addition to your collection. Bishop looks at the canvas. Nods. Glances back to where the
M	ART DEALER (CONT'D)	Do you want to meet him?
M	BISHOP	...No.
M	WOMAN'S VOICE	Good evening, Mr. Bishop. How can I help you?
M	BISHOP	Yes. I'd like to speak to Dean. There's a brief pause on the phone, then.
M	WOMAN'S VOICE	...Mr. Dean is not available right now. Can I take a message?
M	BISHOP	No. Just tell him I called. Bishop hangs up, stares at the phone.
M	BISHOP (CONT'D)	Hello, Don. They make you drive all the way out here this evening?
M	DON	That's the job. The man gestures to the open barn door, the classic cars.
M	DON (CONT'D)	You find tires for that old FleetMaster? No, not yet. Maybe when I do, we'll take it out for a spin. Say hello to the wife for me.
M	DON	Will do. Good night, Arthur. The man heads back towards his truck. Bishop tears away the Almost instantly, his phone rings and he answers. Silence. We should all be so lucky. Click. The phone goes dead. Almost at the same time, the
M	DEAN (O.S.)	Bishop. I heard you called. Hey, you get the stuff I sent you?
M	BISHOP	That's what I called about. I know him. I think there might be a
M	DEAN (O.S.)	Hold on a second. A long pause. Just air on the line. Bishop stares at his
M	DEAN (O.S.) (CONT'D)	No, it's been decided. This one's a go. You take care of yourself, Bishop. The line goes dead. Bishop stares at the phone for a second,
M	MCKENNA'S VOICE	Hello?
M	BISHOP'S VOICE	They want to talk. I'm picking you up in an hour.
M	BISHOP'S VOICE	Send your people home. I don't want anyone I don't know near you today. I'm serious.
M	MCKENNA'S VOICE	...Thank you, Arthur.
M	BISHOP	I'm sorry. My bad. The guy at the counter shrugs, turns for a mop. Bishop Bishop picks up the torch, SPARKS IT.
M	SECURITY #2	Hey, you okay?
M	SECURITY #1	Actually, call central. I'm not -- And with that, he's suddenly up and MOVING towards the Except for Harry, alone, silhouetted at one of his large
M	MCKENNA	You ever wonder what the last day of your life will feel like, Arthur?
M	BISHOP	You keep standing next to that window, maybe you'll be able to tell me. McKenna looks over, smiles weary. He looks exhausted. He
M	MCKENNA	This turns out alright, I'm going to send you a dozen Thai hookers and a case of Cuban Esplandidos. You can return the hookers if you want, but the cigars... I don't smoke.
M	MCKENNA	You will, my friend. For these, you will.
M	BISHOP	Why the change of security?
M	MCKENNA	...What? Beat. Bishop SLAPS the STOP button. Elevator jerks to a
M	MCKENNA (CONT'D)	Arthur...? McKenna looks at the effort, sighs. Lets Bishop help him
M	BISHOP	Come on...
M	BISHOP	What the hell...? McKenna moves in, pushes Bishop aside.
M	MCKENNA	This isn't good, Arthur...
M	BISHOP	Listen to me. Stay here. I'm going to check it out.
M	MCKENNA	Bishop, those men are armed...
M	BISHOP	Harry, relax. I know what I'm doing. And Bishop slips out the door, shutting it behind him.
M	BISHOP'S VOICE	Harry! It's a trap! RUN!!! The door flies opens and Bishop LURCHES IN, gun raised. Bishop comes rushing up the stairs. His shirt stained with
M	BISHOP	Come on! If we can get to the roof I can hold them off! Come on! McKenna GULPS AIR, staggers on... FEET come into his view. He looks up, sees Bishop standing
M	MCKENNA	...You. Bishop nods. McKenna CACKLES which turns into a scream as You bastard. You... Sonofabitch. You didn't have the balls... The balls to AARRRGHHHH! He CONVULSES. Tears stream down his face. His body HEAVING, ON BISHOP. We know it's in there. But it doesn't show.
M	MCKENNA (CONT'D)	Oh God. Oh, Jesus Christ help me.
M	ARRGHHHH!!! ARRRRGHHHHHH!!!!	Please... Please... Please... McKenna stops struggling, stares up at Bishop. Tears
M	MCKENNA (CONT'D)	Please, Arthur, put me out of my misery. Your father... Bishop checks his watch again, doesn't meet McKenna's eyes.
M	MCKENNA (CONT'D)	Please. I'm scared. I'm really god damn scared... Suddenly Bishop MOVES. Lightening fast, wrapping up Bishop releases, stands, stares down. For the first time, Bishop stands at the back. His eyes scan over the
M	PRIEST	His good works comfort all of us, even in his going. We commit his remains to your earth, oh Father, and we pray you vouchsafe him eternal life and that you bring comfort to those who have been left behind. His only son, Steve, who is himself devoted to -- The Priest falters as Steve rises, moves away from the event.
M	PRIEST (CONT'D)	...Glory be to the Father, and to the Son, and to the Holy Ghost... Bishop watches the dirt hit the coffin. Then looks over as
M	BISHOP	My condolences. Yeah, Harry was a popular guy. Good to see so many of his friends here. Touching. Bishop considers, tracks the attendees who pass by a suited
M	STEVE (CONT'D)	Best grief money can buy. Give me a ride home? Bishop nods to the head limo where Louise is waving
M	BISHOP	Looks like you have one.
M	STEVE	Yeah, all of that. Empty limos. Fake guests. All so that the papers print what an important and respected man Harry was. Steve takes in the one or two guests, already counting their
M	STEVE (CONT'D)	Well, I hope it's what Harry would have wanted. But it's not for me. Beat. Bishop nods.
M	STEVE	You know, what I don't get is you. Harry didn't have any friends.
M	BISHOP	Your dad worked with my father a long time ago.
M	STEVE	So?
M	BISHOP	So, just paying my respects.
M	STEVE	So your old man was into all that? Yeah, he was into all that.
M	STEVE	Well, that is refreshingly honest, Mr. Bishop. What about you? Bishop doesn't answer, steers the car up a manicured drive. Steve takes the whole thing in, nods, somehow pleased.
M	STEVE	Why is it so comforting, when people surpass even our lowest expectations? Come on in, meet the crowd.
M	BISHOP	No, thanks. I've got to --
M	STEVE	Please. A favor to me. None of these people even remembered what today was. Bishop nods. They move into the scene. People recognize
M	STEVE (CONT'D)	Do you believe in fate, Mr. Bishop?
M	BISHOP	Why? A basketball hoop has been set up near the pool. Young men
M	STEVE	I think maybe we're all doomed to become our fathers. I'll probably die spoiled, corrupt, lonely and alone. Runs in the blood. What would that make you?
M	BISHOP	You're still young. You can do pretty much whatever you please. AT THE HOT TUB, two girls kiss each other, filmed in DV by an
M	STEVE	You think so? Just chuck all this and go help the children in South America, something like that?
M	BISHOP	Maybe.
M	STEVE	Well look at you, Mr. Bishop. You're a dreamer. Steve heads inside. A beat, Bishop follows. Well? Do you want to...?
M	STEVE	No, in fact I'm pretty sure that's illegal in this state. Come on, this way. Steve leaves the Beauties disappointed, moves up some stairs. Two bump fists with Steve. One fronts cool at Bishop, fakes On the floor, paintings of Harry McKenna, discarded.
M	STEVE	You know, I went up there. To where my father died.
M	BISHOP	Oh?
M	STEVE	Hell of a place to die. Lonely... Bishop comes abreast of Steve, also looks down. Removed from
M	BISHOP	That all yours?
M	STEVE	If the body is weak, the mind can't be strong. Bishop nods, impressed. Something about this young man.
M	MALE VOICE (O.S.)	Steve! Steve, man. It's Louise. At the door, a FRIEND of Steve's is held back by security.
M	FRIEND	She's up in the bungalow. I think she might really do it this time. My girlfriend thinks that my father's death is a good time to kill herself. She thinks I'm not showing the appropriate human reaction.
M	BISHOP	I'll let myself out.
M	STEVE	No, please. You've seen this much. Aren't you interested? I am. Off Bishop...
F	LOUISE	Who's he?
M	STEVE	A friend. Would have thought you'd have started by now.
F	LOUISE	This isn't about me. It's about you. You need to watch. Steve crouches down, pours himself a shot from her whiskey
M	STEVE	Okay. I'm here. I'm watching.
F	LOUISE	You don't believe I'll do it.
M	STEVE	No, I know you, Louise. You'll do just about anything if it'll get you enough attention.
F	LOUISE	You think you can hide behind that cool attitude. Like nothing matters to you. But I know you. You care. You feel.
M	STEVE	Do I? Louise blinks, scared a little. But she pushes the fear Blood runs... stains the water rose.
M	STEVE (CONT'D)	...Wow.
F	LOUISE	How long will it take? Mr. Bishop? Bishop rises, looks down at her in the tub.
M	BISHOP	How much do you weigh?
F	LOUISE	A hundred and ten. His eyes take in her body, the flow from her wrists...
M	BISHOP	You're a hundred and twenty-five. It'll take an hour and a half, maybe two. When you get cold... then you'll know you're close. Steve takes in Bishop in this moment, nods. Glances at the
F	LOUISE	He'll stop it. He thinks he's above it all. But he's not. No one is. Bishop nods. Not clear if he's agreeing or observing. Steve! Steve! I know you feel this. I know you'll stop me. If you don't care anything about your life, why should I? Steve looks to Bishop. He checks his watch. 10:30.
F	LOUISE	I'm getting cold. Please. I'm frightened. I'm scared, Steve. Bishop looks at Steve who just keeps staring outwards.
M	STEVE	You can help her if you want. The sounds of water, splashing. Louise arrives on the patio,
F	LOUISE	You're a bastard.
M	STEVE	You know what the kick of it is, Louise? If you actually had the stones, then there's be something for us. But in 30 seconds when you run down that path and all of those people go crazy saving your life... Well, then we'll be done. I know. Catch-22. Life's not fair. What happened to you?
M	STEVE	Maybe nothing. Maybe you never really knew me. A beat. Louise, looking between the two men. She SWAYS on
F	LOUISE	You're a bastard, too. Both of you. Like looking in some dark mirror.
M	STEVE	Go on, Louise. You'll do fine. The world's gonna love you. Louise steps away, turns, stumbling down the path into the
M	BISHOP	Would you have let her do it?
M	STEVE	We'll never know, will we? Steve rises, heads up a small path.
M	BISHOP	You didn't answer my question.
M	STEVE	Everybody dies.
M	BISHOP	Sure. But it's a whole other world when you're personally involved. There's a very big tab that has to be picked up.
M	STEVE	Such as? Bishop stops, looks down at the action far below them.
M	BISHOP	Governments, cops, the military... we give young men a licence and send them into it blind, thinking it'll all be okay. Because someone told them they had permission. But when you cross over that line, you do it alone. Most people, they stay that way from then on. Alone.
M	STEVE	Everybody can kill. You take a mother, protecting her child...
M	BISHOP	Sure. But that's instinct. What I'm talking about is up here... Knowledge of foresight. Intention. A person who knows that the only way to truly be free of man's laws, is to break his highest one. Beat. It sits there, between them.
M	STEVE	Why are you telling me all this?
M	BISHOP	Why did you want me to see that little stunt with your girlfriend? Bishop stares down the hill at the commotion. Ants swarming.
M	BISHOP (CONT'D)	These aren't your people, are they? You don't have "people." Your life is crowded, but you're alone. Steve unconsciously nods, then:
M	STEVE	You know, you're right. You grow up spoiled, rich, like me... Only thing you really learn to recognize in people is when someone wants something from you. What do you want, Mr. Bishop? What are you doing here? Bishop considers Steve, thrown. Then...
M	BISHOP	Thanks for the tour. It's been interesting.
M	STEVE	Yes, it has. Bishop turns, heads back down towards the estate. Steve
M	WOMAN ON TV	Hey, you. Jesus, what a night. We went to opening of Fernando's new restaurant and Betty was there wearing -- well, whatever we call those things she wears... ON THE STACK OF DVDs. There must be twenty of them.
M	WOMAN ON TV (CONT'D)	I miss you. Everybody says hi, of course. But with me... it's like I feel you there with me, even when you're not. ON THE TV: She pulls her shirt off over her head, faces the
M	WOMAN ON TV (CONT'D)	I feel the way you touch me... Bishop rises, blows out of the room. BISHOP'S P.O.V.: Laughter, smiles, hands touching, hands
M	FEMALE DOCTOR	Quite a collection you have here. Military?
M	BISHOP	Something like that.
M	FEMALE DOCTOR	Does this hurt? Bishop smiles, recognizing the nature of the touch.
M	BISHOP	Yes, a little. The doctor lets her hands rest just a fraction too long, then
M	FEMALE DOCTOR	Any next of kin, anybody we can notify? How about an acquaintance?
M	BISHOP	Am I going to die? No, not today. Bishop reaches for his shirt, slips it on.
M	FEMALE DOCTOR (CONT'D)	You damaged your deltoid muscle. But that doesn't explain the anxiety attack.
M	FEMALE DOCTOR (CONT'D)	Any unusual stress recently? Something at work? I'm prescribing Cataflam for the pain and Paxil for the stress and I'm going to give you my card. If you have any other episodes... or if you need anything else, don't hesitate to give me a call. She holds out her card. He looks at her, lets her stay that
M	FEMALE DOCTOR (CONT'D)	You can pay at the desk. The Doc demonstrates the precise hold, the pressure points BANG! BANG! BANG! POUNDING on his front door. Bishop's
M	STEVE	Mr. Bishop! Arthur! Please, I need to speak with you. The front door opens. Bishop, fronting sleepy. Steve is
M	BISHOP	What time is it?
M	STEVE	I wanna show you something. Please. It'll be... It'll be interesting.
M	BISHOP	Gonna tell me what the big surprise is?
M	STEVE	I'd rather show you. I know, melodramatic. But I think it'll be worth it to you. Bishop TENSES, almost imperceptible as Steve pilots the car Steve opens his case, starts tossing down PHOTOGRAPHS: Maybe it's time you start talking.
M	STEVE	You know what that says? My dad didn't die of a heart attack. I mean, he was dying of a heart attack, but that's not what killed him. The blood flow to his brain was cut off, his brain died before his body. Somebody killed him. On Bishop, considering Steve.
M	BISHOP	What do the police think? The police? They don't want to hear about this. I mean, they'll look into it. But they don't very much like the idea that they totally missed this one and it'd be just easier for everyone if I would shut the hell up.
M	BISHOP	...What do you want?
M	STEVE	They killed him. Here, on the roof of his own building. His own security all around. Why here? Why even kill him, if he was already dying?
M	BISHOP	You tell me.
M	STEVE	To make a point. That no one's safe. That they can get to anyone, whenever they want to.
M	BISHOP	So what am I doing here? Bishop, supremely alert, listening. Tracking shadows...
M	STEVE	I got my black belt in Karate when I was nineteen. I've studied Judo since I was six.
M	BISHOP	I'm impressed.
M	STEVE	No, you're not. Most people are, but you're not. If I came at you right now, I'd wind up dead as my father, wouldn't I? Bishop doesn't answer. Steve breaks away, looks down at the
M	STEVE (CONT'D)	Same as if I tried to exact justice for my father. These men, what this is... It's something you know about, isn't it? Something you could teach me.
M	BISHOP	I didn't get the impression you even liked Harry very much. Steve SURGES forward. Real anger, intensity boiling over.
M	STEVE	You really going to stand there and judge how much I loved my father? What the hell do you know about it? Bishop, hearing this. A nerve touched.
M	STEVE (CONT'D)	Besides, this isn't just about Harry. Harry's dead, may he rest in peace. But this is about me. They came here and they killed my father. They did that to me.
M	BISHOP	You want revenge. Steve doesn't answer. A long moment between them. Steve
M	STEVE	You know the word "Nemesis"? It's not actually a word. It's a name. She was one of the Greek goddesses. Of anger. Retribution against any mortal who became too proud. The executor of divine justice. It's a beautiful idea, don't you think? Justice.
M	BISHOP	Justice? A beat. Bishop shakes his head, turns, starts to walk back Fine. Fine. In case you haven't noticed, I now have a couple of million dollars to spend on this, so I will find them myself and I'll deal with them myself and if I wind up dead trying, you can bury me right next to dear old dad --
M	BISHOP	Jesus, stop your whining. SLAP! No one's ever spoken to Steve that way. He STARES. A
M	BISHOP (CONT'D)	Corner of sixth and Grand. Tomorrow morning. 7:00 am. Don't be late.
M	STEVE	I won't. Beat. Bishop nods, starts to leave, turns back...
M	BISHOP	And Steve... no more surprises like this, okay? Steve nods. Bishop goes. On Steve, watching as the elevator
M	BISHOP	Stay focused. This is a test. Bishop moves down the rows, pulling drapes away as he does.
M	BISHOP (CONT'D)	You want to know about killing, look around. Steve does, a little creeped out, but keeping it cool.
M	BISHOP (CONT'D)	The act of killing, is an end in itself. Any other motive keeps it from being pure.
M	STEVE	The psychopath has no motive.
M	BISHOP	No, he's driven, compelled, by his sickness. He's as much the victim as those he kills. More drapes fall. Dead eyes stare up at them.
M	BISHOP (CONT'D)	But when you make your own law, you're responsible to no one else but yourself. Maybe you're free...
M	STEVE	I understand.
M	BISHOP	Do you? This isn't some idea anymore. This is the real thing. You still with me?
M	STEVE	I am. Another drape falls. A beautiful woman. No signs of injury.
M	BISHOP	Ever heard the term "Mechanic" used outside of its normal meaning?
M	STEVE	My father used it. A dealer... a guy who works the tables. Bishops smiles, shakes his head.
M	STEVE (CONT'D)	Or a... killer. A hit man. Bishop just stares. Steve shakes his head, looks away from
M	BISHOP	What are you thinking?
M	STEVE	I had you pegged as... a security consultant. Maybe ex-military. Someone who... protects people.
M	BISHOP	Maybe I do.
M	STEVE	Or maybe you just get paid to kill people. Bishop nods his head yes.
M	STEVE (CONT'D)	So why let me in? I mean, I know what I want. What do you get out of it?
M	BISHOP	...Times are changing. Security is better trained, more lethal. Sometimes I could use a partner.
M	STEVE	Bullshit. Bishop nods, smiles. He moves away from the tables, leaves
M	BISHOP	In this... there isn't room for those who are outside of it. There's too much isolation. Friendships can't work. Eventually everyone expects you to account. The isolation... becomes a liability. You stand out. Standing out... isn't good. Steve smiles, shakes his head.
M	STEVE	You need a... friend?
M	BISHOP	An associate. I'm offering to teach you something that most people can't be taught.
M	STEVE	Because you think I'm a natural.
M	BISHOP	That remains to be seen. But you're alone in there, aren't you? That's... the prerequisite. Steve continues to stare at the bodies. Bishops starts
M	BISHOP (CONT'D)	Think it over.
M	STEVE	Bishop... When I find the men who murdered my father. You help me to kill them.
M	BISHOP	You may never find them.
M	STEVE	You didn't answer my question. A beat. Bishop nods.
M	STEVE	I'm still at 130.
M	BISHOP	Too fast.
M	STEVE	I know. I'm working on it. Bishop nods, picks up the rifle, sights. BLAM! 1,000 yards
M	BISHOP	You were still over 100.
M	STEVE	What am I supposed to do?
M	BISHOP	There are no perfect situations. You fought me at 100%, so you were winning. But in doing so, you gave up your shooting option. It's all about choices. Always. Bishop starts to leave.
M	STEVE	Bishop... What's your 100% look like? Bishop smiles. ... who has to PEEL away, off the highway, onto the smooth LOOMING AHEAD: An existing accident. A beer truck jack- Steve SWERVES his car, too fast, it goes into a SPIN... CLIPS BISHOP'S CAR slides to a stop. Bishop gets out, tracks:
M	STEVE	Come on up, man. The view is beautiful. Bishop takes in the situation, the small crowd gathering...
M	BISHOP	You lost control.
M	STEVE	You think? Steve puts out his beer. A hesitation, then Bishop clinks
M	STEVE (CONT'D)	You ever think about just... going? Leaving. Never turning back?
M	BISHOP	...Sometimes.
M	STEVE	Why don't you?
M	BISHOP	I have... responsibilities. I have a cat. A beat. Steve LAUGHS loud. Bishop laughs. Maybe the first
M	STEVE	You know, looking at these, a person might think maybe there's a screw or two loose up there... Steve catches sight of a manila envelope in front of his Is this what I think it is? Don't be so eager. Open it. PLANS, diagrams. Pictures. They're of an outdoor area.
M	STEVE	Who's the Mark?
M	BISHOP	...I am.
M	BISHOP (V.O.)	It's not good enough to simply follow your Mark and attack him. Most of these people know they're targets. They'll be watching for you. ... A moment, then Steve enters the frame, tracking Bishop. You need to understand the location, control the situation. You're looking for escapes, security, police presence... Bishop passes two COPS, squeezes between two parked produce
M	OWNER	Interest you in anything? Bishop takes in the man, eyes check polished reflective
M	BISHOP	That's a beauty. You know your instruments...
M	BISHOP (V.O.)	Most of all, you need to answer this question: "How does this man die here today?" Bishop passes a butcher cutting into a slab of meat. Steve
M	BISHOP (V.O.) (CONT'D)	Everybody, everyday, has a way to die. You have to find it.
M	SALESMAN	They don't make that anymore. That's a classic. I can let you have it for three hundred... CRASH! The one truck SLAMS into the second, the vice closed, Bishop, at the last minute pulled back by Steve who's holding
M	BISHOP	...Good. Very good.
M	STEVE	Good? That's all you got? How about God damn perfect, man?
M	BISHOP	Don't get cocky.
M	STEVE	Broad daylight. A thousand witnesses. Man takes a wrong step. Excuse me if I take a moment to appreciate myself. Because that was poetry. You just can't bring yourself to be impressed, can you? Bishops considers, notices that the Luna Cromwell doll has
M	STEVE (CONT'D)	What's that? You're what? Oh, you are impressed? No, come on, you don't have to say that. Really, I'm fine with -- You what? You've never seen someone better? Wow.
M	BISHOP	All right. You did very well.
M	STEVE	Damn straight I did. And now, in celebration of me, I'm taking you to a restaurant where the waitresses... what? Something about Bishop's serious gaze has stopped Steve.
M	STEVE (CONT'D)	...Bishop?
M	BISHOP	There's a man behind me. Look up once, then look away. Don't look back. Steve glances up. We realize we're right in front of the You got him?
M	STEVE	Yeah. Look...
M	BISHOP	You did good here. Really good. But this was just a game. That man... is your graduation.
M	STEVE	Who is he?
M	BISHOP	He owns the watch store.
M	STEVE	I know. I meant... what did he do? Bishop comes close, FOCUSED.
M	BISHOP	I've taught you how to kill without anyone knowing there was a murder. I've taught you to be invisible. But that's strategy, not killing. The real test... it's the actual killing, isn't it?
M	STEVE	Bishop...
M	BISHOP	Do you want this? Be very sure. Because you can walk away.
M	STEVE	No. I'm ready. Bishop studies him... nods. Turns to go.
