M	CHARACTER	DIALOGUE
M	MITCH	to be hanging out with weird people. That's a tip. Neil scowls at his brother.
M	NEIL	Don't blow this for me, Mitch. This one's not weird. He talks to dead people. Neil has had enough and defiantly walks away from his
M	NEIL	He's around here somewhere... So does everyone come back as a ghost? ParaNorman 18. Norman hesitates. This level of interest is new to him.
M	NORMAN	No. My grandma told me it's usually people who still have stuff to figure out. Or sometimes it's the ones who died suddenly, or in a bad way. A BARK, and Norman turns to see a translucent puppy
M	NORMAN (CONT'D)	Bub?
M	NEIL	Is he there? How's he look? Bub BARKS, then his front half notices his tail and runs
M	NORMAN	Uh... good. Bub bounds over to Neil, runs clean through his chubby
M	NORMAN (CONT'D)	He's happy to see you. Who's a good boy, huh? Good boy! Can he feel it if I pet him?
M	NORMAN	Yeah, I guess. Neil bends over and kisses the air by his ankles, making
M	NORMAN (CONT'D)	Uh... that's not his chin. Neil stops mid-smooch, and quickly stands up.
M	NEIL	Go get it!
M	NORMAN	He can't fetch it, y'know. ParaNorman 19.
M	NEIL	Yeah well, it's still fun. Good boy! Bring it back! Go get it, Bub! Good boy! CLOSE ON Norman as he watches Neil toss the stick back Why don't you try?
M	NORMAN	`Cos I don't really, uh... You can go.
M	NEIL	No, no, it's fun! Try it!
M	NORMAN	No I don't want to.
M	NEIL	You throw it. It's really easy.
M	NORMAN	No it's okay. You can throw it.
M	NEIL	No, c'mon, it's really fun.
M	NORMAN	Here. You go first.
M	NEIL	No, you try it. I already went like fifty times.
M	NORMAN	Okay, what do I do?
M	NEIL	You get the stick, you pull it back, and you throw it!
M	NORMAN	Neil? Sorry! As Norman runs over to him, Neil lies on his back
M	NEIL	I fetched it! ParaNorman 20. CLOSE ON NORMAN, as a smile creeps across his face and he
M	NORMAN	Are you okay?
M	MR PRENDERGHAST	I'll show him, and that scary little fat kid... He shakily rummages around the collected papers and
M	MR PRENDERGHAST (CONT'D)	Doesn't he realize we're running out of t... With a strangled CROAK he clutches dizzily at his chest, Silence, then, a stream of spectral orbs sputter out of With a GASP, Mr Prenderghast's corpse sucks the spirit
M	MR PRENDERGHAST (CONT'D)	No! Not yet! Not yet! He CROAKS again, this time for real, CRASHING back down The ghostly shape re-emerges from the body.
M	PRENDERGHAST GHOST	Aw, nuts. ParaNorman 21.
M	PERRY BABCOCK	Great, now we'll never get to remember this moment. ANGLE ON STAGE as Salma, in full witch get-up, waves her
M	SALMA	I curse you accusers to die a horrible and gruesome death and rise from your graves as the living dead; your souls doomed to an eternity of damnation! The Pilgrims who aren't dying and rising from the dead
M	KIDS	Kill the witch! Kill the witch! Sandra nudges her husband and cheerily points toward the
M	SANDRA BABCOCK	Gosh, aren't they adorable? Norman hears a HOOTING sound from above. An owl with big Norman glances around, wondering why no one else seems to He looks down from it and catches Neil's eye. Neil makes
M	NEIL	What?
M	KIDS	Kill the witch! Kill the witch! The chanting seems to deepen and slur and the air grows
M	NORMAN	Oh no! Not again! All around trees have sprouted out of nowhere, and lights of small houses. This might be how this very spot
M	PURITAN	Witch! We know you're out there! Norman stands on a twig which, naturally, CRACKS loudly,
M	PURITAN (CONT'D)	There!
M	NORMAN	No!
M	PURITAN	Witch. More figures emerge from out of the darkness, wielding ParaNorman 23. Norman finds himself pushed up against the trunk of a
M	TREE	The dead are coming! Norman GASPS and tries to push himself away, but the A familiar voice whispers out of nowhere.
M	NEIL (O.S.)	Hey buddy! Are you okay? Norman turns around to find the knothole is now Neil's He continues running directly off the edge of the stage For a moment no one knows quite how to react. Mrs
M	SANDRA BABCOCK	Norman!
M	MITCH	Did he say the dead are coming? No, no, no! Everyone jumps as Norman abruptly sits up, eyes wild.
M	NORMAN (CONT'D)	The tree told me! ParaNorman 24. Perry's face drains of color while the other parents
M	PERRY BABCOCK	This is where it stops! It's one thing being a mental case in front of your family, but not the whole freaking town! There's not gonna be any more talking to ghosts, or grandmas, or, or... what is it now?
M	SANDRA BABCOCK	I think it's trees.
M	PERRY BABCOCK	You're grounded! You hear me? Perry pulls the car up in the Babcock's drive and gruffly
M	NORMAN	This is ridiculous. I wish everyone could see what I see! I didn't ask to be born this way! Perry mutters as he slams his door shut.
M	PERRY BABCOCK	Funny, neither did we. Norman catches the remark and feels it hard in his gut. A beat as she sees the pain in her son's face.
M	SANDRA BABCOCK	Y'know, sometimes people say things that seem mean, but they do it because they're afraid.
M	NORMAN	He's my dad. He shouldn't be afraid of me. ParaNorman 25. Sandra's eyes are filled with sorrow.
M	SANDRA BABCOCK	He's not afraid of you. He's afraid for you. Sadly, Norman climbs out of the car.
M	KID #1	Look! It's AbNorman!
M	KID #2	What'd the tree tell you today, Norman?
M	KID #3	Are the dead coming soon, Norman? An overhead bulb casts a dim light over chipped wall CLOSE ON Alvin, sitting on the toilet in the next stall Norman sits on the lid of the toilet, pulling his knees ANGLE ON toilet paper in an industrial-sized roll. It Norman GASPS as Mr Prenderghast's face stares up at him
M	NORMAN	You died?!
M	PRENDERGHAST GHOST	Yeah, but I got unfinished business here!
M	NORMAN	Ew! Couldn't you use another stall?
M	PRENDERGHAST GHOST	My ghost isn't going anywhere until I pass on my duty to another! And that would be you!
M	NORMAN	Me? No, you must have it wrong!
M	PRENDERGHAST GHOST	Oh it's you all right! I've been holding back the witch's curse for years, but now I'm dead. It has to be you!
M	NORMAN	But I... I don't know what any of it means! ParaNorman 27. Before Norman's eyes the bathroom stall and everything
M	PRENDERGHAST GHOST	It means the past is coming back to haunt you! Time is running out! The anniversary of the witch's death is tonight. Her ghost is going to wake up, and when she does she'll raise the dead! You gotta keep her in her grave! The toilet paper on the ground twists up beneath Norman's
M	NORMAN	But I'm just a kid! How am I supposed to stop it? In an instant the air and trees around him are eaten
M	PRENDERGHAST GHOST	Read from the book at the spot the witch was buried!
M	NORMAN	What book?
M	PRENDERGHAST GHOST	The one in my hands! Norman looks at the ghost's wispy hands.
M	PRENDERGHAST GHOST (CONT'D)	Not these hands, my other hands! The me that's at home in my study starting to smell a little funny! Norman looks sick and overwhelmed, but the ghost doesn't
M	PRENDERGHAST GHOST (CONT'D)	Get the book and read from it! Before the sun sets tonight!
M	NORMAN	But this is crazy!
M	PRENDERGHAST GHOST	Do I look crazy to you? Norman pauses a beat. Mr Prenderghast is floating upside
M	PRENDERGHAST GHOST (CONT'D)	Tell me you'll do this!
M	PRENDERGHAST GHOST	Swear!
M	NORMAN	Y-you mean like the "f" word?
M	PRENDERGHAST GHOST	I mean promise!
M	NORMAN	Okay, okay, I promise...
M	PRENDERGHAST GHOST	That'll do! Mr Prenderghast's ghost begins to disappear, bubbling and
M	NORMAN	No! Mr Prenderghast, wait! Alvin, hearing only Norman's voice, gingerly peeks around
M	PRENDERGHAST GHOST	Sorry kid, I'm done here! I'm free! I'm finally free!
M	NORMAN	Wait! No, you can't leave now! Please! I don't understand. Mr Prenderghast hangs in the air a moment, face scrunched From the floor, Alvin groggily looks up and sees Norman
M	NORMAN (CONT'D)	Uh... yeah. You might want to give that a few minutes. He grabs his bag and runs out of the room.
M	NEIL	Norman? Alvin tears around the corner in pursuit, but Neil stands
M	NEIL (CONT'D)	Hey! What's the big deal?
M	ALVIN	Don't get your bra in a twist, fat boy, this has nothing to do with you! Keep out of my way!
M	NEIL	Or what?
M	ALVIN	Or I'll punch you in the boobs!
M	NEIL	I don't have boobs. These are pectorals! Alvin jabs him in the chest.
M	NEIL (CONT'D)	Ow! My boobs! Neil swiftly steps aside. Alvin reaches the door to see Norman disappearing along
M	ALVIN	You're dead, freakshow! Do you hear me? D-E-D! DEAD! You're gonna be so dead you're gonna have to talk to yourself when you're dead!
M	PERRY BABCOCK	I really don't think we should be leaving him.
M	SANDRA BABCOCK	Perry, you promised me a meal that someone else microwaved. ParaNorman 30.
M	PERRY BABCOCK	He's probably up there right now fiddling with his ouija, or his orbs, or whatever it is he's got up there. This is not good. His cell phone BEEPS from his pocket, giving him a start. A figure stands motionless in the yard below, sheets of Norman GASPS and jumps back. With a frown, he re-emerges and opens the window.
M	NEIL	You wanna play some hockey? Norman SIGHS.
M	NORMAN	I've kinda got other things on my mind right now. Neil looks a little uncomfortable.
M	NEIL	Is it all that walking dead stuff again?
M	NORMAN	Mr Prenderghast appeared to me in the bathroom!
M	NEIL	Ew. ParaNorman 31.
M	NORMAN	No, his spirit! He says the witch's curse is real and I have to go up to the old graveyard to stop it! Before the sun sets tonight! Neil shifts uneasily as he processes.
M	NEIL	So you wanna come play a bit later?
M	NORMAN	Didn't you hear what I just said?!
M	NEIL	Yeah, but I thought my idea was less likely to get us eaten. Norman knows he's on his own in this.
M	NORMAN	Just go home, Neil. I'm better off on my own anyway.
M	NEIL	But...
M	NORMAN	Go home! Norman reaches up and closes the window. Neil's shoulders Across the room, his Grandma materializes, and squints
M	GRANDMA BABCOCK	Jeez, who rattled your chains?
M	NORMAN	No one. Norman isn't in the mood for any more discussion.
M	NORMAN (CONT'D)	Dad says I'm not supposed to talk to you any more, Grandma.
M	GRANDMA BABCOCK	Jackass. If I were a poltergeist I'd throw something at his head. Y'know, by rights I'm supposed to be frolicking in paradise with your grandfather, but I'm not. ParaNorman 32. Norman looks up as she drifts closer to the bed.
M	NORMAN	So why did you stay?
M	GRANDMA BABCOCK	I was never one for frolicking. I'll bet there's no cable or canasta up there either. Besides, I promised I'd always look out for you. She smiles, floating in a sitting position at the end of
M	NORMAN	So it's your... duty?
M	GRANDMA BABCOCK	In a manner of speaking...
M	NORMAN	And you'd do it no matter what?
M	GRANDMA BABCOCK	Of course.
M	NORMAN	Even if it was something really scary... Grandma eyes him curiously.
M	GRANDMA BABCOCK	There's nothing wrong with being scared Norman, so long as you don't let it change who you are. Norman thinks this over, then smiles up at her again. She ParaNorman 33.
F	COURTNEY	So I said to her, "Girl, come back and talk to me when your basket toss gets twelve thousand hits on YouTube!" Yeah, no, I said that. Yeah, I'm stuck on lame patrol. Tonight's gonna be a total yawn. From downstairs, a door SLAMS. Courtney frowns, puts her
M	COURTNEY (CONT'D)	Norman?!
M	COURTNEY (O.S.)	You better not be sneaking out you little weirdo! A faint CLATTERING sound down the road grows louder. He cautiously advances past a crooked mailbox on which is
M	NORMAN	Hello? Mr Prenderghast? Motes of dust float around Norman as he moves slowly CLOSE ON Norman's face as he swallows nervously and steps
M	NORMAN	Let go! Norman spends several strenuous moments dragging the body He pauses and stares out across weathered tombstones Clutching the book tight, Norman wrenches open the heavy Norman pushes through the thick bushes into a secluded
M	NORMAN	This is it! The sun continues its descent, casting an ever
M	NORMAN (CONT'D)	Read from the book, stop the curse, go home and pretend this never happened. Norman steels himself, opens the book and starts to read.
M	NORMAN (CONT'D)	"Once upon a time, in a far-off land there lived a king and queen in a magnificent castle..." He pauses, confused by what he's reading.
M	NORMAN (CONT'D)	What? A fairy... tale...? A hand reaches over his shoulder from nowhere, whipping
M	ALVIN	What ya got there, Geekula? Norman launches himself at the book, but Alvin holds him
M	NORMAN	Give it back!
M	ALVIN	Can't wait to see everybody's faces when they hear about this one! ParaNorman 36.
M	NORMAN	No, don't! Alvin!
M	ALVIN	Hey! Nobody makes me miss out on a possible date with a girl that almost had some interest in talking to me. Yeah? Thought so! You got nothin' to say!
M	NORMAN	Uh-oh.
M	ALVIN	Dang straight "uh-oh". That's what happens when Alvin gets around here. Uh-oh is that Alvin? Uh-oh Alvin's gonna make me run home to mommy. As Norman twists and wrestles against the bully the There is an enormous RUMBLE and a flash of lightning
M	ALVIN (CONT'D)	Uh-oh. What is that? The wind has picked up, HOWLING through the gravestones.
M	NORMAN	It's her! Another violent CRACK of thunder and flash of light, and Norman and Alvin cover their ears and cower as the fog ParaNorman 37. Silence, then the ground begins to RUMBLE beneath their
M	ALVIN	What's that sound? Norman watches, horrified, as the wet earth atop one of The boys find themselves backed up against another
M	NORMAN	Once upon a time in a far-off... Once upon a... In a...
M	ALVIN	Make it stop right now, please!
M	NORMAN	It's not working! The Dead Judge gives a hideous GROWL, but Norman frowns, ParaNorman 38.
M	ALVIN	Norman? What are you doing? I think I peed my pants! Survival instincts finally kick in and Alvin makes a run
M	NORMAN	Wait! Norman follows, leapfrogging over headstones.
M	MITCH (O.S.)	Neil! Will you get the door?
M	NEIL	I'm busy! Are you freeze-framing Mom's aerobics DVD again? ANGLE ON TV, with a still image of a Lycra-clad
M	NEIL	No! The doorbell RINGS again. Neil! Would it kill you to get off your butt and answer the door?
F	COURTNEY	I'm gonna kill them. She impatiently leans down to push open the mail slot.
M	COURTNEY (CONT'D)	I know you're in there! Slumber party's over, dorks! The door opens and she finds herself face to navel with
M	MITCH	Um, can I help you?
F	COURTNEY	Hell yeah. Courtney catches herself and quickly affects a LAUGH.
M	COURTNEY (CONT'D)	Sorry to bug you so late, but does, erm... ...Neil live here?
M	MITCH	Yeah, he's my brother.
F	COURTNEY	Oh wow! That's great! Your brother and my brother are like best friends! I'm Courtney. She tries to regain her composure as Mitch turns away.
M	MITCH	Hey Neil! You come here a minute? There's a girl asking for you. Neil's face emerges dubiously from a room down the hall.
F	COURTNEY	Hey there! How ya doin'... little guy...
M	NEIL	Neil?
F	COURTNEY	Yeah, Neil. Do you know where Norman is? He kinda disappeared.
M	NEIL	Oh no... ...idea! I have no idea where he is. Sorry. Bye! Neil goes to turn around but his brother stops him short.
M	MITCH	Whoa, Neil! Better start talking, buddy. ParaNorman 40.
M	NEIL	I didn't really think he was serious about going up to the old graveyard on his own!
F	COURTNEY	So Norman!
M	MITCH	Oh, man. That place is bad news! Total slasher movie vibe! Why'd he go up there?
M	NEIL	I don't know. Maybe we should go look for him.
M	MITCH	I told you he was trouble. Sorry. But I did.
F	COURTNEY	No, it's fine. He sucks. But I really gotta make sure he doesn't die or anything tonight. Will you help me? Please? Mitch gets an eyeful of her best damsel in distress act,
M	MITCH	Okay... I guess I should go get some clothes on. Courtney gives a disappointed WHINE as he heads off down
M	NEIL	Uh, is Norman in trouble?
M	ALVIN	brains?!
M	NORMAN	I think you'll be safe.
M	ALVIN	Oh, thank God! ParaNorman 41. He manages to think this through, and frowns.
M	NORMAN	I don't get it! Why didn't it work? He opens the book and leafs through page after page of
M	NORMAN (CONT'D)	"The Story of Sleeping Beauty". This doesn't make any sense! His mind racing, Norman heads off along the hallway.
M	ALVIN	Wait! Where are you going?
M	NORMAN	Mr Prenderghast, I don't understand! Tell me what to do!
M	ALVIN	Dude, what are you doing?
M	NORMAN	He told me to read from the book to stop the curse! I thought it was a spell or something, but... Norman narrows his eyes as he sees Mr Prenderghast's
M	NORMAN (CONT'D)	Come on! There has to be something...
M	ALVIN	I really need to get home! I've got like a seriously early curfew. ParaNorman 42.
M	ALVIN (CONT'D)	My mom gets really upset when I'm not... Something CLUNKS loudly from down the hall, sending Alvin
M	ALVIN (CONT'D)	We gotta defend ourselves! We gotta shoot them in the head with like silver stakes or something! I'm way too awesome to get eaten! Norman, are you listening to me? You really have to do something! Norman uncovers a couple of faded photographs of the old
M	NORMAN	Seven victims... Frowning, Norman glances up and sees a page from an old Another THUMP from down the hall. Seven graves. The witch's grave! It wasn't there! He turns to Alvin.
M	NORMAN (CONT'D)	I was reading the book in the wrong place! Down the hallway, another loud THUMP.
M	NORMAN (CONT'D)	Hide! ParaNorman 43. There is a loud SCREAM as Alvin, unable to contain Norman takes this chance to follow, but the Dead Judge Norman steps sideways to run past it, but the corpse does ParaNorman 44. Alvin, still screaming, looks down to see Norman beside The Dead Judge leads the advance of zombies down the hall
M	NORMAN	Come on!
F	COURTNEY	And she said I could totally consider a career in formation swimming. But I was like, "I wanna do something that helps people less fortunate than me", thank you very much, y'know, like the poor or people who are like dying or ugly or something, `cuz I really think that ecology and world peace are like totally important today. Do you use free weights? Your deltoids are huge.
M	MITCH	I've never used deltoids in my life, I swear. You can test me. Neil lies back in his seat, eyes rolling.
M	NEIL	Kill me now.
F	COURTNEY	Thank you for doing this Mitch. He means an awful lot to me. I love him like he was a brother.
M	NEIL	He is your brother. Courtney counters the backseat barbs by smiling demurely,
M	MITCH	Whoa! Look at that sky! ParaNorman 45. The wooded hill rises steeply a few miles in front of
M	NEIL	Look out! Mitch slams on the breaks, twisting the wheel.
M	MITCH	Oh no! Mitch fights to control the van as Courtney SCREAMS.
M	NEIL	That was Norman! Shaken, Mitch realizes another figure is looming out of
M	MITCH	Is everyone okay? Courtney and Neil answer in unison, both of them upside
M	COURTNEY NEIL	No! No! Mitch, trying to stay calm, looks in his rear-view mirror
M	MITCH	Er... hello, sir? He hunkers down and is immediately hit by the stench. A
F	COURTNEY	Is he dead or what?
M	MITCH	I... I don't know! He's not moving! The figure's head lets out a faint GASP.
M	MITCH (CONT'D)	He's still breathing! Mitch reaches out to gently lift the figure's head but as
F	COURTNEY	So he's okay?
M	MITCH	Uh... not exactly.
F	COURTNEY	What? What did you just say? Mitch looks from the head back to the van, then at the
M	MITCH	Does anyone know CPR? Further down the road, Norman runs back toward the van,
M	NORMAN	Run! The head in Mitch's hands suddenly GASPS again, opening As if struck by the same blow, the rest of the corpse Alvin and Norman run past him toward the van, bustling
