M	CHARACTER	DIALOGUE
M	CONSULTANT	Son... everyone knows that net investment income is inversely related to both premium and loss reserves, making firm cycles inherently dependent on industry cycles! Everyone snickers.
M	CONSULTANT (CONT'D)	In fact, to prove my point, I'd like you to spend some time this afternoon adding up the yearly differential responses.
F	JANICE	Get it to me by five.
M	WESLEY	Sure. Wesley jots down on his pad: "ACTION ITEMS," and underneath it: "Differential responses... then you die." A group of. other WORKERS sit at a table nearby, gossiping
M	WESLEY (V.O.)	There are people, everyday you meet them, who you wish could see you in a different setting, a different place... Just then, Nicole, the pretty intern, approaches and
M	WESLEY (V.0.) (CONT'D)	.instead of where you are, what you've become. Wesley sits upright, glad now that no one is sitting at
M	LOUDMOUTH AT OTHER TABLE	Nicole! Get your ass over here and.tell us what the hell is going on with you and Whitcock the big cock! He pulls a chair over from next to Wesley to make room for her at his table. Wesley just takes another bite of his sandwich.
M	WESLEY (V.0.)	And you wish to god your eyeballs weren't being sucked out of their sockets by monitor fatigue. That you didn't spend five years in college to do goddamn differential responses. see that he is actually i>laying solitaire on the He looks up and watches the computer clock turn from 4:59
M	WESLEY	C'mon, c'mon. After an eternity, the doors open. But at least at the end. of the day... Wesley steps in and turns around. Before the doors .you know that tomorrow it's going to start all over again. ..and then the doors close. A message comes up: "You have $47.92 in your account. Would you like another transaction?" He clicks "yes" and then "quick cash" and waits for the Wesley enters, toting his bike, only to find Cathy and He's two steps in the door when...
F	CATHY	Where's the spaghetti?
M	WESLEY	What?
F	CATHY	I specifically told you to get noodles on your way home. God, Wesley, I already put the sauce on.
M	WESLEY	Sorry. Iâ¢didn't...
F	CATHY	You didn't listen is what you didn't.- I might as well talk to the wall.
M	WESLEY	I'll be right back. He turns around. You want me to go with you, buddy? What a dick. Wesley doesn't turn around, defeated...
M	WESLEY	I got it.
M	WESLEY (V.O.)	My parents both died when I was born. He grits his teeth as we...
M	WESLEY (V.0.)	The nutjobs I had as foster parents thought any book that didn't contain a red-letter edition was the spawn of the devil... .is. ..so I had to hide my stash like it was a bag of many jane. Stuck in a hole is a copy of THE COUNT OF MONTE CRISTO.
M	WESLEY (V.0.), (CONT'D)	One time my foster mother found my copy of CATCHER IN THE RYE... .she holds a copy of the book in,her hand, getting
M	WESLEY (V.0.) (CONT'D)	.and God told her to beat me with it. Young Wesley takes a beating, WHAP, WHAP, WRAP!
M	WESLEY (V.0.) (CONT'D)	.But despite them, I thought I was gonna be something special. grocery store parking lot. Across the street, a man watches from behind the wheel of In fact, it's Cross, the man we last saw assassinating He watches Wesley park the bike and move into the store. Suddenly, a woman's voice pops up behind-him...
F	FOX	There is a remedy for all things but death. She said it so fast he's not sure he heard it right. Kroger's aisles: ox. She's wearing barely enough
M	WESLEY	I'm sorry?
F	FOX	You apologize too much.
M	WESLEY	Sorry? She looks him in the eye.
F	FOX	Spina bifida babies have more backbone than you. With that, she walks toward the end of the aisle, eyes Stunned, all Wesley can do is watch her walk. on the sMll f her back is a tatt It' tattoo we saw in the be i n n : a thKee-head2d dog. Wesley still isn't sure what the hell is going on.
M	FOX (CONT'D)	I knew your father. Whatever Wesley was expecting_ it wasn't that. He pulls back from her.
M	WESLEY	I think you got the wrong guy.
F	FOX	Can't say that I agree with you, Wesley.
M	WESLEY	What is this? How d'you know my name?
F	FOX	Your father...
M	WESLEY	My father died in a car wreck the week I was born...
F	FOX	,Your father died two days ago on the rooftop. of the Metropolitan Building. For a moment, just a moment, Wesley is stunned, but Fox He'd be damn disappointed in what you've become, too. Wesley holds up his hands in a defensive gesture...
M	WESLEY	Lady...
F	FOX	I've been called a lot of things, but "lady" ain't one of 'em. Wesley starts to talk but Fox interrupts him...
M	FOX (CONT'D)	Damn, Wesley, how d'you ever learn anything when you won't keep your mouth shut and your ears open? I'm trying to tell you about your father. Wesley starts to open his mouth again, but then closes
M	FOX (CONT'D)	Your father, Wesley, wits the greatâ sit assassin to ever live. Your father, Wesley, worked for the Fraternity.
M	WESLEY	The Fraternity?
F	FOX	Your father, Wesley, was set up and gunned down by a man he used to consider a friend. And your father, Wesley... Suddenly, s raises her hands and-LS fist' two blgck
M	FOX (CONT'D)	.taught me everything I know. Wesley takes a step back. What is this?
F	FOX	This is what you've dreamt about all your life. Just then, Cross o s the corner to t e' e also fisting a Da'r of alms. Wesley's eyes go wide as Fox suddenly starts firing, BAM!
M	FOX (CONT'D)	Move! Now! She screams this, grabbing Wesley's wrist and jerking him They barely get out of the way, as the pasta aisle and what is blood. Then... Cross springs on to a display stand of tortillas But Wesley and Fox are too quick.. She still has a.hold Wesley is still trying to figure out what the hell is
F	FOX	Drive!
M	WESLEY	What?!! But Fox just leaps into the passenger seat, guns up and Just then, Cross's ev ll Mound the corner, practically going up on two tires. Wham! Wesley turns the ignition, pope the clutch, and He races through the gears and rips around a corner and
M	WESLEY (CONT'D)	Where are we going?
F	FOX	Just drive! The Chevelle stays on his tail behind them; Cross drives He spots a side-street...
M	WESLEY	Hold on! ...whips the car into a rubber-squealing turn... He now has to weave in and out of cars headed right for A 4 X 4 Chevy Pickup is headed like a missile right at them... Wesley's eyes go wide.
M	WESLEY	Truck!
F	FOX	Go around it!
M	WESLEY	No! Shoot the tires! Fox looks at Wesley, momentarily stunned by his idea, sends it into a violent roll. Wesley guns the Ferrari at the tumbling truck as it flips Wesley watches it fly over them, amazed his idea worked... when finally it SMASHES down into the street Cross is forced to slam on his brakes and slide out... There's a lot of things you don't know about yourself, Wesley.
M	WESLEY	Who was that?
F	FOX	That... was the man who killed your father. And now he's trying to kill you. Wesley forces a laugh, but right now it's hard to paint
M	WESLEY	No. I mean... I told you my father died when I was a baby. She leans right into his face so that their noses are
F	FOX	Have you ever believed that? Have you ever been content with that answer? Wesley stops, not sure of anything right now.
M	FOX (CONT'D)	Today's your new birthday, Wesley. Drive. He settles back in his seat and pops the clutch again,
F	FOX	The people I work with... we believe your father passed his skills on genetically to you. You knew how to handle the car, you knew to shoot at the truck.
F	FOX	It's that confidence we're gonna need to work on. Wesley is still dazed.
M	FOX (CONT'D)	Now I want you to look at me and tell me something. And I want you to be honest with me.
M	WESLEY	What?
F	FOX	Do you think I look fat in this outfit?
M	WESLEY	What?!
F	FOX	I thought so. Let's go. She hops out. They walk inside a... ca f es. There are flies buzzing around and blood If Wesley wasn't nervous before, he is now.
F	FOX	Mr. Sloan. The Butcher looks up from his work and lays down the This is Wesley Gibson. He needs his life changed. The Butcher looks him over.
M	THE BUTCHER	We all end up where we belong, don't we? The Butcher snickers. Sloan speaks up...
M	SLOAN	Fox told you about your father? Wesley looks from Sloan to Fox to the Butcher and back to Like I told... um... the lady here... I think you might ha ve me mixed up with someone else. I'm just an... um... account serv... uh..that is... account manager... and... my father died... He hesitates.
M	SLOAN	When? They look at him, imploringly, waiting for an answer.
M	WESLEY	I... I guess I'm not sure. Sloan simply picks up one of the pistols and sticks the
M	SLOAN	Shoot the wings off the flies.
M	WESLEY	What?! Shoot... the wings... off the flies. For. the first time, Wesley notices flies buzzing all
M	WESLEY	I don't... In the blink of an eye, Sloan has plucked the second gun -pointing it at Weslev's temple. He begins to count...
M	SLOAN	You have three seconds. Three... two... Before he can say one, Wesley reacts... blindly firing After a moment, he looks up, unsure why he isn't dead. Sloan smiles, drops his pistol on the rolling table and Four flies lie on - the floor. crawling o d... their
M	IN THE SLAUGHTERHOUSE:	Wesley jerks upright, trying to process this.
F	FOX	Like I said, you got the skills.
M	SLOAN	And after we fine tune those skills... His eyes lock on to Wesley's, holding them in a vice-like .you're going to hunt the man who killed Your father. Wesley is as stunned as we've ever seen him... he blinks
M	SLOAN (CONT'D)	Walk with me. He drapes his arm around Wesley and leads him out the
M	SLOAN	I know thin is hard for you to understand, Wesley, but I want you to concentrate on what I'm saying. Your father was a member of the Fraternity, a collection of the most powerful assassins the world has ever known. They weave against the flow of pedestrians out and about
M	WESLEY	But I've never heard of...
M	SLOAN	We don't advertise Wesley. We blend into the environment like moths against a tree.
M	SLOAN (V.0.)	We stay in the shadows. .. to the kitchen, where a massive man with a three-
M	SLOAN (V.0.)	We disappear into our surroundings. .until it finds a man with a three-headed dog tattoo on
M	SLOAN	Because the easiest place to hide is in plain sight... .until it finds a GUN SALESMAN holding out a weapon to Fraternity members.
M	SLOAN	..until that time when we are called into action. The lead businessman digs into his steak, and immediately When the CAMERA PANS OVER AGAIN, the Chef is gone.
M	A,	he's cutting a hole all the way through the hedge. The CAMERA SHOOTS WAY UP to give us an aerial view of the He brakes his car, opens his door, but THWAPI A bullet Back at the hole in the hedge, we see the Gardener's He then tucks the gun in his belt and walks out the door, The bell to the Gun Shop jingles as the Gunsmith leaves
M	SLOAN (V.0.)	And when the time comes that we are called, death is as certain as the sun.
M	SLOAN	We have been active for centuries, Wesley... outlasting rulers, governments, nations, kings. We recognize no borders; the entire globe is our killing field. They are buzzed through by THE PHARMACIST, and enter...
M	SLOAN	We are the baddest of the bad, the three- headed dog that guards the gates of hell. We show no mercy, we destroy the weak, we have absolute power. But recently, a fallen angel, one of our own, has challenged that power. The screens in the room come to life with the face of
M	SLOAN (CONT'D)	This man left the Fraternity and decided to strike down those who had befriended him, trained him, made him who he is.
M	SLOAN (V.0.)	..a son whose mother died in childbirth... They reach the baby's bed and a pair of strong arms lift
M	SLOAN (V.0.) (CONT'D)	..he took the boy to an orphanage so his true identity would never be discovered. .and now we see that the other man is a YOUNG MR.
M	SLOAN (V.0.) (CONT'D)	And I helped him.
M	WESLEY	Why would you do that? Sloan puts a hand on Wesley's shoulder, gently.
M	SLOAN	Your father was like a brother to me. I will do anything to avenge his death.' Sloan turns off the monitors and pulls over a wooden
M	SLOAN (CONT'D)	So Wesley... you have a choice. Would you like to go back to your job, your girlfriend, your life, just as it was before? Or would you like to begin your training with an assassin's Fraternity that writes the world's history in blood and bullets? Wesley doesn't know what to say. Sloan moves to a back
M	SLOAN (CONT'D)	If the answer is the latter, then have a seat in that chair. If not, you're welcome to head out this door here and we'll never see each other again. With that., Sloan leaves through that back door. But... He stops. He pulls out a gun and waits for Wesley to Wesley is still standing there, unaware of what is on the FLASH: His boss Janice, yelling at him, mocking him. FLASH: His girlfriend on the couch, riding high on Wesley stands frozen, staring hard at the chair as THE FLASHES: The consultant haranguing, the other employees .. as the CAMERA CONTINUES to swirl around him, his face Fuck consultants and fuck action items and fuck differential responses. Fuck it all. He takes a seat in the chair, which creaks when he sits
M	WESLEY (CONT'D)	Fuck it all. Wesley waits in the chair for what seems an eternity. In comes the Pharmacist. The man is built like a
M	THE PHARMACIST	'Ah, made your choice, did 'ja, of boy? Yeah.
M	THE PHARMACIST	Very good, very good. He walks behind Wesley.
M	THE PHARMACIST (CONT'D)	The weather's been lovely the last couple o' days-- would you mind putting your hands back here for me? Wesley does, and the Pharmacist binds his hands with some
M	THE PHARMACIST (CONT'D)	There, that's it. Very good.
M	WESLEY	Is this the beginning of my training?
M	THE PHARMACIST	Quite right. The Pharmacist cracks his knuckles and then, WHAM!!! He hits Wesley so hard right in the cheek
M	WESLEY	What the fuck are... WHANIlM 4!!!1 The Pharmacist smashes him again.
M	WESLEY (V.O.)	You know how when you have a dream and wake up unexpectedly...
M	WESLEY (V.O.)	...and the dream is still. on the fringe of your brain but you can't quite remember the details? He looks up at his ceiling fan, barely turning, a few
M	WESLEY (V.0.) (CONT'D)	But then you see that same old busted ceiling fan over your bed and you are so damn glad it was just a dream? He sits up on his bed and checks himself in the mirror.
M	WESLEY (V.0.) (CONT'D)	This was nothing like that. Smiling, Wesley jumps back on his ten speed and zips into The s in in wheel of the bicycle turns into... staring at it. Then...
M	NICOLE	What happened to your face? Wesley turns in his chair, surprised. Nicole stands I... uh...I got hit by a man much bigger than me. Nicole smiles, flirtatiously.
M	NICOLE	Was this over a girl?
M	WESLEY	Something like that.
M	NICOLE	I had no idea you had such a secret life outside of here. She cocks her head and studies him.
M	NICOLE (CONT'D)	Is there something different about you? Besides the... face?
M	WESLEY	No. Not really. Same old Wesley.
M	NICOLE	I don't think so. She puts her hand on top of his; he can only stare at
M	NICOLE (CONT'D)	You aren't like these people Wesley. I've always thought you were different.
M	WESLEY	Would you consider me to be an observant person?
M	NICOLE	What's that mean? Wesley's about to say something, when he spots Janice heading their way. Wesley nods at her and Nicole frowns.
M	NICOLE (CONT'D)	Uh-oh, here comes the wicked bitch of the west... With that, she steps away, just as Janice walks up.
M	BOSS JANICE	Jesus H. Fucking Popscile, you don't have time to get me the differential responses but you got time to chitty-chatty with the intern? Why do I even keep you around, Wesley? Well I know one thing, your review is coming up next week and I can't wait to start checking me off some boxes... attitude: poor, performance: poor, management skills: poor, works well with others... Wesley just focuses on that mouth. Fat lips over fat gums over yellow teeth. But now all that's coming out of ' I Jibberish that goes straight from her larynx to Wesley's ...if only it would just... It's so unbelievably stunning coming out of Wesley's Just because you have one single iota of tenuous power, you think you can push everyone around?
M	WESLEY (CONT'D)	.I understand, Janice, that junior high must have been particularly difficult being called Tubby all the time, but that doesn't give you the goddamn right to treat your workers like horseshit. Sure we laugh at you behind your back and sure we know you keep a stash of jelly doughnuts in the top drawer of your desk... Janice looks down at her fingers, which still have a
M	WESLEY (CONT'D)	.and sure everyone takes their lunch an hour before you so we can get an extra hour away from you, and I know that must sting sitting by yourself in the White Castle parking lot every day gnawing on your third burger thinking up ways to humiliate us... Janice's eyes fall to her feet.
M	WESLEY (CONT'D)	.you know, if you weren't such a bitch, we might actually feel sorry for you. As it is, I feel I can speak for the rest of the office when I say... FUCK YOU!!! With that, he throws all the papers off his desk, sending them flying! Empowered, Wesley marches toward the elevators as The loudmouth from the break-room steps out...
M	LOUDMOUTH	That was great dude! He holds up his hand for a high-five, but Wesley just
F	FOX	What's up, new man?
M	WESLEY	You were watching?
F	FOX	Never stopped. How'd it feel, saying exactly what you wanted to say?
M	WESLEY	Like I had a gun in my hands. Fox grins as Wesley jumps in the car and she mashes on
F	FOX	You need to get used to the blood and the muscle and the meat and the sinew and what a single blade of steel can do to a chunk of flesh. The Butcher turns and slices a chunk of tenderloin off of
M	FOX (CONT'D)	Take care of him, Butcher.
M	THE BUTCHER	Will do, Fox. The Butcher measures Wesley, then starts to talk in a
M	THE BUTCHER (CONT'D)	Remember, it's the body we are killing. Know it like a surgeon. Wesley nods, half disgusted, half enthralled.
M	THE BUTCHER (CONT'D)	Okay, we'll start at the beginning. To cut the subclavian artery, hold the knife ice-pick style and thrust down behind the clavicle, cutting side to side. He jabs the blade into the beef... and just as he does... .we smash cut to a BUSINESSMAN walking to his car just we... .and the Butcher performs the next move...
M	THE BUTCHER -	To slice the diaphragm, first whip your wrist into the target's trachea to prevent screaming, then drive the knife at a forty-five degree angle upward just below the rib cage. Just as the knife hits the side of beef, we smash cut to... . a DRUG KINGPIN coming out of his hotel bathroom who can no longer scream because he's missing his trachea, and just as quickly...
M	THE BUTCHER	If you want the jugular, pull your enemy's head to the left and jab your knife well into his sterno-cleio- mastoideus muscle, here, then cut down and left. Just like before, we smash cut to... ...a MAN moseying down an alley, carrying a briefcase, demonstrating.
M	WESLEY (V.O.)	They never show you this shit on the McDonald's commercials. .. as the CAMERA FINDS Wesley, who is completely absorbed
F	FOX	You haven't quite figured out this whole "blending in" thing, yet. Let's go.
M	WESLEY	What is this?
F	FOX	This... She picks the lock and they step inside...
F	FOX	This is the Roach Motel, Wesley. Wesley looks around, disgusted.
M	FOX (CONT'D)	All right, find us some skinny bitches. Wesley uncovers the first body... it's a. black male.
M	FOX (CONT'D)	Nahh, let the brother rest. Find us some white meat. And nothing too fat. Wesley covers the black male and moves over to a second
M	FOX (CONT'D)	Perfect. Load up soccer mom. where you're supposed to aim. The Gunsmith hoists the corpse of the dead soccer mom on The CAMERA PULLS BACK to show Wesley is with them
M	SLOAN	Selecting your weapon and then disposing of it is the most pivotal aspect of every assassination. An array of firearms are on a shelf next to Wesley.
M	SLOAN (CONT'D)	Pick one. Wesley eyes all the weaponry. Finally, he settles on a Excellent. This is an Imanishi 18. It holds seventeen bullets in the clip and one in the chamber. It's made of a composite material unrecognizable by metal detectors.
M	SLOAN (CONT'D)	And the Imanishi's bullets have microchips that communicate with similar ones in the gun.
M	WESLEY	Computer chips? Sometimes the closest distance between two points is not a straight line. What if soccer mom here is between you and your target?
M	WESLEY	I suppose you're going to tell me to shoot her first.
M	SLOAN	How'd you do in Physics class?
M	WESLEY	Mostly B's. Fox cocks her head at Wesley, knows he's lying.
M	WESLEY (CONT'D)	Okay, I got a D.
M	SLOAN	Why?
M	WESLEY	I couldn't remember all the rules --
M	SLOAN	That's it. Rules. What if I told you there weren't any? He nods at Wesley, like he's on to something.
M	SLOAN (CONT'D)	People live by the rules set before them. We take them on faith that they are right. But how many times in your life have you thought you had a better way, against-the rules that was simply laughed at.
M	WESLEY	Every day.
M	SLOAN	Because you use your brain differently than other people. All Fraternity members do.
M	WESLEY	I don't get it.
M	SLOAN	Humans use neurons to think. But most people can only handle a small percentage of those neurons firing at once without suffering a seizure or an aneurism. Not us. And not you. We have the ability to think differently than other people.
M	WESLEY	So we set our own rules.
M	SLOAN	That's right. Sloan hands him back the weapon.
M	SLOAN (CONT'D	Try it. Wesley aims the pistol at the target in front of him. He ..and the bullet plugs soccer mom in the shoulder.
M	SLOAN (CONT'D)	Have you ever shot a gun before?
M	WESLEY	Just the flies.
M	SLOAN	So you have no pre-conceived habits we need to break. Shoot the target. Don't hit mom.
M	WESLEY	You mean curve the bullet? How?
M	SLOAN	This isn't about "how." It's about "what." If you'd never been told a bullet flies straight and I handed you this and said hit that target... what would you do? Allow your instincts to guide you. Just like the flies. The technology is only here to assist your natural instinct. Wesley lifts the gun, his mind racing...
M	SLOAN (CONT'D)	It's not 'will' that makes the physical react how we wish, it's 'control.' You are in control...
M	BAM BAM BAM!	The bullets blast out of the gun, like they are on a .they arc qUickly, Just missing the body i e th2 center of the target! Sloan smiles.
M	SLOAN (CONT'D)	Rules are made to be broken, Wesley. No one was better at that than your father. He had a pair of pearl-handled revolvers with which he could conduct a symphony. L i Wesley nods proudly, and squeezes off some more shots,
F	CATHY	Oh my god, Wesley, where have you been? I've been so worried! But Wesley just pushes past her and starts to throw
M	CATHY (CONT'D)	What're you doing? Are you leaving? You .owe rent! But Wesley just keeps packing.
M	CATHY (CONT'D)	You can't leave! This is bullshit, Wesley. Bullshit, bullshit, bullshit. Wesley just zips up his bag and turns back toward the .where Egx is now standing, wearing outf' that would make the devil blush. Who the fuck are you? But Fox doesn't even acknowledge her presence, and just Wesley walks out the door and Fox follows. Cathy chases
M	CATHY (CONT'D)	You're nothing, Wesley! And you will always be nothing! You think you're gonna be happy.with that skank... Uh-oh... Fox stops and turns around -- fisting her pistols. Wesley and Fox keep moving, down the steps. Barry is
F	FOX	You can take the couch until we find you someplace better.
M	WESLEY	Okay. She moves toward a separate bedroom.
M	WESLEY (CONT'D)	Fox? She stops. What was my father like? For a moment, she thinks about it. Then...
F	FOX	Come on.
F	FOX	Your father lov ed you, Wesley. He talked about you all the time.
M	WESLEY	Really? Wesley looks at her hopefully. She smiles, thinking
F	FOX	That's a fact. He knew he wasn't supposed to, but he couldn't help it.
M	WESLEY	You worked with him? He trained me. Made me what I am.
M	FOX (V.0.)	I remember one night he had me on my own .for the first time, and I was tagging this target named Buster Burgess. But I was green and clumsy and stupid. Buster marked me and disappeared into this old tenement building.
M	BAM!	He nails Fox in the thigh, and she falls helpless to the
M	FOX (V.0.)	Motherfucker shot mein the leg. Put a damn hole in my favorite skirt. The figure re-aims, ready to take out the helpless Fox.
M	FOX (V.0.) (CONT'D)	Then you know what happened?
M	WESLEY (V.0.)	My father saved your life? Put a bullet in Burgess? k,
M	FOX (V.0.)	Naww. I ended up with four more slugs in me. The figure unleashes four more shots.
M	WESLEY	What kind of training is that?
F	FOX	I'm here, aren't I?
M	INSIDE THE LOBBY:	Wesley weighs all this, puts it together.
M	WESLEY	My father was Burgess, wasn't he? Fox nods, smiling. They step... .andstart riding it up.
F	FOX	He didn't hit me anywhere important, and he used pin-shot bullets that didn't do any real damage. But you can be damn sure I don't let any mark get the high ground on me again. Shesmiles at another thought. And you know what we did instead of go to the hospital to stitch me up?
M	WESLEY	What?
F	FOX	We went driving. Two hands pull her up and drop her in the passenger seat,
M	WESLEY	What's this?
F	FOX	This is where your father was killed. Wesley's eyes narrow and he looks around, taking it all
M	WESLEY	How?
F	FOX	We're not sure. The fence he was meeting was shot in the head... which led him out to here... but it must've been a set-up all along. All I know is it would take a hell of a trap to bring your father down. Wesley crouches down by where his father's body would
M	WESLEY	My whole life I thought he was dead. I shouldn't feel any differently just because it happened 20 years later.
F	FOX	But...
M	WESLEY	But, I do. Like I missed my one chance.
F	FOX	Well that's why you're here. To make up for lost time. Wesley looks back at her.
M	WESLEY	Can I see his body?
F	FOX	We cremate our dead. I'd like to say it's to honor them, but it's mainly to keep anyone from identifying them after they're gone.
M	WESLEY	These are my father's ashes?
F	FOX	Yeah.
M	WESLEY	Sloan said his heart stopped but there was no entry wound?
F	FOX	That's right.
M	WESLEY	Can I have a minute?
F	FOX	Sure. She leaves and Wesley approaches the urn holding his He runs his finger over it, and just when we think he's ..he smashes the urn on to the stand, the ashes spilling Wesley runs his fingers through the decay: what a cremains. But then hisfingegs find something in the dust... a As he studies it, we start to hear... WHAM! WHAMI... Wesley site with his hands tied behind his back, taking
M	THE PHARMACIST	If you get in the hoo-ha of a two on one and find yourself the one, remember that each foe will likely move at the same steady speed away from each other, allowing you to keep a gun on each.
M	THE PHARMACIST (CONT'D)	Now, if you find yourself one ' on three, that poses a real bit a' ball ache... The sound of the Pharmacist's voice fades to the
M	WESLEY (V.0.)	There are two kinds of pain. One is an object. A living thing that crawls around the outside of your body. Cuts, broken bones, bruises... all deliver the kind of pain you can learn to ignore, and they soon disappear to nothing but the sound of a gnat in your ear. Wesley's eyes are starting to lose consciousness.
