M	CHARACTER	DIALOGUE
M	ELIZABETH (CONT'D)	It's not coming off. I'll go to the jeweler's tomorrow. Mark takes her hand and removes the ring with ease.
F	ELIZABETH	You've gotta be shitting me.
M	AMY'S CLASSROOM	The room has been decorated to within an inch of its Amy, dressed casually in cargo shorts and texas, is trying
F	AMY	Elizabeth Halsey, as I live and breathe!
F	ELIZABETH	Amy Squirrel.
F	AMY	I know we barely got a chance to get to know one another last year -- what with you planning the wedding of the century and me juggling all my extra-currics -- but I just want to say that I'm super excited to be across-the-hall-mates.
F	ELIZABETH	Okay.
F	AMY	And I know you kinda skated by last year, doing the bare minimum thing -- you were kind of a lone wolf -- but now you're back and I just know that you are going to rededicate yourself to the task at --
M	AMY (CONT'D)	Where's your beautiful ring?
F	ELIZABETH	My fiance and I broke it off. I found him in bed with someone else. Oh my gosh!
F	ELIZABETH	It was another man. Shut the front door! Somebody needs a hug.
F	ELIZABETH	Somebody doesn't.
F	AMY	Hm. Another time then. Elizabeth takes an apple from a desk. These washed?
F	AMY	Of course. I'd never serve a student unwashed fruit. CRUNCH. Elizabeth takes a huge bite out of the apple. I thought the teachers got the apples.
F	AMY	Well, I think the students teach me at least as'much as I teach them.
F	ELIZABETH	Stupid. Elizabeth tosses the mostly uneaten apple into the trash
F	LYNN	Oh sorry, am I interrupting?
F	ELIZABETH	Um -- kinda.
F	LYNN	Do you want to grab some lunch?
F	ELIZABETH	I'm in the middle of something, Lynn. My treat.
F	ELIZABETH	Fine.
F	LYNN	You have that thing going around, huh?
F	LYNN	Are you excited for tomorrow?
F	ELIZABETH	Is tomorrow Saturday?
F	LYNN	No, it's the first day of school.
F	ELIZABETH	Wait, I thought I had a week to get my class together.
F	LYNN	Yeah, that was last week.
F	ELIZABETH	Fuck my ass.
F	LYNN	If you hate teaching so much, why don't you just get another job?
F	ELIZABETH	And do what? Sell perfume at the mall? Work at a day care center? You know, when I first got into teaching, I thought I was doing it for all the right reasons: short hours, summers off, no accountability.
F	LYNN	I love my summers. Fresh corn. Mmm.
F	ELIZABETH	From now on, my full-time job will be finding a guy who will take care of me --
F	LYNN	Oh god, I pray for that --
F	ELIZABETH	And that makes a shit ton of money and doesn't ask too many questions. I spent most of my summer hanging out at the bars near where the Bulls practice. Had some fun, got some cool souvenirs that I Ebayed, but those guys aren't looking to settle down. And they all wear condoms. And then they take the condoms with them. That's how paranoid they are that a girl will try and get pregnant. Like it's so easy to get pregnant from a guy nutting into a condom.
F	LYNN	You're gonna find someone great.
F	ELIZABETH	I've been thinking about it a lot. I mean, I figure I'm like an 8, 8.5. But once I get my new tits, I'll probably be a --
F	LYNN	You don't want to do that. You're already so pretty.
F	ELIZABETH	I know I'm hot, Lynn, but I don't stand a chance against all those Barbies dolls out there. Anna Nicole had it right, may she rest in peace. Lynn checks her watch.
F	LYNN	We should finish up. Wally's doing that big orientation for teachers in the auditorium.
F	ELIZABETH	Yeah, I'm not going to that.
F	LYNN	But it's mandatory.
F	ELIZABETH	Ooohhh...
F	LYNN	Yeah, I probably won't go either. I don't know I might. I'll probably go, but just sit in the back. Maybe leave early. Maybe stay till the end. Play it by ear. Or just stay till the end. Lynn takes both their, trays and dumps them.
M	LYNN (CONT'D)	This was fun.
F	ELIZABETH	Yeah, it was alright. When you said you were taking me to lunch, I kinda thought it was going to be nicer, but this was okay.
F	LYNN	Sorry.
F	ELIZABETH	It's okay. You can get me next time.
F	ELIZABETH	Hey, Kirk, what do you think about me with Jessica Simpson's tits? He stares at her chest intently. She's not bothered by it. Kirk enters his bedroom and slams the door.
F	ELIZABETH	Cool, yeah. She glances at the clock: 3:14 AM.
M	ELIZABETH (CONT'D)	Fuck my ass.
F	CHASE	The photographer was, like, sooo nice. He made me feel sooo comfortable. I might get flown to Kansas City for their fashion week. Oh my. Chase and her friends turn to face Garrett, who's as
F	CHASE	Stalk much? Garrett quickly turns away. Chase rolls her eyes. An Faggot. Bless you.
M	TRISTAN	What'd you say to me? Elizabeth, with large bags under her eyes, enters the
F	SASHA	Hi, I'm Sasha. It's a pleasure to meet you. My mother baked these for you.
F	ELIZABETH	Just leave them on the desk. Sasha, confused, gently puts them down and stands there.
M	ELIZABETH (CONT'D)	You need something? - Sasha shakes her head and retreats to her desk at the
M	ELIZABETH (CONT'D)	Anyone here seen "Stand and Deliver?" Show of hands. No one? Edward James Olmos? Wow. Elizabeth takes a DVD from her bag. She points to two
M	ELIZABETH (CONT'D)	You and you, go grab the TV and roll it up front. And you, go shut off the lights. The two kids, SHAWN and SPENCER, roll the TV over. Sasha
F	SASHA	We're watching a movie on the first day? I think it's awesome. You rock.
M	GARRETT	I agree with Chase. Elizabeth pops in the DVD. "Stand and Deliver," starring
F	ELIZABETH	Ugh. Oatmeal raisin? She pushes the Tupperware tray into the trash next to her
M	ANGLE ON	GARRETT, sitting alone, writing in a journal. Tristan,
M	TRISTAN	Incoming! Direct hit. The cole slaw nails him in the shoulder. Elizabeth watches, bored, struggling to keep her eyes
F	AMY	Somebody's got a case of the sleepies.
F	AMY	Did you see what just happened?
F	ELIZABETH	Yeah, that one kid hit the other kid with the cole slaw.
F	AMY	You weren't at the orientation the other day, but we're doing something new this year. It's very exciting. We're splitting the cafeteria into quadrants.
M	AMY (CONT'D)	So, anyways, in order for the quadrant system to work, it's vital that each teacher maintain order within their quadrant. Because it's really tough for me as head lunch monitor -- or another teacher -- to leave their quadrant to discipline a kid in another quadrant. I know it's a lot to take in. I'd be happy to sit with-you after school and explain all of the new guidelines.
F	ELIZABETH	Tell you what. Why don't you send me a memo, and if I have any questions, I'll come to you.
F	AMY	Okay, Elizabeth. Sounds like a plan, Stan. Oh, I meant to ask you. Did I hear that you were showing a movie this morning?
F	ELIZABETH	How do I know what you heard?
F	AMY	Fair enough. Listen, I don't want to tell you how to run your class, but maybe it might be fun to do some ice-breakers. Like "Telephone Charades" or "The String Game." Or start doing practice questions for the state test. It's never too soon to start.
F	ELIZABETH	Are we gonna have a problem, me and you?
F	AMY	Oh, shishkebobs, no. If I gave you that impression, I am so sorry. Actually, I was really hoping that we could be more than across-the-hall-mates.
F	ELIZABETH	I don't know what you've heard, but I don't munch box.
F	AMY	No, of course not. I don't even know what that is. I just meant friends.
F	ELIZABETH	Like getting manicures and going shopping on Sundays? Shit like that?
F	AMY	Yes! Yes! And helping each other out. Looking out for one another.
F	ELIZABETH	That's cool. Tell you what, friend, I'm gonna get going. Cover for me? Elizabeth doesn't wait for an answer, walks off. But you can't leave. Lunch doesn't end for another... Seven minutes. Who's going to watch your quadrant? Hi there. You look a little lost.
M	SCOTT	Hi. Can you tell me where Room 124 is?
F	ELIZABETH	I'll do you one better. I'll take you there.
M	SCOTT	Oh, you don't have to do that.
F	ELIZABETH	Will you stop? It'd be my pleasure.
M	SCOTT	Thanks! I feel like I've been walking around in circles for the last fifteen minutes. Scott Delacorte. I'm the new sub.
F	ELIZABETH	Elizabeth Halsey, 7th Grade Language Arts. Welcome, welcome. They shake hands a beat too long. Elizabeth notices
M	ELIZABETH (CONT'D)	Helluva watch. What's that -- a Jaeger- LeCoultre?
M	SCOTT	Good eye!
F	ELIZABETH	Thanks. I love men's watches. It's kind of a hobby.
M	SCOTT	It's a bummer knowing my watch could feed a village for .a year, but my grandfather designed it, so...
F	ELIZABETH	Oh? Your grandfather designs watches?
M	SCOTT	The family business. My mom's maiden name is Jaeger.
F	ELIZABETH	Shut up!
M	SCOTT	My parents had a minor meltdown when I decided to join the Peace Corps and become a teacher. But they've been cool about it. Elizabeth smiles and they start walking down the hall.
M	SCOTT (CONT'D)	Integrity.
M	SCOTT	The poster. "Integrity." What a great message for the kids.
F	ELIZABETH	That's why I got it. They turn a corner. Garrett wheels his backpack past them.
M	GARRETT	Hey, Ms. Halsey!
F	ELIZABETH	Hey... dude... She slaps him five. Scott notices, smiles.
M	SCOTT	Man, I can't wait for the day that I have my own classroom.
F	ELIZABETH	Yeah... So did you and your wife just move to town?
M	SCOTT	I'm not married.
F	ELIZABETH	Me neither. I was engaged until I walked in on my fiance cheating on me. With his brother.
M	SCOTT	That's horrible! Ooh, 124! This is me.
F	ELIZABETH	Nice to meet you, Scott Delacourte. Hopefully, we'll be seeing a lot of each other. Only if a teacher gets sick. Great meeting you, Elizabeth Halsey. He heads into the room. Elizabeth cocks her head, Very nice meeting you.
M	CLOSE ON	A PAIR OF PERFECT FAKE BREASTS. A hand cups them from Pull back to reveal DR. VOGEL, 40s, and his receptionist,
M	DR. VOGEL	As you can see, the weight is evenly distributed and there's minimal scarring. Dr. Vogel. "Best Hands in Chicago."
M	DR. VOGEL	Absolutely. Take them for a spin. Elizabeth reaches out, squeezes Danni's breasts.
F	ELIZABETH	Wow. And the nipples are just... I love them. I'll take two. They all laugh. Elizabeth notices Dr. Vogel'.s watch.
M	ELIZABETH (CONT'D)	Maurice Lacroix. That's a great watch. And how's that going?
M	DR. VOGEL	She's my rock. Alright, thanks, Danni. Danni puts her bra and blouse back on and exits.
M	DR. VOGEL (CONT'D)	So, Elizabeth, have you given any thought to size?
F	ELIZABETH	I was thinking, you know, maybe a D.
M	DR. VOGEL	IJh huh, uh huh. I ,would say, though, with your frame, you might consider something smaller. A large B, maybe a C cup. You'd be surprised how significant those would look.
F	ELIZABETH	Hmm. Yeah, I think I'll go with the D's, really turn some heads.
M	DR. VOGEL	You know, Elizabeth, breast enhancement's not a cure-all. I just want to make sure you have realistic expectations.
F	ELIZABETH	Doctor, I lost my fiance to a woman with monster fake tits. So now I need monster fake tits so that I won't lose my next fiance. Those are my expectations. Is that realistic enough for you?
M	DR. VOGEL	Very good then.
M	DANNI	So you'll be off your feet for about two weeks... what works for you?
F	ELIZABETH	Let's do December 19th. Start of winter break.
M	DANNI	The 19th it is. So the total is $9300 for the surgery plus one night stay at our facility. How would you like to pay? Elizabeth laughs. Danni laughs.
F	ELIZABETH	That's absurd. What if I don't spend the night at your facility?
M	DANNI	The night's included in the price. Did you not read our literature?
F	ELIZABETH	No. A MIDDLE-AGED DOCTOR walks by.
M	ELIZABETH (CONT'D)	Hi... Listen, I'm a teacher, not a drug dealer.
M	DANNI	We accept all major credit cards.
F	ELIZABETH	My credit situation is complicated.
M	DANNI	I'm sorry, but if you can't pay, I can't schedule the appointment. You know, there are less expensive options. Have you looked into South America?
F	ELIZABETH	I'll be back. Elizabeth dramatically scoops a handful of mints from the Look, I just really need some money. It's, for a surgery I need. Elizabeth pokes holes in the Lean Cuisine with a knife Yes, as a matter of fact, it is about my breasts, dad. Sorry. Happy belated birthday. So, can you wire me some money or not?
F	ELIZABETH	So I won't beat around the bush, Grammy. I'm dying and I need money for surgery. Really? Nothing? Don't you get social security or something? Elizabeth goes around to another tire. Slash.
F	ELIZABETH	Listen, limpdick, you owe me for breaking off the engagement. Do you know how embarrassing that was?! Lover, I don't want to fight. It's just 10000 dollars and it would really mean the world to me. Lover? You there? Elizabeth hurls her phone at the wall. It smashes.
M	ELIZABETH (CONT'D)	Fucking Troll! Kirk pokes his head out of his bedroom.
M	KIRK	Did you call my name?
F	ELIZABETH	No. I said 'fucking troll.'
M	KIRK	Oh, I thought you said Kirk. He turns and heads back in to his room.
F	ELIZABETH	Hey, you got ten grand?
M	KIRK	Nope. Kirk closes his door. After a beat, he opens it.
M	KIRK (CONT'D)	Also, I might be a little short on the rent this month. Like, a lot short.
F	LYNN	I don't know. That's a lot of money.
F	ELIZABETH	I know. And I hate asking a friend for money -- especially as good a friend as you. This has its desired effect on Lynn.
F	LYNN	Maybe I could sell that jewelry my grandmother gave me?
F	ELIZABETH	That turquoise crap? Blech. No one's buying that. But it looks great on you.
F	LYNN	Thanks. What about Mark?
F	ELIZABETH	What type of person do you think I am?! That assbag cheated on me. Did I ever tell you that he has a mole on the tip of his dick?
F	ELIZABETH	I'm just trying to better myself. I don't think that's asking for so much. Amy walks over.
F	AMY	'Scuse,me. Just gonna scooch in here. She drops quarters into the vending machine, but doesn't Sooo... I know it's none of my business, but I couldn't help but overhear your conversation and I just want to say, that you shouldn't change a thing. You should be happy with the way you are. That's true.
F	ELIZABETH	Huh. Well, do you think mental retards should be happy with the way they are? Amy stammers. Lynn, you teach them. What do you think? I've never asked them.
F	AMY	I would never --
F	ELIZABETH	We don't all have your tits, Squirrel. So maybe you should think before you interrupt a private conversation.
F	AMY	I guess that's what you get for trying to help... Amy pushes the coin release on the vending machine and
F	ELIZABETH	That's right. Walk away. There he is! Scott enters. All of the female teachers light up.
F	AMY	Well, look what the cat dragged in!
M	SCOTT	I wish it was under better circumstances. Stu Riley's car was vandalized last night. Right in his driveway.
F	AMY	Gang members, probably. The public school system failed them. Elizabeth and Amy nod vigorously.
M	JOE CLARK (V.0.)	So forget about the way it used to be. This is not a damn democracy! We are in a state of emergency and my word is law! There's only one boss around here, and that's me. The HNIC.
M	MS. LEVIAS (ON TV)	Head Nigger In Charge. The bell RINGS.
F	ELIZABETH	We'll pick this up again tomorrow. The students shuffle out. Garrett hustles after Chase.
M	GARRETT	Quite a film, huh? Chase gives him a weird look and then exits with her friends.
F	ELIZABETH	What.
F	SASHA	I'm a student leader for the D.C. trip --
F	ELIZABETH	Shocker.
F	SASHA	And we're having our car wash this weekend. If you're around, maybe we could wash your car.
F	ELIZABETH	I've got some Mexicans who already do it for nothing.
F	SASHA	It's for a good cause. This year, we're trying to get some extra money so that we can go on a Duck Tour! She hands Elizabeth a flyer. Elizabeth glances at it. Last year's seventh grade raised $6000.
M	SCHOOL SECRETARY	You can't go in there. He's with a student. Elizabeth ignores her, adjusts her blouse, and enters. Principal Snur sits next to ARKADY, a small pale kid.
M	PRINCIPAL SNUR	If you don't like to get wet, Arkady, you could try using deodorant, anti-. perspirant, maybe some cologne. I know a lot of the older boys are wearing the body spray. Bodish spray. Elizabeth enters and immediately recoils from the smell.
F	ELIZABETH	Blugh! Arkady and Principal Snur both look up. He holds up his
M	PRINCIPAL SNUR	So why don't you think about that and I'll let your teachers know that you're working on it? Arkady nods and quickly exits.
F	ELIZABETH	Sorry, I didn't realize you were in with anyone.
M	PRINCIPAL SNUR	We were just finishing up. Elizabeth, I actually meant to talk to you. Did I hear that you were showing movies all last week?
F	ELIZABETH	Um... some clips, maybe. I think in a lot,
M	PRINCIPAL SNUR	Huh. Elizabeth tries a different tact. She picks up a dolphin-
F	ELIZABETH	Is this new? I love it! I think dolphins are smarter than humans.
M	PRINCIPAL SNUR	Me too! And if you like that, you'll love this. Principal Snur pulls out an "Adopt-A-Dolphin"
M	PRINCIPAL SNUR (CONT`D)	He lives in the Cayman Islands.
F	ELIZABETH	What a great story. Principal Snur visibly relaxes. He's sitting across from
M	PRINCIPAL SNUR	So what else is new?
F	ELIZABETH	Actually, I was thinking that I want to get more involved.
M	PRINCIPAL SNUR	What a nice surprise.
F	ELIZABETH	Specifically, I thought I could supervise the car wash.
M	PRINCIPAL SNUR	Amy's been running it the last two years...
F	ELIZABETH	She just does so much. It might be nice to give her a little rest. Especially that early on a Saturday.
M	PRINCIPAL SNUR	I'm so happy that you're dedicating yourself and becoming a real member of the JAMS family.
F	ELIZABETH	It just feels so good to help.
F	AMY	Elizabeth?! For the seventh grade carwash? That's bonkers! Amy immediately regrets saying "bonkers."
M	AMY (CONT'D)	I'm sorry. I didn't mean to blow my stack.
M	PRINCIPAL SNUR	I just thought it was nice to see some other teachers step up.
F	AMY	We raised over $6000 last year. That's a record. Is this really the best time to start experimenting?
M	PRINCIPAL SNUR	Amy, I see you taking on a.lot of responsibility, what with directing "Annie" and all your work with D.A.R.E. I'd just hate to see you get overwhelmed like you did in 2004. She stares at him -- clearly, this is a touchy subject.
F	AMY	Of course. Well, I should skedaddle. Looks like someone needs to plan a Saturday morning bike ride. She turns on her heels and walks out.
M	GARRETT	Oh, I'm gonna get you guys! A couple of PARENT CHAPERONES stand in small clusters. Whoa. The CAMERA FOLLOWS Tristan's gaze. ELIZABETH steps out
F	ELIZABETH	Sorry I'm late.
M	MOTHER	I'm going to say something about her outfit. The MOTHERS vigorously nod in agreement. A DAD pipes in.
M	DAD	Well, if it helps raise money... The other DADS vigorously nod in agreement. --Elizabeth holds the "Carwash" sign. A LINE of CARS
M	VOICE (O.S.)	What are you doing? Elizabeth looks up and sees Sasha hiding behind a TRUCK,
F	ELIZABETH	Nothing. Get out of here, Dummy.
F	SASHA	Are you stealing our money?
F	ELIZABETH	How dare you?! I'm here early on a Saturday for you guys. And for the record, nobody likes a tattle tale.
F	SASHA	I haven't tattled. Yet.
F	ELIZABETH	Good. Cause if you do, I'll deny it and flunk your ass. How will that look on your resume? I didn't say I would say anything.
F	ELIZABETH	Alright then. Now beat it. I've gotta finish counting this money. Sasha walks off. Elizabeth picks up a hose and sprays her.
M	ELIZABETH (CONT'D)	See you Monday! Elizabeth waves to SASHA'S MOTHER, who eagerly waves
M	ANGLE ON	ANY, across the street, watching through binoculars.
F	AMY	Shishkebobs. She hesitates a beat and then enters. Amazing.
M	AMY (O.S.)	Wally? Are you in here? It's Amy Squirrel. He instinctively covers himself with the brochure.
M	PRINCIPAL SNUR	Amy? What are you doing? Get out! Amy standing inside. She scrunches her nose at the smell.
F	AMY	This'll just take a sec. I thought you might want to know that Elizabeth Halsey showed up at the carwash in a bikini top and Can we talk about this later?
F	AMY	"Later we'll all die, said the gator to the fly." Another TEACHER walks past Amy, looking confused. He
M	PRINCIPAL SNUR	Look, Josh Gershman's dad called and said that the carwash was a huge success. And Lauren Rissman's dad called and said the kids had a great time.
F	AMY	I don't want to speak out of school, but I happened to be pedalling by and saw her get.pretty chummy with the money. ,And remember, we barely know anything about her. She was a real lone wolf last year.
M	PRINCIPAL SNUR	Are you accusing Elizabeth of embezzling from the seventh grade car wash?
F	AMY	Something about this doesn't pass the smell test, Wally.
M	PRINCIPAL SNUR	Well, they raised over $7000, so whatever she did worked. And next time you accuse a fellow teacher of stealing, you better be damn sure. We're done here. Amy takes a deep breath. Her face is BEET RED.
F	AMY	Thanks for the pep talk. Have a super day, you two. Amy exits. Immediately, there is an IMMENSE ERUPTION Christ... I thought she was never going to leave.
F	ELIZABETH	Hey! Are those new Doc Marten's? Guilty.
F	ELIZABETH	How's Period 5?
M	SANDY	Great, thanks for asking. We got a new bassist and we finally got a regular gig, which is nice because it's earned. It's time to show the world that a bunch of teachers can really rock out.
F	ELIZABETH	Awesome! Hey, would you mind grabbing me my yogurt from the fridge? Sure thing. Sandy goes to the fridge. Elizabeth pulls visine from
M	SANDY (CONT'D)	You should come to one of our shows. He hands her the yogurt.
F	ELIZABETH	Oh, I can't. Elizabeth exits. Sandy sadly takes a sip of his coffee.
M	SANDY	I didn't even tell you the dates.
F	CHASE	Are we starting "School Ties" today? The camera ANGLES to show that she is studying a picture
F	ELIZABETH	Alright, today, we're starting "School Ties." Classic. You, shut off the lights. Elizabeth goes to the DVD player. There's a knock at the
M	SCHOOL SECRETARY	Here it is. Good luck.
F	ELIZABETH	Here what is?
M	SCHOOL SECRETARY	It's the pre-test for the state standardized test. It was in the memo.
F	ELIZABETH	Oh, yes. In the memo. The Secretary leaves. Elizabeth stares at the box.
M	ELIZABETH (CONT'D)	Hey. Zip it. Zip your shit. Alright, look, we all know these tests are gay -- Elizabeth turns to a student who COULD BE GAY.
M	ELIZABETH (CONT'D)	Hey. Elizabeth passes the box to the front of the class, where
M	ELIZABETH.(CONT'D)	According to this memo, I'm supposed to give you forty-five minutes per section. Blah blah blah. Clear your desks, pencils out and -- begin! Twenty-five pencils hit paper in unison. Elizabeth takes the TV and swivels it to face her desk. Chase and her friend walk right past the girl like she Little bitches.
M	TURN TO REVEAL	Elizabeth and Lynn on lunch duty. The girl at the table starts BAWLING. Amy, also on duty,
M	ELIZABETH (CONT'D)	What a phony.
F	LYNN	Major phony. But she also cares a lot, too. So what's going on with your boobs?
F	ELIZABETH	Shit. Shit is going on with my boobs. I'm never gonna get married. I'm gonna die broke. I should just blow my brains out. There he is! Scott walks down the ramp and HIGH-FIVES a bunch of kids.
F	LYNN	I love how his eyes sparkle when he smiles.
F	ELIZABETH	I want to sit on his face.
M	SCOTT	Hey, guys.
F	ELIZABETH	You're really making a habit out of this.
M	SCOTT	Ha, yeah. Actually, Sandy Pinkus in the Math department, I guess he got that stomach bug that's been going around and I got the call.
F	LYNN	I heard he pooped himself in first period. A kid had to walk him to the nurse.
F	ELIZABETH	Lynn, would you mind grabbing me a milk? Elizabeth gives her a "can you get out of here?" look.
F	LYNN	Scott, do you want anything?
M	SCOTT	I'm good, thanks for asking. Lynn walks off.
F	ELIZABETH	So, Scott -- Lynn comes back.
F	LYNN	Sorry, what kind of milk do you want? Skim? Whole? 2%? Chocolate?
F	ELIZABETH	I don't know. Surprise me.
F	LYNN	Okay, I'll get you skim. No, no, 2%. Lynn walks off again.
F	ELIZABETH	She's funny. Elizabeth notices Amy looking at her as she continues to
M	ELIZABETH (CONT'D)	So, Scott, I was thinking, I would love to hear about your experiences in the Peace Corps. I love Haiti. Maybe we could go grab a drink some night. Maybe tonight.
M	SCOTT	Isn't it Back-to-School Night?
F	ELIZABETH	Yeah, Silly, I meant after.
M	SCOTT	Cool! Let's get a group together.
F	ELIZABETH	Yeah, definitely! Or just the two of us. Scott looks around, then lowers his voice.
M	SCOTT	Oh. Um, listen, I'm really flattered. You're one of the nicest people I've met here. But... I'm actually seeing someone.
F	ELIZABETH	Oh?
M	SCOTT	Yeah, we've been keeping it quiet.
F	ELIZABETH	Because she's ugly?
M	SCOTT	No. She's beautiful. She's great. She really cares about the kids. It's just... when you're dating a co-worker... Squirrel? Elizabeth whips around to see Amy, who's now sharing a
M	SCOTT	Anyways, thanks again for asking me out. I'm honored. And I'll take a raincheck on that group date. See ya! Scott crosses through the cafeteria. Lynn returns with a
F	LYNN	Here you go. I got you one of each. Lynn hands them to Elizabeth, who takes them, drops them
F	ELIZABETH	Hi, my name's Elizabeth Halsey. Soooooo... Any questions? Sasha's Mother eagerly raises her hand. Elizabeth points
M	SASHA'S MOTHER	Hi, I'm Sasha's mother. We waved to each other at the carwash. I'm a little concerned with the importance you're placing on movies. What about the state test? Elizabeth points to her sign on the wall -- "Don't
F	ELIZABETH	That's exactly what I say to my students. Listen, I'm a good teacher. And the school hired me because I'm good at what I do. And the reason your son loves my class is because I inspire him. Movies are one tool that I use. I also use other multimedia techniques, which I'm not going to get into right now. Look, I could take you day by day through my entire syllabus, but that's not how I do things. I'm not one of these stuffy teachers who's totally by the book. I talk to the kids like they're little adults. It's about mutual respect. So that's my spiel, as the Jews say. Help yourselves to some delicious snacks and drinks in the back. Class dismissed. Elizabeth tries to sneak out the door, but is stopped by
M	PARENT #1	Excuse me, Ms. Halsey. I'm Chris' dad. From Elizabeth's reaction, she clearly has no idea who
F	ELIZABETH	Chris... Great kid -- and precocious. You must be so proud.
M	CHRIS' DAD	Oh, what a relief. I just wish his grades would reflect it.
F	ELIZABETH	If I know Chris, he'll get there.
