M	CHARACTER	DIALOGUE
M	NEWSCASTER (ON TV)	.what appears to be an unprecedented meteor shower, falling off the Falkland Islands. LT. BENNIE MARTINEZ, 25, whose youthful looks and open smile
F	LT. MARTINEZ	What are you doing up so early? She holds up the object in her hands-- It's Martinez' Lieutenant. I still have to get used to that. She kisses him lightly, stands. Martinez smiles, watching
F	LT. MARTINEZ	Yeah, lot of things we gotta get used to. We see her VERY PREGNANT BELLY now as she smiles back, exits.
M	NEWSCASTER (V.0.)	This dazzling display is visible from Argentina to Southern Chile.
M	ANNA	Call me later. I'll call you later. He stops, smiling back at her now. She waves coyly.
M	PVT. KERNS	Heard Nantz put in his papers. He's out.
M	CPL. CORREGGIO	Good. Wish he done it years ago. Lenihan, struggling, breathing hard, looks up at this, Nantz, looking back at the chatter, sees...
M	SGT. NANTZ	Goddamn it, Imlay, you gonna wipe his ass for him, too? Every man carries his weight! Nantz drops back, runs alongside the struggling Lenihan.
M	SGT. NANTZ	Just quit, Lenihan. Do us all a favor. 'Cause the squad's only as strong as the weakest man.,.. Lenihan STUMBLES and FALLS IN THE DIRT.
M	SGT. NANTZ	And right now you're getting us all killed. You hear? On these words, NANTZ MEETS EYES WITH CORREGGIO, further back
M	SGT. NANTZ	You think you're helping him, Imlay!? You think you're making him stronger?! Nantz puts a boot into Imlay's chest, shoving him flat.
M	SGT. NANTZ	Stay on the goddamn ground, Imlay! You've just been gut-shot. Your buddy's down, bleeding to death, Lenihan. LZ's at the top of this hill. You gonna let this man die in the dirt on some stinking hill? Or are you marine enough to save him?! Lenihan stumbles to his feet, wiping dirt from his mouth.
M	PVT. LENIHAN	I'm gonna save him, sir! Lenihan bends, strains, somehow heaves Imlay up.
M	SGT. NANTZ	Come on, goddamnit! It's a hot LZ! The chopper's gotta move! They're gonna leave you BOTH to die!!! Lenihan staggers, knees trembling, weaving back and forth.
M	PVT. LENIHAN	I can't.
M	SGT. NANTZ	Don't you ever tell me you can't! Correggio takes a step towards Nantz now. Kerns stops him.
M	CPL. CORREGGIO	He's injured, Sergeant. A moment as they stare at each other. Nantz, voice like ice:
M	SGT. NANTZ	He's not injured. He twisted his goddamn ankle. Nantz' looks over the men, sweaty, covered with grime.
M	SGT. NANTZ	We are marines. "Can't" is not the code we live by. "Can't" gets marines killed. Do things the right way, the marine way, maybe you get to come home... Maybe your buddy gets to come home. Correggio stares back sullenly on this.
M	SGT. NANTZ	Dying's easy, ladies. Everything else takes balls. Nantz spits on the ground.
M	SGT. NANTZ	Adukwu. Run a bag of saline into Lenihan and tape that ankle. We start back in ten minutes.
M	NEWSCASTER (V.0.)	.meteors are falling off the coasts of California, Ireland, India, in the Bay of Bengal-- all less than ten miles from land...
M	CPL. STAVROU	Man, I thought Lenihan was gonna wash out today.
M	CPL. HARRIS	Hey, I remember carrying your fat ass up that hill hung over as shit. Newbie gets no sympathy from me. A woman, CHERISE, 22, Harris' fiancee, hurries over.
F	CHERISE	For three hundred more, she said we could have sprays of lilies. I know it's a lot, but it'd be so beautiful. What d'you think, baby? Harris looks pained. But before he can speak up:
M	CPL. STAVROU	Well, I think it's a no-brainer. You're only getting married once! What, are you gonna worry about three hundred bucks? Cherise looks expectantly to Harris, who smiles back weakly.
M	CPL. HARRIS	Of course, baby. Whatever you want She kisses him, heads to the florist as Harris turns on
M	CPL. HARRIS	Dude, what are you doing?
M	CPL. STAVROU	Busting your balls. Tomorrow we shop for cake. Stavrou throws an arm round Harris' shoulder, smiles.
M	CPL. STAVROU	I love cake.
M	PSYCHIATRIST	Still not sleeping... And the nightmares?
M	PVT. KERNS	No. I mean, sometimes. But it's no big deal.
M	PSYCHIATRIST	You're not drinking, right, private? That's just a crutch...
M	PVT. KERNS	Alcohol? No, sir. Definitely not. The psychiatrist stares at this. Then WRITES in the file.
M	PVT. KERNS	So... What's my status? Am I cleared for combat? I feel good. Let's meet again next week. TWO MPs, on the beach, waving them in.
M	PVT. SIMMONS	I don't know why they always have to give us shit. It's not fair.
M	CPL. GRAYSTON	Question is, why does everybody think life's supposed to be fair? Why do bad guys want to kill us? Why can't I have a nipple ring? Why is it the more power we get, the more we want? Nothing's fair, Simmons. Whatever, Corporal. I just like to blow shit up. Suddenly, a SIREN begins WAILING from the base. Grayston and
M	SGT. NANTZ	Hold. The squad stops, following Nantz' gaze to... Speeding up the dirt road toward the marines. 1st Sergeant Roy hops from the Humvee, shouting:
M	1ST SGT. ROY	Marines! Into the trucks. Now. Proceed to the armory and draw weapons. The marines exchange glances, heading for the five-tons.
M	SGT. NANTZ	What's going on, John?
M	1ST SGT. ROY	Look, Mike, I know you're burnt out, ready to move on... Whatever you want to call it. But everybody's being deployed right now. And the platoon's down a sergeant. We need you.
M	SGT. NANTZ	For what? Do I have a choice here? They arrive at the Humvee. Roy turns to Nantz. No. You don't. It's all hands on deck, Mike. Nantz nods, resigned. Starts climbing into the Humvee.
M	SGT. NANTZ	Just don't lose my paperwork.
M	1ST SGT.. ROY	Meteor storm's hittin' up and down California now... All I know is, this is a helluva lot more than just some space rocks fallin' out to sea...
M	SGT. NANTZ	What d'you mean? He turns., stares at Nantz.
M	1ST SGT. ROY	Whole base is being mobilized. There's some kinda' bad shit hittin' the fan.
M	1ST SGT. ROY	You're assigned to 1st platoon, under Lt. Bennie Martinez. His platoon sergeant was rushing back to base, got in a car accident.
M	SGT. NANTZ	What are the odds? As the Humvee pulls to the COMMAND BUILDING, Nantz sees...
M	1ST SGT. ROY	There's the lieutenant. Young, been with us three months, straight outta basics school. Bright kid, but this is his first deployment, so keep an eye on him, Mike. Lenihan checks and double checks a LIST with the contents of
M	PVT. KERNS	It's probably just a drill, right?
M	PVT. IMLAY	They shifted Nantz into our unit. Something must be going on.
M	PVT. LENIHAN	I heard Nantz kicked ass on his last tour. Went into a compound by himself, killed, like, ten insurgents...
M	CPL. CORREGGIO	That what you heard? You don't know shit, Lenihan. Correggio, pissed, grabs his pack, heads for the door.
M	CPL. CORREGGIO	Move your asses. They want us in the armory. And he's gone. Lenihan, confused, looks at Imlay.
M	PVT. LENIHAN	What's his problem?
M	PVT. IMLAY	Nantz lost a lotta guys on that tour. Correggio's brother was one of 'em. Lenihan nods, somber, getting it. And every office has a TELEVISION on. We hear OVERLAPPING.
M	TV REPORTERS (V.0.)	.cluster of what appears to be meteors is tightly packed... hard for scientists to predict the size or quantity striking the oceans...
M	SGT. NANTZ	They calling us.in because of these meteors, Lieutenant?
F	LT. MARTINEZ	I assume so... Maybe an evacuation. Whatever it is, it'll be good to get out in the field with the men. Nantz looks askance at this. Martinez catches it.
F	LT. MARTINEZ	Look, Sergeant, let's be clear. I know your rep, know what you've done... But this is my unit. We're not gonna have a problem, are we?
M	SGT. NANTZ	No problem, sir. It's all yours.
M	PVT. MOTTOLA	We never got a chance to finish the new mix, man. We were gonna add some metal to it...
M	PVT. GUERRERO	We'll have time later. The marines stare at the harried reporter on TV.
M	REPORTER (ON TV)	.National Guard troops have flown in to evacuate all surrounding beach areas... Yeah... Later.
M	CAPTAIN	These objects were completely undetected until they entered our atmosphere.
F	LT. MARTINEZ	So... what are they, Captain?
M	CAPTAIN	We have no idea. But whatever they are, they're not hitting the water at terminal velocity. They're able to slow down before impact. Glances exchanged in the room now.
M	CAPTAIN	This is no meteor shower. Homeland Security has bumped the threat level to red. Marines, we are the first line of defense. All units gear up, be ready to move. The REPORTER on the beach looks harried now as THICK SMOKE
M	REPORTER (ON TV)	.some sort of smoke has appeared over the ocean now...
M	CPL. HARRIS	Hey, shut up. Shut up! Others quiet down now. All focus slowly shifting to... The reporter on the beach is cupping her earpiece.
M	REPORTER (ON TV)	I'm being told a Coast Guard cutter just issued a Mayday... The TV SHOT PANS to the WATER...
M	THE MARINES	Push forward, scrambling to the TVs.
M	PVT. KERNS	What the hell are those things?!
M	ON THE TV:	The CUTTER DISAPPEARS behind the thick rolling SMOKE. Right now, ACTIVITY HAS CEASED. Marines silently stare at...
M	TELEVISIONS	The REPORTER ON THE BEACH staring out, clearly panicked.
M	REPORTER (ON TV)	It appears... the cutter has...
M	TELEVISIONS	As the REPORTER reacts to isolated SHOUTS echoing from the
M	REPORTER (ON TV)	What is that...? In the water... The news cameraman PANS to the WATER as it begins to CHURN. SCREAMS and panicked voices ring out from those ON THE BEACH
F	LT. MARTINEZ	As you probably heard, Sgt. Nantz will be taking over for Sgt. Beck. We're lucky to have him aboard. The CH-46 helicopters TOUCHES DOWN now, its massive,, bay door
F	LT. MARTINEZ	Let's move, men!, The platoon grabs gear, runs for the helicopter, climbing Then he grabs Correggio's pack, about to throw the pack on... Nantz turns, faces off with Correggio.
M	SGT. NANTZ	You got something to get off your chest, Corporal?
M	CPL. CORREGGIO	No. It's cool, Sergeant. You got a Silver Star and my brother came home in a box. I get it. Beat.
M	SGT. NANTZ	Get aboard, Corporal. Correggio jumps into the chopper. The sound of the CH-46's massive rotors is deafening. Some
M	PVT. GUERRERO	What the hell you think those things are?
M	CPL. HARRIS	Gotta be extraterrestrial.
M	PVT. IMLAY	You mean, like, from space?!
M	CPL. STAVROU	No, Imlay. From Canada. Correggio looks down at his hand... Sees the GIRL'S PHONE ACROSS THE DECK, Martinez huddles with Nantz, MAP in hand.
F	LT. MARTINEZ	Santa Monica airport's our Forward Operating Base. We get some Cobras and F-18s in the air, we'll have plenty of support. Nantz nods. They're flying into the unknown and Martinez
M	PVT. KERNS	How many a' them you think there are, Sergeant? Nantz just stares out, stone-faced.
M	SGT. NANTZ	We'll know soon enough, private. Nantz looks at Martinez, who is hunched over, scribbling a The CH-46 LANDS. The platoon JUMPS OUT, squad leaders forming the men up as...
F	LT. MARTINEZ	Lt. Martinez, sir. 1st Platoon of the 2/5.
M	CAPTAIN	Situation is as follows: Most of Santa Monica is cleared of civilians. We've got a defensive line at Lincoln Boulevard a mile from the ocean... He points out LINCOLN BOULEVARD on a MAP, the OCEAN close by.
M	CAPTAIN	At 9 p.m., everything from Lincoln to the ocean will be bombed. Martinez blanches.
F	LT. MARTINEZ	We're... leveling it, Captain?
M	CAPTAIN	We've got an infestation of god- knows-what. It's an enemy ground force only, they have no aircraft. So our jets'll tear 'em a new asshole. We will rule the air.
F	LT. MARTINEZ	But... there must be civilians stuck behind the line, sir.
M	CAPTAIN	That's affirm. We're getting distress calls, sending squads out.
M	CAPTAIN	Your mission, Lieutenant, take your 1st squad, proceed west from Lincoln to a community center located here... In a park on 10th and Bay Street. Police were using it as an evacuation point. They got overrun. Get there, any civilians you find, get 'em back here to the FOB for evacuation. You got three hours. Another CHOPPER is LANDING. Nantz yells over the sound:
M	SGT. NANTZ	What do we know about these things, Captain?
M	CAPTAIN	Not much. But police have shot 'em. They bleed. The captain, hurrying to the next chopper, yells back:
M	CAPTAIN	It's our job to kill 'em. Martinez turns, rallies the squad, most of whom look shocked.
F	LT. MARTINEZ	Let's go, marines! Clock's running. Focus on the mission. We're gonna get to that community center and get those people safe. A COBRA ATTACK HELICOPTER screams overhead, firing into the
F	LT. MARTINEZ	Something to add, Sergeant?
M	SGT. NANTZ	Kill anything that's not human. The ground SHAKES from massive AFTERSHOCKS. Billowing SMOKE
M	PVT. KERNS	What the hell is that?!
F	LT. MARTINEZ	Keep it together. Watch your angles. The aftershocks fade. Ominous quiet again.
M	CPL. HARRIS	Helluva way to get citizenship, eh, Daktari?
F	ADUKWU	Shit, I'd rather be in Afghanistan. THICK SMOKE hangs in the air. The lack of visibility is Numerous SHAPES become visible in the smoke.
M	CPL. HARRIS	Cherise and I were supposed to register at Bed, Bath & Beyond tonight...
M	CPL. STAVROU	Think you're gonna be busy, bro. Nantz points his rifle into a CRASHED PICKUP TRUCK. A BODY Simmons comes up behind Nantz. Peers into the truck:
M	PVT. SIMMONS	What is that shit, Sergeant?
M	SGT. NANTZ	Something bad, private. Now get back with your team.
M	PVT. KERNS	Whoa, whoa... Contact! Twelve o'clock! A SHAPE is moving to them through the smoke.
M	CPL. CORREGGIO	Relax, man. Kerns just shoots him a look. The squad moves on. But the dog suddenly RACES OFF, disappearing into the smoke.
M	PVT. IMLAY	What the hell...?
M	CPL. HARRIS	Something spooked that dog... Then Kerns sees the SMOKE SWIRLING DOWN THE SIDE STREET...
M	PVT. KERNS	Contact! Contact! Discipline shatters as the squad follows Kerns...
M	SGT. NANTZ	Marines! Hold your position! Kerns stops, spinning, looking. for targets, breath ragged,
M	CPL. CORREGGIO	What'd you see?! Suddenly, the INDISTINCT FORM of an ALIEN CREATURE appears
F	LT. MARTINEZ	Hold your fire! Hold your fire! Everyone stops firing. Nantz gets in Kerns' face.
M	SGT. NANTZ	One enemy runs and you break discipline and chase it?! Think, marines. Stay alive.
F	LT. MARTINEZ	The sergeant is right. Stay on course. We have a mission... Suddenly, the SHADOWY ALIEN FORM RISES again, darting off, The squad stares back, stunned. Holy shit.
M	CPL. HARRIS	How many rounds it take?
M	CPL. STAVROU	Enough. Correggio edges to Kerns, who's looking panicky.
M	CPL. CORREGGIO	You okay?
M	PVT. KERNS	They're real, bro. I kept prayin' they wouldn't be...
M	SGT. NANTZ	Quiet. Nantz, unnerved himself, stares into the smoke...
F	LT. MARTINEZ	What is it, sergeant?
M	SGT. NANTZ	That thing running down the street... That was to draw us in... Slowly, fading in, we hear what Nantz hears now...
M	SGT. NANTZ	They're coming. We took the bait, now they're cutting us off.
M	PVT. KERNS	I can't see a goddamn thing! But the SOUND of their ADVANCE tells us there's many.
M	SGT. NANTZ	Light it up! The squad lets loose with a barrage of FIRE as... TRACER FIRE shoots back at the marines from the smoke.
F	LT. MARTINEZ	Mottola, get on the radio. See if we can get some air support. Mottola starts working the radio, trying to remain calm as.'..
M	PVT. SIMMONS	Contact front! Contact front! Correggio, frustrated, peers through the smoke.
M	CPL. CORREGGIO	What are we shooting at?!
M	PVT. MOTTOLA	Lieutenant. Command says air power is totally committed. Enemy contact all over the area... Martinez stares back at this ominous news as...
M	PVT. LENIHAN	Ahh, shit! It's burning! His HELMET is being eaten away by the liquid. Imlay is My face, man...! How's my face?
M	PVT. IMLAY	Ugly as ever, bro. The squad hunkers down, trying to find any cover-available-- Martinez drops BEHIND A CAR, pulls out his MAP, checking it Chaos as ENEMY TRACER FIRE increases, exploding around them. Fall back! Here! He leads them further down the side street.
M	SGT. NANTZ	We can hold this position, Lieutenant!
F	LT. MARTINEZ	We're gonna get pinned down!
M	SGT. NANTZ	Sir, these things seem to be operating tactically! Don't let them dictate your decisions... Move to live, marines! The squad follows Martinez, retreating... JUST A SIDEWALK separates the houses opposite each other.
M	SGT. NANTZ	It's an ambush. This is the kill zone! Nantz slings his COMBAT SHOTGUN forward. On Nantz' order, the SQUAD OPENS FIRE just as... Martinez is shouting orders, directing the men as... Kerns backs against a fence, overwhelmed by the chaos. ; He Correggio steps in front of Kerns, firing to protect him., Guerrero, Imlay and Simmons lay down an awesome barrage with
M	PVT. SIMMONS	Jesus! Oh my God!
M	CPL. STAVROU	Keep your shit together!
M	PVT. SIMMONS	What the hell are those things?!
M	CPL. HARRIS	They're the goddamn enemy.
M	PVT. IMLAY	Yeah, and there's a million of 'em!
M	PVT. SIMMONS	Where'd they come from?! Why'd they come here?!
F	LT. MARTINEZ	Everyone... just calm down.
M	PVT. SIMMONS	Calm down?! We keep shooting them... Why don't they die?!
M	SGT. NANTZ	Stow that shit, Private. Watch the yard. Secure the back. We're not dyin' here today. The marines take up firing positions at windows and doors.
M	CPL. CORREGGIO	You okay? Kerns stares back, deer in the headlights. He nods.
M	CPL. GRAYSTON	I know. These things'll kill me. Adukwu smiles. Grayston stares at his arm, ironically:
M	CPL. GRAYSTON	Hell, now that just ain't fair. Nantz moves to Martinez, who is staring down at the wounded
M	SGT. NANTZ	Sir, what are your orders? Martinez turns, stares at Nantz.
F	LT. MARTINEZ	I led us right into that ambush.
M	SGT. NANTZ	Sir. Your orders. Beat. Martinez nods.
F	LT. MARTINEZ	Let's figure out how we get out of here. We'll medevac the wounded from that park. Nantz nods, turns to Mottola.
M	SGT. NANTZ	Radio the FOB. Get us a medevac at that park by the community center. As Mottola works the radio, he's startled to see Guerrero,
M	PVT. GUERRERO	I can't see, Motorola. Mottola, horrified, steadies his voice.
M	PVT. MOTTOLA	You'll be okay. A slight beat. Then...
M	PVT. GUERRERO	You're one shitty liar, bro.
M	PVT. IMLAY	Hey, where the hell is Lenihan?! Everyone stops, stares.
M	SGT. NANTZ	I'll go for Lenihan, sir.
F	LT. MARTINEZ	All right. We'll package the wounded, then rally on 10th street. Mottola, Imlay. Go with the sergeant. The two quickly step to Nantz.
M	PVT. IMLAY	We got your six, Sergeant. Anything you need. What I need is for you to keep quiet. And stay close.
M	PVT. IMLAY	Right. Got it. Quiet.
M	SGT. NANTZ	Starting now, Private. As Nantz turns, Mottola slaps Imlay in the helmet.
M	PVT. LENIHAN	Motorola? You copy? His RADIO buzzes back with Nantz' voice:
M	SGT. NANTZ (V.0.)	Lenihan. This is Sgt. Nantz...
M	PVT. LENIHAN	Sergeant, Jesus, I had to turn the radio off..'. These things are everywhere! We're coming for you, Lenihan. What's your location?
M	PVT. LENIHAN	I'm in a garage... I can see two palm trees right next to it. House is white with black shutters... Just as something BANGS against the garage.
M	SGT. NANTZ (V.0.)	Is the house a two-story? Lenihan stares, his eyes going wide, panicked.
M	SGT. NANTZ (V.O.)	Lenihan, is the house a...? Lenihan CLICKS the radio OFF. Then waits, very still, listening, M-16 held tightly. His
M	SGT. NANTZ	Lenihan...? Lenihan...? Imlay taps Nantz on the shoulder, motions to his ears. He The marines freeze, Nantz clicking the radio off as... The marines crouch, weapons up, straining to see through the The sound fades into the distance. CRASH! The WINDOW suddenly CRASHES IN. Nothing there. As Lenihan continues backing away, peering through the Quickly, nervously, he loads another mag, edging to the pool. An indiscernible DARK FORM lays on the bottom of the pool. BLISTERING GUNFIRE! As Nantz, Mottola and Imlay burst into The fusillade of bullets tears the creature up. Oh my God... What the hell are these things?
M	PVT. IMLAY	They're butt ugly, that's what they are. Nantz grabs onto Lenihan, noticing his wound.
M	SGT. NANTZ	We're gonna get you to the medevac, Private.
M	PVT. LENIHAN	Thank you, Sergeant. Thanks for coming for me.
M	SGT. NANTZ	But Lenihan...
M	PVT. LENIHAN	Yes, Sergeant?
M	SGT. NANTZ	Ever get separated from your unit again, I'll find you and shoot you myself.
M	PVT. LENIHAN	Yes, Sergeant. Imlay slings Lenihan's arm around his shoulder and they're
F	LT. MARTINEZ	All right, let's get to the community center... They head off, Simmons still supporting Guerrero as THWACK!
F	LT. MARTINEZ	Move! Grab Simmons! Go, go! Stavrou hoists Simmons as the marines run off, FIRING to The SILHOUETTES of DARK ALIEN FORMS are visible on distant There are distant sounds of warfare, but the area here seems Then, out of the smoke, an IMAGE APPEARS... Something MOVING The marines all shift, aim forward, about to blast away as...
F	LT. MARTINEZ	You guys are 2/5?
M	MARINE	2nd squad, 3rd platoon...
F	LT. MARTINEZ	Where's the rest of your unit?
M	MARINE	This is it, Lieutenant. Everyone else is dead or missing. The news hits Martinez hard. He eyes Nantz.
M	MARINE	We were on the street, like, ten minutes and they ambushed us. As soon as we radioed for help, it's like they were everywhere... Medevac's incoming, lieutenant.
F	LT. MARTINEZ	All right. Stay with us. And the squad moves out... The specter of LIGHTS is thrown onto the field, an other
M	A MEDEVAC HELICOPTER	Descending steadily, its thundering rotors whipping the air..
F	LT. MARTINEZ	Load the wounded. Sgt. Nantz, Cpl. Harris-- let's find the civilians. Martinez, Nantz and Harris run to the community center as...
M	SGT. NANTZ	U.S. Marines! U.S. Marines! A clattering. The marines immediately move toward it, Then the DOOR to a side room OPENS to reveal...
M	SGT. NANTZ	How many of you? A MAN, JOE RINCON, 45, jacket and tie, behind her.
F	MICHELE	There's five of us. Three kids. Nantz is immediately moving.
M	SGT. NANTZ	Where? Where are the kids? He pushes past the adults, sees TWO GIRLS AND A BOY, 8-10.
M	CREWMAN	You called in with two wounded!
M	PVT. IMLAY	We got four!
M	CREWMAN	Can't take four! We have no room!
M	CPL. STAVROU	Make goddamn room! A beat. The crewman relents in the face of Stavrou's Imlay and Stavrou get Simmons and Grayston on.
M	PVT. GUERRERO	I'll work on that mix for you.
M	PVT. MOTTOLA	Thanks, dude. Think I'm gonna need it. Lenihan crawls onto the chopper's deck with Imlay's help. You just had to get outta the shit. Lenihan smiles back.
M	CREW CHIEF	Now! We're moving now! Imlay bumps fists with Lenihan, backs away as...
M	SGT. NANTZ	Wait! Stavrou, hold it! KIDS! Stavrou tries to hold the chopper, screaming at it as... Nantz, Martinez and Harris run to the chopper with the kids. The CHOPPER GAINS ALTITUDE as suddenly... The devastating energy wave blasts it END-OVER-END... Nantz turns ominously as an unearthly BUZZING SOUND FADES IN. He pulls on them, urging them to the COMMUNITY CENTER doors. Speeding toward Lincoln. FIRING PULSING WAVES OF ENERGY,
M	PVT. KERNS	Goddamn flying saucers now...?!
F	ADUKWU	All those guys on the chopper...
M	PVT. IMLAY	Why'd those bastards have to come down here and start this shit?!
M	SGT. NANTZ	That is not relevant, Imlay! They're here. They're trying to kill us. Kill them first! Martinez eyes Nantz on this. Then barks orders:
F	LT. MARTINEZ	Secure the perimeter! Stavrou, give me an ammo check. Cpl. Correggio, take three men, set up an Observation Post on the roof.
M	SGT. NANTZ	You heard the lieutenant. Move! The dazed marines begin COVERING doors and hallways. We see
F	LT. MARTINEZ	They got air power, too... Knocked that medevac right out of the sky. So much for ruling the air. Nantz just keeps staring out.
F	LT. MARTINEZ	Listen, Sergeant. These men are scared. A little compassion would go a long way... Nantz turns on Martinez now.
M	SGT. NANTZ	How's that gonna help them survive, Lieutenant? I'll lead these marines. But don't ask me to get close to them. Nantz walks off. Imlay, startled by this, looks uncomfortable at first. Then
F	AMY	You're not gonna leave us, are you? A beat. Then Imlay smiles.
M	PVT. IMLAY	No way, sweetheart. The woman, Michele McDermott, is clearly rattled, struggling
M	RINCON	My son and I came here... There were only three cops, spread pretty thin... Then those things attacked. Police couldn't stop them.
M	SGT. NANTZ	What happened to everyone?
M	RINCON	I don't know. Most people ran. We hid in a side room, found Michele and the girls... Couldn't see what happened. Just heard... Screams.
F	MICHELE	I have my nieces for the week. My sister and her husband are in Hawaii for their anniversary... Is it safe there? I heard this is happening in other places... Martinez is at a loss for words.
F	MICHELE	What do they want from us? Why are they here?
F	LT. MARTINEZ	I...don't know. Right now, our job is just to get you to safety, okay? Harris appears from the hallway.
M	CPL. HARRIS	Lieutenant, something you should see... An ALIEN BODY. On the ground nearby. Ripped by bullets. Then Hector notices Imlay standing nearby.
M	HECTOR	Want some Nerds? Imlay holds his hand out. Hector shakes candy into it as...
M	SGT. NANTZ	Adukwu, bring your kit. Adukwu is immediately up, moving to Nantz.
M	SGT. NANTZ	We're gonna cut one of these things open. See if we can figure out what makes 'em tick. Michele overhears, offering:
F	MICHELE	Maybe I can help, sergeant. I'm a vet...
M	SGT. NANTZ	You're a veteran?
F	MICHELE	No, a veterinarian.
M	SGT. NANTZ	Oh... Okay. Well, thanks, um... Nantz has forgotten her name. She smiles.
F	MICHELE	Michele.
M	SGT. NANTZ	Right. Michele. Sorry. Mottola walks up.
M	PVT. MOTTOLA	Sergeant. Can't raise anybody on the radio. We're cut off. Off Nantz' look... O.P. reporting. We're clear up here. Correggio and Kerns look over the destroyed streets, smoke
M	CPL. CORREGGIO	.fucking aliens. Kerns looks at Correggio, starts to chuckle at the absurdity
M	PVT. KERNS	You think those things get scared? They're probably just grunts like us. Probably dumped into battle, told to go fight... Kerns looks out... The constant thud and crack of warfare...
M	PVT. KERNS	I thought I could handle it...
M	CPL. CORREGGIO	You are handling it. Thing I'm worried about is Nantz.
M	PVT. KERNS	Sergeant saved our ass at that ambush... He knows what he's doing.
M	CPL. CORREGGIO	Yeah? Tell my brother that. Michele stops, stares. She and Adukwu are both taken aback
