M	CHARACTER	DIALOGUE
F	MIKA	Well you don't mind right? I mean you don't mind if I go dance with somebody else?
F	ALIKE	No, do your thing.
F	MIKA	If you change your mind--
F	ALIKE	No, no it's cool.
F	AUDREY	I hope it was worth it.
F	ALIKE	Mom I lost--
F	AUDREY	Save it.
F	ALIKE	It won't happen--
F	AUDREY	Oh I know it won't.
M	AUDREY (O.S.)	Turn that mess off!! Sharonda?! Sharonda are you ready?! Stop lollygagging!
M	SHARONDA (O.S.)	I'm coming!
F	AUDREY	Lee are you ready?! Lee?!
M	AUDREY (CONT'D)	I said off. Thought you were ready?
F	ALIKE	I am ready.
F	AUDREY	You're not going to church looking like that. Where's the blouse I bought you?
F	ALIKE	What's wrong with this?
F	AUDREY	Hey there, you're home early--well actually late. I thought you would have called--
F	ALIKE	Dad--
M	ARTHUR	Do what your mom says.
F	AUDREY	Are you hungry? Let me heat it up for you. I'll heat it up on the stove for you. Tastes better.
F	ALIKE	Dad--
F	AUDREY	Lee!
M	ARTHUR	Leave me out of it.
F	AUDREY	Go get changed.
F	ALIKE	Dad, what's wrong with this outfit?
M	ARTHUR	Nothing.
F	ALIKE	See?
F	AUDREY	I'm not gonna argue with you.
M	ARTHUR	Do what she says.
F	ALIKE	Dad--
M	ARTHUR	Umgowa!
F	AUDREY	And put on a skirt!
F	SHARONDA	Hey Dad!
F	AUDREY	Too much lipstick.
F	SHARONDA	It's lipgloss.
M	SHARONDA (CONT'D)	Okay, okay.
M	ARTHUR	Gimmie kiss.
F	AUDREY	Did you talk to her?
M	ARTHUR	Get me a beer, please. Sharonda's fine.
F	AUDREY	I'm talking about Lee.
M	ARTHUR	Alike. And I don't see that there's a problem.
F	AUDREY	I'm tired of this tomboy thing she's got going on. And Laura. You said you were going to handle it.
M	ARTHUR	Umm-hmm.
F	AUDREY	She needs a male point of view.
M	ARTHUR	I said okay, dammit! Now can I please have a beer please?
F	AUDREY	It's Sunday morning.
M	ARTHUR	It goes with the spaghetti.
F	AUDREY	Do you have to work tonight?
M	ARTHUR	To put food on the table and clothes on our backs, no. To go out to restaurants and keep designer sneakers in the closet, yes.
F	AUDREY	Are you forever gonna be mad?
M	ARTHUR	Are you forever going to be happy? You made that decision a long time ago.
F	AUDREY	We both made sacrifices.
M	ARTHUR	You look beautiful, baby.
F	AUDREY	Tuck your blouse in.
F	ALIKE	This isn't me.
F	AUDREY	Tuck your blouse in.
M	ARTHUR	Leave it out.
M	ARTHUR (CONT'D)	I think it's fine out. What's the deal with you and Laura?
F	ALIKE	What deal?
F	AUDREY	Comin' in late...
F	ALIKE	Dad, I hardly ever--
M	ARTHUR	Why don't you give that a break for a little while?
F	ALIKE	Dad, come on...
F	AUDREY	You heard him! Sharonda! You done?!
M	SHARONDA (O.S.)	Coming!
F	AUDREY	You coming with us?
M	ARTHUR	Nope. Sleep.
F	AUDREY	We could go to a later service. The one o'clock--
M	ARTHUR	I said NO!!
F	SHARONDA	I'm ready.
M	ARTHUR	Alike, you look beautiful. Everybody looks beautiful, okay?
F	AUDREY	Lee! Lee! Here's someone I want you to meet.
F	ALIKE	Huh?
M	ALIKE (CONT'D)	Oh. Hey.
F	AUDREY	Get down out the car and come speak. What's wrong with you?
F	ALIKE	Alright, Mom.
F	AUDREY	You'll have to excuse her, she's been feeling rude lately.
F	MRS. SINGLETARY	Oh don't worry, Audrey, I understand how it is. Hormones. It's just a phase.
F	AUDREY	Alike, this is Mrs. Singletary, one of my co-workers and her daughter, Bina. Sylvia, Bina, this is my daughter Alike, we call her "Lee" for short.
F	ALIKE	Hi.
F	MRS. SINGLETARY	Hello.
F	ALIKE	Nice to meet you.
F	BINA	Hi.
F	AUDREY	And this is my youngest daughter, Sharonda.
F	SHARONDA	Hi.
F	BINA	Hi.
F	MRS. SINGLETARY	Hi there, nice to meet you.
F	AUDREY	Lee, Bina goes to the same school as you.
F	ALIKE	Cool.
F	BINA	Yeah, I think I've seen you around. Mrs. Alvarado's class right? AP English?
F	ALIKE	Yup.
F	AUDREY	So. Now that we're all acquainted, don't be a stranger.
F	MRS. SINGLETARY	Oh no, we won't.
F	AUDREY	Bina I think you and Lee may even go to school the same way. Don't you live off of St. James Place?
F	MRS. SINGLETARY	There is something to be said for safety in numbers.
M	MRS. SINGLETARY (CONT'D)	Well, we need to be pushing off -- I'll call you about those VBS workbooks.
F	AUDREY	Alrighty, I'll be around. Take care.
F	ALIKE	You're funny.
F	AUDREY	I don't know what your problem is.
F	SHARONDA	Can somebody put in this CD please?
F	ALIKE	I don't know what you think is going to change.
F	AUDREY	I know God doesn't make mistakes. I know that much.
M	AUDREY (CONT'D)	You may not like Bina, but you're certainly gonna be spending much less time with that Laura person, I guarantee you that much.
F	SHARONDA	Moooom, can you--
F	AUDREY	Be quiet. Nobody's putting in anything. I'm gonna listen to what I want to listen to for a change.
F	BINA	Look, I don't like lying to my mother, that's all.
F	ALIKE	Then don't, she doesn't have to know.
F	BINA	She does. She asks me everyday.
F	ALIKE	So tell her yeah.
F	BINA	No, I'm sick of lying to cover for you.
F	ALIKE	So don't.
F	BINA	Look Alike, Lee. Whatever it is you wanna be called. I'm not trying to hang out with you, either, but I'm not about to take an L for it. So stop dodging me, let's just go to school together and be done with it. We don't have to see each other any other time than that.
M	BINA (CONT'D)	Whatever, my mother asks me again, I'm telling her. Then she can tell your mother, then it's whatever for you.
F	ALIKE	Hey! Hey!
M	ALIKE (CONT'D)	Hey look, I'm sorry.
F	BINA	Yeah, you sorry your mom is gonna bug out.
F	ALIKE	No for real, I'm sorry. I didn't mean to be that way. It's just... OK, I am concerned that my, my mom will find out, but...
F	BINA	But?
F	ALIKE	It's not like that. It's just-- she's just. If you knew her, you'd understand. She's like, I don't know.
M	ALIKE (CONT'D)	So what's your favorite class?
F	BINA	You don't have to make small talk. Let's just walk.
F	ALIKE	I said I'm sorry. It's not you, it's just that my mom is like, she's like...
F	BINA	Overprotective?
F	ALIKE	Yeah.
F	BINA	I can tell. I've seen--I mean, a lot of people's parents are like that.
F	ALIKE	Yeah?
F	BINA	Yeah.
F	ALIKE	Yeah. But probably not like mine. But anyway...
F	BINA	Anyway, like I said, we don't have to talk. Just walk.
M	ALIKE (V.O.)	Hi! This is Lee, I'm not able to answer my phone right now--
F	CANDACE	How's it comin'?
F	LAURA	It's good.
M	ARTHUR	Oh my God!!
M	ARTHUR (CONT'D)	That's just embarrassing!
F	ALIKE	You ain't got no range, either.
M	ARTHUR	Yeah but at least I hit the backboard. Damn.
F	ALIKE	Brick!!
M	ARTHUR	What's the score?
F	ALIKE	One up.
M	ARTHUR	One?
F	ALIKE	Yup!
M	ARTHUR	One? Nah, I definitely have like three. At least three.
M	MACK	It's on again... Check it out Free. Channel 5 and Channel 2.
M	SOCK	Look who's big time.
M	MACK	Brother was looking clean though. Looked just like, look like...uh-- Danny Glover! Been more of that since they opened up that new club `cross the way.
M	SOCK	Excuse me Miss??!! Miiiiissss??!!
M	MACK	Certain Friday nights they got, you know special parties going on.
M	SOCK	Or should I say Sir??!! Siiiir??!! Hello?!!
M	ARTHUR	Chill out, Sock.
M	SOCK	Hey, my man! You hear me talkin' to you?!
M	SOCK	
M	MACK	Mind your business.
M	BUTCH WOMAN	And a pack of Kools.
M	SOCK	Say, I been trying to get your attention. Do you go by Sir or Miss?
M	MACK	That'll be all ma'am?
M	BUTCH WOMAN	Yeah.
M	SOCK	Look I just had a simple question I wanted to ask. See, I just want to know how does pussy taste?
M	SOCK (CONT'D)	You know, I just wanna know if you go with women for the taste, or is it just you're too big, black, and ugly so don't no man want you?
M	MACK	$65.07 ma'am.
M	BUTCH WOMAN	I can't lie, pussy do taste good.
M	SOCK	Oh yeah? Maybe you should try it yourself sometime. Or better yet--
M	BUTCH WOMAN (CONT'D)	--ask yo' wife how she likes me!
M	SOCK	Fuckin' Bulldagger! He-She! Dyke!
M	MACK	Ask your wife!
M	ARTHUR	She told you.
M	SOCK	She ain't tell me shit! I don't know what the fuck y'all niggas are laughing for!
M	MACK	Awww shut up. Your big mouth got you in trouble as usual.
M	SOCK	Thought you was my friend, Mack. But I guess I ain't expect you to defend me Free, the way your daughter is--
M	ARTHUR	Say what?!
M	MACK	He don't mean nothin'! He don't know what he's talking about!
M	MACK (CONT'D)	He ain't moved outside a two-mile radius of where he crawled out his mammy's pussy. He don't know shit. I been to Poughkeepsie!
M	MACK	Carry your Poughkeepsie ass on out of my store!
M	SOCK	Fuck y'all!
M	ARTHUR	I should arrest your ass.
M	SOCK	Man, fuck y'all!!
M	MACK	Free, don't pay him no mind. Just talkin' trash.
F	LAURA	Damn, this is your color. So what's the deal incog-negro?
F	ALIKE	Mom has me hemmed up.
F	LAURA	Your phone ain't broke. You coulda called a nigga. Put this on.
F	ALIKE	My bad. She's making me hang out with this chick from church. It's crazy.
F	LAURA	Makin' you?! You a grown-ass woman, bruh!
M	LAURA (CONT'D)	Try these with it. So I guess the piers is out for Saturday, huh?
F	ALIKE	I don't even know if that's me anymore.
F	LAURA	Yeah, that's hot, yo. You should rock that. I was gonna see if you wanna do something different?
F	LAURA	Different like what?
F	ALIKE	I don't know--maybe like a open mic or something.
F	LAURA	Open mic? Nah, man. It's plenty chicks at the piers, you just gotta be more confident.
M	LAURA (CONT'D)	You can rock this. I haven't even worn it yet. But I understand if you got better things to do.
F	ALIKE	Nah, I'm down.
F	LAURA	You sure? I don't want you getting hemmed up.
F	ALIKE	Nah seriously, I'm down for whatever.
F	LAURA	Real?
F	ALIKE	Promise.
F	LAURA	That's what's up! I'ma take the whole day off. It's gonna be tight watch... we gon' do it up!
F	ALIKE	You should wear your hair down sometimes.
F	AUDREY	Your father likes it up.
F	ALIKE	It looks nice down.
F	AUDREY	Maybe. Anyway give this back to Bina's mom when you go over tomorrow night.
F	ALIKE	Saturday night?!
F	AUDREY	We talked about this.
F	ALIKE	No we didn't.
F	AUDREY	Lee--
F	ALIKE	I had plans for this weekend.
F	AUDREY	Well, you don't have to go to Bina's on Saturday night, you can always stay home with me.
F	ALIKE	Oh my God!
F	BINA	You like Destiny's Child?
F	ALIKE	Uhh-uhh.
F	BINA	Jay-Z?
F	ALIKE	Nope.
F	BINA	Fifty?
F	ALIKE	No, I don't really like any of that commercial bullshit.
F	BINA	Oh. Who do you like?
F	ALIKE	Shit!
M	ALIKE (CONT'D)	Just more underground stuff. None of that crap they play on the radio.
F	BINA	Like who?
F	ALIKE	People you probably haven't heard of. Conscious stuff.
F	BINA	Like who?
F	ALIKE	Roots. Black Star. Asheru and Blue Black. Pharcyde.
F	BINA	Pharcyde? I heard of Pharcyde.
F	ALIKE	Ah--for real?
F	BINA	Yep. Tribe? J-Rawls? Bahamadia? perks up, looking genuinely interested for the first
F	ALIKE	Uh-oh, whatchu know about Bahamadia? Let me find out....
F	BINA	I'm not as generic as you think.
M	MRS. SINGLETARY (O.S.)	Hello? Hi Audrey. Yes. Yeah she's here. I understand--
F	BINA	Alright, how about Rock?
F	ALIKE	It's cool.
F	BINA	Whatchu know about Santogold? Since you all underground and stuff.
F	ALIKE	She's tight.
F	BINA	Tamar-kali?
F	ALIKE	I haven't heard of her, I heard of Res.
F	BINA	Oh no this is way better, you gotta check her out.
M	BINA (CONT'D)	"Her hair is short. Her legs are brown. Her lips are full. Her head hangs down." Alike plops back down in her chair.
F	ALIKE	Wow.
F	AUDREY	He-llooo.
F	LAURA	Hello Mrs. Freeman. Is Lee home please?
F	AUDREY	She's out with her friend right now, Laura. You take care.
F	LAURA	Oh. Umm do you know when she'll be back?
F	AUDREY	No, I believe she's out for the evening.
F	LAURA	Oh, because we had umm... alright then... Thank you.
F	AUDREY	Goodnight.
F	BINA	"Twist a virgin `round your dirty little finger! lingers...twist a virgin `round your bloody little finger, love is gone, but the memory lingers!"
F	ALIKE	Yo, this shit is hot!
F	BINA	Told you. Don't you have to go? I'll cover. It's cool.
F	ALIKE	Nah, I wanna stay.
M	ALIKE (V.O.)	Leave a message and I'll call you back. BEEP.
F	LAURA	Where you at? Hit me up when you get here.
F	ALIKE	Mrs. Alvarado was trying to get me to check out this one place.
F	BINA	Oh hell, no. That's for old people-- I'll write down some places you should check out. Maybe you could read some of my stuff, too.
F	ALIKE	Definitely. `Member when we used to stay out here all night?
M	PIER GIRL #2	Shit, used to?
M	PIER GIRL #1	You stay with your sister now, huh?
M	PIER GIRL #2	Lucky as hell.
F	ALIKE	A butterfly, briefly Suffocated On the mucous of its own change Imprisoned
M	By the membranous chaff of its own	underdeveloped Wings Cramped In the darkness of the too-tight cocoon of its own creation Pauses Thinking death inevitable Prepares to die in the absolute solitude Of Swollen Husk. A c r a c k appears A thin jagged light connecting The inner to the outer world A butterfly, briefly Paralyzed by the imminence of death Discovers life is possible.
F	MRS. ALVARADO	Comments? Critiques? Julie, tell me what you think.
