M	CHARACTER	DIALOGUE
M	BOWER (CONT'D)	Our 2nd Lieutenant? I don't know where he is. It was empty when I woke up. None of the systems are on-line. Mainframe is down, so I don't know how or why it engaged independently-
M	PAYTON	Bower .
F	BOWER	Yeah?
M	PAYTON	Until I have two coffees you're just gonna have to repeat all this shit, so let's just idle here for a bit.
F	BOWER	Sorry. I just- Just glad to see you awake. i was... a little concerned. I didn't know what to do if- PAYTON gets to his feet, stumbling. BOWER catches him under
M	BOWER (CONT`D)	Easy... Lieutenant. Easy.
M	PAYTON	Coffee?
F	BOWER	I'm on it.
M	PAYTON	Good man. BOWER helps him to the locker room as LIGHTS FLICKER past.
F	BOWER	This is you, sir.
M	PAYTON	How do you know that?
F	BOWER	1 It's... the name on your sleep pod, sir. it says that the memory loss is only suppose to be a momentary loss that's-
M	PAYTON	Very reassuring. I guess when you gamma the brain into extended REM, sometimes it can take a while to get it back. PAYTON pulls on his flight uniform and squeezes his feet into
F	BOWER	I've been awake for at least an hour and I still can't remember my... anything.
M	PAYTON	Listen, the last time I crawled out of a hyper bunk, it took me... quite a while to get it all back. BOWER holds his frown as PAYTON squeezes his finger into a
F	BOWER	What was... your last flight, sir? Don't recall. The Kuiper Belt odyssey? Don't worry, it'll come back, eventually.
M	PAYTON (CONT'D)	I've gone through this before. I just can't remember why I would agree to do it again. PAYTON goes to close his locker and BOWER motions with a
F	BOWER	Sir? I know this is going to sound strange, but do you even know where we're going? I can remember the training, but... not the mission. Know the procedures, not the... destination.
M	PAYTON	I figured you'd tell me.
F	BOWER	Didn't even know the ship's name until I saw it-on the console. For all I know this was another damn training exercise-
M	PAYTON	Trust me, it's not. if this is a simulation... PAYTON notices both of their reflections off the mirrored
M	PAYTON (CONT'D)	Someone is taking the joke a little far. He shuts the locker and they exit, the flashlight's beam
F	BOWER	None of the activators are working.
M	PAYTON	Figures. We can ride two hundred thousand tons of space freighter across the galaxy without a dent in the hood, but can't get one good cup of coffee. PAYTON flips a few switches with no result of power.
F	BOWER	Without the mainframe, we can't connect. I don't know how we'll ever be able to- PAYTON is in his element at the control desk, flipping open
M	BOWER (CONT'D)	Oh, I- didn't even think of that. PAYTON gives him a look with a grin and flips a switch.
M	PAYTON	Payton on the con. Respond? This is Lt. Payton of flight Team...? Shit-
F	BOWER	Five.
M	PAYTON	Five? How do you know that? BOWER pulls up his sleeve, exposing his tattoo ID. PAYTON
M	PAYTON (CONT-D)	Lt. Payton of Flight Team Five. Does anyone copy? Anyone... respond? Anyone awake up there? Dead static.
F	BOWER	Team Four suppose to be here for the shift rotation. Where could they be?
M	PAYTON	Fucking teamsters. Maybe they couldn't get to us. BOWER eyes the third empty sleep-chamber.
F	BOWER	Where could he have gone? PAYTON gazes off blankly. A RUMBLE of FLICKERING LIGHTS pass
M	PAYTON	The power systems must be free-floating off blown circuits or something. The over-ride grid won't even lock in.
F	BOWER	Whatta ya think?
M	PAYTON	I think we need to find a deck of cards and call the union. Distant THUMPS are heard overhead and they freeze... watching
F	BOWER	Somebody... is up there.
M	PAYTON	Hmm. Ventilation... maybe. Systems keep re-booting after each surge. That could be anything. THUMPS fade as the ship eerily MOANS and CREAKS.
M	PAYTON (CONT'D)	I say we get out of here. I'd rather be up and out then stuck in the trunk. The room is blocked by the two heavy steel doors on either
M	PAYTON (CONT'D)	We're not far from the bridge but without the circuits locked in... I don't know how we could ever get this thing open. As they approach, their flashlight beams pan across the door
F	BOWER	Jesus. Somebody was trying to get out.
M	PAYTON	Ironic. I think it was built to protect us.
F	BOWER	Well, he got out... some how. A RUMBLE approaches... another SHUDDER that FLICKERS the
M	BOWER (CONT'D)	Cycle is broken.
M	PAYTON	What?
F	BOWER	It's not circuitry. Reactor timing is off-set in the core. Seems sporadic, but it's not. Each revolution decreasing before starting over from the beginning. It's trying to reconnect, but it won't until it's reset.
M	PAYTON	How the hell do you know that?
F	BOWER	I dunno. I can't remember my own- but I know everything there is to know about that damn reactor.
M	PAYTON	The training stuck.
F	BOWER	And I know that... Another SHUDDER approaches.
M	BOWER (CONT'D)	That's twelve revolutions, before recycling. And this one will only last- As they watch the ceiling, their flashlight beams stop on a
M	PAYTON	Now if we only had a monkey and a rope.
F	BOWER	Our 2nd Lieutenant must have gone this way. Don't you think?
M	PAYTON	Must have.
F	BOWER	It's the only way out.
M	PAYTON	I think we're better off... waiting here-
F	BOWER	For what? If the mainframe is off-line-
M	PAYTON	We're not going to be able to get to the bridge or even be able to open that door from the other side-
F	BOWER	But we can at least find out what's
M	PAYTON	Do you remember just how big this ship is, kid? We don't know where that will come out, if at all-
F	BOWER	But, we can at least try to- I can't do that.
F	BOWER	Can't do... Sir?
M	PAYTON	Listen, I have to take a handful of Doxitol just to get in the hyper-bunk.
F	BOWER	You're... claustrophobic?
M	PAYTON	I can take a lot, that's not one of 'em. I can take it. Real boy scout, is that it? You get lost in there and you're a footnote in the
F	BOWER	You can guide me... over two-way. PAYTON eyes him over with reluctance.
M	BOWER (CONT'D)	You know there's something wrong. How long can we wait in here before we have to try something?
M	BOWER (CONT'D)	How long did he wait? Silent stare as a SHUDDER passes, flickering the lights.
M	BOWER (CONT'D)	What if no one else is awake and there's no one at the wheel?
M	PAYTON	Just in case... .there's mail you need to open quickly.
M	PAYTON (CONT'D)	Wife...?
F	BOWER	Yeah... I think so.
M	PAYTON	Must be newlyweds. How can you forget something like that?
F	BOWER	What do-you remember? Anything yet?
M	PAYTON	Some pieces. Still a little fuzzy but you're the cocky little shit who wanted the window seat?
F	BOWER	And you're the cranky old bastard who made me take the aisle.
M	PAYTON	Give it some more time, pal. Grunt, slide, breath. Grunt, slide, breath. Grunt, slide, breath. Grunt, slide breath. Dammit. PAYTON'S voice crackles over the radio.
M	PAYTON (ON RADIO)	How we doing?
F	BOWER	Nothing yet. Christ, not a single vent opening or- Nothing. How about on your end?
M	PAYTON	Power surges keep coming across in longer increments, just like you said. I'm gonna keep trying to get inside and run a dyno. Or at least try to get a pizza delivered.
F	BOWER	Hey? BOWER quickly pushes himself forward reaching an intersection
M	BOWER (CONT'D)	Got an intersection here. What are the choices? The light pans to endless shafts in each direction. He SNAPS
F	BOWER	A whole lot of the same... nothing.
M	PAYTON (ON RADIO)	If you're gonna take a turn let's keep track. That way you can get back if there's no way out.
F	BOWER	Don't say that. BOWER lowers his head, breathing heavily.
M	PAYTON (ON RADIO)	If you haven't seen anything yet... maybe you should head back now. BOWER sets his jaw and suddenly spots a SPIDER, gently
F	BOWER	I'll be damned. BOWER collects himself, a tightened jaw of determination.
M	BOWER (CONT'D)	I'm taking a left. Make a note.
M	PAYTON (ON RADIO)	Left it is. BOWER turns the corner to follow the spider's path, the glow PAYTON looks to the name plate that reads Elysium and a small
M	PUSH IN	As he stares at the emblem, it seems memories are returning, Distant THUMPS snap him from his trance and he pans his He nervously pans his light slowly up the wall and across the Payton? Nothing but STATIC. Payton!? Do you copy!? HEY!? Finally... I'm here. You alright? BOWER rubs the sweat from his eyes, anxiety increasing with
F	BOWER	I dunno. I dunno if I can- I can't tell if I'm going in circles or- There's nothing to- Can't breath-
M	PAYTON	Easy, pal. Breath easy. Listen to me- BOWER squirms, pushing outward against the walls of the shaft
F	BOWER	I just want... to stand up for God's sakes! Can't breath- Calm down. Listen, you gave it a shot. Let's get you back here.
F	BOWER	Back!? Are you kidding- I can't turn around! I can't even- Do you know how far I've gone!? Take it easy- BOWER bangs the wall of the shaft with desperation.
F	BOWER	I just want OUT of this FUCKING THING!
M	PAYTON	Bower? BOWER!? Stop it. Stop it! Just listen to me. Put it out of your head. Stop moving and breath. Listen to
M	BOWER (ON RADIO)	I can't... breath!
M	PAYTON	Put your mind somewhere else-
M	BOWER (ON RADIO)	Like WHERE!?
M	PAYTON	Well... this may not be the best time to tell you, but I got the door open.
F	BOWER	WHAT!? Are you fucking kidding me!?
M	PAYTON (ON RADIO)	Yeah. I'm kidding you. BOWER lowers his head with exhaustion and a chuckle.
M	PAYTON (ON RADIO) (CONT'D)	There ya go. Now just breath. Easy, pal. Easy. We'll get you through this. We'll figure this out together. Hear me? I do remember something.
F	BOWER	What's that?
M	PAYTON (ON RADIO)	My dream. On the way out. Real doozy. There I was at the Rose Bowl game. Naked and everyone was drunk but me. Spent two years looking for clothes. Long fucking Rose Bowl game. BOWER chuckles, his breathing growing more steady.
F	BOWER	Dream like that, sounds like you've got some... guilt issues.
M	PAYTON (ON RADIO)	Or just... clothing issues.
F	BOWER	Two years?
M	PAYTON (ON RADIO)	Huh?
F	BOWER	You said two years. You think we've been asleep for two years?
M	I PAYTON (ON RADIO)	I do remember that being our duty rotation and... if we're team five that means we've been out for... .eight years. BOWER pulls the photo from his sleeve pocket, shining the
M	BOWER (CONT'D)	That can't be right. What can't be?
F	BOWER	Why would I-leave her? I can't even remember saying good-bye. Why would I?
M	PAYTON	Well, you aren't here on default. This was a select pick. This flight was... different. Different... how?
M	PAYTON	We're not just doing speed laps on the belt. This was something... special.
M	CLOSE UP	PAYTON gently rubs his hand across the emblem carved in the I remember... being interviewed. My mother seeing me on the news. This flight was... like no other. We weren't just pilots... BOWER looks up, shining the light down the shaft as the
M	PAYTON (ON RADIO) (CONT-D)	We were... heroes. We were-
M	BOWER (INTO RADIO)	Someone's been through here.
M	PAYTON (ON RADIO)	What? He pushes himself closer, squeezing between pipes for a
F	BOWER	Someone's been... BOWER notices the droplets of sweat dripping off his chin are
M	BOWER (CONT" D )	Wait a second-
M	PAYTON	What's wrong?
F	BOWER	I'm... I'm at an angle! Shit! BOWER panics as he begins to slide forward into a downward
M	BOWER (CONT`D)	No, no... N00000! He slides head first into a vertical drop, the shaft The flashlight falls through the grate and he watches in
F	BOWER	Aaaaeirrrgh!
M	PAYTON	Bower!? What happened? Bower!? All he can hear is the muffled, panicked struggle. The
M	PAYTON (ON RADIO)	Bower!? Answer me! BANG, BANG... BASH! He breaks the vent and kicks until he's
M	PAYTON	Bower...!? Through the static comes a HOWL of victory.
F	BOWER	I'm... out! I'm- PAYTON breathes a heavy sigh of relief.
M	PAYTON	Jesus, don't scare me like that! Where are you?
F	BOWER	I'm- I'm inside a boot locker!
M	PAYTON (ON RADIO)	A what!?
F	BOWER	I'm inside a God damn- He shoves outward and the door SNAPS open. He falls out,
M	PAYTON	Bower...? You alright? BOWER!?
F	BOWER	Make that an overhead compartment. You with me, Payton? I got out. Hear me? He checks the transmitter, crackling with static.
M	PAYTON	Bower? Do you hear me? Bower...? Nothing but STATIC.
M	BOWER (INTO RADIO)	Payton? You there...? He cautiously ventures down the corridor as LIGHTS FLICKER
M	BOWER (CONT'D)	Payton? Can you hear me!? Dead static. He sighs, looking down each of the corridors,
M	BOWER (CONT'D)	Which way is which? I He examines the piping that runs along the ceiling, checking Hey...!? BOWER freezes, caught in a silent stand-off, the MAN'S
M	BOWER (CONT'D)	Hello...? A low RUMBLE approaches as LIGHTS FLICKER past to reveal...
M	BOWER (CONT'D)	Jesus... Christ. Jesus- BOWER back pedals with fear and confusion as distant THUMPS Payton...? Are you there? Answer me.
M	PAYTON	Bower? You there? Com'on, man. You there? Bower:? The familiar sound slowly returns overhead... The "sounds" are heard, muffled and now closer then before. Something is just beyond the wall, trying to get in. PAYTON
M	PAYTON (CONT'D)	Bower? Can you hear me? Bower? Answer me, God dammit. As he moves across the massive room, the neatly lined rows
M	I	A woman's voice growls into his ear, in German.
F	NADIA	Keine Bewegung!
F	BOWER	What-!? He tries to look up and... CRACK! Instant swelling over his Don't move! Wait a second-
F	NADIA	Don't you move MOTHER FUCKER! She quickly pats him down, stealing tools. All he can see is
F	BOWER	Wait- I'm part of the crew! I'm- CRACK! A hit silences him and the forceful frisk continues.
F	BOWER	I won't! Please! Just listen- I'm not-
F	NADIA	Take them off!
F	BOWER	What!?
F	NADIA	SHOES! I'll gut your ass-
F	BOWER	Alright, alright! Take it easy! He begins to remove his shoes and the radio on his belt
M	PAYTON (ON RADIO)	Bower? You there-? BOWER lunges and they go into a violent spin, crashing over a
F	BOWER	Stop! Stop it! Listen to me! Hold it! she attacks and he frantically throws dishes and chairs to You crazy fucking bitch- He wields the only weapon he can find... his shoe. And her He ducks below the tables as a FIGURE slowly enters the room, His obstructed view reveals the FIGURE as a tribal warrior,
M	BOWER (CONT-D)	What the hell is- The FIGURE quickly spins his direction and SNAPS a lever on BOWER holds his breath with fright, back pedalling on his The apparent leader of the pack is HEFLIN, the largest and On command, the one HUNTER flips a lever and the BLUE FLAME As the BLUISH GLOW fades, BOWER is left bewildered and
M	PAYTON (ON RADIO)	Is that you!? Bower-- BOWER frantically flips it off as one of the HUNTERS suddenly
M	E	WEASEL, a small framed hunter searches the area like a On closer examination, WEASEL is coated with war paint and
M	BOWER POV	The only clear view is off an overturned bowl that shows We hear... BOWER'S breath, heightened gasps of fear as he Pitch black. Sounds of the ship surround us along with the
M	PAYTON (ON RADIO)	.with that marking, she's got to be part of the passenger manifest. Possibly a glitch in the LFS support system, a breakdown in the main grid must have woken passengers, instead of the flight crew.
F	BOWER	But, why would she try to kill me!? She was going to slit my throat! And why would they look like that? Look like what?
F	BOWER	You should have seen these guys. They were... a very fucked up looking gang. Why the hell would they be-- Payton, they were hunting. BOWER gives himself a shiver as he fearfully checks over his
M	PAYTON (ON RADIO)	Hunting!?
F	BOWER	They sure-as-shit weren't a welcoming party from the Promenade deck! These guys were... looking to do some damage.
M	PAYTON (ON RADIO)	Take it easy-
F	BOWER	We've got to try to contact the bridge.
M	PAYTON (ON RADIO)	You're assuming there is someone on the bridge.
F	BOWER	You're not!? We're not the only ones awake. Team Four wouldn't go back to sleep without waking us for rotation. Maybe they're on the main deck?
M	PAYTON	If they're in there... why haven't they thrown the security hammer into lock down? Seal and freeze it until the emergency units wake?
F	BOWER	Maybe they can't. With the systems kicking on and off- Maybe they're flying blind, with no control of the LFS? PAYTON eyes the scattered tools across the floor and the
M	PAYTON	Either way we can't assume help will be coming. On-board or off. Out here, there is no rescue. There is no turning around. This thing wasn't even built... .to return. He pauses off the involuntary memory relapse, looking to the
F	BOWER	What are you talking about? PAYTON glances across the control console, nodding with more
M	PAYTON	This is no regular transport. We're not out collecting data off the belt or hauling cargo... we are the cargo. It was a single launch trajectory for... That's as far as his memory allows, his words trailing off.
F	BOWER	.Tanis. Planetary processing and population. We're a settler's vessel. Elysium. This was a one-way ticket. BOWER'S gaze goes distant as...
M	FLASH IMAGE	Another place, another time, BOWER leans closer on a bed,
M	BOWER (CONT'D)	How could I have... left her? Why would I have done that? I loved her... BOWER snaps out of his trance. Payton!? Where is your wife?
M	PAYTON	What?
F	BOWER	We didn't leave them behind. No one did. They're on this flight! Remember the recruitment.
M	BOWER (CONT'D)	The fucking breeding tests- The wives, the husbands- The- She's on this God damn flight!
M	BOWER (ON RADIO)	They're here. Somewhere on board.
M	I	officer's living quarters. The room is designed in a
F	BOWER	I've got to find her... before those fucking animals do! I've got to- BOWER ransacks the compartments, tossing aside items.
M	BOWER (CONT'D)	Try to think of where they would be? A sleeping compartment for non-service
M	PAYTON	Hold it, hold it! Think about this for a What's there to think about!? I remember! There was thousands of passengers that weren't part of the development team. Families that-
M	PAYTON	No, listen to me! LISTEN! You know how big this ship is and there's no way of knowing exactly where- If you go on some wild goose chase to try to find her-
M	PAYTON	And then we would be no closer to getting out of this situation with even less time to regain control of the ship. BOWER stews, wanting to retort, his mind is racing.
M	PAYTON (CONT'D)	ship. Once we've taken control of the systems, finding them would be easy. Are you hearing me? We save the ship... we can save them all.
F	BOWER	But... how do we- I r PAYTON Where are you?
F	BOWER	I dunno. Officer's quarters, somewhere above D-level, I think- I don't-
M	PAYTON	I can guide you. Find out where you are. Hatch marker. Over the door. His flashlight finds one of the hatch doors and he climbs up
M	PAYTON	Take it. Climbing up the angled furnishings, he searches for any He climbs upward to an open hatch in the ceiling as we...
M	ANGLE ON	In the foreground, there is a small fish tank, completely dry
M	PAYTON (INTO RADIO)	Alright. I'll lay out a path for you and see if we can by-pass the main security doors.
M	BOWER (ON RADIO)	Guide me to where?
M	PAYTON	Back toward the flight decks. Back to me. I'm not coming back to you. What good would that do? I can't open that door from the other side--
M	PAYTON	What chance have you got out there on your own? We'll figure out a way to breach the command bridge- A power surge sends a SHUDDER and FLICKERING LIGHTS past...
M	PAYTON (ON RADIO)	Bower...?
F	BOWER	Listen... if you can get me to the reactor bay. I can... reset the reactor's cycle.
M	PAYTON (ON RADIO)	You know how to do that? Yes. If I can... we can take control of the ship. Open the doors, lights, get on the bridge. You got a better suggestion? Third crossing. Marker D-5381-X.
M	PAYTON	Okay. Hold up. I don't want you to go too far down that lane. Just catch your I don't need a rest. Which way?
M	PAYTON	I don't know vet. Hold on- BOWER backs to the wall, nervously scanning the corridor, In the background a SHADOW moves at the end of the corridor.
M	I	Feeling uneasy, BOWER slowly backs into a nearby compartment.
F	BOWER	Eden.
M	PAYTON	What did you say?
M	BOWER (ON RADIO)	The Eden. PAYTON nods, memories returning as he mumbles the name.
M	PAYTON	Of all things to remember, why would you pick that?
F	BOWER	I'm just thinking, maybe there's something we haven't considered. Eden failed... because of ODS syndrome. The one officer who was suffering from Pandorum. Cabin Fever. Maybe there was something similar with one of the earlier
M	PAYTON	No, no, no. You're talking about- Eden was lost because of a mechanical failure,
M	I	simple as that. A systems malfunction.
F	BOWER	That was the report... but don't you remember the story of the one flight officer... the real story? They say he went lunar, launched the entire ship, five thousand people killed with the flip of a switch. All from a bad case of cabin fever-?
M	PAYTON	spook story, along with a million others. Eden was mechanical failure, not human error. A. glitch... that was remedied way before we ever-
F	BOWER	And why did they switch the rotation shifts from three years to two? And they eliminated the manual over-ride-
M	PAYTON	They did that for obvious reasons, not because of Eden. BOWER pauses... within reach of the window only to realize it
F	BOWER	Well, at least we didn't wake up... floating away in a coffin.
M	PAYTON	Who says we didn't? BOWER climbs down, peering out into the corridor.
F	BOWER	Something happened to the other team? Maybe there was... Pandorum. BOWER looks to his own hand, cradling the weapon... his
M	I BOWER (CONT'D)	Which way?
M	PAYTON (ON RADIO)	Left at the third marker. Two more levels down and we're there. BOWER heads down the corridor, making a turn as...
M	ANGLE ON	A shadowed FIGURE steps into view, slowly following his path He turns his light towards the ceiling and wall, which almost This can't be right-
M	PAYT ON	What's wrong?
F	BOWER	Have I done a circle or am I doubling back? Why do you say that?
F	BOWER	I've seen this before. This- We follow his flashlight to reveal... a BODY tangled in a It's... SHEPARD, a thin-framed man in a torn crew uniform,
M	BOWER (CONT'D)	a different one. There's booby-traps, rigged to the- SHEPARD'S eyes POP open wide with a terrified expression, His SCREAMS echo down the corridor, desperately fighting
F	BOWER	Stop it! Jesus, I'm not gonna- SHUT-UP! I'm not gonna hurt ya! Just shut the hell up! I'm gonna get you out of this thing. But, you have to be quiet, understand? SHEPARD'S gaze is hollow and disturbed, deeply traumatized.
M	PAYTON (ON RADIO)	Bower, you sure that's a good idea? He SNAP! The wire snare snaps free and SHEPARD goes to the
M	PAYTON (ON RADIO) (CONT'D)	Watch yourself! BOWER hesitates, the flashlight reveals SHEPARD'S
F	BOWER	He's... team six. The unit that's suppose to follow us. He's- As BOWER tries to wipe away blood, SHEPARD erupts again,
M	BOWER (ON RADIO) (CONT'D)	Quiet! I'm not gonna hurt you! SHEPA.RD begins to moan, mumbling and weeping as he rubs
M	BOWER (CONT'D)	Hey? You with me? You're gonna be alright. Hear me? Squinting past the glare of the flashlight, SHEPARD notices
M	SHEPARD	Shepard, Thomas L. Team Six. Sector Eight. I think I'm the only one, sir. I knew it. I knew you'd be coming.
F	BOWER	Huh?
M	SHEPARD	Where's the rest of your squad?
F	BOWER	Squad? My Lieutenant and I were the-
M	SHEPARD	Where's the shuttle?
F	BOWER	Shuttle? What are you talking about? SHEPARD'S expression drops.
M	SHEPARD	Aren't you the... retraction team? The
F	BOWER	No, no. Hold on. I'm from this crew. I'm from Team Five. SHEPARD'S face goes pale, eyes going hollow. His demeanor
M	SHEPARD	You... just woke up?
F	BOWER	six... maybe eight hours ago. I had to crawl all the way from the upper deck
M	THROUGH THE-	SHEPARD seems bitterly impatient as he quickly begins
M	SHEPARD	So... you don't have a fucking clue to what's happened? Is that it?
F	BOWER	That's what we're trying to figure out! Tell me- what happened!?
M	I SHEPARD	You know as much as I do.
F	BOWER	I don't know anything.
M	SHEPARD	You'll fit right in. i SHEPARD feels along the pipes until he finds one leaking oil.
F	BOWER	What are you doing?
M	SHEPARD	Get the scent off.
F	BOWER	What ! ? SHEPARD rubs oil across his neck and then goes to check the
M	SHEPARD	I can't help you. I'm sorry.
F	BOWER	Help.me? Wait a second-
M	SHEPARD	They go off scent and sound as far as I can tell and they're a lot fucking stronger and faster they you'd think.
M	SHEPARD (CONT'D)	When they come... run. Don't look back, no matter what.
F	BOWER	They- Who the hell are they!?
M	SHEPARD	I can't wait for you. BOWER is bewildered as SHEPARD poised like a sprinter,
M	PAYTON (ON RADIO)	Bower, you tell this asshole the chain of command and a direct order to-
F	BOWER	God dammit, WAIT! You're still an officer of this ship and at present time, your CO is ordering you to- ordering? For your information, there's a new CO on board. So fuck you and your BOWER shoves him against the wall with force. Their struggle That's not going to help you. SHEPARD runs as BOWER hesitates, holding the gun towards the
M	PUSH IN	Fear over comes BOWER.
F	BOWER	Payton...?
M	PAYTON (ON RADIO)	Get the hell out of there. BOWER turns and runs, trying to follow SHEPARD as SHADOWED BOWER spots a clear path but BUMPS into glass. He realizes BOWER crawls under piping to hide. He notices the activation Don't follow me! I can't help you- SHANK! A wire noose SNAPS tight around SHEPARD'S neck. Much I BOWER raises the gun towards the back of the lead hunter, He panics, grabbing the gun with both hands, checking for a The energy blast is an electrical discharge that CRACKS like The HUNTERS turn towards BOWER, the lead hunter turning to } HEFLIN, a muscular-frame larger then the rest, skin KA-WHAP! The gunshot is THUNDEROUS, HITTING the unseen glass
M	PAYTON	Bower!? BOWER!? Answer me God Dammit! All that is heard is GARGLED STATIC and PANICKED BREATHING.
F	BOWER	They got him! They fucking ripped him apart! They're- Don't look back! Hear me? Just go! GO! They're everywhere! They're- I He runs through a doorway and a thin metal strip HITS him in BOWER tumbles as the wire loops around his leg and he FALLS The wire tightens and he's swung by the foot back into an
F	BOWER	Aaaargh! Footsteps are heard approaching overhead. On the floor below The flashlight is "on", illuminating the area. He pushes off The GLOW of torches grows in the loading shaft and BOWER HUNTERS step up to the edge of the shaft, looking down to see
M	ANGLE ON	BOWER swings back, grabs the wall and freezes.
M	ANGLE ON	The HUNTERS hear the flashlight HIT the bottom of the shaft
M	ANGLE ON/CLOSE UP	BOWER'S face fills with blood as he hangs upside down, trying The cable is violently tugged from above, jerking BOWER The cable yanks BOWER upwards with enough force to hit the SNAP! The wire is slashed, BOWER breaks free hitting the
M	ANGLE ON	The silhouettes of the HUNTERS on the ledge, several levels BOWER lays on his back, squirming in the tangled wire as the
M	BOWER (CONT' D )	Please... don't- Please, listen- The FIGURE slashes BOWER'S sleeve, rips away the fabric and BOWER quits squirming as the FIGURE leans closer into the TANAKA, a Japanese man in ripped and modified clothing.
M	TANA..KA	Japanese- No Subtitles
F	BOWER	What...?
M	TANAKA	Japanese- No Subtitles
F	BOWER	I don't understand. I- I don't speak- TANAKA jabs a finger into the emblems on BOWER'S uniform.
M	TANAKA	Japanese - No Subtitles
F	BOWER	I'm sorry. I don't- Do you... speak English?
M	TANAKA	Japanese- No Subtitles They share a nod and an awkward silence, BOWER still eyeing
F	BOWER	Thanks. Thanks for... that. TANAKA is dead pan. BOWER flinches as TANAKA picks up the
M	TANAKA	Japanese- No Subtitles
F	BOWER	I'm sorry. I don't...
M	TANAKA	Japanese- No Subtitles
F	BOWER	I don't know what you- TANAKA jabs the emblem on his uniform and presents his own
M	F	identification tattoo that reads: AGR//812//673.
M	TANAKA	Japanese - No Subtitles.
F	BOWER	You're with... agriculture!? Jesus... Listen, I'm not- TANAKA jabs the emblem on BOWER'S chest, taps his tattoo. Japanese- No Subtitles
F	BOWER	Yes! I know! I'm with the flight crew! But, I don't know what's happened! I
M	CAN'T-	Another jab.
M	I	Realizing louder doesn't mean clearer, BOWER sighs at his own Listen, I'm going to find out what went wrong... with the ship.
M	TAANAKA	Shee-ip?
F	BOWER	Yes, I'm going to the reactor to try to-
M	TANAKA	Ree-actoh?
F	BOWER	Right. It doesn't really matter- You should stay put. Or go back to your compartment sector- Wait for the security systems to engage. Okay? We're gonna take care of this problem. Dead pan.
M	BOWER (CONT'D)	Okay? BOWER slowly backs away and TANAKA follows. BOWER stops,
