M	CHARACTER	DIALOGUE
F	NEEDY	This is where it all went down. "Devil's Kettle" sounds twisted, I know, but the place just is named after a dumb waterfall. NEEDY V.O. Well technically, it's two waterfalls. One of them is normal-- it empties into a river basin. But the other one goes into a hole. And it doesn't come out. The scientist guys can't explain it. They've dropped all kinds of things down there--bouncy balls, red dye, radioactive slime-- but nothing ever surfaces. CONTINUED: Maybe it's another dimension. Or, you know, just really deep. There's a chicken coop and a wire livestock pen in the
M	NEEDY V.O.	I've probably spent years of my life in this house. Hundreds of sleepovers, thousands of aimless homework sessions, a million phone calls. I've climbed through Jennifer's window so many times. But tonight, only one of us is going to come out. Jennifer wears a tight T-shirt that says KETTLE HIGH NEEDY V.O. Jennifer didn't always look this rough. Actually, she was the prettiest girl in Devil's Kettle when she wasn't so...hungry.
M	NEEDY V.O. (CONT'D)	She hadn't fed in weeks. CONTINUED: Outside the house, the bushes rustle. Needy is crouched JENNIFER Huh? Needy PLUNGES through the window, screaming and Needy throws herself on top of Jennifer. She STRADDLES
F	NEEDY	You'll throw me a bone, huh? Huh? You killed Chip! You goddamned monster! You...ZOMBITCH! JENNIFER Do you buy all your murder weapons at Home Depot? God, you're butch. NEEDY Know what this is for? Cutting boxes. She takes a swipe at Jennifer's CROTCH. Jennifer Needy recoils and SLASHES Jennifer's body left and right CROSS OUT JENNIFER! Jennifer gasps, staring at her wounds in shock and
F	JENNIFER	My tit! Suddenly, the room is flooded with BRIGHT LIGHT, MRS. CHECK Jennifer! What is it, baby? Oh my God! Oh my God! She pulls Needy off her daughter. Jennifer rolls over, Needy? Needy drops the boxcutter. It lands on Jennifer's copy of
F	NEEDY	Is she dead, Mrs. Check? Did I get her? Mrs. Check SCREAMS. Needy SMILES.
M	ROMAN	Christ, Needy, what have you done? Officer Duda starts the ignition. His partner, a hard-
F	NEEDY	Hi, Roman! How's the Force treating you? I like that jaunty cap. Blue like your balls. ROMAN How could you do this, Needy? You killed Jen-- Jennifer-- I mean, the victim. Are you on something?
F	NEEDY	Everything's going to be okay now. I rule. FEMALE COP Shut your mouth back there! NEEDY Hey. Didn't you used to baby-sit me in like 1998? When my mom worked the overnight at Hormel? The female cop fidgets uncomfortably. CONTINUED:
M	NEEDY (CONT'D)	Yeah. Gracie, right? Gracie. I really like your hair, Gracie. How many cans of Salon Selectives did it take to erect that monument? The cop reaches into the backseat and SLAPS Needy, who Watch it, Puffy Combs. That's police brutality! FEMALE COP You're one to talk about brutality, Ms. Lesnicki. You're looking at attempted murder.
F	NEEDY	Ugh, don't say attempted. That sounds so JV. Small time. Teeny- weeny, just like Officer Duda up there. And trust me-- I'd know. Roman swallows nervously, eyes on the road. Officer Let's get our facts straight: I successfully committed a hard core, fully premeditated murder back there. I fucking destroyed that brat, OK? I, Needy Lesnicki, put a stop-payment on Jennifer Check. She slumps down in the backseat. Why am I even in these cuffs? I just saved every guy in this town from becoming Satan Chow. I'm a hero. FEMALE COP She's delirious. ROMAN This is going to be a circus.
M	FEMALE COP	At least we've already got a confession.
F	NEEDY	Confessions are for pussies. You've got a declaration, Grace. She giggles maniacally. Roman turns on the radio, violating protocol. It's a
M	ROMAN	God, I love this song.
M	FEMALE COP	I know. And they've done so much for this town.
M	ROMAN	They're way more than a band, really. They're heroes. FEMALE COP Wait, this is my favorite part... Roman and the female cop begin to sing along with the
M	FEMALE COP AND ROMAN	"Through the trees, I will find you. Heal the ruins left inside you. And the stars will remind you, that you are home..." NEEDY V.O. So I killed her. Whatever. It won't undo anything. Three pulses-- three lives-- all stopped cold by adolescent bloodlust. It's hard to believe that just two months ago, me, Jennifer and my boyfriend Chip were completely normal people. We were our yearbook pictures. Nothing more, nothing less.
M	NEEDY V.O. (CONT'D)	Jesus, Chip.. CHIP drums on the sidelines of the Devil's Kettle High NEEDY V.O. Chip couldn't drum for shit. He only knew "Land of a Thousand Dances" and the solo from "Wipeout." Lucky for him, the pep band gig wasn't too demanding. If you can believe it, that's Jennifer. Yeah, the same girl I iced with the box-cutter. Only back then, we were tight. Sisters, practically. People found it hard to believe that a babe like Jennifer would associate with a dork like me. But we'd been the Wonder Twins since we were practically preverbal. Sandbox love never dies. CONTINUED:
F	CHASTITY	You're totally lesbigay. NEEDY What? She's my best friend. The geeky girl mockingly imitates Needy's excited wave.
F	CHASTITY	You stare at her like you want to dry hump her. Needy ignores her. Like, hump her through pants. NEEDY Are you jealous?
F	CHASTITY	Of what? That rich bitch? NEEDY She's not rich. JENNIFER Hey, Monistat. NEEDY What's up, Vagisil? You and me are going out tonight.
F	NEEDY	Tonight? Why? Soft Shoulder are playing at the Carousel. CONTINUED: And it's all-ages, for once, which means I won't have to play Hello Titty with the door guy.
F	NEEDY	What's Soft Shoulder?
F	JENNIFER	They're this indie band from the city. I saw their MySpace and the singer is extra salty. And there will be lots of other salty morsels there for you. Come on Needy, it's the weekend! NEEDY It's Thursday.
F	JENNIFER	Thursday counts as the weekend in college. And we're going to be in college twenty-three months from now. University of Northern Minnesota Duluth- woo! Needy continues loading her backpack. Please, please you're a social disease? NEEDY I have to study. Jennifer pouts. With an outstretched finger, she draws a
F	JENNIFER	Boo! Cross out Needy! NEEDY Fine. What time is the show?
F	JENNIFER	I'll pick you up at 8:30. My mom has a date with that guy who owns the ham store.
F	NEEDY	He seems nice.
F	JENNIFER	Yeah, Mom says he's got a huge... heart. So huge he gave her a recurring bladder infection. Wear something cool, okay? NEEDY Okay. NEEDY V.O. "Wear something cool" meant something very specific in Jennifer-speak. It meant I couldn't look like a nerd, but I couldn't upstage her either. I could expose my stomach, but never cleavage. Tits were her trademark. CHIP DOVE is sitting on the bed, looking lost in all that
F	CHIP	Those jeans are hella low. I can almost see your front butt. NEEDY Chip, it's a rock show. This is my rock look.
F	CHIP	I can see, like, your womb. Needy sighs and hoists up her pants. Why are you blowing me off for some dumb concert, anyway? We were supposed to have Movie Night. I even rented Orca. It's like Jaws, except with a harmless whale. CONTINUED:
F	NEEDY	Jennifer needs me. She really wants to go see this band. It's extremely important to her. CHIP I've never even heard of Soft Shoulder. Which one is Jennifer stalking? NEEDY The lead singer, of course. Girls like her don't go out with drummers.
F	CHIP	Thanks a lot!
F	NEEDY	No offense. I mean, she'd probably make an exception for a drummer who was also the lead singer. CHIP Like Phil Collins. NEEDY Who's Phil Collins? CHIP Forget it. He's seminal, but whatever...
F	NEEDY	Anyway, this singer guy is like 22, so he could get locked up in the state pen if he actually dated her. But Jennifer says he's extra salty, so... CHIP Salty. You guys ever going to stop using that secret language?
F	NEEDY	"Salty" means beautiful.
F	CHIP	Then you must be soy sauce, babe. Needy and CHIP start MAKING OUT. CHIP unbuckles his belt
F	NEEDY	Jennifer's here.
F	CHIP	How do you know? Needy shrugs. A beat of silence. Then we hear the door
F	JENNIFER	Needy, quit tampooning yourself and get down here!
F	CHIP	That's fucking weird.
F	NEEDY	I'd better hurry. CHIP You always do what Jennifer tells you to do. Needy pulls her NECKLACE out from beneath her shirt and
F	NEEDY	She's my best friend, Chip. Remember? This necklace is no joke. CHIP sighs, resigned. They head downstairs.
F	JENNIFER	Guess who's got the whip `til 11:30? A 2003 Chrysler Sebring and it's all mine.
F	NEEDY	Wow. CONTINUED:
F	JENNIFER	You're lucky you get to ride with me to the club in style! She does a sexy little dance in the doorway, then notices
M	JENNIFER (CONT'D)	Oh, hi Chip. Do you like puppies? She grabs her boobs and thrusts her chest outward at him,
F	CHIP	I think you forgot, like, two buttons.
F	NEEDY	I think she remembered two buttons. JENNIFER It smells like Thai food in here. Have you guys been fucking?
F	NEEDY	You're gross! JENNIFER Okay, let's go to the club. The three of them shuffle onto the porch. Needy locks the
F	CHIP	The Carousel is not a club.
F	JENNIFER	Eat my ass, Chip. You're just jello `cause you're not invited. CHIP I'm not jello! That place is gross. Everyone there has a mustache.
F	JENNIFER	You're totally jello! You're lime green jello and you can't even admit it. The girls scamper toward the car.
F	CHIP	Stop kidnapping my girlfriend! THE CAROUSEL is a run-down tavern at the edge of town, NEEDY V.O. Chip was right. The Carousel is definitely not a club. Clubs are for attractive people in populous urban areas. Clubs have DJs and champagne and separate bathrooms for guys and girls. All we have is a broken jukebox, a few domestic taps and the Sticker Toilet. We see a lone, nasty-looking TOILET covered in BAND BACK ON NEEDY: Needy and Jennifer enter the bar. Every guy in the joint
F	JENNIFER	God, I can't wait until I'm old enough to get wasted. Have you ever had peach schnapps?
F	NEEDY	I don't think so. CONTINUED:
F	JENNIFER	Peach schnapps are excellent. They even taste good when they come out of your nose mid-puke. A teenage guy, CRAIG, passes by and waves.
M	CRAIG	Hi Jennifer. You look nice.
F	JENNIFER	What up, Craig. She elbows Needy and makes a GAGGING GESTURE. He thinks he's cute enough for me. No wonder he's in retard math. Jennifer pulls out a pack of Camel Wides and lights one NEEDY Hey, it's Ahmet from India. The foreign exchange guy. He's all by himself.
F	JENNIFER	I can't believe we traded a cute hockey player for that. NEEDY He seems okay. He's got that cool elephant statue in his locker. JENNIFER Do you think he's circumcised? I always wanted to try sea cucumber. NEEDY Ew! ROMAN DUDA saunters up to Jennifer, swigging a bottle of
M	ROMAN	You're smoking dicks now, Jen? JENNIFER What? I like the Wides.
M	ROMAN	I just bet you do. I should arrest you for possession under the legal age.
F	JENNIFER	Arrest me, pfft! You're not even out of the academy yet, Roman! ROMAN Two more months and I'm on the force for real. Then I'll be able to cuff you whenever the hell I want. He grips her wrist and twists it behind her back.
F	JENNIFER	How will I wait that long? She paws Roman's crotch discreetly. Needy winces.
M	ROMAN	Not here, babe. I gotta keep my nose clean. NEEDY Look, there's the band!
F	JENNIFER	You can tell they're from the city. ROMAN Yeah, `cause they look like a bunch of faygos.
F	JENNIFER	You would think that. You're such a small-time Gomer. I wish we had more guys like that in Devil's Kettle. All stylish and shit. Needy nods dumbly. She stares at the band, awestruck.
F	NEEDY	They look so-- so cool. She gazes at the stage, hearing only the whistling rush JENNIFER Hey, I think they need two groupies. Come on! It'll be like Almost Famous! I'll be Penny Lane and you can be the other girl. She grabs Needy's hand and enthusiastically tries to drag
F	NEEDY	No!
F	JENNIFER	Don't be J.V., Needy. They're just boys. Morsels. We have all the power, don't you know that? She plants her hands on Needy's CHEST. These things are like smart bombs. Point `em in the right direction and shit gets real.
M	JENNIFER (CONT'D)	Hi. Um, we just really wanted to meet you or something? I'm Jennifer Check and this is my friend.
M	NIKOLAI	I'm Nikolai Wolf, and this is my band. He reaches down and pumps Jennifer's outstretched hand.
F	JENNIFER	Yeah! Soft Shoulder, right? I've heard you guys are super, super good at playing your instruments. NIKOLAI I hope we can live up to such...high praise.
F	NEEDY	Hey, if you don't mind me asking, why did you want to play all the way out here in Devil's Kettle? You live in the city, right? NIKOLAI Yeah. But I think it's so important to connect with our fans in rural areas. Plus, the audiences in small towns really appreciate us. JENNIFER Can I show you my appreciation right now? Needy looks at the floor, embarrassed. Like, I'll buy you a drink? I mean, I'll see if I can get you a drink. They make this great 9/11 tribute shooter? It's red, white and blue, but you have to drink it fast or it gets all brownish. NIKOLAI Mmm. Jennifer hurries off toward the bar. Nikolai walks up to the guitar player, DIRK, and pulls
M	NIKOLAI (CONT'D)	Dirk, what about her? DIRK Who, Training Bra Jones?
M	NIKOLAI	No, the hot one. The one who just walked away. She's it, man. She's exactly what we're looking for. DIRK You're sure she's... NIKOLAI She's a kid. We're in God's country, man. Everyone out here's a fundie bible-banger. Of course she's a virgin. Dirk hesitates. Dirk, we didn't haul our asses out to this corn palace for nothing!
M	DIRK	Fine. Okay. You know, I know I'm not "just the bassist." I'm a person who happens to play the bass guitar. And I would like some respect... Needy, alarmed, emerges from her hiding place and Jennifer walks over holding an ostentatious PATRIOTIC
F	JENNIFER	What? Are you scared of rock stars too?
F	NEEDY	Those guys are rank, Jen. Just forget about it.
F	JENNIFER	I think the singer wants me. NEEDY Only because he thinks you're a virgin. I heard them talking.
F	JENNIFER	Yeah, right! I'm not even a backdoor-virgin anymore, thanks to Roman. By the way, that hurts. I couldn't even go to flags the next day. I had to stay home and sit on a bag of frozen peas. NEEDY Oh my God.
F	JENNIFER	Well, if Nikolai wants innocent, I can do innocent. I'll be Little Miss Fucking Sunshine. NEEDY He's way too old for you. JENNIFER Don't cock-block me, Needy. NIKOLAI Good evening, Devil's Lake. Someone in the back shouts "Devil's Kettle!" Sorry. Anyway, we're Soft Shoulder. And we just want to make you happy. He WINKS at Jennifer. The band launch into the same intense, soaring song we Nikolai turns and sees the fire spreading. He and Chas
F	NEEDY	I know where to go! Needy grabs Jennifer by the elbow and pulls her into the
F	JENNIFER	It's so hot, Needy. I think I'm on fire. Oh God, I'm burning!
F	NEEDY	You're okay, I promise. You got burned worse when you wore that tin-foil bikini to the beach. Everything's fine. Suddenly, a HAND clamps onto Jennifer's shoulder. Both Are you girls all right? CONTINUED:
F	NEEDY	We're great. Maybe you should try to find your band? NIKOLAI Those guys? They were the first ones out the door. Ran for the van like a bunch of Marys. Frankly, I'm ashamed of them. Needy narrows her eyes suspiciously.
M	NIKOLAI (CONT'D)	God, it feels like hell out here. Come and hang with us in the van for a while, just until they hose this place down.
F	JENNIFER	Okay...okay... She slumps against Nikolai's chest.
M	NIKOLAI	You're in shock. Here, drink this. You'll feel better. He smoothly retrieves a plastic bottle of PEACH SCHNAPPS
F	NEEDY	Aren't you a little freaked out about this? What about all your stuff? It's probably melting, and when you get to the next stop you'll have to do like, a crappy acoustic set! Nobody likes that.
M	NIKOLAI	We'll be able to afford new gear soon enough. I have a feeling we're gonna blow up.
F	JENNIFER	I want to see your van. C'mon Needy, let's go to the van. NEEDY Why? Why should we? We have the Malibu. Let's just get out of here. We can go to El Ojo and get Northwoods Nachos with extra Badger Sauce! Please? I'm starving.
F	JENNIFER	Needy, stop it. Just stop it! She defiantly follows Nikolai toward the WHITE VAN, which NEEDY V.O. I watched her get into that van and I knew something awful was going to happen. But for some reason, I felt drawn toward them. Toward him. He was pale and twisted and evil, like this petrified tree I saw when I was a kid. Needy's face is fixed in the same haunted expression. Needy turns and sprints off in the opposite direction, PHONE CALL: CHIP Hey, Niedermeyer.
F	NEEDY	Thank God you're there. I hoped you were sleeping with your phone. CHIP What's wrong?
F	NEEDY	Jennifer's gone. She ran off with that rock band. And the Carousel burned down. CHIP sits bolt upright
F	CHIP	Like, burned down? To the ground? Is everyone okay?
F	NEEDY	No. I think they're mostly dead. CHIP Shit. You're okay, right? NEEDY We went out the bathroom window. Everyone else was trying to use the door. It was like a stampede. The people who fainted got run over and you could hear their bones breaking. CONTINUED: There was all this screaming and popping, like a million Black Cats all going off at once. And the smell... CHIP This is real, right? This isn't just, like, some crazy dream like last time? NEEDY No! Anyway, it took me like an hour to walk home. But Jennifer's still with those creeps! They had one of those white molester vans with no windows. The back was all blacked out.
F	CHIP	Who cares about Jennifer and those douchebags with douchebag haircuts? People just burned to death. In our town!
F	NEEDY	Oh cheese and fries! Someone's here. I'm alone, Chip. I'm freaked out!
F	CHIP	Where's your mom?
F	NEEDY	Swing shift. Listen, I'll call you in a minute. Stay awake. CHIP Holla back. Needy hangs up the phone and rushes downstairs. As she CONTINUED:
F	NEEDY	Um, Jennifer? Jennifer says nothing and continues to smile with blood- What happened? Utter silence. Then a dripping sound. Needy looks down J-Jen? Needy grabs Jennifer blindly and claps a hand over her Jennifer falls to her knees, her screams turning to Needy tries to run, but Jennifer grabs her and THROWS her
F	JENNIFER	Are you scared? Needy nods. Jennifer parts her lips. Then suddenly, she stops and NEEDY Jennifer! But she's long gone. The mood is quiet and somber-- kids whisper about the
M	GOSSIPING GIRL	I heard Needy and Jennifer were there and they had to fight their way out with a machete.
M	OTHER GIRL	Look, she's not even moving. GOSSIPING GIRL It's called Post Traumatic Stress Disorder... Suddenly, a figure steps in front of Needy. It's JENNIFER Happy Friday!, D-bag! NEEDY You-- you're all right! CONTINUED:
F	JENNIFER	Yeah. Why wouldn't I be? NEEDY Last night. At my house. You were hurt. You had two black eyes and blood everywhere and...
F	JENNIFER	Needy, you're delusional. I got a little banged up when you made me go out that window, but I'm fine. NEEDY We had to go out that window. The bar was like, engulfed in flames! JENNIFER You do have a tendency to overreact. Remember at Girl Scout camp when you thought there was an earthquake and it was really just two guys with a ghetto blaster?
F	NEEDY	A lot of people died, Jennifer. They burned to death, or they choked, or they just got trampled. More than half of the people there didn't make it out. It's like, all over the news. National news. Kids are dead. Parents are dead.
F	JENNIFER	Anyone we know?
F	NEEDY	We know everyone! JENNIFER Sucks to be them, I guess. She giggles and reaches for her knockoff designer purse.
F	NEEDY	I don't get it. What's wrong with you? Jennifer applies lip gloss and smacks her lips together.
F	JENNIFER	What's wrong with you? I mean, besides the obvious surface flaws. NEEDY There's no way I dreamed it. No way. NEEDY V.O. Her blood was still under my nails. See, I'd been up all night scrubbing the carnage off the linoleum.
F	NEEDY	Work, you...twat! Swiff, darn it! Swiff! Swiff!
M	NEEDY (CONT'D)	Shoot. Don't talk to yourself. It's one of your more freakish Needy behaviors and it makes us both look like total gaylords. Needy raises her hands desperately to Jennifer, spreading Eww, you need a mani bad. You'd better find a Chinese chick to buff your situation! CONTINUED: Here comes Handi-Snack.
M	MR. WROBLEWSKI	I'm sure those of you who made it here today have all heard the news. It's a dark day for Devil's Kettle, a day we can never, ever forget. A single, stifled sob rises from the class. Needy glances The administration here has decided that today will be a unstructured day of support and remembrance. We've lost nine precious students-- including Ahmet from India-- several parents, and a teacher, Ms. Parrish. He fights back tears.
F	JENNIFER	No way! Parrish ate shit? MR. WROBLEWSKI This tragedy is obviously beyond anything we can measure. More than ever, we need to band together and draw strength from each other. Mr. Wroblewski painstakingly retrieves a tissue from his We can rise up. We can overcome death.
F	JENNIFER	Oh look, they're united in grief. That'll last. CHIP No band practice today. NEEDY No anything today. CHIP It's surreal, right? I mean, when just one guy dies in Devil's Kettle, it's like time stops. And now so many people are dead, nobody knows when it's okay to start again.
F	NEEDY	I feel guilty just breathing. CHIP Word.
F	NEEDY	Chip, I need to tell you something kind of weird. It's about Jennifer. CHIP What? NEEDY You know last night when we were talking and someone came to my door? That was Jennifer. But she didn't talk. She just stood there, smiling at me, but a bad kind of smile. She looked like she'd been beat up or shot or something. She was all bloody. CONTINUED: And then she barfed up this disgusting prickly stuff that was like roadkill and sewing needles all mixed together. She shudders at the memory
F	CHIP	Yuck. Like those porcupine meatballs my mom makes with the rice sticking out? NEEDY Yeah, like almost that bad! CHIP and Needy ponder the grotesque image in silence.
F	CHIP	It was probably because she inhaled a whole bunch of smoke.
F	NEEDY	No. It was something evil.
F	CHIP	You might want to talk to the school shrink, Needy. I'm not saying that to be a dillhole. I'm actually kinda concerned.
F	NEEDY	Chip, I'm a National Merit Scholar. I don't tell whoppers and I'm not crazy. CHIP I didn't say you were crazy. It's just that everyone's a little messed up about this. It's okay to feel... NEEDY Discombobulated?
F	CHIP	Yeah, you know. Fucked up. As they prepare to leave, COLIN GRAY approaches Needy. COLIN Hi Needy. NEEDY Oh. Hi, Colin. COLIN I heard you were there last night. In the fiery trenches. NEEDY Uh-huh. Well, I'm glad you made it out. Really.
F	NEEDY	Thanks.
F	CHIP	How are you friends with Colin Gray? I thought Colin Gray only talked to the Dead Girls. We see a group of GOTH GIRLS splayed against their
F	NEEDY	I just am. We have Composition together. He's a really good writer. You know-- he's so dark and emotional and all.
F	CHIP	Oh. I can relate. I'm also like that, even if I'm not all obvious about it like a poseur. NEEDY Walk me home?
F	CHIP	You know it. CONTINUED: It's a gray, overcast fall day and the wind whistles Jonas glances briefly over his right shoulder, A few seconds later, he glances again. Strangely, Jennifer suddenly appears on Jonas's left side, startling
F	JENNIFER	Hi!
F	JONAS	Oh. Hey, Jennifer. JENNIFER I'm crazy-sorry about your profound loss. You are crying about Craig, right?
F	JONAS	He was my best friend. Jennifer puts her arm around him sympathetically.
F	JENNIFER	I know. I was close to him too. You know, I was there last night in that horrible place. I saw Craig a few minutes before the fire broke out. JONAS You-- you did?
F	JENNIFER	Yeah. I was probably the last person to talk to him. Like, ever. Literally.
F	JONAS	Wow. What did he say?
F	JENNIFER	Well, we got to talking about you, actually. And do you know what he said? He said you were like a brother to him. Not a bro. An actual brother. JONAS I just can't believe he's gone.
F	JENNIFER	I know, I know. Hey, you know what else Craig said?
F	JONAS	What? JENNIFER Forget it. It's too intense.
F	JONAS	What? Please, Jen, you've gotta tell me!
F	JENNIFER	Well, he said he always thought you and me would make a totally bangin' couple. Isn't that so weird?
F	JONAS	He said bangin'? Jennifer reaches for Jonas's hand and slides it slowly up
F	JENNIFER	Feel my heart, Jonas. I think it's broken. Mine too.
F	JENNIFER	Come with me. Just for a while. We'll help each other get through this nightmare. It's what Craig would have wanted. Jonas nods dumbly, brainwashed. Jennifer leads him away CHIP The whole night must be a total blur, right? NEEDY That's the thing, it's not a blur at all! I remember everything, in like ultra-high-def detail. The band, the fire, everything. Especially what happened after. CHIP "After" is the part I don't really get, to be honest. NEEDY Please, I need someone to believe me. Jennifer was-- she was destroyed. She was dying in my hallway, Chip. I saw. I used my CPR training to check her pulse. And I felt her dying, on the inside, I mean. I've known her so long that it's like sometimes I can feel what she feels. We're like E.T. and Elliot Ness. CHIP I believe you. Chip takes Needy's hand and squeezes it. NEEDY Thanks, Chipper.
F	JONAS	You feel so warm. Why are you so warm? JENNIFER Shutties! She pulls off Jonas' shirt and digs her nails into his JONAS Jennifer! Jen... JENNIFER What?
F	JONAS	Look! He gestures to the ANIMALS, who are watching, still as
F	JENNIFER	Mm-hmm. They're waiting. JONAS Uh, okay... Jennifer unzips Jonas's jeans and smiles, reaching down
F	JENNIFER	Do you miss Craig? CONTINUED:
F	JONAS	Of course. JENNIFER Don't worry. You're going to see your buddy again.
F	JONAS	You mean like in heaven someday? JENNIFER No. She smiles and shakes her head. MR. WROBLEWSKI God, they're feeling so much pain. Another scream, this time weaker.
M	MR. WROBLEWSKI (CONT'D)	Let it all out, kids. He heads for his Ford Festiva, then pauses as if thinking Needy scrapes the sandwich out of the skillet and takes a CONTINUED:
F	NEEDY	Fried bologna is the bomb! You want some, Greedo? She tuns on the kitchen radio and is surprised to hear a Suddenly, she pauses, a look of UNEASE and even FEAR Something's wrong... As Needy sinks to her knees, she stares straight ahead at
M	RADIO DJ	That was Soft Shoulder, the local band who became the unlikely heroes of the tragedy in Devil's Kettle last night. Eyewitnesses say the boys helped numerous people escape the inferno, risking their own lives in the process. That's rock n' roll with a conscience, ladies and gentlemen. Had a lot of requests for that one... CONTINUED: MR. WROBLEWSKI Virgin Mother! NEEDY Crap! Needy's mom, ANTONIA "TONI" LESNICKI, has quietly entered
M	TONI	You said it.
F	NEEDY	Oh, hi, Mom. I didn't know you were awake.
M	TONI	I just had one of my night terrors.
F	NEEDY	It's four o' clock, so technically you had a day terror. TONI Right, right. I'm all mixed up since I started working swing again.
F	NEEDY	What did you dream about?
M	TONI	I dreamed some bad people were trying to nail me to a tree with hammers and big stakes and shit. Just like Jesus. She crosses herself piously. CONTINUED: They were trying to get to you too, but I wouldn't let `em. I'm a hard-assed, Ford-tough mama bear. NEEDY Yes you are. TONI It's like, don't y'all touch my daughter. I'll piss on you like Calvin.
F	NEEDY	You know, I can take care of myself, Mom.
M	TONI	That's what you think. One of these days you're gonna be crying out for me and I might not be there.
F	NEEDY	Hey Mom? Did you get a chance to catch the news after you clocked out this morning?
M	TONI	No. I just did my scratch tickets, snorted a few Lunesta and went straight to bed. Is something going on? NEEDY Nothing. Forget it. TONI Don't nothing happen in Devil's Kettle.
M	TONI (CONT'D)	Anita, that ferret stinks. He needs to be washed from craw to cornhole. NEEDY Yes ma'am. Toni shakes her head and heads upstairs. A stretcher is being loaded into the ambulance.
M	OFFICER WARZAK	We will get the man that did this to your son. You hear me? We'll get that sick M.F. JONAS'S DAD I'll get him myself! I will! You hear me, you bastard? I'll cut off your nutsack and nail it to my door! Like one of those lion doorknockers rich folks got! That'll be your balls! The SCREAMING continues across the lake. The sirens, Jennifer paddles to the shore and hoists herself onto the Jennifer wrings out her sopping hair and reaches for her CONTINUED: Needy is sitting at her lamp-lit desk, reading an old The phone rings. Needy picks it up. NEEDY Needy speaking. PHONE CALL:
F	JENNIFER	I feel sooo scrumptious! She picks up a Soft Shoulder button and POKES her arm NEEDY Good for you. JENNIFER You know, like when you kiss a hot guy for the first time and your whole body feels like it's on vibrate. NEEDY Yeah. JENNIFER It's that good. Jennifer gazes at her arm, transfixed. She wipes the CONTINUED:
F	NEEDY	Lucky you. See, I'm still kind of depressed about, you know, the giant smoldering funeral pyre in the middle of town? JENNIFER Move-on dot org, Needy! It's over. Life's too short to mope over some white-trash pig roast. She flicks a Zippo lighter and touches the FLAME to her
F	NEEDY	That's really nice. I tell it like it is. Besides, you should be happy for me. I'm having the best day since, like Jesus invented the calendar. NEEDY Jesus didn't invent the calendar. That's my other line. JENNIFER So blow it off.
F	NEEDY	It'll just be a second. JENNIFER Pooh. I'm crossing you out. She draws a mini-X in the air. Needy clicks over. It's CHIP. We get a nice trifold pie- I need to see you right now. NEEDY I can barely hear you. CHIP Camille is playing piano. Knock it off, Camille! CAMILLE You knock it off!
F	CHIP	Can you meet me at McCullum in ten?
F	CAMILLE	You knock it off, Chip! You're penis cheese!
F	NEEDY	Fifteen. Back on JENNIFER: Jennifer is impatiently dragging a razor down her arm. I have to go. JENNIFER What could possibly be more important than me and my godlike powers?
F	NEEDY	I have to meet Chip at McCullum Park. JENNIFER Chip is looking cute to me lately. So tell me, is he packing some serious pubic inches? What's the story down there? NEEDY I gotta go.
F	NEEDY	Why are the cops at your house? CHIP They're not. They're at Jonas Kozelle's house. He got murdered.
