M	CHARACTER	DIALOGUE
F	CRAWFORD	We set them down and step away. Then you can "pay more attention" to what I'm saying. Nunally studies Crawford...and the gun, hovering above the CRAWFORD Happy ending, then. Nunally stares Crawford in the eyes - Nunally smiles, too, reassuring and false. Begins to edge
M	NUNALLY	Mr. Crawford, your neighbor mentioned that your wife -
F	CRAWFORD	It's Tom.
M	NUNALLY	I'm sorry?
F	CRAWFORD	You can call me Tom.
M	NUNALLY	Tom. Your wife. Is she here?
F	CRAWFORD	Yes. Crawford gestures to a library alcove, behind him, out of
M	NUNALLY	Is she all right? Nunally begins to drift slowly to the side, to see.
F	CRAWFORD	I don't think she is. I shot her, Rob. Nunally's nodding, edging to look into the alcove -
M	NUNALLY	You shot your wife. It was like I just suddenly - snapped. We were arguing - and I got the gun.
M	NUNALLY	- okay - I hear you -
F	CRAWFORD	And I shot her in the head. I know it was wrong. Are you listening to me? But Nunally is not. He's frozen - staring, shocked, at the
M	NUNALLY	Oh Jesus Christ. Nunally fumbles for his walkie-talkie, rushing past Crawford - kneeling by Jennifer, who lies, face-up in a red puddle -
M	NUNALLY	We need a medic in here! Get the ambulance up! RIGHT NOW! NOW! NOW! Nunally feels her neck frantically for a pulse - looking in
M	NUNALLY	Oh no - God no - I can't - get a - Nunally desperately starts C.P.R., his hands getting bloody.
F	CRAWFORD	You know, I think I read somewhere that a good place to find a pulse is the femoral artery. It's on the inner surface of the upper thigh. If you put your fingers - you know, right up inside her dress - Nunally turns and lunges up, smashing a fist into Crawford's - as SWAT COPS burst in, grabbing Nunally, dragging him back -
M	PARAMEDIC	Wait a second - she's not dead! Nunally whirls - everyone freezing, breathless, falling The Paramedics kneeling around Jennifer work -
M	SWAT COMMANDER	You all right? Nunally "wakes" - nods. Absently:
M	NUNALLY	Yeah. I'm good. To avoid talking more, he heads out to the glaring lights and - but the narrow futon bed is already empty. He is in his late-20s, good-looking. Short hair, office-pale He jots a final note, sets his yellow legal pad aside. As he The bare overhead bulb is on, revealing the concrete floor Willy methodically packs legal folders from last night's He pulls on his suit jacket, settles the shoulders, tugs at As he signs, we glimpse: - hereby give notice that I will be resigning my position at the District Attorney's Office as of Novemb- Willy savors the moment. Then he tucks the letter into an envelope, gets the heavy
M	WILLY	Mrs. Demello? MRS. DEMELLO! Your CAR! Silence. He sighs. Shuts the door and presses a button near There's mechanical grinding noise as the far wall slowly
M	WILLY (V.O.)	Come on, Phil: I called you as a courtesy, and you start looking to take advantage?
M	WILLY	I'm not knocking it down to a Class C. My backlog of open cases does not mitigate the fact that your client tried to kill his brother-in-law with - oh, right, a "golfing accident"? Your client owns one golf club and no golf balls - and the "accident" took place in the stairway of an illegal after- hours gambling club. Yeah, okay - I'll see you in court. His cell phone rings. As he gets it:
M	WILLY	Well, I won't see you in court, but someone from this office will. You take it up with them, I gotta go. Willy Slocum. Oh - hey, hi, yes. Assistant District Attorney NORMAN CHANG (mid-30s) throws the
M	NORMAN	Wooton Sims?! Willy holds up a finger, talking into his cell:
M	WILLY	No, I didn't. Wow. Okay. Norman mouths "WOOTON SIMS?!" repeatedly during:
M	WILLY	No - short notice is...fine. No, I can. Black tie. Sure. What time? Okay. Yes. Thank her. He hangs up, exhales slowly. Looks at Norman.
M	NORMAN	Wooton - SIMS?! Wooton Sims?!
M	WILLY	Please stop saying, "Wooton Sims" over and over. It's starting to sound like nonsense words.
M	NORMAN	You asshole!
M	WILLY	Okay: go back to "Wooton Sims." As Willy gets up and goes out, past Norman -
M	NORMAN	How the hell did you get a job at Wooton Sims?! I can't even get an interview!
M	NORMAN	I've been here five years. I'm your supervisor. I graduated USC, summa!
M	WILLY	We're just going to pretend he's not talking, okay?
M	MONA NORMAN	No problem. I'm serious.
M	WILLY	I'm really jammed-up all day, and I need to rent a tuxedo - for tonight.
M	NORMAN	A tuxedo?! Oh, come on! You are so full of shit.
M	WILLY	There must be a place that does that, right - same day? I'm also gonna need a messenger to bring it here. This is my suit size and my shirt size...I really appreciate this. Mona nods, taking notes as Willy gets out a credit card.
F	MONA	What's going on?
M	WILLY	Wooton Sims buys a whole lot of seats to this charity opera thing every year, because Bob Wooton is the chairman of this committee -
M	NORMAN	"Bob" Wooton?!
M	WILLY	It's what the man told me to call him. You're gonna need to pick out a style, Willy.
M	WILLY	A style.
F	GLADYS	For the tuxedo. Willy hesitates, in over his head. A DDA helpfully does the
M	WILLY	I don't know - I just don't want to look like I'm going to the prom.
F	GLADYS	You wanna go Classic. Fix him up.
F	MONA	We'll get you something Classic. Willy Slocum's office.
M	NORMAN	Make sure it comes with cuff-links and knee-pads.
M	WILLY	Oh, that's very nice: it's good to be back in high school.
F	MONA	Willy? Her tone makes him - and everyone else - turn.
F	MONA	God wants to see you.
M	WILLY	Our God?
F	MONA	Who art on the Eleventh Floor. Willy, startled, looks around. Approving nods, raised There is no justice! There is no justice in the city of Los Angeles! Willy hesitates. Looks around: he's never been here. Flags,
M	LOBRUTO	William No-Middle-Initial Slocum.
M	WILLY	Yes sir.
M	LOBRUTO	Sit. Eighty-four-percent conviction rate. That's remarkable.
M	WILLY	Thank you.
M	LOBRUTO	With a case load thirty percent higher than any other first-year DDA. Of course - you also swapped more cases than the rest of them put together. Willy considers his options. He always does.
M	WILLY	I offered my losing cases in exchange for two or three of anyone else's possible convictions. They couldn't handle their workloads, and I prefer not to lose. Lobruto knew this; the question was would Willy admit it.
M	LOBRUTO	You're going to need a middle initial. Sir?
M	LOBRUTO	You're going to Wooton Sims.
M	WILLY	In two weeks.
M	LOBRUTO	You'll be able to afford a better suit. But those guys all play squash and have middle names. They go in for the mother's maiden name a lot. Beat. Willy doesn't like the implied personal judgement, but
M	WILLY	My mother didn't have a maiden name. Lobruto nods, unruffled by Willy's hard calm.
M	LOBRUTO	So you're a bastard; sometimes I can be a son-of-a-bitch. Maybe you belong here.
M	WILLY	I didn't work this hard to stay where I belong.
M	LOBRUTO	You're a street-fighter, Willy. You should be in court. We can move you up to better cases.
M	WILLY	I appreciate the offer.
M	LOBRUTO	I didn't think so. Well - you got your litigation experience. Your chops. And your juicy private sector job. Anything else the City of Los Angeles can do for you? Willy's amused. He stands, too. As they shake hands:
M	WILLY	No, I think that's everything - thank you.
M	LOBRUTO	The offer stands. If you get tired of carrying a spear. Willy nods - but Lobruto notes the tiny flicker in his eyes:
M	LOBRUTO	It's an opera joke. Give my regards to Bob. The phone rings and he gives up, frustrated - pushing the - knocking a full cup of take-out coffee on to his chair. Willy freezes. Watching the coffee seep into the fabric.
M	WILLY	Willy Slocum.
M	NORMAN	I've got an Attempted Homicide. Conley caught it last night, but he's hung up in motions with Gardner. Arraignment in Part Seven, at three o'clock.
M	WILLY	Three o'clock is in fifteen minutes.
M	NORMAN	Thank you. What's the temperature? I can't do it.
M	NORMAN	You do still actually work here, Willy, right? I mean, you're still going to be cashing your paycheck for another two weeks and everything?
M	WILLY	Just get somebody else for this one.
M	NORMAN	Everybody's booked up. Look: it's not going to trial. There's a weapon with prints, and a confession. Take the arraignment and wait for the plea.
M	WILLY	A real confession?
M	NORMAN	Spontaneous and signed. Come on, Willy. Willy sighs. Looking down at his coffee-soaked suit.
M	WILLY	Okay. Here's the problem.
M	NORMAN	You know - I really wish I was going to see this. He gets even more self-conscious when he notices a handful of - passing Nunally, in the back row. Nunally is making a good Mr. Slocum. Nice to see a man who dresses for court.
M	WILLY	Sorry, your honor. Long story. Willy, hurrying to Prosecution Table, barely glances at the - but Crawford, sitting beside his PUBLIC DEFENDER in an
M	JUDGE FELDMAN	Grapevine has it the punch-line is Wooton Sims.
M	WILLY	Yes, ma'am.
M	JUDGE FELDMAN	Good for you, double-oh-seven. Let's see what public service is offering you by way of a send-off:
M	BAILIFF	The State of California Versus Thomas Crawford. The Defense rises; Crawford hardly pays any attention to the Crawford stares at him impassively a second, then turns to
F	JUDGE	Mr. Crawford, you've been charged with section 664 slash 187 of the California Penal Code: Attempted Murder, with additional allegations of Assault With a Deadly Weapon - Penal Code section 245 dash A2, with Great Bodily Injury, P.C. Section 12022.07. Do you waive further reading of the complaint and complete statement of rights? (sotto) I do. But, your honor - You do.
M	JUDGE FELDMAN	And do you wish to enter a plea at this time?
F	CRAWFORD	Not guilty. But I also want to waive my right to counsel, and represent myself. Willy looks up from the file - startled.
M	JUDGE FELDMAN	Do you have a problem with your appointed counsel, Mr. Crawford?
F	CRAWFORD	No. I just want to do it myself. I believe it's within my rights.
M	P.D.	Your honor, if I could have a moment with my client -
F	CRAWFORD	I'm not your client. Try and keep up, would you? The P.D. shuts up, taken aback. The Judge considers
M	JUDGE FELDMAN	Do the People have an objection or a comment for the record, Mr. Slocum? Willy hesitates, held by Crawford's strange, amused gaze.
M	WILLY	I'm sorry, your honor: we've got the weapon and a signed confession. I really think Mr. Crawford needs a competent attorney to - frankly - negotiate a plea. Crawford reaches up with cuffed hands and adjusts an Crawford nods: you're welcome. Willy turns to the Judge.
M	WILLY	I - can't - this was supposed to be - with a pro se defendant, this is going to drag out for months - and I'm not even going to be here. The People request a continuance to -
F	CRAWFORD	Excuse me? Your honor? I'm willing to waive my right to a preliminary hearing and go directly to a jury trial. Does that help?
F	JUDGE	You don't need to look out for Mr. Slocum, Mr. Crawford. The District Attorney's office can shift another prosecutor to the case -
F	CRAWFORD	No, I like Mr. Slocum. Beat.
M	JUDGE FELDMAN	Mr. Slocum? He likes you.
M	WILLY	Terrific.
M	JUDGE FELDMAN	Mr. Crawford seems to understand his rights and responsibilities.
M	WILLY	All due respect, your honor, I'm worried this may turn into some sort of a - circus -
M	JUDGE FELDMAN	I appreciate your concern for the dignity of my courtroom, Mr. Slocum - considering you're making the argument dressed as a game-show host. Unfortunately, the man is a tax-paying citizen, entitled by our Constitution to try and manipulate the legal system, like everybody else. As for you, Mr. Crawford, I strongly urge you to retain counsel. Lack of same will not be grounds for appeal.
F	CRAWFORD	I understand. Thank you.
M	JUDGE FELDMAN	Are the People ready to go to trial without a preliminary hearing? Willy hesitates, irritated. Looks through the file again.
M	WILLY	Sure. Why not. Crawford smiles at him, as the Judge opens her calendar.
M	NUNALLY	You're supposed to be good. Willy takes him in - wary, seeing an edge of anger and fear
M	WILLY	Is that what I'm supposed to be?
M	NUNALLY	I asked around. You're supposed to be top-notch - but to me it looks like you've got one foot out the door, and you're wiping the rest of us off the bottom of the other one.
M	WILLY	I'm sorry to...disappoint you. Nunally is silent - frustrated. The concrete walls and
M	NUNALLY	I took Crawford's confession.
M	WILLY	And now you want mine? I'm here to warn you. Take this seriously, because it's serious. This guy is stone cold - and his wife - is lying in a hospital bed - with brain damage... He struggles to keep himself under control.
M	WILLY	Are you all right?
M	NUNALLY	Are you gonna be on this, or what?
M	WILLY	Yeah. I'm on it. You got a confession. You took the gun out of his hand. It's done.
M	NUNALLY	I'm just - telling you. Is that okay? Or are you too friggin' busy?!
M	WILLY	No. It's okay. Willy waits. Watching the tortured cop wrestle with demons.
M	NUNALLY	Forget it. It's a lock. We're good. Put him down. Bury him. Willy nods. Nunally turns and walks away, down a ramp. NIKKI GARDNER joins him, strolling alongside. She's his age,
F	NIKKI	Are you a shark? Sorry?
F	NIKKI	You've been circling the lobby for half-an-hour now, like if you stopped you'd die.
M	WILLY	If I stopped, I'd be standing around with no one to talk to. At which point, death would be a relief.
F	NIKKI	Why don't you talk to Bob? Willy stops walking, getting a little careful.
M	WILLY	"Bob" is talking to the Governor. Do I know you? She puts a hand out, gently amused.
F	NIKKI	Nikki Gardner. Senior Associate, Wooton Sims.
M	WILLY	Oh - hey, hi. It was your office that called, with the invitation.
F	NIKKI	On Bob's orders.
M	WILLY	Listen, I don't...actually know "Bob." I mean, I've only met the man once. Nikki nods, considering this. And him.
F	NIKKI	Interesting. They're each conscious of an unexpected buzz of attraction.
F	NIKKI	You like opera?
M	WILLY	Truth is, I haven't really had that much expos-
F	NIKKI	Neither do I. With a conspiratorial head-tip, Nikki moves toward the plaza
F	NIKKI	Bob assigned you to my team. I'll supervise your case-work, steer you through the office arcana, and generally keep an eye on you.
M	WILLY	Kind of like a mentor.
F	NIKKI	Kind of like a probation officer. Beat. Willy nods, meeting Nikki's gaze as she looks to make
M	WILLY	Okay.
F	NIKKI	Wooton Sims expects absolute loyalty and a hundred-and-ten-percent performance. But: you get to work on legendary litigation. National, sometimes global, in scope. It's high- stakes. And cut-throat - even within the team. We burn out associates at an astonishing rate.
M	WILLY	You're trying to scare me.
F	NIKKI	Yes.
M	WILLY	You're going to have to try harder. She stops walking. Studying Willy.
F	NIKKI	Can I ask you something personal?
M	WILLY	Sure.
F	NIKKI	Who are you? Willy doesn't answer. Maybe uncertain what she means. Maybe
F	NIKKI	We have a guy in our criminal division, fresh out of Yale, named Calvin Tyler. One of our very rich clients gets pulled over, D.U.I. - which is routine bullshit, so Calvin gets it. Against you. Next thing we know, Calvin is fired, and Bob Wooton, who has never even interviewed a junior associate before - let alone hired one - says you're on my team. Willy weighs his options. Decides to level:
M	WILLY	It was a good bust, so Calvin came to me for a deal. I told him if he could arrange an interview for me with Mr. Wooton, I would throw the case. I laid out his arguments and evidence for him - and I showed him how I would lose. Calvin set up my appointment for the day after our court date. Then he did what I had suggested in court - and I wiped the floor with him. Your client got the maximum. Next day, I met with Mr. Wooton. Bob. Beat.
F	NIKKI	Wow. You know what's brilliant about that?
M	WILLY	Yes. You didn't actually do anything all that wrong.
M	WILLY	Well - I wasn't entirely honest with Calvin. His cell-phone rings. He ignores it.
F	NIKKI	You gonna get that?
M	WILLY	Everyone I need to talk to is here. They are both feeling the electricity in the air between them.
F	NIKKI	We need to talk about your transition timetable.
M	WILLY	All right.
F	NIKKI	Bob believes in trial-by-fire. He wants you up-to-speed two weeks from Tuesday, because we're getting on a plane to Chicago for depositions in a class-action against our biggest client, Armstead Pharmaceutical.
M	WILLY	No problem. She studies Willy, trying to make sure he understands:
F	NIKKI	That's catch-up on three years' work - and you haven't closed out your old job yet.
M	WILLY	I'm good at trials. Even by fire. Beat.
F	NIKKI	You know, a little bit of fear can be a very healthy thing to have.
M	WILLY	I'm looking forward to when I can afford the luxury of having some. Nikki sighs, smiles. Enjoying him, somewhat reluctantly.
F	NIKKI	I'll have them put the Armstead materials in your new office.
M	WILLY	Thanks. Boss. He watches her head off into the night. He remains, alone,
M	MARCHAND	Marchand.
M	WILLY	It's Willy Slocum. What's up?
M	MARCHAND	Your gun in that Palisades shooting is no good.
M	WILLY	How can the gun be "no good"?
M	MARCHAND	It's a perfectly good weapon. A Heckler & Koch nine-millimeter. It's just no good as evidence. It's never been fired.
M	WILLY	It's the gun from the scene? Yep. Bought by Mr. Thomas Crawford and registered to his wife, about a month ago. Apparently a gift.
M	WILLY	And between the shooting and arrest, this guy was locked inside his house.
M	MARCHAND	Is that a question?
M	WILLY	No, I mean, just: what's the point? Playing games with the gun. He's alone in the house with the victim, and he confessed - it's not like the gun's gonna get him off the hook.
M	MARCHAND	Do you have a question I can answer? Beat. Willy shakes the puzzle off, irritated:
M	WILLY	Look, our weapon is in that house somewhere. Get a team out to search it tomorrow morning.
M	MARCHAND	Ya think?
M	WILLY	Thank you. He shuts the phone. Takes a moment, looking around again at
M	MESSENGER (O.S.)	Slocum? Willy looks up, at a MESSENGER with another file box. Yeah.
M	MESSENGER	Where do you want it?
M	WILLY	The idea here is we're trying to take boxes out - not bring more in.
M	MESSENGER	Is that the idea? Willy sourly gestures to a chair; checks the label as the
M	WILLY	Whoa - wait a second, this is a screw- up. I already have these documents. I sent this box: to the Defendant, at County.
M	MESSENGER	I picked up at County. Slip says bring 'em here. Messenger holds out a clipboard. Willy reluctantly signs. Crawford has scrawled NO in red marker across the top sheet. Beat. Disturbed, he picks up the phone, dials. Marchand, supervising, answers his cell-phone:
M	MARCHAND	Marchand.
M	WILLY	Where are we on this gun?
M	MARCHAND	We can't find it, Willy.
M	WILLY	I'm in trial on Monday.
M	MARCHAND	I know. I don't know what to tell you. I'm there now.
M	WILLY	You said you'd get a team out a week ago -
M	MARCHAND	I'm here now. My team has been here twice already. Do you really need it?
M	WILLY	Do I need it?! The weapon?! He takes a second. Sighs, exasperated - but honest:
M	WILLY	I don't know. Probably not. Defendant's a whack-job.
M	MARCHAND	He went pro se, right?
M	WILLY	Yeah. Just when you think they're not really stupid, they defend themselves.
M	MARCHAND	You've got a confession and an airtight bunch of circumstantial. We've gone over this place top-to- bottom three times now, Willy. Willy takes a breath. Thinks it through.
M	WILLY	Yeah, okay. Don't worry about it. Sorry - got a lot going on. Must be rough, figuring out what you're gonna do with all that money.
M	WILLY	Hey, I had to sit through an opera last week.
M	MARCHAND	Oh gee - lemme see if I can express how much sympathy I have: Marchand snaps his phone shut. Willy smiles, hangs up. But then his smile fades, as he
F	CRAWFORD	How's my wife?
M	WILLY	I don't know.
F	CRAWFORD	I heard somewhere, I think it was on N.P.R., that you're supposed to talk to people in a coma. Play their favorite music. Supposedly it reaches them. Willy, now ready, lets Crawford study him.
F	CRAWFORD	You represent Jennifer. The voice of the victim, judicially speaking. But you haven't gone to see her? Not yet.
F	CRAWFORD	Too busy getting up to speed on Armstead Pharmaceutical? Beat.
M	WILLY	I beg your pardon?
F	CRAWFORD	I'm not judging you. I think anyone - coming from...what you came from - then paying your way through East-Okie Cowshit College and Tulsa Law by writing papers for Princeton kids on the internet - my God, it must have eaten your liver! Sixty-thousand dollars in debt, eighty-four percent conviction rate: you deserve this. Willy tries to stay in control.
M	WILLY	What the hell have you been doing.
F	CRAWFORD	I'm permitted the use of a private investigator.
M	WILLY	Not to investigate me!
F	CRAWFORD	Why not? You're investigating me.
M	WILLY	You shot your wife.
F	CRAWFORD	Allegedly. That's how it works, right? If I can't introduce something in court as evidence - it doesn't exist. Legally.
M	WILLY	Look - I don't want to play games with you.
F	CRAWFORD	I'm afraid you have to. Beat. Willy reconstructs his formal cool. Takes some pages
M	WILLY	Is this some form of - communication?
F	CRAWFORD	You sent me a box of papers.
M	WILLY	It's called Discovery. The State has a legal obliga-
F	CRAWFORD	There's nothing in it, Willy. You haven't 'discovered' anything. Have you found the gun? Beat.
M	WILLY	Not yet.
F	CRAWFORD	No. Does it bother you that I call you Willy?
M	WILLY	No. Crawford nods. Pleased. Leans forward.
F	CRAWFORD	I'd like you to consider becoming my lawyer. I'll pay you. A lot of money.
M	WILLY	I'm - prosecuting you.
F	CRAWFORD	Yeah, but I'm offering you a chance to get on the right side of this whole mess while you still can.
M	WILLY	Are you out of your mind? CRAWFORD I think - on advice of counsel - I'll decline to answer that one. Willy studies him. Decides: it's an elaborate act. Begins
M	WILLY	I don't need the gun to convict you, by the way.
F	CRAWFORD	She was cheating, you know. Willy looks at him, slightly taken aback. He didn't know; it As he considers whether it makes a difference - he notices
M	WILLY	It doesn't matter what she did...Tom. What you did is a crime.
F	CRAWFORD	Perhaps. But - maybe my so-called peers will look at me and see themselves. Betrayed. Frustrated. Humiliated. And you and I both know, Willy, that people have an infinite capacity for believing in their own innocence.
M	WILLY	Great. Take the stand. Tell your story. I'd appreciate it.
F	CRAWFORD	Not to mention the fact you have no actual evidence connecting me to the crime. Willy smiles, gets up.
M	WILLY	Except your confession. Crawford watches him go to the door.
F	CRAWFORD	My grandfather was an egg farmer. Willy stops, annoyed. Is this gonna be about how you had a rough childhood?
F	CRAWFORD	I used to candle eggs at his farm. You know what that is? You hold an egg up to a light, and look for imperfections. The first time I did it, he told me to put the ones that were cracked or flawed in a bucket - for the bakery. He came back an hour later and there were three hundred eggs in the bakery bucket. He asked me what the hell I was doing. I found a flaw in every single one. Thin places in the shell, minuscule cracks. Look closely enough and you'll find everything has a weak spot...where it can break.
M	WILLY	Looking for mine?
F	CRAWFORD	No, I've found yours.
M	WILLY	Illuminate me. Crawford considers how to put it.
F	CRAWFORD	You're a winner, Willy. Silence. Willy pushes the call-button by the door.
M	WILLY	Huh. Well. Joke's on me then, I guess.
F	CRAWFORD	Yes. It is.
M	WILLY	I'll see you in court, Mr. Crawford. The door unlocks. Crawford winks.
M	PHARMACEUTICAL.	Willy is filling out forms - tax, citizenship, benefits. He
F	NIKKI	Make sure you sign the one with the devil in blood. It's not binding otherwise. He looks up, smiles.
M	WILLY	Just want to be ready for Chicago. I'm all closed-out, downtown. Last trial starts Monday. Beat. Not pleased:
F	NIKKI	You've got a trial Monday?
M	WILLY	Yeah: attempted murder.
F	NIKKI	That gives you three days. You told me - and I told Bob - that you would be ready to hit the ground r-
M	WILLY	The man confessed. And he's pro se.
F	NIKKI	Willy, some but acting as his own lawyer - he could drag it out for months!
M	WILLY	You want to hear his witness list? Nikki nods. Willy is silent. She frowns. No witnesses? Willy leans in, enjoying this part - analyzing, even
M	WILLY	It's kind of clever: this guy is trying to provoke the system into declaring him insane. I think he thinks we'll call in the doctors and he can fake 'em out by refusing the defense. He's acting out this really - organized plan to appear crazy. Beat. Nikki considers Willy.
F	NIKKI	You're gonna miss being in court, aren't you? He studies her, confident. Gestures to the stacks of
M	WILLY	I'm almost halfway through these. And I think I've already found about six disqualifiers in Delaware, Ohio, and Florida. I have to check case law in each state, but it looks good. I'll get the rest done over the long weekend. Nikki sighs, smiles a little, against her will. He's won her Willy shrugs, grins. In the silence, the impossible
F	NIKKI	You don't go home for Thanksgiving? Slight beat.
M	WILLY	No. She studies him a moment, thoughtful. Careful.
F	NIKKI	If you want - you're welcome at mine. My family's. Really? She nods. Smiling a little, knowing her family and starting
F	NIKKI	I think it would be interesting. Beat.
M	WILLY	Yeah. Okay, thank you.
F	NIKKI	Cool. Beat. She leaves. Willy doesn't go back to work right away.
M	UNIFORM COP	We established a perimeter around the house and then waited for SWAT and the Negotiator. It was strictly by the book.
M	WILLY	So the house was completely surrounded within how long of the first shots? Crawford sits alone at the Defense Table. He wears an
M	UNIFORM COP	Maybe ten minutes.
M	WILLY	And when you arrived at the sc- Crawford noisily tears a page off his pad. Looks up - sees
F	CRAWFORD	Sorry. Willy sighs, returns to the Cop.
M	WILLY	When you arrived on the scene, was there a crowd?
M	UNIFORM COP	Oh yeah. Neighbors, came out to look soon as it started.
M	WILLY	And from what you could ascertain, no one went into or came out of the house until SWAT and the negotiator arrived?
M	UNIFORM COP	Definitely not.
M	WILLY	Thank you. No further questions.
M	JUDGE ROBINSON	Mr. Crawford? Crawford looks up from his drawing.
F	CRAWFORD	What?
M	JUDGE ROBINSON	Your witness, Mr. Crawford. Crawford takes in the Uniform Cop.
F	CRAWFORD	No questions for this witness. Willy watches Crawford return diligently to his doodles. Dr. MARION KANG is on the stand, using a marker on a big - through the frontal cortex and the temporal lobe, coming to rest against the back of the skull.
M	WILLY	So this bullet inflicted serious injury?
M	DR. KANG	It inflicted serious and irreparable injury. Willy nods, allowing the jury time on this. He checks a note-
M	WILLY	Dr. Kang, is it safe to say that someone inflicting this kind of wound intended to kill? Judge Robinson gives Willy a warning look.
M	JUDGE ROBINSON	Mr. Crawford, you might want to object. The witness can't know your state of mind. Crawford doesn't even look up from his drawing.
F	CRAWFORD	No thank you, your honor. Willy gives Judge Robinson an I-told-you-so shrug. Turns to
M	KANG	I would say so, yes.
M	WILLY	Thank you, Dr. Kang. Crawford tears off the page, starts another.
M	WILLY	So after you put down your gun, what did Mr. Crawford do? He confessed to shooting his wife.
M	WILLY	He confessed. Did Mr. Crawford appear confused or in any way intoxicated, impaired?
M	NUNALLY	No. Not at all. He knew what was going on.
M	WILLY	What did Mr. Crawford say? Nunally looks at Crawford, enjoying the fatal blow:
M	NUNALLY	He said, "I got the gun and I shot my wife. God help me, I shot her in the head. I know it was wrong."
F	CRAWFORD	Objection. Everyone turns, surprised.
M	JUDGE ROBINSON	I'm sorry - Mr. Crawford, did you say something? Crawford sets aside his pen for the first time. Looks up.
F	CRAWFORD	Yes. I want to object.
M	JUDGE ROBINSON	On what grounds?
F	CRAWFORD	I don't know.
M	WILLY	Your honor -
