M	CHARACTER	DIALOGUE
M	AIBILEEN (V.O.) (CONT'D)	Miss Leefolt still don't pick Baby Girl up but once a day. The birthin' blues had got holt a Miss Leefolt pretty hard. I done seen it happen plenty a times...once babies start havin' they own babies. And the young white ladies of Jackson...Oh, law, they was havin' some babies.
M	AIBILEEN (V.O.)	But, not Miss Skeeter... Skeeter has very frizzy blond hair cut short above her
M	AIBILEEN (V.O.) (CONT'D)	No babies...No man...And not lookin'. She wears flats, careful not to add more than a centimeter to
M	MR. BLACKLY	Shut the Goddamn door! He snaps his fingers over a chair. Skeeter sits down.
M	MR. BLACKLY (CONT'D)	They announced last week cigarettes'll kill you. Okay, let's see what you got. Skeeter quickly hands Mr. Blackly a resumé. He skims it
M	MR. BLACKLY (CONT'D)	"Murrah High Editor, Ole Miss Rebel Rouser Editor, double major, Junior League editor...Damn girl, didn't you have any fun?
F	SKEETER	Is that...important? Mr. Blackly sighs, hands the resumé back to Skeeter.
M	MR. BLACKLY	You got any references? Skeeter nods slowly. She takes a deep breath and pulls a
M	MR. BLACKLY (CONT'D)	That...is a rejection letter. Skeeter's face flushes hot and quick.
F	SKEETER	Not exactly. Missus Stein- -STEIN?! Missus who? Skeeter points toward the letterhead.
F	SKEETER	Elaine Stein, Senior Editor at Harper and Row Publishing. In New York. I'm going to be a serious writer, Mr. Blackly. So, when I applied to Harper and Row, Missus
M	MR. BLACKLY	-She told you "no."
F	SKEETER	Until I gain some experience, Mr. Blackly! See, it says it right there at the end. "Great potential...Gain some experience and please apply again." Mr. Blackly pours the rest of the peanuts in his mouth. Oh, Christ...I guess you'll do. Can you clean?
F	SKEETER	Clean? Mr. Blackly sees cigarette smoke bleeding under his door.
M	MR. BLACKLY	Clean! Mr. Blackly pulls up a box filled with letters and
M	MR. BLACKLY (CONT'D)	Miss Myrna's gone shit-house crazy on us, drunk hair spray or something. Read her past columns and all these letters. Answer them just like she did, nobody'll know the damn difference. Skeeter forces a smile.
M	MR. BLACKLY (CONT'D)	You know who Miss Myrna is? I read her articles all the time.
M	MR. BLACKLY	Articles? Ha! It's a cleaning advice column, Miss Phelan. Eight bucks a week. Copy due Thursday. Mr. Blackly picks up the phone and starts yelling at someone. Momma! We're late for bridge! Hilly carefully rolls toilet paper out from its holder. She
M	AIBILEEN (V.O.)	Miss Hilly was the first of the babies to have a baby. And it must a come out of her like the eleventh commandment. `Cause once Miss Hilly had a baby, ever girl at the bridge table wanted one too.
F	HILLY	Minny! Go get Momma!
F	MINNY	Missus Walters?! You need help coming down? MISSUS WALTERS, 60, passes quietly behind Minny.
M	MISSUS WALTERS	I'm down! Minny jumps with a yelp, spins around.
M	MISSUS WALTERS (CONT'D)	Been down.
F	MINNY	Gone give me a heart attack! Missus Walters ambles toward the closet door. Minny quickly
M	MISSUS WALTERS	Minny, I'm getting my coat. Missus Walters opens the closet.
F	MINNY	It's ninety degrees out there, Missus Walters. Missus Walters pulls out a red, wool coat with cheetah print The early stages of Alzheimer's have appeared, but Missus
M	AIBILEEN (V.O.)	Once Missus Walters' arteries went hard, Miss Hilly moved her and Minny in with her. Fired the maid she had just to make room. See, Minny about the best cook in Mississippi, and Miss Hilly wanted her. Hilly's approach is marked by the whishing sound of her Minny and Missus Walters follow. Minny carries a chocolate
F	HILLY	Minny, William took Billy out for ice cream. So, hurry back and get Billy down for his nap. No dilly dallying.
F	MINNY	Yes, ma'am. Minny raises the pie behind Hilly's beehive, dreaming of
M	AIBILEEN (V.O.)	Minny my best friend. A old lady like me lucky to have her.
M	MAE MOBLEY	No! It's a tricky thing...you try to make a baby go in the toilet bowl before it's time. If theys can't get the hang of it, theys get to thinking low a theyselves. Mae Mobley sticks her lip out. You drunk up two glasses a grape juice, I know you got to tee-tee.
M	MAE MOBLEY	Nooo. Mae Mobley shakes her head.
F	AIBILEEN	I give you a cookie if you go. Tee-tee immediately sprinkles into the bowl.
M	AIBILEEN (CONT'D)	Mae Mobley! You going! Aibileen and Mae Mobley laugh excitedly as Elizabeth storms
F	ELIZABETH	Aibileen, the girls are pulling up, and the table isn't set!
M	MAE MOBLEY	Mae Mobley go, Momma!
F	ELIZABETH	Get in your room! Right now! Mae Mobley rises behind Aibileen's leg.
M	MAE MOBLEY	I sorry. Elizabeth reaches down and scoops up Mae Mobley like a sack Mae Mobley looks to Aibileen over her mother's shoulder, her Aibileen mouths "I love you" and blows her a kiss.
M	AIBILEEN (V.O.)	I lost my own boy, Treelore, right before I started waitin' on the Leefolts... Elizabeth glances anxiously to the dining table then catches Aibileen carefully slides the platter over the L-SHAPED CRACK
M	AIBILEEN (V.O.) (CONT'D)	After Treelore died, a bitter seed was planted inside a me. And I just didn't feel so accepting anymore. Hilly enters the front door holding Missus Walters coat.
F	HILLY	Hey, girls! YOUNG WOMEN Hey, Hilly! Minny follows behind holding the pie and Missus Walters' arm.
F	HILLY	Put Momma in a chair before she breaks a hip.
M	MISSUS WALTERS	I'm not deaf yet, Hilly. Minny spies Aibileen in the corner and gives her a "here we
F	HILLY	Aibileen, I want you to have this coat. It's too big for Momma now and it's way too expensive to put in the coat drive. Hilly extends the coat with a smile.
M	HILLY (CONT'D)	All yours. Aibileen takes the coat.
F	AIBILEEN	Thank you, Miss Hilly.
F	HILLY	Go on. Try it on. Aibileen rushes in behind her wearing the cheetah collared
F	AIBILEEN	Hold on! Those are Miss Hilly's. Aibileen pulls another plate of eggs out of the fridge.
M	AIBILEEN (CONT'D)	Gots to have paprika on `em. Minny takes an egg. It disappears in a single bite.
F	MINNY	Forgive me, Lord, but I'm gonna have to kill that woman.
F	AIBILEEN	Watch yo mouth, Minny.
F	MINNY	Looks like a walking Christmas present with all them bows. Aibileen shakes with silent laughter.
M	MINNY (CONT'D)	And, now she gone to puttin' pencil marks on the toilet paper.
F	AIBILEEN	Oh, law! Did she?
F	MINNY	Uh-hum. But, I carry paper in from my own damn house. That fool don't know.
F	SKEETER	Hey, girls. Hey, Skeeter. JOLENE FRENCH, 24, approaches and hugs Skeeter.
F	JOLENE	Well, if it isn't Long-Haul- Skeeter. We didn't think you'd ever leave Ole Miss.
F	SKEETER	Well, it's supposed to take four years, Jolene. Skeeter spins around to Hilly and Elizabeth with a sigh.
M	SKEETER (CONT'D)	Sorry I'm late. I had to stop by the cleaners and pick up my black dress. Hilly and Elizabeth look at Skeeter with concern.
M	SKEETER (CONT'D)	What?
F	HILLY	About supper club tonight...Honey, Stuart had to cancel.
F	SKEETER	Again? Hilly places her hand on Skeeter's shoulder.
F	HILLY	He can't get off the rig, Skeeter. It's offshore! Stuart is a very successful oil man.
F	SKEETER	I'm starting to think this Stuart is a figment of your imagination.
F	ELIZABETH	Raleigh called his cousin down in Hattiesburg. He'll drive up.
F	SKEETER	The cousin with one eye?! Elizabeth nods.
M	SKEETER (CONT'D)	I guess his black patch will match my dress. Just forget it. Skeeter storms off. Hilly glares at Elizabeth.
F	HILLY	One eye?!
F	SKEETER	I got a job today... at The Jackson Journal! Everyone looks at Skeeter as if she just threw up on herself.
F	HILLY	They'd be a fool not to hire you. Jolene raises her glass.
F	JOLENE	To Skeeter...and her job. Last stop `til marriage. Hilly kicks Jolene under the table.
F	SKEETER	The Miss Myrna column. Have y'all read it?
F	HILLY	Well, no! But, I bet the poor girls without any help, in South Jackson, read it like the King James. Everyone laughs. Skeeter's forehead crinkles.
F	SKEETER	Elizabeth, would you mind if I talk to Aibileen? To help me answer some of the letters? Just until I get a knack for it. Aibileen clears dishes as if she hasn't heard a thing.
F	ELIZABETH	Aibileen? My Aibileen? What can't you just get Constantine to help you? Skeeter looks to her lap and shakes her head.
F	SKEETER	Constantine...quit us.
M	ELIZABETH HILLY	What?! Oh, my gosh! Skeeter nods her head sadly.
F	HILLY	I'm so sorry, Skeeter.
F	SKEETER	I really don't want to talk about it. Okay? The girls nod. Anyway...I don't know how to answer these letters. Elizabeth looks to Aibileen.
F	ELIZABETH	Well...I mean as long as it doesn't interfere with her work. A phone rings. Elizabeth nods to Aibileen. Leefolt residence. Pink, fuzzy slippers anchoring bare, sexy legs stand on a
M	CELIA FOOTE (O.C.)	Ah-hem. Hello, is Elizabeth in? Rising up a slim torso, sizeable cleavage bursts out of a
F	AIBILEEN	She having bridge club right now. May I take a message? CELIA FOOTE, 28, peroxide blonde, stands in all her country She speaks with a thick, unrefined, Southern accent, mired in
F	CELIA	Please tell her Celia Foote called again. I'll call back tomorrow.
F	AIBILEEN	Yes, ma'am. Celia nervously twists herself around in the phone cord.
F	CELIA	Ah-hem. Miss? "Miss" strikes Aibileen as very odd.
M	CELIA (CONT'D)	I'm looking for some help at my house. You know any maids looking?
F	AIBILEEN	No, ma'am.
M	CELIA FOOTE	Okay. Celia Foote. Emerson 6-8-4. Bye, now. Celia hands up the phone with a frown and sips from a coca-
F	ELIZABETH	Who was that on the phone?
F	AIBILEEN	Miss Celia Foote called again. Elizabeth leans over and touches Hilly's arm.
F	ELIZABETH	I've never called her back, Hilly.
F	HILLY	She can't take a hint, can she?
F	JOLENE	Who's Celia Foote?
F	HILLY	That tacky girl Johnny married.
F	ELIZABETH	Girl? I heard she's twenty-eight.
F	JOLENE	Oh my God!
F	HILLY	Uh-hmm, worked concessions at a LSU game and sold him a hotdog. And, boy, he got a whole lot more. All the girls laugh.
F	SKEETER	Could have been you, Hilly.
F	HILLY	And live thirty minutes outside of town? Anyway, I ran into her at the beauty parlor, and she had the nerve to ask if she could help with the children's benefit.
F	SKEETER	Aren't we taking non-members? The benefit's gotten so big.
F	HILLY	Yes, but we're not telling her. Everyone laughs but Skeeter. Aibileen pours Skeeter a cup of
F	SKEETER	Thank you, Aibileen. Hilly begins squirming in her seat, obviously making a point.
F	ELIZABETH	Oh, Hilly, I wish you'd just go use the bathroom.
F	HILLY	Ah-hem. I'm fine. Missus Walters shouts out from the sofa.
M	MISSUS WALTERS	She's upset cause the nigra uses the guest bath, and so do we. Elizabeth turns to Aibileen.
F	ELIZABETH	Aibileen, go check on Mae Mobley. Aibileen disappears. Elizabeth leans into Hilly.
M	ELIZABETH (CONT'D)	Just go use mine and Raleigh's. Hilly hiss-whispers.
F	HILLY	If Aibileen uses the guest bathroom, I'm sure she uses yours too. Aibileen turns the corner in the hall and stops.
F	HILLY	Wouldn't you rather them take their business outside? Skeeter sees a reflection of Aibileen listening off of a
F	SKEETER	Did y'all see the cover of "Life" this week? Jackie's never looked
F	HILLY	-Tell Raleigh every penny he spends on a colored's bathroom, he'll get back in spades when y'all sell. It's just plain dangerous. Everybody knows they carry different diseases than we do. I double. Elizabeth takes a puff of her cigarette and fidgets with her
F	ELIZABETH	I can't ask Raleigh until tax season. But, it would be nice.
F	HILLY	That's why I've drafted The Home Help Sanitation Initiative. "The Home"...the what?!
F	HILLY	As a disease preventative bill that requires every white home to have a separate bathroom for the colored help. I've even notified the Surgeon General of Mississippi. I'll pass. Skeeter again glances at Aibileen. Their eyes meet.
F	SKEETER	Maybe we ought to just build you a bathroom outside, Hilly. The room grows eerily quiet.
F	HILLY	You ought not to joke about the colored situation. Hilly leans in toward Skeeter.
M	HILLY (CONT'D)	I'll do whatever it takes to protect our town. Your lead, Jolene. Jolene suddenly looks to a wall clock. She jumps up and
F	JOLENE	I have to skedaddle! Gotta get over to the station! Daddy's letting me do the weather tonight!
M	AIBILEEN (V.O.)	Now, Miss Celia had her a man. `Bout the best lookin' man in all of Mississippi. But, no baby and no friends. JOHNNY FOOTE, 23, Celia's ridiculously handsome husband,
M	JOHNNY	Roses look like weeds next to you. Celia turns with a yelp. She slaps him playfully.
F	CELIA	Johnny, you scared the daylights out of me! Johnny begins kissing her neck.
M	CELIA (CONT'D)	You're home early. Celia pushes him back.
M	CELIA (CONT'D)	Johnny, I can't get any of your old friends from school to call me back.
M	JOHNNY	Oh, who cares, honey. We got all we need right here. Johnny kisses her again and lowers her to the grass.
F	CELIA	Johnny, honestly!
M	JOHNNY	Doctor's orders. Johnny starts kissing Celia's breasts. She becomes uneasy
F	CELIA	I don't know what's taking us so long. I'm sorry. Johnny brushes hair from Celia's face.
M	JOHNNY	Hey, we've never done it in the yard. Maybe that's the trick. Celia seductively bites her lower lip.
F	CELIA	Watch my hair. Johnny's hand slides up her thigh. Aibileen enters with a stack of dirty coffee cups.
F	SKEETER	Aibileen? Aibileen becomes nervous at the sight of Skeeter alone.
F	AIBILEEN	Yes, ma'am.
F	SKEETER	I had hoped to ask you myself if you could help me with the "Miss Myrna" letters...
F	AIBILEEN	Yes, ma'am.
F	SKEETER	So...Would you help me? Aibileen nods and looks out to Elizabeth on the street.
F	AIBILEEN	Miss Myrna gets it wrong lotta times. Be good to get it right.
F	SKEETER	Thank you, Aibileen. I plan on splitting the pay with you, too. Aibileen doesn't respond. She grabs a basket of rolls.
M	SKEETER (CONT'D)	Listen...all that talk in there today. Hilly's talk I mean...I'm sorry you had to hear that. Aibileen quickly turns her back to Skeeter. A gospel choir
M	SKEETER (CONT'D)	Is that Preacher Green's sermon on the radio?
F	AIBILEEN	Yes, ma'am, it is.
F	SKEETER	That reminds me so much of my maid growing up. Aibileen starts wiping down a serving tray.
F	AIBILEEN	Constantine and me...were in church circle together.
F	SKEETER	She loved me like you love Mae Mobley.
F	AIBILEEN	Yes, ma'am. Skeeter moves closer to Aibileen.
F	SKEETER	Aibileen? How could she just quit like that? Aibileen stops wiping and looks up to Skeeter...
F	AIBILEEN	Quit?
F	SKEETER	Yes. When I got home from school last week, Momma said she had quit. Back in March to go live with her people up in Chicago. She didn't leave me a note or anything. Aibileen turns and resumes wiping the tray.
M	SKEETER (CONT'D)	Could you do that to Mae Mobley? Aibileen slowly turns back to Skeeter.
F	AIBILEEN	No, ma'am. I couldn't...
F	SKEETER	Do you have an address for her or anything? Aibileen shrugs her shoulders, reeling it all back in.
F	ELIZABETH	I'm sorry. Did I interrupt something? Skeeter and Aibileen shake their heads.
M	ELIZABETH (CONT'D)	Hilly wants this put in the League newsletter. Skeeter nods.
F	SKEETER	Aibileen, I'll drop by at ten tomorrow to get started on Miss Myrna. Elizabeth looks at Aibileen.
F	ELIZABETH	Tomorrow is silver polishing day, so y'all make it quick, okay?
M	AIBILEEN (V.O.)	I knew I had said too much to Miss Skeeter, but Constantine's story weren't mine to tell. Some things a girl shouldn't have to know about her own mother. Her frizzy hair swirls about as she passes a truck full of Skeeter slowly turns down the old road. Two clapboard rooms are separated by an open breezeway. The Skeeter gets out and walks toward Constantine's home. Past intruders have long since taken anything of value. Skeeter screams as the opossum runs out the door. Her eyes Lying on the bed is an OLD CORN PIPE. Skeeter picks it up and brings it to her face. Her eyes An old black man with white hair, JAMESO, 70, tightens a
F	SKEETER	Hey, Jameso.
M	JAMESO	Hello, Miss Eugenia.
F	SKEETER	Momma! If the Smithsonian had wished to assemble the perfect
F	SKEETER	Momma? Skeeter's mother, CHARLOTTE BOUDREAU CANTELLE PHELAN, 50, Charlotte turns to a mirror and adjusts an auburn-colored,
F	CHARLOTTE	Is this a little too young?
F	SKEETER	It's a little too everything.
M	SKEETER (CONT'D)	Much better.
F	CHARLOTTE	Your daddy bought me this dress in
F	SKEETER	Mom, I want to ask you about
F	CHARLOTTE	-Right after Ole Miss won the Sugar Bowl. Charlotte unzips the dress and takes it off.
M	CHARLOTTE (CONT'D)	Come on, you try it on.
F	SKEETER	What really happened? Charlotte winces with pain and grasps her stomach.
F	CHARLOTTE	I told you...she went to live with her people in Chicago...Now, Skeeter, your mother is dying, and she wants to see you in this dress. Charlotte stands in her slip and bra holding the dress.
F	SKEETER	How could she just take off without telling me?
F	CHARLOTTE	I told her not to write you. I didn't want you upset in the middle of final exams. Honey, we were just a job to her. With them it's all about money...Did I tell you Fanny Peatrow got engaged? After she got that teller job, her mother said she was just swimming in proposals.
F	SKEETER	Good for "Fat Fanny Peatrow." She lowers the dress over Skeeter's head and zips it.
F	CHARLOTTE	This looks precious on you! Four years ago my daughter went off to college, and what did she come home with?
M	SKEETER CHARLOTTE	A diploma. A pretty piece of paper.
M	CHARLOTTE (CONT'D)	Hilly and Elizabeth have such lovely children.
F	SKEETER	They dropped out of college to become housewives, Mother.
F	CHARLOTTE	If only you'd show a little gumption, Eugenia...
F	SKEETER	Well, I did get a job today.
F	CHARLOTTE	You did?
F	SKEETER	Writing...for The Jackson Journal. Charlotte plumps up the dress around Skeeter's behind.
F	CHARLOTTE	Great. You can write my obituary. "Charlotte Phelan dead. Her daughter still single."
F	SKEETER	Momma, would it really be so terrible if I never met a husband? With that, Charlotte grabs Skeeter's hand and takes her to a
F	CHARLOTTE	I need to...ask you something, Skeeter. I read the other day about how some girls...get unbalanced, start thinking these...well, unnatural thoughts. Charlotte begins to twist the handkerchief she holds.
M	CHARLOTTE (CONT'D)	Are you...do you...find men attractive? Are you having unnatural thoughts about... Charlotte shuts her eyes tight. Girls or...or women?
F	SKEETER	Oh my God!
F	CHARLOTTE	Because, this article says there's a cure, a special root tea. Skeeter jumps up.
F	SKEETER	Mother, I want to be with girls as much as you wanna be with Jameso.
F	CHARLOTTE	Eugenia! Skeeter storms out of the room. Carlton's bringing Rebecca to dinner. Try to look presentable! Charlotte sits at the head of the table. She's having a bowl Skeeter sits next to her Father, ROBERT PHELAN, 60.
M	CARLTON	What the hell do you know about cleaning a house, Skeeter?
F	SKEETER	It's a start, Carlton. I thought you wanted to write books.
M	ROBERT	Leave your sister alone, Son. I'm proud of you, Sweetheart. Charlotte scoops up some broth with a spoon.
F	CHARLOTTE	Oh, the irony of it all. Givin' advice on how to keep up a home when she... Charlotte's spoon goes in her mouth.
F	SKEETER	Oh! No, Pascagolua! You couldn't have known this...But, see, I'm allergic to almonds.
M	PASCAGOLUA	Sorry, Miss Eugenia.
F	SKEETER	Last time I had an almond, I stopped liking men. Charlotte glares at Skeeter. Carlton lets out a chuckle.
F	REBECCA	Oh my Lord.
F	SKEETER	It's okay, Rebecca. They have a special root tea now.
F	CHARLOTTE	You have pushed it, Young Lady! Pascagolua scurries off. Skeeter turns to her father...
F	SKEETER	Daddy, what happened to Constantine? The room grows silent. Carlton looks down to his plate.
M	ROBERT	Ah...well, Constantine went to live with her family. People move on, Skeeter. But I do wish she'd stayed down here with us.
F	SKEETER	I don't believe you. Skeeter looks to her mother who immediately busies herself
M	SKEETER (CONT'D)	Mother, did you...fire her?
F	CHARLOTTE	You wouldn't understand. Not until you've hired help of your own.
F	SKEETER	She raised me! Charlotte slaps the table and stands.
M	SHE DID NOT!	Skeeter's eyes fill with tears...
F	SKEETER	She worked here for twenty-nine years. Charlotte presses both hands to her stomach.
F	CHARLOTTE	It was a colored thing, and I've put it behind me. Charlotte passes behind Rebecca and kisses her head.
M	CHARLOTTE (CONT'D)	Excuse me, Rebecca. My daughter has upset my cancerous ulcers. As Charlotte leaves the room, Rebecca looks at Skeeter like Skeeter gets up and storms off into the entry foyer.
F	SKEETER	Good luck down there, Carlton.
M	CARLTON	Have fun at the dance, Skeeter Legs. Robert and Carlton race outside as Charlotte enters, healthy
F	CHARLOTTE	Eugenia! You've grown another inch since breakfast. Go put on a dress that fits before that boy and his daddy come pick you up. A horn blows. Charlotte kisses Skeeter on the cheek and then
M	CHARLOTTE (CONT'D)	Pray Carlton doesn't like LSU, Constantine. It's so far. It might be the last we see of him. The horn blows again. Charlotte is out the door.
F	CONSTANTINE	Gone be just you and me all weekend.
F	SKEETER	I just couldn't tell her I didn't get asked to the dance.
F	CONSTANTINE	Some things we should just keep to ourselves. Skeeter looks down to her long, bony legs.
F	SKEETER	I'm already taller than the boys' basketball coach. How tall are you, Constantine?
F	CONSTANTINE	I'm five-thirteen, so quit feeling sorry for yourself.
F	SKEETER	Momma was third runner up in the Miss South Carolina pageant.
F	CONSTANTINE	"Miss" what? Shoot, Child! You gone be "Miss Something Better." Constantine grabs Skeeter's hand and presses her thumb firmly Now you listen. Your momma didn't pick her life. It pick her, and she done even know it. You gone do something big with yours. Bigger than your momma or your brother. Constantine lets go of Skeeter's palm and wipes a tear from
F	SKEETER	What about you? What did you want to be, Constantine? Constantine laughs.
F	CONSTANTINE	Oh, Child! We don't get to pick. This pick us, and that just how it is. Tight on Skeeter's face as Constantine gives her a big hug. A sudden revelation washes over her. In a flash, Skeeter is Jolene French attempts to deliver the weather on WLBT.
F	JOLENE	Sunny skies and a high of ninety- eight today with ninety-nine percent humidity. There's a slight chance of afternoon showers so y'all carry an umbrella. Jolene pivots to camera, lowers her chin and smiles.
F	MISS STEIN	What gave you this idea, Miss Phelan? I'm...curious.
F	SKEETER	I was...well, I was raised by a colored woman. I've seen how simple it can be and...well, how complex it can be, too...between the families and the help.
F	MISS STEIN	Continue.
F	SKEETER	I'd like to write something from the point of view of the help. These colored women raise white children, and then twenty years later those children become the employer. It's that irony, Miss Stein, that we love them and they love us yet...we don't even let them use the toilet in the house. Miss Stein's swivels her chair back around and sits up.
F	MISS STEIN	I'm listening.
F	SKEETER	Margaret Mitchell glorified the mammy figure who dedicates her whole life to a white family but no one...ever asked Mammy how she felt about it. There is both undisguised hate for white women and an inexplicable love, but nobody ever talks about it down here.
F	MISS STEIN	So, a side to this never before heard.
F	SKEETER	Yes! Charlotte knocks on the pantry door.
M	CHARLOTTE (O.C.)	Skeeter, who are you talking to in there? Skeeter covers the mouth piece and opens the door.
F	SKEETER	Go! Away! Skeeter slams the door.
M	SKEETER (CONT'D)	So, yes, their side of the story. Skeeter leans back against the shelves.
F	MISS STEIN	Who was that?
F	SKEETER	My mother. She just dropped by to-
F	MISS STEIN	Look, no maid in her right mind would ever tell you the truth. That's a hell of a risk in a place like Jackson, Mississippi. I watched them try to integrate your bus station on the news. Oy! They jammed fifty-five Negroes in a jail built for four. Skeeter panics.
F	SKEETER	I already have a maid. Skeeter can't believe what just came out of her mouth. Miss
F	MISS STEIN	Really? A negro maid has already agreed to talk to you? Skeeter blinks hard. No turning back now.
F	SKEETER	Yes, ma'am...
F	MISS STEIN	Well...I suppose I could read what you come up with. The book biz could use a little rattling.
F	SKEETER	You'd do that?
F	MISS STEIN	I'm saying I'll let you know if it's even worth pursuing.
F	SKEETER	Oh, thank you, Miss Stein!
F	MISS STEIN	And for God's sake, you're a twenty- four-year-old educated woman. Go get an apartment. She hangs up.
F	SKEETER	"Dear Miss Myrna, How do I remove the rings from my fat, slovenly husband's shirt collar when he is such a pig and sweats like one too..."
F	AIBILEEN	Which one she want a get rid of? Them rings or the husband? Skeeter chuckles and shrugs her shoulders.
M	AIBILEEN (CONT'D)	Tell her a vinegar and Pine-Sol soak. Then let it set in the sun a bit. Skeeter writes this down.
M	AIBILEEN (CONT'D)	Bout an hour. Let it dry. Skeeter keeps writing. Aibileen notices something outside. A CONTRACTOR, 30s, follows holding a set of plans.
F	HILLY	Build it just like the one at my house, right against the garage. The contractor nods. Lightning strikes, thunder cracks.
M	HILLY (CONT'D)	Oh, mercy! Hilly is off and running with Billy. Skeeter seizes the
F	SKEETER	Aibileen, do you ever wish you could...change things? Aibileen turns slowly from the window.
M	SKEETER (CONT'D)	I mean, all that talk yesterday and now with what Hilly's up to. Aibileen's eyes fall to the floor.
F	AIBILEEN	Everthing's fine.
F	SKEETER	My momma fired Constantine. Thank you for telling me that.
F	AIBILEEN	I never tolt you that! Aibileen jumps up as another crack of thunder sounds out.
F	SKEETER	Aibileen, I have an idea...Something I want to write about...But I need your help. Skeeter rises. I want to interview you...about what it is like to work as a maid. Aibileen stops at the refrigerator, gripping the life out of I'd like to do a book of interviews about working for white families. Show what it's like to work for, say...Elizabeth. Aibileen begins to perspire. She grabs the counter to steady
F	AIBILEEN	You know what'd happen to me if Miss Leefolt knew I was tellin' stories on her?
F	SKEETER	I was thinking we wouldn't tell her. The other maids will have to keep it secret, too.
F	AIBILEEN	Other maids?
F	SKEETER	I was hoping to get four or five. To really show what it's like in Jackson. To see what y'all get paid, the babies, the bathrooms, the good and the bad. Aibileen shakes her head.
F	AIBILEEN	They set my cousin Shinelle's car on fire just cause she went down to the voting station.
F	SKEETER	A book has never been written like this, Aibileen.
F	AIBILEEN	`Cause they's a reason. I do this with you, I might as well burn my own house down. Bam! The front door slams shut.
M	RALEIGH	I put up with the new clothes and all the damn trips to New Orleans, but this takes the goddamn cake!
F	ELIZABETH	It'll confuse Mae Mobley if she sees Aibileen going inside. And we can't risk her health. Aibileen hears Mae Mobley crying, but she is frozen.
M	ELIZABETH (CONT'D)	Hilly spoke to the Surgeon General! She also said it'll add value to our home! Great! Mae Mobley can just go to college in that bathroom, too.
F	ELIZABETH	Honey, Hilly's covering the cost...and said you can just do William's taxes to pay her back.
M	RALEIGH	We don't take orders from the Holbrooks!
M	RALEIGH	Skeeter? How you doing?
F	SKEETER	Fine.
M	RALEIGH	Fix me a sandwich, Aibileen. Raleigh storms out as Elizabeth charges into the kitchen.
F	ELIZABETH	Aibileen, Mae Mobley's crying her eyes out! Aibileen runs off. Elizabeth sees Skeeter and tries to
M	ELIZABETH (CONT'D)	Skeeter...Hello. I'm sorry but I think it's best if you leave now. Skeeter gathers her things. And...I don't think this Miss Myrna thing is gonna work out with Aibileen.
M	MISSUS WALTERS	You're making it a lot hotter flapping your arm like that. Minny stops and begins squirming with discomfort. Missus
F	HILLY	That should do it. Minny, go get me and Momma some iced tea. Minny hesitates. She gulps.
F	MINNY	Uh...Miss Hilly?
F	HILLY	Yes.
F	MINNY	Never mind. As Minny turns, Missus Walters calls out to her.
M	MISSUS WALTERS	You go on ahead and use the guest bath, Minny. It's okay.
F	HILLY	Oh, for crying out loud. It's just a little rain. She can go get an umbrella up in William's Study!
M	MISSUS WALTERS	I believe she was working for me before you dragged us both here. Minny looks outside just as wind slams an aluminum lawn chair Boom! Another crash of thunder. Large hail stones begin
F	MINNY	I'm gone get your tea. There's a knock on the door. She freezes.
M	HILLY (O.C.)	Minny? Minny panics, staying completely quiet.
