M	CHARACTER	DIALOGUE
F	MATT	Home. See, I would think that sticking to her normal routine would be the best thing for her -- you know, keep her occupied. I wouldn't really know how to... The Descendants PINK Shooting Draft 4/11/10 Draft I mean, I've kind of got my hands full. And her sister's away at school on the Big Island. I don't think Scottie would really want to hang out with me when she could be with her friends and people like you who specialize in children.
M	MRS. THULL	Mr. King, we see this every day -- children acting out at school when something's wrong at home. And your family is facing a devastating crisis. Have you been engaging Scottie in really talking about what's going on? Encouraging her to express her feelings? That's crucial.
F	MATT	Oh, yeah. Yeah. Absolutely. This shit is bananas. B-a-n-a-n-a-s. This shit is bananas. EARBUDS in place and in her own world, DANCING just outside This shit is bananas. B-a-n-a-n-a-s!
M	MS. HAYASHI	Scottie, that is not a good choice! Are you making a good choice?
F	MATT	Yeah, Scottie, come on. Knock it off. The Descendants PINK Shooting Draft 4/11/10 Draft
F	MATT	What's the matter with you? Showing those pictures of Mom for your art project?
F	SCOTTIE	I'm a photographer, Dad, a real photographer.
F	MATT	No, you're not. You're overdoing it is what you're doing.
F	SCOTTIE	I saw it in a book. Some famous photographer lady took pictures of her mom in the hospital while she was dying, and they're considered art. That's what I'm doing.
F	MATT	First of all, your mother's very sick, but she's not dying. Second, you don't share personal stuff like that with strangers. What's going on with Mom is private.
F	SCOTTIE	I'm hungry. Can we get burgers?
F	MATT	No.
F	SCOTTIE	Can we get smoothies?
F	MATT	No.
M	MATT (V.O.) (CONT'D)	The last time I took care of Scottie by myself was when she was one. Now she's ten, and I have no idea what goes on inside her head. She's insane. And with Elizabeth in the hospital, I think she's testing me. I'm the backup parent. The understudy. The Descendants PINK Shooting Draft 4/11/10 Draft
F	MATT	I wish you'd stop doing that. And rather than taking her picture all the time, you should talk to her. I'm tired of asking you. You heard Dr. Johnston -- people in a coma can hear you -- you know, well, some of them can. It lets them know they're still loved, might even help them wake up sooner. And it'll help you express whatever feelings and emotions you're supposed to be going through -- you know, make you feel better.
F	SCOTTIE	I don't know what to say.
F	MATT	Tell her a story.
F	SCOTTIE	I don't have a story.
F	MATT	Tell her anything. Tell her what's been going on in school.
F	SCOTTIE	She never cares about that.
F	MATT	I don't believe that. What about after school? She's always driving you around the island. You know, gymnastics? Soccer?
F	SCOTTIE	I don't do those things anymore.
F	MATT	Ballet? Piano? Hula?
F	SCOTTIE	Nope.
F	MATT	If you're not going to say anything to your mother, we might as well leave. The Descendants PINK Shooting Draft 4/11/10 Draft
F	SCOTTIE	Okay. Let's go.
F	MATT	How about this? Write her a letter.
F	SCOTTIE	What would I write?
F	MATT	I don't know. "Get well. Wake up. I love you. Don't leave me alone with my idiot Dad."
F	SCOTTIE	How's she going to read it? She's in a coma.
F	MATT	Goddammit, Scottie, stop fighting me on everything.
F	SCOTTIE	But it doesn't make any sense.
F	MATT	You know what your mother is hearing right now? You refusing to talk to her. Is that what you want?
F	SCOTTIE	I'm starving. And I'm thirsty. I want a soda.
F	MATT	We're not leaving until you talk to her. I'll even give you privacy. Recite her the alphabet for all I care. What do you want to drink?
F	SCOTTIE	Sprite.
F	MATT	OK, Sprite. Diet Sprite?
F	SCOTTIE	Not diet. Regular. Do you think I'm fat? The Descendants PINK Shooting Draft 4/11/10 Draft
F	MATT	No, you're not fat.
F	SCOTTIE	I'm not the model.
F	MATT	It's just that all that sugar makes you cranky.
F	SCOTTIE	I'm not cranky!
F	MATT	Okay. I'll be right back. Talk.
M	NURSE JOY	Mr. King, how are you?
F	MATT	Fine, Joy, fine. And you?
M	NURSE JOY	I see your picture in the paper today. Have you made your decision yet?
F	MATT	My decision?
M	NURSE JOY	Your family. About your big land.
M	NURSE JOY (CONT'D)	What? Me and Mr. King, we're like this.
F	MATT	Well, it's not really my decision. It's my whole family's decision. And furthermore... ... mind your own business, young lady. The Descendants PINK Shooting Draft 4/11/10 Draft The whole goddamned state is following my decision on who's going to buy 35,000 acres on Kaua'i my family has owned since the 1860s. My cousins and I meet in six days to approve a buyer. Ever since my father died nine years ago, I'm the sole trustee, the controlling trustee, so I hold all the cards. Why does so much have to depend on me -- my wife, my daughters, my family's land? I just want to hide.
M	SHOPKEEPER	Hey, they all the same cards. You like buy all the same cards?
F	MATT	These are inappropriate for a hospital gift shop. This girl is underage. Why do you sell postcards like this? This is a hospital. These aren't get-well cards.
M	SHOPKEEPER	You like buy all the cards? Or you want I put them back?
F	MATT	Never mind. Yes, I'm buying them. And these two sodas. The Descendants PINK Shooting Draft 4/11/10 Draft
M	SHOPKEEPER	Okay, you buy underage girl all for yourself.
M	MATT (V.O.)	Elizabeth's going to make it out okay. I know it. It's not her time yet. She'll wake up, Scottie and Alexandra will have their mother back, and we'll talk about our marriage. I'll sell the land and quit my practice and buy her whatever she wants -- a big boat, a house in France, a trip around the world, just the two of us. We'll get close again, like the early days. It's still in us. It must be.
F	MATT	Scottie, what are you doing?
F	SCOTTIE	I'm hungry. Can we go?
F	MATT	You didn't talk to her, did you?
F	SCOTTIE	Yes, I did.
F	MATT	What did you tell her?
F	SCOTTIE	It's private. The Descendants PINK Shooting Draft 4/11/10 Draft
F	MATT	You're lying. And Jesus Christ, enough with the goddamn texting! Give me that phone! Give it here!
M	MATT (CONT'D)	Jesus, Scottie. Okay, you win. Let's go.
M	MATT (CONT'D)	At least say goodbye.
F	SCOTTIE	Bye, Mom!
M	MATT (V.O.)	My wife -- the sportswoman, the model, the drinker.
M	MATT (CONT'D)	Would you please wake up already? I need you. I can't do this alone. Is this Barb Higgins?
M	BARB HIGGINS (O.S.)	Yes, it is.
M	MATT (O.S.)	Hi, Matt King returning your call. I assume your daughter is a classmate of my daughter's. The Descendants PINK Shooting Draft 4/11/10 Draft
M	BARB HIGGINS (O.S.)	Yes, Lani is a classmate of Scottie's, yes.
F	MATT	How can I help you? Let's see, where to start? It's Scottie. She's been texting some awful things to Lani, and I'd like her to stop.
F	MATT	For instance.
M	BARB HIGGINS (O.S.)	Here's the latest one. "We all know you grew pubes over the summer." She sends little messages like that for no reason. She even wrote it on Lani's Facebook wall.
F	MATT	Huh.
M	BARB HIGGINS (O.S.)	She calls my daughter Lanikai, implying she's like the size of an entire neighborhood. Do you think that's nice?
F	MATT	That's not like her at all. She's usually very sweet.
M	MATT (CONT'D)	As you may know, her mother isn't well, and maybe this is how she's dealing with it.
M	BARB HIGGINS (O.S.)	I don't care about the backstory, Mr. King. My daughter comes home from school in tears. The Descendants PINK Shooting Draft 4/11/10 Draft
F	MATT	Yeah, no, I get it. I'm very sorry.
M	BARB HIGGINS (O.S.)	Scottie should be the one who's sorry. I want her to come over and apologize to Lani, and I don't ever want her to write to my daughter again.
M	LANI (DISTANT O.S.)	She can in a good way.
M	BARB HIGGINS (O.S.)	If she doesn't apologize, I'm going to tell the headmaster. You can't buy your way out of this.
M	MATT (V.O.)	See what I mean? Everybody sees me as the rich guy, the inheritor. People resent us. I resent us. Even our last name -- King. How irritating.
F	MATT	You need to say you're sorry, and you need to mean it. No dicking around. I have a ton of work to do tonight. Do you have any idea how behind I am? You made her cry. Why would you want to be so mean to someone?
F	SCOTTIE	I don't know!
F	MATT	Is that what you text all the time, nasty things?
F	SCOTTIE	No.
F	MATT	Well, what then? The Descendants PINK Shooting Draft 4/11/10 Draft
F	SCOTTIE	I write them with Reina. They make her laugh, and then she shows Megan and Brooke, and they laugh too.
F	MATT	I should have known Reina had something to do with it. I don't want you hanging out with her.
F	SCOTTIE	Wait, I told Reina she could visit me in the hospital since I'm not in school anymore. Can she?
F	MATT	We'll make a deal. You apologize to this girl, and you talk to your mother, and then we'll see about Reina dropping by the hospital. Okay?
F	SCOTTIE	Dorks! walking on the sidewalk with KAYAKS, wearing T-SHIRTS reading Dorks!
F	MATT	Scottie, knock it off!
F	SCOTTIE	Her house is down there on the corner.
F	MATT	You've been here before? The Descendants PINK Shooting Draft 4/11/10 Draft
F	SCOTTIE	Yea-uh. She invites me to her birthday, like, every year.
F	MATT	So you guys are actually friends?
F	SCOTTIE	Until last year's party, when she locked me out of the house and I had to sit outside all day while everybody was inside. She thought she was so great, but then I became friends with Reina and Brooke and got popular.
F	MATT	What?
M	BARB HIGGINS	Thank you for coming by.
M	BARB HIGGINS	I forgot to mention the time Scottie said she didn't want to be Lani's partner at the rock wall because she didn't want to fall into my daughter's butt crack. That doesn't even make sense.
F	MATT	Scottie, do you have something you want to say to Lani?
F	SCOTTIE	Sorry. The Descendants PINK Shooting Draft 4/11/10 Draft
F	LANI	It's okay.
F	MATT	Great. Well, nice meeting you both. Lani, you should come over sometime. Come for a swim or a hike or something.
M	BARB HIGGINS	Scottie, the things you said were simply evil. Do you realize that? I don't know what's led you to be such a nasty young lady.
F	MATT	Hey, hey. We came over. She apologized. We're dealing with it. Kids are mean sometimes. They grow out of it. It's a kid thing. Here, Scottie, you're going to stop, right? And you're really, really sorry, right?
M	BARB HIGGINS	I don't think she's sorry at all. She's going to keep doing it. I can tell.
F	MATT	No, she won't. It's like the time Lani locked Scottie out of the house at her birthday party and Scottie sat outside by herself. It was a mean thing to do, but Lani here probably did it just to show off, right?
M	MATT (CONT'D)	But I'm not about to declare that one action defines a human being's entire character. She's a work in progress, and like all complex people is a bundle of contradictions.
M	BARB HIGGINS	I didn't know about that.
F	SCOTTIE	You brought me cake. The Descendants PINK Shooting Draft 4/11/10 Draft
F	MATT	You brought her cake. So, I don't know, maybe Lani should be the one to apologize, since this incident may have been the catalyst for all this... "evil" was the word you used.
M	BARB HIGGINS	Oh, and Mr. King?
F	MATT	Yes?
M	BARB HIGGINS	Good luck with the sale.
M	BARB HIGGINS (CONT'D)	They say your decision will have a major impact on Hawai'i's real estate world, not to mention the whole landscape of Kaua'i. Hundreds of millions of dollars, yeah?
F	MATT	Big decision.
M	BARB HIGGINS	My husband's family is from Kaua'i. Hanapepe, born and bred. They hope you don't sell.
F	MATT	You don't say.
M	BARB HIGGINS	All the traffic it's going to make.
F	MATT	Are you going to act different with Lani? The Descendants PINK Shooting Draft 4/11/10 Draft
F	SCOTTIE	I'll try, but it's hard. She has a face you just want to hit.
F	MATT	Yeah.
M	MATT (V.O.)	My great-great-grandmother was Princess Margaret Ke'alohilani, one of the last direct descendants of King Kamehameha. She was originally supposed to marry her hanai brother, but she fell in love with her haole banker and estate manager, Edward King, whose parents were missionaries. Between his land deals and her huge inheritance, all of their descendants for generations have watched the past unfurl millions into our laps through leases and sales. Now the Rule Against Perpetuities is forcing us to dissolve the trust, and we're selling the last parcel of undeveloped land. Soon my daughters and I can just be normal citizens like everybody else, and these dead people will stop controlling our lives.
M	MATT (V O.) (CONT'D)	I just want to be a normal guy. The Descendants PINK Shooting Draft 4/11/10 Draft
M	MATT (V.O.)	Unlike a lot of my cousins, I haven't touched my share of the trust money. Like my father before me, I live only on the income from my law practice. I don't want my daughters growing up entitled and spoiled. And I agree with my father -- you give your children enough money to do something but not enough to do nothing.
F	NOE	Mr. King, your cousins are here.
M	MATT (V.O.)	Not only am I the sole but I'm a commercial real estate and transactional attorney, so the most involved of my cousins have been meeting with me regularly to analyze the bids -- Cousin Dave, Cousin Hal, Cousin Six, Cousin Wink, Cousin Lisa, Cousin Connie and Cousin Stan, both of whom oppose the sale entirely. Don't be fooled by appearances. In Hawai'i some of the most powerful people look like bums and stuntmen.
M	MATT (V.O.) (CONT'D)	The proposals are virtually the same -- hotels, shopping centers, condos and golf courses. 3000 new jobs in the first five years. Support letters from the construction industry and unions. The Descendants PINK Shooting Draft 4/11/10 Draft A Chicago group is offering half a billion dollars, but we're leaning toward a lower bid from a guy named Don Holitzer. He's actually from Kaua'i and made a fortune in Silicon Valley. Cousin Hugh is pushing us in that direction, and I say why not?
M	DR. JOHNSTON	Bad news, Matt. Dr. Chun, Dr. Mueller and I -- we believe her condition, * which we call a multi-factorial anoxic * encephalopathy, is deteriorating. We * see no eye movement, no pupillary * response, basically no brainstem * reflexes whatsoever. The machines * could keep her going, but her quality * of life would be... very poor. * Basically what you see now. She'll never be like she was, Matt. Never. * We know that now.
M	DR. JOHNSTON (CONT'D)	I can't tell you how sorry I am to have to tell you this. And you have your daughters. There's just nothing we can do.
F	MATT	So... if we do go ahead and take her off the machines --
M	DR. JOHNSTON	Not if, Matt. When. I have a legal obligation. You know that. The Descendants PINK Shooting Draft 4/11/10 Draft
F	MATT	How long will she last?
M	DR. JOHNSTON	Hard to say. Could be a few days. Could be two weeks. But for planning purposes, you should work off the shortest possible scenario. I know I need to get the ball rolling on organ donations right away.
M	DR. JOHNSTON (CONT'D)	Elizabeth has so many friends, a big life. Last time I was at your house, must have been 200 people. If you're going to let people know to say goodbye, which is fairly typical protocol in these situations, start now. By the time the last day comes, they feel more ready, as ready as they can feel. I'm so sorry, Matt.
F	MATT	What're you doing?
F	KAI	Oh, she's been looking a little pale lately all cooped up in here, and I just know she'd be mortified if no one had thought to help her out with some lipstick and blush. I know she'll grill me.
M	MARK	And of course Kai's getting her all caught up on all the latest gossip. The Descendants PINK Shooting Draft 4/11/10 Draft
F	KAI	Well, I don't want to have to start from scratch later. Oh, and Matt, on the way here we stopped by and left some more meals in your fridge, all ready to nuke.
M	MARK	So what's the latest anyway, Matt? Any updates?
F	MATT	No, no. Just more of the same -- monitoring the swelling, keeping her * kidneys and other vitals working, you * know, hoping for the best.
F	SCOTTIE	I'm hungry!
F	MATT	What else is new? Let's get you something to eat. The Descendants PINK Shooting Draft 4/11/10 Draft
F	SCOTTIE	The food here at the club is so good.
F	MATT	Yeah, they do a good job here.
F	SCOTTIE	Why is it called a jellyfish? It's not a fish, and it's not jelly.
F	MATT	No idea. You ask good questions. You're getting too smart for me, Scottie.
F	SCOTTIE	I'm going to find out. Then I'm going to ask Mom when she wakes up and see if she knows. Do you think she's going to know everything she used to know?
M	TROY	Hi, Matt. Hi, Scottie.
F	MATT	Troy.
M	TROY	I'll catch up to you guys in a second.
M	TROY (CONT'D)	So, uh, what's going on? I mean, how's Elizabeth doing?
F	MATT	Same.
M	TROY	I visited her last week, you know. I thought she looked pretty good.
F	MATT	So why'd you ask? The Descendants PINK Shooting Draft 4/11/10 Draft
M	TROY	I don't know, I just wanted to know the latest. I'm praying for her every day, you guys. Really hard. Seriously. So what I was saying was, when I was there, I talked to her, and her hand moved, so I was pretty encouraged. I thought that was an encouraging sign.
F	MATT	That's enough.
M	TROY	I really think she heard me.
F	MATT	Look, Troy, go to your friends. No hard feelings. Let's just leave it alone.
M	TROY	I told you, Matt, there were lots of chops and holes that day. I told you a hundred times. Ask anybody. What happened to her could have happened to me. It was a super-hard day on the water.
F	MATT	You weren't supposed to be driving, Troy. She was supposed to be driving.
M	TROY	She wanted me to drive. And she's the one who told me to pass the other boat right before the turn. And just your whole attitude toward me, Matt -- I mean, I feel terrible. I wish it were me and not her. Plus I almost drowned myself when we capsized. And my rotator cuff is never going to be the same, and I'm going to miss Moloka'i.
F	SCOTTIE	Just because her hand moved, it doesn't mean anything, Troy. Mom twitches at weird times. When you cut off a chicken's head, it runs all around, but it's still a dead chicken. The Descendants PINK Shooting Draft 4/11/10 Draft
F	MATT	Hey, sport, don't pay any attention to that guy. That guy's a dope.
F	SCOTTIE	I hate him.
F	MATT	Yeah.
F	SCOTTIE	I didn't mean to say dead chicken. I don't want Mom to die.
F	MATT	I know, I know. Hey, let's get out of here. Let's go do something crazy. Like let's drive to the airport and hop over to the Big Island and surprise your sister. What do you say?
F	SCOTTIE	Right now?
F	MATT	It'll be fun. She's not expecting us or anything. And we bring her home. I think she should be here with us, don't you? Don't you miss her? I miss her.
F	SCOTTIE	Yeah, I'm out of school. She should be too! The Descendants PINK Shooting Draft 4/11/10 Draft Somehow it feels natural to find a daughter of mine on a different island. A family seems exactly like an archipelago -- all part of the same geographic expression but still islands -- separate and alone, always drifting slowly apart.
F	MATT	Hi, sorry to bother you. I'm Matt King.
M	DORM SUPERVISOR	Yes, hello, Mr. King.
F	MATT	I've come to pick up my daughter, Alexandra.
M	DORM SUPERVISOR	Did you call Administration?
F	MATT	No, I didn't. It's sort of an emergency. The Descendants PINK Shooting Draft 4/11/10 Draft
M	DORM SUPERVISOR	All right, let's see what we can do.
F	SCOTTIE	Which door? Which door is it?
F	MATT	Scottie, keep it down!
M	DORM SUPERVISOR	Will you both keep it down? It's around the corner.
M	DORM SUPERVISOR (CONT'D)	That's the wrong door.
M	DORM SUPERVISOR (CONT'D)	Go back to sleep, Yuki.
F	MATT	Sorry, Yuki.
M	DORM SUPERVISOR	Wake your roommate, sweetie.
M	ROOMMATE	Um... Alex isn't here.
M	DORM SUPERVISOR	Where is she?
M	ROOMMATE	I think she's... outside somewhere. The Descendants PINK Shooting Draft 4/11/10 Draft
M	DORM SUPERVISOR	Girls! What do you think you're doing out here?
M	EMILY	Run!
F	SCOTTIE	Hi, Alex! It's me, Scottie!
F	MATT	You know, I pay $25,000 year for this crap not to happen. Alex!
F	ALEXANDRA	Dad? My fucking dad is here!
M	DORM SUPERVISOR	You don't talk like that here. This is unacceptable behavior!
F	ALEXANDRA	What's up, Dad?
M	EMILY	You come out to play a few holes with us?
F	SCOTTIE	We came to get you so you can come home. He took me out of school already. I haven't gone for three whole days. The Descendants PINK Shooting Draft 4/11/10 Draft
F	ALEXANDRA	What's happening? Why are you here?
F	MATT	You need to come home and see Mom.
F	ALEXANDRA	Fuck Mom!
M	DORM SUPERVISOR	What did I say about the language? What is it about me that makes women in my life want to destroy themselves? Elizabeth with her motorcycles and speedboats and alcoholism.
M	MATT (V.O.)	Alexandra with her drugs and older guys and modeling.
M	MATT (V.O.)	And Scottie, how can I protect her from... me? The Descendants PINK Shooting Draft 4/11/10 Draft
F	SCOTTIE	I don't like eggs.
F	MATT	Why didn't you say so before I made them?
F	SCOTTIE	I thought they were for you.
F	MATT	Good morning. Does Mom let you have Coke for breakfast?
F	ALEXANDRA	I'm pretty sure it's after eleven.
F	MATT	How are you feeling?
M	MATT (CONT'D)	Hungover, huh? Why am I not surprised? I don't know where to start, and we probably shouldn't in front of Scottie.
F	SCOTTIE	I don't mind.
F	MATT	I thought you were supposed to be getting your act together.
F	ALEXANDRA	I have gotten my act together. I was just drinking. I've been doing really well, but nobody ever seems to notice my grades are better, and how I was in that stupid play you guys didn't bother to see. Do you even remember the name of it? The Descendants PINK Shooting Draft 4/11/10 Draft
M	ALEXANDRA (CONT'D)	That's what I thought. So what if I got drunk on the ONE night you happened to drop in? So the fuck what?
F	MATT	Hey, hey, hey. Watch your language in front of Scottie.
F	SCOTTIE	I'm okay.
F	MATT	Anyway, it's good to see you. Welcome home. Want some eggs?
F	ALEXANDRA	How long do I have to stay?
F	MATT	We'll discuss that.
F	ALEXANDRA	I'm going swimming.
F	MATT	Then I'll join you.
F	ALEXANDRA	Good times.
F	ALEXANDRA	I gotta go. I'll see you later. The pool's really dirty. What day does the pool guy come?
F	MATT	He comes... you know, I don't know what day he comes. The Descendants PINK Shooting Draft 4/11/10 Draft
F	ALEXANDRA	Awesome.
M	ALEXANDRA (CONT'D)	Sid's coming over.
F	MATT	Who's Sid?
F	ALEXANDRA	A really good friend from Punahou. We were in school together for years.
F	MATT	Oh. Okay.
F	ALEXANDRA	He wants to be there for me with all this shit happening.
F	MATT	Do I know his parents?
F	ALEXANDRA	No. He might stay over too. Is that cool?
M	ALEXANDRA (CONT'D)	What the fuck? Get out of my underwear, you freak.
F	SCOTTIE	Ooo, la la! Don't I look divine?
F	MATT	Scottie, get back inside and change into your swimsuit.
F	SCOTTIE	Why?
F	MATT	Now. The Descendants PINK Shooting Draft 4/11/10 Draft
F	ALEXANDRA	Real good job you're doing.
F	MATT	That's part of why I brought you here. You have to help me. I don't know what to do with her.
F	ALEXANDRA	Maybe if you spent more time with her, she wouldn't act like such a complete spaz. Get her out of town -- go camp on Kaua'i. That's what mom did with me whenever I was losing it.
F	MATT	Listen, Alex, your mother isn't well.
F	ALEXANDRA	Obviously.
F	MATT	They just told me she isn't going to wake up. It's for sure now. The doctors are going to stop caring for her. Do you understand what I'm saying? Your mom wanted it this way.
M	MATT (CONT'D)	She has a will, see, saying we have to do it like this. We both do. That's why I got you. We're letting her go. The Descendants PINK Shooting Draft 4/11/10 Draft
F	ALEXANDRA	Why'd you have to tell me in the goddamned pool?
F	MATT	Alex... Alex...
F	ALEXANDRA	What do you want?
F	MATT	I just found out yesterday. We have to go through this thing together, you and Scottie and I. And I need to go around and tell people what's happening -- our family and close friends. Sometimes I'll want you to come with me. Other times I need you to watch Scottie.
F	ALEXANDRA	You want me to go around with you and tell everyone that Mom's going to die? What's the point of that? Breaking the news, watching them cry, dealing with their emotions. How depressing is that going to be? Just call them.
F	MATT	Alex, nobody wants to do any of this. But we need to tell Grandpa and Tutu, a few friends. They have the right to know and to be able to say goodbye.
F	ALEXANDRA	I don't want to talk about Mom with anyone.
F	MATT	Whatever you fought about with her at Christmas, you need to drop it. Grow up. You love your mother. Your mother loves you. Move on. The Descendants PINK Shooting Draft 4/11/10 Draft
F	ALEXANDRA	I can't drop it.
F	MATT	You have to.
F	ALEXANDRA	You really don't have a clue, do you? Dad, she was cheating on you. That's what we fought about. When I was home at Christmas, I caught her with some guy. It made me sick to see her near you. I went back to school thinking that was it, I was done with her. I was going to call and tell you everything. But then the accident happened, and I was waiting until she woke up, I guess. And you, you didn't even suspect. Right? That disgusted me too. You're always so busy.
F	MATT	Caught her with some guy? What does that mean?
F	ALEXANDRA	Brandy and I were on our way to swim in the Black Point pool, and suddenly I see Mom and some douchebag walk into a house. His house, I guess.
F	MATT	Just a guy? It could have been anybody.
F	ALEXANDRA	He had his hand on her ass. It was gross.
F	MATT	You're sure it was her. Then what? The Descendants PINK Shooting Draft 4/11/10 Draft
F	ALEXANDRA	Then nothing. She went into the house. A few days later I told her I knew what she was doing.
F	MATT	And?
F	ALEXANDRA	First she acted like she didn't know what I was talking about. Like I'm blind. Then she got super-mad and started yelling at me and denied it. That's when I decided I didn't want anything more to do with her.
F	MATT	Who is he?
F	ALEXANDRA	I don't know. Some guy.
F	MATT	What did he look like?
F	ALEXANDRA	Dark hair.
F	MATT	Watch Scottie. The Descendants PINK Shooting Draft 4/11/10 Draft
F	MATT	Hello! It's me, Matt!
F	KAI	Oh, hey, Matt.
F	MATT	You guys weren't sleeping, were you?
F	KAI	No, we were just fighting. Come on in. Want a drink? Want some coffee?
F	MATT	What were you fighting about?
M	MARK	Stupid.
F	KAI	It's not stupid. He wants us to throw parties and have people over, which we do, of course, but who ends up doing all the work? Me.
M	MARK	It's work that's totally unnecessary. You don't have to do anything. Nobody's forcing you to clean and buy a new outfit and think of some goddamn theme cocktail. We can just invite people over last minute and drink whatever we have and hang out. It's more fun that way, anyway. You know what? We can talk about it later. Matt didn't come over to hear us squabble.
F	KAI	Shit, Matt. Is Elizabeth -- is there any news? The Descendants PINK Shooting Draft 4/11/10 Draft
F	MATT	In fact there is. I'll tell you in a moment. Who is he? Does she love him? Who is he?
F	KAI	Matt.
F	MATT	I'm sorry to put you in this position. But I'm not really the one who put you there, am I? I just want to know who this guy is that my wife has been... seeing.
F	KAI	Oh, Matt, you're angry.
F	MATT	You could be a therapist. Very keen powers of observation.
F	KAI	Wow. I think we should talk another time. I think you need to cool it.
F	MATT	Is it Troy? That fucking Neanderthal?
M	MARK	You don't know him.
F	KAI	Oh, don't you even, Mark. Shame on you. You're her friend.
M	MARK	I'm Matt's friend too. And this is a very unique and dramatic situation. I'd want to know.
F	KAI	Don't betray her when she can't even defend herself. Matt, you may not be able to hear this right now, but it's not her fault. Women have needs.
F	MATT	Are you fucking kidding me? The Descendants PINK Shooting Draft 4/11/10 Draft
F	KAI	Your marriage was not... You worked so hard to make partner, and no one can take that away from you. But then you made partner, and you only got busier. And it's not like you were so involved with the girls. She was lonely.
F	MATT	So you're going to talk to me in clichés about women? Nothing is ever a woman's fault. Was it still going on when she had the accident?
M	MARK	But I stayed out of it, Matt. Anytime Kai talked about it, I walked away.
F	MATT	And you what? You probably egged her on. Add some drama to your life without any actual risk. Whom do you think you're protecting anyway? She doesn't need your protection -- it's over. She's going to die.
F	KAI	Don't say that.
F	MATT	I almost told you yesterday. She's never going to wake up. It's for sure now. You hear me? We're pulling the plug. You were putting lipstick on a corpse.
M	MARK	Come on, Matt. That's a little intense.
F	MATT	I'm sorry. I didn't mean to take it out on you guys. I just... Does she love him? The Descendants PINK Shooting Draft 4/11/10 Draft
F	KAI	How can you ask about him when she's going to die? Who cares? Yes, she loves him, loved him, whatever. She's crazy about him. She was going to ask you for a divorce.
F	MATT	You still haven't told me who he is. I guess it doesn't matter.
M	MARK	Brian Speer. His name is Brian Speer. Two e's.
F	SCOTTIE	Hi, Daddy.
F	ALEXANDRA	Dad, this is Sid.
F	MATT	Hello, Sid. The Descendants PINK Shooting Draft 4/11/10 Draft
M	SID	`Sup, bro?
F	MATT	Don't ever do that to me again. Get ready, okay? We're going to Grandma and Grandpa's. Auntie Esther will come over to watch you.
F	ALEXANDRA	Sid's coming with us, okay?
F	MATT	Sid, this week, what's going on, is a real family matter. You understand. Sid's not going to be interested in meeting your grandparents. He'll be bored stiff.
F	ALEXANDRA	Dad, I told you he was going to be with me. I'll be a lot more civil with him around.
M	SID	What can I say?
F	MATT	Does he know what we're doing?
F	ALEXANDRA	He knows everything.
M	SID	Dude, your wife is dying and then you find out she's been stepping out on you? That's harsh.
F	MATT	Get in the car. The Descendants PINK Shooting Draft 4/11/10 Draft
M	SCOTT THORSON	This is like reading Korean.
F	MATT	Scott, I'll be happy to walk you through it.
M	SCOTT THORSON	Jibber-jabber.
F	MATT	It's an advanced directive -- basically her instructions on what medical procedures she wants or, in this case, does not want. No prolonged mechanical ventilation, no --
